,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601991.SH,X601600.SH,X600688.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X600583.SH,X601158.SH,X601992.SH,X000027.SZ,X000539.SZ,X600309.SH,X000898.SZ,X000709.SZ,X000883.SZ,X600021.SH,X600352.SH,X600660.SH,X002470.SZ,X000792.SZ,X600022.SH,X600489.SH,X600863.SH,X000629.SZ,X600098.SH,X300072.SZ,X600307.SH,X600547.SH,X600612.SH,X600578.SH,X600623.SH,X600808.SH,X601918.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.76167492111259,0.0756278511118706,0,0,0,0,0,0,0,-0.0429098664496465,0.00244252972577307,0,0,0,0,0,0,0,0,-0.0765213734344491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390163362878174,0,0,1.73472347597681e-18,-0.0097271440047465,0,0.0472278598130036,0,0,0,0
X600028.SH,0.49458174413089,0,0.187305969456125,0,0.0567849022289758,0,0.0651671684744114,0,0,0,0,0,0,0,0,0,0,0,0,0.00710445815789049,0,0,0,0,0,0,0,0.101041422386937,0,0,0.00218238847790697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358331981135911,0,-0.0149639577865751,0.0118468080494356,0.152169920764701,0,0,0,0,0
X601088.SH,0,0,0,0.0573612903923401,0.245377966324357,0.353326341318632,0.0790441554213333,0,0,0,0,0,0,0,0,0,0,0,0.162745703828232,0,0,0,0,0,0,0,0,0,0,0,0.0761668334982836,0,0,0,0,-0.0860571778201362,-0.0579588528351489,0.0211818724771992,0,0,0,0,0,-0.0299050501120911,-0.00507035990984987,0,0,0,0.01096672044126,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.229043137627326,0,0,0.148941514068382,0,0,0,0,0.391308949031427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130843117350482,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.115656010919103,0,0.110599216441288,0,0,0,0.00947130167506705,0,0,0,0,0,0.259137568070656,0,-6.93889390390723e-18,0,-4.33680868994202e-19,0.0662614963526778,0,0,0,0,0.0992312297100925,0,0,0,0,0,0,0,0,0,0.0631262908388112,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0.252297779485087,0,0,0,0,0.0658950245810124,0,0.035391181580807,0,0.0687650688670445,0,0,0,0,0,0.0144068037668588,0.102747060621108,0,0,0,0,0.0463623817756902,0.0177130029658383,0,0,0.114402490479152,0,0,0,0,0,0.0133247913687244,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0400813114014242,0,0,0,0,0,0,0
X600585.SH,0,0,1.38777878078145e-17,0,0.0541697927224872,0.0323749630137581,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238427385572428,0,0,0,0.354766987640984,0,0,0,0,0,0.292591527978846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253275679553281,-0.0202682727968608,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.535177646593294,0.0168292485419363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00450655114727109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120881945799238,0,0.129597272610548,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0.0452206271099237,0,0,0,0,0,0.0747228740622555,0.0540946316222313,0,0.0104995596840551,0,0,0,0.0345992079347635,0,0,0,0.119208265937687,0.051754140780176,0,0,0,0,0,0,0,0,0,0,0.00680421752584817,0.0524924785925154,0.227927564679369,0,0,0,0,0.00399844151533763,0,0.167812027068587,0,0.0459997284706281,0,0,0,-0.00851838868828166,0,0,0,0,0,0,0
X601991.SH,0,0,0,0.33787099345637,0,0.03074019351355,0,0,0,0,0,0.00672695017049921,0.127717512658871,0,0,0,0.0133196073513379,0.154406823884694,3.46944695195361e-18,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603676992710432,0.0557185849025011,0,0,0,0,-0.000455098067613007,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.108337251695089,0,0,0,0,0,0,0,0,0.00896130567395268,0,0.0104015713922748,0,0,0.0734742469561175,0,0,0,0,0,0,0.00168942281140476,0,0,0,0,0,0,0.0144686414891342,0,0,0,0,0,0.184641893477664,0.0346058017661475,0.000208228281642485,0.0180032586829098,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0.0513797219796052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220052118327696,0,0,0.0411995944798685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875661173339333,0,0,0,0,0.341381415194906,0,0,0,0,0.0152637064431514,0,0,0,0,0,0,0
