,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600660.SH,X601898.SH,X600688.SH,X600188.SH,X601991.SH,X002466.SZ,X600362.SH,X601600.SH,X600795.SH,X600886.SH,X600547.SH,X300072.SZ,X002460.SZ,X600516.SH,X600027.SH,X000898.SZ,X600352.SH,X600111.SH,X000553.SZ,X601992.SH,X600176.SH,X000786.SZ,X000825.SZ,X000709.SZ,X600426.SH,X000792.SZ,X600299.SH,X000408.SZ,X002110.SZ,X600808.SH,X000883.SZ,X000830.SZ,X000932.SZ,X600315.SH,X601158.SH,X601699.SH,X600801.SH,X600219.SH,X600339.SH,X002271.SZ,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0.0346123621831952,0.0228193621697,0,0.107651449113063,0,0,0,0.0289244381708303,0,0,0,0,0,0.0723208325323089,0.17480927137374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054761579057539,0,0,0,0,0.054541279639739,0,0,0,0,0,0,0.0337832888754184,-0.0604151898170083,0,0,0.0121035399856472,-0.0146636863404453,0,0,0,0,0,0
X600188.SH,0,0,0.457550026943077,0,0.210558743773427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104058802281172,0,0,0,0,0,0.253609256527385,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.489681081777231,0,0,0.0990826566009349,-0.00495799491239742,0,0,-0.0554562604796335,0.0384710781359834,0,0,0,-0.0412514145104766,0,0
X601991.SH,0.0293145868547854,0,0,0,0,0,0,0.0626338909745554,0,0,0,0,0,0,0,0,0,0,0,0,0.116367543970787,0,0.0779399389201032,0,0.039408481541364,0,0,0,0.0676118608210147,0,0,0,0,0,0,0.0331563192684971,0,0,0,0,0.0527330874972321,0,0,0,0,0,0.1203065507607,0,0,-0.0121704645870963,0.0140569356946268,-0.0116676305194264,0,0,0,0,0,0
X002466.SZ,0,0,0.17426700080478,0,0,0,0.0796576681638479,0,0,0,0,0.0712508647732545,0,0,0,0,0,0,0,0,0.556471167726277,0.0779054260177409,0,0,0,0,0,0,0,0,0,-0.45810243926892,0.0174861843943146,0,0,0,0,-0.496146717099714,0,0,0,0,0,0,0,0,0,0.207178295590714,0,0,0.0870549679786093,-0.0785718778084975,0.413907730874562,0.108991406281721,0,0,0,0
X600362.SH,0,0,0,0,0,0.12398150319713,-0.0953343495760179,0,0,0,0.0274961024801995,0,0,0.0110235927771393,0,0.333837754403783,0,0,0,0,0,0,0,0,0.0379913115774538,0,0,0,0,0.0449903869858539,0,0,0,0,0,0,0.00577617649930116,0,0,0.0259841967980744,0,0,0,0.0879413104154245,0,0,0,0.0291484384904319,0,0,0.0283655416992443,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,-0.174146560191767,0,0,0,0,0,0,0,0,0,0.0472355968772529,0,0,0,0,0,0,0,0,0.252206168067728,0,0,0,0,-0.0107811008999892,0,0,0.0511906075373722,-0.0193202014807337,0,0,0,0,0.0855092254554641,0,0.471065128812521,0,0,0,0,0,-0.078490630913093,-0.0112082315808224,0.024189915031026,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0208483313604433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202527120722993,0,0.0440393854374933,0,0,0.0542859204738753,0.118283996092492,0,0,0,0,0,0,0.134480620580807,0,0.0736845978522377,0,0.0118852203019251,0,0,0,0,0,0,0,0,0.0425235647351466,0,0.00645561681107037,-0.0155543754747974,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105717328597668,0,0.195409992822435,0,0.25478340529779,0,0,0,1.73472347597681e-18,0.10095719024029,0,0,0,0,0.0504364432876531,0,-0.0265708077641341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00839362568326277,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166332409491643,0,0,0,0,0,2.16840434497101e-19,0,-0.0312075137091983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224338495524087,0,0,0,0,0,0,1.03247878236886,-0.0293308512870232,-0.00766411897031633,-2.16840434497101e-19,0,0,0,0.0933209258693229,0,0
X300072.SZ,0,-0.149750969991874,0,-0.370549530375382,0,0,0,0,0,0,0,-0.180744206703827,0,0,0,-0.271842907613193,0,0,0.438003631284292,0,0.140429611822612,0.113088214199981,0,0,0,0,0.259725489688763,0,0,0.0950219686480461,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.206496783696008,-0.00918835702064384,0,0,0,0,0,0.252441247148622,0,0,0,0.0298369850406577,-0.124025337103866,0,0.216739803901275,0,0,0,0
X002460.SZ,0,0,0,0,0,-0.164606315506306,0,0,0,0,0,0,0,0.306239469034271,0,0,0,0,0,0.0700756968786782,0,0,0,0,0,0,0,0.309364491313877,0.201206127195106,0.141795291330964,0,0,0,0.11238995387899,0,0,0,0,0,0,0,0.241542914271756,0,0,0,0,0,0,0,0,0.000245089021898982,-0.0332079869050064,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284655544971282,0,0,0,0,0,0.160038658174522,0.157809507429443,0,0,0.0879058206962438,0,0,0.249040842354614,0.00310591934350864,0,0,0,0,0,0.0164476069642962,0,0,0,-0.00820994015418984,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,-0.114813487709049,0.479583846986564,0.0520954797025623,0,0,0,0,0,0,0,0,0,0.341921755375058,0,0,0,-0.0113615241216575,0,0,0,0,0,0.0652411180627818,0.121411590153734,0,0,0,0,0,0,0,-0.0648085731805917,0,0,-0.06664397645043,0,0,0,0,0.0423496501422848,0,0.0362621708393747,0,0,0,0.00721359621815185,-0.00892887636599059,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024524865472715,0,0,0,0,0,0.117703194126657,0.097378677862935,0,0,0,0,0,0,0,0.208309563480126,0.0823733944943762,0,0,0.118747254618976,0,0,0,0.0578719969123511,0,-0.0104553659571461,0,0,0,0.0136375658583161,0.00108087028189153,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00466627039156934,0,0,0,0,0,0,0,0.094094219603895,0,0,0,0,0,0.0111733785010081,0.234886776672559,0,0,0,0,0,0,0,0,0,0,0.281054558963644,0,0.0965203506320024,0,0,0,0,0,0,0,0,0.0187629361560889,-0.0330526690085557,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357980911159936,0,0,0,0.0507312855488431,0,0,0.0302845096898229,0,0,0,0,0.0676011611543272,0,0,0,0,0,0,0.214611860954431,0,0,0,0,0,0,0.0449648537771407,0,0,0,-0.0127849011341252,-0.0142355727104095,0,0,0,0,0,0
X000553.SZ,0,0,-0.00973938176873802,0,0,0,0.0937791131109545,0,0,0,0,0,0,0,0,0,0,0,-0.0381732239529646,0.163808165168684,0.0698767726071506,-1.73472347597681e-18,0,0,0,0,0,0.0435932661332581,0.19152531647705,0,0,0,0.0107414657556433,0,0,0,0,0,0,0.240951617465627,0,0,0,0,0,0,0.100628740861464,0.0433549964591366,0,0.157622921053132,-0.0292399162687195,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221425776927212,0.0344124151899306,0.117061493735596,0,0,0.401413795696858,0.213772326734448,0,0,0,0,0,0,0,-0.0414616294669586,0,0,0,0,0.205993272763996,0,0.0957659112316439,0,0,0,0,1.73472347597681e-18,0.0161345720318017,0,0,-0.0159104825573308,0.0612139558956798,0,0,0,0.299195594298929,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0.0635272301453115,0,0,0,0,0,0,0,0,0,0,0,0,0.149420875601948,0,0,0,0,0.21166230001584,0,0,0.161548173265428,0,0,0.0431960248207204,0.00632937188404108,0,0,0,0,0,0,0,0.0935986103978046,0,0,0,0,0,0.0131688115416367,-0.051447556440925,0,0.157658573745251,0,-0.0476401864333009,0,0
X000786.SZ,0,0,0,0,0,0.129499639882807,0,0,0,0,0,0,0,0,0.274052467095154,0,0,0,-0.118678695558023,0.0687704003791557,0.0185563677532253,-0.187663163555849,0.183851436383048,0,0,0,0,0,0.38640854903704,0,0,0,0,0,0,-0.569478869464741,0.187272196136139,0,0,0,0,0.17021693374605,0,0,0,0,0,0.155772641191702,0,0,0,-0.0502860206516899,0,0.454123011069963,0,-0.0278353054035242,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.191096386532056,0,0.0190900992145651,0,0,0,0,0,0.0561268603758917,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129374053531327,0,0,0,0,0.0192244968014608,0,0.0592587214598835,0.309476455649963,0,0.168623543626177,0,0,0,0.00367006294093167,0,0,0,0,0,0,-0.00194636199416448,0,0,0,0,-0.0457789416474193,0,0
X600426.SH,0,0,-0.0298896176749521,0,0.109472546973872,0,0,0,0,0.207939868006629,0,0,0,0,-0.184439295071014,0,0,0,0.101173424292642,0,-0.14496624681727,-0.0994115445631652,0,0,0,0,0.175712538958668,0,0,0,0,0,0,0,0,0,0,0,0,0.725275819637468,0,0,0,0,0,0,0,0,0,0.0318339625145201,0.0299178087931859,-0.0767708509477871,0,-0.101214677049761,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650578399619085,0,0,0,0.157820483338586,0,0,0.0249002926757164,0,0,0,0,0,0,0,0,0,0,0,0.149511284777145,0.225364973827627,0,0,0,0,0,0.190273446567051,0,0.133231402001084,0,-0.00400562285668976,-0.0166750501603988,0,0,0,0,0,0
X600299.SH,0,0,0,0,-0.251887503907412,0,0,0.0942638686760769,0,0,0,0,0,-0.0707661516843357,0,0,0,0,0,-0.0910829060983022,0,0,0,0,0.119195926613868,0,0,-0.212790058492906,0,0,0,0.352999076472876,0,0.304498186807061,0,0,0,0,0,0,0,0.0522781295982336,0,0,0,0,0.0573665281493395,-0.222538978643978,0.0452242634555325,0,0,0.0674436042918064,0,0,0,-0.230069920234358,0,0
X000408.SZ,0,0,0,0,0,0,0,0.070108754707075,0,0,0,0,0,0,0,0,0,0,0,0.0307375564958677,0.100455749258442,-0.115279793832926,0,0,0.00157528546170621,0,0.233581384199213,0.243437571816293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318208084256132,0,0.0251558133030814,-0.0168449597145895,0,0,0,-0.0372975876023288,0,0
X002110.SZ,0,0,0,0,0.0832376641729069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16219251915563,0,0.202299480022901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371742608498435,0,0,0,0.422988531520287,0.0208475160414013,-0.0240900382238077,0.0540533015622268,0,0,0,-0.0328019438429592,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.227451833915371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250177708231761,0.0652811211536348,0,0,0,0,0,0,0,0.313621519021283,0,0,0,0.00445330565743017,0,0,0.0886314367315,0,0,0.00468017788955889,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0.0400422898540649,0,0,0,0,0,0,0.015276592702078,0,0,0,0,0,0,0,0.0932273504025437,0,0,0.249544113642639,0.0370717550676393,0,0,0,0.038559706488275,0,0,0,0.00339998714751938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00417637770168968,0.00771272155229413,0,0,0,0,0,0
X000830.SZ,0,0,0,0.246237971609665,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.03996346404396,0,0.0892626197748417,0.149110386274365,0,0,0.0144190037894288,0,0,0.00397350157236721,0,0.0895276309051631,0,0.27260990112683,0.440099320663364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00925002075271902,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,-0.155492673379369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680893218160246,0,0,0,0,0,0,0,0,0,0.0441409509172626,0,0,0.277729542097838,0.194946712994408,0,0,0,0,0,0,0,0,0,0,0,0,-0.0240403400941269,0.0182376297884982,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0.0265893964482486,0,0,0,0,-0.045483472828399,0,0,0,-0.254897024199362,0,0,0.260204502484939,-0.0677703490637598,0.183044447639613,0,0,0,0.185265261262609,0,0.0857515255760401,0,0,0.0419838043530542,0,0,0,0,0.246461474777986,0,-0.0420991295622586,0,0,0,0,0,0,0,0,0,0.0216252232540752,0,0,0,0.0157215339834871,-0.0350226261853107,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0.0166347804477525,0,0,0,0,0.0435373002976022,0,-0.000529345397121312,0,0.0661849408833012,0,0,0.0277311761286487,0,0,0,0,0,0,0,0,0.0921949833511055,0.101665568306033,0,0,0,0,0,0,0,0,0,0,0.0545503184392925,-0.0502017317450871,0,0,0,0,0.0926564702858436,0.0899599516410498,0,0,0,-0.00321800183104026,-0.00781288398214126,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.0336273421933987,0,0,0,0,0.0435622204442167,0,0.388077445299334,0,0,0,0.278340516348208,0,0,-0.237283779371019,-0.0920572378865614,0.128782747041178,0.0259518846771313,0,0,0.0283573616523116,0,-0.0139545688940906,0,0,0,0,0,0,0,0,0,0.104800860050112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00551677298770724,-4.33680868994202e-19,0,0,0,0,0,0
X600801.SH,0,0,0,0.211940319910631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209085294218445,0,0.137741351048295,0,0,0,0,0.127620644108108,0,0,0,0.083940456515706,0,0,-0.100369869107692,0.0955439453871992,0,0,0,0,0,0,0,0,0,0,0.181186310561083,0,-0.0371532448756742,-0.0137078800663553,-0.00886034091570837,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159148457517631,0,0,0,0,0,0.0338073570224914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142337161172058,0,0,0.200337703161018,0,0,0,0,0,0,0.0195121477592662,0,0.0147086003780331,-0.0553957842967474,-0.0124766842289929,-0.027521827732934,0,0,0,0,0,0
X600339.SH,0,0,0,0,0.0443320226310622,0,0.155771295387792,0.147340849886573,0,0,0,0.0890535808503009,0,0,0,0.077997314353618,0,0,0,0.184450314130519,0,0.0638419345670225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04070240635146,0,0,0,0,0,0,0.226494781996083,0,0,0,-0.0344090434872002,0,0,-0.00747517366136618,0,0,0,0,-0.24006357931882,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305519777363713,0,0,0,0,0,0,0.0178819578125367,0.122096859234572,0,0,0,0,0,0,0.053498299740997,0.402291813282844,0,0,0,0.0738574938664117,0,0,0.12251926626682,0,0,0,0,0,0,0,0,0,0,0,0,0.377503017476443,0.0201655294739904,0.0962531099480163,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.195551594756909,0,0,0,0,0,0,0,0,0,0,0.716761089712804,0,0.0436105987390078,0,0,0,0.0207902991710093,0,0,0,-3.46944695195361e-18,0,0,0,0,0.00400440019829332,0,0.0440609555266375,0,0,0,0,0,0.0405675695698669,0,0,0,0,0,0,0,0,0.0123583310560132,0.00347386078676673,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.160036233794398,0,0,0,0,0,0,0,0,-0.215262980568395,0,0,0,-0.241619126194155,0.192092899197435,0,0,0,0,0,0,0,0,-0.043493580837496,0,0,-0.0253705958273068,-1.38777878078145e-17,0,0,0,0,0,-0.321711254426671,0,0,0,0,0,0,0.0306913414471874,0.0971353114872059,0,0,-0.0163401986862463,-0.0361449896660498,0,0,0,-0.56467941185325,0,0
Slope,0,0,0,0,0,0,0,0.325933926174207,0,0,0,0,0,0.166266052818865,0,0,0,0,0,0,-0.0978411246019855,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150901493517719,0.390048553424481,0,0,0,0,0,0,0,0,-0.615034147343477,0,0,0,0,0,0,1.13609135955378,0,0,0,-2.21005604894932,0,0
TED,0,0,0,-0.577190433275381,-0.962284465807105,0,0,0,0.598539949370499,0,0,0.618726591000099,0,0,0,0,0,0,0,0,-0.337948615670739,0,0,0,0,0,0,0,-0.196440249562392,-0.352900372428813,0,0,0,0,0.293692835289595,-0.120311471163784,0,0,0,0,0,0,0,0,0,0,0,0.64471409584821,0,-0.582758946399558,0.262153572787234,0,0,0,0,-0.639307639487104,0,0
RealEstate_excess,0,0,0,0,0,0.106019643049709,0,0,0,0,0,0.0318397379524067,0,0.205163793663718,0,0,0,0,0,0,-0.0951729764137318,0,0,0,-0.0140896916205083,0,0,0,0,0.0482609658686214,0,0,-0.0218037978220704,0.0337129956756616,0.0140489531552627,0,0,0,0,0,0,0,0,0,-0.0883596309127176,0,0,0,0,0,-0.0153160117118946,0.0204393925493164,0,0.107013521834674,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.120887873253958,0,0,0,0,0,0,0.0391791387318793,0,0,0,0,0.0453452039387382,0,0,0,0,0,0,0,0,0,0.0517323516834776,0,0,0,0,-0.0113534805521271,-0.0019485196450889,0,0,0,0,0,-0.0881298293548739,-0.00440079868857666,0,0,-0.0671290020800937,0,0,0,0,0,0.0236635956453629,-0.0309549341812742,0.159813459228139,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.00435792500068468,0.00249383584918239,0,0,0,0,0,0,0,0,0,0,-0.00136687508814754,0,8.470329472543e-22,0.00140502001876598,0,0,0,0,0,0,0.00253496440251237,0,0,0,-2.16840434497101e-19,0,0,0.000496839134723186,0,0,0,0,0,0,0,0,0,0,0,0.00259514403760334,0,0,0.00349384433637623,-0.00464508043288898,0,0,0,-0.0218454470090268,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00312356224298713,-0.0493656386744596,0,0,-0.0170883682597568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101428718583865,0,0,0,0,0,0,0
CarbonVol_Guangdong,-0.00740133848729582,0,0,0,0,0.00265146794564591,0,0,0,0,0,0,0,0.0123501644359504,0,0,0,0,0,0,0,0.0184926816393,0,0,0,0,0.00254596942918212,0,0,0,0,0,0,0,0,0,-0.000810700595929522,0,0,0,0,0,0,0,-0.0135514706922983,0,-0.00291471780418745,0.00524212932069413,0,0.0117994468135143,0.00432908151794824,0.0119160552390239,0,0,0,-0.139267131081966,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012998048721699,0,0,0,0,0,0.00510073146733482,0,0,-0.00278961616595939,0,0,0,0,0,0.00891934063686844,-0.00721838690648225,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00983172749453846,-0.00477650968690653,0,0,0,-0.210182000062166,0,0
