,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600547.SH,X601600.SH,X601898.SH,X600352.SH,X000723.SZ,X601991.SH,X600660.SH,X600688.SH,X600188.SH,X600886.SH,X600795.SH,X600362.SH,X601992.SH,X600027.SH,X600801.SH,X000898.SZ,X600111.SH,X600176.SH,X600516.SH,X002466.SZ,X000709.SZ,X002460.SZ,X000786.SZ,X600299.SH,X002271.SZ,X000629.SZ,X600489.SH,X002110.SZ,X601158.SH,X600219.SH,X000990.SZ,X600808.SH,X000553.SZ,X000883.SZ,X600985.SH,X000630.SZ,X000027.SZ,X600157.SH,X000825.SZ,X600583.SH,X600426.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0,0,0,0,0,0.198765233573896,0,-0.00625273179579467,0.0204661482693584,0,0,0,0.138894935499485,0,0,0.096588637046158,0,0,0.0261627196788433,0,0,0,0,0,0,0.0148387934767118,0,0,0,0,0,0,0,0,0,0,0,0,0.0244366750101401,0,0,0.0574963943172162,0,0,0,0,0,0,0,0,0,0,-0.0295500688294653,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.032616144859701,0,0,0,0.0751094877333945,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.110101046577509,0,0,0,-0.233970259998762,0,0,0,0.384882810854244,0,0,-1.73472347597681e-18,-8.67361737988404e-19,0,0,0,0,0,0.226426773177862,0,0,0.219643380306249,0,-0.130243266635198,0,0,0,0,0,-0.128140163731224,0.276389560646918,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0.206124997544497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317438055222501,0,0,0.105470390190183,0,0,0.765389344503521,0,0,0,0,0,-0.0345844145725105,0,0,0,0,0,0,0.209354035650391,0,0,0,0,0,0.0314390139973192,0,0,0,0,-0.0729226766972607,0,0
X601991.SH,0,0,0,0,0,0,0,0.050244800027928,0,0,0,0,0,0,0,0,0,0,0.0119680212363969,0.0466861588928075,0.0576693466048541,0,0,0,0.0543676569103361,0,0,0,0,0,0,0,0,0.122029862422047,0,0,0,0.0968922407051601,0,0,0,0,0,0,0,0.057924198583616,0.0447744396433366,0,0.0342045879105234,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.101681184500662,0.163084869390971,0,0,0,0,0.142401320946688,0.0219475053817346,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00577357765700546,0,0.0550919247257814,0,0,0,-0.00640037744634994,0,0,0,0,-0.0013507242399113,0,0
X600688.SH,0,0,0,0,0,0.0937550002826835,0,0,0,0.191202551560239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332795879139917,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0.0727297612823072,0,0.0369033279234106,0,0,0,0.0243388912345803,0,0,0,0,0,-0.000131004702923873,-0.0423378678993793,0,0,0,-0.0218213858994334,0,0
X600188.SH,0,0,0,0,0,0,0,0.00125985572598776,0,0.107729046145973,0,0,0.0325294194575191,0,0,0,0,0,0,0.125476202682563,0,0,0,0,0,0,0,0,0,0.141711944569628,0.0598838349230116,0.00972317638471987,0,0,0,0,0,0,0,0,0,0,0.00214621047374639,0,0,0.106328743797619,0,0,0.0401430922905605,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.0528869775439277,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.000893450648467139,0,0,0,0.0850140880199541,0,0,0,0,0,-0.065384248785029,0,0,0,0,0,0,0.079424094625371,0,0,0,0.0883345004379354,0,0.103214312824853,0.0507985556549224,0,0,0,0,0,-0.0123907762254752,0.00150762410847218,0,0,0,0.00579967687973496,0,0
X600795.SH,0,0,0,0,0,0,0.40855710980157,0,0,0,0,0.0303568350209807,0,0,0,0,0,0,0,0,0.00762484378926783,0,0,0,0,0,-0.0291236826672284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053758392467228,0,0.124953413673342,0.0919223339993241,0,0.294450175954824,0,0,0,0.0440851098573678,0.0224862530820016,0,0.208534265285995,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.337217681403504,0,0,0.0805769196999528,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.198446654812472,0,1.73472347597681e-18,0,0,0,0,0.0227320582139625,0,0,0,0,0,0.000987435800686932,0.0458204558729417,0,0,0,0,0,0,0.0798353839789476,0,0,0.00611850859941696,0,0,-0.00305885500055511,0,0,0,0,-0.0383971641321014,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113223950526056,0,0,0,0,0.0325372152323561,0,0,0,0,0,0,0.0332673682924354,0,0,0,0,0,0,0.0745843740669382,0,0,0,0.00386187672922484,0,0,0.046431846419894,0.147555079703137,0.0629985087348726,0,0.252187613115454,0.126632409045411,-0.00560801114659169,-0.00325091057170864,0,0,0,-0.0319019312568866,0,0
X600027.SH,0,0,0,0,0,-0.0699397294607847,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182543833948437,0,0,0,0,0.2514534569735,0,0,0,0,0,0,0.113436515598469,-0.0720458597739366,0,0,0,0,0,0.0345451200160809,0.0337097415655527,0,0,0,0,0,0,0,0.119883979585124,0,0,0,-0.0126391587011196,-0.103910383786533,0,0,0,0,0,0
X600801.SH,0,0,0,0.459745218670988,0,0,0,0,0,0,0,0.0375005921611131,0.0331526974154624,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201105114878084,0,0,0,0,0,0.00143718372835335,0,0,0,0,0,0,0,0,0,0,0,0,0.0271198108577298,0,0,0.182100546542359,0,0,0,0,0,0,0,-0.0631881771563409,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0.03220232804809,0,0,0.0393006869918783,0,0,0,0,0,0,0,0,0,0.072179725211795,0,0.112358099090404,0,0,0.177781468124514,0,0,0,0,0.202229745327442,0,0,0.0310180308963079,0,0,0,0,0,0,0,0,0,0.000974987510289851,0,0,0,0,0,0.00767394815208027,0,0,0,0,-0.0245149536282006,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.105542260327545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448264287502228,0,0,0.217671303131679,0,0,0,0,0,0,0,0,0,0.250251066532631,0,0,0,0,0.0964396614044268,0.148937010614897,0,0,0,0,0,0,0,0,0,0,-0.0561863674232785,0,0
X600176.SH,0,0,0,0,0,0.0551819829350204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213726113829438,0,0,0,0,0,0,0,0.01787851116188,0.0452647795364307,0,0,0,0,0,0,0.000786826188833598,0,0.215886008506861,0,0,0.00740470029186038,0,0,0,0,0.19111561784454,0,0,0,0,0,0,0,-0.0272919638028719,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.20352308778821,0,0,0,0,0,0,0,0,0,0.0794328325287537,0,0,0,0,0.294562909184602,0,0,0,0,0,0.0936640444494804,0,0,0,0,0.0454253935817166,0,0,0,0,0,0,0,0,0,0,0,0,0.102309678104397,0,0,0,0,-0.307280207194251,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0297513254678368,0.141390433652497,0,0,0.104877106726552,0,0,0,0,0,0,0,0,0,0,0.105468673545379,0,0,0.601552516054185,-0.0100405574541725,0,0,0,0,0,0,0.0903917798428407,-0.0590338182778032,-0.0244979912631693,0,0,-0.0403354074567946,0,0,0,0,0,0,0,-0.151995765882255,0.0215119370035639,-0.0215837151793481,0,0,0,-0.0471973522632438,0,0
X000709.SZ,0,0,0,0,0,0,0,0.0198821635053927,0,0,0,0,0.0337344776731352,0,0,0,0,0,0,0.131595189506583,0,0,0,0,0.0974831080746647,0,0.0404058574555729,0,0,0,0,0,0,0,0,0.0580238864548969,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0284063685368531,0,0,0.0899705858903524,0,0,-0.0173869430451873,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166434177805929,0,0,0,0,0,0,0,0,0,0,0,0.136175279256193,0,0.0109168514189912,0.746765672590931,0,0,0.0977045895591251,0,0,0.0936766035152204,0.229562850453657,0,0,0,0,0,0,0,0,0,0,0.029427697084146,0,0,0,0,0,0.058303975656946,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.30531929313288,0,0,0,0,0,0.0106472517839675,0.0674298151518236,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0324274324198446,0,0,0,0,0,0,0,0,0,0,0,-0.0942058824004489,0,0,0,0.0558150785169169,0,0,0.0827158268833063,0,0,0,0,0,0.00527685524345752,0.0482610368664721,0,-0.155225693329913,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0801990852340525,0,0,0,0.102312757174781,0,0,0,0,0.0393118290690148,0,0,-0.127213771755211,0,0.0902953417876499,0,0,0,0,0,0.000727003104644637,0,0,0,0,0,0.15324474647587,0,0,0,0.0911073105498591,0,0,0.361656234588254,0,0,0.0504645473415116,0,0,-0.0403866217161043,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0387854620202838,0,0,0,0,0,0,0,0,0,0,0.564730501069242,0,0,-0.0318062608608838,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.208944599608155,0,0,0,0,0,0.161187656732185,0,0,-0.0131535898860873,0.0813013946549289,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.342028685973631,0,0,0,0,0,0,0,0,0,0,0,0.0355623114073704,0,0,0,0,0.157092636508049,0,0,0.0117162805458161,0,0,0,0,0.191971340072277,0.0675935686833092,0,0,0,0,0,0,0,0,0,0.0862643418330271,0.0294632465765481,0,0,0,0,0.0547045149462408,-0.0196833103039929,0,0,0,0.00924097942103145,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.386493470316221,0,0,0.027839288772849,0.00294988065379177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482205078896918,0,0,0,0.308896882443949,0,0,0,0,0,0,0,0,0,0,0,0.145767967466956,0,0,0,0,0,0.0101463443037058,0.0422861262285832,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0.221296523228809,0,0,0,0,0,0,0.0553879223650204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725025072578876,0.0353895032459189,0,0,0,0,0,0,0,6.93889390390723e-18,0.0484418284267249,0.164854356686807,0,0.251201603211516,0,0,0,0,0,0,0,0,0.0369649866287585,0,0,0,0,-0.0304818007643372,0,0
X601158.SH,0,0,0.18261250744708,0,0,0,0,0.111518764504266,0,0,0,-0.0452006715609114,0,0,0,0,0,0,0,0,0.0854386463356516,0.0148304530262804,-1.73472347597681e-18,0,0,0,0.0497640395790939,0,0,0,0.0768366170188169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414730747870614,0,0.0854201575067684,0,0,0,0,0,0,0,0,-0.00117622982691677,0,0
X600219.SH,0,0,0,0,0,0,0,0.105110823481076,0,0.481672586617949,0,0,0,0,0,0,0,0,0,0.0658113077878087,0,0,0,0,0,0,0,0,0,0,0,0.00535683591584502,0,0,0,0,0,0,0.0148479356060237,0,0,0,0.0682700729382303,0.027123762524269,0,0.0856759213568855,0,0,0,0,0,-0.0115907738261218,-0.00163223111993296,0,0,0,-0.000132569442156854,0,0
X000990.SZ,0,0,0,0,0,0.0470878151327248,0,0,0,0,0,-0.132561048823587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231475083145404,0.221100258825138,0,0,0,0,0.282091111821137,0,0,0,0,0,0,0.183116840044889,0,0,-0.131478503750971,0,0.00811149512950309,0,0,0,0.0936079024843771,0.203643781674746,0,0,0,-0.265356739538397,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128279170540748,0,0,0,0,0,0.124301392808952,0,0.114582742822126,0.282921263322905,0,0,0,0,0,0,0,0,0,0,0.0545241012973509,0,0,0,0,0,0,0,0,0,0,0.169086868695726,0,0,0,-0.00322298873502974,-0.0317035189528136,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0942406277701894,0,0,0,0,0,0,0,0,0,0,0,0,0.00227037046501839,0,0.177367103600996,0,0,0,0,0.0174561914563318,0.144390483983393,0,0,0,0,0,0.0440730698697445,0,0,0,0.213273464499862,0.0543076352248721,0,0,0.185715122631291,0,0.0296229375884685,0,0,-0.0172687589950278,0.0294723764256551,0,0,0,-0.000369452966513028,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885136160708279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219003197069701,0.0139769747818534,0.0109064150788642,0,0,0,0,0.0959264597082024,0.0654772902871751,0,0,0.0694750516463031,0,0,-0.0266006943209916,-0.00986351752296288,0,0,0,-0.00321885760585992,0,0
X600985.SH,0,0,0,0,0,-0.0238640420612636,0,0,0,0.084515565849128,0,0,-0.0355227414512661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259529441898022,0,0,0,0.058438213160959,0,0,0,0,-0.0235571037564128,0,0.54267528311836,0,0,0,0,0,0,-0.172784785499188,0,0,0,0,-0.250411394436949,0,0,0,-0.169162285085381,0,0
X000630.SZ,0,0,0,0,0,0,0,0.0930700183690682,0,0,0,0,0,0,0,0,0,0,0,0.185923588868461,0,0,0,0,0,0,0,0,0,0,0,0.0679237773799786,0,0,0,0,0,0.392948616007309,-0.0501799442072101,0,0,0,0.0235532158657859,0,0,0.0603859655284567,0,0,0,0,0,-0.0137449324873026,-0.0427839766912003,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0191798439285963,0,0,0,-0.0224417887210148,0,0,0,0,0,0,0,0.183511078341976,0,0,0,0,0.14175020273,0,0,0,0,0,-0.0758556559849457,0,0,0,0,0,0,0,0,0,0,0.138436328734693,0,0,0,0.0674551154841423,0,0,0,0.191324412101762,0,-0.044947025310518,0,0,0,0,0.0588014844949901,0,0
X600157.SH,0,0,0,0,0,0,0.00110457430290363,0,0,0,0,0,0.100859682311282,0,0,0,0,0,0,0,0,0,0,0,0.146284950206051,0,0.189743608241241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525754973001567,0,0,0,0,0,0,0,-0.0649008476667877,-0.0955216503511379,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00304516524165244,0,0,0,0,0,0,0,0,0,0,0.252473944720903,0,0,0,0,0,0,0,0.0664520130938509,0,0,0,0,0,0.00530377698964935,0.0041988602390545,0.208939061354421,0,0,0,0,0.0919571779348789,0,0,0.0706183423142624,0,0,-0.0372772088258349,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0.220933374538014,0,0,0,0,0,0,0,0,0.0505144198049668,0,0,0,0,0,0.096164051476657,0,0,0,0.0305584417095516,0,0,0,0,0,0,0.156310253665354,0,0,0,0,0,0.129724473940978,0.0337121240278983,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264156677240661,0,0,0,0,-0.00223995951624987,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0.103746086582367,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0225177763814567,0,0,0,0.241886475569918,0,0,0,0,0,0.277121222658217,0.0261467793959289,0,0,0,0,0.0324475889870928,0,0.216356504773527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0668334172293366,0,0
X601699.SH,0,0,0,0,0,0,0,0.155066625089727,0,0,0,0,0.0452460494660723,0,0,0,0,0,0,0.179830401600957,0,0,0,0,0.171440300421321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00723005740616742,0,0.134417219457784,0,0,0,0,0,0.0656825671027678,0,0,-0.00900757180560292,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.0423388234708955,0.059045716838681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272228613170257,0,-0.0600306327035156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139225381979801,-0.224739825573859,0,0,0,0.155531331138613,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.366578568266178,0,0,0,0,0,-0.68923508667927,0,0,0,0,-0.246029319334908,0,0,0,0.0246439925117685,0,0,0,0,0,0,0,0,0,0,0,0.131623551312985,0,0,0,0,0,0,-0.090810057639234,0,0,0,0,0,0,0.192962970226421,0,0,0,0.624576741200818,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.269461047362901,0,0,-0.375358167330482,0,0,0,0,0,-0.560147603009933,0,0,0,0.76542464372024,0,0,0,0,0.031495994478761,0,-0.155289481641737,0,0,0,0,0,0,0.0970183401746814,0,0,0,0,0,0,0,0,0,0,-0.67419800499905,-0.679470142371123,0,0,0.224617377775579,0,0,-0.19036298964545,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0478605327599429,-0.0261476802298643,0.207551395738019,0,0,0,-0.0118811196354473,0,0,0,0,0,0,0,0,0,0,0,-0.0661570125686738,0,0.0380940834005623,0,0,-0.0162930575681713,-0.32464450569969,0,-0.0737328094825749,0,0,0,0,0,-0.0548462728500958,0,0,0,0.132024284771601,0,-0.00303209169901317,0,0,0,0,0,0.0567408177348833,0,0.033818587299934,0,0.033531540734495,0,-0.0327100041453743,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.189181385728727,-0.0441277165067898,0,0.0757428192346925,0,0,0,-0.0768645854036629,0,0,0,0,0,0,0,0,0,0,0,-0.0322425700802931,0,0,0.336829055716855,0,0,-0.108651079170082,0,0
MKvol,0,0,0,0,0,-0.00177400795107415,0,0,0,0,0,0,0.00326129603248407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00323054070291188,0,0,0,9.01499747161356e-05,-0.00192748512850144,0,0,0,0,0,0.00571950490442788,0,0,0,-0.00318442547133654,0,0,-0.00157633844841812,0,0,0,0,0,0.00125341758148621,-0.0018328902855148,0,0,0,0.0158123639443026,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034210849091695,0,0,-0.0269637239690321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0515442808466588,0,0,0,0,0,0,0,0,0.251316320709799,-0.284313426131932,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0.0253795278702903,0.0223754607941152,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171925459142938,0,0,-0.0024152894338097,0,0.00730226185122315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00888222512088209,0.0201217241560848,0,0,0,-0.0457338987458705,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0.00374890474132767,-0.00503018088068563,0,0,0,-0.00771909027273355,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0103767566160542,-0.00111729110579791,0.00381818682369411,0,0,0,0,0,0,0,-0.00950438745555648,0,0.00219646100761052,0,0,0,0,0,0,0,0,0,0.00875474003521282,0,0,0,0.00619249511475573,0,0
