,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600111.SH,X600019.SH,X002466.SZ,X600011.SH,X002271.SZ,X000877.SZ,X600010.SH,X600660.SH,X600188.SH,X601600.SH,X000708.SZ,X000301.SZ,X601898.SH,X600547.SH,X600886.SH,X600362.SH,X000723.SZ,X000408.SZ,X600176.SH,X600426.SH,X601991.SH,X000786.SZ,X002080.SZ,X600219.SH,X600027.SH,X600803.SH,X600795.SH,X600399.SH,X300037.SZ,X600688.SH,X002326.SZ,X300073.SZ,X600378.SH,X600141.SH,X600516.SH,X600352.SH,X600486.SH,X000825.SZ,X600801.SH,X600489.SH,X000807.SZ,X600157.SH,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600011.SH,0,0,0.0855275859535504,0,0,0,0,0,0,0,0,0,0,0,0,0.0327769851861703,0,0,0,0,0,0.218519188675238,0,0,-0.0611190096815607,0,0,0,0,0,0,0.611936479311755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00962444521430681,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,-0.0280976489544951,0,0,-0.00263266728855435,0.0188875505031783,0,0,0.0426820978892838,0,-0.0103624037925649,0,0,0,0,-0.0576921211836467,0,0,0,0.899504331934904,0,1.73472347597681e-18,0,-0.106682615566,0,0,0,0,0,-0.138010116112419,0,0,-0.0750579792889999,0,0,0,0,0,0,-0.102441090921361,0,0,-0.007929951694751,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00918382697957313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541226455450525,0,0,0,0,0,-0.00495322923662172,0,0,0,0,0,0.0673933378147443,0,0,0,0,0.275970162941867,0,1.73472347597681e-18,0,0.0460414885903721,0,-0.0313372949111782,0.0592796198530284,0,0,0,-0.0415869970642532,0,0
X600010.SH,0.0244635198276101,0,0,0,0,0,0,0.430850079217604,0,0,0,0,0,0,0,0.0379014761671937,0,0,0.0566487261013314,0,0,0,0,0,0,0,0,0,0,0.00640636033373625,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0359449758813755,0,0,0.0826452467824633,0,0,0,0,0.148367562741652,0,0,0.0211240094264896,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,-0.185455302970115,-0.094870391408837,0,0,0,0,0,0,0,0,0,0,0,0,0.0271570027019762,0,0,0.293047142766668,-0.0645819063900345,0,0.166130375956437,0,0,0,0,0,0,0,0,0.0891831825057227,0,0,0,0,0.00966486139012451,0,0,0,0,0,0,0,0,0.0447410186082057,0,0,0,-0.148495210147281,0,0
X600188.SH,0.195901945240762,0,0.225735333145701,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224104121251714,0,0,0.722192075388239,0,0,0,0,0,0,0,0,0,0,0,0,0.12937099259199,0,0,0,0.0334400849677875,0.0290533194172618,0,-0.0125955106751671,0,0.0141540407837143,0,0,0,0,0,0,0,0,0,0.0279536446421535,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199310605186861,0,0.115339232791591,0,0.0537350801766195,0.0266168322662379,0.0134780582292418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0901026422152899,0,0.0493113744382705,0,-0.0824900624436084,0,0,0,0.0393122847399993,0.0864349384363312,0,0,0.374588173653368,0,0,0,0.00732346061893883,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.0461977183525657,0,0,0,0.0532580806078331,0,0,0,0.0798748959735281,0,0,0.0947942312970917,0,0,0,0,0,0,0,0,0,0.140329771446547,0.00534316058772469,0,0.00983656082053816,0,0,0,0,0,0,0,0.0811709723697757,0.0226627574102727,0,0,0,0.0561822260359461,0,0,0,0,0,0,0,0.0333002183600266,0,0,0,0,0,0
X000301.SZ,0,0,-0.0326922239691922,0,0,0,0,0,0,0,0,-0.200204536457354,0,0.182853981023872,0,0,0.353819859495973,0,0,0,0,0,0,0,0,0,0,0,-0.150193445521415,0,0,0,0,0,0.266886708375069,0,0,0.0806322430254667,0,0,0.0295039792322423,0,0,0,0,0.131982344788794,0,0,0,0,0,0.0881407176397585,-0.0652838986608773,0,0,0,0,0,0
X601898.SH,0,0,0.0134429975989612,0,0,0,0,0,0,0,0,0,0,0,0,0.283678224646133,0.0406854379641566,0,0,0,0,0,0,0,0,0,0,0,0,0.00538478335097553,0,-0.0519282091751268,0,0,0,0,0,0,0,0,0,0.128800323387543,0,0,0,0,0,0,0.390531863226764,0,0,0,-0.116770885232708,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.0354441942209536,0,0,-0.0866303971212098,-0.0447812527474749,0,0,0,0,0,0,0,-0.0919456960651142,0,0,0,0,0,-0.00538321193900319,0,0,0,0.0133358036244253,0,0,0,0,0,0.0337689334386978,0,0,0.053724954844035,0,0,0.130184533109883,0,0,0,0,0,0.171095486455171,0,0,0,0,-0.0130385775309954,0,0,0,0,-0.0274634017406274,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.271674359328416,-0.0250971869609274,0,0,0,0.151606201850634,0,-0.0362832123814046,0,0,0,0,0,0.0174645425756989,0,0,0,0.223294566341187,-0.0794571567139778,0,0,0,0,0,0,0,0,0,0,0,-0.0456827916507418,0.112787387775869,0,0,0.315599180758457,0,0,0,0,0.00609946245421111,0,0,-0.0218465867375339,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,-0.0120398511016742,0,0,0,0,0.0827985469715481,0,0,0,0.0286514826618217,0,0,0,0.0217978446354033,0,0,0,0,0,0,0,0,0,0,0,0,0.110972377826186,0,0,-0.0169498492001381,0,0.102587677265446,0,0,0.110245629038269,0,0,0,0,-0.0380508772870507,-0.0670493816424697,-0.00463329129282059,-0.00183740061108216,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,-0.0319624603023981,0,0,0.0470460705004953,0,0,0,0,0.305180624559181,0,0,0.0998714580251,0,0,-3.46944695195361e-18,0,0,-0.223041340437901,0,0,0.169445767737709,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.0310833154502579,0,0,0,0,0,0,0,0.0373815542775395,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.137527790087064,0,0,0.0894446587828924,0,0,0,0,0,0,0,0,0,-0.0322543583055445,-0.144343838071323,0,0,0,0,0,0,0,0,0,0,0.0893321043869376,0,0,0,0.124212558246422,0,0.104122694303151,0,0.0913705003638708,0,0.0705515413813597,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.0631527291188915,0.0605734758869498,0,0,0,0.122231351191986,0,0,0,0,0.00375218429999344,0,0,0,0.099902130680496,0,0.0679110068655753,0,0.039392955369168,0,0,0,0,0,0.00209878190238638,0,0.0228405919184351,0,0,0,0,0,0,0,0,0.0219620849277995,0,0,0,0,0,0,0,0,0,0,0,0.0250495942682558,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,1.38777878078145e-17,0.0529644229063345,0,0.0442022318821886,0,0,0,0,0,0,0,0,0.136838760322168,0,0,0,0,0,0.108107383131484,0,0,0,0.209899132485197,0,0,0,0.051671921262965,0,0,0,0.316095919707486,0.0177923245546065,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00031419661624848,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.0692561731881617,0,0,0,0,0,0,0,0.033050957662951,0,0,0,0,0,0,0,0,0,-0.0834926514731905,0.0997109383718138,0,0,0,0.695278751625396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00836698851213806,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,-0.0335275209781801,0.206500911296797,0,0,0,0,0,0,0,0.216958268940044,0,0,0,0.00680526564350421,-0.0155345139832988,0.144720951965553,0,0,0,0,0,-0.055156664834228,0,0,-0.0200115383634502,-0.152125166471895,0,-0.0777320438742854,0,-0.17125845511185,0,0,0,0,0,0.190854832166323,0,0,0,0,0,-0.0115515305017503,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0.139939073385101,0,0.0651283829872338,0,0,0.163392705203127,0,0.242046002658686,0,0,0,0,0,0,0,0.353985206835581,0,0,0,0,0,0,0,0,0,0,0,0,0.0636323813061989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323166632911896,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0.0403047571569412,0,0,0,0,0.285898141818804,0.109383887847581,0.0148406272661852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104223637770858,0,0,0,0,0,0,0.0102886337411427,0,0,0,0,0.0548625979776002,0,0.0997778644881217,0,0.0987463961686111,0,0.0185560937449889,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.377249637054951,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0390212419749421,0,-0.0138789641032864,0,0,0,0,0,0,0.466616398116642,0,0.039571635771911,0,0,0,0,0,0.154221334527785,0,0,0,0,0,0,0,0,0,0.0142786577543703,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0.0934206838159539,-0.0744634141030621,0,0,0,-0.0437150095502957,0,0.0913190280928585,0.0390516716832078,0,0,0,-0.0321908054233073,0,0,0,0,0,0.13932154446648,0,0,0.208917961850133,0,0,0,0,0.0110882777764565,0,0.225401635749881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.0252525097904427,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,-0.0550478363249408,0,0,0.014541998006867,0,0,0,0,0,0.0546438643111653,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.242886962902413,0,0.0424004103319077,0,0.290688144336339,0,0,0,0,0,0,0.138529041529074,0,0,0,0,0,0,0,0,0,0,0.0203377246393623,-0.0157490746031156,-0.0121485375478412,-0.0214485069212314,0,0,0,0,0,0
X600399.SH,0,0,0,0,0,0.31829596568258,0,0.0382214074653977,0,0,0,0,0,0,0,0,-0.0713647465872889,0,0.0527323687759763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125540896239562,0,0,0,0,0,0,0,0,0,0,0,0,-0.0812702739648273,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,-8.67361737988404e-19,0.089643970644415,0,0,0,0,0,0,0,0,0,0,0,0.013610800534926,0.119238523192536,0,0,0,-0.0998324463772478,0,0,0,0,-0.387924898770589,0.0502912097295426,0,0.086388727100066,0,0,0.0906072774458612,0,0,0.012860617691001,0.255726241146818,0,0.185324836392396,-0.119338695657674,0,0,0,0,0,-0.0438229507746898,0,0,0,0,-0.0722585208496093,0,0,0,0,0,0
X600688.SH,0,0,0.0727612723208137,0,0,0,0.0234682815441789,0,0,0.057140032048252,0,0,0,0,0,0.00412350260011282,0,0,0,0.143987403576223,0,0,0.0301557462641689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143565197977432,0,0.115294369514361,0,0,0.151329556870602,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002326.SZ,0,0,0,0,0,0.0755878078153428,0,0.27086666741752,0,0.135083376596548,0,0,0,0.361287283492744,0,0,0,0,0.335635724381071,0,0,0,0,-0.113780043443438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126296325700771,0,0,0,0,0,0.284708885116605,0,0,0,0,0,0,0,0.12160737166938,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0.0479538211364443,0,0,0,0.164654433679809,0,0,0,0,0,-0.0431158345792058,0,0,0,0,0,-0.0397657746113839,0,0,0,0,0,0,0,0,0,-0.043469986157207,0,0,0,0.074017863403484,0,0.263738402693967,0,0,0.0190729125589702,0,0,0.043583634332846,0,0,0,0,0,0,0,0,0.0012680991516783,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0.0879299973699136,0,0,0,0,0,-4.33680868994202e-19,0,0,0.138326963127829,0,0,0.00776155129485651,0,0.041079670444894,0,0,0,0,-0.139128667094898,0,0,0,0,0,0.163527281653951,0,0,0,0,0,0.0818224620393558,0,0,0,0,0,0,0,0.0578879600118945,0,0,-0.0120884902583107,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0473420239601684,0,0,0.410563330184192,0,0,0,0,0,0,0,0,0.0651535197778457,0,0.447683457092434,0,0,0,0,-0.222891440504017,0.271748226864887,0,0,0.0447953024908652,0,0,0.0568321135787671,0,0,0,0,0,0,0,0,0,0,0.0415265686230402,0,0,0,-0.209505545020057,0,0
X600516.SH,0,0,0,0,0,0,0.0740632169690886,0,0,0,-0.0421242399551034,0,0,0.397035444243515,-0.168540792810432,0,0,0,0.0190573419072087,0.0150913813317233,0,0,0,0,0.104038513008669,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.19258501551917,0,0,0.0553087678829977,0,0,0,0,0,0,0,0,0,0,0,0,0.0515872486328106,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,-0.0363410884290669,0,0,-0.00384028025389288,0,0,0,0,0.0545640595893566,0,0.0354803789200158,-0.0168796708838643,0.0278071881009547,0,0,0,0,-0.0108180098717874,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0402064245043682,0,0,0,0,0,0,0,0,0.038042767254447,0,-0.0352570004922914,0,0,0,0,0,0,0
X600486.SH,-8.67361737988404e-19,0,0,0,0,0,0,-0.0422904230747618,0,0.0323603651503672,0,-0.00266923880712084,0,0,0,0,0,0,0.044699965034611,0,0,0,0,0,0,0.0436064772127938,0,-0.106157899318138,0,0,0,0,0,0,0,0,0,0,0,0,-0.0756952475205431,0,0,0,0,0,0,0,0,-0.0438408537936589,0,0.0658332296621195,-0.0557276254511534,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0.0610932555755591,0,0,0,0,0.24504901616027,0,0,0,0,0,0,0,0,0,0.0475480254109881,0,0,0,0,0,0,0.178890904203602,0,0,0,0,0,0.0549926096906725,0,0,0,0.0977680323432766,0,0,0,0,0,0,0,0,0.00183535293467431,0,-0.0880018355332958,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0.0246583729188121,0.304956895490363,0,0,0,0,0,0,0.212123665086102,0,0.0801285045752643,0.0326363515937151,0,0,0,0,0,0,0.0544849476384587,0,0,0,0,0,-0.00426128566691771,0,0,0,0,-0.0326396559043506,0,0,0.0819759428511525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.00370104361326099,-0.0301267388510926,0,0,0,0,0,0,0,-8.67361737988404e-19,-6.7762635780344e-21,0,0.0981451704282975,0,0.00334535380222391,0.271752268603157,0,0,0.102345182283419,0,0,0,-0.0232293022998257,0.0219651491204919,0,0,0,0,0,0,0,0,0.0471158595882258,0,0,-0.0847347951756972,0,0,0,0.000584218057420343,0,0,0,0,0,0,0,0.0178975422760717,0,0,0,-0.026712773168646,0,0
X000807.SZ,0,0,0,0,0,0,0.119214887963172,0,0,0,0.0720965476640428,-0.00745889682451515,0,0,0,0.0676244579504658,0.247019169427623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0291110878714144,0.0305814739343358,0,0,0,0,0.229237566098064,0,0,0,0,0,0,-0.0246610465967488,0.00813631670496717,0,0,0,-0.0141319561392776,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.0947924336459774,0,0,0,0,0.180849103427368,0,0,0.0191891546394709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133422624794877,0,0,0,0,0.0616940181129121,0,0,0.0126235343897528,0,0,0,0,0.240064730842432,0,0,0,0,0,0,-0.00230143566834817,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0.0056375404248974,0,0.0689315284891108,0,0,0,0.140593220403113,-0.0369236500309917,0.0642807209485889,0,0,0,0,0,0,0,0,0.0952129988069253,-0.0373546422577742,0,0,0,-0.0545944257592505,0.121755604653739,0,0,0,-0.00988488433714473,0,0.00214507663656588,0,0,0,0,0,0,0,0.356739263753102,0,0,0,0,0,0,0.00749072923632295,8.67361737988404e-19,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.071339169188424,0,0,0.0462041988466752,-0.0112672354691725,-0.0613384316993754,0.0152592870411987,0,0,0,0,0,0,0,0.0589734744711743,0,0,0,0,0.0270589432403498,0,0,0.073746587437629,0,0,0,0,0,0,0.0177728879021331,0,0,0,0,0,0,0,0,0,0,0,0.0369329926742577,-0.167545192352346,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0.0300482078494261,-0.17358754767754,0,0,0,0,0,0,0,0,0,0,0,0,0.0636751409009616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0463522354818389,0,0,0,0,0,0,1.1760884449645,0,0,0,1.69955926548951,0,0
TED,0,0,0,0,0,0,-0.143223119874716,0,0,0,0,0.113817339331579,0,0,0,0,0,0,0.0697862555099605,0,0,0,0,-0.0850206160320587,0,0,0,0,0.00463455169245079,0,0,0.027228974912512,0,0,0,0,0,0,0,0,0.0145367173980934,0,0,0,0,0,0,0,0,0,0,0.527037176210435,0,0,0,0,-0.711119692276077,0,0
RealEstate_excess,0,-3.46944695195361e-18,0,0,0,0,0.0082355313485109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0038987647095883,0,0,0,0,0,-0.0944738496576882,0,0.0544455675306958,0,0,-0.0323896908439488,0,-0.0244499809105095,-0.0572499030953112,0,0,0,0,0.0110306736089318,0,0,0,0,0,0,0.119613018129969,0,0.0177642632741045,0,-0.0119898783537605,0,0,0,0,-0.0149488700888377,0,0
MKreturn,0.0183898024168039,0,0,0,0,0.00996335087337042,0,0,0,0,-0.0582405018438756,-0.0539714016025547,0,0,0,0.0140005566079043,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114956187468067,0,0.0470835772393679,0,0,0,0,0,-0.054803425097325,0,-0.0641823599068712,0.0126708147449532,0,0,0,0,0,0,0,0,0,0,0,0.00419419868833332,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.000511644592108137,0,0,0,0,0,-0.000449478058256981,0,0,0,0,0,-0.00174409580663446,0,0,0,0.00043539712553341,0,0,0,0,0,0,0,-0.0010239810524326,0,0,0,0,0,-0.000153496166764503,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039674882396457,0,0,0,0,0.000957632661693432,0,0
CarbonVol_Shenzhen,0,0,0.0280713235540109,0,0,0,0,0,0,-0.0109464497275742,0.250528795965997,0,0,0,0,0.0658294860775154,0,0,0,0,0,0,0,-0.0431042074434,0,0,0,0,0,0,-0.291887327228244,-0.479485074145163,0,0,0,0,8.67361737988404e-19,-0.0120560226680132,0,0,0.0323588413641753,0,0,0,0,0,0,0,0,0,0,0.369588100634284,-0.473924865583813,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.00196201064746859,0,0,-0.0126694301120011,0.00283978322899329,0,0,-0.0103527286749614,0,0,-0.0101804607934162,0,0.000598552290450991,0,0,0,0,0,0,0,0.00754223600967609,-0.00928489266607897,0,0,0,-0.000447437909803742,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0.00181194689474519,0,0,0.00573448706488626,0,0,0,0,0,0,0,0.00249645309545558,0,0.00650657058664422,0,0,0,0,0.027873934299009,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116611751598276,0,0,0,-0.0415728560515342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00312295781500754,0,0,0,0,0,0,0,0,0,0,0,0.0234029209193082,-0.046031115802416,0.0576524839125987,0,0,0,-0.0411629037028023,0,0
