,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X600352.SH,X601898.SH,X600547.SH,X600660.SH,X601991.SH,X000723.SZ,X600886.SH,X600688.SH,X600188.SH,X600362.SH,X600795.SH,X600516.SH,X600027.SH,X601992.SH,X600801.SH,X000898.SZ,X600111.SH,X600176.SH,X600299.SH,X002466.SZ,X000709.SZ,X002460.SZ,X000990.SZ,X000786.SZ,X600219.SH,X000629.SZ,X002110.SZ,X600808.SH,X000553.SZ,X002271.SZ,X600489.SH,X601158.SH,X000883.SZ,X000825.SZ,X600985.SH,X000630.SZ,X600157.SH,X600583.SH,X600339.SH,X600426.SH,X000301.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.0262756475708121,0,0,0.0222798042593274,0,0,0,-0.00970810010251457,0,0,0,0,5.42101086242752e-20,0,0,0,0.169484941705424,0,-1.0842021724855e-19,0,0,0,0,0.0162840380898329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123946961309232,0,0,0,0,0,0,0,0.0023727225635624,-0.0236489583272664,0,0,0,0,0,0
X600028.SH,0,0,0.0778882043185256,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.11765392388521,0,0.0376985612357165,0,0,0.0286355016468146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321691199771606,0,0,0,0,0,0,0,0,0.0122001489290259,0.118457848913616,0,0,0.00794831012134114,-0.0370506588864907,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.00364564679612189,0,0,0,-0.144821377254651,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22415228688137,0,0.0457208432530232,0,0,0,0,0,0,0.0165385767026885,0,0,0,0,0,0,0,0,0,0,0,0,0.0774275215555127,0,0,0.166977817878999,0,0,0,-0.050293515694576,0,0,0,-0.00747419472058116,0,0
X600585.SH,0,0,0,0,0,0.115979992584928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00665793382941645,0,0,0.482943241626803,0,0,0,-0.00177373335561002,0,0,0,-0.0172342264816976,0,0,-0.0304438752767168,0.0615247811503383,0,-0.00767028941766676,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159819468418987,0,0,0,0,0,0,0
X600019.SH,0,0,0.0416726091281895,0,0,0.0810961400481408,0,0.142784134875384,0.0317438692879173,0,0,0,0,0,0,0,0,0,0.0159864821725143,0,0,0,0,0.0504486713563218,0,0.0371191627317275,0.029186397335467,0,0,0,0,0,0,0,0,0.171699708688304,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.0220901565400151,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108777225129794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130020752576694,0.0234018452196917,-0.0476119016116748,0,0.166984922473542,0,0,0.00266740521481536,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.437383825705535,0,0,-0.0160458810483375,0.029596029941463,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736522725427325,0,0,0,0,0.459003352807405,-0.0865469987267048,0.493448924308668,0,0,0,0,0,0.021501899807331,0,0,-0.0161673988352545,-0.00711376115654905,0.0227749969105176,0,0,0,0,0.0708126881001876,0,0,0,0,-0.0837015784808296,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0059782981032185,0.0173901107533765,0,0,0,-0.0133726504322272,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0644887427955238,0,0,0,0,-0.0206687160617578,0,0,0,0.139393553134898,0,0,0,0.0280786924425077,0,0,0.229837769187032,0,0,0,0,0,-0.0247089377792408,0,0.247956633087743,0.0452707811120608,0,0,0,0,0,0,0,0.0990981044673243,0,0,0.0968341306757383,0,0,0,0,0,-0.0088561274450968,-0.0137349504551515,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0.0178066993130076,0,0,0,0.171190196525096,0,0,0,0,0,0,0.108319917716182,0,0,0.107577650375974,0,0,0,0,0.302894239093131,0,0,0,0,0,0,0,0,0,0.00708343780582755,0,0,0,0.0112822226254854,0.186840802758744,0,0,-0.0115769257668284,-0.0060145653733877,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.0182914887808231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171645637266222,0,0,0,0,0,0,0,0.0302708550845752,0.292715995231492,0,0,0,0,0.047674919053842,0,0,0,0,0,0,0,0,0,0,0,0.171360758277189,0,-0.0076220760481306,0.0865514863413105,0,0,0,-0.2531746381016,0,0
