,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X601991.SH,X600547.SH,X600660.SH,X601600.SH,X600688.SH,X600886.SH,X600188.SH,X600795.SH,X600362.SH,X000898.SZ,X600027.SH,X600111.SH,X601992.SH,X600516.SH,X002466.SZ,X600176.SH,X000629.SZ,X600299.SH,X000709.SZ,X002460.SZ,X600808.SH,X600352.SH,X600219.SH,X300072.SZ,X600801.SH,X000825.SZ,X600489.SH,X600339.SH,X601158.SH,X002110.SZ,X600583.SH,X000553.SZ,X000786.SZ,X000883.SZ,X601699.SH,X600426.SH,X000301.SZ,X000932.SZ,X000408.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0,0.0744613961408848,0,0,0,0,0.00270315025776124,0,0,0.0234674702777021,0,0,0,0,0,0,0,0,0.0535494658145553,0,-0.00212773116709286,0,0,0,0,0,0,0,0,0.252408746710201,0.495482981570008,0,0,0,0,0,0,0,0,0,0,0,0.0207957482528776,0,0,0.0317367455902573,-0.0303961893879551,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0.100664932290727,0,0,0,0,0,0,0,0,0.0228391919825727,0,0,0,0.105917997018576,0,0,0.0290322180334519,0,-1.38777878078145e-17,0,0,0,0.0726902415030195,0,-0.0165396776265893,0,0,0,0,0,0,0,0,0,0.355091015228967,0,-0.0670093884431727,0,0,0.0566762506975024,0.0359520757242365,-0.0136921440889896,0,0,0,0,0,0
X601600.SH,0,0,0,0.105550554366815,0,0.00473317430645149,0.00885258155957001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00830711371135047,0,0.133038826804981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161829354633446,0.0293077120612906,0,0,0,0.128261723012329,0,0,0,0,0,-0.00495737418295642,-0.0921023870365285,0,0,0,0,0,0
X600688.SH,0.0537641110131876,0,0,0,0,0,0,0,0,0,0,0.0869493536004591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474668174919476,0.191661696259784,0,0,0,0,0,0,0.0725344514673599,0,0,0.0277408729888497,0,0,0,0,0.0376347796032805,0,0,0,0,0,0.0316605954728388,0,0,0,0,0,-0.194523371338097,0
X600886.SH,0,0.23643633617555,0,0,0,0.202867634085387,0,0,0,0,0.0123059271380654,0.0360422670532559,0,0,0,0,0,0,0.0373809900794794,0.0472299309314484,0,0,0,0,0,-0.0259631870712101,0,0,0,0,0,0,0,0,0.0669226450153037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126926830672446,0,0,0,0,0,0
X600188.SH,0,0,0.527635458764472,0,0,0,0.0306171283309452,0,0,0,-0.0108645596900402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279192539337234,0,0,0,4.33680868994202e-19,0,0,-0.00285147625876759,0,0,0,0,0,0,0.0345270456676854,0,0,0,0.403905004877563,0,0,0,0,0,0.0604785136786449,-0.0381120937339521,0,0,0,0,0,0
X600795.SH,0,0.114088222287712,0.0147625175257016,0,0.0147256777930296,0,0,0,0,0,0,0,0,0,0.044384833026174,0,0,0.121621974936674,0,0.105173072343884,0,0,0,0,0,0,0,0,0,0,0.0492312277915765,0,0,0,0,0,0.106832799072343,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154802601324608,-0.0358920729904634,0,0,0,0,0,0
X600362.SH,0,0,0.123025017521106,0,0.078200667885386,0,0.0417596951074199,0,0,0,0,0,0.111805675420122,0,0,0,0,0,0,0,0,0,0.119816088870656,0.053740360081946,0,0.0394359852815492,0.0278807632147162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127415529085683,0,0.00632165389943172,-0.0722932238163306,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.594134341863401,0.091807439015503,0.0260377230371452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0434206814546584,-0.106118671112446,0,0,0.252413364566726,0,0,0,0,0,0,-0.015499169717968,0,0,0,0,0.016682601966549,0,0,0.131404539796783,0,0,0,0,0,0,-0.0206944901274899,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.596115833882818,0.416593688506309,0,0,0,0,0,0,0,0,0,0,0.0742671225518831,0,0,0,0,0,0,0,0,0,0,0,-0.0686689315481319,0,0,0,0,0,0,0,0,0,0,-0.069355590847006,0,0,0,0,0,0,0,-0.00538610539996744,0,0,-0.0140086685124181,-0.0910420161640811,-0.251262113386452,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.256208968865146,0,0,0,0,0,0,0,0,0.17466140197751,0,0,0,0,0,0,0,0,0.102786092566104,0.0400335522354887,0,0.143155243689133,0,0,0,0,0,-1.73472347597681e-18,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,-0.000992235408354997,0,0,0,0,0,0,0
X601992.SH,0,0,0,0.0266591200705042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0877333118153235,0,0.419445139243328,0,0,0,0.0215433157907138,0,0,0,0,0,0,0.0187468784120563,0,0,0,0,0.0952328700863032,0.0548550742923481,0,0,0,0,0,0,0,0,0,0,-0.0211536635027116,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164489464154755,0.162248467075598,0,-1.38777878078145e-17,0,0.587704792085963,0,0,0,0,0,0.0274654862337862,0,0,0,0,0.236754583422688,0,0,0,0,0,0,0.0799947440920784,0,0.0116467540173912,-0.0485898266597234,0,-0.105871543853246,0,0,0,0
X002466.SZ,0,0,0,0,0.133945728899995,0,0,0,0,0.158298497769228,0,0.194703319438004,0,0,0,0,0,0,0,0,0,0,0.0904891054193421,0,0,0,0,0.0604584392267807,0.729617874249348,0,0,0,0.0618506306207972,-0.0857993622050077,-0.124926241422172,0,0,0,0,0,0,0,0,0,0,0,0,0.0602928792789417,0,0,0.0109494788532291,0.00998626717031962,0,0,0,0.0507839529240082,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.0755927996168004,0,0,0,0,0,0,0,0,-0.0522172973979366,0,0,0,0,0,-0.0391002998844638,0,0,0.0737256135137158,0,0,0,0.129544990335146,0.327556142621575,0.004417299725189,0.0234730159474908,-0.0396061815291551,0,0,0,0.225838479796617,0,0,0,0.188641843383836,0,0,0,0,0,0.0153038645218144,-0.0965522597821322,0,0,0,-0.0439056569419525,0,0
X000629.SZ,0,0,0,0,0,0,-0.608141819450368,0,0,0,0,0,0,-0.410563436125283,0,0,0,0,0,0,0,0,0,0.291034933490556,0,0,0,0.947836826737995,0.0502777918827025,0,0,0,0.235146155145306,-0.126691710553706,0.456856721800013,0,-0.279596140742089,0,0,0,0.110937949351153,0,0,0,0,0,0.0733604975026566,-0.46783276693105,0,0,0.0749639672179927,0.0403513688936398,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110990115891262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205965709432009,0,0.149132820908042,0,0,0,0.0510899980398573,0,0,0.0557293471224641,0,0,0,0,0.13634794192646,0,0,0,0,0,0,-0.0984664560554373,0,0,0,-0.119307474856538,-0.115649638573316,0
X000709.SZ,0,0.20515518806227,0,0,0.0409611220348899,0,0,0,0,0,0,0,0.23923054430918,0,0,0,0,0,0,0,-0.0151195549935827,0,0,0,0,0,0.0739107363504753,0,0,0,0,0,0.0518939181681129,0,0.146220353137109,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,-0.00316240280952335,0,0,-0.129087661801757,0,0,0,0
X002460.SZ,0,0.284874987930282,0,0,0,0.0582009820382685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726749572259186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0526138374287623,-0.0856026860994532,0,-0.0229642219491549,0,-0.15043827700043,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,-0.0644941305086859,0,0,0,0.00504048218214785,0,0,0,0,0.600571210042413,0,0,0,0,0,0,0,0,0,-0.0187795135379424,0,0,0,0,0,0,0,0,0,0.248002195745725,-0.033283617582394,-0.0723094152811858,0,0,0,0.1286536173803,0,0,0,0,0,0,0.00536204302078061,0,0,0,0,0,0
X600352.SH,0,0,0,0.072005127035224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612771102192379,0,0.179105361909068,0.21503537232535,0.0237283659167298,0,0.0532082740483679,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0379073901143059,0,0,0.13666953078612,0,0,0.00909823104265426,0,0,0,0,0,-0.00426264930407701,-0.0171372895689784,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.0803735325984309,0.0899513383847101,0,0,0,0,0.0206550474696435,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0892061562193389,0,0,0,0,0,0,0,0,0,0,0,0.192849923396595,0,0,0,0,0,0,0,0.100271213835184,0,0,0.00522834454499772,-0.0192818321570744,0,0,0,-0.00796553012055917,0,0
X300072.SZ,-0.0309951740857518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370402375807374,0,0.348932358084255,0,0,-0.165518905291067,0,0,0,0,0,0,0,0,-0.203407639838823,0,0,-0.0553280105225171,0,0,0.257508210497044,0,-0.421616474077776,0.101053974633426,0,-0.766468817485376,-0.0805046983199566,-0.0553395381830252,0,0.249139656820972,0,-0.329305140684988,0,0
X600801.SH,0,0,0,0.467167204187461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271547339227961,0,0,0,0,0.118477446978946,0,0,0,0,0,0,0,0,0,0,0.132369936385495,0,0,0.291482131016661,0,0.0200223054793376,0.223036792652623,0,0,0.0506290469359478,0,-2.77555756156289e-17,0,0,0,0.00726700384194143,-0.031339841059232,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0.129674483519481,0.10358024180554,0,0,0,0.403342533222145,0,0,0,0,0,0,0,0,0,0.0900882722036421,0,0,0,0,0.0368465458087327,0,0,0.0558797865238193,0,0,0,0,-0.111897038348589,0,0,-0.0285688502109536,0,0,0,0,0,0,0.508753112349586,0,0,0,0.0941938683188492,0,0,-0.0262656476735664,0,0,0,0,0,0,0
X600489.SH,0,0,0.0951984983735041,0,0,0,-0.0285699578847748,0,0,0,0.293242996049621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178104776175955,0,0,0,-0.00444312006635237,0.0748367535413818,0,0,0.0837326219184808,0,0,0,0,0,0,0,0,0.141776724338777,0,0,0,0,0.0044561245075059,0,0,0,0,0,0,0
X600339.SH,0.14183359518892,0,0,0.00147617519245588,0,0,-0.0229094242611705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845002967111395,0,0,0,0,0,0,0.126227149859352,0.0673872993680403,0,0,0,0,0,0.47410188572483,0,0,0,0,0,0.249834455174205,0,-0.0768209408410728,0,0,-0.0267192301783307,0,0,0,0,0,0,0
X601158.SH,-8.67361737988404e-19,0.17735782963143,0,0.00183546660538502,0,0.00551883094729335,0,0,0,0,0,0.022882160386458,0.0596769486103907,0,0,0,0,0,0,0,0,0,0,0.0537657407266074,0,0,0,0,0,0,0,0,0.0156638660290955,0,0,0,0.0540135818676386,0,0,0.016837364253897,0,0,0,0,0.10105173757854,0,0,0,0,0,0.00343480622729604,-0.0402112402834663,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361113159373525,0.0220614578479497,0,0,0,0,0,0.104432566754369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562703968268267,0,0,0.650764451525086,0,0,0,-0.00348895191211806,-0.016902946584619,0,0,0,0,0,0
X600583.SH,0.592076750844619,0,0,0,0,0.0125721337884563,0,0,-0.10649214601658,0,0,0.281874314601303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431627642817238,0,0,0,0,0,0,0,0,0,0,0,0,0.0265819429095876,-0.0175895353313681,-3.46944695195361e-18,0,0,0,-0.0935187130297331,0,0
X000553.SZ,0,0,0,0,0,0.0303300974570727,0,0,0,0.0449435511656698,0,0,0.0477212048015356,0,0,0,0,0,0,0,0,-0.0659912274548879,0.418786309303715,0,0.27868523129084,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0708148478587169,0,0,0.0385543082664399,0,0,0,0,0.217231515018477,0,0,0,0,-0.115167622962975,0,-0.150932361696475,0,0,0,-0.0361073724874039,0,0
X000786.SZ,0,0,0,0.228331842966674,0,0,0.0354148967731087,0,0,-0.0755932123161252,0,0,0,-0.0666399520112542,0,0,0,0,0,0,0.0834705519340262,0,0,0,0,0,0,0,0,0,0.505927888214743,0,0,0,0,0,0,0,0,0,0.185349725505852,0,0,-0.085674069833893,0.215411524452068,0,0.0189025971310892,-0.0254562244819587,0,0,0,-0.0815592339805935,0.0193227014209891,0,0,0,0,0
X000883.SZ,0,0,0,0.0730102394475637,0,0,0,0.0869169129327656,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154614498200463,0,0,0,0,0,0,0,0,0,0,0,0.00633694298228199,0,0,0.0682835561086392,0,0,0.0162952386380757,0,0,0,0,0.118481455429636,0.0164111026058001,0,0,0.0446471642504538,0,-0.014241770675592,-0.0414911909314531,0,0,0,0,0,0
X601699.SH,0,0,0.215957919271202,0,0,0,0,0,0,0,0,0,0.0499575551600908,0,0,0.0499436792781478,0,0,0.0782610702510291,0,0,0,0,0,0,0.141164940076267,0,0,0,0,0,0,0.124177192491712,0,0,0,0,0,0.0978909194344953,0.0572949054328003,0,0,0,0,0,0,0,0,0,-0.0692252351927721,0.0037110256356657,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,-0.128619076703195,0.269459455430994,0,0,0,0,0.270419834052046,-0.181700575753488,0,0,0.233299985567381,0,0,0,0,0,0,0,0,0.102226754438284,-0.0230287238007868,0,0,0,0.430158588318422,0,0,0.12513134095016,0,0,0,0,0,0,0,0,0.242100510281206,0,0,0,0.062628081509716,0,0,0,0,0.0137111952430614,0.0354814046908696,0,0,0,0,0.133716004776381,0
X000301.SZ,0.248734544517712,0,0,0,0,0,0,0,0.169990519786725,0.110821725978173,0,0,0,0,0,0,0,0,0.121715736831819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484665595672736,0,0.130224731094851,0.254030149953383,0,0,0,0,0,0,0,0,0,0,0.0349940910971029,0,0,-0.0338551393130271,-0.0286424673124151,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0.00157226905002867,0,0,0,0,0,0,0,0,0.171746818063898,0,0,0,0,0,0,0,0.0333347255761843,0,0,0,0,0,0.106835553755356,0,0,0,0.00832681309023891,0,0,0,0,0.657807233544373,0,0,0,0,0,0.0884622400224267,0.00413390595683082,0,0,0,0,-0.00751586789583884,-0.00245894042984553,0,0,0,0,0,0
X000408.SZ,0,0,0,0.0767280054966859,0,0.150862511376999,0.0572404691931304,0,0,0,0,-0.26130755995094,0,0,0,0,0,0,0,0,0,0,0.228061529737205,0,0,0,0,0,0,0,0.152822309639473,0,0.18607169980168,0.0687711047994342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11308992334766,-0.152128942401849,0,0,0,0.507772399124143,0,0
X000630.SZ,0,0,0,0,0,0,0,0.0643361167430182,0,0.08451308318983,0,0,0,0,0,0,0,0,0,0,0.124894272945983,0,0.0820048564341631,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.0401659407938569,0,0,0,0,0.0638925736130365,0.201603312219984,0,0.100333379770841,0,0,0,0,0,-0.00888016172770356,0,0,0,0,0,0,0
Change_TY3M,-0.219108885361054,0,-0.110261699814719,0,0,0,0.0687624619745665,0,0,0,0,0.173132273278676,0,0,0,-0.0753165297717628,0,0,0,0,0,0,0,0.0395835135790235,0,0,0,0,0.0911690094583513,0,0,0,-0.324766293895068,0,0,-0.344084678988182,0,0,0,0,0,0,0,-0.158302211697754,0,0,0,0,0,0,-0.0284908044511459,-0.155810411024178,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25480745986426,0,0,0.125452410338276,0,0,0,0,0,0.266936678888278,0.599964897930072,0,-1.49976711929796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84179561816153,0,0.964041190069073,0,0.349481652459946,0,0,0,-2.7041268156195,0,0
TED,0,0.0280282541916276,0,0,0,0.0934301759808843,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309934313652036,0,0,0,0,0,0,-0.0925141137655812,0,0,0,0,0,0,0,0.0302864895039849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.670632627347674,0.320763140636738,0,0,-0.219456241984429,0,0.0748612633714436,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531536171640063,0,0,0.0606659287824528,0,0,0,0,-0.00895575449309016,0,0,0,0,0,-0.0101773865401976,0,0.10957748162806,0,-0.0732588435521071,-0.204659496304847,0.0899399497047176,0,0,0,0,0,-0.0187196097611423,0,0,0,0,-0.00713907515632049,0
MKreturn,0,0,0,0,0,0,0,-0.0171967905672046,0,0,0,0,0,0,0,-0.0911914656738482,0,0,0,0,0,0.106860898107504,0,0,0,0,0,-0.0722667159704538,0,0,0,0,0,0,-0.0504498944746496,-0.0846291582905073,0,0,0,0,0,0.0467686000467263,0,-0.307152619622945,0,0,0,-0.159497917187304,0,0,0,-0.0383088133476153,0,0,0,0,0,0
MKvol,0,0.00354302408796396,0,0,0,0.00114534513020934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00094652419848853,0,0,0,0,0,0,0,0,0,0,0,0,-0.00370564635634473,0,0,0,0,0.000766147307465446,0,0,0,0,0,0,0,0,0.000235174793172729,0.000265685251660266,0,0,0,0.0371422451978748,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00341340780351502,0,0,0,0,0.0023828988549635,0,0,0,0.00513234401044337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00184705277574601,0,0,0,0,0,0.240489478269547,0
CarbonVol_Guangdong,0,0,0,0,0,-0.000410183683201359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00259599033771026,0.01229543702414,0,0,0,0,0,0,0,0,0,0,0.00117978992751746,0,0,0,0,0,-0.00652070506583214,0,0,0,0,0.224603803125029,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00142929762367902,0,0,0,0,0,0,-0.000287306663120036,0,0,0,0,0.00100239823538655,0,0,0,0,0,0.00254650999823222,-0.00651010888459812,0,0,0,0.0168140009104093,0.0804754393215997,0
