,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002460.SZ,X600801.SH,X002271.SZ,X600886.SH,X600660.SH,X600010.SH,X601898.SH,X000792.SZ,X601600.SH,X600362.SH,X600688.SH,X600188.SH,X600352.SH,X000786.SZ,X601991.SH,X600489.SH,X600795.SH,X600027.SH,X601992.SH,X600111.SH,X002075.SZ,X600176.SH,X600299.SH,X600426.SH,X000401.SZ,X000723.SZ,X002466.SZ,X600529.SH,X600486.SH,X601158.SH,X002353.SZ,X000932.SZ,X600219.SH,X600126.SH,X600315.SH,X000898.SZ,X600516.SH,X600612.SH,X000883.SZ,X000553.SZ,X600583.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.107215482723243,0,0,0,0,0,0,0,0,0,0,0.0232641893712194,0,0,0,0,0,0,0,0,0,0.0332002955673266,0.122532867826419,0,0,0,0,0.0437399954749301,0,0,0,0,0,0,0,0,0,0,0,0,0.032103958316668,0.0580057689158796,0,0,0.00155998823976194,0,0,0,0,0,0
X600028.SH,0,0,0,0,-0.0420627147827392,0,0,0,0.059313235401729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116422302788638,0,0,0,0,-0.0242092176255486,0,0.0276650185124537,0,0,0,0.0359855154562172,4.33680868994202e-19,0,0,0.0869531963572339,0,0,0,0,0,0,0,0,0.0238422063298871,0,0,0.00523569036623856,-0.00455776286285269,0,0,0,0,0,0
X601088.SH,0,0,0,0.110110644804153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134058426688042,0,-0.199562390756674,0,0,0,0,0,0.0501046607808801,0.0143421424648255,0,0,0,0,0,-0.00805274931169008,0,0,0,0.105302137083847,0,0,0,0,0,0.0240396911789455,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0981502708011311,0,0,0,0,0,0.493689395496076,0,0,0,0,0,0,0,0,0,0,0,0.00826440907792935,0,0,0,0,0,0,-0.0351356555589764,0,0,0,0,0,0.0330363463918717,0.0140507926574625,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0708896537693554,0,0.00452864544830761,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.0170013954881456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0629799598265482,0,0,0.095106011671643,0.0420709042604517,0.0609174257656986,0,0,0.147779788225462,0,0,0,0,0,0,0,0,0,0,0,0.0241026315522175,0.0170074967808966,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315489418061648,0,0,0,0,0.491315586239806,0,0,0,0,0.0267123404602313,0,0,0,0,0,0.0338962281168396,0,0,0,-0.00780082618057153,0,0,0,0,0,0,0.0834987206231386,0,0.0501525206833628,0,0.00821694037090898,0.0358685639304274,0.0384559304684096,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0951030923093951,0,0,0,0,0,0,0,0,0.0238084543923832,0,0,0,0,0.203653386424309,0.0782724365524638,0,0,0.0860492303451853,0,0,0,0,0,0,0,0.057668846946727,0,0,0,0,0,0.0123504899058086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00779175545039594,0.00698414843844042,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0.197415157763883,0,0,0,0,0,0.243381969588683,0,0,0.00861662923270913,0,0,0,0,0.0896475999070619,0,0,0,-0.225083177184703,0.0282217879499362,0,0,0,0,0,0.0717119177154803,0,0,0,0,0,0,0.0127288175730361,0,0,0,0,0,0,0.205412518896646,-0.184426225453631,0.00195397673488294,-0.060959607419233,0,0,0,0,0,0
X600011.SH,0,0,0.240727566597701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313604265100009,0,0,0,0,0,0,0.322598248911414,0,0,0,0,0.200172766406047,0,0,0,-0.0881496821973656,0.000318137583184716,0,0,0,0,0,-0.024265148652214,0.0312715158725406,0,0,0.169094296503695,0,0.105337953062494,0,0,2.71050543121376e-20,0.0172847546671843,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0628177404966163,0,0,0,0,0,0,-8.67361737988404e-19,0,0.17035586657779,0,0,0,0,0,-0.0333635935845408,0,0,0,0,0,0,0,0,0,0.0747298186585954,0.00289079541239138,0,0,0,0,0.177154430879538,0.276830144600593,0,0,0.180893295130091,0,0,0,0,0,0.127788778844629,0,0,0,0,0.115523533215855,-0.00917226314649216,-0.00960108894979985,0,0,0,0,0,0
X600801.SH,0,0,0,0.0663032045795545,0,0,0,0,0,0,0,0.0238336600426459,0,0,0,0,0,0,0,-0.0358870070547272,0,0,0,0,0,0,0,0,0,0,0.0422870625867308,0,0.0130682422237911,0.244004941866857,0.0223766635084102,0.0235593241317709,0,0,0,0.0386232403560546,0,0,0.0224398630429618,0,0,0,0,0,0,0,0,0.0152620464264676,0.0195595605109425,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0439736538886577,0,0,0.176463903924128,0,0,0,0,0,0,-0.147401750187314,0,0,0.138522966082915,0,0,0.00198412639774796,0.188194120165106,0,0,-0.135423171734092,0,0,0.083810109058354,0,0,0,0,0,0,0,0,0.00271394036958693,0.0261301269807254,0,0,0,0,0,0
X600886.SH,0,0,0.361964508621255,0,0.0874474897913263,0,0,0,0.0590956444070071,0.0619163843415608,0,0,0,0,0,0,0,0,0,-0.00788185276190343,0,0,0,0,0,0,0.0810337830675169,0,0,0.0394514898259936,0,0,0,-0.109618083422253,-0.0202334779106165,0,0,0,0,0,0,0,-0.0271764733116689,0,0,0,0,0,0,0,0,0.00417760047305903,0.00690382735102449,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.173034293824585,0,0,0,0,0,0,0.0670190576163317,0,0,0.118372265409004,0,0,0.0235771436987063,0,0,0,0,0,0,0,0,0,0,0,0,0.0272359100763057,0,0,0,0.0801826634398474,0,0,0,0.107295529065308,0,0,0,0,0,0,0.0663705467131059,0.0158108275454373,0.00982296279770245,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,-0.00340640162890837,0,-0.00285323215508951,0,0,0,0,0,0,0,0,0,0,0,0,0.0234003409780874,0,0,0,0,0,0.0826732849929492,-0.0102709625475908,0,0,-3.46944695195361e-18,0,0,0.0463178700501332,0,0,0,0,0,0,0,0,0,0.105302267256934,0,0,0,0,0,-0.00465285825710108,-0.0122044586822796,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0195795761547804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410456830952314,0,0,0,0.0146585163658509,0,0.150451764523264,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110166042417683,0,0,0.102269794894874,0,0,0.00585683868231673,0.050689793923025,0,0.00381246960360897,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.0395774289120091,0,0,0,0,0,0.138677385431295,0,0,0,0,0,0,0,0.20649007492404,0.0913605572963908,0,0,0,0,0,0,0.0419271214443449,0,0,0,0,-0.224693086620829,0.211721974477426,0,0,0,0,0,0,0,0,0,0,0,0,0.0383339137167301,-0.0763683329791539,0,-0.00453889411929774,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,-0.0152852312389715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908956274376927,0.0839687202249472,0,0,0.132720984732837,0.0614024432323835,0.0290221128504981,0,0,0,0,0,0,0.0463881097389889,0,0,0,0,0.0546903163175516,0.173915523853261,-0.0129332219396278,0,0,0.027532125102464,-0.0361872128009664,0,0,0,0,-0.000788665363401789,-0.012576403873269,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0462969005325982,0.0826100056603206,0,0,0,0,0,0,0,0.0650978958955757,0,0,0.126727479250038,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168895102768641,0,0.0244610521272956,0,0,0,0.0787156901520533,0,0,0,0.125222605382337,0,0,0,0,0,0,0,0,0,0,0,0.0207081958775184,0.0251019885601807,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.199735566745232,0,0,0,0,0,0.294259322244325,0,0,0,0,0.206586098492033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120380733822841,0,0.211651169771046,0,0.184535997455576,0,0,-0.0931779931848474,0,0,0,0,0,0.206545519465406,0,0,0.0396390280942084,0.010863608022175,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0495315210042475,0,0.169683145368291,0,0,0,0,0,0,0,0,0.000935971720800712,0.162679668200364,0.0628397776404873,0.0906965758576058,0,0,0,0,0,0.0200544385764458,0,0,0,0,0,0,0,0,0,0,0,0.00657212341995459,0.00290056815670691,0,0,0,0,0,0
X600352.SH,0,0,0,0,0.117687478983733,0,0,0,0,0.083729877657885,0,0.0331472843562703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081510666184444,0,0.0168300025432449,0,0.126154160000327,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0131493668174746,0,0,0,0,0,0.019077736199992,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0.16982844225913,0,0,0,0,0,0,0,0.177803261969278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192355661441771,0,0,0,0,0.0347927342324157,0,0,0,0,0,0,0.157818162230022,0,0,0.0216050444608766,0,0,0.069969946039073,0,0,0,0.0257238869126788,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0.108015111156861,0,0,0,0,0.0790789741659735,0,0,0,0,-1.73472347597681e-18,0,0,0.130987404291971,0,0.0635033590480181,0,0,0,0,0,0.0613400364460622,0,0,1.73472347597681e-18,0,0.0127967399653556,0,0,0,0.290128024456127,0,0.137038818000053,0,0,0,0,-0.0256492233092551,0,0,-0.00895486745075354,0.00727009039812753,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.590787292862028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058425390728207,0,0,0,0.0712519204695878,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0362891399277503,0,0.0767083584415195,0.00257041426195763,0,1.73472347597681e-18,0,0,0,0,0.00923520503243934,0,0,0,0,0,0.000397356749251348,0,0,-0.0079493237277344,0.0182690762204978,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.00191439524260613,0,0,0,0,0,0,0,0,0,0,0,0.120680462428544,0,0,0,0,0,0,0,0.019661666672455,0.161727667567658,0,0,-0.00973874304165768,0,0,0,0,0,0,0.00263484591597802,0,0,0,0.0406073879221435,0.0562110177122272,0,0,-0.00436943057405834,-0.000327409193559729,0.0173089527927736,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.230567194222205,0,0,0,0.00661098625940991,0,0,0,0,0.012441173666961,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,-0.0440161720731472,0,0,0,0,0,0.0601023598667918,-0.0235723178500252,0.0100026259410224,0,0,0,0,-0.0328587697753263,0,0,0.0889480038218355,0,0,8.67361737988404e-19,0.122448486268863,0,-0.0177103528721465,0.016703130847294,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,-0.00860302306367108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609287957106893,0,0,0,0,0,0,0,0.0730078930278361,0.0420812894223472,0,0.241506489235637,0.00779035928247309,0,0,0,0,0,0,0,-0.0166032711167535,0,0,0.146836212088772,0,0,0,0.101538531535302,0.0128376589459519,0.00577115849393451,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0616479109775937,0.0903434937247915,0,-0.0681411286099881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177930829462191,0,0,0,0.200605503358991,0.0289564898477247,0,0,0,0.036545464216784,0,0,0,0,0,0,0,0,0,0.034235144941776,0,-0.0156976169764566,-0.0399600172131923,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,-6.93889390390723e-18,0,0.0388574029358211,0,0,0,0,0,0,0,0,0.0966926210530378,0,0,0.123574090033605,0,0,0,0,0,0,0,0,0,0,0,0,-0.459950908983172,0,0,0.272850287876989,0.28927320174212,0,0,0.102436226373292,0,0,-0.0743852891236658,0,0,0.0316494224855535,-0.341615787609166,0,0.00940747914520278,0,0,0.0320907302634663,0.0628809816846897,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.293193325846343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146449706072819,0.0705835948569032,0,0,0,0,0,0,0.00506579273518758,0,0,0,0,0,0.00460974120395422,0,0,0,0.112859807358045,0,0,-0.00155107912587159,0,0,0,0,0,0,0,0,0.0131975364588808,0.0421595684265436,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,-0.1160266310319,0,0,0,0,0,0,3.46944695195361e-18,0,0.333603483557939,0.149006187653936,0,0,-0.0688091957248542,0,0,0,0,-0.0215381666237395,0,0,0,0,0,0.128581766217158,0,0,0,0.0977050039175825,0,0,0,0.25802671706744,0,0,0,0,0.00527703399316182,0,0,-0.0124698656463833,0.0209531912028697,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0.0116753154251388,0.0524976431411799,0,0,0,0,0,0,0,-0.0217797562480325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765683905095771,0.0963931122434782,0.187523636869668,0.00532784745054129,0,0.011515755398418,0,0,0,0,0,0,0,0,0,0.453677015987585,0,0.00574759402222848,0,0,0,0,0,0,0
X000401.SZ,0,0,0,0,0,-0.124890714454442,0,0,0,0,0.80931665541057,0,0,0,0,0,-0.0257861793900551,0,0,0,0,0,0,0,0,0,0,0,0,0.000252312705475535,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0302054518700194,0,0,-0.00647005775183403,0.0150667259675343,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.00228910384166861,0,0,0,0,-0.00673254816571463,0,0,-0.0778645814230187,0,0,0,0,0.167732554453471,0,0,0,0,0,0,0,0,0,0,0.157375215372962,-0.0431357265172042,0,0,0.223218994922161,0,0,0.060177661847461,0,0,0.285122205663755,0,0,0,0.256302578083497,-0.1158200869141,-0.0117812025005581,-0.0287399996716509,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.182505200748874,0,0.0181091731827235,0,0.326585565325718,0,0,0,0,0,0,0.50101547966581,0,0,0.0662976666775284,0,0,0,0,0.0464502940287322,0,0,0,0,0,0,0.100210928807382,0,0,0.198587391309951,0,0,0,0,0,0,0,0,0.357130567868223,0,0,-0.0961966206763252,0,0,0,0,-0.0320410732844817,-0.0583593370871518,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0,0,0,0,0.170221224693246,0,0,0,0,0,0,0,-0.135537829624152,0,0,0.266654141916809,0,0,0,0,0,0,0,0,0,0,0,0,0.0561194958227873,0,0.322324794916314,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110792857271797,0,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,0,0.0356535717435356,0.239852044691346,0,0,0,0,0,0,0,0.130077547677167,0,0,0,0.0525021198163501,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.0140619628650031,0.0929065761119324,0,0,0.143867064473378,0,0,0,0,0,0,0,0,0.0562801591121271,0,0,0.0150291876508673,-0.0822379642027267,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0348331056339779,0,0.0122267502771972,0,0.0428631239401044,0,0,0,0,0,0,0,0,0,0.0721934662143067,0,0,0,0,0,0,0,0.0471726709755252,0,0,0.076879928961957,0,0,0.0155945658787356,0,0,0,0,0,0,0.000599627216152622,0,0,0,0,0,0,0,0,-0.000121948687776736,-0.00733008514900273,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.197840728271132,0,0,0,0,0.0760813336158515,0,-0.222496003082472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095037215742391,0,0.179538726406691,0,0,0.258354916234509,0.0281423379648303,0,0,0,0,0,0,0,0,0,0.141377923603447,0,0,0,0.399820799584938,0,0,-0.0129335620664829,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103734449992232,0,-0.0607265103143197,0,0.000142793263117621,0,0,0,0,0,0.0734343870054832,0,0,0,0,0.0409023271203249,0,0,3.46944695195361e-18,0,0,0,0.111231114794758,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0370296888154126,-0.0780126354253609,-1.0842021724855e-19,-0.00696883360485296,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141567141781806,0,0,0,0,0,0.0470014514640889,0,0,0,0,0,0.025302570018932,0,0,0.0574423673032629,0,0,0,0,0,0,0,0.0716703347346383,0,0,0,0,0,0.00289696094227316,0,0,0,0,0,0.0129892048735424,-0.0120726109909942,0,0,0,0,0,0
X600126.SH,0,0,0,0.27186680323968,0,0,0,0.475446943147368,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.241702370939913,-0.106992848672514,0,0,0,0,0,0,-0.0206600926560047,0,0,0,0,0,0,0,0,0,0.171746212781321,0,0,0,0,0,0,0,0,0,0,-0.253364203332952,0.0172115234532284,0.0721036390900623,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151550773137309,0,0,0.0675547051507642,0,0,0.0214241349612536,0,0,0,0,0,0,0,0,0,0.0683249058465733,0,0,0.0986056281996525,0,0,0.00865957374596121,0,0,0,0.0944946142594176,0,0,0,0,0,0,0,0,0,0,0,0.000789671165535599,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0.0872042709081672,0,0,0,0,0,0,0,0,0,0,0.0613810497015411,0,0,0,0,0,0,0,0.00404830025636315,0,0,0.0392950211523362,0.0262108487025777,0.00795778542759138,0.022507212192663,0,0,0,0.0116709515509231,0,0,0.0217226433458729,0,0,0.0743780645926898,0,0,0,0,0,0.0132325671886612,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0.0655092252289143,0,0,0,0.0146739529325086,0,0,0,0,0,0,0,0,0,0,0,0.0084276068304024,0,0,0,0,0,0.0732246012108779,0.090680546265641,0.0499052556617544,0,0.119359663187515,0.0598953372042346,0,0.158431519975924,0.0979495496749172,0,0,0,0,0,0,0,0.0750728649823706,0,0,0,0,0.10464742848176,0.00764011853680021,0,0,-0.0554453808688241,0,0,0,0,0,0
X600612.SH,0,0,0,0,0.18121244160184,0.102521402569343,0,0,0,0.0142351130005909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284537986794531,0,0,-6.93889390390723e-18,0,0.0655271741930123,0,0.048455679126644,0,0,0,0,0,-0.0611911328885423,0.104215764446878,0,-6.93889390390723e-18,0,0,0,0,0,0.0174233280243111,0.0327215718943793,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0.0100541325985077,0,0,0,0,0,0,0,0,0,0.039579176285462,0,0,0.0638214495559546,0,0,0,0,0,0,-0.00757598227501535,0,0,0,0,0,0,0,0,0,0.115566401944027,0,0,0,-0.0344825180685828,0,0,0,0,0,0,-0.0972524298916786,0.0130098968184105,0.003579505481033,0,0,0,0,0,0
