,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X002460.SZ,X600585.SH,X600019.SH,X600111.SH,X600660.SH,X002271.SZ,X000301.SZ,X002466.SZ,X600010.SH,X601898.SH,X000708.SZ,X601600.SH,X600188.SH,X600362.SH,X600547.SH,X600426.SH,X000786.SZ,X600176.SH,X600886.SH,X600011.SH,X600219.SH,X000408.SZ,X600803.SH,X000825.SZ,X300037.SZ,X000932.SZ,X002080.SZ,X601991.SH,X600795.SH,X600549.SH,X000807.SZ,X000027.SZ,X000898.SZ,X600399.SH,X600352.SH,X600489.SH,X002409.SZ,X000723.SZ,X000830.SZ,X000959.SZ,X002353.SZ,X601699.SH,X002145.SZ,X600486.SH,X600688.SH,X601168.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000708.SZ,0,0,0,0,0,0,0.375395170090651,-0.112264564490057,0,0,0.0433407172377585,1.0842021724855e-19,0,0,0,0,0,0,0,0.118699368688359,0.0841866065461779,0,0,0,0,0,0,0,0,0.099240602385364,0,0,0,0,0,0,0,0,0,0,0,0,0.0490415789214672,0,0,0,0.0311720213027246,-0.0737398796559757,0,0,0,0,-0.00229469492128844,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,-0.00467149532079454,-0.110395237914415,0.0526956588426396,0,0,0.0524090805715442,0,0,0.191379286422549,0,0.0469517317050584,0,0,0,0,0,0,0,0.0674827435967555,-0.0262225604103622,0.0293258797969059,0,0,0,0,0.561255121864806,0,3.46944695195361e-18,0.0485369866146171,0,0,0,0,0,0,0.0289469602745923,0.066062652094557,0,0,0,0,0,0.158032863679052,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,-0.230050839235445,0,0,0,0,0,0,0,0,0.171282031445754,0,0,0,0,0,0,0,0.0180789206467283,0,0,0,0,0,0,0,0.236186127231134,0,0,0,0,0,0,0,0.0841745063678217,0,0,0,0.157392882112028,0,0,0.0669241328606012,0.347902756867029,0,0,0,0.315452121444399,0,0,-0.0350646023499463,0,0,0,-0.143156290537878,0,0
X600362.SH,0,0,0,0,0,0,0,0.0248954841729272,0,0,0,0.0355112508893348,0,0,0,0.0591913314717779,0,0,0,0,0,0,0,0,0.0219704430276896,0,0,0,0,0,0,0,0,0,0.248844754531851,0,0.0798586884511266,0,0,0,0,0,0,0,0,0,0,0,0,0.330079613591282,0,-0.00361016777941415,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,-0.106141605103537,0,0,0,0,-0.0937620475125061,0,0,0.0463273182074818,0,0,0,0,0,0.0387656661536881,0,0,0,0.0694993891027782,0,0,0,0,0,0,0,0,0,0.12186156481948,0,0,0,0.196704881318238,0.0267162628017825,0,0,0,0.271848897259752,0,-0.133186237441303,0,0,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0.175353126522631,0,0,0,0,0,0,0,0.0584070028576811,0,0,0.0449405000525271,0.0863899599805666,0,-3.46944695195361e-18,0,0,0,0,0.078824631696424,0,0,0,0,0,0,0,0,0,0,0,0.0299133597224584,0,-0.0121373433541044,0.215042809625475,0,0,0,0,0,0,0,0,0,0.0404528915376756,0,0,0,0,0.0338184664391386,0.0278525165813089,0,0,0,0,0,0
X000786.SZ,0,0,0.030818029728537,0,0,0,0,0,0,0,-0.0769247537219439,-0.0779475748606811,0.0560344760430451,0,0,0,0.0235580511862576,0,0,0,0,0,0,0,0,-0.160360363601112,0.176069708291852,0,0.181792614076834,0,0,0,0,0.0156488924382637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00731497989636143,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0.162423505108848,0,0,0,0,0,0,0,0.293870496585294,0,0.0306693829190199,0,0,0,0,0,0,0,0,0,0,0,0,0.0559205523199585,0.00660216653937351,0,0,0.1432332683874,0,0,0,-0.0135791762159884,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160799197302174,-0.115981843043537,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0.0460405798204306,0.0362301270242757,0,0,0,0,0,0.0667839992990668,0,0,0.135044733910717,0,0.167813718821922,0,0,0,0,0,0.00530024444558065,-0.0428154213762351,0.121752109949421,0,0,0,-0.127897768532535,0,0,0,0,0,0,0,-0.310609883883807,0,0,0,0,0,0,0,0,0,0.0492277659327686,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0132866662419664,-0.0193148746894146,0,0,0,0.0134746170416192,0,0.00439470934758029,0,0,0,0,0,0,0,0,0,0,0.0218062524344276,0,0,0,0,0,0,0,0,-0.0119008340056543,0.0351884506317745,0.0584402512226362,0.0270729732958802,0,0,0,0,0,0,0,0,-0.00790121508720965,0,0.0459821950899158,0,0,0,0.0149266982558693,0.0287023104566286,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.159315140990127,0,0,0,0,0,0,0,0.000789450712418108,0.0801644287869077,0,0.152763334135254,0,0,0,0,0,0,0,0,0,0.0957040380284068,0,0,0,0.0553367807453312,0,0,0,0,0.165416734628907,0,0,0,0,-0.0436649480783739,0,0,0,0,0,0,0,0,0,0,0,0,-0.0649473115434116,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.215983717475536,-0.061704537573093,0.309018946187673,0.0869994094953032,0.235779592124456,0,0,0,0,0,0,0,-0.416470778801569,-0.293254574179255,0,0,0,0,0,0,0,0,0,0.0402890067436905,0,0,0,0,-0.102765802681313,0,0,0,0,0,0,0,0.0909981694540596,-0.190770176226922,0,0,0,0,0,0.449611644727273,0,0.189146640575318,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,-0.00126465089393194,0,0,0,0.046843681315771,0,3.46944695195361e-18,0,0,0.0278828365414565,0,0,0,0,0.00921958416241548,0,0,0,0.126049921817723,0,0.0508717564781727,-0.00288316225909315,-0.0691253314438576,0,0,0,-0.0634071380831401,0,-4.33680868994202e-19,0,0,0,-0.103679944124487,0,0,0,0,0,0.0553896700983057,0,0,0,0,0,-0.00467828485831164,-0.0539168087188684,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0970361791411461,0.0308094404044852,0,0,0.151145617259158,0.0219204712069386,0,0,-0.134294161599274,0,0,0,0,0,-0.106660784272255,0,0,0,0,0,0,0,0,0.104246696786123,0.019082894349269,0.35132885929991,0.0225680758478968,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.052708794494551,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0.291978572970213,0,0,0.166042447208852,0.114502846086557,0,0.0241279462012231,0,0.124944109496444,-1.73472347597681e-18,0,0,-0.236660118634582,-0.0667798799167676,0,0,0,0,0,0,0,0,-0.112277554386771,-0.0733068354553023,0,0,0.0507349154633625,0,0,0,-0.0797961316358893,0.0910103638960076,0,-0.0696976669481575,0,0,0.00345171336641237,0,0,0,0.0102881306339508,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0.0668853889023805,-0.0980382214898082,0,0,0.282128663616016,0,0,0.0660448341500442,1.73472347597681e-18,0.244249151029547,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118037288143042,0,0,0,0,0,0.234945429038709,-0.0976190022471115,0,0,0,0,0,0.209462247034125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002080.SZ,-0.0160528034566965,0,0,0,0,0,0,0.120905586999743,0,0,0.226439918736597,0,0,0,0.159290456038599,0,-0.02644473675251,0,0,0,0.17294539152182,0,0,0,0,0.0732079825201857,0,0,0.0108920890025706,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0675023828647208,0,0,-0.0714345933444366,0,0,-0.01419434989176,0,0,-0.101365841279497,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,-0.132054630125634,0,0.0260882704744215,0.00448270032317364,0.0214504703001588,0,0,0.0259341807596949,0.05146718103721,0,0,0,0,0,0,0,0,0,0,0.0316637740329851,0,0.0362810167942111,0,0,0,0,0,0.176512130737758,0,0,0,0,0,0,0,0,0,0.0161709824490984,-0.00609238850158344,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0488564145582363,0,0,0,0,0,0,0,0,-0.00316660124339801,0,0,0,-0.00659559292873879,0,0,0,-0.0210167546098959,0.0772376143819443,0.0267005669759737,0,0,0,0,0,0,0,-0.00661313513037251,0,0,0,0,0,0,0,0,0.0685430731532969,0,0,0,0.0874698880499447,0,0
X600549.SH,0,0,0,0,0,0,0.0514054465007181,0.319793968535542,0,0,0,0.104953222489387,0,-0.0170344636014731,0,0,0,0,0,0,0.17803537445383,0,0,0,0,0,0,0,0,0.0513332308825355,0.0691163574834024,0,0,0,0,-0.0562900234815162,0,0,0,0,0.069122800504198,0,0,0,0.071834254880131,-0.0646222463346104,0,0,0,0.182877578020374,0,0,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0.0971826730073591,0,0,0,-0.0189419956825738,0,0.0693034308473109,0,0.734378902454487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111388823628852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0470971608710106,0.115172557789107,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0.205542480468876,0,0,-0.00252956307277581,0,0,0.0038420510193019,-0.0763503303248518,0,0,0,0,0,0,0,-0.0576118336676362,0,0,0,0,0,-0.1262375156765,0,-0.00982494536888342,0.131860313147364,0,0,-4.33680868994202e-19,0,-0.0862637569706819,0.319112265594219,0,0,0,0,0,0,0,0,0,0,0,0,-0.108050340926226,0,0,0,0.0784483272441613,0,0,0,0,0,0,0
X000898.SZ,-0.312446048856973,0,0,0,0.0147656162866697,0,0,0,0,0,0,0,0.0748797833562211,0,0,0,0.125787046039903,0,0,0,0,0,0,0,0,0,0,0.0258727773451816,0,0.418814890312927,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0346987785314981,0,0.216393291326111,0,0,0,0,0,0,0,0,0
X600399.SH,0,0,0,0,0,0,0,0,0,0.114896266146295,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108162101699656,0,-0.216547674036571,0.376231713969141,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107277479663172,0,0,0,0.196818298093244,0,0.133065053661143,0,0,0.107528549637533,0,0.000536786491102041,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.00335820914774088,0,0,0,0,0.156219989626764,0.0556412567402006,-4.33680868994202e-19,0,0,0,0,0,0,0,0.00230184271404729,0,0,0,0.069323402064446,0,0,0,0,0,-0.000926077930746845,0,0,0,0.114281683753252,-0.0353502955464106,0,0,0.00423909043221785,0,0,0,0,0,0,0,0,-0.0615358916329869,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0671888963320559,0,0,0,0.00097490898452406,0,0.582674567909847,0,0,0,0,0,0,0.0224066358673521,0,0,0,0,0,0,0,0,0,0,0,0.0116929592193761,0,0,-0.0425692642375962,0.0911280319533568,0,0,0,0,0.0360657472204245,0,0,0.0120800690179314,0,0,0,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0.134931796894405,0,-0.0875084509204702,0,0,0,0.137880702183242,0,-0.0753382508441034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147720764915335,0.0369430783153282,0,0,0,0,0,0,0,0,0,0,0,0.19637806116593,0,0,0,0.0936655555729651,0,0,0,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.0882038875290567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870584286438279,0,0,0,0.0313314533792281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375843659666974,0,0,0,0,0,0,0.176125973117107,0,0,0.0461125984881346,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,-0.0065561795020892,0,0,0,0,0.100031499505707,-0.0736019950210226,0,0,0,0,0.00120497796321536,0,0,0.253126349825524,0,0,0,0,0,0,0,0.0605292407511505,0,0,0,0,0,-0.0830242904138978,0.336857960887832,0,0,0,0,0,0,0.0905382746806913,0,0,0.0953815051548497,0,0,0,0,0.0933962165077228,0,0,0,0,0,0,0.0400307946359548,0,0
X000959.SZ,0,0,0,0,0,0,0.155497030783427,0,0,0.0156503063568006,0.048340953912176,0,0,0.0249932730564344,0,0,0,0,0,0,0,0.142420209049219,0,0,0,0,0,0.125270133010899,0,0,0,0,0,0,0,-0.0922201069316634,0.303337457744156,0,0,0,0,-0.0946019131743349,0,0,0,0.124543404248169,0,-0.0458114259725357,0,0,0,0,0.0488696206102592,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.0525110268992097,0,0,0,0,0,0,0,-0.0750861381220924,0,0,0.1301715375067,0,0,0.0182921001522073,0,0,0,0,0,0.153802333107594,0,1.0842021724855e-19,-0.179529313786158,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.033925140030069,0,0,0.157237337057357,0,0,0,0,0.0811255208052615,0,0,0,0.00246346002166011,0,0,-0.0806738958721151,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.115552226715211,0,0,0,0.138871053319974,0.262529616630695,-0.143578048314475,0,0,0.0980360379230114,0,-0.0558344319021381,0.593961095433867,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190041157671765,0,0,0,0,0,0,0,0,0,0,0,0,0.298502153939996,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.333371245145876,0,0
X002145.SZ,0,0,0,0,0.294598982575677,0,0,0,0,-0.230273978571448,-0.00765532097564517,0.0274830725834507,0,0,0,0,0,0,0,0.0198945140595987,0,0,0,0,0,0,0,0,0,0.291071754812113,0,0,0,0,0,-0.0552776473427657,0,0.145870356706151,0,0,0,0,0,0,0,0.0859863673871248,0,0.036041163222239,0.0315950817277359,0,0,0,0,0,0,0,0.142351796895796,0,0
X600486.SH,0,0,0.200330072802683,0,0,0,0,0,0,0,-0.180816258607154,0,0.272436667680979,0,0,0,-0.133850566781146,-0.361020966794947,0,0,0,0.312781199025382,0,0,0,0.0565086640419324,0,-0.021718079708858,0.100207595021304,0,0,0,0,0,0,0,0,0,0,0,0,0.256124409738017,0,0,0.185542411858049,-0.080184557366059,0,0,0,0,0,0,0,0,0,0,-0.133491095974775,0,0
X600688.SH,0.288359645784361,0,0,0,-0.0232055549254103,0,0,0,0,0,0,0.134419183766928,0.0585055902365529,0,0.0719775437485913,0,0,0,0,0.107428700908229,0,0,0,0,0,-0.0204178814815841,0,0,0,0,0,0,0,0,0,-0.0199897356022134,0,-0.0813067164209698,0,0,0,0,0,0,0,0.0169952003769352,0,0,0,0,0,0.0309191722226766,0,0,0,0,0,0,0
X601168.SH,0,0,0,0,-0.0102182498850519,0,0,0,0,0,0,0,0,0,0,0,0,0.582326771815958,0,0,0,0.0312464897485152,0,0,0,-0.0153374846356839,0,0,0,0,0,0,0,0,0.0641469975092269,0,-1.38777878078145e-17,0,0,0,0,0.110664693909304,0,0.161322073044488,0,0,-0.00620492204858179,0,0,0,0,-0.0983698703804958,0,0,0,0,-0.199165379119588,0,0
Change_TY3M,0,0,0.0640699088881354,0,0,0,0,0,0,0,0,0,-0.175269710753683,0.0815147514206769,0,0,0,-0.0554243299293258,0,0,0,0,-0.0488088029377406,0,0,0.0939757612809749,0,0,0,0,0,0,0,0,0,0,0,0.0846216121225491,0,0,0.0549765047928838,0,0,0,0.0178610375190706,0.0200600847726231,0,0,0,0,0,-0.0376136442957176,-0.0731401002836562,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.156869310069202,0.186537175467069,0,0,0,-0.0796861667186028,0,0,0,-0.321292847293377,0,0,0,0,0,0,0,-0.204297709499884,0.15163007046833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0895235936317378,0,0,0,0,-0.189137668507014,-0.065847734143072,0,0,0,0,0.96398953589251,0,0,0,-0.498126997649269,0,0
TED,-0.158848777318888,0,0,0,-0.0833115702119776,0.0260804043916138,0.299906125915014,0.17100867499067,0,0,0,0,0.0697881411223334,0,0,0,0,0,0,0.21187090292551,0,0.0150750802812265,0,0,0,0.116485569880912,0,0,0,0,0,0,0,0.204517894404982,0,0,0,-0.343481736137416,0,0,0,0,0,0,0,0,0.147907014302243,0,0,-1.38777878078145e-17,-0.439876433501064,0.662307174069696,0,0,0,0,-0.197465899448041,0,0
RealEstate_excess,0,0,0,0,0.0694457256644739,0,0,0.0422490157736198,0,0,-0.0387438869961057,0,0.02419420589302,0,0,0,0.0150544218363431,0,0,0,0,0,0,0,0,-0.0577164764190076,0.153623224454203,0,0,0.0360948343794281,0,0,0,0,-0.00270776002531568,0,0,4.33680868994202e-19,0,-0.0975909376731172,0,0,0,0,0,-0.0471625202766882,0,0.0410753632149685,0,0,0,0.0239157058474323,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.0721666930072415,0.0215008168284737,0,0.00942902846285481,0,0,0,0.0123954162169215,0,0,0,0,0,0,0.00505233644657303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0540574312780002,0,0,0,0,0,0.0330032430989509,0,0,0,0,0,0,0,-0.0264035289113793,0.00758926819216153,0,0,0,0,0,0
MKvol,0,0,0.000389590859447481,0,0,0,0,-0.000405983941562375,0,0,0.000313290770674676,-9.11355970873605e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00165855777326856,0,0.00150509432796629,0,0.00159088466904673,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00180103029903805,0.00531864785392336,0,0,0,0.0130119024505124,0,0.0141373316383328
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0014895512778798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.084505520958339,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0460861968412057,0,0,0,0,0,-0.0942341145511723,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0.00225680852876029,0,0,0,0,0,0.00347225034889878,0,0,0,0,0.0119530099326432,0,0,0,0,0,-0.00397570074833879,0,0,0,8.70665337622366e-05,0.00722596045691907,0,0,0,0,0,0,0,-0.0163147207006235,0,0,0,0,-0.00199822294267477,0,0,0,0.00484154755749743,0,0.000727116225493996,0.0045316891519084,0,0,0,-0.00372401809192452,0,-0.000189274695527444,0,0,0,0,0,-0.046024478273224
CarbonVol_Hubei,0,0,0,0,-0.00820464101027709,0,0,-0.0322172971556394,0,0,0,0.00108942567121462,0,0,0,0,0,0,0,-0.022575164550726,0,0,0,0,0,0,0,0,0,0,-0.00979401105708479,0,0,0,-0.000734579487173353,0,0,0,0,0,0,-0.0141186214252582,0,0,0.0794161261425153,0,0,0,0,0,0,0.0972180025678533,0,0,0,0,0.117697434680464,0,0
