,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X601898.SH,X600011.SH,X600585.SH,X600547.SH,X600886.SH,X600660.SH,X601600.SH,X002466.SZ,X000792.SZ,X002460.SZ,X600795.SH,X000708.SZ,X600111.SH,X600010.SH,X601699.SH,X000301.SZ,X600362.SH,X600426.SH,X000877.SZ,X000983.SZ,X600027.SH,X600803.SH,X002271.SZ,X600489.SH,X601991.SH,X600160.SH,X000807.SZ,X000630.SZ,X600985.SH,X000408.SZ,X000786.SZ,X600176.SH,X000933.SZ,X600612.SH,X000932.SZ,X300037.SZ,X600348.SH,X600219.SH,X601168.SH,X002128.SZ,X600995.SH,X600688.SH,X000027.SZ,X000629.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.632680150265425,0,0,0,0,0,0,0,0,0.212798311094219,0,0,-0.200851950409378,0,0,0.216238600607698,0.00645392461382679,0,0,0,0,0,0,0,0,0,0,-0.228707323014757,0,0,0,0,0,0,0,0,0,0,0.163029867396306,0,0,0,0,0,0,0,0,0,0,0,0,0.00342211604322991,-0.14676271771728,0,0,0,0,0
X600028.SH,0.681308447109039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0952595744489985,0,0,0,0,0,0,0,0.0118873208932303,0.0297087464045265,0,0,0,0,0,0,0,0,0,0,0,0,-0.074767380660941,0,0,0,0.0824552410610072,0,0,0,0,-0.0105562628476188,0,0.00990932858322985,0,0,0,0,0
X601088.SH,0.0485172405272268,0.21994099654337,0,0,0,0,0.0383820320996971,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129928429717002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809499314806715,0,0,0.113341524192498,0.0285068583228073,0,0,-0.136447435894631,0,0,0,0,0,0,0,-0.0447510018098808,0,0,0.00891104457483856,0,0,0,0.00524785209468251,0,0
X600309.SH,0,0,-0.0373016302429271,0,0.414648959841087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316411402396138,0,0,0,0,0,0,0,0.103879788943251,0,0,0,0,0,-0.0526520538179732,0,0,0.413922978328509,0.391057405980762,0,0,0,0,0,0,0,0,0,0,0.00671497364692766,-0.116468163683874,0,0,-0.0123812193562729,0,0
X600188.SH,0,0,0.0757530272671625,0,0,0.116965973595382,0.0877378984820448,0,0,0.0597247840642122,0,0,0,0,0,0,0,0,0,0,0.238685232734683,0,0,0,0,0.0426799420259256,0,0,0.0373864944461318,0,0,0,0,0,0.153954715761196,0,0,0,0.0434340731405405,0,0,-0.00755016231965334,0.00165506248585825,0,0,0,0,0,0,0,0,0,-0.00818802444563893,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.131254318697558,0,0,0,0,0.114954777573413,6.93889390390723e-18,0,0,0,0,0.158010606221022,-0.0286229181186252,0,0,0,0,-0.175855638506833,0,0,0,0,-0.0797186903763363,0,0,0,0,0,0,0.438740488648838,0,0,0,0,0.240213240846513,0,0.0790188655690522,0,0.140183078981219,0,0,0.308323032941222,0,0,0,-0.00964861440357333,0,0.148167238379048,0,0,0.00886474182262036,0,0
X601898.SH,0.0898662282218904,0,0,0,0.287319513413914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102366021131296,0,0,0,0,0.0327390563426628,0,0,0,0,0,0,0,0,0,0,0.0706970620035976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00448674129146113,-0.0377797838642843,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,-0.00906258727311454,0,0,0,0,0.128995402662201,0,0,-0.0152276227501165,0,0,0.0447277332551773,0,0,0,0,0,0,0,0,0,0.328855800997535,0,-0.012150159908652,0,0,0,0,0,0,0,0,0.080861941059166,0,0,0,0,0,0,0,0,0.120503566057964,0,0,0,0,-0.00205571963748434,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362867168832965,0,0,0,0,0,0,0,0,0.0879992380515017,0.0800416564362526,0,0,0.264213097493569,-0.0451144321036678,0,0,0,0,0.00154376742781281,0,0.180918513406145,0.0248367997848902,0.00148710462300671,0,0,0,0,0,0,0,0,0,0,0,0,-0.00318001525089075,0.00773464095626067,0,0,0,0,0,0
X600547.SH,0,0.0297180183234994,0,0,0.09613268708241,0,0,-0.0329718358312621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0776446698269083,0,0.00280422705617176,0,-0.00351992020358831,0.0410199982736038,0.538410580820192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034612855886463,0,0.0051681448011433,0,0,0,0,0,0,0
