,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600019.SH,X600585.SH,X002460.SZ,X002466.SZ,X601898.SH,X600547.SH,X000792.SZ,X601600.SH,X600886.SH,X600660.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X000877.SZ,X600027.SH,X600795.SH,X002271.SZ,X600362.SH,X600426.SH,X601991.SH,X600803.SH,X600176.SH,X000983.SZ,X600489.SH,X601699.SH,X000807.SZ,X000786.SZ,X000539.SZ,X300037.SZ,X600160.SH,X600995.SH,X000408.SZ,X600219.SH,X600612.SH,X002080.SZ,X000629.SZ,X600688.SH,X002409.SZ,X600378.SH,X000932.SZ,X000723.SZ,X600157.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0.0380227018932642,0.0917010732666437,0,0,0.571589948810852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136810959410918,0,-0.090661615100986,0,0,0,-0.222815362671348,0,0,0,0,0,0,0,0,-0.016264812739919,-0.0476847119437895,0,0,0,0,0,0,0,0.0679539390460042,0,0,0,0.0100982531001383,0,0,0,0.00299716165612403,0.0423465768859486,0,0,0,0,0,0
X600547.SH,0.0434109916864153,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0447107005206902,-0.0761012372882302,0,0,0,0,0,0,0,0,0,0,0.65205391814687,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0320507579410324,0,0,0,-0.326449199790404,0,0,-0.0081580068004916,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.302391749483132,0,0,0,0,0.315800281740971,0,0,0,0.000126996440663404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0348318961922813,0,0,0,0,0,0.020499721678837,0.0343845412208254,0,0.146729677394784,0,0.00857541974271137,0,0.00568782538222848,0,0,0.0660978291702103,0,0,0,0,0,0,-0.00326295866724457,0,0,0,0,0,0
X601600.SH,0.0913956869042222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023709471796536,0,0,0,0,0,0,0,0.0399625576576823,0,0.251039220734185,0,0.484454795066041,0.0122531196916644,0,0,0,0.0232466245996827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379851492401923,-0.114012542245584,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177531646546447,0,0.359172278735899,0,0,0,0,0.106080020901886,0,0,0.209676993688981,0,0,-0.0375468112153755,0.049892903246829,0,-0.0186070022241135,0,0,0,0,0,0,-0.16471597122932,0,0.102182469413084,0,0,0,0,0,0,-0.0459219817407549,0.0294836988545284,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.0541486413883562,0.0472136403089058,0,0,0,0,0,0,0.0458282782040828,0,0,0.146131524120468,0,0,0,0,0,0,0,0,0,0,-0.091468424712572,0,0,0,0,0.0373814234087426,0.040776256376392,0.0184197798535225,0,0,0.023944084855974,0,0.0057125141341012,0,-0.0422681517452114,0,0,0,0,0,0,0.0119850515321938,-0.0592231264781325,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438134211434916,0,0,0,0.125478289191189,0,0,0.0312852562990021,0,0,1.73472347597681e-18,0,0.160712956870071,0,0,0.0330656269725201,0.0044044153314218,0.00497516307158499,0,0,0,0.0322497488779427,0,0,0,0,0.0381354790984046,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.0796411322176077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,-0.0264140207431395,0,3.46944695195361e-18,0,0,0.0680389839792121,0,0.0455336739512926,0,0,0.0488706259840317,0,0,0.0104365753975125,0.0939237069605799,0.0336587717349918,0,0.0589097911309945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0.102410848271574,0,0.0845111644194546,0,0,0,0,0,0.191256126803714,0,0,0,0,0,0,0,0,0,0,0,0,0.134984754297998,0,0,0,0,0,0,0,0.158379512796808,0,0,0,0,0,0,0,0,0,0.156517798628944,0,0,0.0590023039670806,0,0,0,0,0,0.0193190621201783,0.090883983301373,-0.117511815254696,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745637101595242,0,0,0,0,0,0,0,0,0.0273374509366277,0,0,0,0.122728832293423,0,0.0863537702343092,0.0884700472442067,0,0,0,-0.107944600749309,0,0.205477969723126,0,0,0,0,0.309402636676924,0,0,0.00544441451117801,0.107104273363617,0,0,0,0,0,0.0198812702781198,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,-0.0235765848040083,0.0280892256461366,0,0,0,0,0,0,0,0.0140075563794368,0,0,0,0,0,0,0,0.0336396096585634,0,0.0166323234807161,0,0,0,0,0.17515075116804,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726607988750247,0,0,0,0,0.0157951752852737,0,0,0,0.0286546911530855,0,0,0,0,0,0,0
X600027.SH,0.0798058364379451,0,0,0,0,0.366147807608053,0,0,0,-0.132257566515961,0,0,0,0,0,0,0,0,0,-0.0111058643879546,0,0,0,0,0,0.214572344805577,0,0,0,0,0,0,0,0,0.541551914499898,-0.0858129174967718,-0.0473584731182045,0,0,0,-0.0314377984604044,0,0,0,0,0,0,0,0,0,0.123209311595027,0,0.0561960229940357,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0385980475604894,0.137004235358345,0,0,0,0,0,0,0,0,0,0,0,0,0.210681511816393,0,0,0,0,0,0,0,0.37850495654071,0.0214901585594533,0,0,-0.011760486269458,0.0507200309423851,0,0,0,0,0.0715314209010111,0.0904632891100765,-0.126375730492155,0,-0.115320950036255,0,0,0,-0.112428933673945,0,0,-0.0121856768123906,0,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.0905088892386551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578072365419485,0,0,0,0.138747569231496,0.0524473313493366,0.207150483730054,0,0.16312590471464,0,0.105773949135934,0,-0.105464660939242,-0.169955048495617,0,0,0,0,0,0.0869665077117276,-0.236249903315367,0,0,0,0,0,0,0.148130892494521,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.00908210150382712,0,0,0,0,0,0,0,0,0.189593361769839,0,0,0,0,0,0.138612112874684,0,-0.0524357664333821,0,0,0,0,0,0,0,0,0.100132776913851,0,0.0292054074525968,0,-0.00611678330792602,0,0,0.0352931047055988,0,0,0,0,0,0,0.0168452292979217,0,0,0,0,0,0,0.0598241854312166,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.324726220502127,0.263136252924566,0,0,0,0,0,0,0,0,0,-0.123822874779121,0,0,0,0,0,-0.132269655518871,0.127751180328144,0,0,0,0,0,0,0.0791609883570093,0,0.253582404535976,0,0,0.0639071073126,0,0,0,0,0,0,0,0.0554184468437921,0,0.0606802122667899,0,0,0,0,0,0,0,-0.0296231416771654,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193556115779501,0.551891094615086,0,0,-0.00760887966296015,0,0,0,0,0.0355322466732272,-1.6940658945086e-21,0,0,0.0595629830647767,0,0,0,0,0,-0.0660760957432674,0,-0.083657321770306,0,0,0,0,0.0931779806120107,0.0531009013413946,0,0,0,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855330924671814,0,-0.126073577455074,0,0,0,0,0.00736298413773398,0,0,0,0,0.245594611853149,0,0,0.298289347392007,0.187572764303014,-0.0408931375770138,0.168720172210917,0,0,0,-0.128919362063958,0,0,0,0,0,0.0902869644673946,0,0,0,0,0,-0.0244601326424849,-0.366274191639216,0,0,0,0,0
X600176.SH,0,0,0,0.185428867975162,0,0,0.0707049867752235,0,0,0,0,0,0,0.0113159198570066,0.183604728348917,0,0,0,0,0,0,0,0,-0.0458947870461064,0,0.0910208455097431,0,0,0,0,0,0,0,0,0,0.175634589382419,0,0,0,0,0.087710930124103,0.265496505934692,0,0,0,0,0.0430484584813844,0,0,0,0,0.029376265694929,-0.0337249293643967,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.195531309110511,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.247025852057638,0,0,0.0425576571250943,0,-0.153755412765783,0,0,0,0,0,-0.132712251833352,0,0,0.0787518155350853,0,0,0.0587831676742298,0.0321158650957935,0,0,0,0,0,0,0,0,0,0.00439659904906059,0,0,-1.38777878078145e-17,0,0,0,-0.0734909775656974,0.0687855046956297,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.676267514028659,0,0.0455057774117589,0,0,0,0,0,0.183325895235645,0,0,0,0,0,0,0.0728310457930047,0,0,0.0517311941811588,0,0,0.020726153716059,0,0,0.0201879232514869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00613945795652145,-0.00511291865429344,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.18169780737089,0,0,0,0,0.0394117589808625,0,0,0,0.0650938322755925,0,0,0,0,0,0,0,0,0,0.0155468177608594,0,0.170096332654681,0,0,0,0,-0.184539384790555,0,0.0453471207400755,0,-0.0945412286897963,0,0,0,0,0,-0.158360702248297,0.0597890194409094,0,0,0,0,0,0.234797851488959,0,0,0,0,-0.016488464661955,0,0,0,0,0,0
X000807.SZ,0.175186865699314,0,0,0,0,-0.274258864645417,0,0,-0.0395654099508195,0,0,0,0,0.780271776238199,0,0,0,0,0,0,0,0,0,0,0,0.060851930368103,0,0,0,0,0.0286684739117035,0,0,0,0.123531054359355,0,0,0,0,0,0,-0.0211383833397188,0,0,-0.0946863413775678,0,0,0,0,0,0.01062927162615,0,-0.0223521381435827,0.0840568953550931,0,0,0,0,0
X000786.SZ,0.0738389910593446,0,0,0,0,0,0,0,0,0,0.219015024950685,0,0,0,0,0,0,0,0,0,0,0,0,0.497725128182459,0,0,-0.0555605663096556,0,0,0,-0.216436722679182,0,0,0,0,-0.0100024017958075,0,0.126385301045921,0,0,0,0,0,0,-0.0522277251416633,0,0,0,0,0,0.0692450164855101,0.0123352693610903,0,0,0,0,0,0,0
X000539.SZ,-0.0908396931718822,0,0,0,0,0,0,0,0.0495134187328969,0,0,0,0,0,0,0,-0.0902300156047778,0,0,0,0,0.698322079058452,0,0,0,0.0297494422587974,0.127364404745404,0,0,0,-0.214054614557724,0,0.203500763566928,0,0,0,0,0,0,0,-0.0226774700217445,0,0,0,-0.0428527292124368,0,0,0,0,0,0,-0.0166338158648124,-0.0617565121091947,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0918164677059416,0,0,0,0,0,0,0,0,0,-0.0173639291108635,0,0.251149750329188,0,0,0,0,0,0,0,0,0,0,0,0,0.37990540425543,0,0,0,0,0,0,0,0,0.335927832437176,0,0,0,0,-0.31295875207126,0.169916541702784,-0.238310304941187,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0310787123017637,0.0573281248291318,0,0.202385943350253,0,0,0,0,0,0,0,0,0,0,0,0.117579840063699,0.32451934966334,0,0,0,0.0195804214772492,0,0,-6.93889390390723e-18,0,0,-0.146547889980316,0,0,0,0.659649732413648,0,0,-0.0388908847750459,0,0,0,0,0,0,0,0.105514076976209,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0.177381863729794,0,0,0,0.186695483139162,0,0,0,0.0894547752125707,0,0,0,0.141721998638223,0,0,0,0,0,0,-0.466244510446265,0,0,0,0,0,0,0.492614131321912,0,0,0,0,0,0,0,0.0832952945299411,0,0.0543275784120944,0,0,0,0,0.304320162828549,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.436697556610171,0,0,0,0.197305839032125,0.0583260058676332,0,0,0,0,0,0,0,0,0,0.0707596445058709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689670160330088,0,0,0.0232102378236484,0,0.181013222062691,0,0,0,0,0.0475224375802756,0,0,0,-0.0119299739237046,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0329593178799777,0,0.00510650677292887,0.0755607892907845,0.132211285622526,0,0,0,0,0.130097656203581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0234270016981222,0,0,0.016679755448968,0,0,0,0.0944309305309026,0,0,0.0314482602457164,0,0.124655028498342,0,0,0,0.0762734236700735,-0.00460148065405642,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0.146513977737144,0,0,0,0.207920557243867,0.0175380478073116,0,0.293765079078404,0,-0.584562761212152,0,0,0,0,0.101045391033331,0,-0.243333939779819,-0.209813289721276,0,0,0,0,0,0,0.392274664577897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0897941908604949,0.0581578916460329,0,0,0,0,0,0,0
X002080.SZ,-0.256826122693388,0,0,0,0,0.0582801112667341,0,0,0,0.230193424126798,-0.0618266345808339,0,0,0,0,0,0.0152030458868173,0,0.672490375314598,0,0,0,0,0,0,0.222864516259146,0,0,0.42655907211462,0,0,0,0,-0.30286362650077,0,0.0866103884115772,0.0597499340097537,0.0410184340236875,0.00941716487499139,0,0,0,0.151165490117029,0,0,0,0,0,0,0,0,0.0614961751041192,0,0,0,0,0,0,0
X000629.SZ,0,0,0,-0.136281587455894,0.0191223039414579,0,0,0,0.268128782934851,0,0,0,0,0,0,0,0,0,0,0,0.412237670614871,0,0,0.22768925034886,0,0,0,0,0,0,-0.0290582270352298,0.0187705381883392,0,0,0,0.227601778130462,0,0,0,0,0,0,0,0,0,0.0986348151500349,0,0,0,0,0,0,-0.0505905857146296,0,0,0,0,0,0
X600688.SH,0.0909988192187401,0.0814906085820036,0,0,0,0,0,0,0,0,0.0831910743295078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14195520705789,0,-0.0015517796437515,0,0,0,0,0,0,0,0,0,0.0996668695041874,0,0,0,0,0,0,0,0,0,-0.0971636054214019,0,0,0,0.0216880901970308,0.0420886335374117,0,0,0,0,0,0
X002409.SZ,0,0,0,0.138486569739012,0,0,0,0,0,0,0,0.058034803675466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104563399177673,0,0,0,0,0,0,0.0588313393375543,0,0.0820673912687506,0,-0.105620463444453,0,0.0875844878148197,0,0,0,0,0,0.642837449454746,0,-0.335807512670586,0,0,-0.00888402904287235,0.0548553399991044,0,0,0,0,0,0
X600378.SH,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0175956388898464,0,0,0,0,0,0,0,0,0,0,0.403902981131105,0,0.258180725258098,0,0,0,0,0.0342737343983867,0,0,0,0,-0.154674551046033,0,0.0249299582651047,0.00537237436372198,0.306738728691989,0,0,0,0,-0.0867083580765709,0,0,0,0,0,0.192215772502713,0,0,0,0,0,-0.0989163722175028,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024037286940809,0,0.0515536429894843,0,0,0,0,0.0291541384605105,0,0,0,0,0,0,0.265724723655476,-0.166959160857835,0,0,0,0.078161512491638,0.124739297829899,0,0,0,0,0.053533343417373,0.0532722708330539,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0.163647239619567,0.203053273228659,0,0,0,0,0,0,0,0,0,0.206615484531249,0,0,0,0,0,0,0,0,0,0,0,0.0252415955580618,0,0.00851333286435255,0.0450501942873426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203737463327656,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145927302067677,0,0,0,0,0.102229216800261,0,0,0.00411732848414632,0,0,0,-0.0190734182286456,0.11782682562102,0,0,0,0.0728131092400737,0,0,0,0.0811749599769402,0,0,0,0,0,0.0102241613615785,0,0,0,0,0,0,0,0,0.127557089026313,0,-0.0563804317588379,0.0591201954657388,0,0,0,0,0,0
X000027.SZ,0.0100393048394744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124600137750952,0,0,0,0,0.0441787384192767,0,0.0801323096590716,0,0.0419111744631532,0,0,0,0,0,0,0.240102532925508,0,0,0,0,0,0,0,-0.0345772313894115,0,0,0,0,0,-0.0180143886196953,0.0143933223908874,0,0,0,0,0,0
Change_TY3M,0,0.0275650940452831,0.14004557017911,0,0,0,0,0,0.082220748318244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224591804504553,0,0,0,0.0266632344888773,0.0722691480511507,0,0,0,-0.0267994927047506,0,0,0.0454245186162475,0,0,0,0,-0.31761212561461,0,0,0,0,0,0,0.0299939863030367,-0.102227832678431,0,0,0,0,0,0
Slope,0,0,-0.417733938772393,0,0,0,0,0,0,0,0,0,0,0,-0.111751995213751,0,0,0,0,0,0,0,0,0,0,0.375311076149205,-0.037769284781813,0,0,0,0,0,0,0,-0.0245899343684714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46380607010821,0,0,0,0,0,0
TED,0,0,0,0,0,-0.162442738486481,0,0,0,0.399345667794471,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242581469576716,0,0,0,-0.584523731890019,0,0,0,0,0.211866071239231,0,-0.0273019640372607,0,0,0,0,0,0,0,0,0,0.0253514589529916,-1.03998652304072,0,0,0,0,-0.505728366388827,0.35853479495834,0,0,0,0,0,0,0
RealEstate_excess,0.147866197331571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00123833355146008,0.0940551666235327,0,0,0,0,0,0,0,0.0430498207260908,0,-0.00446807353215071,0,0,0,0,0,0,0,0,0.0542451178572251,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.016812542922573,0,0,0,0.143691479002379,0,0,0,0,0,0,0,-0.0854711009716561,0,0,0,0,0,0,0.0549471372083893,0,0,0.0934926274569838,-0.0472043760583121,0,0,-0.0194634803191614,0,0,-0.0666911505902325,-0.0232656547681703,-0.00956701565892247,0,-0.024491655640567,-0.0458830532355877,0.100761694409407,0,0,-0.0444762487304366,0,0,0.130802236816469,-0.00220121738376164,0,-0.038932024913462,0,0,0,0,0
MKvol,0,0,0,-0.00152520778945494,0,0,0,0,0,-0.00092108987511221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000560750955731842,-0.000259107468450707,0,0,0.00018960220506863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00300428314265903,0.00262410467735856,-0.00362144736574197,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00327659334388666,0,0,0,0,0,0,0
CarbonVol_Guangdong,-1.6940658945086e-21,0,0,0,0,-0.00262729093288196,0,0,0,0.000911134320650961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.19033153019974e-05,0,0.00150789995575719,0,0,0,0,0,0,0,0,0,0,0,0,0.000314269797093213,0,0,0,0,0,0,0.00782252634097957,-0.00365673472551999,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00214716082060749,0,0,0,0,0,0
