,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X601898.SH,X600688.SH,X600795.SH,X600188.SH,X601600.SH,X600547.SH,X300072.SZ,X601991.SH,X600157.SH,X600027.SH,X600362.SH,X601992.SH,X600886.SH,X600111.SH,X600309.SH,X600489.SH,X600660.SH,X600623.SH,X002466.SZ,X600299.SH,X002075.SZ,X000792.SZ,X601158.SH,X000898.SZ,X000709.SZ,X000408.SZ,X000723.SZ,X600352.SH,X000959.SZ,X000883.SZ,X600583.SH,X000983.SZ,X000539.SZ,X600549.SH,X000027.SZ,X600176.SH,X600021.SH,X000630.SZ,X002470.SZ,X600758.SH,X600160.SH,X000012.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.0161292270050993,0,0,0.0440450464485059,0,0.0373803854122388,0,0,0,0,0,0,0,0,0.0111451683852079,0,0,0,0.00990321525061915,0.0121772854999956,0,0,0,0,0,0.000322983123543303,0,0,0.0594734145010207,0.00912367306969704,0,0,0,0,0,0,0,0.0308031490787242,0,0,0,0,0.0414560320298427,0.0125426590110579,0.0231432829096561,0,0,0,0.00274876942052469,0,0,0,0,0,0,0
X600028.SH,0,0,0,0.0165162907861052,0,0,0.049087336994994,0,0,0.0671639334334539,0,0,0.0573828694648165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414390798267863,0,0,0,0,0,0,0,0.0562497334774248,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.236023827628517,0.213115003708015,0,0.00128944202403156,0,0,0.0146130803753239,0,0,0,0,0,0.00583129262783641,0.0812260679688765,0.0270130253377009,0.0531742590426089,0,0,0.0213393846722634,-0.0908979915590714,0,0,0,0,0.0234111669381366,0,0,0.00209697228661874,0,0,0,0,0,0,0,0,0,0,0,0.019309497520933,0,-0.105996488939661,0,0,-4.33680868994202e-19,0.0476360293694613,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0037078774983201,0,0,0,0.111641290064682,0,-8.67361737988404e-19,0.100424201499748,0,0,0.00269712194877411,0,0,0.182101745683043,0,0,-0.00553672869578784,0,-0.0240846505280372,0,-0.195852844330237,0,0,0,0,-0.0591111198252843,0,0,0.222711953197563,-0.040080971693834,0,0,0,0,0.0574371061095828,0,-0.155066249122599,0,0,0,0,0,0,0,0,0.0174181164472173,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0669458733282568,0,0,0,0.000346342647620118,0,0,0.0138037372538492,0,0,0,0,0,0.0715900607922848,0.102486672338192,0.0221789707678401,0,0,0,0,0,0,0.171748326873642,0,0,0,0,0,0,0,0,0,0.0469454833278131,0,0.0764623935786835,0,0,0,0,0,0.0208946554997297,0.0284449764193578,0,0.0325827550996664,0,0,-0.0332495081954992,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.163675215621729,0,0,0.0494856432734223,0,0,0,0,0.0463946584820049,0,0,0,0,0.187057315947508,0,0,0,-0.11796220102752,0,0,0,0,0,0,0.150409541086918,0,0,0,0,0,0,0,0,0,0,-0.100766251628664,0.0218903968737699,0.107300210010553,-0.118160934960697,0,0,0.0367724464691426,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.025446497940649,0,0,0,0,0,0,0,0,0.0586142603729009,0,0.0804727118941386,0,0,0.0164076200128017,0,0,0,0,0,0,0,0.0192569539755984,0,0,0.00542559259908772,0,-0.198632150838368,0,0,0,0,0,8.67361737988404e-19,0,0.187452175671601,0.416059397574593,0,0.038762442059958,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402822842510152,0,0,3.46944695195361e-18,0,0,0.265055907207555,0,0,0,0,0,0.0102353393341568,0,0,0.0454772304293483,0.0601476168354724,0,0.0914396388306758,0,0.0942792274802411,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0169408294585403,0.0310010077063994,0,0,0.155259513215731,0.0929063485176122,0.0656187915759255,0.087843963392589,0,0,0,0,-0.0168629973104219,0,0,-0.00205742717681293,0.0343546209100369,0.0304199910393782,0,0,0,0,0,0,0,0.0381422971975639,0,0,0.021774479332251,0,0.036525689929394,0,0,0,-0.00562938356919527,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0876055466711075,0,0,0,0.140374872634419,0,0,0,0,0,0,0.118088270596841,0,0,0,0,0,0,0,0.0706631991990258,0,0,0,0,-0.0188629640984184,0.560126253593968,0,0.102792439811352,0,0,0,0,-0.175937263083349,0,0,0,0,0,0,0.138600648233485,-0.00451429426116629,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0146675506043045,0,0,0,0,0,0,0.0297841476309488,0,0,0,0.114755766098005,0,0,0,0.0711252318674798,0,0,0,0,0,0,0,0,0,0.0449960520559373,0,0,0,0,0,0.0172970843848403,0,0,0.0771160767282904,0,0,0,0,0.00650271662221769,0,0,0.151585092330198,0.147567104033385,0,0,0,0,0,0,0,0,0
