,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X600660.SH,X601600.SH,X600688.SH,X601991.SH,X600188.SH,X600795.SH,X600886.SH,X600362.SH,X000898.SZ,X002466.SZ,X600547.SH,X600516.SH,X600027.SH,X600176.SH,X601992.SH,X600111.SH,X600352.SH,X002460.SZ,X000553.SZ,X300072.SZ,X600299.SH,X002110.SZ,X000786.SZ,X600808.SH,X000709.SZ,X600801.SH,X600426.SH,X000932.SZ,X600583.SH,X600339.SH,X000883.SZ,X000629.SZ,X601158.SH,X600219.SH,X601699.SH,X000408.SZ,X000830.SZ,X002271.SZ,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0,0,0.260651771592541,0,0,0,0.188511284844281,0.00191121197581925,0,0,0,0,0,0,0,0,0.0303381906972639,0.0416761622216455,0,0,0,0.0481599334720022,0,0,0.0407095143664129,0,0,0,0,0,0,0.217311003897891,3.46944695195361e-18,0,0,0,0,0.151668339157421,0,0,0.0366310674184668,0,0,-0.00217481957242921,0,0,0,0,0,0,0
X600688.SH,0,0.31294237442843,0.0600815692568478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323243546477234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263123318785128,0.0744761839267915,0,0,0,0,0,0,0,0,0,-0.0335459238345862,0.00668719754945985,1.0842021724855e-19,0,0.0555571087506318,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.141091304447902,0,0,0,0,0,0,0,0,0,0,0.0949578510097471,0,0.101332315167209,0,0,0.0791169084622297,0,0,0,0,0,0,0,0.0107403826791521,0,0,0.11925187978041,0,0,0,0,0,0,0.0624217699961523,0,0,0,0,-0.00622798430041717,-0.011184988900021,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0.330006683340111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101081859904289,0,0,0.0558820313400347,0.0982547390938558,0.0903981270526119,0.0278928445669652,0,0.00997540400188218,0,0.146734708067095,0,0,0,0,0,0,0.228545260780748,0,0,0,0,0,0.00103521218654011,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0128821645590772,0,0,0,0,0,0,0.351751404721424,0,0,0,0,0,0,0.108569725766492,0,0.15706941967079,0,0.00871781509776023,0,0,0.0324942409584305,0,0,0,0,0,0,0,0,0,0,0,0.0397427057601466,0,0,0,0,0,0,0,0,0.0460530780133273,0,-0.000172591365766282,0.000104491735902944,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0.0375507845846309,0.0337218534986393,0,0,0,0,0,0,0,0,0,0,0.312998787793203,0.128146366434279,0,0,0,-0.0707845800884861,0,0.0584693829532628,0.103207758683444,-0.0324281453522612,0.0322313596567461,0,0,0,0,-0.0196365025206395,0,0,0.0449787619943107,0,0,0,0,0,0,0,0,0,0.00218556767943447,-0.00476180541679477,0,0,0,0,0,0
X600362.SH,0,0,4.33680868994202e-19,0,0.119528082480547,0.141133475176264,0,0,0,0,0.127900405171707,0,0,0,0,0,0,0,0.0429682862625871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00962518533352183,0,0.104375690170505,0,0,0,0,0.16341613341331,0,0,0.0656969142357048,0,0,-0.00492555610390148,-0.0166947933915586,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.137632021361716,0,0,0,0,0,0.191613600587099,0,0,0,0,0,0,0,0.120465645912938,0,0,0,0,0,0,0.104099467363549,0,0.0489999188026394,0.0536712274271216,0.0987389248023655,0,0,0,0.214320981020487,0,0,0,0,0,0,0,0,0,0,0,0,-0.000483294716864723,0.00802829831143346,0,0,0,0,0,0
X002466.SZ,0,0,0.0181651253482022,0,0,0,0.139986350553724,0,0,0,0,0,0,0,0,0,0.163665996215833,0,0,0,0,0,0,0,0,0,0.707067682018782,0,0,0,0,0,0,0,-0.324645937301559,0,-0.00906925475628743,0,0,0,0,0,0,0,0.17403951416316,0,0.138428381790587,0,0,0.0204645644783757,-1.73472347597681e-18,0.346290060023414,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114124198375926,0,0,0,0,0,0,0,0,0,0.00467331887886373,0,0,0,0,0,0,0,0,0.13799895314604,0,0,0,0,0,0,0.0475752838138929,0,0,0.777243473061626,0,0.000257326375839653,0.015464514427756,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384903225140463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162684615256635,0,0.0621807088764,0,0,0,0,0,0,0,0,0.0197375160490923,0,0,0,0,0,0,0.562617196311366,0,0,0,-0.0175754440081026,-0.0187840784251154,0,0,0,0,0,0
X600027.SH,0,0,0,0,-0.047316684546706,-0.00655499480482535,0.355972354749861,0,0,0.158292182146171,0,0,0,0,0,0.619269963889345,0,-1.73472347597681e-18,0,0,-0.155360214314714,0,0,0.109762362079482,0,0.0262251655865301,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.000392443155350986,0.0118667249242728,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.0505982806093345,0,0,0,0,0.286553869316944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105730394820846,0.171537966542182,0,0,0,0,0.103343376002896,0,0,0,0,0,0,0.0308859429736201,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0132357296272251,0.013701377515251,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.031599374096565,0.215032876162915,0,0,0,0,0,0,0.0297207653462145,0,0,0,0,0.0768939123866082,0,0.149603090370062,0,0,0.187367321661112,0,0,0,0,0,0,0,0,0.0543454313855395,0,0.17343994857423,0,0,0,0,0,0,0,0.17700816384472,0,0,0,0,-0.020115448841135,-0.0385051625720969,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.0149530529126413,0,0,0.117377299060599,0,0,0,0,0,0.0103519874823843,0,0,0,0,0,0,0.0403181324147604,0,0,0,0,0,0.0132405550094148,0,0,0,0,0,0,0,0.0044260603028051,0.128877792989748,0,0,0,0,0,0,0.196769626788283,0,0,0,0.00509003545247439,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.12581617573792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12881214823504,-0.100394268379263,0.0162282789005235,0.0043626813869132,0,0,0,0,0.0912303782393206,0.0059581664083429,0,0,0.124084436482871,0,0,0,0,0,0,0.298995997779599,0,0,0,0.0142165252758061,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.0448208742684405,0,0,0,0,0,0,0,0,0,0,0,0.340830125740068,0.0899254593797645,0.257465157366672,0,0,0.158580361501997,0,0.156997221419631,0,0.000623042965170894,0,0.0329824810088692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144625413665262,0,-0.0237916924300088,0,0,0,-0.01945738593921,0,0,0,0,0,0
X000553.SZ,0,0,0,0.119425361336839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114459627270205,0,0.0746577312796047,0,0,0,0,0,0,0,0,0,0,0,0.0344989039330806,0,0,0,-0.0931344866136406,0.495756778628815,0.0106367057396895,0,0,0,-0.0253834856642288,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0607823785796612,0,0,0,0,-0.321428627447795,0,0,-0.640716291701044,0,0,0,0,0,0,0,0,0,-0.114397421051859,0,0,0,0.548039358483837,0,0,0,0,0,0,0,0,0.0791442562449381,0,0.123604728021179,0.47147616738229,-0.285227051108712,-0.059495121077351,-0.0344245665112491,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0.222016297155188,0,0,0,0,0,0,0,0,-0.179352434409479,0,0,0,0,0,0,0.401963318176952,0,0,0,0,0,0.0266547094239184,0,0,0.0377195137206407,0,0,0,0.0990747902558635,0,0,0,0,0,0,0,0,0,-0.379289668891076,0.00104427554084531,-0.0161896618331265,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.534378361836805,0,0,0,0,0,0.0939949641647172,0,0,0,0,0,0,0,0,0,0,-0.0666571917090847,0,0,0,0,-0.0126981172324385,0,0,-0.11716357653594,0,0,0,0,0.0923985548879659,0,0.454719337953246,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160281237670233,0,0,0,0,0,0
X000786.SZ,0,0,0,0.498939786667796,0,0.125938935962616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224367084588608,0,0,0,0.286470304679111,0,0,0,0,0,0,0,0,0,0,0.00164474389944255,-0.222882252967523,0,0,0,0,0,0,-0.229038460838938,0,0.153208235604486,0,0,0.0593825958694328,0.0880971581772362,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.140630650704882,0,0,0,0,0,0,0,0,0,0.109861316424107,0,0,0,0,0,0.0939162404813071,0,0,0,0,0,0,0.219994283847853,0,0,0.0748796566921243,0.0787447265098787,0,0.105582460036781,0,0,0,0,0,0,0,0,0.10463860712616,0.0196498637909369,0,0,0.00126181152384722,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.251644368320429,0,0,0.0769091975470536,0,0,0,0,0,0,0,0,0,0,0,0,0.0867165264403713,0,0,0,0,0,0,0,0,0.233076838777321,0,0,0,0,0,4.33680868994202e-19,0,0.0181879363024565,0,0,0,0,0.0471360855479727,0,0,0,0,-0.0206852505806706,0,0,0,0,0,0
X600801.SH,0,0,0,0.350832217507312,0,0.0108022312089343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.096130870436258,0,0,0.0809612194768684,0,0,0,0.123054750969084,0.243775016728915,0,-0.0295457411114581,0,0,0,0,0,0.00319705616336179,0,0.0820538853338864,0,0,-0.0158986619318958,0.0234528284498394,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0.0319794874772795,0,0,0,0,0,0,0,0,0,0,0,0,-0.0391330072539478,0,0.438603392548557,0,0.0158121195611969,0,0,0,0,0,0.1494647109303,0,0,0.0574180334847755,0,0,0,0,0,0,0,0,0,0,0,0,0.0716000285045952,0.310661153424263,0,0,-0.131239238916152,0.00396856431065934,-0.00388372173495529,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.135136195778258,0,0,0,0,0,0,0,0,0.123114702428879,0,0,0,0,0,0,0.0782436705897041,0,0,0,0,0,0,0,0,0,0.488762556453803,0.0322414054671726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333460965238956,0,0,-0.00119322478905023,-0.00805764263172028,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,-0.00110721005922773,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204626472816419,0,0,0.072632147740073,0,0,0,-6.93889390390723e-18,0,0,0.0832084012149958,0,0,0,0,0,0,0,0,0.128797922889873,0,0,0,0,0,0,0,0,0.183964522103952,0,0,0.00533613204644717,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226458766754792,0,0,4.33680868994202e-19,0,0,0,0,0.166788386316966,0.00917506138234437,0,0,0,0,-0.00185889598924735,0,0,0.61402500970657,0,0,0,0,0,0.0873370615754855,0,0,0,0,0,-0.0132553385845447,-0.0172964227559029,0,0,0,0,0,0
X000883.SZ,0,0,0,0.0311013348744867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164724292816155,0,0,0,0.0288283274607104,0.0963739848706152,0,0,0,0,0,0.021879222273539,-0.0195075487809448,0.0644591457520869,0,0,0,0.015317173137064,0,0.204921248657162,0,0,0,0,0,0,0,0,0,0,0,0,0.00409048367534389,0,0,0,0,0,0
X000629.SZ,0,0,-0.127117063242928,0,0,0,0,0,0,-0.241673217269796,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.340647790344537,0,0.193091089344284,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132537463464509,0.0773413225508537,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0.0164431616621933,0,0.100152241508755,0.00932570881566417,0.0242822336427757,0,0,0,0,0,0,0,0,0,0.0562348815213427,0,0.0264171887939971,0,0,0,0,0,0.00622708077573061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911875800166578,0.240864319434457,0,0,0,-0.00218084829670347,-0.0154177594538444,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.00291337834439751,0,0.0426861399608806,0,0,0.161809955468458,0,0,0,0,0,0,0,0,0.0914956878456721,0,0,0.0194242383979777,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270670808625669,0.0327711953353233,0,0,0,0.00698307897686273,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.371951387814347,0,0,0,0,0,0.125613826312237,0,0.0505488981179831,0.241833634343263,0,0,0,0,0,0,0,0,0,0.109407162422401,0,0,0,0,0,0,0,0,0.0337574101759451,0,0,-0.100495254235858,0,0,0.099339424568125,0,0,0,0,0,0,0,0,0,0,0,-0.00074657245030037,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.392284924397633,0.206699745405663,-0.146087970088967,0,0,0,0,0,0,0,0,0,0,0.532955694100075,0,0,0,0,0,0.0494218745284286,0,0,0,0,0,0,0,0,0.175416304423712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186489289832738,0.0178414112881659,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0.0688286214890858,0,0.0527474456008917,0,0,0,0,0,0,0,0,0,0,0,0,0.0323852206393071,0,0,0,0,0.124865005799989,0.258024862914609,0.151954262302927,0,0,0,0,0,0,0,0.145798442987216,0,0.0575968202316201,0,0,0,0,0.173910608399881,0,0,0,0,0,0,0,-0.0168875173672944,0,0,0,0,0,0
X002271.SZ,0,0,0,0.165927313933305,0.05330662833956,0,0,0,0,0,0.221547757244053,0,0,0,0,0,0,0,0,-0.151343487672581,0,0,0.0187075239695841,0,0,0,0.0383962123969957,0,0.219879901570658,0,0,0.246214677392188,0,0,0,0,0,0,0,0,0,0,0,0.0674815664840493,0,0,0,0,0.369586203242905,0.0645945864165775,0.0684270822012927,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.222565301056509,0,0,0,0,0,0,0,0,0,0,0,0.263049780649536,0,0,-3.46944695195361e-18,0,0,0.114882626504699,0,0.054303068308377,0,0,0,0,0,0,0,0,0.0618418119422572,0,0,0,0,0,0,0,0.0068428950585987,0.113170331741023,0,0,0,0.00244530089954106,-0.0271661983809462,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.141047679483137,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.36458941620594,0,0,0,-0.0249456585103149,-0.117539656605657,0,-0.363373739620118,0.0890646272645648,-0.0867115130977657,0,-0.221353585254422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951394586179595,-0.0581910139125487,0,0,0,-0.0313729898193406,-0.100527827797428,0,0,0,0,0,0
Slope,0,0,0,0,0,0.509961783644342,-0.230083409288536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.79626116076888,0,-2.04075675333306,0,0,0,0.487187687329377,0,0,0,0,0,0,0,0,0,0,0,0,-1.97458169720199,0,1.07302736270713,1.50473928936303,0,0,-0.428879320106971,0,0,0,12.2729694733495,0,0
TED,0,0,0,-0.0805324335274936,0,0.426518140731442,0,0,0,0,0,0,0,0,0,0,0,0,0.588257213294794,0,-1.586945238501,0,0,-1.55200627892415,0,0,0,0,0,0,0,0,1.75087288254383,0,0,0,0,-0.593876221567825,-0.562848962974266,0,0,0,0,0,0.376149007742592,0,0.950822940777744,0,-0.393554363660051,-0.0325393883930261,0,0,0,0,-9.3445178206713,0,0
RealEstate_excess,-0.0602584255071945,0,0,0,0,0.0159415416471625,0.0868451491692135,0,0,0,0,0,0,0,0,0.026996712269352,0,0,0.135385847333944,0,0,0,0,0,0,0,-0.0648787963353125,0,0,0,0,0.0756020619383849,0,0,-0.138455524960518,-0.0454834226519493,0,0,0,0,0,0,0,0,0,0,-0.0692146101005453,0,0,0.00668792545040039,-0.00191115689172531,0,0,0,0,0,0
MKreturn,0,0.113900701099227,0,0,0,0.0287188330917384,0,0,0,0,0,0,0,-0.031540487303004,0,0,0,0,0.136783322917004,0.039356790364793,0,0,0,0,0,0,0,0,0.0449007165705475,0,0,0,0,0,0,0.0929427501589541,0,0,0,0,0,0,0,0,0.0227595305947697,-0.187131923255741,0,0,0,0,-0.00638388036316536,0.170372870683096,0,0,0,0,0
MKvol,0,0,0,0,0,-0.00086764666367945,0.00116734720704985,0,0,-8.85081060051608e-05,0.00355275139329995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000763646295369974,-0.000397984343993944,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000928581873957529,-0.00266017132004069,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0155708765156557,-0.0266408320989993,0,0.00261170933679719,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037487503316921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272170267234474,0,0,0.0166267082741145,-0.0478354527727003,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00652522817129535,0,0,0,0,0,0,0,0,0,0.00240650032204306,0,-0.00843695837831112,0.000485728625142844,0,0,0,0,0,0,0.00427676592877235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.77085969650848e-05,0,0,-0.00451332355534578,0.0046403220363621,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-0.00936702566181856,0,0,0,0,0,0.0135609684703173,0,0,0,0,0,0,0.0208419556419989,0,0,0,-0.00625526089689454,0,0,0,0,-0.00826524234854084,0.00952908986631844,-0.018700347456323,0,0,0,0,-0.00339385744625713,0,0,0,0,0,0,0.00408679914687837,0.00131735281493802,0.000189669166531684,0,0,0,0,0,0
