,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X600011.SH,X600188.SH,X601898.SH,X600547.SH,X601600.SH,X600660.SH,X600886.SH,X002460.SZ,X002466.SZ,X000792.SZ,X600010.SH,X600111.SH,X000301.SZ,X000708.SZ,X002271.SZ,X000877.SZ,X600426.SH,X600362.SH,X600795.SH,X600803.SH,X600176.SH,X600027.SH,X601991.SH,X600489.SH,X000807.SZ,X000786.SZ,X601699.SH,X000983.SZ,X600160.SH,X000932.SZ,X000630.SZ,X000408.SZ,X600219.SH,X002080.SZ,X000629.SZ,X300037.SZ,X000539.SZ,X600688.SH,X000933.SZ,X600157.SH,X000723.SZ,X600612.SH,X600995.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002466.SZ,0,0,0,0,0,0,0,0.00601083338412522,0.119173956340696,-0.0205269359610578,0,0,0,0.661317700417049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402388731190891,0.121776796531269,0,0,0,0,0,0,0,0,0,0,0,0,-0.0633228229568258,0,0,0,0,0,0.0169663504087943,0,-0.00540385472407437,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,-1.0842021724855e-19,0.120123541108995,0,0,0,0,0,0.483504436963381,0,0,0,0,0,0,0,0,0,0,0,0.0638722759321862,-0.00342249504387827,0,0,0,0,0.0905133751044701,0,0.0127275407551239,0,0,0.130769627756521,0,0,0,0,0,0,0,0,0,0,0,0,-0.0750174879428472,0.0407199727800178,-0.0319558654092514,0,0,0,0,0,0
X600010.SH,0,0.0150286926359327,0,0,0,0.186449036554552,0,0.0194425075367784,0,0,0,0,0,0,0,0,0,0.401132397970074,0,0,-0.0137820122108883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767615177898126,0,0,0.0680601470634558,0,0.0306365940753625,0,0,0.0141643509265051,0,0,0,0,0,0.013700595803614,-0.0515792991521423,0.0191325089243276,0,0,0,0,0
X600111.SH,0,0,0.0121536486181149,0,0,0,0,0,0,0,0.229819498611982,0,0,0.0996087563030988,0,0,0.0536165718688617,0,0,0,-0.139876149951974,0,0.119897240854511,0,0,-0.0180656610743919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51268487692847,0,0,0,0,0,0,0.0478055647323746,0,0,0,0.0518616311910428,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0.105816854740987,0,0,0,0.237982165431137,0,0,0,0,0.0665192095307327,0,0,0,0,0,0,0,0.133382735484178,0,0,0,0,0,0,-0.0111855107016155,0,0,0,0.0855943425629299,0,0,0.0749043191000781,0,0,0,0,0.0343702743224469,0,0,0,0,0,0,0,0,0.0482675886717486,0,0,0.0186153141166944,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.145168574166317,0,0,0,0,0,0,0,0,0,0,0.0352275510913648,0,0.269774920041334,0,0,0,0.373905291419481,0,0.0297154208060726,0,0,0,0.026373612781602,-0.255061767692284,0.125629406765689,0,0.0251090123507459,0.0451133183206405,0,0,0,0.0832954858620907,0,0,0,0,0,0,0,0,0,0,0,0,0.0267452901769842,0,0,0,0,0,0
X002271.SZ,0.17316559754852,0,0,0,0.375693918002818,0.0229954358795777,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.0667652916520315,0,0,0,0,0,0,0,0,0,0,0,0.474321922800176,0,0.00815837270808119,0,0.17661807685242,0,0,0,0,-0.211737534771633,0,-0.0951902630584508,0,0,0,0,0,0,0.119388762656414,0,0,0.151603437227816,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.00446985051889044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457213836580788,0,0,0,0,0,0,0,0.0699260353870857,0,0,0,0,0.102010234240473,0,0,0,0,0,0.0648011433855741,0,0,0,0,0,0,0.035884499978771,-0.0830895068820402,0.170078536474804,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0.353612881371527,0,0,0,0,0,0,0,0,0,0,0,0,0.182935528249447,-0.114847907242278,0,0,0,0.0261575935646989,0,0,0,0,0,0,0,0,0.0693823455685986,0,0,0,0,0,0.198246573200066,0.0404335467197824,0.0657650278870707,0,0,0,0.0205279600559011,0,0,-0.0610039632220699,0,0,0.0388026557542382,0,0,0,0,0,0
X600362.SH,0,0.142610180978372,0,0,0,0,0,0,0,6.93889390390723e-18,0.113569396537705,0,0,0,0,0,0,0.0827577981504979,0.122050656693814,0,0,0,0,0,0,0.0352684067524995,0,0,0.0111160419370701,0.0725514086163711,0.0498094340558643,0,0,0,-0.0503194081582615,0,0,0,0,0,0.035336171715509,0,0,0,0,0,0.0625021544017044,0,0,0,0,-0.00343728912285538,0.00137966574382615,0,0,0,0,0,0
X600795.SH,0,0,0,0.0967975562322859,0,0,0.265110185432673,0.119637088114198,0,0,0.0213771017576987,0,0,0.034059867750342,-3.46944695195361e-18,0,0,0,0,0.0233937514291675,0,0,0,0,0,0.0332545820140347,0,0.0184925847827885,0,0,0,0,-0.0298774842965358,0,0,0,0,0,0,0,0,0,0.0939302147957988,0,0,0,0,-0.0162061664472438,0.104236031626004,0,0,0,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,-0.149747652803073,0,0,0,0.211818558357798,0.213049098535718,0,0,0.447500946771996,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809239058034301,-3.46944695195361e-18,0,0,0.217946389152451,0,0,0,0.0568861638224696,0,0,0,0,0.301867488070817,0,0,0,0,0,0.197340312298211,0.00339348806408295,0,0,0,0,0.0304763392270092,-0.0113018073537326,-0.124755353039548,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,-0.140101841284786,-0.0677549035747599,0,0,0,0,0.104874589093118,0,0,0,0,0,0,0.0949969223799394,0.110589710339577,0.0360186460126149,0,0,0,0.222198486053294,0,0,0.0737882559890888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0579302557441952,0,0.182591160223374,0,0,-0.0378258564221941,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.790085277724882,-0.0174449353415329,0,0,0,0,0,0,0,0,0,0.0544248438104952,0,0,0,0,0,0,0,0,0,0,0.27419714374846,0.056486379954965,0,0,-0.0849793862079083,0,0,0,0,0,0,0,0,0,0,0,0.25293923339405,0,-0.0710593838225803,0.17110518499161,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.055332005158382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132269305538768,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.134580501434603,0,0.251251615884523,0,0,0,0.104002132400481,0,0,0.247378039317324,0,0,-0.0231664788788271,0,0,0,0,0,0
X600489.SH,0,-0.0714498671086869,0,0,0,0,0,0,0,0.723567869805039,0.0217101495772964,0,0,0,0,0,0,0.0583097004585652,0,0,0,0,0,0,0,0,0,0.0765094501298309,0,0,0,0.0704119916252228,0,0,0.0838377903043111,0,0,0.0418140830974393,0,0,0,0,0,0,0,0,0.0887099835448344,0,0,0,0,0.00325582207117396,-0.0223413664625349,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,-0.338513653068569,0,0,-0.0720796200402925,0.262980047180028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163459015699117,0,0,0,0,0,0.0206327992825706,0,0.283392825482581,0,0.107937970298747,0,0,0,0,0,0.0286659528291331,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.171394360990579,0,0,0,0.199412626604504,0,0,0,0.0539433307505,0,0.398050785689821,0,0,0,0,0,0,0,0,0,0.0176670456143763,0,0,0,0,0,0,0,0,0,0,0,-0.0687312553518403,0,0.0102953930810422,0,0,0.0767404074450091,0,0,0,0.0552672823890897,-0.0511238831495547,0,0,0,0,0,0
X601699.SH,0.204273850093081,0.029797137140765,0,0,-0.388228089396393,0,0,0.0403286422235377,0,0.0466019362666282,0,0,0,0,0,0,0,0,-0.000107632847593129,0.198632077005727,0,0,0,0,0,0,0,0,0,0,0.0114063157218376,0,0,0,0,0,0,0.109824096871256,0,-0.0591849807495127,0,0,0,0,0.240455104638783,0,0,0,0,-0.295473380268719,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0.0673019887269147,0,0,0,0,0.0115493255756244,0,0,0,0,0,0,0.019208623245946,0.00134348462129778,0,0,0,0,0,0,0,0.129260915760803,0.079848056743803,0,0,0,0,0.239701422098526,0,0,0,0,0,0,0,0,0.201497515001265,0,0,0,0,0,0,0,0.0109933349444764,0.0744656682141798,0,0,0,0,0
X600160.SH,0,-0.420269881675928,0,0,0,0,0,0.0655820935844026,0,0,-0.11934707253871,0,0.219505022654034,0,0,0,0,0,0,0,0,0,0.257040127503711,0,0,0,-0.0496290553574813,0.0523983131248791,0,0,0,0.172087536232837,0,0.126899804669421,0,0,0,0,0,0,0,-0.0723670685069313,0,0,0.062754745838796,0,0,0.195396263785223,0,0,0,0,0.0702137898772319,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0.134537989458802,0,0,0,0,0,0,0.0454711452969396,0,0,0,0,-0.0452012341481459,0,3.46944695195361e-18,0.0237173678945564,0.408505481137869,0,0,0,0,0,0,0.0157211041603985,0,0,0,0,0.0820063782244329,0,0,0,0,0,0,0,0,0,0,0,0,-0.00965550581772852,0,0,0,0,-0.0589835383501714,0,0.14309335224239,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875987730295618,0,0.100122064758142,0,0,0,0,0,0.120828897631135,0,0,0,0,0,0,0,0.0208603526705904,0,0.121326983588993,0,0,0,0,0,0.0487912122554174,0,0.0108985871943223,0,-0.190722953370841,-0.0449584692077647,0.0514454905238438,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213088346542365,0.00542013305234269,0.320441865333548,0,0,0,0,0.130485008251502,0,0,0,0,-0.0344858249344686,0,0,0,0,0,0,0.154739683476296,0,0.0566429387920598,0,0,0,0,0,0,0,-0.0290170030639693,0,0,0.0330738419443227,0.0561114065118302,0,0,0,0,0.0124636695701826,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0320340364375651,0,0,0,0,0,0.144682873394583,0,0,0.00938100335928622,0,0,0,0,0,0,0.00690764040164214,0.0884306013708574,0,0,0,0,0,-0.0628003983409332,0,0,0,0,0,0,0,0,0.00599847664796909,0,0,0.11384223083172,0.0119642419737393,0,0,0,0,0,0.0490406746304406,0,0.0516004286074918,0,0,0,0.0331565950381966,0,0,0,0,0,0
X002080.SZ,-0.127270342988813,0,0,0,0,0,-0.117241479182521,-0.0363906587032327,0,0,0,0,0,0,0,0,0,0.164684595815049,0.289230883033983,0,0.179649782420767,0,0,0,0,0,0,0,0,0,0,0,0,-0.0302253767481823,0,0,0,0,0,0,0,0.0669843852281575,0.0240166965012642,0,0,0,0,-0.0710365652961659,0.152563034778292,0.0536837103253487,0,-0.0379247448280878,0.0371456592380884,0,-0.050240408194059,0,0,0,0
X000629.SZ,0.0705653358707643,0,0,0,0.252707198640453,0,0,0.00988671240074043,0,0,0,0,0,0,0,0,0,0.610633418170271,0,0,0,0,0,0,0,0,0,0,0,-0.048361374063898,0.0753405885427167,0,0.0473391352888128,0,0.0125498557877238,0,0,0,0,0,0,0.0681738064045285,-0.0552766426653786,0,-8.67361737988404e-19,0,0,0,-3.46944695195361e-18,0,0,0,-0.0805440606107668,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121722542221942,0.151949642361023,-0.114008874168948,0.185637157554548,0,0,0,0,0,0,-0.0220765710539339,0,0,0,-0.242631863336709,0.0168635416982017,0,0,0,0,0.117659814359961,0,0,0,0,0,0,0,0,0,0,0,0.00529848037319132,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0.542879708618685,0,0,-0.126758564253015,0,0,0,0,0,0,0,0,0,0,0,0,0.119665712610158,0,0,0,0,0.330314774584635,0.0543750679802801,0,0,0.1747258696586,0,0,0.0699915600526238,0,0,0,0,0,0,0,0,0,0,0,0,-0.152677761988189,0,0,0,0.0974710685038149,0,0,0,0,0,0,0
X600688.SH,0.0764576254162204,0.10473221682104,0,0,0.0105984591959437,0,0,0,0,0,0.095855710404431,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170787805026021,0,0,0,0,0,0.0523220023532753,0,-0.00657858506973041,0,0,0,0.082001757744699,0,0.0213394183955029,0,0,-0.0170169777031361,0,0.0752259193689111,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0.0924548512558073,0,0,0.235852670646651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051739846139727,0,0,0.324046689152934,0.163401044196803,0.0400473182587216,0,-0.0394308508653798,0,0,0,0,0,0.027908239142584,0,-0.0279036171581732,0,0,0.0790583041968794,0,0,0,0,0,0.0177730113659073,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,-0.0121505399617989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010960924884674,0.18796898895558,0,0,0,0,0,0,0,0,0.166444148613473,0,0,0,0,0,0,0,0,0,0,0,0.229219801336615,0,0,0,0,0,0,0,0,0
X000723.SZ,0.0567274189294861,0,0,0,0,0,0,0,0,0,0.171274852505703,0,0,0,0,0,0,0.0934877711920399,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.130053983149958,0,0,0.0619328899881546,0,0,0,0.225772844641999,0,0,0,0.193160538930654,0,0,0,0,0,0,0.0126075501222448,0,0,0,0,0,0
X600612.SH,-0.0403864204525464,0,0,0,-0.0619478882869012,0,0,0,0,0,0,0,0,0,0.208014576865817,0,0,0.0999976553699535,0,0,0,0,0,0,0,-0.124234946397239,0,0.0890180927008581,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.106003078983056,0,-0.370082163319968,0,-0.0980538281185418,-1.73472347597681e-18,-0.0888580414105863,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310924281991172,0,0,0,0,0,0,0.124585413358005,0,0,0.120691766945656,-0.108672631878713,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643386112631173,0.0267932970853177,0,0.285149197756331,0,0,0,0,0,0,0.288887594448759,0,0.0222779988530365,4.33680868994202e-19,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0.0395263492702814,-0.0297694988119273,0,0,0,0,0.149010079239386,0,-0.00455164130370758,0,0,0,0,0,0.090453974560354,0,0,0,0,0,0.0383625490861616,0,0.219800818569772,0,0,0,0,-0.185878433752939,0,0,0,0,0,0.000442366976406857,0,-0.102406972273582,0,0,0,0.0566517708355502,0,0,0.216842870488038,0,-0.174555018079002,0,-0.0465320581188888,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.156890522788405,0,0,0,0,0.0440437616976883,0,0,0,0,0,0,0,0,0,0,-0.0982763626957602,0,0,0,0,0.0155427162126098,0,0,0,0,0,0,0,0,0.0154479080774105,-0.100308741929642,0,0,0,-0.0280124757230107,-0.0947345261470568,-0.0205425501908799,0,0,0,0,0,-0.0259634638935428,0,-0.134800323200063,0,0,-0.0358837223673393,0,0,0,0,0,0
Slope,0,-0.0457213119189004,0,0,0,0,-0.0750299296965675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290418395388595,0,0,0,-0.137961625435317,0.0737599889802802,0,-0.225567891624789,0,0,0,0,0,0,0,0.330682050674321,0,0,0,0,0,0
TED,0,0.2745901547314,0,0,0,0,0,0,0,0,0.0175840151313888,0,0,0,0,0,0,0,0,0,0.374970906033558,0,0,0,0,0,0,-0.0332372552498716,0,0,0,0,0,0.0689630022920618,0,0,0,0,0,0,0,0,0,0,0,-0.174549866272135,-0.183465972161398,0,0,0,-0.248251956128967,0.741441588690531,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0120306043093819,0,0,0,0,0,0,0,0,0.0898720916544134,0.0118755117612851,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.233096565115826,-0.0972087605841598,0.238538598111762,-0.0539450790823009,0,0,0,0,0,0,0,0.0794966622945271,0,0,0,0,0,0,-0.149658919606678,0,-0.0351310401767785,-0.0219389433765715,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.042209198250642,0,-0.0348237699861553,0,0,0,0,0,0,0.144371066652404,0,0,0,0,0.055877514305009,0,0,0,0,0,0,0.0321000011040763,0,-0.110472223089614,0,0,0,-0.0576573077248754,0,0,0,0,0,0,0,0,0,-0.0527943337179727,0,0,-0.0512756308807719,0,-0.0204099863446439,0,0,0,0,0,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000722037766784212,0,0,0,0,0,0,0,0,0.00192575238737836,0,0,0,0,0.000399276633471771,0,0,0,0,0,0,0,0,0,0,-0.00143769318498116,0,0,0,0,0,-0.000551343078389558,0.00338551735284272,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0267539152046964,0,0,0,0,0,0,0,-0.00858023320115527,0,0,0,0,0,0,0.00877805312727198,0.00209939959360813,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00564778358315472,0,0,0.00125012554070811,0,-0.0007266790387016,0,0,0.00427518335320872,0,0,-0.0019544913351683,-0.00819559446629325,0,0,5.42101086242752e-20,0,-0.014699667987555,0.0104782393791318,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00253508854934408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00294475477753073,0,0,0.00712975104211401,-0.0272044432341751,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,-0.000435870584671049,0,0,0,0,0,0,0,0,0,-0.00193666888131146,0,0,0,0,0.000114787456009078,0,0,-0.000289577776612412,0,0,0,0,0,-0.0014724130410844,0,0,0.00349946705491135,0,0,-0.000102937819329318,0,0,0,0,0,0,0,-3.3881317890172e-21,0,0,0,0.00706150312551837,0,0,0,0,0,0.0109743019240423,-0.00506313827549964,0,0,0,0,0,0
