,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600688.SH,X600188.SH,X600795.SH,X601600.SH,X300072.SZ,X600547.SH,X601991.SH,X600157.SH,X600027.SH,X600362.SH,X601992.SH,X600111.SH,X600886.SH,X600309.SH,X600660.SH,X600489.SH,X600623.SH,X601158.SH,X002466.SZ,X600299.SH,X000792.SZ,X002075.SZ,X000723.SZ,X000709.SZ,X000408.SZ,X000898.SZ,X600583.SH,X000983.SZ,X000883.SZ,X600352.SH,X000959.SZ,X600549.SH,X000539.SZ,X600758.SH,X600176.SH,X000027.SZ,X600126.SH,X000630.SZ,X600021.SH,X002470.SZ,X601699.SH,X000012.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0225173914427884,-0.0192645531146292,0,0,0.0993857128291097,0.106452295557691,0,0,0.0836719100326373,0,0,0,-0.00376479542449967,0.0619413452190531,0,0,0.00809028027857248,0,0,0,0,0,0.0554415477300424,0,0,0.00533153134130418,0.0136124719404931,0.0209115414669742,0,-0.0160124806176014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.0379695398393044,0,0,0.0104302681828914,0,0,0.0103996021361053,0,0,0,0,0.157607835266456,0,0.0281182554561891,0,0,0.0125661806155421,0,0,0.0839063142736835,0,0,0,0,0,0.0294771833615226,0,0,0,0,0,0,0,0.00905849384237411,0,0,0,0,0,0,0,0.1546004330779,0,0.14328648394067,0,0,0.000348431933514961,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0.300720806130165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555712151771978,0.182045862419228,0,-0.0611545479119611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132642244496585,0.231439095154099,0,-0.359539303013577,0,0,0,0,0,0.74880881341107,-0.522311238616733,0.336356819369228,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,-0.0586318235572558,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818011029301899,0,0,0,0,-0.0225636907590734,-0.00719519604252705,0,0,0,0,0,0,0,0,0,0,0,0.0983792557339865,0.139704819537715,0,0,0,0,0,-0.113177536199651,0,0,0,0.206815555426175,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128327887223098,0,0.0170161838737946,0,0.00619287457214519,0,0.0724384766044118,0.0538813618240534,0,0,0,0,0,0,0,0.0428150199057203,0.0278841690431042,0,0,0,0.0513350027730375,0,0,0,0,0,0,0,0.0109197811835615,0.0789795901679768,0,0,0,-0.0530980614487954,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.0735224777576803,0,0,0,0,0,0,0,0,0,0.135460469010205,0,0,0,0,0,0,0,0,0.0758218880172489,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.00817083035996253,0,0,0,0.206360442949899,0,0,0.00170272357702174,0.0620653669849402,0,0,0,0,0,0
X600027.SH,0,0,0,0.0258123501261293,0,0,0.0629419503927526,0,0,0,0,0,0.00562781311237117,-0.0266979057766009,0,0,0,0,0,0,0.34823671898337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779605710991473,8.67361737988404e-19,0.0292814328579588,0,-0.0171761940160239,0,0,0,0,0.056385660438886,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0765146600074846,0,0.127571973612731,0,0,0,0,0,0,0,0,0.159229752726058,0,0,0,0,0.193473992218308,0,0,0,0,0.289869316426838,0,0,0,0,0,0,0,0,0,0,0.130741710893588,0,0,0,0,0,0.188656160565774,0,0,0.0301391257824297,0,0,0.00361705366263436,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,-0.0535889357620095,0.252524143778683,0,0,0,0,0,0,0,0,0,0,0.121649224557016,0,0,0,0,0,0,0,0.130332481188345,0,0,0,0,0,0,0,0,0,0,0,0,-0.0207490741128763,0.0588760981250201,0,0.00430671738450779,0,0,0,0,0,0,0.114097834473825,0,0,0.135690435696421,-0.097009964966209,-0.0609588359240045,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314799177294418,0,0.39572884184416,0.137198780830161,0,0,0,0,0,0,0,0,0,0.0857735688116295,0,0.00945711377578257,0,0,0,0,0,0,0,0.269471525019115,0,0.0682090020747932,0,0,0,0,0.209233803480854,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152649809847073,0,0,0.139725233998036,0,0,-0.00972366626424139,0,0,0,0,0,0,0,0,0,0,0,0,0.0171427576872372,0,0,0,0,0,0.0135745037799934,0,0,0,-0.0790463601137355,0,0,0,0,0.13185005943352,0.203764660491717,0,0,0,-0.101601041000978,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.261566875671844,0,0,0,0,0,0.0884346407514938,0,0,0,0,0,0,0,0,0,0.0668281880383469,0,0,0.103057490437414,0,0,0.157198140874374,0,0,0,0,-0.364822277678267,0,0,0,0,0,0.032745546292923,0,0.106443043841418,0,0,0.00855908179499486,0,0,0.152428350879915,0.0697235388069164,0,0,0,0.0904100855024431,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.253372877558975,0,0,-0.0771095588375238,0,0,0,0,0,0,0,0,0,0,0,0.0828634714159407,0,0,-0.021847631530444,0.0311286459635578,0,0.115005214964307,0,2.16840434497101e-19,0,0.0292515679866526,0,0,0.148994727523674,0,0,0,0,0,0,0,0.225034887804361,0,0.0183625551183616,0,0,0.14917772886952,0,0,0,0.0330404160730014,-0.0866558331441157,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,-0.00571979209550847,0,0,0,0,0,0,-0.0149850422601936,0.700729911151227,0,0,0,0.35680228885217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0244254270805088,0,0,0,0,0,0,0,0,0,0,0,0,-0.082071529847532,0.134008747373447,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0.123087394892329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16952445194047,0,0,0,0.145959921403908,-0.0383930858796647,0.173315110469125,0,0.0527786689197685,0.0269212902391836,0,0.31349448058484,0,0,-0.23523955686626,0,0,-0.120091401891502,8.67361737988404e-19,0,0,0,0,0,0,0.197244126535342,0,0,0,0,0.0661668201397887,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0313785019358488,0,0,0,0.0691719920764946,0,0,0,0,0,0,0,0,0.100482140782398,0,0,0,0,0,0,0,0.128079585259129,0,0,0,0,0,0,0,0,0,0.0824904679663622,0,0,0.227371169025823,0,0,0,0,0.101381161774416,0,0,0,-0.0617948827560953,-0.0039850744942538,0.0463697818427828,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,-0.403665063120701,0,0,0.243385549183026,0,0,0.0490658431405436,0,0,0,0,0,0,0.0585835140771346,0,0,0,0.0468933174462733,0.3297588501246,0.0143823852964843,0,0,0,0.0601823618676506,0,0,0,0,0,0.000693500973853034,0,0,0,0,0,-0.00847399410040968,0,0,0.0493258751381369,0,0,0,0,0,0,0,0.0960861135765984,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0285029576386875,0.0516456202762266,0,0,0,0,0.0288401370518057,0,0,0.192490213519966,0,0,0.116658168153817,0,0,0,0.118600217955898,0,0.0219072507044718,-0.100518643021911,0,0,0,0,0,0,0.0126887115769687,0,-0.0506656038149341,0.144317282133473,0.106752212919448,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.074965731199531,0,0,0,0,-0.10273890436115,0,0,0,0,0,0,0,0,0,0,0,0.130850027009794,0.302122459508013,0,0,0,0,0,0,0,0,0,0,0,0.0967023266235324,0,0,0.109405812564242,0.0856576757749706,0,0,0,0,0.241291381961554,0,0.306997794656404,0,0.0356728750899957,0,0.0738840574884608,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0.423340640578783,0,0,0,-0.262084299820576,0,0,0,0,0,0,0,0.0568675963643024,0,0,0,-0.0615163037639308,0.224059961912179,0,0,0,0,0,0,-0.29500114739268,0,0,0,0,0,0,0,0,0,-0.0837907058804017,0,-6.93889390390723e-18,0,0.319357406820844,0,0,0,0,-0.0228218815975786,-0.037908787491402,0,0,0,0.423957332563665,0,0
X000723.SZ,0,0,0,0,0,0,-0.21640272892352,0.0271371826302533,0,0,0,0,0,0,0,0.239400466409434,0,0,0,0,0,0,0,0,0.0357551466590583,0,-0.15866851023186,0,0,-0.0314894965186637,0,0,0,0,0,0,0,0,0,0.0352687134195951,0,0.0938797958422391,0,0,0.0757225200336438,0,0,0,0,0.162861510448754,0,-0.074245050805488,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,-0.0693340177059151,0,0,0,0,0,0,-0.0369602879160904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36825768975784,0,0.128126221073308,0,0,0.143450423579904,-0.0147838309658469,0,0.0591098514298506,0,0,0.14325092868002,0,0,0,0.0506310756782626,0,0,-0.0919722142641942,-0.04324527431886,0,0,0,0,0,0
X000408.SZ,0,0,0,-0.127199690876895,0,0,0,0,0,0.0388730554658541,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.180811587513065,0,0,0,-0.1162735547825,0,0,0,0.27558392644593,0,-0.116689900398001,0,0,0,0.18971164271279,-0.216542690783719,0,0,0,0,-0.00174625253454556,0,0,0,0,0.143705036918255,0,0,0,0,0,0,-0.101836980866601,0,0.295073492137281,0,0,0.0607845396694375,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.116419563601189,-0.0390364045186733,0,0,0,0.00603775047123598,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270566365464852,0.157920194650406,0,0,0,0,0,0.0394066384245473,0.0437336479243029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237884073327108,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253204374125593,0,0,0,0,0,0,0,0,0.139032455324851,0,0,0.127517397149226,0.0582337737786542,0,0,0,0.221196283090865,0,0,0,0,0,0,0,0.0295647780782193,0,0,0,1.73472347597681e-18,0,0.00452137132926526,0,0,0,0.0634915833434107,0,0,0.107084082921269,-0.170093297697985,0.162396354249437,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0.367333328814326,0,0,0,0,0,0,0,0,-0.0985620457770828,0,0,0,0,0,-0.00669167334733309,-0.0404286094470789,0.0877845496777959,0,0,0.118831086728308,0,0,-0.146249878365145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218627579429823,0.357677109892561,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269845838054645,0,0,0,0,0,0,0,0.127379963533541,0,0,0.0502606388696499,0,0,0,0.0322421359802801,0,0,0.021275069129892,0,0,0,0,0,0,0,0,0,0.0129009354177586,0,0,0,0,0,0.0839909030670286,0.045226732957996,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.0497771497728662,0,0,0,0,0,0,0.465759310615137,0,0,0,0,0.0974651579772981,0,0,0.108338145765643,0.0523251075971511,0.00346012606417724,0,0,0,0,0,0,0,0,0.0932008638189503,0,0,0,0.115625037378441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.134560122631658,0,0,0,-0.0509844954451784,0,0,0.0535102496513696,0,0,0,0,0,0,0,0,-0.0945785182124257,0,0,0,0,0.0926715509908079,0,0,0,0,0,0,0,0,-0.143171925039426,0,0.604477725991481,0,0.0288508551235054,0,0.377158598119613,0,0,-0.231333110715152,0,0,0,0,0,0,0,0,0,0,0,-0.325828639285554,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0.0836220182895258,0,0,-0.0457753551402201,0,0,0,0,0,0.130285263551483,0.348948403894714,0,0,0,0.15878479424956,0.219491776281569,0.0141087390725444,0,0,0.456100526339262,0,0,0,0,0,0,0,0,0,0,0,0,0.103820672450756,0,0,0,0,0,0,0,0.190766815243489,0,0.0507569570523496,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.0269827965396852,0,0,0,0.124339766263062,0,0.00393554419544474,0.028351142821669,0.0104811032941899,0,0,0,-0.00117190709427908,0,0,0,0,0,0,0,0,0,0.0322114613223912,0,0,0,0.0751421076943264,0,0,0,0.0793822854559945,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0
X600758.SH,0,0,0,0,0,0,0,0,0,0.06092732044762,0,0,0.27772097634639,0.114874262763908,0,0,0,0.00733762201747185,0.33269115040344,0,0,0,0,0,0,-0.455919969615183,0,0,0,0,0,0.61047708589863,0,0,0,0,0,-0.164594583760819,0.221765856184984,0.284871967826057,0,0,0,0,-0.443124138583118,0,0,0,0,0,0,-0.10323341010161,-0.0909489537867525,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,-0.108623480903367,0,0,0.0202076664258037,0,0,0,0,0,0,0.357778359689606,0,0.0935333587159205,0.294810477117577,0,0,0,0.0685022695881159,0,0.0314824220904781,-0.0270502189147529,-0.11580658608052,0,-0.183005751555374,0,0,0,0,0,-0.0724238516164733,0,0,0,0,0,-0.0596783375440648,0,0,0,0,0.159858267364571,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0793452145016527,0,0,0,0,0.000906761745104872,0,0,0,0,0.0086974335120794,0,0,0,0,0,0,0,0.128128592279351,0,0,0.105661704910324,0,0,0,0,0,0,0.0343575648189159,0,0.000756821832028594,0,0,0,0,0,0,0.00993895360238198,0,0,0.103842348939066,0,0,0,-0.00602046620580232,0,0,0,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,0,0.565832151961536,0,0,0,0,0.145284054195836,0,0,0,0,0,0,0,0.125785424006423,0,0,0,0,0,0,0.292396495563184,0,0,0.0739570871352046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217293340520697,-0.00106715569850201,0,-0.4511381942269,0,0.0424542892839941,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343613678050261,0,0,0,0.620791059902738,0,0,0,0,0,0,0,0.103820483010758,0,0,0,0,0,0,0.128979630178174,0,0,0.0696391462783634,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0.032292638776141,0,0.056580099778319,0,0.0538066683840082,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00219914120615625,0,0,0,0,0,0,0,0,0.0678775750217841,0.0365686934202198,0,0,0,0,0.0456703389952683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717613122510425,0,0,0,0,0,0,0,0,0.0364795092118548,0.152986267227471,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0.454086797588553,0,0,0,0,0.00238539503108328,0,0,0,0,0,0,0.0295449440248337,0.173103516307243,0.0106523551038255,0,-0.0566553709459919,0.0131818801353467,0,0,-3.46944695195361e-18,-0.00339699656543061,0,0.0357647361079629,-0.0234859335353061,0,0,0,0,0,0.0566062153156155,0,0,-0.0713438193419708,0,0,0,0,0,0,0.0169821688717212,0.189519989776695,0,0,0,0,0,0,0.137356962099236,0,0
X601699.SH,0,0,0,0,0,0,0,0.0921206177374391,0,0,0,0,0,0.0233731380350226,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.148752806783578,0.169808008276317,0,0,0,0.517855187227351,0,0,0.0882668496550307,0,0,0.0872967744111735,0,0,0,0,0,0,0,0,0,0,0,-0.0294942625899167,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0.303219280219401,0.188811604742075,0,0,0,-0.00574534528757223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032276770551652,0,0,0,0,0,0,0.0867892521599535,0,0,-0.0456718071933977,0.408212237016312,0,0,0.0502349505710735,0,-0.00449544637400217,0,0,0,0,0,-0.0629128502269475,-0.0160889936948836,-0.0343570847197271,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.0243016492978488,0,0,0.0913630164090966,0,0,0,0,0,0,0,0,0,0,-0.0412321743782078,-0.0306923155899111,0,0.00178208201084233,0,0.0149638507850553,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0531340410186624,0,-0.0282842452510815,0,0,-0.03718786211386,0,8.67361737988404e-19,0,0,0,0,0,-0.032977857316936,-0.085213761875771,0,0,0,0,0
Slope,0,0,0,0,0,0,0.506206509519536,0.191744388750419,0,0,0,0,-0.307722355172531,0,0,0,0,0,0,0,0,0.116980024099792,0,0,0.288674201154019,0,0,0,0,-0.228943932825016,0,0,0,-0.296500146384449,-0.244856361665017,-0.347728932961203,-0.289022603876141,0,0,0.125794181986743,0,0,0,0,0,0,0,0,0,0,0,0,0.390655027227844,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363758972855388,0,0.0304015602257989,-0.204898715078655,0,0,0,0,0,0,0,0,0,0,0,0.042297753974899,0,0,0,-0.0546449950085786,0,0,0.0698434894813415,0,0,-0.117750242718025,0.152777173528916,-0.16295474259822,0.453817957073304,0,0,0,0,0.00281320205832672,0,0
RealEstate_excess,0,0,0,-0.543793215847533,0,-0.0832274685079923,0,0,0,0,0,0,-0.00917611666383641,0,0,0,0,0,0,0,0,-0.0526876093402421,0,-0.0536152594309972,0.0689164870986437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663482673893223,-0.0609226980957282,0,0.045150589608605,0,0.0565042178420321,0,0,0,2.16840434497101e-19,0,0,0,-5.41059380975319e-05,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0.0741690764740182,0,0,0,0,-0.0284509269458859,-0.0248230425116421,0,0,-0.186692275953872,-0.0374903355868558,0,-0.0454729761367671,0.0419496109906071,0.0510016009315676,0,0,0.0111856482137513,0,0,0,0,0,0,0,0,0,0,0,0.029962952589497,0,0,0,0,0,0,0,0,0,0,-0.00723214367028881,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.000862348363636869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00315304742689516,0,0,0,0,0,0,0,0,0,0.000148839232146368,0,0.000921746523028863,0,0,0,0,0,0,0,-0.000221009161796666,0,0,0,0,0,0,0,0,0,-0.0012433217304318,0,0,0,0,-0.0182901573739866,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0306705578990965,0,0,0,-0.00367104023010465,0,0,0,-0.0197375959232201,0,0,0,0.131518826706756,0.135845392452447,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0.00162758306879528,0,0,-0.000780252640053486,0,0,0,0,0,0,0.000649794075160013,0,0,0,0,0,0,0.015255538342592,0,-0.0136595153778802,0,0.00232355496154303,0,0,0,0,0,0,0,0.00274494525604953,0.00629483226436822,0,0,0,0,-0.000894468844636539,0,0,0,0,0,0,0.0056880384928041,0.00634801771711891,0,0,0,0.0118879443555027,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-0.0356126630991562,0,0,-0.00445151086475938,0,0,0,0,0,0,0,-0.0302849131174871,0,0,0,-0.00878915255288667,0,0,0,0,0,0,0,0.0123413459815508,0,0,0,0,0,0,0,-0.019607285032529,0,0.00171734270410669,0,0,0,0,-0.00859436901850457,0,0,0,0,0,0,0.0513785889816788,0,0,0,0,0.232799359505364,0,0
