,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X600585.SH,X600886.SH,X600795.SH,X601898.SH,X601600.SH,X601991.SH,X000709.SZ,X600688.SH,X600027.SH,X000539.SZ,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X002075.SZ,X600583.SH,X601158.SH,X600352.SH,X000898.SZ,X600309.SH,X002353.SZ,X601992.SH,X600021.SH,X000883.SZ,X000027.SZ,X600660.SH,X000878.SZ,X000629.SZ,X600808.SH,X000959.SZ,X002470.SZ,X600863.SH,X000792.SZ,X000825.SZ,X600578.SH,X000060.SZ,X600489.SH,X600307.SH,X300072.SZ,X600098.SH,X600315.SH,X000012.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000539.SZ,0,0,0,0,0,0.199321120577069,0,0.0937652462332266,0,0,0,0,0,0.0268848700344727,0,0,0,0,0,0,0.0218329766776743,0,0,0,0,0,0,0,0.0149853753627846,0,0,0,0,0,0,0,0,0,0,0,0,0.111564684894157,0,0,0,0,0,0,0,0.0191775804520097,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656450677157456,0,0.308538275904642,0,0,0,0,0,0,0.117023372471693,0,0,0.0100297436274289,0,0,0.0248453462976658,0,0,0,0,0,-0.00601065249967023,-4.33680868994202e-19,0,0,0,0,0,0
X600111.SH,0,0,0,0.0831978577650986,0,0,0,0,0,0.0684701695029283,0.0753654382181258,0,0,0,0,0,0,0,0,0.0540431303921529,0,0,0,0.0131106562203911,8.67361737988404e-19,0,0,0,0,0,0.124266670797813,0.192313184984977,0,0,0,0,0,0,0,0.141402045485208,0,0,0,0,0,0,0,0,0,-0.00827262622115761,-0.00640157516208567,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0292244616705926,0.0190967772201195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702389065083156,0,0,0,0,0,0.0147394499955932,0,0,0,0.207977980118168,0.172493407804992,0,0,0.0394178977045291,0,0,0,0,0.276393121495037,0,0,0,0,0,0,-0.025123781072718,-0.019555227662754,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.0156950749369591,0,0,0,0.0220574269163787,0.146713548678744,0,0,0,0,0,0,0,0,0.0424696262859644,0,0,0,0,0,0.0969984317806332,0,0,0,0,0,0,0,0,0,0.0540872141563882,0,0,0.0221111903942721,0,0.00879880632711259,0,0,0,0,0,0,0,0,0,-0.0120388587391402,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0.0258759625443309,0,0,0,0,0,0,0,0.0147764416461965,0,0,0,0,0,-0.0354827393384311,-0.524481699615028,0.286738422071238,0,0,0,0,0.174253229714605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300182726019958,0,0,0,0,0.0153012206018662,0.0117073420869554,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0.0458513877002936,0.104780798641148,0,0,0,0.328075689471166,0,0,0,0,0,0,0,0,0,0,0.217182360108624,0,0,0,0,0,0,0,0,0,0,0,0.0354608520125955,0,0,0.0139904386198095,0.228223014214088,0,0,0,0,0,0,0,0,-0.0295372681011098,0,0,0,0,0,0
X601158.SH,0,0,0,0,0.0162395207599024,0,0,0,0,0,0,0.00277115188119834,0,0,0,0,0,0,0,0,0,0,0,0.0115483804924303,0.0898359357776439,0,0,0.041484769610018,0.175991781319542,0,0.179997491044075,0,0,0.0681857523403535,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00926166938932226,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103471316773228,0,0,0,0,0.132327181012647,0,0,0.0444967388828009,0,0,0,0,0,0.270668272047464,0,0.0561900469749278,0.0167352328375901,0,0,0,0,0,0,0,0,0,0,0.010401788086428,0.0567480856253182,0,0,0,0,0.0507353736406993,0,-0.0110747494078192,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0.00735752210152684,0,0.157469682115805,0,0,0,0,0.0237699546775854,0.0407936352401845,0,0,0.28385046337145,0,0,0,0,0.0619151094501563,0,0,0,0,0,0,0,0.0892504662096989,0,0,0,0,0,0,0.0610091625826666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.257752539278757,0,0.0731124600592318,0,0,0,0,0,0,0,0,0,0,0,0,0.072614646231256,0,0,0,0.244358230416896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593535924892929,0,0,0.0500319703862518,0,0,0,0,0.0338311640895608,0,0.00713403440153561,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0.0125420507207008,0,0,0,0,0,-0.0476687405891014,0,0,0.144793980428602,-0.1520179620727,0,0,0,0,0,0,0.0041044144432391,0.094031625889111,0,0,0,0,0,0,0,0,0,0,0.0434068607754474,0.0406882589292375,0,0,0,0,0,0.0217249770246299,0,0,0,0,0,0,0,0,0,0.00615420020336124,-0.0188485072885545,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.0601805511319678,0,0,0,0,0,0,0,0,0,0,0,0,0.184338598072397,0.0937928667564639,0,0,0,0,0,0,0,0,0,0.130103835720349,0,0,0,0,0.12637560131462,0.20911283497889,0.0215916099080737,0,0,0,0.044162696565487,0,0,0,0,0,0,0,0,0,0,0
X600021.SH,0,0,0,0.228220584047319,0,0,0,0,0,0,0,0.159090751241801,0,0,0,0,0,0,0,0,0,0,0.0481811832482164,0.0896005628378095,0,0,0,0,0,0.0516459159492042,0.0412530448112105,0,0,0.110100497356671,0.077075449390249,0,0,0,0,0,0,0,0.0113423588174985,0,0,0.0278261584327396,0,0,0,0.00377257873798503,-0.00497590181258457,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00182917653014838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380413210070326,0,0,0,0,0,0,0.0129586576446546,0,0,0,0,0,0,0,0,0,0.00138940929960119,0,-0.0353990597193745,0.0216729081213256,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252624720041103,0,0,0,0.0721813531835666,0.18929195685931,0,0,0,0,0,0,0,0,0,0,0.0264037742808337,0,0,0,0,0,0,0,0,-0.0343700984098333,0.0042716568588142,0,0,0,0,0,0
X600660.SH,0.118671460848284,0,0,0,0.0182393389546352,0,0,0,0,0,0,0,0,0.0021139675538619,0,0,0,0,0,0,0,0,0.0562029285630099,0,0,0.30555825740405,0,0.129403844095804,0,0.112225986125257,0,0,0,0,0,0,0,0.0483474952080189,0,0,0.0113661327957508,0,0,0,0,0,0,0,0,-0.00304572018557849,-0.0017111576443799,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0.0723032555150343,0,0.133623434127329,-0.0106301566082118,0,0,0.0396687769026605,0.0314988905265869,0,0,0.041753788817096,-0.0132178150679222,0,0,0,0,-0.0166406870763762,-0.188291057983643,0,0,0,0,0,0,0,0,0,0,0,0.0687861936834264,0,0,0,0,0.234098940442339,0,0,0,0.0758396636539614,0,0,0,0,0,0.00683833556559996,0.00568477862055891,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107912688150738,0.0621301454771602,0,0,0,0.0785984616444067,0,0,0.321756385758386,0,0,0.0157207156266605,0,0,0.0963986319776836,0,0,0,0,0,0.0126328006579019,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158523019458968,0,0,0,0,0.106271390178129,0,0,0,0,0.023468371996375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648579973390768,0,0,0.231936923872747,0.0388605984806673,0,0,0,0.093206854823594,0,0.162417279890341,0,0.00175471039271002,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182736300389263,0,0,0,0,0,0,0,0,0,0,0,0,0.0600580396126422,0,0.123131351125851,0,0,0,0,0,0,0,0,0,0,0.0931583609024163,0,0,0.0408740011214111,0,0.0241246498509092,0.163916081594399,0,-0.00984638944523057,-0.0324475988375805,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0.0536912006074962,0,0,0,0,0,0.428374069537279,0,0,0,0,0,0,0.193015296544996,0,0,0,0,0,0,0,0,0.165854130265858,0,0,0.0697337858066219,0,0,0,0,0,0,0,0,0,0.0560380164720454,0.0072636893348227,0,0,0,0,-0.00446389974164152,-0.00178520403711676,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240459331660295,0,0,0,0,0,0,-0.00980215216206909,0,0,0,0,0,0,0,0,0.331438016505912,0,0,0,0.326708670899852,0,0.0387810310760407,0,0.00718901831273483,0,0,0,0,0.00938209378392369,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0113566745348925,0,0.260124333980083,0,0.00381803156035712,0,0,0,0,0,0,0,0.0739534655819931,0,0,0,0,0,0.0567690747870056,0,0,0,0,0,0,0.0535850701828712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0.298586137313936,0,0,0.0951802631074331,0,0.055330187467948,0.0371945802315041,0.155477158596605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418129129763063,0,0,0.25700218287594,0,0,0,0,0,0,0.0366694758302647,0,0,0,0,0,-0.0180600842073938,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0.0056691324747971,0,0,0,4.33680868994202e-19,0,0.300992741144174,0,0,0,0,0.048275699450694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217428955173557,0,0,0,0.314101081093663,0.0574563395850863,0,0,0,0,-0.0356678445634652,0.00942486612982419,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.0802099685345632,0,0,0,0,0,0,0,0,0.048990988972448,0.217871253711181,0,0,0,0,0,0,0,0,0,0.0647367954005956,0,0,0,0,0.00696057811106168,0,0,0,0,0.20454172233802,0,0,0,0,0,0,0,0,0,-0.00843666867711837,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00878683874607946,0,0,0,0,0.0639808633575742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13939715491753,0,0.0697404667259749,0,0.0411916438253415,0,0,0,0.12253095800386,0,0,0,-0.0562399742265924,-0.073358506870842,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000854662257697601,0,0,0,0,0,-0.0904197492591994,0,0,0,0.12623663258964,0,0,0,0.0500345681004394,0,0.0597265309578302,0.00820122621151772,0,0,0,0.108145936827746,0,0,0,0.167724595001498,0,0,0,0,0,0,0,0,0,0,-0.0258811602139261,-0.0101940773481296,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031750365727019,0,0,0,0,0,0,0,0.0279965428526706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138905024843461,0,0,0,0,0,0.326935509697475,0,0,0,0,0,-0.0267817836272807,-0.0242675190776486,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181937990278613,0,0.0713673686962272,0,0,0,0,0.144227132016681,0,0,0,0,0,0.0994889199156172,0,0,0,0,0,0,0,0,0.0412237349263336,0,0,0,0,0,0,0,0,0,-0.0341366737256273,-0.014186579371068,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025560087070865,0,0,0,0,0,0,0,0,0,0.140447114332065,0,0,0,0,0,0,0,0,0,0,0.309000412680441,0,0,0.0186564943562871,0,0,0,0,0,0,0,0,0,0,0,-0.0267875098150715,0.0172406314051943,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.110047791393604,0,0,-0.0503574446502596,0,0.0440895099623211,-0.0662176008293923,0,0,0,0,0,0,0,0.0687869067680146,0,0.089436737940051,0,0,0,0,0,-0.157757284310872,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123550471946997,0,0,0,0,0,-0.0148689331092821,-0.0184516160280783,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.528861046791334,0,0,0,0,0.389820759594498,0,-1.14323265333995,0,0,0,0,2.1781583390609,0,0,0,0,0,0,0,-0.157867372303445,0,0,0,0,0,0,0,0,0,0,0.413083816781981,0,-0.892832937409741,0,0,0,0,0,0,0,0,-1.01087734753898,0,0,0,0,0,0
TED,0,0.381355958893235,0,0,0,0,0,0,0,0,0,0,0,0.714076129668135,0,0,0,0,0,0,0.722629227738711,0,0,0,0,0,0,0,0.297364614607723,-0.14892614588179,0,0,0,0,0,0,0,0,0,0,0,-1.94963448095927,0,0,0,-1.48062653375478,0,0,0,-0.339382324991377,0,0,0,0,0,0,0
RealEstate_excess,0,0.322080646339905,-0.0482160461149234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157864375565193,0,0,0,0.0149163152789913,0,0,0,0,0,0,0.328631568804552,0,0,0,0,0,0,0.0411800079963773,0,0,0,-0.0530347820445776,-0.0814821024011871,0,-0.0348166885273811,0,0,0,0,-0.0113116661313861,0.00223266171940125,0,0,0,-0.493517302768021,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209703056326046,0.0871451273482399,0,-0.0269636732635977,0,0,0,0,-0.053762042556238,0,0,0,0,0.05585983232836,0,0,0,-0.0371899645306613,0,0,0,0,0,0,0,0,0.353580464292953,0,0,-0.247880281383887,0,0,0,-0.00496313303278667,-0.00791893447013669,0.026675566498925,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00271606616502849,0,0,0,0,0,0,0,0.000495965261309825,-3.3520165598455e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00238406715439261,0,0,0,0,0.00254401460339744,0.0012922002057963,-0.00543506355623015,0,0,0.109620492121313,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0179353956568831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045578613278881,-0.00220187237235864,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00316587310774664,0,0.000154686123293509,0,0,0,0,-0.0042164974498552,0,-0.00685226420266648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000630066846844492,0.00872961456776166,0.00788411713040712,0.00333854764454768,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00778318078415764,-0.00165090434202963,0,0,2.71050543121376e-20,0,0,0,0,0,-0.00136707623189614,-0.000335493611831297,0,0,-0.00106159453540618,0,0,0,0,0,-0.00230500253371824,-0.00187173470872272,0,0,0,0,0,0
