,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600660.SH,X600188.SH,X601898.SH,X600688.SH,X601600.SH,X002466.SZ,X601991.SH,X600362.SH,X600795.SH,X600886.SH,X600547.SH,X600516.SH,X002460.SZ,X300072.SZ,X600111.SH,X000898.SZ,X600352.SH,X000553.SZ,X600027.SH,X600176.SH,X601992.SH,X000825.SZ,X000709.SZ,X000786.SZ,X600299.SH,X000792.SZ,X000408.SZ,X600426.SH,X601699.SH,X600808.SH,X000883.SZ,X600315.SH,X002110.SZ,X601158.SH,X000932.SZ,X002271.SZ,X600219.SH,X600339.SH,X000830.SZ,X000983.SZ,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.226992557114344,0,0,0,0,0,0,0,0.0136819450923741,0,0,0.0411874564514294,0,0,0,0,0,0.0056174806685992,0.0507909374547177,0,0,0.106147608248723,0,0.0241089492502858,0,0,0,0,0,0,0,0.0445565137966953,0.0371430165409023,0,0,0.125282688109551,0,0,0.0314095384805875,0,0,0,0,0,0.0330437491275608,0,0,0,0,0.012784277547502,0,0,0,0,0,0,0
X600028.SH,0,0,0.188923806836377,0,0,0,0,0,0,0,0,0,0,-0.0664065756865819,0,0,0,0,0,0,0,0,0,0,0,-0.141000536281441,-0.161698308151676,0,0,0,0,0,0,0.00929328892939516,0,0.0482457615148285,0.204189885632224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108305333733524,0,0.00699062622067885,0,0
X601088.SH,0,0.318431445779661,0,0.0746115869215674,0,0,0,0,0,0.387559392511627,0,0,0,0.0743766826684013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00726894275629125,0,0,0,0,0,0,0,0,0,0,0,0.0579844420535671,0,0,0,0,-0.01580920326687,0,0,0,0,0,0
X600585.SH,0,0,0.0521122637878871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157833299284338,0,0,-0.0483469642703195,0,0,0,0,0,0,0,0.164433091892909,0.0910329622401803,0,0,0.397127460314549,0,0,0,-0.0366488654789461,0.0287886332288277,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.0973696071373488,0,0,-0.166555621282597,0.331634500068364,0,0,0.0703618344366315,0,0,0,0,0,0,-0.0881379382181274,0.0177798009747273,0,0,0,0,-0.096885900465395,0,0.115343366761645,0,0,0,0,0,-0.00907515252570805,-0.0603093712224145,0,0.0420872169150845,0.265723600369366,0,0,0,0,0,0,0,-0.0223402791416965,0,0,0,0,-0.00366634972194729,0.0210863902808388,0,0,0,0,0,0
X600309.SH,0,0.014386787492822,0,0.0768802061926167,0.0611816880108609,0,0,0,0,0,0,0,0,-0.218178816991906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107931550173504,0,-0.085767336970557,0.217972023299196,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118182619845944,0,0,0,0.0325555365084907,0.0742720031964663,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635971915383723,0.0145499832787668,0,0,0,0,0,0.0215920397132631,0.018841520965429,0,0,0,0,0.193598464979504,0,6.93889390390723e-18,0,0,0,0.192896753522419,-0.00363641861797201,0,0,0,0,0,0,0,0,0,0,0,6.7762635780344e-21,0,0,0,0,0.0190286345696697,-0.0445674461841351,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.0913300521228798,0,0.247831276704023,0,0,0,0,0,0.00137470298307844,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155389745403276,0,0,0,0,0,0,0,0.0397582419532842,0,0,0.292150753139391,0,4.33680868994202e-19,0,0,0,0,0,0.233671684108854,0,0,0.0288034512629256,0,0.0480523933267431,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,-0.125992697032058,0,0,0,0,0,0,0,0,0,0,-0.406847353953938,-0.0187309324919285,0,0,0,0,0,0,0,0,0.397461173002142,0.119368095798674,0,0,0,-0.453624788871866,-0.0592743637353165,-0.0430579866984487,0,0,0,0,0,0,0,0,0,0,0.00413844904931461,0,0,0,0,0.0240930656634242,-0.0464841583581703,0,0,0,0.0788614000565052,0,0
X600188.SH,0,0,0.436148364597831,0,0.0688003271340205,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.042859812938194,-0.149229718880513,0,0,0,0,0,0,-0.108435398493537,0.309780579690008,0,0,0,0,0,0,0,0,0.370234670340194,0,0,0,0.0733810424035344,0,0,-0.00364438280553657,0,0,0,0.352079511677901,0,0,-0.0358978536642128,0,0,0,0,0,0,0
