,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X600660.SH,X601898.SH,X600886.SH,X600010.SH,X601600.SH,X002460.SZ,X600362.SH,X600188.SH,X002466.SZ,X600801.SH,X600795.SH,X000786.SZ,X600352.SH,X601991.SH,X600688.SH,X002271.SZ,X002353.SZ,X600111.SH,X601992.SH,X600176.SH,X600027.SH,X000723.SZ,X600583.SH,X600426.SH,X600516.SH,X600299.SH,X600489.SH,X000898.SZ,X601158.SH,X600219.SH,X600612.SH,X000709.SZ,X000792.SZ,X000883.SZ,X000027.SZ,X000553.SZ,X000630.SZ,X600808.SH,X000629.SZ,X000825.SZ,X002080.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.00759629103249922,0,0,0,0,0,0.0582177350574881,0,0,0.0322187340932952,0.0480095743440441,0,0,0,0,0.356970630823795,0,0,0,0,0,0,0,0,0,0,0.011984686619314,0.00128454900908269,0,0,0,0.152573338486542,0,0,0,0,0.0232672490800395,0,0,0,0,0.0867997842132905,0,-0.010474540194876,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0115728485688122,0,0,0,0,0.019273423248744,0,0.0266537700412649,0,0.0577850424819437,0,0,0.0448386134223993,0,0,0.378971306199408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118473486730279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0496677809630694,0,0.294220220281198,0.00154136127793427,0.0311477410095953,0,0,0.0290103954012162,0,0,0,0,0,0,0,0,0.0867150088614526,0.0455794346779959,0,0,0,0,0,0,0,0,0,0,0,0,0.0669332250527584,0,0,0.03795774013125,0,0,0,0,0,0,0,0,0.000648599994781553,0,0
X600585.SH,0,0,0,0,0.0879212661941986,0,0,0,0,0,0,0.0264295995262307,0,0,0,0,0,-0.0404690579001754,0.369915764534044,0,0.08231225704257,0,0,-0.00225702551117017,0.0486947010225093,0,0,0,0,0,0,0,0.0850187693941859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0969551740710361,0,0.0182052336814737,6.93889390390723e-18,0,0,0,0.0606470834506075,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179937127221111,0,0.0135735022831119,0,0,0,0,0,0,0,0,0,-0.137819314614516,0,0,0.0990882583331074,0,0.0415525179387753,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234683904703351,0,0,-0.0481303638774466,0,0,0,-0.0114318651818684,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0118890675832635,0,0,0,0.0557142850313409,0,0,0.0965376251477046,0.162313595593403,0,0,0,0,0,0,0,0,0,0.0680513165645599,0.0253383184071766,0,0,0.0132758613325294,1.38777878078145e-17,0,0,0,0,0.375191942972288,0,0,0,0,0,0,0,0,0,0,0,0,0.0557113919706051,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000796524006936445,0,-0.119192710444836,0,1.73472347597681e-18,0,0,0,0,0,0,0.0104003945975299,0,0,0,-0.116738954253817,0,0,0.0339291073822399,0,0.0076181631279861,1.07744653783942,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0484946115158996,0,-0.019994758487283,0.0402971412757641,0,0,0,0.0466338381927451,0,0
X600011.SH,0,0,0,0,0,0,-0.0440774939052187,0,0,0,0.160001287196432,0,0,0,0.0157759145028067,0,0,0.00420326517387359,0,0.0189274317867292,0,0,0,0.230885192326963,0,0,0,0,0,0.0862514852150841,0.11506560600551,0,0,0,0,0,0.134850707134567,0,0,0,0,0,0,0,0.116826493437049,0,0,0,0,0,0,0.030632601960295,-0.0293088425353977,0,0,0,0,0,0
X000708.SZ,0,0,0,0.197945611870718,0,0,0,0,0,0,0,0,0.331340183274913,0,-0.194487685013471,0,0,0,0.0387151712376027,0,0.255345459944735,0.12406954311952,0,0,0,0.050812268964206,0,0,0,0,0.269538812525592,0,0,0,0.176741105990348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224010263470994,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0115110639779014,0,0,0,0,0,0,0.11455857243538,0.0521090092416294,0,0,0,0,0,0,0.281833863947028,0,0,0.119723971086587,0,-0.120865381012034,0,0.002318420472192,0,0,0.0666622422180706,0,0,0,0,0,0.0560224638236806,0,0,0,0,0,0,0,0,0,0,0.0506985984342386,0,0,0,0,0.00094983639520011,0,0,0,0,0,0
X601898.SH,0.137403562580143,0,0,0,0,0,0,0,0.0774905558198383,0,0,0,0,0,0,0.0734479108456499,0.28461913744083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112513821344319,0,0,0.13170534361299,0.139798466265124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171374096607129,0.05285317164158,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-0.172463895969017,0,0.0781800886653756,0,0.275799133963421,0,0,0,0,0.00121982752532381,0,0.0383392243006084,0.149701642259203,0,0,0.0412640477704401,0,0,0,0,0,0,0.0861320134433039,0,0,0,0,0,0,0,0,0,0,0,0,0.145229552835666,0,0,-0.04605457289509,0,0,0,0,0,0,0.000202414971450724,0.000275716870855563,0,0,0,-0.0210048418677374,0,0
X600010.SH,0,0,0,0,0,0.2138372060032,0,0,0.062497472605596,0,0.167714944107314,0,0,0,0.0691987728485574,0,0,0,0,0,0,0,0.09085614287984,0.0690309043444696,0,0,0,0,0,0,0.0576630849541232,0,0,0,0,0,0,0,0,0.0826429830784788,0,0,0,0,0,0,0.076394726573281,0,0,0,0,0,0.0173558604560622,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816274935180757,0,0,0,0,0,0,0,0.0654999617196781,0.0151562317907195,0,0.259323600537398,0.256444519709607,0,0,0,0,0,0.157274883520005,0,0,0,0,0.0702530964711625,0,0,0,0,0,0,0,0,0,0,0,0,0.0175649545069598,0,0,0,0,-2.16840434497101e-19,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.328967443233058,0,0,0,0,0,0,0,0.0877790116161327,0,0,-0.091508253721565,0,0,0.0629278031572496,0.00241622370302801,0,0,0,0,0,0,0.148599261672009,0,0,0.122428678005489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139768780405776,0,0.0699180203275252,-0.0594097799470202,0,0,0,0.0382061012213206,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455776254086547,0,0,0,0.0491056370822519,0,0,0,0,0,0,0,0,0,0,0,0.0620047878534145,0,0,0.0485538556853924,0,0,0,0,0.162660477305498,0,0,0,0,0,0,0.193853835454971,0,0,0,0.15069505374421,0,0,-0.0169863703578672,0,0,0,0.0374383573498512,0,0
X600188.SH,0,0,0.0810662076311594,0,0,0,0,0,-0.056186082498311,0,0.383094973428958,0,0.221361213093477,0,-0.00744665617793277,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.100601358574291,0,0,0,0,0,0,0,0,0,0,0,0,0.214736551645359,0,0,0,0,-0.00551397133169449,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.146466977876256,-0.390994149873479,0,0,0.18873871629646,0,0,0.26619983156447,-0.0501701669540891,0,0.705934990273585,-0.25873432773586,0,0,0,0,0,0,0,0,0,0,0.0961247454393919,0,0,0,0,0,0.0372894981137585,0,0,0,0,0,0,0,0,0,0.273089425979696,0,0,0,0,0,0,0.0141736895215492,0,0.0335932686763839,0.0648220452519668,0,0,0,0.148323434221411,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0.0622925310152305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482898793112199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,-0.0308929980039529,-0.0152456978923618,0,0,0,0.0551982004284003,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0960298985260535,0,0,0,0,-6.93889390390723e-18,0.0632330193812188,0,0,0,0.0720883715367752,0,0,0,0,0,0,0,0,0,0,0,0,0.12134873749818,0,0.10776341922533,0,0,0,0,0,0,0,0,0.0290005555143456,0.0417374853509159,0,0,0,0,0.212246885909096,0.0166484151648744,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0.184592488811435,0,0,0,0,0.0609014043501474,0,0,0,0,0.106774122504519,0,0,0,-0.0076760680908087,0.11366083901663,0,0,0,0,0,0.0811670182625351,0.11375989909211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136883883321086,0,-0.00727428177500803,-2.16840434497101e-19,0,0,0,0.0902282542726605,0,0
X600352.SH,0,0,0,0,0,0.147975723291773,0,0,0.0609666323960325,0,0,0,0,0,0,0,0,0,0.134643728379362,0,0,0,0,0,0,0,0.0166656804678223,0.257845434812932,0,0,0,0,0,0.161104923321424,0,0,0,0,0,0.0764974873201876,0,0,0,0,0,0,0,0,0,0,0,0,-0.00892997402308139,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.171798625094791,0.101080253967109,0.0260791312216675,0,0,0.02726926156124,0.0160968065771908,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0791294889135867,0.0593438319989557,0,0,0.0401226189676008,0.0563791296187895,0,0.0223810485670162,0,0.0210830380718513,0,0,0,0,0,0,0,0,0,0,0.0883152176390027,0,-0.0127859552285186,0,0,0,0,0,0,0
X600688.SH,0.352110870504619,0,0,0,0,0,0,0,-0.00447911775710591,0,0,0,0,0,0,0,0,0,0.0199340617617766,0,0.0576877448457192,0,0,0,0,0,0,0,0.077580558310965,0,0,0.117300044733522,0,0,0,0.081274801683445,0,0,0,0,0,0,0,0,0.0986962498224072,0,0,0,0,0.0832629304637657,0,0,0,0,0,0,0.0357512775404771,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196564385049643,0,0,0,0.151789160595468,0,0.177789502979688,0,0,0,0,0,0,0,0.0805055610873926,0,0,0.0509559161479301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391046553547868,0,0,0,0,0.00994510349744612,0,0
X002353.SZ,0,0,0,-0.0668650491358745,0,0,0,0,-0.14901666816587,0,0.163852332249378,-0.139833681324998,0,0,0,0,0,0.0894667069354905,0,0,0.0901719311418316,0,0,0,0,0,0,0,0,0,0,0,0.585214251300406,0,-0.134207151456751,0,0,0,0,0.0298363634907721,0,0.042579299319041,0,0,0,0,0.104819922025356,0,0,0.0295843835491797,0,-0.0443323108625811,0.0326719855426577,0,0,0,0.0190525952139296,0,0
X600111.SH,0,0,0,0,0,0.0917408158967201,0,0,0.0962560425724635,0,0,0,0,0,0.251760003419942,0,0,0,0,0,0,0.301012831760556,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0892761653174886,0,0,0,0,0,0,0,0,0,0.0133759437906865,0,0,0.00738800791206333,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.0411864138270999,0,0.191486944470578,0,0,0,0.0644416911711087,0,0.0547907101775302,0,0,0,0,0,0,0,0,0,0,0,0.0810682208966495,0,0,0,0.105079497238656,0,0,0,0,0,0,0,0,0.207165042933849,0,0,0,0,0,0.0819549385388202,0,-0.00132153910240313,0,0,0,0,0,0,0
X600176.SH,0,0,0,0.112824219638678,0,0.0371873587172232,0,0,0.0414203035090317,0,0,0.10473534086281,0,0,0,0,0,0,0.0967263235041932,0,0,0,0,0,0.106017700744378,0,0,0,0,0,-0.0606773841446873,0,0.252438145395333,0.178083609448183,0,-0.010558138979368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193760711978937,-0.0244597767152202,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.389852393695987,0,0,0,0.0452187368719054,0,0,-1.73472347597681e-18,0,0.0680872668785976,0,0,0,0,0.220664693096159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143978628862534,0,0.00692585664140805,0,0,0,0,0,0.0415647584119877,0,0,0,0.0303463533071109,-0.0106394776004398,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399858760292438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107926548261775,0.173357515666061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164666216449026,0,-0.0258549408450321,0.0526160553589901,0,0,0,0.0822010802023732,0,0
X600583.SH,0,0,0,0,0.138842952627191,0,0,0,0.0899777954426512,0,-0.0730266214047357,0,0,0,0.0620332550857484,0,0,0.132156145612038,0,0,0,0,0,0,0,0.0064513350199451,0,0,0,0,0,0,0.170858732685763,0,0,0,0,0,0,0,0,0,0,0,0.261755839425595,0,0,0,0,0.0860233413655295,0,0.123355311049136,-0.0380911442392118,0,0,0,0.103430014405385,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126767209548278,0,0,0,0,0,0,0,0.193363869960521,0,0,0.218150260042963,0,0.102956363800651,0.203621171948306,0,0,0.0338999647324064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075087397172924,0,-0.0205363085185692,-0.0141633543218143,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0.131068563104073,0,0,0.251682371751414,0.0612269592633423,0.263907934888113,0,0,0,0,0,0,0,0,0,0,0.0308924591920509,0,0,0,0.00862146163195147,0.044620683681752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489379971618051,0,0,-0.00410682776467512,0,0,0,0.00279740224767316,0,0
X600299.SH,0,0,0,0,0,0,0,0,0.07529463045217,0,0.216690872871999,0,0,0,0,0,-4.33680868994202e-19,0.00351121501311791,0,0,0,0.0705332001845958,0,0,0,0,0.129965926936608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178326693658674,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.72791211454316,0,0,0.0330168123597051,0,0,0,0,0,0,0,0,0,0,0.0357753182912554,0,0,0.0871005025175904,0.0841651825412491,0,0,0,0,0,0.0541741462357218,-0.030920796077334,0,0,0,0,0,0,0,0.000895743232994517,0,0,0,0,0,0,0,0.00197870466247969,0,0.155840024050292,0,-0.0489886032608641,0.0446933305968707,0,0,0,0,0,0
