,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X600188.SH,X601898.SH,X002466.SZ,X600660.SH,X600688.SH,X601600.SH,X601991.SH,X600362.SH,X600795.SH,X600547.SH,X600886.SH,X300072.SZ,X600516.SH,X002460.SZ,X600111.SH,X000898.SZ,X600176.SH,X600352.SH,X601992.SH,X600027.SH,X000553.SZ,X000786.SZ,X600299.SH,X000792.SZ,X000825.SZ,X000709.SZ,X600426.SH,X002271.SZ,X000408.SZ,X601158.SH,X600315.SH,X600489.SH,X000830.SZ,X000883.SZ,X601699.SH,X600808.SH,X600219.SH,X000630.SZ,X600583.SH,X002470.SZ,X600339.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0,0,-0.0760140966378658,0,0,0,0,0,0,0,0,0,0,0,-0.032568709828422,0,0,0,0.353332428784855,0,0,0,0,0,-0.126710658288045,0,0,0,-0.0436806704144212,0,-0.29933296646522,0,0,0,0,0,0,0,0,0,0.269397313226375,-0.103806499525474,0,0,0.0288659812471138,0.0165195939592586,0,0,0,0,0,0
X600688.SH,0,0.23029980038708,0.127116827908955,0,0.00133439112318073,0,0.0403282706416066,0,0,0,0,0,0.0191214064298344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652859593915969,0,0.0209755883520567,0,0,0,0.0976001820048624,0,0,0,0.01247774907844,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,-0.450593149578768,0,0.275353634075834,0,0,0,0,0,0,0.347031492683812,-0.100330064979224,0,0,0,0,0,0,0,0,0,0.0140246259761858,0,0,0,0,0,0.120662735320575,0,0,0,0,0,0.435820456067886,0,0,0,0,-0.253904884706324,0,0,0.101616202260551,0,0,0,0,0.305416400431336,0,0
X601991.SH,0,0,0,0,0,0.0527658481407825,0.0951592209322366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104039978118887,0.0659658628463177,0,0.114618544996313,0,0,0.00948933304714984,0,0,0,0,0.0410544585204255,0,0,0,0,0.0312144857659039,0,0,0.100197821069362,0,0,0,0,0,0,0.0199294416471682,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0237132735337098,0.0317144885837108,0,0,0,0.0249921617537687,0.243515894591887,0,0,0,0,0,0,0,0.00643927165075918,0.00907083261370113,0,0,0.0550114537624627,0.0385513486979143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158117373134826,0,0,0,0.0382828868939698,0.111521824968894,0,0,0.00800638010959576,0.00357741773216742,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0260465025837252,0,0,0,0,0,0.163343861553363,0.0166214069388548,0,0,0,0,0,0,0,0,0,0.0928639020411976,0,0.0440463364681179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0889465452965863,0,0,0.00385977656259381,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0314745940401785,0,0,0,0,0,0.0225620258986557,0,0,0,0,0,0,-0.0581886032284044,0,0,0,0.0244297773615049,0,0,0,0,0.0200776691682807,0,0,0,0,0.016806901918194,0,0,0,0.046750509607503,0.951181517076156,0,0,0,0,0,0,0,0.00635197310400163,0,0,-0.0279870888424809,-0.0300858902539268,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.168902256743263,0,0,0,0,0,0,0,0,0,0,-0.00315680300662627,0,0.00139048102882793,0,0,0,0,0.140913918250483,0,0,0,0,0.0304944154514983,0,-0.0268380949349624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692738264942274,0,0,-0.0236584657613805,-0.0186254814825988,0,0,0,-0.098343553988778,0,0
X300072.SZ,0,-0.0310407245977787,0,0,0,0,0,0,0,0.0184204498677433,0,0,0,0,0,0,0,0,0,0.290858300229748,0,0,0,0,0,0,0,0,0.311955575376851,0,0,0,0,0,0,0,0,0,0,0,0,-0.13707889720778,0,0,0,0,0,0.440048753684611,0,-0.109044076778082,-0.0632712465316769,0,0,0,0,0,0
X600516.SH,0,0,-0.178115514277757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.203038045302848,0.17859986073098,0,0,0.00591904516126545,0,0,0.00351066727563577,0,0,0,-0.0393965933075103,0,0.678202166612133,0,0,0,0,0,0,0,0,0,0.0269951832913523,0.00426164326699323,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.807930907535341,0,0,-0.0486931863313528,0,0,0,-0.0872948159336756,0,0.0269798015944535,0,0,0,0,0.230998166914246,0,0,0,0,0.0574225956635666,0,0,0,0,0,0,0,0,0.171419617306028,0,0,0,0,0,0,0,0,0,0,0,0,0.0260439423806886,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.0307892808888357,0,0.0626434180183075,0,0,0,0,0,0,0,0,0,0.0845061461796471,0.0480614761035296,0,0,0,0.204676115383497,0.103575031273556,0.0861055524309695,0.0338902847845982,0,0,0,0,0,0,0.019206935302895,0,0,0,0,0.0635297232879284,0,0,0,0,0,0,0,0,0,-0.0420013659775363,-0.0392478058496599,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0677239863870874,0,0,0,0,0,0,0,0.00533957519083253,0.243285344405087,0,0.0555742342178271,0,0,0,0,0,0,0,0.266569154190497,0,0,0,0,0,0,0,0.0599828891282781,0,0,0.244210017468561,0,0,0,0,-0.0129482724195647,0,0.00237975588826367,-0.0086468338149139,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880144941027799,0,0,0,0.113179274757012,0,0,0,0,0.309945157714677,0.031098162105249,0,0,0,0,0.0373673600782348,0,0,0,0,0,0,0,0,0,-0.00633350639571697,-3.46944695195361e-18,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.103352864065056,0,0,0,0,0,0,0,0,0.0909144068810334,0.0549272674884704,0,0,0,0,0,0,0.0578083587560494,0.073523130383866,0,0.0387651208593214,0,0,0,0,0.0398422192986865,0,0,0,0.0576647961537143,0,0,0.138491875484315,0,0,0,0.154394511016956,0,0,0.0260512416350838,-0.0150908297752965,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422446999569589,0.0482665332368722,0,0.194771371468116,0,0,0,0,0.361489538766455,0,0,0,0.07997992808524,0,0,0,0.197053928183719,0,0,0.185728069839241,0,0.0730851942207257,0,0,0,0,0,0,0,0,0,0.0523719150969863,0.0946318319974856,0,0,0,0,0,0
X600027.SH,0,0,0,0,-0.0683961667285901,0.186884537948311,0.123965708489493,0,0,0,0,0,0,0.411523659775832,0,0,0,0.194756140017541,0.00859561727916651,0,-0.024466497807029,0,0,0,0.0241773988348342,0,0,0,0,0,0,0,0,0.025261750981644,0.0288980562965088,0,0,0,0,0,0,-0.0081194035646606,0,0,0,-0.0649914832443368,0,0,0,-0.0143498781041298,-0.0100648404348821,0,0,0,0,0,0
X000553.SZ,0,0,0,0,-0.0370421617957571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00365978081616774,0.0209624203292373,0.103701172479652,0.283003757366895,0,0,0,0,0,0,0,0,0.0750316284881307,0,0,0,0,0,0,0,0,0,0,-0.0868759358590795,0.0179408518913749,0,0,0,0,0.19592800287825,0,-0.0140768566262356,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.0305848821732612,0,0,0,0,0,0,0,0,0.0386731676624757,0.0732831069165075,0.108099194871347,0,0,0.428792747310665,0,0,0,0,0,0,0.0462598624150895,0,0,0,0,0,0,0.00606839205182813,0,0.0411191802841857,0,0,0,0,0,0,0.155915078924947,-0.11882383645335,0,-0.0274770742691477,-0.0457632641399588,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204149817360909,0,0,0,0.0915726643241201,0,0,0,0,0,0,0,0,0,0,0.0338531770533117,0,0,0,0,0.102840868020772,0,0,0,0,0,0,0,0.0255051110782235,0,-0.0173237012987189,-0.0225608668766279,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.0370266336583914,0,0,0,0,0,0,0,0,0,0,0,0.0146241165141225,0,0,0,0,0.403483726596452,0,0,0,0,0,0,0,0,0,0.105606220200664,0,0,0,0,0,0,0,0,0,0,0,0,0.31859063926317,0,-0.0341717096273381,0,0,0,0,0,0,0
X000825.SZ,0,-0.0362026449069286,0,0,0,0,0,0.034155220132969,0,0,0,0,0,0,0,0,0,0,0,0.0904358773572378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0988243290211505,0,0,0,0,0.118276814453532,0,0,0.321623981777958,0,0,0,0,0,0,0.082594933861445,-0.0314231403000107,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.0748156028333437,0.0240720324037211,0,0,0,0,0,0.00479446407138591,0,0,0,-0.192026847517546,0,0,0,0,0,0.04250374409338,0,0.111117910155933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140142431528676,0,0.0186000299500894,0,0.275397325392936,0,0,0,-0.00784544580572849,0,0.0115594024102402,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408437792675301,0,0,0,0,0,0,0,0,0,0,-0.0190832861371347,0,0,0,0,0.180811912645979,0,0,0,0,0,0,0.066091344077585,0.133760058474278,0,0.0380598903061503,0,0,0,0,0,0,0
X002271.SZ,0,0,0.174764176470309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851100456652898,-6.93889390390723e-18,0,0,0,0,0.457958056772359,0.188715874836206,0,0.132463017890805,0,0.0604032868258872,0,0,0.0993226310832125,0,0,0,-0.020005316001732,0,0,0,0,0,0.195549304202739,0,-0.301221452781114,0,0,0,0.01809114207814,0,0,0.00116151812142405,0,0,0,0
X000408.SZ,0,0,0,0,0,-0.101323790735138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431098461601752,0.208276312315885,0,0.195342671380719,0,0,0,0,0,0.15153822098953,0.0966451038256014,0.0845176762175263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698313208785117,0,0.0239060057565557,0.00634184493332604,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.036351102247189,0,0,0,0,0,0,0,0,0.0780611304732965,0,0.0755345554727599,0,0,0,0,0.0585340231891292,0,0,0,0,0,0,-0.0578750217151069,0,0.174802845573677,0,0,0.0428985356250331,0,0,0,0.0209075990456831,0,0,0,0.0784179193867363,0,0.101525965602224,0,0,0,-0.00473607947195858,-0.00469070453737436,0,0,0,0,0,0
X600315.SH,0,0,0,-0.116540869198504,0,0,0,0,0,0,0,0,-0.0742973542787155,0,0,0,0,0,0,0,0.181402341536803,0,0,0,0,0.328776594421662,0,0,0,0.0339074931495495,0,0,0,0,0,0,0,0,0.0452239537955585,0,0,0,-0.350293136445329,-0.0865310408630845,0,0,0.123785188261415,0.0771146491663115,0,-0.0214848109199896,-0.0795254959344742,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.743255217696581,0,0,0.0587357877718117,0,0,0,0,0,0,0,0,0.0143992224011225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409331834030717,0.0407765254160804,0,-0.000378422140288409,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0.0328740886880252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368837657886179,-0.0186208319098769,0,0,0,0.0175047484584659,0,0,0,0,0,0,0.537396391280828,0,0.384003271260768,0,0,0,0.063113689615987,0,0,0,0,0,0,0,0.106529669184044,0.0804580949729324,0.167448548544992,0,0.0501010392940408,8.67361737988404e-19,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819985647441322,0.0169744918941096,0,0,0,0.168330087225628,0.0100313807083124,0,0,0,0,0,0,0,0,0,0.0053375102199105,0,0,-0.0654605156313383,0.0165797180109967,0,0,0.0188316954915625,0,0,0.0184141326076443,0.0843596889047769,0.0241389176608931,0,0.0028522361694074,0,0,0,0,0,0,0
X601699.SH,0,0,0.314953213695124,0,0,0,0,0.307053969998064,0,0,0,0,0.0199248097559681,0,0.736281851123231,0,-0.0519161140576643,0,0,0,0.0520126295255485,0,0,0,0,0,0,0,0,0,0,0.18660001569081,0,-0.0529403926338617,-0.2540351525465,0,0,0,0,0.0379073521310414,0,0,0,0,0,0,0,-0.0316054561037338,0,0,-0.00943142992021607,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.0434418527382552,0.0517468987345651,0,0,0,0,0,0,0,0,0,0,0,0.0263221247610455,0,0,0.597348285773812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641099929987895,0,0.0167059824254418,-0.00111516376275156,0,0,0,0,0,0
X600219.SH,0,0,0,0.072185860332928,0,0,0,0,0,0.0303060564305569,0,0,0,0,0,0,0,0,0,0.0968311748516671,0,0.176945380043823,0,0,0,0,0,0,-0.0125007420489643,0,0,0,0,0,0,0,0,0,0,0,0,0.134781273458653,0,0,0,0,0,0.105844695910058,-0.0157604576543841,-0.0163182446629092,-0.00462775908400014,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126248886020205,0,0,0,0,0.022448468912169,0,0,0,0,0.0161013513669312,0,0,0,0,0,0,0,0.144918596998475,0,0,0,0,0,0,0.0677717460814781,0,0.0471746965978982,0.0407856212297628,0,0,0,0,0,0,-0.0109024352140693,0.00322645455885745,0,0,0,0,0,0
X600583.SH,0,0,0,0.0123751368303811,0,0,0.0883218753417797,0.0413847117354574,0,0,0.17775025701224,0,0,0,0,0,0,0,0,-0.0374137023916475,0,0,0,0.0638014790200922,0.113125650129934,0,0,0,0,0,0,0,0,0,-0.215875378278855,0,0,0,0,0,0,0.188195951884474,0,0,0,0,0,0.392813254938707,0,-0.00560269026239721,0.10019236820805,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.233229176020552,0,0,0,0,0,0,0.0494435742034543,-0.0878401545424754,0,0,0,0.476153741296985,0.0748324561000531,0,0,0.213486748313657,0,0,0,0,0,0,0,0,0.0464046416369709,0.164023575464382,0,0,-0.0229059009522655,0,0,0,0,0,0,0,0.0224406601628128,0.0574788136807433,0,0,0,0,0,0
X600339.SH,0,0,0,-3.46944695195361e-18,0,0,0.0890588119091534,0.152391489707306,0,0,0,0,0,0,0,0,0,0,0.178604342655303,0.141489018532812,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.118656327527258,0,0,0,-0.0391862577272934,0,0.146969006718726,0,0,0,0,0,0,0.0420615345596098,0.063001221588838,0,0.204745927300017,0,0,0,-0.00456869502345211,0,0,0,0,-0.378095293197923,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.037992053373732,0,0,0,0,0,0,0,-0.143308686066419,0.00822242589396895,0,0,0,-0.152277109210042,0,0,0,0,0,0,0,0,0,-0.0538987916889837,0,0,0,0.0432608225004221,0,0.190625510903352,0,0,-0.15291503362524,0,0,0,0,0,0,-0.099709506604932,-0.101622595543203,0,0,0,0,0,0
Slope,0,0,0,0.40993998632625,0,-1.96802664079959,0.392361896269594,0,0,0,0,0,0.0838472652066488,0,0,0,0,0,0,0,1.24699887245931,0,0,-0.510506110580573,0,0,0,0,0,0,0,0.423558022743265,0,6.93889390390723e-18,-0.21610477117774,0,0,0,0,0.403037658489176,0,-1.38777878078145e-17,0,0,0,0,-0.563964546940325,0,-0.115197929483242,0,-0.886386997382213,0,0,0,-0.705652554973626,0,0
TED,0,0,0,0,0,-1.23062812299904,0,0.129186855812695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76149288280402,0,-0.338830159133315,0,-0.346277233236463,0,0,0,0,0.227764516786905,0,0,0,0,0,0,0,0,0,0,0,-0.382720320731769,0.0859646195446612,-1.78357953972654,-0.570752373532854,0,0,0,0,-1.42529102294998,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118313888411227,0.052080338640829,0,0,1.73472347597681e-18,0,0.0624469669459818,0,0,-0.149425882182534,0.000252364861297888,0,0,0,-0.0216418101196393,0,0,0,-0.0258990050091662,0,0,0,0,0,0,0,0.0472973467922667,0,-0.00698532916663703,0,-0.00516353127805238,0.00087763664086062,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0923339907676195,0,0,-0.0476191520455752,0,0,0,0,0,0,0,0,0.0302113375322639,0,0.0139332818192386,0,0,-0.043682481914172,0,0,0,0,0,0,0.0390934756559065,-0.0618820609436649,0,0,0,0,0.242549327669356,0,0,0,0,-0.0542606928461102,0,0,0,0,0,0,0,0,0,0.0283655892458116,-0.0264316929794969,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.000325087235666721,0,9.09300442289583e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00256351500537344,0.00250507689587874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00299089886410525,-0.000687833669785146,0,0,0,-0.020987858860605,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.050033142508526,0,0,0,0,0,-0.00401015707049565,0,0.0234066474790972,0,0,0,0,0,0,0,0.0676137835845639,-0.0143223720669715,0,0,0,0,0,0,0,0,0,0,0,0.0356882878930778,0,-0.023070176074535,0,-0.00977052661058506,0,0,0,0,0,0,0,0,-0.00593686435045435,0,0,-0.019180639083329,-0.0576465120786831,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.0129087654882639,0,0,0,0,0,0,0,0,0,0,0,0.00212494010343652,-0.0134234665981083,0.00437944338864142,0,0,0,0,0,0,0,0,0,0,0,-0.00996261570717297,-0.00641402814485257,0,0,0,0,0,0,0,0.00315758752984173,0,0,0,0,-0.0162382133528404,0,0.00803597873594689,0.000163461565284305,0,0,0,-0.0424745992917998,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00062705734919169,0,0,0,0,0.00629897942969638,0,0,0,0,0,0,0,0,0,0,-0.0061555391438232,-0.0107705617126258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00224261964990113,0,0,0.00882674967064779,0.0130559840758436,0,0,0,-0.018267841519525,0,0
