,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600188.SH,X600547.SH,X601600.SH,X600795.SH,X601991.SH,X600362.SH,X600027.SH,X600157.SH,X600111.SH,X600489.SH,X600886.SH,X601992.SH,X600309.SH,X600623.SH,X600660.SH,X300072.SZ,X600299.SH,X002466.SZ,X000792.SZ,X601158.SH,X002075.SZ,X000709.SZ,X600583.SH,X000723.SZ,X000983.SZ,X000408.SZ,X000898.SZ,X600352.SH,X000883.SZ,X600549.SH,X000539.SZ,X600176.SH,X000027.SZ,X002470.SZ,X000630.SZ,X002460.SZ,X601699.SH,X000012.SZ,X000060.SZ,X002407.SZ,X000937.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0.0546605701481422,0,0,0,0,0.0177349685330648,0,0,0,0,0.00477277474674899,0,0,0.0177492358451463,0,0,-0.0129955968464738,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.00204429795413052,0,0.0489654897611993,0.0243286228912698,0,0,0,0,0,0,0,0,0,0.0725719027218499,0,0,0,0,0,0,0.0403912937992451,0,-0.00608975096916175,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0263313210551215,0.0743423828114067,0.0166190285344549,-0.030218477392828,0,0,0,0,0,0,0,-0.00515940448277742,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0311384710099949,0,0,0,0.0619387349675131,0.0543938618066586,0,0,0,0.0163313848905601,0,0,0,0,0,0,0.00240585969579176,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.218408788450464,0,0.0750172582336453,0,0,0,0,0,0,0.0359522044411135,0.0846438099963014,0,0,0,0,0.0231912999980268,0,0.0167159709432731,0,0,0,0,0.00307789473561029,0,0,0,0,0,0,0.039385618100833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966757358223994,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.133841665319456,0,0,0,0,0.0709880044507597,0,0,0,0,0.00614412233678547,0,0,0,0,0.10956478414674,0,0.0966467183569213,-0.0028797040140183,0,0,0,0,0.0267519644632065,0,0,0,0,0,0.0482626575182372,0.155765503547833,0,0.0196194237963221,0,0,0,-0.046051974317697,0,0,0,0,0,0,0,0,0,0,0.00807683678227619,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.164279526067829,0,0,0,0,0,0,0,0,0,0.486013949832691,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.00696186446327008,0,0,0,0,0,0,0,0,-0.0419197230135419,0,-0.0514445647771513,0,0,0,0,0,0,0,0.0106090942918641,0,0,-0.018407265655681,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.153601054901396,0,0,0,0,0.146106429683781,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.0860687326129005,0,-0.0110265924743307,0,0,0,0,-0.100937486876458,0,0,0,0,0,0,0.0970458106943134,0,0.0699317521889312,0,0.0473957630402149,0,0,0,0,0,0,0,0,0,0,-0.00357697749920237,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,-0.0201175829329874,-0.0220931291575325,0,0,0,0,0,0,0.046342457728249,-0.037097079154255,0,0,0.0417670458207844,0,0,0,0,0,0,0,0,0,0,0,0,0.0439137261606814,0,0.064505489847259,-0.0658164859351137,0,0,0,0,0.055155476812304,0,0,0,0,0,0,0,0,-0.0548964355944327,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.0907660946410089,0,0,0,0,0,0,0,0,0,0,0,0,0.0591585057953808,0,0.0996568939095605,0,0,0.0311962953827106,0,0.0484837133302181,0,0,0,0.0502435207835418,0.0157470156989788,0,0,0,0.0658270694853695,0,0,0,0,0,2.71050543121376e-20,0.204078015027056,0,0,0,0,0,-0.0156115730308064,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,-0.0431808967394815,0,0,0,0,0,0,0,-0.0354679626342305,0,0,0,0.18813448348082,0,0,0,0,0,0,0.034318086652339,0,0,0,0.126672701720543,0,0,0,0,0,0,0,0,0.145885798751562,0,0.0237057282458904,0.0887316567855464,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590239168978917,0,0,0.0382133009091033,0.150487588932339,0,0,0,0,0,0,0,0,0,0,0.380960463553903,0,0,0,0,0.0854092315966258,0,0,0,0,0,0,0,0,0.0688500343929609,0,0,0,0.106579147263419,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0481373097057996,0.686329429996533,0,0,0,0.237898314033033,0,-0.0930540021037051,0,0,0,0,0,0,0,0,-0.182137261624794,0,0,0,0,0,0,0,0,0,0,-0.0644976278280706,0,0.138057855807533,0,0.0774594097587327,0,0,0.131667749332734,0,0,0,0,0,-0.144572332133115,0
X601600.SH,0,0,0,0,0,0,0,0.137626022114935,0,0,0.058368520851453,0,0,0,0,0,0.177139380475722,0,0,0,0,0.0499117598504356,0,0,0.130063323500822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949486339503074,0,0,0,0,0,0,-1.73472347597681e-18,0,0.212607776058237,0,0.00478244866089214,0,-0.0405060462719573,-0.0616530322278523,0,0,0,0,0,0
