,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X000708.SZ,X600547.SH,X002271.SZ,X600011.SH,X600362.SH,X600176.SH,X601600.SH,X600426.SH,X000786.SZ,X600886.SH,X601898.SH,X002466.SZ,X600010.SH,X600188.SH,X600111.SH,X601991.SH,X000301.SZ,X600795.SH,X600352.SH,X600489.SH,X600801.SH,X300037.SZ,X600486.SH,X002080.SZ,X600219.SH,X600688.SH,X600803.SH,X600027.SH,X002353.SZ,X601992.SH,X601168.SH,X000027.SZ,X600529.SH,X600299.SH,X000932.SZ,X000898.SZ,X600399.SH,X000723.SZ,X000630.SZ,X300073.SZ,X600516.SH,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0,0,0.382184393614873,0,0,0.0700757733269923,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.00685688878489508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988429879682967,0.269894443698168,0.0955006743537245,0,0,0,0,0.116886333528337,0,0,0,0,0,-0.0459600037268808,0.114420065225815,0,0,0,-0.000804609097044743,0,0
X600111.SH,0,0,0,0,0,0.169877673484386,0.0257975417077083,0,0,0,0,0,0.0928840847947715,0,0.246460324855557,0,0,0,0,0,0,0,0,0,0.0965045503335295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383625486099097,0.0635131933015387,0,0,0,0.0149562880911958,0,0,0,0,0,0,0.0143275229030033,-0.0434846192342618,0,0,0,-0.00826996717945633,0,0
X601991.SH,0,0,0.0530862151244633,0,0,0,0,0,0,0,0,0,0.0246475787972948,0,0.0245882017611391,0.0292490430179356,0,0,0,0,0,0,0.103756083952601,0,0.0277003233646736,0,0,0,0,0,0,0.170175695584107,0,0,0,0,0,0,0,0,0,0,0,0,0.0127232370918215,0.0726260521798587,0,0,0,0,0,0.00661642149434224,0,0,0,0,-0.000678524585196052,0,0
X000301.SZ,0,0,0,0,0,-0.0287055010010463,0,0,-0.0770024032610174,0,0,0,0,0,0.367955773035748,0.0363162905240266,0.0229787652566945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817541600131445,-0.0205075106566754,0,-0.281271072260089,0,0.15007000696163,0,0,0,0,0,0,0.0587202135515045,0,0,0,-0.0325404130415686,0,0
X600795.SH,0,0,0,0,0,0,0,0,-0.185359184973466,0,0,0.0221153912381365,0,0.079374563155642,0,0,0,0,0,0,0,0,0.157113194525842,0.200138166513616,0,0,0,0.141807407019091,0,-0.0816797085825642,0.0279021918226575,0,0,0,0,0,-0.0446281769441429,0,0,0.282894678172904,0.0140747123545794,0,0,0,0,0,0,0,0,0,0,0,-0.0493070243481892,0,0,0,-0.0128908057455867,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,-0.12852499340183,0,0,0.172029370899377,0,0,0,0,0,-0.0315842270081856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.181474433446267,0,0,0,0.132232794789662,0,0.152137903847518,0,-0.112416389022485,0,0.203368747346481,0,0,0,0,0,0,0,0.117477422330946,0,0,0,0.00168234409341116,0,0
X600489.SH,0,0,0,0,0,0.091152041660662,0,0,0,0.565639547053416,0,0,0,0,0,0,0.00269126294491578,0,0,0,0,0,0,0,0,0,0.026659306076215,0,0,0,0,0,0.0659778713859153,0,0,0,0,0,0.063236530770115,0,0,0,0,0,0,0,0,0,0,0,0,0.0149098015066356,0,0,0,0,-0.00158113190258072,0,0
X600801.SH,0,0,0,0,0.272596334470357,0,0,0,0,0,0,0,0,0,0,0,-0.0267937551037855,0,0,0.0607391876684749,0,0,0,0,-0.0831201731215145,0,0,0,0,-0.0108782245859046,0,0,-0.0554540668362127,0,0,0,0,0,0.0253013898423182,0,0,0.0952178476774388,0.145834430435336,0,-0.0252056109965996,0,0,0,0,0,0,-0.0376795516650088,0.0639707594310079,0,0,0,-0.0110059508689316,0,0
X300037.SZ,0,0,-0.452039672111971,0.0430222008240695,0,0,0,-0.0316781221129893,0,0,0,-0.180487683570703,0,0,0,0,0,0,0,0.129494902454746,0,0,0.0874632407931229,0,0,0,0,0,0,0,0,0.252837693407638,0,0,0.0244644058775814,0,-0.0257078109356463,0,0,0,0,0,0.0394543137040743,0,0,0,0,0.489816256457193,0,0,0,-0.0829220672906992,0,0,0,0,-0.0311601755691726,0,0
X600486.SH,0,0,0,0.0111589185182811,0,0,0,0.0829262494008512,0,0,0,0,0.182943967767971,0,0,0,0,0,0,0.0522961427760352,0,0.0102697808899425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158384589069833,0.0657286330803878,0.0273560044252759,0,0,0,0,0,0,-0.0184810848808399,0.0794020349141852,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.151183490730349,0,0,0,0.760252771491243,-0.0994139111005524,0,0,0,0.269892145866194,0,0,0,0,0,0,0,0.294593421965887,0,0.119892023490261,0,0,0,0.201046054308702,0,-0.184464614929024,0,0,0.00429161065383249,0,0,0,0.0825293602737743,0,0,0,0,0.00864262829186663,0,0
X600219.SH,0,0,0,0,0,0,0.345778140777446,0,0,0,0,0,0.122005148660702,0,0,0,0,0,0,0.135980090231959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180559995718558,0,0,0,0,0,0,0.0253312320785513,0,0,0,0,0,0,0
X600688.SH,0,0,0,0.154155814616828,0,0,0,0,0,0,0,0,0,0,0.0621393344720013,0,0,0.0202130666615859,0,0,0,0,0,0,0,0,0.00906840307670278,0,0,0,0,0,0,0,0,0,0.0383292502169046,0,0.00404338370525807,0,0,0,0,0,-0.0254593035127807,0,0,0,0,0,0,0.0114861386427329,-0.0223578988670001,0,0,0,-0.00588568215506488,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122347424888399,0,0,0,0,0,0.0376904525944399,0,0.0957034863715197,0,0,0,0,0.231971566364816,0,0,0.15170238691806,0,0,0,0.0384315470609953,0,0,0,0,0,0,0.0971862675109715,0.0156924761670474,0,0,-0.0981460677377207,0,0,0,-0.0105150226447209,-0.0309529327618981,0,0,0,0.00632510155851088,0,0
X600027.SH,0,0,0,0,0,0,0.0932234225949366,0,0,0,0,0,0,0,0,0,0.0266453234813907,0,0,-0.00886440659325997,0,0,0.12858796722596,0,0,0,0,0,0,0,0,0,0,0,0.0322029885198976,0,0,0,0,0,0,0,0,0,0.00318055970755977,0,0,0,0,0,0,2.16840434497101e-19,0.0037854602245414,0,0,0,0.00193369548669451,0,0
X002353.SZ,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21529492178918,0,0.0300664067802209,0,0,0,0,-0.0833396409505119,0.119021495344742,0,0.0279896575071728,0,0,0,0,0,0.0200666027652232,0,0.165787404490003,0,-0.0936892995588717,0,0,0,0,0,0,0,0,0.00289454751854494,-0.0820753311024142,0,0,0,-0.000415202347328074,0,0
X601992.SH,0,0,0,0,0,0.0197467602954178,0,0,0,0,0,0.0327460112526486,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105029166010083,0,0.00897844959500292,0,0.132814947438092,0,0,0.0385347909584942,0,0,0.0400831749932916,0,0.0599852577482408,0,-2.16840434497101e-19,0,0,0.0372785671407066,0,0,0.0175662822613262,0,0,0,0.0549695795713982,0,0,0,-0.0245529882259052,0,0,0,0.00399383384923114,0,0
X601168.SH,0,0,0,0,0,0,0,0,0.303425062107136,0,0,0,0,0.0347802702853129,0,0.14787155919102,-0.264675250704386,0,0,0.129426895545985,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.747344141220703,0,0,0,0,0,0.0506654213646627,0,0,0,-0.00893571109533031,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0.01487127917127,0.0819967918227386,0,0,0,0,0,0,0,0,0,0,0.156113337505734,0,0.0166652217485083,0,0,0,0,0,0,0.0107476241217022,0,0,0,0.0314050620651115,0,0,0,0,0,0,0,0,0,0,0,-0.0557868874910145,0,0,0,0.00449328093632408,0,0,0,0,0.00640561568753349,0,0
X600529.SH,0,0,0,0,0,-0.0962012112489006,0,0,0,0,0,0,0,0,0,0,0.121287956707338,0,0,-0.0515475002615486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230059213615153,0,-0.15967730831517,0,0,-0.190650163155975,0,0,0,0.0583276757907524,-0.0933358251458778,0,0,0,0.0578147843900891,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0.0690426605325787,0,0,0,0,0,0,0,0.156984129375543,0,0,0,0,-0.132955670009101,0,0.000956849543694536,0,0.291768056660899,0,-0.274138278126643,0,0,0,0,0,0.140659848995519,0,0,0,0.00182076604941219,0,0.13333549795522,0,0,0,0,0,0,0,0,0.0127812589580045,0.0504637040918421,0,0,0,0.000480837195561019,0,0
X000932.SZ,0,0,0,0,0,0.13649692305875,0,0.00888502524232381,0,0,0,0,0,0.0916273967240927,0,0.108564302484289,0,0,0,0.0526149987865243,0,0,0,0,0,0,0,0,0,0,0,0.0956137943807896,0,0,0,0,-0.0289969044071019,0,0.0673344836186537,0,0.113610335074555,0,0,0.309728241711929,0,0,0,0,0,0,0,0,-0.097151632806003,0,0,0,-0.00649698073774805,0,0
X000898.SZ,0,0,0,0.0967777941611617,0,0.0326739015692298,0.0534819593020117,0,0.116301690628217,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000322774489707677,0,0,0,0,0,0,0,0,0,0.00880599159243253,0,0.0859641311447534,0,0,0,0,0,0,0,0.120849637315729,0,0.0209492442780464,0.00766945456717705,0,0,0,0,0,0.0182254138849659,0,0,0,0,-0.0112154818860983,0,0
X600399.SH,0,0,0,0.0674019443657232,0,0.191394839196561,0,0.147804011134126,0,0,0,0,0,0,0,0,0,0,0,-0.161286459117489,0,0,0,0,0,0,0.0208050695847433,0.247273552995416,0,0,0,0,0.0821227978905409,0,0,0,0,0,0,0,-0.322359483547881,0,0,0,0,0,0,0.0359136397379109,0,0,0,0,0.00972944360468777,0,0,0,0.00769495918867772,0,0
X000723.SZ,0,0,0,0.0343124655359099,0,0,0,0,0,0,0,-0.0759556332888179,0,0,0,0,0,0,0,0.190425077477087,0,0.161913772148893,0,0,0.123613907610005,0,0,0,0,0.0488868512295055,0,0,0,0,0,0,0.0561181505472873,0,0,0,0,0,0,0,0.023588935876493,0,0,0,0,0,0,0,0,0,0,0,-0.010100815236713,0,0
X000630.SZ,0,0,0,0.0772514433184864,0.0516978829790135,0,0.126273194699193,0,0,0,0,0,0.194376230482116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.139528335250386,0,0.198778814791023,0,-0.0602051104471206,0,0.12519502436892,0,0,0,0.0800858183584523,0,0,0,0,0,0,0,0,0.0320943408119165,0,0,0,0,0.00380668286507765,0,0
X300073.SZ,0,0,0,0,0,0.134506946470747,0,0.0641161063955763,0,0,0.231484119677053,0,4.33680868994202e-19,0,0,0,-0.196807716217623,0,0,0.0343901760983422,0,0,0,0,0,0,0,0,0,0.401764597431504,0.196654140739657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542242920048925,-0.00307115954852648,0,0,0,-0.00904429256922268,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0.0168702694366544,0,0,0,0,0,0,0.122062451249893,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.0371617467628327,0,0.107295593728638,0,-3.46944695195361e-18,0,0.0202818664338653,0,0,0,0,0,0.177059045928814,0.125174715523784,0,0,0,0.0271935773711136,-0.0636666483760325,0,0,0,-0.00948182247271602,0,0
X000883.SZ,0,0,0,0,0,0.055799343328769,0,0,0,0,0,0.12831898281297,0.0393101317982755,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906118035604919,0,0,-0.0050644906704209,0,0.20570598621528,0,0,0,0,0.0282108052171686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00274989222822622,-0.00173939640662187,0,0,0,-0.00814161468139618,0,0
Change_TY3M,0,0,0,0,0,0.112645727841982,0.0243825489869317,0,-0.311273755124316,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.00742852375663132,0,0.0568526566733948,0,0,0,0,0.0626912905871767,0,0,0.0441161593832312,0,0,0,0,0,0,-0.0192581604066906,0,0,0,0,0,0,0,0,0,0.0746927735381269,0,0,0,0,0,-0.0801124078128118,0,0,0,-0.0160033213988144,0,0
Slope,0,0,0,0,0,0,0,-0.221662215963383,0,0,0,0,-0.241213145675655,0,0,0,0,0,0,0.215782958940659,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,-0.0459014784554767,0,-0.103446941049508,0.0165669979991409,0,0,-0.153585093232772,0,0,0,0,0,0,0,0.791385201362035,0,0,0,-0.158650489622297,0,0
TED,0,0,0,0.284513972462736,0,-0.59174864664506,0,0,0.072039883972553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3054915295163,0,-0.0627961706571733,0,0,0,0.175937803398549,0,0,0,-0.908269921687475,0,0,0,0.113932577441147,0,0,0,0,0,0.203099476182616,-0.399803233271545,0,0.329628247083264,0,0,-0.749505313107347,0.26388483968416,0,0,0,0,0.0679255072587473,0,0
RealEstate_excess,0,0,0,0,0,0,-0.17550105126666,0.0216489572546963,0,0,0,0,0,0,0,0.00509149494589132,0.0251503841765902,0,0,0,0,-0.0470263346013245,0,0,0.0677748044187651,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.0472189260355164,0.00437135481523166,0,0,0,0,0,0,0,0,0,0.00331937115442324,0.00903431375984266,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0697508621643196,0,-0.00179728925333662,0,0,0,0,0,0,0,0,0,0,0,0.0389163209856509,0,0,0,0,0,0,0,0,0,-0.00723171997778936,0,-0.0540174435325899,0,0,0.0218968797122923,-0.12457037330829,0,0,0.0103002898641392,0,0,0.0416238284460804,0,0,0,0,0.0240520104210122,0,0,0,0,-0.0135292245749659,-0.00896860377844512,0,0,0,0.000291803000270837,0,0
MKvol,0,0,0,0,0,0,0,-0.000977433424217185,0,0,0,0,0.000141260298418961,-0.000874197005070693,0,0,0,0,0,-0.0021378006181981,0,0,0,0,0,0,0,0,0,0,0,0.0011308717607163,0,0,0,0,0.00180681050238264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00180047197421852,-0.000564824130059618,0,0,0,-0.00225168337788061,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116393656889052,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.00316236274299191,0,0,-0.00593046801157342,0,0,0,0,0,0.00157093725193447,-0.00285745694327664,0,0,0,0,0,0.00283065928824748,0,0,-0.00263702377668906,0,0,0,0,0,0,0,0,0,0.0024644910600862,0,0.00642045008459677,0,0,0,0,0,-0.00471786791418837,0,0,0,0.00634683337940431,0,0,0,0,0,0,-0.00442435974209124,0,0,0,0,-0.000949535168028965,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.000826880100516696,0,0,-0.000655015075864132,0,0,0,0,-0.000852346027912967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000385428486681883,0,0,0,0,0,0,0,-0.00109173633686027,0,0,0.000657720938087995,0,0,0,0.000669278252520222,-0.00270129760316325,0,0,0,0.00091981868462438,0,0
