,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600188.SH,X600660.SH,X600688.SH,X300072.SZ,X600795.SH,X600362.SH,X601992.SH,X002466.SZ,X600547.SH,X601991.SH,X002460.SZ,X600886.SH,X600111.SH,X600516.SH,X000898.SZ,X600176.SH,X000709.SZ,X600157.SH,X600352.SH,X600027.SH,X000786.SZ,X000553.SZ,X000792.SZ,X000408.SZ,X600489.SH,X600219.SH,X002271.SZ,X601699.SH,X600808.SH,X000959.SZ,X000983.SZ,X601158.SH,X000883.SZ,X600339.SH,X000723.SZ,X002092.SZ,X002470.SZ,X600299.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.506501609352446,0,0.0649309073625378,0,0,0,0,0,0,0,0,0.0163463370267925,0,0,0,0,-0.0800560268720205,0,0,0,0,-0.0380352154583699,0.00671507828786247,0,0,0,0,0,0,0,0.0227368184104845,0,0,0,0.0696604999569648,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00155230582867209,0,0,0,0,0,0,0
X600028.SH,0.567889948530709,0,0.0507305527688251,0,-0.0807388437166005,0,0,0,0,-0.0422728946056885,0,0,0.0341807128190035,0,0,0,0.00338292190108201,0,0,0,0,0,0,0,-0.120637831883483,0,0,0,0,0,0,0,-0.0207156991856203,0,0,0,0,0,0,0.0352175539007046,0,0,0,0,0,0,0,0,0,-0.00849000944933522,0.00451994593973499,0,0,0,0,0,0
X601088.SH,0,0,0,0.119523833583742,0.138612280266543,0,0,0,0,0.353106468471571,0,0,0,0,-0.210100122758104,-0.183632835144416,0,0,0,0,0,0,0.0665512892149722,0,0,0,0,0,0,0.0297027456552815,0,-0.0787180109931888,-0.0301356557180087,0,0,0.0104214364062392,0.0477811578842526,0,0,0,0,0,0,0,0,0,0,0,0,0.0101690854987528,0.020664611331281,0.188924811577876,0,0,0,0,0
X600019.SH,0,0,0.166491931006757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318298883611897,0.636689741046565,0.0963744264034777,0,0,0,0,0,0,-0.0606498468197344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375893893313636,8.67361737988404e-19,0,0,0,0,0,0
X600585.SH,0,0,0.493716490940792,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239855137017479,0,0,0,0,0,0,0,0,0,0,0,0,0.120192781935333,0,-0.145779601397438,-0.00786228419013068,0,0,0,0,0.0671052353504088,0,0,0,0,-0.153997099804165,-0.16578708113665,0,0,0,0,0,-0.028732399338616,0.0365405906648331,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0288451298727279,0,0,0,0,0.153888660848468,0,0,0,0,0.0176140137114303,0,0,0,0,0,0,0,0,0,0,0.108155663648402,0.00932096555660122,0,0.129491092356753,0,0.0600388060508933,0,0.131111845214807,0,0,0,0,0,0,0.102215401258231,0,0,0,0,-0.00981654301096684,0,0,0,0,0,0,0
X600309.SH,-0.0197253239216374,0,0.0590187418156671,0,0,0,0,0,0,0,0,0,-0.0521658541332657,0,-0.0988880219392965,0,0,0,0.303137113922124,-0.193532506497574,0,0,0,0,0.277770333303872,0,0,0.091202957428106,0,-0.030938675513271,-0.115714368550085,0,-0.139453208572834,0,0,-0.0444917953942948,1.38777878078145e-17,0,0,0,0,0,0,0,0.51822967649923,0,0,0,0,-0.0137119668356055,0,0,0,0,0,0,0
X600011.SH,0,0,0.0671224146624749,0,-0.0672050773834673,0,0,0,0,0.0387296874286881,0,0,0,0,0,0.0594587145897138,0,0,0,0,0,-0.0191683324743692,0,0,-0.0129844615364999,0,0,0,0,0,0,-0.0132776887502307,0,0,0,0,0,0,0,0.0267756465893604,0,0,0,0.0565834426047554,0,-0.0776549866211917,0,0,0,-0.0304478924032394,0.0386073545734217,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0655145727130686,0,0,0,0.217019485503796,0,0,0,0,0,0.013769786917523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171217157004364,0,0,0,0,0.00990803802420843,0.0729403579430372,0,0.0441064114570512,0,0,0,0,0,-0.0184173419195735,0,0,0,-0.00270740372027192,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105516834643576,0,0,0,0,0,0,0,0,0,0,0.166024877834798,0,0,0.0543143134620979,0,0.0917003089706695,0,0,0,0.0271207714389751,0,0,0.521995149981664,0,0,0,0,0,0,0,0,0,0.0237323200473654,-0.00863936592785863,0,0,0,0,0,0
