,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600547.SH,X600688.SH,X600188.SH,X601600.SH,X600795.SH,X600111.SH,X600489.SH,X601991.SH,X600362.SH,X600157.SH,X600027.SH,X002466.SZ,X600886.SH,X601992.SH,X600623.SH,X000792.SZ,X600299.SH,X600309.SH,X600660.SH,X300072.SZ,X600549.SH,X601158.SH,X600583.SH,X000723.SZ,X000883.SZ,X002075.SZ,X000709.SZ,X600352.SH,X000983.SZ,X000898.SZ,X002460.SZ,X600176.SH,X000539.SZ,X000060.SZ,X000630.SZ,X002407.SZ,X000027.SZ,X002470.SZ,X600612.SH,X000012.SZ,X600021.SH,X000937.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.157003526847522,0,0,0,0,0,0,0,0,0,0,0,0.110345555837268,0,0,0,0,0,0,0,0,-6.7762635780344e-21,0,0,0,0,0,-0.0289577285603419,0,0.0514466066896923,-0.0531356340351338,0.0903745822512916,0,0,0,0,0,0,0.002184517948232,0,0,0,1.73472347597681e-18,0,0.0623863553856434,0,0,0,0,0,0,0.0459831443852961,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,-0.00543875098452634,0.1659259073689,0,0,0,0,0,0,0,-0.035525223987871,0,0,0,0,0.00700253194272323,0.0103916830088455,0,0.082562267937346,0,0,0,0,0.114512307360324,-0.078587501117654,0,0,0,0.0181832647466396,0,0,0,0.0140341310767014,0,0,0,-0.00733904092089671,0,0,0,0,0,0,0,0,0.0086097183042208,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.136373106120925,-0.0255979946746435,0,0,0,0,0,0,0,0,0.0078728933780283,0,0,0,0,0.023032586744043,0.00412219634779351,0,0,0,0,0.00768480222115796,0,0,0,0,0,0,0.106240923357443,0.0540936269814954,0,0,0,0,0,0,0,0,0,0,0,0,0.0533897286757317,0,0,0.035357021339813,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.022406523711987,0,0.212127137161269,0,0,0.0380512215396655,0.0994331043530529,0,0,0,-0.0645877709956532,0,0,0,0,0.00587012526391727,0,0,0.0110310992781631,0.0612578714573397,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.028453768952074,0,0,0,0,0,0.0810999228600701,0.152967481334243,0.0128281969602983,0,0,0,0.0179052390556501,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0297519700556918,0.0349138351606264,0,0.36958790743892,0,0,0,0,0,0,0,0,0.025413498847287,0,0,0,0,0,0,0,0,0.158851216257951,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048410811311058,0.0493351430756747,0,0,0,0,-0.00115673875747208,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,-0.00221697949111085,0,-4.33680868994202e-19,0,0,0.0512176929678215,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0375848211282323,0,0,0,0,0,0.0972873993557102,0.0517477202717325,0,0.0309367982999156,0,0.0129167881634044,0,0,0,0.122234407962016,0,0,0,0,0,-0.0954157965137056,0,0,0,0,0,0,0,0.0127410455868192,0.0708492788445646,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,-0.172658512258442,0.109555716556103,0,0,0.187662962685713,0,0,0,0.0862594786810359,0,-0.0771555089800657,0,0,0,0.0469661189008862,0.113120410026812,0.025232091654797,0.203710482013291,0,0.124342612107639,0,0,0,0,0,0,0,0,0,0.0763615024867656,0,0,0,0,0,0,0,0,0,0,-0.0522360078336799,0,-0.0652186485976365,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.0551575924343273,0.0534879688757441,0,0,0,-0.0121862355781219,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0989937783677865,0,0,0,0.0581917609325963,0.0551855401541051,0,0,0,0,0.0482231188626413,0,0,0.110860767804453,0,0,0,0,0.0325805416365998,0,0,0,0,0,0.060047346400875,0,0.1143332607509,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0.00161001083450467,0,0,0,0.575447610935832,0,0,0,0,0.0255852290384696,0,0.137906962992845,0,0,0,0,0,0,0.0458185998090816,0,0,0,0,0.0776985691756217,0,0,0,0,0,-0.0338346703868586,0,0,0,0,0,0,0,0,0,0,0,0.0180902365411227,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.112033439013933,0,0,0,0,0,0,0,0,0.0420438000766321,0,0,0,0,0.0835108585553585,0,0,0.173221022110599,0.0402471530076144,0,0.0707393139458171,0,0,0.217466530474737,0,0,0,0,0,0.0756994586875774,0,0,0,0,0,0.0153959377496277,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.063203357757886,0,0,0,0,0,0.0719865632393088,0,0.167917121625118,0.0188954363428701,0,0,0.0320577004892856,0,0,0,0,0,0,0,0.638252436043503,0,0,-0.00771001237326099,0,0.0130533615454305,0,0,0,0,0,0,0,0,0,-0.013857151130641,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.00861403893420925,0,0,0,0.0521130150238562,0,0,0,0.023933478199742,0,0,0,0,0.107352851976472,0,0,0,0,0.0351475076103927,0.0489152020640801,0,0,0,0,0.0336753475728594,0,0,0,0,0,0,0,0.389167675438468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.113321406071326,0,0,-3.46944695195361e-18,0.0784668114369462,0,0,0.0478784037216832,0,0,0,0.0210171795326125,0,0,0,0,0,0,0.038285417096343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509786054895275,0,0,0,0,0,0,0,0,0.019722642392639,0,0,0,0.0377304078112612,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.345324913375833,0,0,0,0.0458961769973207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203037010982877,0.111791437403007,0,0,0,0.0695223660854902,0.25137251809188,0,0,0,0,-0.0569950372689515,0,0,0,0,0,0,0,0.12173398680904,0,0,0,0,0,0,0,0.171518345924285,0,-0.104996084148287,-0.0784823865320069,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.0617234987273121,0.623080223016716,0,0,0,0,0,0,0,0,0,0,-0.0513676484797003,0,0,0,0,0,0,0,0.0875206321693927,-0.134955413628162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183518753718477,0,0,0.0682477002877499,0,0,0.172021571863602,0,0.00670787267480086,0.0386190263324171,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,-0.0108482322600393,0.0444188916033232,0.0116150857164946,0,0,0,0,0,0,0,0,0,0,0,-0.00752988046106385,0,0.129696756641022,0,0,0.0569245520992782,4.33680868994202e-19,0,0,0,0,0.0137059610758789,0,0,0.037598510103255,0,0,0.00255235131817954,0,0,0,0,0.201680933109395,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.244163267044622,0,0,0.0966147683275968,0.0483788792881598,0,0,-0.0617106374537138,0,0,0,0,0,0,0,0,0,0,0.062177068599197,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0473303162594209,0,0,0,0.406358205834858,-0.00195212376752922,0,0,0,0,-0.00929197091095805,0,0,0.0180695823040414,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0311866506740534,0,0.158202798188397,0,0.0767253892100242,0,0,0,0,0,0,0,0.0121557744001182,0,0.119115717261067,0,0.0559624185310383,0,0,0,0.112342191507024,0,0,0,0.0865202456915317,0,0,0,0.0614358518131032,0.0255615203413719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0052419373184923,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.0763101292871572,0,0,0.012380135287032,0,0,0,0.00352895994427299,0,0,0.0887378212499997,0,0,0,0.0417291967614385,0,0,0,0.00276066587446334,0,0.0115066778818554,0,0,0,0,0,0,0,0.0471287987250885,0,0,0.0420054431494993,0,0,0,0,0,0,0,0,0,0.00711674661856611,0.0699517592066913,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0.0139240851133542,0,0,0,0,0,0,0,0,0,0,0,0,0.0707265406283577,0.0193860504722282,0,0,0,0,-0.171933860045631,0,0,0,0,0.0422840568913233,0,0,0,0,0.702242559477838,0,0,0.0128582775555356,0,0.358825402324251,0,0,0,-0.059817784438067,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,-0.0690088434548691,0,0,0,0,0,0,0,0,0,0,-0.012950644428221,0,0,-0.0193177284228783,0,0,0,0,0,0.037009113459961,0.277500438497675,0,-0.0836630794340997,0,-0.0211173318038883,0,0,0,0,0,0.0837064668382793,0.0153693894392627,0.0521758835153413,0,0,0,0,0,0,0,0,0,0.00881860309468111,0.00704666090333532,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.25560011867088,0.251446221355428,0,0,0.0544466410344824,0,0,0,-0.052152269545512,0,0,0.0660263583335397,0,0.013077279506767,0,0,0,0,0,0.00981101858360199,0,0,0,0,0,0,0,0.0228964737308588,0,0,0,0,0,0,0,0,0,0,0,0.131278608353238,0,0,0,-0.111358478322128,0,-0.0138638753588448,0.115037343636886,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,-0.114855783651643,0,0.0358531603655629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256770292840869,0,0,0,0,0.281579510068117,0.50543730557968,0.0497872885025311,0,0,0,0.124892161662007,0,0,0,0,0,0,0,0.0254835636985871,0,0,0,-0.121959123701091,0.0597381178728245,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0288101836518364,0,0,0,0,0,0,0,0,0,0,0.0954290881912486,0,0,0,0,0.107384163645294,0.0828554863638756,0,0,0,0,0.0464796293491952,0,0,0.0221558418261051,0,0.192475343564606,0,0,0,0,0,0,0,0,0.183940280509945,0,0,0,-0.014918933011807,-0.0240255064473756,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0.449289497928369,0.155338955528774,0,0,-0.0174320754682861,-0.0221117039290752,0,0,0.0373472354721145,0,0,0,0,-0.089962029823265,0,0,0,0,0,0,0,0,0,0,0.107629401409413,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00259442992033649,0,0,0,-0.0528828155893295,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,-0.000954081319727879,0,0.0649973394119003,0,0,0.106336379991754,0,0,0,0,0,0,0,0,0,0.0267610739516814,0,0,0,0,0,0,0,0,0,0,0,0.081145468673802,0,0,0.0194188163249638,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043834920200698,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,-0.0291377377713541,0,0.0374581478783091,0,0,0.0497054732002505,-0.00559271715712741,0,0,0.0163139882925695,0,0,0,0,0,0,0,0,0,0.0256521531548147,0,0,0,0,0,0,0,0,0,0,0.0479074098780507,0,0,0,0,0,0,0,0,0.0432625952624827,0,0,0,0,0.0138934592639841,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,-0.0433393600288657,0,0.0195587826601986,0,0,0,0,0,0,0.22431916697916,0,0,0,0,-0.0427483667216386,0,0,0,0,0,0,0.031130781363232,0,0,0,0.0554530209398268,0,0.140924072348249,0,0,0,0.239540639415582,0,0,0,-0.0460862128148549,0,0,0,0,0,0,0,0,0.0942354061545466,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,-0.0742222784011886,0,0,0.628428260849699,0,0,0,0,0,0.0468191419328458,0,0,0,0.195152798307141,0,0,0,0,0,0,0,0,0,0.17424185897429,0,0,0,0,0.0809229534739912,0,0,0.0821603404740958,0,0,0,0,0,-0.0994733003117782,0,0.0522546797744689,0,0.0239788981014548,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.0375212328874973,0,0,0,0,0,0,0,0,0,0,0,0.0146536127355394,0,0.196982468294461,0,0,0.0139293597740308,0.109682120936343,0,0,0,0,0.13445970322353,0,0,0.0137492608734622,0,0.0251133627400881,0.105156055663323,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0328913732382693,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0.0948688528927208,0.0158097082359715,0,0,0,0,0,0.0927245181406161,0,0,0,0,0,0,0,0,0.106021246818057,0,0,0,0,0,-0.038298389944583,0,0,0,0.185079758322873,0,0,0,0.0688367858409042,0,0,0,-0.00774708580241034,0,0,0,0.0884666822580192,0,0,0,0.00668739342979141,0.0888477951262377,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,-0.0196628018294507,0,0,0,0,0,0,0,-0.0027097022393427,0,0,0,0,-0.0407998738870799,0.11069148452981,-1.73472347597681e-18,0,0,0,0.0250962464816698,0,0,0,0,0,0,0,6.93889390390723e-18,0.184361277203034,0,0,0,0,0.0753990265832627,0,0,0,0,0,0,0.317429852696125,0,-0.0394340945623073,0.0331843512559793,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0.0277635508135918,0,0,-0.00341166401874531,0,0,0,0,0,0,0,0,-0.0154984206296608,0,0.0626767847894225,0,0,0.0653914819374517,-0.00943356194173317,0.0438090669785885,0,0,0,0.0192698001669515,0,0,0,0,0,0.0629809126758742,0,0.0956595307415209,0,0,0,0.0138860896303559,0.0634735771160679,0,0.241260495111953,0,0,0,0,0,-0.0204857469144289,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0132175321517962,0,0.187805666760733,0,0,0,0,0.805994393533258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374308284742991,0,-0.0477750679978025,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.0414727838447595,0,0,0,0.185712909153998,0.00863179599448159,0,0,0.0234800274508276,0,0,0,0,0,0,0,0.0941558426311783,0,0,0,0,0.141349440789633,0.0868101790510342,0,0,0.016101937630074,0,0,0,0,0,0.131486646320702,0,0,0,0,0,-0.00504719962307522,0,0,0,0,0,0.00944211037874225,0,0,0.000235135384271545,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.125646235006977,0.0668513973346118,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0829568836547473,0,0,-0.00327558188790145,0,0.115597217783719,0,0,0,0,0.00271015564502653,0.118061233398491,0,0.217781405717178,0,0,0,0,0,0,0,0,0,-0.0231605313202107,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,-0.0351595056672921,0,0,-0.0404689264549696,0,0.672135408408222,0,0,0.203986546336293,-0.0245817979610458,0,0,0.0538385969515875,0,0,0,0.102099482220759,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0942888032406706,0,0,-0.0423980684852336,0.0752990836770469,0,0.075238027394088,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0.104581539335872,0,0,0,0,0,0,-0.0248418768597639,0,0,0,0,0.0474932883256411,0.125485127885635,0,0,0,0,0.0378449446974941,0,0,0.102480571649353,0,0,0,0.095937516714443,0,0,0,0,0,0.0654628453074704,0,0,0,0,0,0,0,0.0214368847167856,0,0,0.0939939718597398,0,0,0,0,0,0
