,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002271.SZ,X002460.SZ,X000792.SZ,X601898.SH,X600886.SH,X600010.SH,X600801.SH,X601600.SH,X600660.SH,X600688.SH,X600362.SH,X000786.SZ,X600188.SH,X600795.SH,X600352.SH,X601991.SH,X601992.SH,X600299.SH,X600027.SH,X600111.SH,X002466.SZ,X600176.SH,X600489.SH,X000723.SZ,X002075.SZ,X000401.SZ,X600426.SH,X000898.SZ,X600516.SH,X601158.SH,X600219.SH,X000932.SZ,X000553.SZ,X600126.SH,X002353.SZ,X600583.SH,X000883.SZ,X600486.SH,X000709.SZ,X000027.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0771217154910444,0,0,0,0.0889845995915781,0,0.0645929151614053,0,0,0,0,0,0,0.0174487341623374,0,0,0,8.21326893961234e-05,0,0.150699978186252,0,0.027211543198405,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.180471310846794,0,0,0,0,0,0.00430330598589937,4.33680868994202e-19,0,0,0,0,0,0
X600028.SH,0.416986303079151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0458543742366622,0,0,0,0,0,0,0,0.104798552058927,0,0,0.00646987006247192,0,0,0,0,0.0168829007785591,0,0,0,0,0,0,0,0,0,0.0294879727260942,0,0.0676653606596909,0,0,0,0,0,0,0,0.00432757298894396,0.0114541868408462,0,0,0,0,0,0
X601088.SH,0,0,0,0.0835427962425943,0,0,0,0,0.334118298498991,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.128205748545587,0,0,0,0,0,0,0.274607665838868,0,0.0116669573134766,0,0,0.0260120754537664,-0.0265461241806069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275296674467675,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,-0.00104038507817828,0,0,0,0,0,0.0263385829171325,0,0,0,0.406499560473353,0,0,0,0.179965214667125,0.0543350243224096,0,0,0,0,0,0,0,0,0,0,0,0,-0.027535801838248,0.142735591936007,0,0,0,0,0,0,0,0,0,0,0,0.0276061938022758,0,0,0,0,0.0164053215976871,-4.47263995551165e-05,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0387015280675981,0.187984034742321,0,0,0,0.0932697228658091,0,0,0,0,0,0.0652169543814476,0.280797574825043,0,0,0,0,0,0,0.0622442457523995,0,0,0,0,0,0,0,0,0.073264097240432,0,0,0,0,0.00360829445355117,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,-0.0217904515545445,0,0,0,0,0,0,0,0.156209932539372,0,0.0375805542025188,0,0,0,0,0,0,0,0,0,0,1.09871805689152,-0.00337152793497116,0,0,-0.0381868546491939,0,0,0,0,0,0,0,0,-0.070823437883196,0,0,0,0,0,0.0692209179260596,0.0280710087439295,0.0228803972276881,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0124118289147534,0,0,0.00657909069190149,0,0,0,0,0.0136247236579443,0,0.0724836822083992,0.0732839935231254,0.255193027838513,0.136235395904914,0,0,0,0,0,0,0,0,0.0113910428635226,0,0,0,0,0.0391767920594183,0,0,0,0,0,0,0,0,0,0.00887780874964536,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0.209163530282508,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0904385185603234,0,0,0.15686544774819,0,0,0,0.190576749103642,0,0,0,0.137772316976887,0,0,0,0,0,0,0,0.157600733826744,0,0,0,0.151702501760435,0,0,0,-0.127304543957703,0,-0.00380045400940636,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0.0939142841972725,0,0,0,0,0,0,0,0,0,0.70626337668997,0,-0.0471937960895097,0,0,0.0638110565395404,0,-0.00534339992964685,0.000594902844701606,0,0,0,0,0,0.151684234942622,0,0,0,0,0,0,0,0,0,-0.0347681140953446,0.0116148985609716,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0.108402414575488,0,0,0,0,0.138862339842367,0,0,-0.0518107784368973,0,0.0541420928736335,0,0,0,0,0,0,0,0.109386395169713,0,0,0,0,-0.0793198536295565,0,0,0,0,0,0,0,0,0.0325602292880793,0,0,0.26621817676051,0,0,0,0,0,0.0451314202980677,0.0131604109768179,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0300352546499775,0,0,0,0,-1.73472347597681e-18,0,-0.0920786139620611,0,0,0,0,0,0,-0.0791813979979231,0,0.161638859035065,0,0,0,0,0,0,0,0,0.262558771922994,0,0,0.106281878530888,0.104860114907727,0,0,0,0,0,0,0,0,0,0.255414502805886,0.201181291093467,0,0.171556447571298,0,0,0,0,-0.0402366344921831,0.0105521956134598,-0.651826063304905,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,-0.0974828584435324,0,0,0,0,0,0,0.213945045928716,0.0206452865787647,0,0,0,0,0,0,0,0.0734606298750223,0,0,0.302155246298309,0,0,0,0.0210397112905247,0,0,0,0,0,0,0,0,-0.0540288063893979,0,0,0,0,0,0,0,0,-0.00133793671692001,-0.0721569971967396,0.128455854807376,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0145372674908661,0,0,0,0,0,0,0,0,0,0,0,0,0.0215088395146144,0.0767263159894878,0.342628959078636,0,0,0,-8.67361737988404e-19,0.113930449730324,0,-3.46944695195361e-18,0.000274918080174865,0,0,0,0.0249997761344323,0,0,0,0,0,0,0,0,0,0,0.0433240690911474,0,0,0,0,0,0,0.00446496045138766,0,0,0,0,0,0,0
X600886.SH,0,0,0,0.058666205862744,0.351277876729511,-0.0324931542606262,0,0,0,0,-0.0173640147461323,0,0,0,0,3.46944695195361e-18,0,0,0,0.123012268103648,0,0,0,0,0,0,0,0.0351843870218846,0,0,0,0,0,0.0163921527986152,0,0,0,0,0,0,0.0847175566198924,0,-0.0507182252070545,0,0,0,0,0,0,0,0,0.00534213896838861,-0.00201572677077672,0,0,0,0,0,0
