,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600188.SH,X600688.SH,X600660.SH,X300072.SZ,X600362.SH,X600795.SH,X601992.SH,X600547.SH,X002466.SZ,X601991.SH,X600516.SH,X600111.SH,X000898.SZ,X600176.SH,X600886.SH,X002460.SZ,X000786.SZ,X000709.SZ,X000553.SZ,X600157.SH,X000792.SZ,X600352.SH,X600027.SH,X002271.SZ,X600489.SH,X601699.SH,X000408.SZ,X002110.SZ,X600808.SH,X600219.SH,X000959.SZ,X600299.SH,X000983.SZ,X600583.SH,X002092.SZ,X601158.SH,X600339.SH,X600426.SH,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0.412537368715958,0,0,-0.0834814737490169,0,0,0,0,0,0,0,0,0,0,-0.0409213595169176,0,0,0,0,0,0,0,0,0,0.0898880598784538,0,0,0,0,-0.0403321833218062,0,0.013911048359444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0913859960386766,0,0,0,-0.0205795006134889,0.0775609920262591,0,0,0,0,0
X600660.SH,0,0,0.0545163357885128,0,0,0,0,-0.0542274527945426,0,0.14147239862972,0,0,0,-0.0264153965572358,0,0,0,0,0,0.161426441514069,0,0,0.0447583384111459,0,-0.0693140207161606,0,0,0,0,-0.053812173196127,0,0,0.179516328060322,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814594508750992,0,0,-0.00624350450772619,0.00562392648025624,-0.0866616310460013,0,0,0,0,0
X300072.SZ,0,0,0,-0.0228372471321972,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0969268934002189,0,0.0843234017867637,0,0,0.194146182021976,0,0,0,0,0,0,0,0,0,-0.120059363809777,0,0,0,0.0549288833525647,0,0,0,0,-0.0649002526143582,0,0.0585449739108107,0,0,0.187674389383475,0,0,-0.00989098716909937,0.00926486894861108,0,0,0,0,0,0
X600362.SH,0,0,0,0.414907810094319,0,0,0,1.73472347597681e-18,0,0.019766071633164,0,0,0,0,0,0,0,0,0,0.0291713906484803,0.391566020583761,0,0,0,0,0,0,0.0620168536490027,0,0,0,0,0,0,0,0,0,0,0,0,0.0549554318089454,0,0,0,0,0,0,0,0,-0.010923291948329,-0.0371623900642699,0.171564671664189,0,0,0,0,0
X600795.SH,0,0,0,0.169847238508776,0,0.0430847152148913,-0.0278605063793934,0,0,0.068098692746435,0,0,0,0,0,0,0.0566705991417792,0,0,7.59275116685391e-05,0,0,-0.00976460921031,0,0.136591924140665,-0.0104561328416,0,0,0,0.0663687680612277,0,0,0,0,0,-0.0883311063485953,0.0133973638398864,0,0,0,-0.0625161330437339,0,0,0,0,0,0,0,0,-0.00535323784253032,0.034262154714974,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442723777953305,0,0,4.33680868994202e-19,0,0,0.0850635520134775,0,0,0,0,0.0996245517314024,0,0.0233465321220497,-0.206039304907023,0,0,0,0.0518889255933297,0,0,0,0,0,0,0,0,0.0415264816679493,0,0,0,0,0,0,-0.00133933839158668,-0.000820817330108029,0,0,0,0,0
X600547.SH,0,0,0.00472028366390051,0,0,0,0,0,0,0.0230391003382929,0,0,0.241328990142448,0,0,0.0357452766301035,0,0,0,0.0422532588982785,0,-0.090579579398536,0,0,0,0.00455964354744045,0,0,0,0,-0.0813224216638392,0,0,0.726124583753835,0,0,-0.0461920503845355,0,0,0,0,0,0,0,0,0,0,0,0,0.00933409305307833,-0.000162882885323475,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0.0405608029437432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706648435932317,-0.0436748080066446,0,0,0,0,0,0,0,0,0.0623874805822204,0,-0.0861975817177882,0,0,0,0,0.0773386896070552,0,0,0,0,0.137655367064262,0,0,-0.0103268132279506,0.0345251820494811,0,0,0,0,0,0
X601991.SH,0,0,0.0466439804040945,0,0,0,0,0,0,0,0,0.0945807138656354,0,0,0,0.0816808796089669,0,0.0360663265064804,0,0,0,0,0,0,0.140871458270926,0.0309355986027536,0,0,0,-0.0542814091230299,0,0,0,0,0,0,0.0915747255486383,0,0,0,0,0,0,0,0,0,-0.0609849132612434,0,0,-0.00720398825121445,0.0214662546971845,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,-0.0197627204602071,0,0,0.347444595145697,0,0,0,0,0,0,0,0.412161962873954,0,0,0,0,0.0185702268289513,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.210714275448631,0.0714836464143331,0,0.321400487026793,0.550545727081116,0,0,0,0,0,0.0526903713595915,0,0,0,-0.0530033587943857,0.0385499361786747,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0769504896699117,0.162326501290832,0,0,0,0,0,0.0267039929858207,0,0.212476201605339,0,1.0842021724855e-19,0.11744045632134,0.00442913654200371,0,0,0,0.215615522911048,0,0,0,0,0,0,0.0185075398684526,0.291382631438369,0,0,0,0,0,0.00635692972564326,0,0,0,0,0,-0.00446725963272647,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0.328054117605529,0,0,0.0293666741877824,0,0,0.0440674628731646,0,0,0,0.0278651027701731,0,0,0,0,0,0,0.18713877436433,0,0,0,0,0.00354959760157403,0,0,0,0.0448789607841021,0,0,0,0,0,0,0,0.16745306143927,0,0,0,0,0,0.149079208673446,0,0,0,0,0,0,0.0120611471936997,0,0,0,0,0,0
X600176.SH,0,0,0,0.26366568538673,0,0,0,0,0,0,0,0.364136511676235,0,0.0578525287921733,0,0,0,0,0,0,0,0,0,0,0,0.342316573986125,0,0.00931980540597056,0,0,0,0,0,0,0,0,-0.0537835931016521,0,0,0,0,0,0,0,0,0,0.0831205605594304,0,0,1.35525271560688e-20,-0.147864416550779,0,0,0,0,0,0
X600886.SH,0,0.0441163356504049,0,0,-0.0367696988695876,0,-0.142531516365283,0,0,0,0,0,0,0,0,0.035118431790796,0.066284244637451,0,0,-0.0648807474757116,-0.0320500008209208,0,0,0,-0.00315414195144387,0,0,0,0,0,0,0,0,0,0,-0.0357951268527167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00119541308114485,-0.0356824148106046,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0.215391067216098,0,0,0,0.0276291530068473,0,0,0,0,0,0,0,0.652525455468832,0,0,0.0605516903727571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332975748869635,0,0,0,0,0,0,0.0907921662327923,0,0,0,0,0,0.0139063484060647,-0.0543854604806585,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.115901864342505,0,0,0.0460141621768423,0,0,0,0,0,0,0,0,0,0,0,0,0.531850610401757,0,-0.053900308413323,0,0,0,0,-0.175164413492954,0,0,0.24388115804489,0,0,0,0,0,0,0,0,0,0,0,0,0.387776133805437,0,0,0,-0.0190162432218033,0.0527392304264533,0,0,0,0,0,0
X000709.SZ,0,-0.12746159577013,0,0.0530180979999383,0,0.0377003087833878,0,0,0,0.0681284665500899,0,0,0,0,0,0,0,0,0,-0.0150016793350324,0.0498490777330894,0.117448050148343,0,0,0,-0.000309332039416233,0,0,0,0.0117034234665982,0,0,0,0,0,0.0374593854347998,0,0.116022594296606,0,0.1705328665734,0,0,0,0,0,0,0,0,0,-0.0108132952791535,0.0160005216135482,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178024175637332,0,0,0,0,0,0,0,0,0,0,0,0.197912726172774,0,0,0,0.283380207925807,0.234381411819366,0,0,0,0,0,0.126081905460371,0,0,0,0.239153270938891,0,0,0,0,0.13534850346852,0,0,0,-0.0110490628279049,0.01383413237727,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,-0.00159491416584735,0,0,0.0746211928292285,0.0252700418867425,0,0,-0.012558990659448,0.0046775967225391,0,0,0,0,-0.0100907951871257,0,0,0,0,0,0,0.0401795448941688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00926851088024362,0.0166678751827948,0,0,0,0,0,0
X000792.SZ,0,0,-0.302100769807633,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120537638112714,0,0,0.0371142144550189,0.826269426808151,0,0,0,0.144741513518317,0,0,0,0,0,0,0,0,0,-0.0372570352254295,0,0,0,0,0,0,0,0.54225885611643,0,0,0,0,0,0,0.00205581732620222,-0.0543000569033568,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.170730075665236,0,0,0.076723948770616,0,0,0,-0.206946149258504,0,0,0,-0.0313612345372295,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.013229465025599,0,0,0,0.122666113072209,0,0,0.118359565276029,0,0,0.225515831925125,0,0,0.0630416766957449,-0.0854017834173806,0,0,0,0,0,0
X600027.SH,0,0,0,0,-0.0274972618793294,0.119214498667959,0,0.0638191483220851,0,8.67361737988404e-19,0,-0.00560576523258353,0,0,0,0,0,0,0,-0.0164978601399541,0,0,-1.73472347597681e-18,0,0.077788690529434,0,0,0,0,-0.055366931833891,0,0,0,0,0,0,0,0.0235901592441256,0,0,0,0.115319236476194,0,0.00854148709085062,0,0,0,0,0,0.0079190154261068,-0.00352725397309132,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0672440262243786,0.0716303016888223,0,0,0,0,0,0,0,0,0,0.221051120336535,0,0,-0.0545141590162503,0.039033038998873,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.0226424002355422,0,0,0,0.146235825693718,0,0,0.287223082271324,0,0,0,0,0,0.0467699723845461,0,0,1.94546544607915e-05,0,0.0477815183265868,0,0.0299220950049261,0,0,0,0,0,0,0.051088768582075,0,0,0,0,0,0,0,0,0.0109471507091334,0,0,0,-0.00305000951632255,-0.0102414688314405,0,0,0,0,0,0
X601699.SH,0,0,0,0.33102063024481,0,0,0,0,0,0.0362559940903672,0,0,0,0,0,0,0,0,0,0.0278067176012762,0.080168044358455,0,0,0,0.0658498507597809,0,0,0,0,0,0,0,0,0,0,-0.0455393530578297,0.0374709608419954,0,0,0,0,0.562258913245826,0,0,0,0,0,0,0,-0.0237406599481474,0.0234302256554984,0,0,0,0,0,0
X000408.SZ,0,0,0.105658134612617,0,0,0,0,0,0,0.114436727870219,0,0,0,0,0,0,0,0,0,0.014639443073286,0.00712813575273567,0,0.00110461692490679,0,0,0,0,0,0,0.41627669557172,0,0,0.00389697830806419,0,0,0,0,0,0,0,0,0,0,0.0948483297945336,0,0,0,0,0,-0.00198685081956058,0,0,0,0,0,0,0
X002110.SZ,0,0,0,0.746365321048729,0.237379538486915,0,0,0,0,6.93889390390723e-18,0,0,0,0,-1.38777878078145e-17,0,0,0.134970930914114,0,0.0536270391250063,0,0,-0.187603068884205,0,0.462592866296155,0.106717676738779,0,0,0,-0.273806535900857,0.113339141952799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133179178761695,0.161719476321245,0,0,0.0485122652130781,-0.0431910336588505,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0.0793520748438303,0,0,0,0,0,0,0,0,0,0,0.268261643373325,0.38577693518073,0,0,0,0,0,0.028409715486085,0,0.0417310352672014,0.0514966098296638,0,0,0,0.0678756717325471,0,0.0545484545024169,0,0,0,0,0,0,0,0,0.0121583795354237,0,0,0,0,0.014766246747162,0,0,0,0,0,0
X600219.SH,0,0,0,0.0936585017894819,0,0,0,0,0,0.0744128839937403,0,0,0.0151040255908406,0,0,0,0,0,0,0.0530189481618318,0,0,0,0,0,-0.0505807010527997,0,0,0,0.0596216508363532,-0.0784605749894651,0,0,0,0.0891849583338622,0,0,0,0,0,0,0,0,0,0,-0.0705809267441741,-0.0180667301757442,0,0,0,0,0.028314471320926,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522409274585355,0.0127724915540032,0,-1.73472347597681e-18,0,0,0.0606226661917867,0,-3.46944695195361e-18,0.0975809560571196,0,0,0,0,0,0.121590421563295,0,0,0,0,0,0,0,-0.0481212000787582,0.0637352107023022,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0.206771434931397,0,0,0,0,0,0,-0.247922794909901,0,0,0,0,0,0,0,0,-0.0429419882865647,0,0.165761542313077,0,0,-0.0368101521951052,0,-0.0818181693930809,0,0,1.73472347597681e-18,-0.0189008643975095,0,0,0,0,0,0,0,0,0.10704309871801,0,0,-0.483535489399757,0.0234109299552707,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.271165228829506,0,0,0,0,0,0,0,0,0,0,0,-0.0817967754146013,0,0,0,0,-0.0900618202943372,0,0,0,0,0,0,0.0877825344890449,0,0,0,0,0.441824795845632,0,0,0,0,0.000935381202699995,0,0,0.0650033601668809,0,0,0,0,0,0,0.0104001623214985,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319512006566391,0,0,0,-0.0656930575307829,0,0,0.19294556760945,0,0.010706265823023,0,0,0.0403934484559615,0,0.0379606199664735,0,0,0,0,0,0,0,0,0,0,0,0.0888321165747128,0,0,0,0,0,0,0,-0.0173494285950775,-0.00507287389136253,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0591449050030174,0,0,0,0,0,0,0.0319471582252868,0.337276575455928,0,0.0884040640767014,0,0,0.0393956511159181,0,0,0,0.0304884056856795,0.183347110220183,0,0,0,0,0,0.0234944276722945,0.0913290771344159,0,0,0,0,0,0,0,0,0,0,0,-0.0142027708706609,0.0377057928903263,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.0443589359988371,0.0693959743982749,0,0,0,0,0,0.0198055933247099,0,0,0,0,0,0,0,0,0.106326527530777,0,0,0,0,0.0153677903998794,0.0245832125430178,0,0,0,0,0,0,0,0.0100832013538907,0.0157035983383845,0.0222272041296337,0,0,0,0,0,0,0,0,0,0,0,0.00141696916598881,0.00685098353608959,0,0,0,0,0,0
X600339.SH,0,0,0,0,-0.0938640579886781,0,0,0,0,0,0,0,0,-0.0839199236802782,0,0,0,0,0,0,-0.0739677012192579,0,0,0,0,0.0996735237147296,0,0.307248598241652,0,0.0927953613987235,0,0,0,0,0,0,0.0597165686405068,0,0,0,0.20916226292503,0,0,0,0,0,0,0,0,-0.00953403572996511,-0.0914324146217002,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0.0302769114081982,0,0,0.174985036323466,0,0,0,0,0.0259161987340362,0,0.0463715522824406,0,0,0.485785423852456,0,0,0,0,0.0840214715211972,0,0,0.0683895626380089,0,0.015643587197587,0,0.157789455621324,0,0,0,0,0,0,0,0,0,0,-0.0208210197811217,0,0,0,0,-0.0255334110268983,0,0,0,0,0,0
X000883.SZ,0,0,0,0,-0.0171926492751336,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767915916818863,0.0268802158996646,0,0,0,0,0.112906154389792,-0.0112335251687993,0,-0.00616616097878661,0,-0.00954163119718286,0,0,0,0,0,0.111996190522413,0.0619035807646724,0,0,0,0,0,0,0,0,0,-0.000917583892345992,0,0,0.00557403036305964,0.00656068856982172,0,0,0,0,0,0
Change_TY3M,0,-0.154766655321924,-0.0442930960306405,0,0,0,0,0,0,0,0,0,-0.0436856155462029,0,0,0,0,0,0,-0.0853664022172197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16234717300461,-0.0218738588291552,0,0,0.0420074040983861,0,0,0,0,0,0,0.0643636248218612,0,0,0.00856612549724536,-0.0665227706902143,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.153165353119295,0,0,0,-0.749652728767699,0,0,0,0,0,0.10185607569068,0,0,0,0,-0.398922063763773,0,0,0,0,-0.0755738005888751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.13473721551859,0,0,0,0,1.5575724823517,0,0,0,6.79054207591708,0,0
TED,0,0,0,0,0,0,-0.0490088861087888,0,0,0,0,0,0,-0.0267364222480379,0,0,0,0.0219941325329057,0,-0.0202472151127761,0,0,-0.0702129032804563,0,0,0,0,0,0,0,-0.0238325215886482,0,0,0,0.0847217264145724,-0.196703498818269,-0.122288599171701,0,0,0,0,0,0,0,0,0,0,0,0,0.467662855291748,0,0,0,0,-2.27555891325189,0,0
RealEstate_excess,0,0,0,0.241364363158113,0,0,0,0,0,-0.0124118821664248,0,0,0,0,0,0,0,0,0,0.119403211343354,0,0,0,0,-0.02685779355342,0,0,-0.0676819709362447,0,0,-0.120286611225527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870351681941114,0,0,0,-0.0401911278120189,0.0327947204437729,0,0,0,0,0,0
MKreturn,0,0.0659138120953427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188115990404207,-0.00213836956444878,-0.0996695344377868,0,-0.0802693485382743,0,0,0.0837516291018803,0,-0.0276557524449354,0,0,0,0,0.0541042769600429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00543481407511992,0.0235168514959451,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000888135762703196,0,0.00103870174019358,0,0,0,0,-0.00163152614037821,0.0024834964718014,0,0,0,0,0,0,0,0,-0.00101157942823892,0,0.002099678257492,0,0,0,-0.00113493802438655,0,0,0,0,0,0,0,0,-0.00266299645422324,0.00596776839211291,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029678984422525,0,0,0,-0.00333284462063772,0,0,0,0,-0.0230984701248897,0.013911938231331,0,0.0184966394051227,0,0,0,-0.0193501818391059,0,0,0,0,0,0,0,0,0,0,0,0,0.0615765175550536,-0.0858835556457686,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.015954717560994,0.00325484706941594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31015712510965e-05,0,0,0.00968153331475506,0,0,0.00234646417628898,0,0,0,0,0,0,0,0,-0.0056064710098625,0,0,0,0,0,-0.0160589807001671,0,0,0,0,0.0148228166396687,-2.60966694647091e-06,0,0,-0.0217739974453779,0.0441776485148246,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-0.000542359119466065,0,0,0,0,0.00460804188718489,0,0,0,0,-0.00259254081327521,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00110997274348386,0,0,0,-0.00705083086161544,-0.0132223963942108,0,0,0,0,0,0
