,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600688.SH,X600795.SH,X601991.SH,X600027.SH,X600188.SH,X600362.SH,X601992.SH,X600111.SH,X600886.SH,X600157.SH,X600299.SH,X600547.SH,X600623.SH,X600660.SH,X600489.SH,X000709.SZ,X601158.SH,X000792.SZ,X600583.SH,X600309.SH,X600352.SH,X002466.SZ,X000898.SZ,X000539.SZ,X000883.SZ,X000629.SZ,X002075.SZ,X000630.SZ,X000027.SZ,X000060.SZ,X000983.SZ,X000959.SZ,X600021.SH,X601699.SH,X002470.SZ,X600022.SH,X300072.SZ,X600578.SH,X600612.SH,X600098.SH,X000012.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0.098170596328742,0,0,0,0,0,0,0,0,0.0716699626032741,0,0,0.0762120899231872,0,0.141200294037609,0.0339330197334091,0,0,0,0,0,0,0,0,0,0.0166706723611773,0,0,0,0,0.0284671928864737,0,0,0,0,0,0.0130920649025086,0,0,0,0,0,0,0,0.203552028987381,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227459625760852,0,0,0,0,0,0,0,0.00147391072673032,0,0,0.00980334779221175,0,0,0.276359339544559,0,0.0835012717427831,0,0,0.132012629661306,0.0194472943112922,0,0,0.0707963279768561,0,0,0,0,0,0,0.134854366470659,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.098817961067295,0,0.0134150209135819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400277421317197,0,0,0,0.0513923152347385,0,0,0.0437223481578396,0,0,0.145722005406003,0.124760293989568,0.0247589681886247,0,0,0,0,0,0,0,0,0.236777252362116,0.0121251668555427,0,0,0.0102642298187518,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.305819551621613,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895600095237029,0,0,0.241645087792735,0,0.115515259022908,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103112376293481,0,0.100813323777736,0,0,0,0,0,0,0,0,0,-0.0160558038532549,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0965444761232137,0.225242236953994,0,0.221255723770518,-0.189718769517403,0,0.0631674125117181,0,0,0,0,0.0395721858463201,0,0,0,0,0,0,0,0,-0.00789729274028723,0,0,0.0319923327050956,0,0,0.197785408795763,0,0,0,0,0,0.076488143779397,0,0.119749846917784,0,-0.0989474993172656,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.12072630381319,0.130776214768482,0,0,0,0,0,0,0,0.178491367665434,0,0,0.17697126319634,0,0,0,0,0,0.254138006273649,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102413209383151,0,0,0.0143111908474609,0,0,0,0,0,0,0,0,0,0,0.0277826950558077,0,-0.0539541441898795,0.0303947233631607,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0842755343309813,0,0.00188888755466463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146697337446345,0,0,0.118494117034584,0,0,0,0,0.238611049932856,0.0273763706256938,0,0,0,0.0740885747849756,0,0.13251147940406,0,0.147148991547661,0.0816832081278159,0,0,0,0,0,0,0.0159422401954837,0,0,0,0,-0.0331509456648051,-3.46944695195361e-18,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.101230436125109,0,0,0,0,0,0,0,0,0,0,0.0970317211355262,0.0911332953182301,0,0,0,0,0,0,0.0645518805683852,0.112705143050367,0,0.162931896724058,0,0,0,0.046925670415571,0,0,0,0,0,0,0,0,0,0,0.0101302422088196,0,0,0,0.00096252394835632,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0239092284997848,0,0,0,0,0,0,0,0,0,0,0,0.0313622128396454,0,0.038022164306347,0,0,0,0.0913952990690139,0,0,0,0,0,0,0,0,0,0,0,0.12978353568084,0.181487767308525,0,0,0.0380597807024048,0,0.0883532312793284,0.247151742700241,0,0,0,0,0.110956132818986,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213744595576073,0.0774858088587538,0.0807128869685157,0.182508074629529,0,0,0,0,0,0,0,0,0.204948950076864,0,0,0,0,0,0,0,0,0.0943335405514006,0,0.228996202623228,0,0.0118713379521897,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0297836714327949,0,0,0,0,0,-0.0292994585732925,0,0.92717435452242,0,0,0,0,-0.0188546618947645,0,0,0,0,0,0.00785492496995671,0.0118219019601119,0,0,0.281232023114286,0,-0.0503632285504484,0,-0.066103176374235,0,0,0,-0.0296164988264234,0,0,-0.060677995477772,0,-0.0127668353244167,-0.00718954951833978,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155437187999645,0,0,0,0,0.227374983370599,0,0,0,0.0616272481579666,0,0,0,0,0.431393733380728,0,0,-0.418370742148613,0,0,0.356619599423447,0,0,0,0,0,-0.045154484416133,0.00364747746251401,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.206321791427813,0,0,0,0,0.0192450151401255,0,0.0956710971066624,0,0,6.93889390390723e-18,0,0,0,0,0,0.0799586006305594,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125440605891456,0,0,0,0,0,0,0,0,0,0,0.0180630336835043,0,0,-0.0183765319297366,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.0231001926964874,0,0,0,0,0,0,0,0,0,0,0.0533965630819831,0,0.600959823374831,0,0,0,0,0,0,0,0,0.0359487752129928,0,0,0,0,0,-0.0262695274092435,0,0,0,0.0199010569626502,0.181430267994746,0,0,0,0,0,0,0,0,0.0143348557626744,0,0,0,0,0.0171179975378555,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.11643530364317,0.134362269983288,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0507610040580963,0.460852807665205,0,0,0,0.014527154304367,0,0,0.0437671761921422,0.0326166578362839,0.113257832752863,0,0,0,0.0893317931898787,0,0,0,0,-0.120694214068469,0,0.0238681947931687,-0.0443538411469908,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244262756793353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459980774524198,0,0.0484181976789797,0.10637261842176,0,0.0474248975881481,0,0.178856282116751,0,0,0.0548663557193694,0.115166766588539,0,-0.0167380394038068,-0.00164488581755141,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.225789845631721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268152472700536,-3.46944695195361e-18,0,0,0,0.108965377958861,0,0,0.0333184141975124,0,0,0.0121317926496133,0,0,0,0,0,0,0.377437244521692,0.102852010897336,0,0.0257112806666135,-0.0290777126533341,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0684694725654346,0,0,0,0,0,0,0,0,0,0,0.186178392418128,0.121563957965753,0,0,0,0,0,0,0.0870578853420418,0,0,0.20884216264844,0,0.0121796101397503,0,0.0490653618380001,0.060078009134521,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0505432228280239,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113482241200311,0,0,6.93889390390723e-18,0.0365482984968002,0,0,0,0,0,0,0,0,0,0.0734101551784018,0,0,0.0673917517753353,0,0,0,0.103561326625652,0.287782159156571,0.0739332616746284,0,0.0373789854125249,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23509289642494,0.240361931918214,0,0,0,0,0,0,6.93889390390723e-18,0.0452716721118123,0,0,0.0755214859584146,0,0,0,0,0,0,0,0,0.0241965078783447,0,0,0.180016161990904,0.00458375219233208,0,0,0,0,1.0842021724855e-19,0,0,0,0.0115953974969263,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.172537599980264,0,0,0,0,-0.422913791941296,0,0,0,0,0,0.201361843498968,0,0,0.0759683152371369,0,0,0,0,0,0,0.696883606570075,0,0.264794011119038,0,0,0,0,0,0,-0.0753552157161052,0,0,0,0,-0.159615410840044,-0.180502794624978,0.185941898164147,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.0226437914240455,0,0.137860080452781,0,0,0,0,0,0.0432392654047421,0,0,0,0,0,0,0,0,0,0,0.501780699621134,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0987797286142984,0,0,0.14487532793667,0,0.0237645443383163,0,0,0,0,0,0,0,0,0,0,-0.0131273866995433,-0.022587890988004,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.0772868829945375,0,0,0,0,0,0,0,0,0,0.0924848686062869,0.0262435947801153,0,0,0,0,0,0,0,0,0,0.0965120008389475,0,0,0,0,0.111982140059013,0,0,0.104505575433098,0,0,0,0.188382069881544,0,0,0.105590802759854,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738521742656018,0,0.0303906368998186,0,0,0,0,0.043854785268404,0.0444841784156245,0,0.304296822645455,0.0345032103467798,0.0444360109457942,0,0,0,0,0.171428408349016,0,0,0,0.101508903565686,0.0466520958627503,0,0,-0.000906206930860643,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.0715307221625374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272963805741387,0,0,0,0,0,0.372610322223405,0,0,0.304647894655777,0,-0.162782044867413,0,0.0630716094405192,-0.094777128253534,0,0,0,0,0,0
X002075.SZ,0,0,-0.00265618400176661,0,0,0,0,0,0,-0.0262295986821231,0,0,0,0,0,0,0,0,0,0,0,-0.100949237329967,0,0,0,0,0,0,0,0,0,0.215830002625089,0,0,-0.399791810839052,0,0,0,0,0,1.35525271560688e-20,0.186215338397621,0,0.236213332249822,0,0,0,0,0,0,0,0.342107545145026,-0.292211787490723,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.163486987446083,0,0,0,0.187695900495677,0,0,0,0,0,0,0,0,0,0.0749394904283466,0,0,0,0,0,0,0,0,0.0478063225774779,0,0,0.102928226824701,0,0,0,0.0355857044706841,0,0,0,0.0485237471101532,0,0,0,0,0,0.00302187193610146,0,0,0,0.163109733646926,0,0,-0.00634785715188392,-0.0102165058963542,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189283290111103,0,0,0,0,0,0,0,0,0,0,0.199110960849218,0.00954700253480471,0,0,0,0,0.00892412398348543,0,0,0,0,0,0.0637455748663265,0,0,0.0686030390809749,0,0,0,0.29489271877674,0.0398875423124075,0,0,-0.00441456419836174,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0.0794464205240919,0.2555715201933,0,0,0,0,0.025522052840582,0,0,0,0,0,0.144630193511127,0,0,0,0,0,0,0,0,0,0.091229988414006,0,0,0,0.0410362211898213,0,0,0,0,0.173823530408247,0,0.143249953237071,0,0,0,0,0,0,0,0.0569908870331511,0,0.00897319035042757,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.0351818074853999,0,0.312133070538091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823239450451789,0.0700190327821537,0,0,0.115298643914643,0,0.0368152323812252,0,0.312662034083709,0,0,0,0,0,0,0.0683852360586918,0,0,-0.0261826942753764,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.838771293242241,0,0,0,0,0,0,0,0,-0.0252736374456328,0,0,0,0,0,0.062267276447797,0.0226374957485881,0,-6.93889390390723e-18,0.0739134604178976,0,0,0,0,0,0,0,0,0,0,0.0190182363381505,0,0,0,0.215210880009089,0,0,0,0,0,0,0,0,0,0,0,0.0241682981982976,0.00586744267918275,0,0.217193488021029,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10616886815245,0.221976761284106,0,0,0.00678809193519027,0.0147836321290768,1.73472347597681e-18,0,0,0,0.102630528438006,0,0,0,0,0,0,0,0.0111506236525018,0,0,0,0,0.212647178633105,0.147514937728228,0,-0.054612313805791,0,0,0,0,0,0,0
X601699.SH,0,0,0.115373412865889,0,0,0,0,0,0,0,0,0,0,0.063613505468207,0,0,0,0,0,0,0,-0.0231305634802358,0,0,0.12132299846908,0,0,0,0,0,0,0.36263974198558,0,0,0,0,0,0,0,0.391818691175444,0,0,0,0,0,0,0,-0.0556128237463624,-0.0409389517567738,0,0,0,-0.013084626305413,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223539094564687,0,0,0,0,0,0,0.214830054959878,0.218115759224697,0,0,0,0,0,0,0,0.107729080732992,0.0663039005860435,0,0.0294083068145483,0,0,0,0,0,0,0,0,0,0,0,0.0683611304167732,0,-0.0380404888443286,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0.243439820453641,0,0,0,0.212921921703773,0,0,0,0,0,0,0,0,0,0.163767752379606,0,0,0,0,0.024027795074999,0,0,0,0,0,0,0.000323006963270034,0.101345053050353,0,0.065059408979319,0.0526268386120602,0.0495272168612124,0,-3.46944695195361e-18,0,0,0.0668459394221534,0,0,0,0,0,0,0,0,0,0,0,-0.00266847205839842,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175659635022928,0,0,0,0.557427818636446,-0.0572918377122806,0.0872642738276743,0,0,-0.129094023549038,0,0,0,0,-0.034056276923142,0,0.146443175583843,0.327864261704387,0,-0.17709782016799,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0371216250469533,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138443356708786,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.13449646028236,0,0,0,0,0,-0.144690287059422,0,0.342081526182861,0,0,0,0.128555383609968,0,0,0,-0.0996992437756995,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445827689327441,0,0.0465871917537241,0,0,0,0,0,0,0,0,0,0,0,0,0.0819674620934388,0,0.13004357095891,0,0,0,0.142992091617814,0,0,0,0,0,0,0,0,0.0625292552429727,0,-0.114442932542369,-0.0338201518938375,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0.017957674350994,0,0,0,0,0,0,0,0,0,0.0906060697898396,0,0,0,0,0,0,0,0.165490798248935,0.0509378126261444,0,0.0131119237311802,0,0.124539240426983,0,0,0,0,0.0743979964957741,0,0,0,0,0,0.176936906422022,0,0,0,0,0,0.125070857669664,0,0,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0.33593848914848,0,0,0,0,0,0,0,0,0,0,0,0.145444952587168,0,0.215092480010817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181600132993444,0,0.201828529869922,0,0,0,0,0,0,0,0,0,0,-0.0521896046983121,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112338075596305,0,0,0,-0.0741057809073491,-0.030431388313005,0.142148622011144,0,0,0,0,0,0,0,0,-0.0148433605458587,0,0,0,0,0.0335627299774745,0,0,-0.080494635364203,-0.0612189809695748,-0.111601916246163,0,0,0,0,0,0,0,0,0,0,0,-0.0237787753303133,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.333234575681979,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.245869100077915,0.244241042610727,0,0,0,0,0,0,0,0,0,-0.492786514298075,0,0,0,0.382656271294752,0.480307653106494,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839370558826597,-0.543067528323028,0,0.290231314836538,0,0.217445369358848,0,0,0.765381745759959,0
TED,-0.0442727066955741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.217321206707318,0,0.290405309658092,-0.336408969227393,0,0,0,0,0,0,0,0.0846728809053809,0,0,0,0,0,0,-0.340452923227791,-0.765789258979794,0.494584376893148,0.159715805412516,0,0,0,0,0,0,0,0,0,0,0.702286822512957,0,0.127155694884519,-0.802209190738326,0,0,1.78508646169463,0
RealEstate_excess,-0.0731485221264435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.074325545061517,0,0,0,-0.046772673941889,3.46944695195361e-18,0,0,0,0,0,-0.0116486208344982,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0149106783860308,0.118600374646483,0,0,0,0,0,-0.0184240562590642,0,0,0,-0.00416785333347255,0.098492516261125,0,0.278213962739814,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10040436703789,6.93889390390723e-18,0,0,0,0,0,0.0316384479382379,0,0,0,-0.0957014579298803,0.00291267748104154,0,0,0,0,-1.73472347597681e-18,0,-0.10606304930873,0,0,-0.173590836583104,0,0,0,0,0,0.0377946840410982,0.0269861338380939,0.76882050255176,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00205205724121973,0,0,0,0,0,0,0.00886045705512101,0.001268176355074,0,0,0,0,0,0,0,0,0.00457002894149014,0,0,0,0,0,0,0,0,0,-0.00355898057657229,0,0,0,0,0,0,0,0,-0.00406013486949839,0,0.0160097018902165,-0.00551068454898192,0,0,0,0,0.110365843110982,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0235869543639565,0,0,0,0,0,0,0,-0.0162094793772914,0,0,0,0.00846183442704239,0,0,-0.000114759562332478,-0.00133648867731219,0,0,0,0.0220977099078329,0,0,0,0,0,0,-0.00329858472500504,0,0,0,0.00327336063444218,0,0.010659052442693,-0.0316674192307794,0,0,0,0,0.190800608323803,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546373054855198,0,0,0,0,0,0.0142899395500452,0,0.0145299561968894,0,0,-0.010359602869122,0,0,0,0,0,0.011729941470349,0,0,0,0,-0.117138743786814,0,0,0,0,-0.0278654052452935,0,0,0,0,0,0,0,0,0.0011610950938991,0,0.0651367977622456,0.0512006045303401,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00580439159069122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123618330802136,0,5.42101086242752e-20,0,0,0,0,0.0164318724847352,0,0,-0.00999835985019207,0,0,0,0,0,0,0,0,-0.0108076355473311,0,0.00510328123493026,-0.00462645272126642,0,-0.00399257955711114,0,0,0,0,0,0
