,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X601898.SH,X600886.SH,X600795.SH,X600585.SH,X600688.SH,X601600.SH,X601991.SH,X000709.SZ,X600157.SH,X600027.SH,X002075.SZ,X600111.SH,X600188.SH,X600362.SH,X600583.SH,X000539.SZ,X601992.SH,X600309.SH,X601158.SH,X002353.SZ,X000898.SZ,X000027.SZ,X600352.SH,X000883.SZ,X600021.SH,X601918.SH,X002470.SZ,X000878.SZ,X600660.SH,X600808.SH,X000792.SZ,X600863.SH,X000629.SZ,X600307.SH,X600098.SH,X600578.SH,X000060.SZ,X000825.SZ,X600489.SH,X600315.SH,X300072.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.764029721777227,0.124790811573831,0,0.0577132169963515,0.00625558849700836,0,0,0,0,-0.0613752307439062,-0.0447977352364938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592651437866135,0,0,0,-0.0691798622739651,-0.0357044305427584,-0.00150081841293829,-0.00220961541320406,0,0,0,0,0,0
X600028.SH,0.461147485778272,0,0,0,0,0.160693000895823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851971591928021,0,0,0,0.0843322329878785,0,0,0,0,0,0,0.0565405528310617,0,0,0,0,0,0.010387059493153,0,0,0,0,0,0,0.00699973886372272,0,0,0,0,0.0167273955293046,0.0205151947785873,0,0,0,0,0
X601088.SH,0,0.205893564579841,0,0.0252117911811454,0.160485528641649,0,0.169582850640847,0,0,0,0,0,0,0,0,0,0,0,0.00984540612105166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00582638239276564,0,0,0,0,0,0,0,0,0,0.0115679730426383,0,-0.0126850980999358,0.0021874323920511,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.17668979889775,0,0,0,0,0,0.119247225941537,0,0,0.185895771215525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171512576848676,0,-8.67361737988404e-19,0,0,0,0.285923007891315,0,0,0,0,0,0,-0.00641786359100479,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.021429629816109,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.215414293332225,0,0,0,0,0,0,0,0,0,0,0,0.0700001236143405,0,0,0,0,0.293320653202108,0,0,0,0,0,0,0.146702975364589,0,0,0,0,0,0.00454250864552524,0,0,0,0,0,0,0
X600019.SH,0,0.0571268455710969,0.153068325704277,0.168012288647397,0,0,0,0,0,0,0.00910954335705266,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.211916896702411,0,0,0,0,0,0,0,0,0,0,0.163040127407343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.254513331279423,0,0,0,0,0,0,0.241128668641584,0,0.141085041308719,0,0,0,0,0,0,0,0,0,0,0.143958714973974,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.0831602850853198,0.0984860295923719,0,0,0,0,0,0.00609304009615141,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.129591802497371,0,0,0,0,0,0,0,0.105610388257323,0,0,0,0,0,0,0,0.105083599500808,0,0,0,0,0,0,0,-0.135002789200136,0.0979253617752976,0,0.0953758171756823,0,0,0,0,0,0,0,0,0.13711772276879,0.0788337076774282,0,0,0,0,0,-0.000227143425185577,-0.0270210072638697,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.0187818573845972,0.0865947599284601,0,0,0.0185043800089461,0.0965911316830776,0,0,0,0.0481504899079409,0,0,0,0,0.0189758135285828,0,0,0,0,0,0,0,0,0,0.16773832542139,0.00704516073468772,0,0,0,0,0,0.303373966849143,0,0,0,0.104924536955917,0,0,0,0,0.0051739922168863,0,0,0.00160700267913717,0,0,0,0,0,0
X600585.SH,0.0885510310722817,0.0253555012174715,0,0.107543793400527,0,0,0,0,0,0,0,0.0953406537669454,0,0,0,0,0,0.0948608750837756,0,0,0,0,0,0.0616715194045862,0,0,0.0331823080210507,0.032832556058553,0,0,0,0,0,0,0.145792828100317,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00677641568989127,8.67361737988404e-19,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00638285094525471,-0.104552092119506,0,0,0,0.32619125981922,0,0,0,0,0,0,0,0,0,0,0.429524962923871,0,0,0,0,-0.0496624000769035,0,0,0,-0.0482894083463207,0,0,0,0,0,0,0,-0.00629603717333901,-0.0232381904797348,0,0.0128807621041859,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.0609722003779719,0,0,0,0.0498728584137417,0,0,0,0,0.23809283665191,0,0,0,0,0,0,0.0292911997079517,0,0,0,0,0.0625881866070743,0,0,0.0290289232053613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000652275653291746,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.375307449946918,0,0.068162987946065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135844932802849,0,0,0,0,0.00861445023402846,0,0,0,0,0,0.0669916592854579,0,0,0,0,0,0,0.000917682476794878,-0.00847288071933767,0,0,0,0,0,0
X000709.SZ,0.247922294477018,0,0,0,0.0488029337394194,0,0,0,0,0,0,0,0,0,0.246407776194935,0.0669862360727997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209314683707102,0,0,0,0,0,0,-0.115657213526252,0.170424523220575,0,0,0.0134562893120022,-0.0252170900679144,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113808899488423,0,0,0.0515068294331068,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183682163595722,0.171497781277685,0.0215381793147474,0,0,0,0,0,0,0.052170913467427,0,0,0.0807997334785556,0,0.0240372137993981,0,0,0,-0.0153874560566677,-0.0389135349136194,0.137109070484002,0,0,0,0,0
X600027.SH,0,0,0,0.0549446034834993,0,0,0,0,0,0,0,0.0604322567794073,0,0,0,0,0,0,0,0,0.0241615987665524,0,0,0,0,0,0.0376654340142914,0.0521718726794149,0,0,0.0837217175032188,0.120995034805437,0,0,0,0,0,0.335168357190726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0678714914558661,0,0,0,-0.51909039151682,0,0,0,0.316882276718358,0,0.135881498699536,0.0604803078618501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329271582373374,0,0.0136386762135045,0.0109916925217881,0,0,0,0,0,0
X600111.SH,0.0202803400708889,0,0,0,0.12318166937439,0,0.135267303322139,0,0,0,0,0.0469327956808359,0,0,0,0,0,0,0.0434635814973495,0.134931250968791,0.11014294979958,0,0,0,0,0,0,0.0344209399690189,0,0.0450994291023208,0.0930794113422869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00527116357778128,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.34747429017715,0,0.00568315234084874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488451603291237,0,0,0,0.0666003025996464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462012481434138,0,0,0,-0.0243714161911474,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.123358626861813,0,0,0,0,0,0,0,0,0,0,0.046096311386128,0,0,0,0,0,0,0,0,0,0,0.147500828739382,0.0789757929000824,0,0.0629418557089417,0,0,0,0.223261130961551,0,0.0145874203144396,0.108369226415765,0,0,0,0,0,0.115681172521078,0,0,0,-0.0267429170247756,-0.0247698368795481,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0.227508284240145,0,0,0,0.0793784953766075,0.270193861625073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22165833272323,0,0,0,0,0.186906757969321,0,0,0,0,0,-0.00746746060524531,-0.0173162460407505,0,0,0,0,0,0
X000539.SZ,0.445512031838761,0,0,0,0,0,0,0,-0.0892344697859811,0,0.121559086715056,-0.0423265510278852,0,0,0.0945748041946683,0,0.129567005369883,0,0,0,0,0,0,0,0,0,0,0,0.0736508671517818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442331457676317,0,0.0326057944782057,0.0336713357593508,0,0,0,-0.34235456070849,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0.122169083839971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11418296176838,0,0.113995925181768,0,0,0.104612460134638,0,0,0,0.154311027522967,0,0,0,0,0,0.156526214116191,0,0.0839356031300503,0,0,0,0,0,-0.0154780800087844,0,0,0,0,0,0
X600309.SH,0,0,0,0.21700188216784,0,0,0.0663388498563149,0,0,0.140346089404601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201797878836039,0,0,0.00326999134390415,0,0,0,0.0270571715078747,0,0,0,0,0,0,0,0,0.17822661480919,0,0,-0.0447732163193455,-0.00846409013292119,0.0191763009045098,0,0,0,0,0,0
X601158.SH,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253528443312671,0,0,0,0.00295072192437275,0,0,0,0.141500481127171,0.169703403513005,0.0138631860453976,0.0390319169252702,0.110796557406937,0.00610642042494484,0,0,0,0.0101827662575518,0,0,0.0635667264751657,0,0,0,0,0,0.0336865251868044,0,0,0,0,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0.00213653334872017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319394909899388,0,0,0,0,0.0148583310008407,0,0,0,0,0,0,-0.0117212467230784,-0.0209712658912061,0,-0.0332065931801285,0,0,0.017894318984868,-0.0159376395928709,0,0,0,0.0461375113542607,0,0
X000898.SZ,0,0,0,0,0,0.126157640552993,0,0,0,0,0,-3.46944695195361e-18,0.151069218800805,0,0,0.0935301164365813,0,0,0.0446690696368311,0,0,0,0.26610481672292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00314904030582854,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754725172341471,0,0,0,0,0.000905718768999921,0,0,0,0,0.0699620032761725,0.175999888557095,0,0,0,0,0.0363481243507298,0,0.0777340057859666,0,0,0,0,0,0,0,0,0,0,-0.0225378061126041,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11115801515245,0.0477558057307043,0,0.17798748270027,0,0,0,0,0.0555218793699197,0,0,0,0.0374816039675003,0,0,0,0.0635349994474242,0,0,0,0,0,0,0,0.107702331415443,0.0193301923560083,0,0,0,-0.0144582400290782,0,0,0,0,0,0,0
X000883.SZ,-0.040396735863164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506906717546622,0,0,0.1470262509291,0,0,0,0,0.0985267613317788,0,0.103348390387402,0,0,0.069468321820486,0,0,0.152823727437461,0.0456482587320431,0,0,0,-0.0190303566850384,-0.0242859704624552,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166349299387393,0.0727076625038636,0,0,0.103911097228887,0,0,0,0.147874208860707,0,0,0,0,0,0,0,0,0,0,0,0,0.0115587376106816,-0.0301730194840739,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0.0442456748017738,0,0,0,0.120372262516718,0,0,0,0,0.208106249163681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266008139069315,0,-0.0315195827421183,0,0,-0.010799708801421,0,0,0,0,0,-0.0159849807387586,-0.0344757970345125,0,0,0,0,0,0
X002470.SZ,0.0744968241478655,0,0,6.93889390390723e-18,0.0174688528233105,0,0,0,0,0,-0.0445113765108106,0,0,0,0,0,0.00203540298672759,0,0,0,0,0.100976151178645,0,0,0,0,0,0.245039203082136,-3.46944695195361e-18,0.135116576170524,0,0,0,0,0,0,0,0,0,0,0,0,0.111541953050711,0,0,0.0227492712588022,0,0,-0.0108293239572899,0,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0,0.0898556532241851,0,0,0,-0.0246481601422139,0.241970203992627,0,-0.0959961012972557,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203699265036625,0,0,-0.0761275945811351,0,0,0,0,0,0,0,0.0607643470132644,0,0,0,0,0,0,0,0,0.0168237836571011,-0.0301000536580023,0,0,0,0,0,0
X600660.SH,0,0,0,0.0653363643973243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925275387921207,0.212251913742554,0,0,0.248181642942615,0,0,0.0659140423186245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104118492481476,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,2.16840434497101e-19,0,0,0,0.113843773656721,0,0,0,0,0,0,0,0,0,0,0.111122055840411,0,0,0,0,0,0,0,0.0346170154797904,0.0469886119720545,0,0,0.152781108519807,0,0,0,0,0,0.00128938010808115,0.0474933664003098,0,0,0.120453468217191,0.0101462933696183,0,0,0,0,0,1.0842021724855e-19,-0.0225615297514622,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00927765124187346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262626514388557,0,0.0097185060374439,0.103808274077113,0,0.266307263283357,0,0,0,0,0,-0.00288150264393369,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0.0221599512078582,0,0,0.0438104087422849,0,0,0,0.320717226508462,0,0,0,0,0.192166746286598,0,0,0,0,0,0,0.217230517554913,0,0.00925870129744164,0,0,0,0,0,0,0,0,0.0928042554455656,0.0321475921666593,0,0,0,0,0,0,0,0,0,-0.0145227621675216,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040614984813891,0,0,0,0,0.0954074383030508,0.0702844977405936,0,0,0,0,0.055112344353332,0,0.360862061311646,0,0,0,0,0,0,0,0,0,0,0.00395534221730609,-0.0155599098526993,0,0,0,0,0,0
X600307.SH,0,0.0176952830221073,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0846006689624564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430740863984039,0,0,0,0,0,0,0,0.126593715290583,0,0,0.28755940523788,0,0.10804106250473,0,0,0,0,0,-0.0228072608819514,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0.136107130081122,0,0,0,0,0,0,0,0.0691707728459773,0,0,0,0,0,0.0176238381252976,0,0,0,0,0,0,0,0.116930724990449,0,0.0307091083256388,0.102604110325376,0,0,0,0,0.212822346301178,0,0,0.119945871002024,0,0,0.0442764019053742,0,0,0,0,0,-0.0370908162189811,-0.0173443132669549,0,0,0,0,0,0
X600578.SH,0,0,0,0.333908626477278,0,0,0.003875934792067,0,0,0,0,-1.73472347597681e-18,0.178145604310693,0,0,0,0,0,0,0,0,0,0.00587482826023867,0,0,0,0,0,0,0,0.0371463544416131,0.108926078388206,0,0,0,0,0,0.231411934013606,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0414062843865583,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0.0826151487890909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0957853234063393,0,0,0,0,0,0,0.0311600081092507,0.0798805546373994,0,0,0.0438165301602269,0,0,0,0,0,0,0.207878172786711,0,0,0,0,0,0,0.17981976372069,0,-0.0241775014866422,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219333307739015,0,0,0,0,0,0,0.115926273888986,0,0,0,0.0181009656863938,0,0.0229585664109923,0.0597110841844681,0.0496459460429991,0.0608414945325806,0,0,0,0,0,0.0485250751124185,0,0,0,0,0.00378339775782639,0,0.153381725923411,0,0,0,-0.000412521639446189,-0.0130611451435899,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.00441007146153516,0,0,0,0,0,0,0,0,0,0,0,0.233948588351736,0.053626502504398,0,0,0,0,0,0,0,0,0,0.0313709775276594,0,0.0180908383568259,0,0,0,0.0230320580153508,0,0,0,0,0,0,0,0.278920812764755,0,0,0,0,-0.00793947445141591,-0.00194511176043569,0,0,0,0,0,0
X600315.SH,0,0,0.0148238071276936,0.181130050215491,0,0,0,0,0,0,0,0,0,0.114300325206907,0.042160735292214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119467110545556,0,0,0,0,0,0,0,0,0.0525441486337072,0,0,0,0,0,0,0,0,0,-0.0267061799562165,-0.0236852894080036,-0.108734254423528,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174944866639482,0,0,0,0,0,0.0866503037999734,0.198056089911269,0,0,0,0.119000718123684,0,0,0,0,0,0,0,-0.0143388678591538,0.00258125158068267,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.0427203014348652,-0.0721483170108461,0,0,0,0,0,-0.0036506324794682,0,0,0,0.130159967675177,0,0,0,0,0,0,0.117458769718634,-0.124027308405743,0,0,0,0,0,0,0,0,0,-0.207810370350414,0.130076153032861,0,0,0,0,0,0.0454515997308063,0,-0.00593735771049317,-0.0266686008007776,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.855134990322759,0,0,0,0,0,0,0,3.24852831092372,0,0,0,0,-0.5224650026175,-0.00771408059635354,0,0.269658900593089,0,0,0,0,0,-0.604169688872968,0,0,0,0,0,0,0,0,0,0,0,-1.16781744623582,0,2.77555756156289e-17,0,0,0,0,-0.775899809670114,-0.383992066608789,0,0,0,0,0
TED,0,0,0,0.086865876601907,0.529408906409411,0,0,0,0,0,0,0,0,0,-0.0402461186175932,0,0.6243265137233,0,0,0,0,0.00106965056883194,0,0,0,0,0,0,0,0,0,-0.0826455749067816,0,0,0.130535940891517,0,0,0,0,-0.0475967747618352,-1.17354002911437,0,-1.28981638079708,0,0,0,0.547914148336014,0,0.0870598875591648,0,-0.163386828287172,-0.0217550264634155,0,0,0,0
