,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X300072.SZ,X601600.SH,X600688.SH,X600547.SH,X600795.SH,X601991.SH,X600362.SH,X600309.SH,X600660.SH,X600188.SH,X600886.SH,X600027.SH,X601992.SH,X600157.SH,X600111.SH,X600339.SH,X600489.SH,X000898.SZ,X000709.SZ,X002466.SZ,X600299.SH,X601158.SH,X000959.SZ,X000408.SZ,X000792.SZ,X600583.SH,X000630.SZ,X000883.SZ,X600352.SH,X600219.SH,X002092.SZ,X000539.SZ,X000983.SZ,X000027.SZ,X000723.SZ,X000825.SZ,X002460.SZ,X600098.SH,X601699.SH,X600021.SH,X600623.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600027.SH,0,0,0,0,0.200677517561643,0,0,0,0,0.0813807505548797,0,0,0,0,0,0,0.0131043260860694,0,0,0,0,0,0,0,0,-0.0147695218941084,0,0,0,0,0.01159280396422,0,0,0,0,0,0,0,0.0777682599796559,0,0,0,0,0,0,-0.0296346910195684,0,0,0,0,0.00157263073071783,0.00226006625346249,0,0,0,0,0,0
X601992.SH,0,0,0,-0.0591980373028533,0,0,0,0,0.00051278902673342,0,0,0,0,0,-0.0334489297622739,0.0898631582135445,0,0,0,0,0,0,0,0.270291611050246,0,0,0.349866532448973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105171339151848,0,0,0.101898288922653,0,0,0,0.0447026582075832,-0.0201551631799179,0,0,0,0,0,0
X600157.SH,0,0.0886561447519897,0,0,0,0,0,0,0,0,0,0,0,0.03116939128768,0.0621470983694861,0.030220565301741,0,0,0,0,0,0,0,0.0981388619626652,0,0,0,0,0.000898387604292662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00198792971418081,0.016255632054435,-0.00571139991243373,0.123122021503507,0,0,0,0,0.00303457953617457,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0520495367324787,0,0,0,0,0.118411372753443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188805618272915,0,0,0.0126039781026354,0,0,0,0,0.0788385553988465,0,0.121424035433134,0,-0.0124393490650213,0,0,0,0,0,0,0,0.0031493320362735,0,0,0,0,0,0,0
X600339.SH,0,0.125216422402547,0.115427343045649,0,0,0,0,0.0801698227475927,0.272908784120839,0,0,0,0,0.214586170838773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893027005273867,0,0,0,0,0,0,0,0,0,0,0,0.0365050782948327,-0.0790802566868728,0.145565496885156,0,0,0.044884652003685,0.297870663025264,0,0,-0.00503411521027517,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.707813863673313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131856638402086,0,0,0,0.0193393790043569,0,0,0,0,0,0,0,0,0,0,0,0.00490301038963066,0,0.00681648598914805,0,0,0,0,-0.00827930832741084,0.000961588492392708,0,0,0,0,0,0
X000898.SZ,0,0,0,0.0291957844981244,0,0,0,0,0,0,0,0,0,0,0.0816956037209717,0,0,0,0,0,0,0,0,0,0,0,0.137940413340301,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475616820662143,0,-0.0551623361897705,0.194727476954355,0,0,0.297657043633194,0.0690638456008442,0,-0.202671759691067,0.0312426632277331,-0.00484741224540322,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185525777250523,0,0,0,0,0,0.298600680146702,0,0,0.0268410239875121,0,0.336049671819918,0,0,0,0,0,0,0,0,0.194170614602271,0,0,0,0,0,0,0,0,0.117596517071868,-0.112064122857473,-0.0984094309370147,0.0880770420887393,0,0,0,-0.0012555001061624,-0.00179548770894671,0,0,0,0,0,0
X002466.SZ,0,0.296758236483629,0,0,0,0.0344976925980792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00858370360370832,0,0,0,0,0,0,0,0,0,0,0,0,0.225842809409135,0,0,0,0,0,0.389408321565192,-0.0410193037119472,0,0,0.117415949716549,0,-0.000777545037306818,-6.57971765210596e-05,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0.00654989455331455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15104991849695,0,0,0,0,0,0,0,0,0.106929089883254,-0.0834328147240233,0.00916639670370638,0,0,0,0,0,0.00511350221694458,-0.00697738172083859,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,-0.0623958542860907,0,0,-0.0298077765847196,0,0,0,0,0,0,0.0731679121863061,0,0,-4.33680868994202e-19,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0241049751133688,0,0,0,0,0,0,0.00646575113860676,0,0,-0.0381966194574144,0,0.0807491149596605,0,0.0984210983102477,0,-0.0316922997031242,0.00170614078789445,0.00119122882158542,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0.114742651183138,0,0,0,0,-0.00751369408807446,0,0,0,0,0,0,0,0,0,0.269925236588358,0,-0.0204947624265808,0,0,0,0,0,0,0.220541158692207,0,0,0,0,0,0,0,0,0,0.0389617184642419,0,0.151279939987154,0,0,0,0,0,-0.00917404488348136,-0.0033090041475374,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.113049428388634,0,-0.0477023131908823,0.091559649785019,0,0,0.175341570652281,0,0,0,0.255240416668043,0,0,0,0,0,-0.136721380003512,0,0,0,0,0,0,-0.0156798341789924,0,0,0,0,0,0,0.0524566316125007,0,0,0.0955548984456804,0,0,-0.0283017910295527,0.0110407220175138,0,0,0,0,0,0
X000792.SZ,0,-0.0839403588206742,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.264581496753404,0,0,0,0,0,0.0563176541098181,0,0,0,0,0,0,0.206760299521412,0,0,0,0.0249681527649206,0,0,0,-8.67361737988404e-19,0,0,0,-0.015444155710488,0.0483150209268411,0,0.00576063954077828,0,0,0.0327972439075926,0,0,0.0115932244548513,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0660119593947498,0,0.140439364723822,0,0,0,0,0,0.226960928392766,0,0,0,0,0,0,0,0.014534468835301,0,0,0,0,0.0867062833801226,0,0.077253827677635,0,0,0,0,0,0,0,0.0396659133836155,0,0,0,-1.0842021724855e-19,0,0,0.059921106104226,0.232616232652311,0.114484960173812,0,0,0,-0.000826420067035855,0,0,0,0,0,0
X000630.SZ,0,0,0.0363010700971346,0.0254859882914821,0,0,0,0,0.116684320129494,0,0,0,0,-6.93889390390723e-18,0.346144580249594,0,0,0,0,0,0,0,0,0,0,0.0826061011044437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600651114349493,0,-0.0260145929908241,0,0,0,0,0,0,0,-0.0391656262420676,0.0111835145172829,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.0259046466924041,0,0.0503425238180856,0,0,0,0.02278529969114,0,0,0.0370349858512887,0,0,0,0,0,0,0,0,0,0,0,0,0.114527898413991,0.175874140024352,0,0,0,0,0,0,0,0,0,0.127512426041962,0,0.0412951843801277,-0.0732248647363906,0,0,0,0,0.00783179623943205,0.0116357846539142,-0.00513727380580204,0,0,0,0,0,0
X600352.SH,0,0,0,-0.133518932074676,0,0,0,0,0,0,0,0,0,-0.0208981434745244,0.0763615904206216,0.0796001382628854,0,-0.0655802223910346,0,0,0.134937599546183,0,0,0,0,0,0.10138005170163,0,0.112651725018743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141086327983763,0,-0.00864981286579833,0,0,0,0,0,-7.75134910939778e-05,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.0658673698508947,0,0,0,0,0.246242461198804,0,0,0.168538560107143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195549884427638,0,0,0,0,0,0,0.00881273304554641,0,0,0,0.113310654726816,0,0,0,0,0,0,0.00100601124988475,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0.0258455758307275,0,0,0,0,0,0.0920682580834765,0.0674195139705316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120200062634285,0.15079587079142,0,0,0,0,0,0,0,-0.0190546041878891,0.0493719172959043,0,0,0,0,0.347861445474869,0,0.0184134202521427,-0.00300107798131075,0,0,0,0,0,0
X000539.SZ,0,0.0963101974831106,0,0,0,0,0,0,0,-0.0590570907793892,0,8.67361737988404e-19,0,0,-0.0270001138706652,0,0.112802040925563,0.0846855988880416,0,0,0,0,0,0.0485779553912882,0,0,0.0152373697097304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141530579295655,0.0694322133005617,0,0,0.0877459648502613,0.00909717610488612,0,0.0107900534740558,-0.00862264751449282,0,0,0,0,0,0
X000983.SZ,0,0,0,0.122416471458541,0,0,0,0,-0.0526556578740464,0,0,0,0,0,0,0,0,0.197032370130514,0,0,0,0,0,0.115627563138764,0,0,0,0,0,0,0,0,0,0,0.206827953154735,0,0,0,0,0,0,0,0.0270812518865794,0,0,0.00428972519000506,0.429222373898361,0,0.032849663615845,0,-0.0112007217991542,0.0043844731985217,0.0343949565867583,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237716146221618,0,0,0,0,0,0.0116034930019449,0,0,0.0423180277452165,0,0,0,0.118280942844998,0,0,0,0,0.269857936536452,0,0,0,0,0,0,0,0.00854915841187203,-0.00652833095997278,0,0,0,0.15797062069225,0,-0.00837380357439862,0.0056471604788983,0,0,0,0,0,0
X000723.SZ,0,0,-0.0635394166655831,0,0,0,0,0,0,0,0,0.552742927599359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178637241805844,-0.0548117013111426,0,0,0,0,0,0,0,0,0,0,0,0.348185835164592,0,0.187945781834424,0,0,0,0,-0.225358075404367,0.0760115948215495,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.346064808353298,0,0,0,0.251426854922719,0,0.113020154622827,0,-0.126157323472284,-0.0480355140657792,0.135996110603525,0.0985457058316144,0,0,0,0,-0.129207651003185,0,0.0887944875697568,0,0,0,0.254950645839765,0,0,0,0,0,0.0298082542384816,0.0501663823703483,-0.036157357225799,0.00405178379816404,0,0,0,0,0,0
X002460.SZ,0,0,0,-0.126979407789658,0,-0.148303074040623,0,0,0,-0.0611656304351152,0,0,0,0.0155690207842486,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642533398345028,0,0,0.299191819508675,0,0.155579638338575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511701872918026,0,0.0374738084331023,-0.00633605783876492,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0.89155374485651,0,0,-0.346362956704912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168253506552275,0.329933483190308,0,0,0,0,0,0,0,0,0,0,0.0717029726134609,0,0,0,0,0,0,0,0,0,0.0524938407339906,-0.0519909504842298,0,0,0,0,0,0
X601699.SH,0,0.300797200416689,0.105484124316745,0,0,0,0,0,0,0,0,0,0,0,0.153970901829227,0,0,0,0,0,0,0,0,0,-0.105687407316577,0.0341830817399455,0,0.121747110883459,0,0,0,0,0,0,0,0,0,0,0,0,0.664682413454159,0,0,0,0,0,0,-0.0363176161815576,0,0,0.00100719862426186,0.000107349464765588,0,0,0,0,0,0
X600021.SH,0,0,0,0.0231538255326193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266641821581774,0,0,-0.0504797318807034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136140807650592,0,0.0448032684360899,0.0137923061729152,0,0.0303621135260972,0,0,0,-0.180727682558984,0,0.00915596488028659,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554109327204356,0,0,0,0,0,0,0,0,0,0.244679899651026,0,0,0,0,0,0,0,0.0220268103668904,1.73472347597681e-18,0,0,0,0,0,0.139642438192077,0,0,0,0.0888815898780113,0.046133200953216,0.145513184789385,0.0285079887818417,0,0,0,0,0,-0.0015936968648109,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.101282821972295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.059286865406667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117541061287805,0,-0.313318533205611,0,0,0,-3.46944695195361e-18,0.27789646421911,0.00988377683421555,0,0,0,0,0,0.0257366366751487,0.0247652046000063,0,0,0,0,0,0
Slope,0,0,-0.956560880394689,0,0,0,0,0,0.439422649364866,0,0,0,0,0,0,0,0,0,0.0169151737975544,0,0,0,0,0,0,0,0.350555889689604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01175361047828,0,1.65570712169512,0,0,0,0,0.268355051597221,0,0,0,2.66031697158083,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,1.76293459227979,0,0,0,0,0.70087857743669,0,0,0,0,0,0,-4.52321528242993,0,0,0,0,0,0,0,0,0,0,0.86876288405289,0,0,0,0,0,0,0,0,0,2.31815100898095,0,0,0,0,-3.15528880034216,2.09617039025428,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0544647895093574,-0.0191256406604333,0,0,-0.0611375078132009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0756823659838595,0,0,0,0.0181514700082991,-0.0228184935625499,0,0,0,0,0,0,-0.0512521487133898,0.0145447006154267,0,0,0,0,0,0
MKreturn,0,-0.0472904496981269,-0.0306691261554337,0,-0.0206044046160099,0,0,0,0.0154381834299221,0,0,0,0,0,0.0222407187041394,0,0,0,0,0,-0.0728961871708095,0,0,0,0.0632633891142459,0.0521387805495862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021862044576955,0,-0.040281371676683,-0.0161661002000883,0,0,0,0.0160452353580446,0,0.00100549330807851,0,0,0,0,0,0
MKvol,0,0,-0.0062398886282332,0,0,-5.54012654213871e-05,0,0,-0.0011244404749468,0,0,0,0,0,0.000453819002085648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000166346724837575,0,-0.000901760766672929,0,0,0,-0.00100181067100529,0.0014526599289755,-0.00121601259753903,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0608336686946503,0,0,-0.0164366437769639,0,0,0,0,0,0,0,0,0,-0.0102575079631,0,0,0,0,0,0,-0.0694828145915751,0,0,0,0,0,0.00159040851228973,0,0,0,0,0,0.013566109716581,0.00320853886549092,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.028642108360918,0,0,0,0,0,0,0,0,-0.0200864236494196,-0.00526550701326418,0,0,0,0,0,0,0,-0.0132061866256435,0,0,0,0,0,0,0,0,0,0,0,-0.0282088618720908,0,0,0,0,0,0,0,0,0,0,-0.021990693857125,0.0272243793228216,-0.0199498371937731,0,0,0,0.00127253518686942,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0.00407154252004898,0,0,0,0,0,0,0,0,0,0,0,-0.00459794788078718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00261393797693045,0.00329405883934818,0,0,0,0,0,0
