,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600688.SH,X600795.SH,X601991.SH,X600623.SH,X600027.SH,X600362.SH,X600157.SH,X600111.SH,X600886.SH,X601992.SH,X600188.SH,X002466.SZ,X600299.SH,X600660.SH,X000792.SZ,X601158.SH,X600547.SH,X600583.SH,X000709.SZ,X600309.SH,X000539.SZ,X000883.SZ,X600489.SH,X000898.SZ,X000027.SZ,X600352.SH,X000630.SZ,X002470.SZ,X000012.SZ,X002075.SZ,X300072.SZ,X000629.SZ,X000983.SZ,X000060.SZ,X600098.SH,X000959.SZ,X600160.SH,X600176.SH,X600021.SH,X000723.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0.0514933819113886,0,0,0,0,0,0,0,0,0,0,0.0788764179463288,0,0,0,0.106587826789637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00309235116248062,0.0305950658243418,0,0,0,0,0.0733253428513784,0,0,0.117626258176595,0,0,0,0.219232218791102,0,0,0,-0.00556837861778951,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0653698164809838,4.33680868994202e-19,0,0,0,0,0,0,0.174292747590408,0,0,0,0,0.000986523960465903,0,0,0.00741103786532056,0,0,0,0,0,0,0,0,0,0.0833700584809819,0.0423091596629223,0,0,0,0.0326754049593371,0,0,0,0.0413600550943344,0,0,0,0,0.312118310076509,0.0400414891203445,0,-0.00168584150819882,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,-0.315292762369463,0,0,0,0,0,0,0,0,0.246668202950066,0,0,0,0,0,0,0,0,0,0,-0.288544532337848,0,0,0,0,0,3.46944695195361e-18,-0.0389175837256806,0.301338123492235,0,0,-0.00323537149739725,0,0,0,0,0,0.484264825832101,0,0,0.0152282042357253,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.0155089307574753,0,0,0,0,0,0,0.0402299952780604,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517094708624989,0,0,0,0,0,0,0,0,0,0,0.028489869741612,0.106028437889174,0.109653033363712,0.0967125801442063,0,0,0,0.263386339934344,0.026083325569796,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,6.93889390390723e-18,0.191263886023922,0,0,0,0,0,0,0.300250894862643,0,0,0,0.214254543605833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714010002668944,0,-2.77555756156289e-17,-0.0193996907504842,0,0,0,0.0449345248687978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0120527851986107,0,0,0,0,0,0,0,0,0,0,0.0853980337444237,0,0,0,0,0,0,0,0,0,0.219088479395762,0,0,0.119306371711079,0.0453293714083624,0,0,0.132135879993494,0,0.133936012972295,0,0,0.0497724635093205,0,0,0.0896079862324334,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0801491763688405,0,0,0,0,0,0,0,0,0,0.171417938518841,0,0,0,0,0.0402220376913516,0.0171118146301955,0.0547719334104351,0,0,0,0,0,0.157603532593778,0,0,0.0534935859388546,0,0,0,0,0,0,0.0494007937563082,0,0,0,0,0.240234658075323,0,0,0.0569366836902535,0,0,0.026826044759238,0,-0.0018397324302888,0.0164901853913445,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189688500054601,0,0,0,0,0,0.019671709582804,0,0.0379033021972911,0,0,0,0,0,0.0238418144752735,0,0,0,0,0,0,0,0,0,0,0.0173747199337507,0.0420388594249705,0,0.0134553391665468,0,0.0396551827634766,0,0.198140163710447,0,0,0,-0.00158995685407613,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.0645811025516327,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352806835415805,0,0,0.213396485444904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029218948017946,0,0.174419291958738,0.112685100240098,0,0,0,0,0,0,0,0.0270888526388376,-0.0377942294585875,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.562228451586576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160865773862868,0,0,0,0.0325598129325192,0,0,0,0,0.0665063457226564,0,-0.0369819460091189,0,0,0,0,0,0,0,0,0,0.10747284331249,0,0,0,0.0492677302958777,0,0,-0.00886547919567546,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.148717433061338,0,0,0,0,0,-0.167613056613188,0,0,0.156242299679869,0,0.344373811013933,0,-0.409778390661668,0,0,0,0,0,0,0,0,0,0.280471197809162,0,0,0,0,0,0,0.144379511353815,0,1.73472347597681e-18,0.154124768849218,0,0,0,-0.015035371988176,0,0.0623953173338499,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246978123934856,0,0,0,0,0,0,0,0,0,0,0.0986655411355161,0,0,0,0,0,0,0,0,0,0.065466015242575,0,0,0,0.197921600098947,0,0,0.00229157577610761,0.0234543074318985,0.253852627480353,0,0,0.152075076708888,0,0,0,0,0,0.0278288168486001,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.00670684739081628,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0354795817894243,0,0.0132695050728573,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155860430529094,0,0,0,0,0,0,0,0.0396245960771052,0,0,0,0.0414630677861481,0,0.106967823031033,0,0,-0.0134515466335906,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.0182224698776466,0,0.239832476369004,0,0,0.11060092526681,0,0,0,0,0,0,0,0.154936473007928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291502064975595,0.0956393445342634,0,0,0,0,0,0,0,0,0,0.0323140184069051,0,-0.109299431945315,0.0237196275186513,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.00402206816746114,0,0,0,0.0535869599244896,0,0,0.0436338116568996,0.201710322991676,0,0,-1.0842021724855e-19,0,0.0304820375201296,0,0,0,0,0.328899305741421,0,0,0,0,0,0,0.071868471590912,0,0,-3.46944695195361e-18,0.0205931694861162,0,0,0,0,0.0389738780545612,0.0976653449371197,0,0,0,0,0.0368453869812124,0,0,-0.000225062279251297,0,0,0,0,0,0
X600547.SH,0,0,-0.0302452725232758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.959356385312507,0,0,0,0,0,-0.0217931214074696,0.022327502351002,0,0,0,0.166058565081419,0,0,0.0203476503167761,0,0,0.0128544513960729,0,-0.0262470581885028,0,0,0.0690631811185982,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752709466859588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251474424587017,0,0,0.050537140357357,0.0858626459879647,0,0,0.0499797569042007,0.0104608251485292,0.0926490888497206,0,0,0,0,0,0.0971119108399721,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.104306115788488,0,0,0,0,0,0,0,0,0,0,0.0687961592272611,0,0,0,0,0,0,0,0,0,0,0,0.530172535128581,0,0,0,0,-0.0126160182183311,0.0426145268121193,0,0,0,0,0,0.0595860489716464,0.0970650882635267,0,0,0,0,0,-0.0255692388339501,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.00780101324415658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122417224304406,0,0,0,0,0,0,0,0,0,0,0,0,0.11266249314496,0.0800562966813906,0,0,0,0,0.0773515192626038,0.0756242258996665,0.0707064415011919,0.042085253961005,0.00767745486174373,0,0.0573082271374733,-0.138928424669281,0.065699575577566,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601020086588392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575288944115932,0,0,0.0108951324141583,0,0,0.179879009104646,0,0,0.20622084630916,0,0,0,0.0775266552689696,0.116626760336796,0,0,-0.00972746028900056,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.165007004976899,0,0,0,0,0,0,0.036577448124164,0,0,0,0,0,0.0426097790900175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123985602335176,0,0,0,0.0557551212833259,0.0613710953847115,0.0993631171717206,0.0960767152183093,0,0.0873093573934899,0,0.0222798575381526,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.140400644292239,0,0,0,0,0,0,0,0,0,0,0,-0.0296460645278699,0.0866772237803476,0,0,0,0.596751663731834,0,0,0,0,0,0,0,0,0.00125150182992403,0,0,0,-0.0347171875281514,-0.101543623711883,0,0,-0.0561698087336088,0,0.0764007439561792,0.0299706150148392,0,0,0.137977758891394,0,0,0.0157418878900169,0,0.0505810425172141,0,0,0,0
X000898.SZ,0,0,0,0,0,0.180552566568596,0,0,0,0.0363673717644196,0,0,0,0,0,0,0,0,0,0,-0.0420531234974668,0,0,0,0,0.0102831504186055,0,0.543855248057407,0,0,0,0,0,0,0,0,0,0,0.0810112693443752,0,0,0,0.14726413103796,0,0.0347935107615833,0,0,0,0,0,0,-0.0279155527376179,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229543163956711,0,0,0,0,0.0018623432810476,0.192157231363374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715174996793149,0,0,0,0,0.0985120691321148,0.130450526121617,0,0.116911144843508,0,0,0,0,0,0.0274831350152724,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.231934979408325,0,0,0,0,0,0,0,0,0,0,0,0,0.110830202609728,0,0,0.155812785741354,0,0,0,0,0,0.0560656622184047,0,0,0,0,0,0,0,0,0,0,0,0.130410455750178,0,0.027394129692421,0,0.114526587247957,0,0,0,0,0,0.0183968214876128,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.083053384746166,0,0,0,0,0,0.148723486248797,0.19917964724492,0,0,0,0,0.0821688493551494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588121425921322,0,0.149138409118119,0,0,0.0472077836021626,0,0,0,0,0,-0.0270559043604722,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0101914583829053,0,0,0.224910867501926,0,0,0,0,0,0,0,0.0297457138011664,0.021153166936322,0,0.113395523350718,0,0,0,0,0,0,0.0918004368990795,0,0,0,0.121612967553015,0,0,0.156329426230672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0.219299694577897,0,0,0,0,0,0.0369060756942849,0,0,0,0,0,0,0,0.367687018528008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108812732160654,0.057278635488198,0,0,0,0,8.67361737988404e-19,0.092716713124192,0,0.114120172269494,-0.0228506753408368,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0.0226529280731748,0,0,0,0,0,0,-0.227969263370092,0,0,0,0,0,0,0,0,0,0,0.172227571645461,0,0,0,0.0567675543023318,0,0,0,0,0.0181560164621356,0,0,0,0,0,0,-0.352829376547743,0,0,0,0,0.0585425182047586,0.024861599165847,0,0,0,0,0.390673408086775,-0.273364506388131,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.128780983829753,0,0,0,0,0,0,0,0,0.411778906302441,0,-0.20339907186034,0,0,0,0,0,0,0,0,0,0,0.186973078192433,0,0,0,0,0,0,-0.0399112068188441,0,0.077447975279045,0,0,0,0,0.224589598004172,0,0.075137702621807,0.0207483062819561,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.28353937032373,0,0,0,0.0652646195390966,0,0,0,-1.0842021724855e-19,0,0.180241425111652,3.46944695195361e-18,0,0,0,0,0,0,0,0.0335987204729221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593156570388093,0.0494235827923751,0,0,0,0.037299100318481,0,0.111610836684867,0,0.0607402092641689,-0.0794858939797966,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195515322230847,0,0,0,0,0.106828569816247,0,0.0613097381501906,0,0,0.0512220702147065,0.13918839818645,0,0,0,0,0,0,0,0,0,0.248397452830056,0,0,-0.0755216397518966,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104555110858779,0,0,0,0.0420054470067001,0,0,0,0,0,0,0,0,0,0,0,0.0715403047176874,0,0,0,0,0.19936240046193,0,0,0.121651343521119,0.122373583750071,0,0,0,0.0815239920474937,0,0,0.013479360861661,0,0,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175994664697568,0,0,0,0,0,0.0753410418144009,0,0,0,0,0,0,0,0,0,0,0,0.134396639148079,0.108176387265732,0,0,0.0794365660048263,0,0,0.000454468102288013,0,0.0199981753463216,0,0,0.0302827458595818,0,0.358894432385004,0,0,0,-0.00824689067750929,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.741207318689183,0,0,0,0,0,0,0.0186475179479073,0,0,0.0620609325531865,0,0,-0.0503928626995729,0,0,0,0,0,0,0.0122887031930414,0,0.0764713641769745,0.201755435463984,0,0,0,0,0,0,0,0,0,0,0,-0.0155430996134646,0.176804462717656,0,0,0,0.151159171029591,0,-0.133419917961997,0.0437108643063299,0,0.0287378566015369,-0.0281315427875482,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.133396227781234,0,0,0,0,0,0.147586115456389,0.640482266136893,0,0,0,0.34560260340818,0,0,0,0,0,0,0,0,-0.013930703622563,0,0,0,0.337304270396465,0,0,0,0,0,0.361288580945113,0,0,0,0.012235056679783,0,0,-0.0959357554609627,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493419000273248,0,0,0,0,0,0,0.198169261299525,0,0,0,0,0,0,0,0,0.0373871059134792,0,0,0.0856492081675186,0.216166364155087,0,0.0432133016673526,0,0,0.0448557409993477,0,0,0.036856280056284,0,0.0989374053058222,-0.0465308296973469,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519827858836276,0,0,0,0,0,0.0325489238137617,0,0,0.154980519870126,0,0,0,0,0,0.34400538143395,0,0,0,0,0,0,0,0,0.00474879351482804,0,0,0,0.0510382202908683,0,0,0.206422238586889,0,0,0,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0483953746371988,0,0,0.194315518984965,0,0,0,0,0,0.138924173212358,0,0,0,0.287378685009333,0,0,0,0,0,0.16946462558243,0,0,0,0,0,0,0,0.171096601551179,-0.0216615942793867,0.0982561326345131,0.0934410534264219,0,8.67361737988404e-19,0.147078738658276,0,0,0,0,0,-0.0379014105834195,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0.0240361897776882,0,0,0,0,0,0,0.0260022725506867,-0.0296745622205299,0,0,0,0,-0.0824329974373587,0,0.0965470639265388,0,0.0910292947114029,0,0,0.0202203724841006,0,-0.0530698207886412,0,0,0,0.0377558791977445,0,0,-0.112068900885852,-0.0104937222859342,0,-0.0488857296864115,0.0376824361236785,0,0,-0.0552903223860001,0,0.051499375728697,-0.010994415666996,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.354264984566491,0,0,0,0,0,0,0.229904560865525,0,0,0,0,0,0,0,0,-0.249896949337581,0,0,0,0,0,0,0,0,0,0,0,0,0.406767574352368,0,0,0,0,-0.035039825915446,0.542197486949296,-0.634774556707206,0,0.17412790653839,0,0.0976657757709505,0,0.0876354567658039,-0.101256191780253,-0.192331686826942,0,0.0612287374710738,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191544978342472,-0.277882288662557,0.0962361886140859,0,0,0,0,0,0,0,0,0,0,0,0,-0.00656854544521317,0,0,0,0,0,0,0,0.185834535153887,0,0,0,-0.563742465759201,-0.082613973583829,0.0899109104780729,0,-0.296671151689915,0,0,0,6.8071353261121,0
RealEstate_excess,-0.331078459317601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.0171541236901857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.040615054883806,0,0,0,0.0647062863308311,0.0294991867963561,0,0,0,-0.103333070396907,0,0.0647525692737026,0.0172926407437504,0,0.112604853897984,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944233207995646,0,0,0,0,0,0.0566990024902982,-0.182357032607609,0,0,0,0,0,0,-0.292194321314208,0,-0.0153568457788664,0,0,0,0.0233788418077371,0,0,0,0,0.0277086451707781,0.0262164227523873,0.617491636878167,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00243050779806357,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00268522458618567,0,0,0,0,0,0,0,0,0,0,0,0,0.00905172591810864,-0.0120404124619333,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00277234258949664,0,0,0,0,0,0,0,-0.00171947098220378,-0.00729150071479791,0,0,0,0,0,0,0.0122431524477607,-0.0527957104332012,-0.00882201901352137,0,0,0.000111028763534335,0,0,0,0.00881333391618692,0,-7.43854370320898e-05,0,0.00830496869510472,-0.0157086527984387,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000294278194721072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249940219185349,-0.127257351772494,0,0,0,0,0,0,-0.00209601928713373,-0.00288302054445006,0,-0.00278459477028887,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00218106538551547,0,0,0,0,0,0,-0.000500661615024431,0,0,0,0,0,0.00651494420882523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191720945289038,0,0,0,-0.0140620970343781,0,0,0,0.00588190952873525,0,0,-0.00508727924955692,0,-0.00536478526088697,-0.00336851886505972,0,0,0,0,0
