,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X601600.SH,X600011.SH,X600309.SH,X601898.SH,X601992.SH,X600688.SH,X600795.SH,X002466.SZ,X600362.SH,X600111.SH,X601991.SH,X600188.SH,X600547.SH,X300072.SZ,X600660.SH,X600516.SH,X002460.SZ,X600886.SH,X000898.SZ,X000709.SZ,X600027.SH,X600157.SH,X600339.SH,X600489.SH,X000959.SZ,X600808.SH,X600219.SH,X600352.SH,X600549.SH,X000723.SZ,X002092.SZ,X601158.SH,X000553.SZ,X000983.SZ,X600299.SH,X000883.SZ,X600008.SH,X000630.SZ,X000807.SZ,X601699.SH,X002271.SZ,X000792.SZ,X000408.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114328798972527,0,0.0907751266834157,0,0,0,0,0,0,0,0,0.226501518768577,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073341537865247,0,0,0,0.53048791460676,0,0,0,0,0,0,0,-0.00123420673994956,0,0.03375584903867,0,0,0,0,0
X600688.SH,0,0,0,0,0.0617580653009839,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.00490093992525529,0,0,-0.118056927544479,0,0,-0.0173125719321649,0,0,0,0,0,0.00211812744428831,0,0,0,0,0,0,0,-0.00493906659915376,0.107154502317174,0,0,0,0.161152676090902,0,0.0965731888067811,0,-0.205244535331647,0,-0.00672718098941175,-0.051115054001377,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00645618606495787,0,0,0,-0.00354652045733504,0,0,0.00236801457963517,0.00315725715856932,0,0,0,0,0,0,0,0,-0.000160537381662499,0,0.000225569912940925,-0.000819364734734587,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0.00811591506378583,0,0,0,0,0.0196344313483645,0,0,0,0,0,0.0134843936136033,0.380605294134709,0,0,0,0,0,0,0,0,0,0,0,0.176538312548374,0,-0.0226701120916046,0,0,0.0220099291360602,0,0,0,0,0,0,0,0,-0.0992175684397973,0.130455715893335,-0.0150218451427311,0.0061574446436372,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10074859048432,0,0.255976694109117,0,0,0,0,0,0,0.160736946037549,0,0,0,0,0,0,0,0,0,0.0474913702476853,0,0,0,0.0398541978448551,0.0639392848598021,0,0,0,0.0876161868330893,0,0.128814802230701,0,0,0,0,-0.0197222659685855,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0485307110567126,0,0,0,0,0.247819887664797,0,0,0,0.28010603104732,0,0,0,0,0.112747291708381,0,0.17902805486352,0,0,0,0,0,0,0,0,0,0,0,0,0.146219842074597,0,0,0,0.0169385280390863,0,0,0,0,0,0,0,0,0,0,0,-0.034621757445916,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110512706099592,0.112583552941287,0,0,0,0,0.0155676426957747,0.0202370873423835,0,0,0,0,0,0,0.168841021555109,0,0,0,0,0,0.0037540863551669,0,0,0,0,0,0.00916802401948413,-0.0128363552173683,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.0759932639412226,0,0.0127585397780498,0,0,0,0,0,0.127351042160416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,-5.42101086242752e-20,0,0,0.338731427750375,0,0,0,0,0.000755408960924535,0.293273263500644,0,0,0,0,-0.0107147365137897,0.00123642028941237,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028358692778085,0.0111434012178271,0,0.0160481099884794,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.585461499830572,0,-0.030525769598331,0,0,0,0,0,0,-0.0114755445549617,0,0,0,0,0,0.0118376176964557,0,0,0,0,0,-0.00578031302343156,0.000592802313178954,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0.0451935314055502,0,0,0,0,0,0.0482404569827206,0,0,-0.0275942621413686,0,0.444105381480098,0,0,0,0,0.0255957744466395,0,0,0,0,0,0,0,0,0,-0.527214971953502,0,0,0,-0.274787382032608,0.198214312490587,0,0,0,0,0,0,0,0.181042716410724,0,0,0.367496422406599,0,0,0,-0.0438737933863193,0.133509945448013,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0945084721922682,0,0.0424472549052601,0,0.0578531085564653,0,0,0,0,0.0273856845067645,0,-0.0718292184095725,0,0.0126513576725267,0,0,0,0,0.0109081834126003,0,0,0,0,0,0,0,0,0,0,0,0,0.150470066105787,0,0,0,0,0,0,0,0,0,0,0.165629629136073,0,0.162522674299281,0,0.00560583862941728,-0.0119163352291864,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,-0.387422813966682,0,0.374981394092921,0,0.237736018195823,0,0,0.116334215850678,0,0,0,0,0,0,0,0,0.316863328338354,0,0,0,0,0,0,0,0,0,0,0,0.0748506204078737,0,-0.310074493354951,0,0,0.079506747323256,0,0,0,0,0,0,0,0,0,0,0,-0.0622992232699321,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.145802248447779,0,0,0,0,0.490481288838968,0,0.253278307546984,0,0,-0.123972468262189,0.0648055176454767,0,0,0,0,-0.0602306075343097,0,0,0,0,0,0,0,0,0,0.0152309410903541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.127541097305026,0,0,0,0.0318474463956048,0,0,0,0,0,0,-0.00370128889958657,0,0,0,0,0,0,0,0,-0.0536584706563513,0,0,0,0,0,0,0,-0.041406027449661,0,0,0,0,0,0,-0.00306933673763355,0,0,0,0,0,0,0.0580054220570815,0,0,0,0.00431352767772264,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0.14269077607038,0,0,0.134484451929079,0,0,0,0,0,0,0,0.059886869134993,0,0,0,0,0,0,0.019467268487726,0,0,0,0,0,0,0,0,0,0.456323569995696,0,0,0.00259338036679769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223345049991669,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238138395545986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203542715413645,0.129386362527349,0,0,0.137403555565869,0,0.119190025090429,0,0.0940621912100212,0.0529543849585709,0,0,0.0512602212986235,0,0,0,0,0,0,0,0.000678540421575444,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.0163384482871853,0,0,0,0,0,0,0,0,0,0,0,0.0142043098436269,-0.0332145239955224,0,0,0.124805219571781,0.0224157704019336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086957589184209,0,0,0,0,0,0,0,0,0,-0.00382278363949142,0.0230480779325372,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0.0277060074180426,0,0,0,0,0,0,0,0,0.0936398281620846,0,0,0,0,0,0,0,0,0.0288337368407455,0.0396811667771308,0,0,0,0,0,0.0624136334461392,0,0,0,0.0564213104618943,0,0,0,0.0496141734061616,0.098935170618101,0,1.73472347597681e-18,0,0.00118417458952035,0,0,0.0551083899889553,0,0,-0.00401429677351112,0.0162078391079093,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0.0171163971043347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266806315309608,0,0,0.0732428510272257,0,0,0,0,0,0,0,0,0,0.0801153273949312,0,0,0,0,0,0,0,0.146221695065247,0,0,0,0,0,0,0,0.0334929791399492,-0.0454863364797069,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00218573795709848,0,0,0,0.425955941724832,0,0,-0.0278979456322034,0,0,0,0.0140794191643212,0,0,0,0,0,0.0403275961768024,0,0,0,0,0.0213374935479647,0,0.0628536625848402,0,0.0928804555630224,0,0,0,0,0.0934899238531475,0,0,0,0,-0.00815296767420274,0.00137663933153578,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0.0213069357179529,0,0,0,0,0,0,0,0,0,0,0,-0.0273735525391759,0,0.1066695128546,0,0,0,0,0,0,0.135338215043145,0,0,0.0918607530281051,0,0.052531189449357,0,0,0,0.105460256741689,0,0,0,0,0,0,0.176840654542717,0,0,0,0.0367107477580358,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247259620379967,0,0,0,0,0,0.122521302253278,0,0,0,0,0,0.196523007638169,0,0,0.0590081488228585,-8.67361737988404e-19,0,0,0,0,0.139054998961469,0,4.33680868994202e-19,-0.113008285675419,0,-0.0294626162335748,0.00512103059426065,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.42498206251062,0,0,0,0,0,0,0,0,0.0414577538470051,0,0,0,0,0,0,-0.0107327353545919,0,0,0,0,0,0,0,0,0.0134446869578903,0,0,0,0.0336384229668296,0.0755010471329642,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0180895050797994,0.0182709544669756,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200231318241931,0.0247298748847217,0,0,0,0,0,-0.0465368815301278,0,0,0.0627459538660889,0.128372462949895,0,0,0,0,0,0,0,0,0,0,0,0,0.0745299192363645,0,0,0,0.059046231404386,0,-0.0832946975856872,0,0,0.0272254037957014,0,0,-0.0181982977579652,0.00256130660035205,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0.070091852629191,0.177369483496985,0,0,0,0,0,0,0,0,0.494635238859725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315539646590922,0,0,0,0,0.00517015175338689,0,0,0,0,0,0,0,0.00864342312562911,0.171318533169703,0,0,0,0,0.00911396485205903,0.0183552923498222,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.0364814414792058,0,0.12113462906446,0,-0.101970071152262,0,0,0.0528551263526657,0,0,0,0,-0.0127598515656065,0,0,0,0.172387921983495,0,-0.0519614896901848,0,0,0,0,0,0,0,0,0,0.0621240079475351,-0.0476800800543867,0,0,0,0,0,0.252157116747299,0,0,0.143438553578345,0,0,0,0.0740060528935718,0,-0.141955231305645,0,-0.0255312462798219,0.0501299385394504,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0.0635301252476339,0,0,0,0,0,0,-0.0805774152063567,0,0,0,0,0,0.192340533513312,0,0,0,0.511989788177973,0,0,0,0,0.089980196476793,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.237435277464075,0.415524808185326,0,0,0,0,-0.0420756296742114,0.0378306221092556,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.0171552268478801,0,0,0,0,0,0,0,0,0,0,-0.0155594476670507,0,0,0,0.0334493515393704,0,0,0,0.0188390813823621,0,0.0374449759389985,0,0,0,0,0,0,0.094009362352182,0,0,0,0.0366046368972741,0,0,0,0.0733545545693601,0.0080214617658843,0,0,0.00361977826304784,0.0101404347093182,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,-0.101419921227808,0,0,0,0,0,0,0.0867097638434801,0,0,0,0,0,0.0139348802403893,0,0,0,0.0739387009165976,0,0,0.00580159612740289,0,0.00687880287717842,0,0,0,0,-0.100890888245485,0.0709386020684612,0,0,0,0.428087757745355,0,0,0,0,-0.048009176899465,0,0,0.117418313950745,0,-0.0156145888045401,0.0294945460932261,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0.0692314952613761,0,0,0.214338944637972,0,0,0,0,0.14475008680937,0.0523695323643164,0,0,0,0,0,0.0204378373329148,0,0,0,0,0,0,0,0,0,0.0144932286657164,0,0,0.0711194877272869,0,0,0,0.0701256929398043,0,0,0,0,0,0,0.392482804017992,0,0,0,0,-0.0077090308805912,0.0475459291894116,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,-0.0567296706267296,0,0,0,0,0.22081230256695,0,0,0,0,0,-0.0296713133714141,0,0,0,-0.14097616522591,0,0,0,0.0693280456479018,0,0,-0.0842430392219918,0.156448329767495,0,0,0,0,0,0,0,0,0.108785130442034,0,0,0,0.160778404566676,0,0,0,0,0.321008361377115,0,0,-0.0124571134338147,0.0513581110725532,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361306838536002,0,0,0.124433858844794,0,0,0,0,0,0.00440133105009487,0,0.091038773521037,0,0,0,0,0,0,0,0,0,0.000850806495681609,0,0,0,0,0,0.139136435554952,0,0,0,0,0,0,0,0,0,-0.00947978997218308,0.00751372202037141,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,-0.0273219026894316,0,0.463313593720865,0,0,0.202442820847947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133972454988938,0,0,0.057031223489747,0,0,0,0,0,0,0,0.00913900518277139,0.265880024393493,0,0,0,0.0074107073127977,0,0,0,0,0,-0.0123246788838425,0.0196656305268156,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0.0528455593565538,0,0.00265058977323353,0,0,0,0,0,0.339636067939652,0.0718317649455498,0,0.0719992078722096,0,0,0,0.00140605543380549,0,0,0,0,0,0,0,0,0,0.129990606505592,0,0,0.00608601249673751,0,0,0,0,0,0,0,0.01301009530988,0,0,0,0,0.0341152326754982,0,0,-0.0041155687469845,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0.148210579723239,0,0.768816880903735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907397660374043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.083143102806985,0,0.0265162108074837,0,0,0,-0.024247450875791,0,0,0,-0.0253122695947146,0,0,0,-0.0289619914114627,-0.0201609890167626,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489254814482698,0,0,0,-0.0357567934306392,-0.0750822703127146,0,0,0,0,0,0,0,0,0.160256815043807,0,0,0.0718705182733248,0,0.117128921638711,0,-0.0103272996228916,0.253501617583537,0,0,-0.0565200792332858,0,0,0,0,0,0,0,-0.00621739924489009,-0.00695632359576592,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.05040963506743,0,0,0,0.281239358100861,0,-0.0447870356895589,0.130723718543415,0,0,0,0,0,0,0,0,0,-0.0908853584743593,0,0,0,0,0,0,0.0312324093224215,0,0,0,0,0,0,0.434879078525584,-0.206850027248912,0,0,-0.112451162442101,0,0,0,0,0,0,0,0,0.147796070909227,0.0180425889452632,0.00586199180357285,-0.014447505592093,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.222242023654883,0,0,0.0949065865689219,0,0.0245067772155444,0,0,-0.0636939688317008,0.312869447857905,0,0,0.0535120392268758,0,0,0.330902304175419,0,0,0,0,0.215323954370173,0,0,0,0.00636679702718485,0,0,0,0,0,0.254083370249505,0,0,0,0,0,0,0,0,0,-0.00962165514503097,0.0256674183033961,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,-0.0682948673291967,0,0,0,0,0,0,0,0,0.0633116491377867,0,0,0,0,0.0681061418091745,0.143878470103853,-0.108005092579688,0,0,0.0572659756851236,0,0,0.000731738493970964,0,0,0,0,0,0,-0.0687676857423191,-0.071648408071938,0,0,0,0,0,0,0,-0.0470202550394919,0,0.135481086345372,0,0,0.17907144562197,-0.00169001110552273,-0.00476685293046218,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.315153067114983,0,-0.050884902630543,0,0,0.0814815459978616,0,0,0,0,0,0,0,-0.0685474775980809,0,0,0,0,0,0,0,0,0,-0.00849706198220283,0,0,0,0.0188826128346903,0,0,0,0,0,0,0,0,0,0,0.168230366346066,0.0527138138658502,0.0347257320187017,0,0.0165466615235998,-0.0475558980253551,0,0,0,0,0,0
Slope,0,0,0,0,0.682974775623048,0,0,0.415220715166421,0.130607467144987,0,0,0,0,0,0,0.672753513346468,0,0,0,0,0,0,-0.246279261735491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145144922787211,0,0,0,0,0,0,0,0,0,0,0,1.86342719049191,0,0,0,14.0275649691621,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.682432134347491,0,0,0,0.439823936565942,0,0,-0.162447129215849,0,0,-0.33381534410572,0,0,0,0,0,0.486421047926577,0,0,0,0,-0.533082218855008,0,0,0.397630796603049,0,0,0,0,0,0.112065640596815,0,0,0,0,0.345327927276878,0,0,0,0,-4.03009147144961,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.0689080312956472,0.0231883539097797,0,0,0,0,0,0,0,0,0,-0.114407803492177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0585055343354801,0,0,-0.060053131203979,0,0,0,0,0,0,0.28480371628674,0,-0.0208483189824114,0.0485928019252204,-0.0106155480473712,0.0217606230811207,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113895195373473,0,0,0,-0.0225115445630023,0,-0.0163866209962894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113302161425732,0,0,-0.00999923363934182,0.0180836846093057,0,0,0,-0.00212641190469067,0.0136848915006793,0.0309298499661307,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0.000253107191817232,0,0,0,0,0.00011848764827868,0.000316617405134803,0,0,0,0,0,0,0.00031492888896356,0,0,0,0,0,0,0,0,0,0.000754357166276001,0.000405935790059663,0,0,0,5.35511460102428e-05,0,0,0,0,0,0,0.000513857654995437,-0.000675315225011519,0,0,0,0,0,-0.000931343750871188,0.000753039887209887,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.0249204927560783,0,0,0,-0.0266415553343736,0.0434300675745903,0,-0.0335735835050478,0,0,0,0,0,-0.0386111728996563,-0.00722109584817761,-0.0221710787269288,0.0590918855083776,0,0,-0.0306457996415414,0,0,0,0,0,0,0,0,0,0,0,0,-0.095880077704298,0,0,0,0,0,0,0,0,0,0,-0.0331095746006376,0.034110734840187,-0.0501509614290339,-0.0723616344095148,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.0258057930081661,0.0213514012589688,0,0,0,0,0,-0.0196109631369953,0,0,0,0,0.0111032801367735,0,0,-0.0142579355446904,0,0,0,0,0,0,0,0,0.0104829392920113,0,0,0,-0.00391361039359817,0,0,0,0,0,0,0,0,0,0,0,0.0251949631679617,-0.0145894314864639,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-0.00911474853435877,-0.00540624145075936,0,0,0,0,0,0,0,0,0,-5.22568738834291e-05,0,0.00616791399594676,0,0,0,0,0,0,0,0,0,0,0.00398931115685873,0,0,0,0,-0.0104636714590699,0,0,0,0,-0.0103458214718699,0,0,0,0,0,0,0,0,-0.00321188830014368,0.0128825751973626,0.0171416486025106,-0.0030631969652504,0.0124446893024943,0,0,0,0,0,0
