,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X600309.SH,X601898.SH,X600688.SH,X600795.SH,X601992.SH,X601600.SH,X300072.SZ,X600660.SH,X601991.SH,X600188.SH,X600362.SH,X002466.SZ,X600547.SH,X600886.SH,X600027.SH,X000709.SZ,X600157.SH,X600111.SH,X000898.SZ,X000959.SZ,X600339.SH,X600489.SH,X601158.SH,X002460.SZ,X000723.SZ,X002271.SZ,X000883.SZ,X600299.SH,X600176.SH,X600008.SH,X600219.SH,X600352.SH,X000630.SZ,X000792.SZ,X600578.SH,X000408.SZ,X000786.SZ,X000539.SZ,X000983.SZ,X600583.SH,X600808.SH,X002092.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000792.SZ,0,0,0,0,0,0,0,0.0954343061354104,0,0,0,-0.0848934919260362,0,-0.0699517894620191,0,0,0.0386516306698877,0,-0.0340241202021674,0,0,0,0.181007232305465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323577151649407,0,0,0,0.282325879535955,0,0,0,0.0294945523542359,0,-0.0721349062346969,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.141742080949303,0,0,0,-0.189545578467473,0,0,0,0,0,0,-0.00433937272548943,0,0,0,0.313436161451344,0,0,0,0,0,0.299858197606447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828216814296154,0,0,0,-0.0286198462554108,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128053942091264,0,0,0,0,0.0912657455197196,0,0,0,0,0,0,0,-0.202224794058517,0.248587381284375,0,0,-0.0997618043914446,0,0,0,0.251947501909583,0,0.183121233532017,0,0,0.596385442738894,0,0,0,0,0,0,0.191300771908387,0,0,0,-0.0303969022710659,-0.00514582696224393,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322308302283782,0.0781353204573869,0,0.11290391115395,0,0,0,0.221787649026933,0,0,0,0.429170931359149,0,0,0,0,0,0.101315088521694,0,0,0,0.0732928638901621,0,0,0,0,0.0987434594003943,0,0,-0.313646371666545,0,0,0,0.143488295026176,0,-0.0155673881297488,-0.00460825232903011,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0.0265077121951372,0,0,0.0518895550762813,0,0,0,0,0,0,0,0,0.276942592099283,0.140787974817891,0,0,0,0,0,0.23638245247663,0,0,0,0,0,0,-0.0712950396411382,0,0,0.112691239442858,0,-0.307922146494539,0,-0.0209111925456589,0,0,0,0,0.0713421322580167,0,-0.0271937180528244,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.0480001711446299,-0.160513980458025,0,0.0875053014687483,0,0,0,0,0,0,0,0,0,0.588436533689945,0.186037842921861,0,0,0,0.0492550512347993,0,0,0,0,0.119116508096519,0.13131072545096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00257651471515115,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0.0844893692012317,0,0,-0.199631421825105,0,0,0,0,0,0,0.286986633146211,-0.199331930362433,0,0,0,0,0.263471537369482,0,0,0.0105443744426337,0,0,0,0,0,0.00928241421562774,0,0.0854118116196124,0,0,0.126011847102897,0.115914863074935,0.191084647667996,0.0641413187123258,0,0,0,0,0,-0.0389615605726233,0.0476878727055276,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185516497055207,0,0,0,0,0,0,0,0,0.0194492552758422,0,0.0391785937202274,0,0,0.211814350118112,0,0.10073937871489,0,0,0,0,0,0,0,0,0.00667052155029838,0,0.0269399143351083,0,0.0459102621401167,0,0,0.0486798062506735,0,-0.0154186115095495,-0.00447925377725989,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904621537148443,0,0,0,0,0,0,0,0,0.156583056470033,0,0,0.131872826625151,0.350240862339809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113328396535934,0.0114356377229708,0,0,0.0878124080858604,0,0,-0.0110362081836361,-0.0220918527725316,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.187539112506838,0,0,0,0,0,0,0,0,0,0,0.284827547352739,0,0,0,0,0,0,0,0,0.0942102183980453,0,0,-0.196739629220679,0,0,0,0,0,0.0310583526411179,0,0,1.38777878078145e-17,0.0350223908733427,-0.025519408451342,-1.73472347597681e-18,0,0,0,0,0,-0.118749763080582,0,0.0404932095610591,-0.0659965267029174,0,0,0,0,0,0
Slope,0,0,0,0,0,0.421522559636903,0,0.119396817771899,-0.262756745588205,0,0,0,0,-0.245347525891114,0,-0.230102170794465,0,0,0,0,0,0,0,0,0,-1.12619307112776,0,0.213830462855857,0,0,-0.602381002222521,0,0,0,0,0,0.0628792730377442,0,0,0,0,0,0,0.638114700212546,0,0,0,0,0,0,0,1.18982736442055,0,0,0,-10.95796192414,0,0
TED,0,0,0,0,0,0,0,-0.0496161236391127,0,0,0,0.264847707977437,0,0,0,0,0,0,0,0.0147907220369347,0,0,0,0,0,0,0,0.198887865761603,0,0,0,0,0,0,0,0,0,0,0,0,-0.198656314704429,0,0,0,0,0,0,0,0,0,0.257413090854896,0,0,0,0,0.699436045542602,0,0
RealEstate_excess,0,0,0,0,-0.0040853846440677,0,0,-0.0201977783773585,0,0,0,0,0,-0.0532771885865265,0,-0.0593841568048077,-0.000530662011589449,-0.184061966174899,0,0,0,0,0.0407020460968767,0,0,0,-0.0466790531955525,0,0,0,0,0,0.0820491552931755,0,0.230999300894331,0,0.0195175785304182,0,0,0,0,0,0,-0.0968297401064421,0,0,0,0,0,0.0765344431983876,-0.0298236128370516,0.0472336033116781,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0.00382610923489568,0,0,0,0,0,-0.0156947088940807,0,-0.0799589750447825,0.0151897784560872,0,0,0,0.0240824810366845,0,0.0278596237935728,0,0,0,0,0,0,0,-0.00481512541134935,0,0,0,0,0,0,-0.0596404523869202,0,0,0,0,0.00768250452703536,0.00835923560469694,0,0.0203796464800376,0,0,-0.0296737554503906,0,0,-0.000803211491034449,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.000918853574813165,-0.000123439954279154,0,0,-0.000818876955026589,0,0,-7.39011824743752e-05,-0.000978722541769844,0,0,0.000753463888408841,0,0,0,0.00030009983205391,0,0,0,0,0,0.000316441874697617,0,0,0,-0.000157821125188635,0,0,0,0,-0.0010557997110366,0,0,0,-0.00114452145607027,0,0,0,0,-0.000128384156093943,-0.0018472340814183,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.0358771343498712,0,0,0,4.33680868994202e-19,-0.020537615739112,0,0,0,0,0,0,0.0295861377642782,0,0,0,0,0,0,-0.038521519991619,-0.00495349659957995,0,0,-0.0100140731728245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0722423724062199,0.0836342023295001,-0.0271152444278682,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.000878153331008289,0,0,-0.00435341465016173,0,0,0,0,0,0,-0.00544289172300709,0,0,0,0,0,0,0,0,0,0,-0.013768869656306,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00930067462140729,0,-0.00331287607666413,0,0,0,0,1.35525271560688e-20,0,0,0,-0.016095633031746,0.0257588537523554,0,0,0,0.0614557355388676,0,0
CarbonVol_Hubei,0,0,0,0,-0.00694945659258277,0,0,0,0,0,-0.00961527755787114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044456142136643,0,0,0,0,0,0.0180036200681276,0,0,0,-0.0189956383272236,0,0,-0.0136254547569845,0,0,0,0,-0.123205527983966,0,0.020994537541411,-0.0167454823683883,0,0,0,0,0,0
