,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X000792.SZ,X000301.SZ,X601898.SH,X600019.SH,X600111.SH,X600011.SH,X600660.SH,X600010.SH,X000708.SZ,X000877.SZ,X002271.SZ,X600547.SH,X601600.SH,X600886.SH,X600795.SH,X600426.SH,X600176.SH,X600362.SH,X000629.SZ,X600803.SH,X601991.SH,X000408.SZ,X600348.SH,X600027.SH,X000983.SZ,X600096.SH,X000723.SZ,X002080.SZ,X000786.SZ,X600160.SH,X300073.SZ,X601699.SH,X600219.SH,X600141.SH,X002353.SZ,X600157.SH,X000933.SZ,X600378.SH,X600549.SH,X600295.SH,X600801.SH,X300037.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000708.SZ,0,0,0,0,0,0,-0.0171733695873436,0,0,0.0352823805420553,0,0,0,0,0.0341703988065472,-0.062538756004933,0,0,0.111399748648452,0,0,0,-0.0872867467397431,0.153035361937587,0,0,-0.0230625976155172,0,0,0,0,0.168248871724189,0,0,0,0,0,0,0.0558510231606085,-0.102691299224764,0,0,0,0,0,0,0.114387921308783,0,0,0,0,0,0.0286888814581868,0,0,0,0.0323080475255927,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,-0.0459886329188754,0,0,0,0.0454303814169314,0,0,0,0,0,0,0.0736914294671521,0,0,0.0110397564321472,0,0,0,0,0,0,0,0,0,0,0,0.0843496889580504,0.235530815350569,0.0115633698755271,0,0,0,0.0554230085531665,0,0,0,0,0,0.110560675791625,0.0196170867600106,0,0,0,-0.00137717575866785,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,-0.2600415784298,0,0,0,0,0,0,0,0,0,0,0,0,-0.0402915752044437,0,0,-0.0113380027762648,0,0,0,0.357266921328338,0,0,-0.0264148823274108,0,-0.0436707204834051,0.867622922530366,0,0,0,0,0,0,-0.137885138759045,-0.161587855684131,0.02978396998743,0,0,0,0,0,-0.0103983246238251,0.0587970832650935,0,0,0,0.0135265570314407,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141069150040236,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0156867346331312,0,0,0,0,0,0.0888781392336035,0,0,0,0,0,0,0.0174110251785109,0,0,0,0,0.0215594681559205,0,0,0,-0.0290405524537557,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.253487085894553,0,0,0,0.151540546116474,0,0,0,0.0180767374521336,0,0,0,0,0,0,0.11326081686431,0,0,0.0268627921712878,0,0,0,0,0,0,0.0321614317662595,0,3.46944695195361e-18,0.0520734790114578,0,0,0,0.0800993614374513,0,0,0,0.0637369881100481,0,0,0.0386030038509826,0,0,0,-0.0180248757473084,0,0,0,0,-0.00617659929945325,0,0
X600886.SH,0,0,0,0.00533952687645118,0,0,0.00646502785499129,0,0.358833754518978,-0.0141004918759839,0,0,0,0,0,0,0,0,0.0384656312304512,0,0,0,0,0,0,0,0,0,0,0,0,0.173731647116991,0,-0.0879761880983004,0,-0.0459989779568768,0,0,0,0,0,0,0,0,0,0.0420509755900507,0,0,0,-0.0165970492934996,0,0,0,0,0,0,-0.0130915869149251,0,0
X600795.SH,0,0,0,0,0.16610422086208,0.0751584098140047,0,0,0.00173044463045578,0,0,0,0,0.27410993412782,0,0,-0.186868993098061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36364342890529,0,0.00685796744604435,0,-0.0970608550888732,0,0,0,0,0,0.201170448713317,0,0,0,0,-0.0359189991071779,-0.115657950761653,0,0,0,0,-0.02445274708188,0,0,0,0.00935881175904692,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0.0627869907990275,0,0,0.116279891380514,0,-0.136205675941433,0,0.223928553698636,0,0,0,0.198689287798456,0,0,0,0,0,0.0435539892439384,0,0.064633236822902,0,-0.013932797661909,0,0,0.164700842272186,0,0,0,0,0.0965147203121332,0,0.0192483749743134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0358991158736117,0,0
X600176.SH,0,0,0,0.189261527994561,0,0,0,0,0,0,0.125004396995409,0,0,0,0,0.128944190466135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076836896031429,0,0,0.106493449694599,0,0,0.0125915291098164,0,0,0,0.0392580871142238,0,0,0,0,-0.039567784622305,-0.062729690542896,0,0,0,0.000851245712565284,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.000251736296179073,0,0,0,0,0,0,0,0.0857391148537061,0,0,0.0977125959813803,0,0,0.0134544313027319,0,0,0.0391831969613103,0.0503060063822942,0,0,0.0033498519851634,0,0.0911077140636641,0,0,0,0,0.164109141330628,0,0,0,0.115267261359373,0,0.0663484604691058,0,0,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,-0.0582564602826451,0,0,-0.303433303247045,0.169745932006417,0,0,0,0,0,0,0,0,-0.448268026047188,0,0,0,0,0,0,0,0,0.158266495026094,0,0,0,0,-0.0638090930173935,0,0,0,0.196670559205302,0.234454174260142,0,0,0,0,0,0.295611241655132,0,0.4830880646656,0,0.0155729143188134,0.0114956070355995,0,0,0,0.157793624357463,0,0
X600803.SH,0,0,0,0,0.137020876407814,0,0,0,0,0,0,0,0.0983465274040571,0,0,-0.0174605007371377,0,0,0,0,0,0,0,0,0,0,-0.0339906994663609,0,0,0,0.0346513996296579,0,0,0,0,0,0,0,0,0,0.0656496228008017,0,0,0,0,0,0,0.0527646344137295,0,0,0,0,-0.0242596515739861,0,0,0,0.0206270990955245,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,-0.0299629207496579,0,0,0.00138631147006719,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102849437056086,0,0,0,0,0.355794642154792,0,0.0347291120466754,0,0.0766025060572005,0,0,0,0,0,0,0,0.244960493247849,-0.188129481435349,0,0,0,0,0,0,0,-0.0491155175824727,0,0,0,0.0264245258460833,0,0
X000408.SZ,0,0,0,0,0,0.264460894830714,0,0,0.430059909212657,-0.0895996298022256,0,0,0.150143230210111,-0.135318052729565,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127438524792388,0,0,0,0,0,0,0,0,0,0,0.261664607192808,-0.134059462366568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139167574157508,0,0
X600348.SH,0,0,0,0,0.40795068732514,0,0,0,0.121896781389353,0.0634044382483754,0,0,0,0,0.0275480669876453,0.137450232383686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406120830027299,0,0,0,0,0.0640680887705638,0,0,0,0.0744459185724785,0,0,0,0,-0.0486756128937399,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.059606176244503,0,0,0,0,0.125265437563611,0,-0.240011056261563,0,0,0,0,0,0,0.0226777782797863,0.0128510164653098,0,0,0.154809952062571,0,0.387667196070948,0,0,0,0,0,0,0.00131231664806813,0,0,0,0,0,0,0,0,-0.0326513056893277,0,0,0,0,0,0,0.066986115320272,0.0614294994455005,0,0,0,1.73472347597681e-18,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,-0.0294900562799404,0.237896306994511,0,0,0,0,-0.0161670397488046,0,0,0,0,0,0,0,0,0,0,0,-0.0116931858154161,0,0,0,0.0124347958695055,0,0.0512061876725125,0,0,0.0167272491147517,0,-0.144715469453957,0.824661918092389,0.0335589619426292,0,0,0,0,0.0950638476623267,0,0,0,0,0,0.058585142277651,0.0145136731353384,0,0,0,-0.00133257360270481,0,0
X600096.SH,0,0,0,0,0,-0.0780959842037059,-0.00208098594122492,0,0,0,0.278653067134448,0,0,0,-0.00788034379629213,0,0.0489465013279593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523465021036538,0,0,0,0,0,0,0,0,0.831173440693493,0.212538232785477,0,0,0,0,0,0,0,0,0,0.041168491434566,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0.11730617394906,0,0,0,0,0,0,0.0423547950434485,0,0,0.00265915173949849,0,0,0,0,0.0203936861360715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0992305790023421,0,0.166048623006519,0,0,0,0.167169881333167,0,0,0,0,0.00691843961087507,0.0901997803519134,0,0.0285984479608181,0.079928873415894,0,0,0,0,0,0.0219554939648062,0,0
X002080.SZ,0,0,0,0,0,0.0906981365674066,0.0907305871417634,0,0,-0.0741633250113035,0,0,0,0.0990970049534303,0.0981245022453135,0,0,0,0,0,0,0,0,0,0,0,0.0599897547446776,0,0,0,0.119333337287005,0,0,0,0,0,0,0,0.289551643398868,0,0,0,0,0,0,-0.0376948448962788,0,0.113421245388827,0,0,0,0,-0.0510874627025244,0,0,0,0.0486854293418993,0,0
X000786.SZ,0,0,0,0,-0.0104037073444626,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.161025279284434,0.443819573115457,0,0,0,0,0,0.151178086430137,0,0,0,0,0,-0.0902027790898711,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231287626959333,0,0,0,0,0,0,0,0.00571103593567879,0,0,0,0,0,0
X600160.SH,0,0,0,0,-0.0005933080825428,0,0,0,0,0.00342216312808204,0,0,0,0,0,0,0,0,0.0628213840840252,0,0,0,0,0,0,0,0.0196947665201177,0,0,0,0.11743778033869,0,0,0,0,0.0676001581135612,0,0,0,0,0,0.203248803312813,0,0,0,0,0,0,0,0,0,0.0444550027778784,0.206284494822395,0,0,0,-0.0423301775652253,0,0
X300073.SZ,0,0,0,0,0,0,0,0,0,-0.0888446163732543,0,0,0,0.0907216730110461,0,0,0,0,0,0,0,0,0,0,0,0,0.116553841885485,0,0,0.192559858458321,0,0.126081992091197,0,0,0,0,0,0.0179171846732173,0,-0.0734587553047332,0.144634191391062,0,0,0,0,0,0,0,0,0.124812009717934,0,0,0.0858239388476874,0,0,0,-1.73472347597681e-18,0,0
X601699.SH,0,0,0,0,0.288059624248055,0.0571042770911044,0,0,0,0,0.0588421221439854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878097590839007,0,0.284228028146021,0.0421849792128586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218177585221,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.121162890784588,0,0,0,0.0829282408373428,0,-0.00289025416186291,0,0,0.0401573345426926,0.108766133487598,0.350113450877945,0,0,0.0237564218240656,0,0,0,0,0,-0.000415156826033263,0,0,0,0,0,0.0256088155129744,0,0,0,0,0,0,0,0,0.0323325437582458,0,0,0,0,0,0.065870050862344,0,-0.0696389840491449,0,0,0,0.0394929382945462,0,0
X600141.SH,0,0,0,0,0,0.0145599888707768,0.0524618614497956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185448754323376,-0.0852406574109252,0,0.568476939075059,0,0.0749599929173511,0,0,0,0.0489300500904562,0,0,0,0,0.00185410859062773,0,0.0837057126621498,0,0,0,0,0,-0.0131999886734008,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.177532166074977,1.0842021724855e-19,-0.0401460913572043,0,0,0,0.19987729510683,0,0,0,0,0,0,0,0,0,-0.0674782531981779,0,0,0,0,0,-0.0248203921161288,0,0,0,0,0,0,0.0433814095596849,0,0,0,0,0,0,0,0,0,0,0,0,0.129854469937699,0,0,0,0,0,-0.0571511683760354,0,0,0,-0.0237217594882352,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.148695960152933,0,0,0,0,0.0455848986262808,0,0.043907461408786,0,0,0,0,0.135985510985676,0,0,0,0,0,0,0,0,0,0.0346894977127097,0,0,0,0.0601051011181996,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.0214401984065103,0,0,0,0.0185475701074505,0,0
X000933.SZ,0,0.249811580368566,0,0,0.0761456843598743,0.0355382083735246,0,0,0.02393618100848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0854050903431916,0,0,0,0,0,0,0,0,0.0774812323939874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115638958412463,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.215084084152234,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929095884652686,0,0,0,0.00386789755857242,0,0,0.024829225297631,0,0,-0.0375858384686512,0,0,0,0,0,0.048284488942538,0,0,0,0,0,0,0,0,0.0408884001849898,0.00385642803816645,0,0,0,0.0140784538149791,0,0
X600549.SH,0,0,0,0,0,0.094904756005473,0,0,-0.203290045604115,0,0,0,0.278674493672215,0,0,0,0.016636267360299,0,0.0587691691500633,0,0,0,0,0,0,0,0,-0.246279092016298,0,0,0.289519097927352,0,0,0,0,0,0,0,0.282302117820044,0,0,0,0,0,0,0.107346618824313,0,0.0297543911445814,0,0,0,0,0.169952855873671,0,0,0,0,0,0
X600295.SH,0,0,0,-0.0633973075009947,0,0.1747017497152,0,0,0,-0.021829118637942,0,0,0.200601763446163,0,0,0,0.118291226321886,0,0,0,0.214946935188481,0,0,0,0,0,0.0846392503712938,0,0,0,4.33680868994202e-19,0.023090831009951,0,0,0,0.0167717136667321,0,0,0,0,0,0,0,0,0.0969340722323814,0,0.129948117543852,0,0,0,0,0,-0.0793635119319722,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.0322751495571958,0,0,0.110029199452729,0,-0.0834655987252423,0.118888472430796,0,0,0.0463294119685529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474428926404875,0,0,0,0,0,0.120613670809063,0,-0.0982869581813993,0,0,0.0137444832281008,0,0,0,0,0,0,0,0,0.073090820597092,0,0,0,0,0,-0.0347300843145681,0,0
X300037.SZ,0,0,0,0,0,0,0.149611030075144,0,0,0.0945415964456657,0,0,0,0,0,0.00253907768969536,0,0,0,0,0,0,0,0,0,0,0.136258268981236,0,0,0,0,0,0,0,0,0.0243724625609523,0,0,0,0,0,0,0,0,0,0.200467631365103,0.0963528280874555,0,0,0,-0.191783869681405,0.0536946770725902,0,0,0,0,0.000472845297133859,0,0
Change_TY3M,0,0,0,0.165123813456891,0,-0.122876397008216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00315567868564302,0,0,0,-0.138716219373782,0,0,0,0,-0.172590125131552,0,0,0,0.0597724994010195,0,0,0,0,0,0,0,0,0,-0.0615371683296686,0,0,0.368434062827514,0,0,-0.137675315080851,-0.105454712711697,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00247712149470189,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.085381518576733,0.0212117432125331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13584760763974,0,0,0,-0.268912935434751,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.558017480158706,-0.197597450481589,0,0,0,0,0,0,-0.173274877009185,0,0,0,0.0705721168182655,-0.08505995377787,0,0,0,-0.473714247067479,0,1.38777878078145e-17,5.55111512312578e-17,0,0,-0.168892851621371,0.863906592290312,0,0,0,-0.772557157602078,0,0,0.395394107939743,0,-0.552804392960438,0,0,0,0,0,0,0,0,0.737912015606167,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.0207138348495109,0,0,0,0,0,0,-0.105711515874654,0.0401961874102504,0,0,0,0,0,0,0.0454595513999542,0,0,-0.0207624026889546,0,-0.111297868546637,0,0,0,0.0466438016490006,0,0,0.172185952810928,0,0,0,0,0,0,0,0,-0.0732585310310711,0,-0.0173176696715873,0,0,0,0,0.0142944215524324,-0.0409304085819177,0,0,0,0,0,0
MKreturn,0,-0.104392393104255,0,0,0,0,0,0,0,0.109087947524029,0,0,-0.0751888622857183,0,0,0.00791121524110319,0,0,-0.0429885404892869,0,0,0,0,-0.0690240837126631,0,0,0,0,0,0,0,0,0,0,0.00744111515661236,0,0,0.0412324114307917,0.00942196280438071,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04170682496662,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,-0.000829643984232224,0,0,0.000721606796685855,0,0,0.00222382970347169,0,0,0,0,0,0,0,0,0.00185278081717208,0,0,0,0,-0.00108333121720766,0,0,0,-0.00398158847861238,0,0,0,0,0,0,-0.00745587679907956,0.00508033354582384,0,0,0,0.0166954170047513,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333091867075463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.393263693648498,0.263703349202177,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.000983978460315961,0,0,-0.000327034401455489,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000478485459676124,-0.00135388705911037,0,0,0,0,-0.00312966424955969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00332702404470983,0,0,0,0,0.0183272330656978,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00235302195109813,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000750117194289262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127245638522693,0,0
