,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600362.SH,X600157.SH,X601992.SH,X600111.SH,X600299.SH,X600188.SH,X601158.SH,X600623.SH,X002466.SZ,X600583.SH,X000027.SZ,X600160.SH,X600352.SH,X000539.SZ,X600309.SH,X000792.SZ,X600660.SH,X000709.SZ,X000630.SZ,X000898.SZ,X600098.SH,X000060.SZ,X000883.SZ,X000629.SZ,X600021.SH,X002470.SZ,X600547.SH,X600489.SH,X002004.SZ,X600578.SH,X600863.SH,X600022.SH,X600315.SH,X300072.SZ,X601918.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600583.SH,0,0,0,0,0,0,0,0.293299868990497,0,0,0.032694888114796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511437437252997,0,0,0,0,0,0,0,0,0,0.119683747052021,0,0,0,0,0,0,0.117541121244809,0,0,0,0,0,0.0604832653278809,0,-0.00623735806572409,0,0.0752324980706856,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0.00786424044733801,0,0,0,0,0,0,0,0,0,0,0.0175954241770348,0,0,0,0.144731355027561,0,0,0,0,0,0,0,0,0.159963196015046,0,0,0,0.275894566185052,0,0,0,0.117762587400037,0,0,0,0,0,0.139016080362071,0,0,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0.134334614128674,0,0,0.139377504766015,0,0,0,0,0,0,0,0.144277927272901,0.189776256265222,0.0342615703563531,0,0,-0.15539251351242,0,0,0,0,0,0,0,0.206726381243943,0,0,0,0,0,0,0,0.263426950036664,0,0,0,0,0,0.0727048978082977,0,0,-0.0385021555990079,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128706072588713,0,0.0351820521666701,0.0918678273155897,0,0,-0.116989309024879,0.0985249989645902,0,0,0,0,0,0.0527058817863997,0.142867437144378,0,0,0,0,0.396798790900767,0,0,0,0.0522112446783835,0.0470163879939349,0,0,0,0,0,0,0,0,0.134885922760337,0,0,0.0193522475221924,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0.198455896752144,0,0,0,0,0.144283049818859,0,0,0,0.0443412272569104,0,0,0,0,0.00354817215941018,0.0429278672637278,0.0334290282342249,0,0,0.0250454353325286,0,0,0,0,0.067898341960501,0,0,0,0.108490299565729,0,0,0,0,0,0,0,0,0,0.0340643631381785,0,0,-0.00975374488520828,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182225003999891,0,0,0.0598695206228246,-0.00587660782406345,0,0.0118994625475919,0,0,0,0,0.0979705238599029,0,0.282244839960986,0,0,0.0113513452584065,0.0338180766263483,0,0,0,0.0435291080142679,0,0,0,0,0,0,0,0,0.0578398889097264,0,-0.0168853631291127,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179602660758911,0,0.0203192968119821,0,0.07106315539481,0.123213474105994,0,0,-0.0790499611812158,0,0,0.290310466569215,0,0,0,0,0,0,0.184902328462671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0496988417736828,0.127883168642683,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0913778042448195,0,0,0,0,0,-0.0147294859108579,0,0.0279023167502803,0,0.0373790939623881,0,0,0,0,0,0,0,0.0203185238781685,0,0,0,0,0.117226350838749,0,0,0,0,0,0,0,0,0.0338137324352333,0,-0.0228998379129244,0.0181366451824274,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111747415247754,0.00593295948808928,0,0,0,0,0,0,0,0,0,0,0,0.247824847562029,0,0,0,0,0,0,-1.73472347597681e-18,0,0.224575992898471,0,0,0,0,0,0,0,0.386966139036257,0,0,-1.73472347597681e-18,0,-0.00169375436532505,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00911973372696784,0,0,0,0,0,0,0,-0.128081305146183,0,0,0.147569962866921,0,0,0,0,0,0,0,0,-0.242338631509807,0.15805056311839,0,0,-0.0450600489750121,0,0,0,0.263121973827403,-0.12142267455571,0,0,-0.00400341747383488,0,0.0706992481734456,0,0.0111243144211915,0.0685344095538986,0,0,0,-0.175942945323673,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0.0103687869384805,0,0,0,0.0800119213456373,0.207854749456554,0.111470976677648,0,0,0,0,0,0,0,0,0.0787081370974871,0,0,0,0,0,0.0267280045446705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558801614190948,0,-0.00635636766185533,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00645383574433076,0,0,0,0.222029386012622,0.177346083628397,0,0,0,0.130988361122944,0.131909865607629,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.272995651928131,0,0,0,0,0,0,0,0.0319222360160503,0.0687157515759883,0,0,0.00934807943294117,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683046329958904,0,0.146519470114927,0.129354253867589,0,0.160829379682077,-6.93889390390723e-18,0,0.144184973476243,0,0,-0.0398094773841042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168631469554104,0,0.263919585059046,0.129718095369162,0,0.0123548954373187,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512177437390752,0,0,0,0,0,0,0.00483992674375864,0,0,0,0,0,0,-0.000514384995137861,0,0.0450476933143736,0.0624957420536795,0,0,0.17625131778734,0.111074284907097,0,0,0,0,0,0,0,0.0734518640598127,0.125652517776476,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0.00151173597746091,0,0,0,0.0543358930140749,0,0,0,0,0.104831523407227,0,0,0,0,0,0,0,0,0,0,0,0.113572548563413,0,0,3.46944695195361e-18,0.145889516558549,0,0,0,0,0,0,0,0,0,0.211293175908792,0,0,0.0151278478533507,0,0,-9.39831842500048e-05,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0.156565707029953,0,0,0,0,0.231928547207748,0,0,0,0.0252200471874446,0.00231540527418655,0.0747652673725377,0.0155616712558811,0,0,0.0205511364593821,0.0948652090534313,0,0,0,0,0,0,0,0.166100742426491,0.0601161856982152,0,0,0,0,0,0,0,0,0,0,0,0,0.00907962894526828,0,0.0123202857046916,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175744020794553,0,0.0502159312805938,0.189842159812743,0.00491394123777667,2.16840434497101e-19,0,-1.0842021724855e-19,0,0,-8.67361737988404e-19,0,0,0.00903121185667032,0.00915342093743455,0,0,0,0,0,0,0,0,0,0,0,0,0.0638743526761865,0,0,0,0,0.0682175204250813,0.0242040414068956,0,0.0217481556759304,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.326693748184007,0,0,0,0.0424650467533608,0,0,0,0,0,0.0524742886527949,-0.00254908612604179,0,0,0,0,0,0,0,0,0,0,0,-0.0875583521022465,0,-0.0310853533045756,0,0.490184623731713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.111235435070879,0,0,0,0.340181617373766,0,0,0.0221151318826346,0.0841862902174191,0.0270617935206089,0.00849525897052125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009584146035044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103770099884542,0,0,0,0,0,0,0
X002004.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0480279917132178,0.202950395093017,0,0,0.159617398174983,0.0316363254858553,0,0,0,0,0,0,0.253787613511089,0,0,0,0,0,0,0.136459128013242,0,-0.0689474381250986,0,0,0,0,0,0.337540085349464,0.317006815888252,-0.124977868910247,0.00973813087120947,0.0192574677898336,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104667246626146,0,0,0,0,0.0301399815211478,0,0,0,0,0,0,0,0.0911537616473673,0.0475419532857823,0,0,0,0.106126986597409,0,0,0,0,0.0611335861354611,0,0,0,0.0582796536046118,0,-0.00962999184733158,-0.0198576470388618,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0.0878373826771152,0,0,0,0,0,0.119980100457971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132391390265151,0.009277304800989,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.0133246200576085,0.152390982701473,0.159146986184436,0,0.00924242245070736,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0.133090099813468,0,0,0,0,0.280157805395583,0,0,0,0,0,0.044036877010052,0.056429058367871,0,0,0,0.079578564231665,0,0,0,0,0,0,0,0.00316253368572638,0.145082292587556,0,0,0.0157568445818348,0,0,0,0,0,0,0,0,0,0.0250477562495883,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X600315.SH,0,0,0.0346887136346624,0,0,0,0,0,0,0,0,0,0,0.00401340798033392,0,0.0960258670706248,0.108593501590906,0,0.054824625913657,0.0945774283015074,0,0,0,0,-0.0186389172519498,0,0,0,0,0.0352160135446139,0,0,0.0253143358458601,0,0.0124301864104537,0,0,0,0,0,-0.281103866150259,0,0,0,0,0,0,0,0,0,0.00450582609032112,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862959562556555,0,0,0,0,0.0935418037205692,0.0703930723307402,0,0,0,-0.00552622360337184,0.0239303721971871,0,0,-0.267785658094634,0,0,0,0,0,0.209235794027184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627241619603832,0.0216442775816941,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0.24261844100656,0,0,0,0,0,0,0.0550681631173995,0,0,0.140280055049364,0.0160836056972782,0,0,0,0,0,0.247926246008845,0,0,0,0,0,0,0,-0.0127121498265778,0.018155267026378,0,0,0,0,0,0.0705224826982077,0,0,0.109171559718078,0,0,0,0,0,0,0,0,-0.0228426974995483,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124401760099778,-0.121068430878766,0,0,0,0,-0.0341417110737248,0,-0.0202158720285596,-0.026407992439335,0,0,0,0,0,0,0,0,0,0,0,0,0.0458298012792767,0,-0.0887876769335058,0,0.00710827264232525,0,0,0,0.0335478352929424,0.12988060468579,0,0,-0.00724355610855848,0,0.0191709337766966,0.179926653063536,0,0,0,0
Slope,0,0,0,0,0.509411171553521,0,0,0,0,0,-0.0702272477173616,0,0,-0.335132145367785,0,0,0,0,-0.0442632208256491,0,0,0,-4.33680868994202e-19,0,0,0.157862734708768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0180994964053661,0,0,0,0,0.0573913193530656,-0.175812594969858,0,0,0.719804081952708,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141624161887562,0,0,0,0,0,0,0,0,-0.0380397347206417,0,0,-0.125317342897103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844164347414088,0,0,0,-0.23026560794863,0,0,0,0.0972999286505708,-0.467470958195306,0.392960507530283,0,0,0,0,2.6046830616989,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.180010434402342,-0.121801773451242,0,0,0,-0.245210380213045,0.408521629702878,0,0.0808897687882144,0,0,0,0,0,0,0,0,0,0,0,0.214959408074071,0,0,0,0,-0.275007455132017,0,0,0,0,0,-0.178162140849774,0,-0.00220742024417818,0.0438825295928974,0,0,0,-0.128661557641333,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465247158235169,0,0,0,0,-0.0277024999345058,-0.39351603588688,0,0.154024527504814,-0.000755892042152228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00485386570599367,0.331706495724566,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.0101468655865043,0,0,0,0,0,0,0,0,0,0,0.00653348869801246,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00138281756381672,0,-0.00328684554583369,0,0,0,0,0,0,0,0,0,0,0.00113792626495887,0,0.024385249699243,-0.0103035773021573,-2.16840434497101e-19,1.0842021724855e-19,0,0.0969313092319799,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.0246287903363128,0,0,-0.144061409209555,-0.00306028095168326,0,0.0661420109000357,0,0,-0.00742594027372311,0,0,-0.0885114432623694,0,0,-0.0272828900161011,0,0,0,0,0,0,0,0,0,0,0,-0.069906197041364,0,0,0,0,0,0,0,0,0,0,0,0.0607270853516898,0.0498814077428289,0.138417846078328,0,-0.137937930965613,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00108373116092599,-0.00890599428736195,0,0,0,0,-0.000613121578052822,0,0,0,0,0,0,0,0,-0.00183315651079602,0,0,0,0,0,0,0,0,0,-0.00198681383615724,0,0,0.00783966729655178,0,0,0,0,0.0488643881262899,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.00254647758391621,0,0,0,-0.000655731089271511,0,0,0,0,0,0,0.00215148029171982,0,0,0,-0.00104938262079023,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.000805193029577438,0,0.0049559551656725,0,1.0842021724855e-19,0,0,0.0352057854430467,0,0
