,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600886.SH,X601600.SH,X600585.SH,X600547.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X000708.SZ,X600027.SH,X600489.SH,X601699.SH,X600111.SH,X600010.SH,X002460.SZ,X000983.SZ,X600803.SH,X600160.SH,X600426.SH,X601991.SH,X000301.SZ,X002466.SZ,X000786.SZ,X000933.SZ,X000807.SZ,X600985.SH,X002128.SZ,X000630.SZ,X000877.SZ,X600176.SH,X600219.SH,X601168.SH,X600348.SH,X000408.SZ,X000883.SZ,X600096.SH,X600612.SH,X002353.SZ,X002271.SZ,X000027.SZ,X600995.SH,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600111.SH,0,0,0,0,0,0,0,0,0,0.0268800552609104,0,0,0,0,0,0.0329264971716168,0,0,0,0,0,0.529309060141154,0.116672843722914,0,0,0,0,0,0,0,0,0,0.148927440382152,0,0,0,0.0359342748411636,0,0,0,0.0536397900454578,0,0,0,0,0,0.113542254441144,0,0,0.0220749720251707,0,0,-0.00488584282646308,0,0,0,-0.0668543773809688,0,0
X600010.SH,-0.138730949348694,0,0,0,0,0.187045477104095,0,0,0,0,0.0970970647923923,0,0,0,0,0,0.0399786569184706,0,0,0,0.560084602652476,0,0,-0.199337628975839,-0.165768524859575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139637167602105,0,0,0.0174014705328983,0,0.00152318677306731,0,0,0.0759792950198793,0,0,-0.00568844624428771,0,0,0,0.0367196170147923,0,0
X002460.SZ,0,0,0,0,0,0,0,0,-0.0273284184582761,0,0,0.00461157884981012,0,0,0.0201960812407744,0,0,0,0,0,0.0186984247779744,0,0,0,0,0,0,0,0,0.889459892400834,0,0.0196654451331595,0,0,0,0,0,0,0,0,0,0.0109418596430585,0,0.0655671994103165,0,0,0.0387075814492814,0,0.0465242372792468,0,0,-0.037477247675215,-0.00925455716564207,0,0,0,0.0281785522681857,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224835913421518,0,0,0,0,0,0,0.267675742055845,0,0,0,0,0,0,0,0,0,-0.0521249342238825,0,0.00788391458887638,0,0.371683544981705,0,0,0,0,0,0,0,0.0486300996761301,0,0,0,0,0,0,0,0.160590286788131,0,-0.0347689524589032,-0.0271698656267997,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0.0442355649104583,0,0,-0.126176520807109,0,0,0,0.0750573250997851,0,0,0,0,0,0,0,0,0,0,0,0.0172125360406869,0,0,0.0202855838179643,0,0,0,0,0,0,0,0.106212205979558,0.00223476932035664,0,0.06620314274496,0,0,0,0,0,0,0,0,0.153021390390649,0,0,0,0,-0.0466126357182569,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0.0878597607640716,0,0,0,0,0,0.341960056398197,0,0,0,-0.0379415261118182,0,0,0,0,-0.116551216000244,0,0,0,0,-0.415447771407781,0,0,0.228698412353146,0,0,0,0,0,0,0,0,0,0,0,0.114582668286554,0,-0.0285247256466686,0.155838915917484,0,-0.10852448298965,-0.0394133235924844,0.100959934973607,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.109769151532525,0,0,0,0,0,-0.0208493327754335,0,0,-0.0220948191775287,0.0541145449029693,0,0,0.000923726485655439,0,0,0,0,0,0,0,0,0.0791920857793841,-0.101561901505407,0,0.454680384022622,0,0,0,0,0,0,0,0.00815925441811215,0,0,0.0862450424069098,0,0,0.0478006736138008,-0.00500207283693567,0,0,0,0.036832805797136,0,0
X601991.SH,0,0,0,0,0,0,0,0.160925108608319,0,0,0,0.0415030159609923,0,0.151203962611192,0,0.0180051266871835,0,0.190341649892907,0,0.126641642851495,0,0,0.00299029004479526,0,0,0,0,0,0,0,-0.00544445025827096,0,0,0,0,0,0,0,0.0425773054072119,0,0,0,0.0699766525944109,0,0,0,0,0,0.229831640568298,0,0,-0.0127196175564916,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0288545065121914,-0.116901228069209,0,0,0,0,0,0,0.0210299633955398,0.244556368623297,0,0.0920848786293459,0,0.0791936512784222,0,0,0,0,0,0.117347825565667,0,0,0.0611637959426431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178929476444256,0.0272182241823358,0,0.0250449725730667,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.0309700269520303,-0.154697350995824,0,0,0,0,0,0,0,0,0,0,-0.0297798755109553,0,0.863208652789588,0,0.0303089579545348,0,0,0,0,0,0.0651010198366656,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223373597850899,0.0574968924501065,0,0,0,0,-0.0954802229805645,0.167541586754419,0.155869921145826,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,-0.288259120661198,0,0,0.274636985556273,0,0,0,0.0504067263589475,0,0.130727110782042,0,0,0,0,0,0,0,0,0.0458535949010708,0,0,0,0,0,-0.00573384064043889,0,0,0,0,0,0.205547495758277,0,0,0.042725372296753,0.0307114413025628,0,0,0,0,0.0325542539419577,0,0,0,-0.00811620515089426,0.01342639746662,0.0290698032993968,-0.0934775592496663,0,0,0,0,0
X000933.SZ,0,0,0,0,0.540151877269092,0,0,0,0,0.27004585530959,0,0.161890168159345,0,0,0,-0.00967326678580796,0,0.0694989351160536,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.137012243019284,0,0,0.388345511239116,0,0.0224045823696245,0,0,0,0,-0.111660389744648,0,0,0,0,0,0.00871164974842941,0.0699266602661865,0,0,0,0,0,-0.00632485011253004,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.233823988423144,0,0,0,0,0,0.0554564850714388,0,0,0,0,0,0,0,-0.0856799600874274,0,0,0,0,0,0,0,0.381236194785917,0,0,0,0,0,0,0,0.080936089495774,-0.0433265795810161,0,0,0,0,0.199980239495244,0,0,0.0270383430434368,0,0,-0.0357666748847789,-0.0349059664779161,0,0,0,0.0877176677369614,0,0
X600985.SH,0,0,0,0,0.102533782961597,0.139379861604847,0,0,0,0,0,0,0,0,0,0,0.0181248108826168,0,0,0.323969325525217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763178047721772,0,0.0714554691730604,0.113929808832794,0,0,0,0,0,0,0,0,0,0.0717147394019533,0,0.0157912745711091,0,0,0,0.0222802433118564,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.114893107166863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274793765192371,0,0.121980884627,0,0,0,-0.0777262544097656,0,0.0557165749285113,0,0,0.147916973972933,0,0,0.164750251797958,0.0926509914521707,0,-0.0302939015652934,0,0,0.012217057781483,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615829837702767,0,0,0.0950850800890355,0,0,0,0,0.0509630902707558,0,0.0731994421578164,0,0,0,-0.119551118139051,0,0.0292938139881856,0,0,0,0,0,0,0,0.0856614297977949,0,0,0,0,0,0,0,0,0,0,0,0,-0.022831176740472,0,0,0,-0.0196802195967015,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0.212790817138495,0,0,0,0,0.00587183321023382,0,0,0,0,0,0,0,0.0662495581935733,0,0,0,0,0,0,0,0,0,-0.287897986080922,0,0,0,0,0,0,0,0,0,0,0,-0.36402730075493,-0.0254439163842321,0.237107656834463,0,0.0975540714894879,0.609344163956895,0,0,0,0,0,0,0.0130860646134216,0,0
X600176.SH,0,0,0,0,-0.0176585582736902,0,0,0,0,0,0,0,0,0,0,0,0,-0.133735223220326,0,0,0,0,0,0,0,0,0.173048766942968,0,0.0766440182840403,0,0,0,0,0,-0.0980867659849139,0,0,0,0,0,0,0,0,0.441526319762655,0,0,0.204697518908231,0,0,0,0,-0.0556495129228518,0.0306253873200343,0,0,0,0.0407075602602496,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.193001127113499,0,0.0205277513241404,0,0,0,0.2648000476871,0.0899501307472823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00279163008356255,0.00771445743597345,0,0,0,-0.0240878836760362,0,0
X601168.SH,0.232031766896392,0,0,0,0,0,0,0,0,0,0,0.122479666202566,0,0,0,0.0983854594026495,0,0,0,0,0,0,0,0,0,-0.04071348857217,0,0,0,0,0,0,0,0.114806093417709,0,0.700387694233589,0,0,0,0,0,0,0,0,0.0700771581118626,0,0,0,0,0,0,0,-0.0281695644201497,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0,0.0216552670089959,0,0,0,0,0,0,0,0,0.0662862494419899,0.266009716023988,0.138791666897432,0,0,0,0.116782734620538,0,0,0,0,0,0.175166952926595,0,0,0.121168389870153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027981122885079,-0.0208879277161975,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410607971990382,0,0,0.213514889593277,0,-0.0750789323076976,0,0,0,0,0,0,0,0,0,0,0,0,0.0185120663875231,0,0,0,0,0,0,0.666925067011755,0,0,0,0,0,0,0,0,0,0,0,-0.146688916708535,-0.0289131275267958,0.152283547534747,0,0,-0.0253785615374224,0,0
X000883.SZ,0,0,0,0,0,0,0,0.213259679036915,0,0.0705420293955665,0,0.0245240583781503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239549888650633,0,0,0,0,0,0.159156804149166,0.0827182365311117,0,0,0,0,0.093045594813449,0,0.0288599013928012,0,0.109143776619694,0,0,-0.0225503041386399,0,0,0,0,-0.0772122676318976,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0.110064245133439,-8.67361737988404e-19,0,0,0,0,0,0.000603679400653964,0,0.227320221508566,0.0620098513169794,0,0,0.242836215358451,0.00841807879635955,0,0,0,0,0,0,0,0,0.0598408170588737,0,0,0,0,0.0534221952146033,0,0,0,0,0,0,0,0.144363414622162,0,0.175731990884715,0,0,0,0,0.0166402704653731,0,0,0,0.0234802406359631,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0.109013146936627,-0.0426120424367914,-0.0250086997549381,0,-0.0239980801128351,0,0,-0.0948651014827168,0,0,0.157546226087345,0,-0.0404392384754821,0,0,-0.00315117180788614,0,0,0,0,0,0,0,0,0,0.0407448589270023,0.126229916987687,0,0,0,0,0,0,0,0,0,0.148615492500523,-0.045264766153716,0,0,0,0,0,0.0120800925200163,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0.00403341467651316,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.013755774872646,0.130859728910763,0,0,0,0,0,0,0,0,0.0638160305071896,0,0,0,0.0652337163128463,0,0,0,0.198850357338562,0.174622869536284,0,0,0,0,0,0.039636838479921,0.0151508456579235,0.031682345217349,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.0989080794074601,0,0,0,0,0,-0.0158268601888264,0,0,0,8.67361737988404e-19,0,0,0,0,0.167537232382318,0,0.0535578037616219,0,0,0,0,0.0928649348846308,0,0,0,0,0.202286813699642,0,0,0,-0.0439707252194366,0.128504236078498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132608734787595,0,0,0,0,0,0
X000027.SZ,0.0156778699924687,0,0,0,0,0,0,0.0231070907541563,0,0,0,0,0,0,0,0,0,0,0.0250999617898842,0.117918260870499,0,0,0,0,0,0.100217243405662,0,0.127214639861379,0,0,0,0,0,0,0.0922775977772795,0.0614664490247186,0,-0.029698835718435,0,0,0,0,0,0.0891370341567769,0,0,0,0,0.0299533817734497,0,0,0.00748967242020838,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410276874572747,0,0.0312571797394122,0,0,0,0,0,0.0959547101115666,0,0,0,0,0.0747975638579711,0,0,0,0,0,0,0,0.114325545995569,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.000562516339908979,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0.0905954362910709,0,0,0,0,0,0,0,0,0,0,0,0.15731457684155,0.112107339198972,0,0,0,0,0,0.0623280691068252,0,0,0,0,0,0.0508951530058313,0,0,0,0,0.279235092377257,0,-0.238729618924317,0.0152585251374278,0,0,0,0.142118417908695,0,0,0,0,0,0,0,0,0.0356791422736333,-0.528680993527372,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.12603629756566,0,-0.284693852499734,0,0,0,0,0,0,0,0,0,0,0,0,-0.11345349634157,0,0,0,0,0,0.100199213364068,0,0,0,0,0,0.257236403672024,-0.10267190072345,0,0,0,0,0,0,0,0.0358621048989411,0.101296039499902,0,-0.123645765765312,0,0.333620187511107,0,0,1.73472347597681e-18,0,0
Slope,0,0,0,0,0,0.21665587914257,0,0,0,0,0.777741325683401,0,0,0.168857165181464,0,0,0.364189079315008,-3.46944695195361e-18,0,0,0,0,-0.0540180813620254,-0.0199396975238896,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053404021220422,0,0,0,0,0,0,0.0896559092174141,0,0.34031939795116,0,0,-0.102012623633357,0,0,0,0,0,0,-0.983858763484527,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0712457664840446,0,0,0,0,0.0121657047250211,0,-0.092665529131393,0,0,0,0,0,0,0,0,0,-0.0346183191947019,0,-0.0177058313243704,0.445463186536618,0,-0.12638612638139,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.135449194875912,0,0,0,0,0,0,0,0,0,-0.1515401154134,-0.0858524807285831,0,0,0,0,0,0,0,0,0,0,-0.0523090930523063,0,-0.152128428775621,0,0.065433737397186,0.0801632404889136,0,0,0,0.127105940600286,0,0,0,-0.115717650683872,0.063500779464509,0,0,0,0.0413653556231616,0,-1.73472347597681e-18,0,0.102851153839783,0,-0.0411854523008919,0,0
MKreturn,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.00144091520441608,0.0158856273556609,-0.161593476302994,0,0.0659022013560545,-0.0197667615867941,0,0,0.0274657650591564,0,0,0,-0.0419808494915838,0,0,0,0,0,0,0.0637281289590145,0,-0.028595966821067,0,0,0,0,0,0,0,0.0279182548795728,0,0,0,0.0211554911683143,0,-0.104996790247232,0,0,0,0,0.0129984071524462,0,0.124994953544532,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00375586128450234,0.00534420890284003,0,0,0,0.0300563980552533,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046377603836233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133820088897801,0,0,0.00394943574551507,0,0,0,0,0,0,0,0,-0.0572104359021451,0,-0.453894442888715,0.443054364490759,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00581459813081305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.97670880377605e-05,0,0,0,0,0.00618705842605484,0,0,0,-0.00262454256702922,-0.00169513282644269,0,0,0,0,0,0,0,0,0,0.00352917896009841,0,0,0,0,0.00976386693474871,-0.00187362147134898,0.00986760764084601,0,0,-0.022897823314895,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00503235999623487,0.0154667627492849,0,0,-0.00613939368682697,0,0,0,0.0046947143318091,0,-0.00580141439217414,0,0,0,0,0,0,0,0,0,0,0,0,-0.00412640297793936,0,0,-0.0341805311942813,0.0277022247142063,0,0,0,0.0933262170625533,0,0
