,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X601898.SH,X600795.SH,X600886.SH,X600585.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X000709.SZ,X600157.SH,X600583.SH,X600362.SH,X600111.SH,X600188.SH,X002075.SZ,X000539.SZ,X601992.SH,X601158.SH,X600309.SH,X000027.SZ,X002353.SZ,X000898.SZ,X600021.SH,X600352.SH,X000883.SZ,X002470.SZ,X601918.SH,X000878.SZ,X600863.SH,X600808.SH,X000792.SZ,X000629.SZ,X600307.SH,X600660.SH,X600098.SH,X600578.SH,X000060.SZ,X000825.SZ,X600489.SH,X300072.SZ,X600008.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.781943521600458,0,0,0,0,0,0,0,0,0,-0.0713040422991925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00364644044834217,0,0,0,0,0,0,0,0,0.0815382850241959,-0.0445150642730319,-6.85167453370922e-05,0,0,0,0,-0.105063615902573,0,0
X600028.SH,0.455939228902612,0,0,0.188439998769151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194804116556873,0,0,0,0,0,0,0,0,0.0446169022465675,0,0.0937137447312776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000446082292896107,0.00144928191880421,0,0,0,0,0,0
X601088.SH,0,0.168652004069682,0,0.0321624659926,0.161855042010704,0,0.171166091915005,0,0,0,0,0,0,0,0,0,0,0,0,0.0110596578178692,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.00292135996798976,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135780210313105,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.179733710553683,0,0,0,0,0,0.0956535152117604,0.1410362365423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126259742403834,0,0,0,0,0,0.340981019357593,0,0,0,0,0,0,0,-0.00377575655559988,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.0280581798825248,0,0,0,0,0,0,0,0,0,0,0.135332220052069,-3.46944695195361e-18,0.108738736569741,0,0,0,-3.46944695195361e-18,0,0,0,0,0.097397869425349,-1.73472347597681e-18,0,0,0,0,0,0.252535899647725,0,0,0,0,0,0,0.0291765392155182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0.0555918928853117,0.154632219955071,0.181995892151192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211041604947461,0,0,0,0,0,0,0.155003283088621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00233471712061507,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.18846288453147,0,0,0,0,0,0.165503378361275,0,0,0.244329059254102,0,0,0,0,0,0,0,0,0,0,0,0,0.162547640579599,0,0,0,0,0,0,0,0,0.061967926511771,0.113845045888063,0,0,0,0,0,0,0.0131188165913394,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.0106247712120542,0,0.0809104551693579,0,0.092735007826656,0.0535702120606246,0,0,0,0,0.00330199571438723,0,0,0,0,0,0,0,0,0,0,0,0.173338913508281,0,0,0,0,0,0.295614921353433,0,0,0.0275219744334771,0,0,0,0.148035110966144,0,0,0,0,0,0,0,0,0.00504247812719611,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0896235298235017,0,0,0,0,0,0,0,0,0.167671803642774,0,0,0,0,0,0,0,0.0836769606187758,0,0,0,0,0,0.0684056559218759,0,-0.0386958519906709,0,0,0,0,0,0,0,0,0,0,0.0950755477448352,0.0689490429794251,0,0,0,0,0,0,0.00765903256310837,-0.0279131424720691,0,0,0,0,0,0
X600585.SH,0,0,0,0.13229554589783,0,0,0,0.0527772027094727,0,0,0,0,0,0,0,0,0,0,0.033388778234801,0,0,0,0,0,0.0980175175163738,0.0791330886165858,0,0.0584160290785597,0,0.0133767018268177,0,0,0,0,0,0,0,0,0,0.16422031750844,0,0,0,0,0,0,0,0,0,-0.00546791374473775,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.0613524189838632,0,0,0,0,0.0617549551877871,0,0.117406102704972,0,0,0,0,0.0668632613959315,0,0,0,0.0111242952225009,0,0,0.0495016431969909,0,0.0423684447188208,0.00980338097862764,0,0,0,0,0,0.0400760243858413,0.0192773507172551,0,0,0,0,0,0.0882061884353475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00638889778887415,0,0,0.326192523985434,0,0,0,-0.104553651583303,0,0,0,0,0,0,0,0,0,0,0,0.429521541010414,0,0,0,-0.0496601732860693,0,0,0,-0.0482932348855259,0,0,0,0,0,0,0,0,-0.00629566317148974,-0.0232385168018608,0,0.0128804311012649,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.375307449946917,0.0681629879460651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135844932802849,-4.33680868994202e-19,0,0,0,0,0,0.00861445023402874,0,0,0,0,0,0.0669916592854582,0,0,0,0,0,0,0,0.000917682476794854,-0.00847288071933758,0,0,0,0,0,0
X600027.SH,0,0,0,0.0619766875885301,0,0,0,0,0,0,0.0300829369012629,0,0,0,0,0,0.0190260431497253,0,0,0,0,0,0,0,0,0.051465356718392,0,0.0580875393231197,0.0734731001086488,0,0,0,0.142319834398054,0,0.344517146251947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0.204241763011949,0,0,0,0,0.0928027753175743,0,0,0,0,0,0,0,0.0722275341120535,0,0.22476087738754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248117876238815,0,0,0,0,0,0,0,0,0,-0.182465486033188,0,0,0.191218863203026,0,0.0107802936063828,-0.0183174876476403,0,0.0377045513342329,0,0,0,0
X600157.SH,0,0.0255313172870127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116145178703314,0,0,0,0,0.106371458805245,0,0,0.142120896576578,0,0,0,0.175944599141566,0,0,0,0,0,0.0878973682004946,0,0,0,0.0288238788632146,0,0,0,0,0,0,-0.00518034334522359,-0.0330801470524842,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0.212260492946472,0,0,0,0.349235083660084,0.0327766208776244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512489832185492,0,0,0,0,0.228084944155046,0,0,0,0,0,1.6940658945086e-21,0,0.0861997655788682,0,0,0,0,0,0,-0.0139901013033328,-0.0289131239331419,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.123034218071116,0,0,0,0,0,0,0,0,0,0,0,0.0449223554726196,0,0,0,0,0,0,0,0,0,0,0.148235739897887,0.0785411324541696,0,0.0601101852011449,0,0.0186321988925426,0.224438376725886,0,0.10467852984542,0,0,0,0,0,0,0.119856720686066,0,0,0,0,-0.0264458841635902,-0.0253505014280854,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0975029151091965,0,0.19919176425882,0,0,0,0.161757027048658,0,0,0,0,0,0.0171355958587993,0.0766902580983178,0,0.00567441118968544,0,0,0,0,0,0,0,0,0,0,0.056474965822718,0,0,0,0.0126138011002181,0,0,0,0,0.0166617041879938,0,0,0,0,0,0,0.128123876219597,0,0,-0.0101961637789774,-0.0119635143522138,0,0,0,0,0,0
