,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X600309.SH,X600688.SH,X600795.SH,X601992.SH,X601600.SH,X600660.SH,X300072.SZ,X601991.SH,X600188.SH,X600362.SH,X002466.SZ,X600547.SH,X600886.SH,X600027.SH,X000709.SZ,X600157.SH,X600111.SH,X000898.SZ,X600339.SH,X000959.SZ,X600489.SH,X601158.SH,X002460.SZ,X600008.SH,X002271.SZ,X000723.SZ,X000883.SZ,X600299.SH,X600219.SH,X600352.SH,X600176.SH,X000792.SZ,X000630.SZ,X000408.SZ,X600578.SH,X000539.SZ,X000027.SZ,X600583.SH,X000786.SZ,X600808.SH,X000983.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,-0.00508032636239196,0,0,0,0.0272198692236941,0,0,0,0.062516815657003,0,0,0.0572225047858289,0,0,0,-0.039579007586323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412032512009318,0,0,0,0,0,0.0202930473006258,0,-0.019402211625403,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,-0.0505714492001046,0,0,0,0,0,0,0,0,0,-0.132783459465379,0,0,0,-0.20107067459422,0,0,0,0.607997371695837,0,0,0,0,0.181068359160001,0,0,0,0.375314073627565,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201227728013045,0,0,0,0,-0.0482095550915675,0.0206624333705712,0,0,0,0,0,0
X601600.SH,0.204052373776112,0,0,0.106542801471452,0,0,0.056387490654447,0,0,0,0,0.0571491978079358,0,0.0472222471748892,0,0,0,0,0,0,0,0.227664336552519,0,0,0,0.0211525486687407,0.131780242825134,0.0177364679359212,0,0,0,0,0,0,0,0,0,0,0.0111557894083012,0,0,0,0,0,0,0.0227021943504528,0,0,0.205073426712203,0,-0.0142851757293583,-0.0207272253399695,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.166671601493825,0,0,0.00682510622334754,0,0,0,0,0,0.0204677696811436,-0.00797166240011572,0,0,0,0,0,0,-0.0614139513358955,0,0,0,0,0,0,0,-0.0332807441896938,0,0.129353787483232,0,0,0,0,0,0.0601445403456724,0,0,0.243255547290682,0,0,0,0,0,0,0,0,0.0160917236604298,0,0,0,0,-0.0958289884920182,0,0
X300072.SZ,0,0,0,0,-0.205155267656548,-0.49331116881679,0,0,0.686375752566393,0,0,0,0,0.116096211741881,0,0.192446859888375,0,0,0,-0.295383968758911,0,0,0,0,0.144355012473323,0,0,0,-0.674762781428072,0,-0.0559260532623962,0.26824089748877,0,0,0,0,0,0,0,0,0,-0.199979437599325,0,0,0,0,-0.106304681218922,0,0,0,-0.0469342753481559,0.0369959786097005,0,-0.294305625123371,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0424022788581049,-0.118555708294606,0.0382645510208952,0,0,0,0,0,0,0,0,0,0.204358910031882,0,-0.0715220160430227,0,0,0,0,0.0823182088208338,0,0,0,0,0,0,0,0.0980331188931568,0,0,0,0,0.0749709495222625,0,0.191889986045026,0,0,0,0.0529370146399965,-0.218220207084492,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.0526927470138803,0.0225115228183173,0,0,0,-0.0645750513570019,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.280229348951295,0,0,0,0,0.283563185125856,0,0,0,0,0,0,0.122723712000668,0,0,0,0,0,0,0,0,0,0.0788831007694542,0,-0.0554604130919239,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173473170396999,0,0,0.102105691837167,0,0,0,0.054657127024655,0,0.0625450515678682,0.168908303637315,0,0.0040372993845067,0,0,0,0.0143969625571779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222435010743583,0,0.00565988665604323,-0.0100406062826805,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0549481987132879,0,0,0,0,0,0,0,0,0,0,-0.114725233403693,-0.0817797532258589,0,0,0.507633351868993,0.0201909698965883,-0.181109115685796,0,0,0,0,0,0,0,0,-0.012029484618397,-0.0591864915955368,0,0,0,0.224910776555914,0,0.259837612121822,0,-0.00133688756443266,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.356465605610987,0,0,0,-0.0205784803823857,0,0,0,0,-0.060391361293153,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0714976715943971,0,0,0,0.0577566013515046,0,0,0,0,0.168215037233581,0,0,0,0.517671704286809,0,0,0,0,0,0.182671588014562,0,0,0,-0.763829363088984,0.146695368006422,0,0,0,-0.0575927663631587,0.0609891088934139,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0314083455397992,0.0853019311084144,0,0,0,0,0,-0.0698380890507231,0,0.171016184777827,0,0.0435995817898076,0,0,0,-0.0366781708415003,0,0,0.0980184261783023,0,0,0,-0.0466552170813818,0,-0.0191616500393638,0,0,0.0849879107479529,0,0,0,0,0,0,0,0,0,0,0.0852613694707836,0,0,0,-0.178569879592053,0,0,0,0.0153688853314648,-0.0387031207037691,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.226594093961715,0,0,0,0,0,0,0.0180947950674962,0.460896948463326,0,0,0.0922234912043563,0,0,-0.0562784210593657,0,0,0,0,0,0,0,0,0,0,0,-0.117554896727525,0.0333263754855523,-0.0124024866234413,0,0,0,0,0,0,0,0,0,0,0,0,0.0547191883402143,0,0,0,0,-0.0144173657816465,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0530558904745782,0,0,0,0.125465936001078,0,-0.0269762992924599,0,0,0,0,0,0,0,0,0.347148977941268,0,0,0,0.191991560911199,0,0,0,0,0,0,0,0.136765850117219,0,0,0.227207831395845,0.551299992779371,0,0,0.316356781568061,0,0,0,-0.0185018902420481,0.0327414644579986,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,-0.009162116050172,0,0,0,0,-0.0246554950237246,-0.0148068577603058,0.0195034929182998,0,0,0,0,0,0,0.0667687448444007,0,0.0424930415112325,0,0,0,0.0551024455204324,0,0.0340049980225051,-0.0275783460201951,0,0,0,0,0,0,0,0,0,0,0,0.111242732040264,0,0.064901770340208,0,0,0.0785540818642392,0,-0.00747828447943309,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038331864761506,0.011433054867111,0,0,0.00186086906064589,0,0,0,0,0,0,0.0735366081378314,0,0,0.308928763552189,0,0.130427087004667,0,0,0,0,0,0,0,0.133906230518517,0,0,0,0,0,0.0763941691020427,0,0,0,0.160345400361496,0,-0.00291139958062782,-0.00661273760190727,0,0,0,0,0,0
X000898.SZ,0,0,0,0.469827295458589,0,0,0,0,-0.0078176699736782,0,0,0.0105641806816779,0,0,0,0,0,0.106936394614851,0,0,0,0,0,0,0,0,0.0973247457246458,0.119545804694127,0,0,0.0376586726037931,0.0120307976944646,0,0,0,0,0,0,0,0,0,0.0591440364588532,0,0,0,0,-0.119536628322086,0,0.12424248451313,0,-0.00946887710049349,0.00649354655659079,0,0,0,0,0,0
X600339.SH,0,-0.412550361657442,0,0,0,0,0,0,0.288271205907757,0,0,0,0,0,0,-0.0448456490512162,0,0,0,0,0,0,0,0,0,0,0,-0.122282594387971,0,0,0.00911571726213441,0.24463262729386,-0.0527328987875654,0,0,0,0,0,0,0,0,0.199915521978716,0,0,0,0.393731943435381,0,0.272499635484948,0.011603861770931,0,-0.0494810467958543,0.0631337273822372,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201971395018654,0,0,0,0,0,0,-0.08998688255897,0,0,-2.77555756156289e-17,0,0,-0.0442894393656304,0,0.0482485015061892,0,0,0,0,0,0,0,0.149850220479692,0,0,0,0,0,0,0,0.418727492544074,0.206708671645521,0,0,0,-0.1843856331074,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0204940048829371,0,0,0,0,0,0,0,0,0,0,0.068386134912708,0,0.167821748342429,0,0,-0.00200293280540186,0,0,0.0716055029092055,0,0,0,0,0.0433880457384027,0,0,0,0,0,0,0.0727696616935366,0,0,0,0,0.215464920818266,0.0458686991199262,0,-0.0277520098962129,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,-0.0208099570274325,0,0,0.00601146893591097,0,0,0,0,0.124973056846181,0,0,0,0,0,0.0410216868205788,0,0,0,0,0.0516171693109607,0,0,0.0202749416815745,0,0.00430338214827608,0,0,0,0,0,0.13736726893742,-0.0293663689888371,0,0,0,0.0851661174734221,0,0,0,0,0,0.045432390956849,0,0.0160227206188709,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.126107511329342,0,0,0,0,0,0,-0.0635270062787881,0,-0.331450010296876,0,0,0,0,0.743154338764201,0,0,0,0.0112860494365784,0,0,0,0.219918914352019,-0.0893581786002635,0,0,0,0,0,0,0,0,0,0,0,0.0142053123765883,0,0,0.0371631444751613,0,0,-0.11294905672434,-0.108403582518342,0,0,0,-0.0211735027745326,0.0813554712961751,0,0,0,0,0,0
X600008.SH,0,0,0,0,-0.0806964904776442,0,0,0,0,0,0,0.848803442080936,0,0,0,0,-0.221925627751564,0,0,0,0.124816727554802,0,0,0,0,0,0,0,0,0,0.0300285089756925,0,0.0630846047626207,0,0,0,0,0,0,0.159252865194757,0,0.376357898538042,0.53382813450774,0.0570006371845016,0,0,0,0,0,0,-0.0320385083711656,0.0394969658272072,0,0,0,0,0,0
X002271.SZ,0,0,0,0,-0.21059836012316,0.245360029736043,0,0,0,0,0,-0.0156695912152163,0,0.378730949001434,0,0,0,0,-0.0887917854660535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102900305492211,0,-0.0554854302408209,0.250057751920894,0,-0.0649381037624349,0,0.0256370566221785,-0.071631783460608,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0.0166704706487394,0,0,0.018314661305269,0,0,0.00384343898272624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00714119345030929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105512912100568,0.00382838789208409,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156800253560261,0,0,0.0323645964564897,0,0,0,0.0320114271631577,0,0,0,0.0823266995487363,0,0.0624807356699872,0,0.06003163559001,0,0,0,0,0,0,0,0,0,0,0,0.0516861819745509,0,0,0,0.0101593440915947,0.0701744929761154,0,0,-0.0116689168578197,-0.0172095512974859,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0184660423856307,0,0,0,0,0,0,0,0.104191882620599,0,0,0,0,0,0,0,0,0.236611821504913,0,-0.0575367187857711,2.16840434497101e-19,0,0,0,0,0,-0.0626016314653792,0,0,0,0.0922940401466516,0,0,0.129332298701769,0,0,0,0,0,-0.02348176302447,0.00245491506754749,0.0832020368803471,0,0,0,0,0
X600219.SH,0,0,0,0,-0.00173534731328915,0,0,0,0,0,0,0,0.161282342215831,0,-0.0198330668763275,-1.0842021724855e-19,0,0,0,0,0,0,-0.0119666420204716,0,0,0,0,0,0.0350125620183124,0,0,0.0118903889983515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00209074398216196,0,0.0564926249378548,0,-0.017847527200061,0.0174698838769589,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.0044678859282485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081966377087084,0,0.00327981333698002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00630315634224896,0,-0.00593034436454803,0,-2.16840434497101e-19,0,-0.0126942889342988,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.397695637966367,0,0,0,0,0,0.0199771043052484,0.0197898002663635,-0.0163976393948291,0,0,-0.097370755110243,0,0,0.0739876480928199,0,0,0,0,0.0594698920684552,0,0,0.119351653333035,0,0.0878919624202892,0,0,0,0,0,0,0,0,0,0.0910016266597351,0,0,0,0.0708510055731098,0.0792841397547289,-0.0689880543287872,0,0.0269793693095931,0.0171885321336743,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.071251888903847,0,0,-0.112294482233811,0,0,-0.0334490821844313,0,0.0417618140406891,0,-0.0767399129081812,0,0,0,0.096585744017953,0,0,0,0,0.0375956398189134,0.196087060641275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349484272368186,0,0,0,0,0,0.297943990224236,0,-0.0147872747096451,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0956675493238668,0.0281303649490883,0,0,0,0,0,0,0,0,0,0.084879081764379,0,0.0703283248877769,0,0.120728538147736,0,0,0,0,0,0,0,0,0,0,0.0173505608269504,0,-4.33680868994202e-19,0.0852966219229323,0.00557341947868475,0,0.0495890252113682,0.0364493449019617,0,-0.0122117312054481,-0.014545338330232,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385161119063235,0,0,0,0,0,0,0,0,0,0,0.199319965977888,-0.138528503082031,0,0,0,0.11118464111689,0,0,0,0.156330722313222,0,0,0,0,0,0,0,0,0.228201649480783,0.302641353077249,0,0,0,0,-0.0579307188123259,0.0369552115076627,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0.141749701868246,0,0,-0.189543144078434,0,0,0,0,0,0,-0.00434467817271119,0,0,0,0.313430630802523,0,0,0,0,0,0.299863795026552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828288245883043,6.93889390390723e-18,0,0,0,-0.0286196799978374,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0.0501820123766277,0,0,0.00816140714738818,0.0635218057055652,0,0,0,0,0,0,0,0.268418005528951,0.21637240775254,0,0,0,0,0,0.219007457723127,0,-0.0808916202780233,0,0,0,0,0,0,0,-0.00595907022759047,0.125234332283015,0,-0.310208694673613,0,0.0530578170032757,0,0,0,0,0,-0.0273479106787733,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,-0.0349137940111616,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0950619158109071,0,0,0,0,0,0,0,0,-0.0409612583768539,0,0,0,0,0,0,0,0.191520617270643,0,0.310800108865971,-0.0569340049558524,0.0904790965507948,0,0.148162029567429,0,0,0,0,-0.0192421488949625,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0.0263105168779692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924386858682256,-0.0618837034653885,0,0,0,0.1426189044166,0,0,0,0.0357549385271463,0,-0.0917555295850962,0,0,0,0,0,0,0,0,0.1697674351888,0.0486549551639098,0,0.217059808256776,0,0.216339492665101,0,0,0,-0.042920503682444,0.0655778336945742,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213566824233794,0.258756444262803,0,0.0320564148791687,0,0,0,0,0,0,0,0,0.537107509246661,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.353495589504947,-0.0476848471999198,0,0,0,0,0,0,-0.0438094611970489,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00527427896703503,0,-3.46944695195361e-18,0,0,0,0,0,0.00365520262557056,0,0.0805977568670509,0,0,0,0.215746527692876,0,0.133401475688351,0,0,0,0,0,0,0,0,0,0.0337986800649432,0,0,0,0.0170196973201144,0,0.074511648514731,0,-0.0139709426166863,-0.00862609473718152,0,0,0,0,0,0
X000983.SZ,0,0,0,0,-0.300257521967915,0,0,0,0.126866060694812,0,0,0,0,0,0,0,0.0405356575860273,0.774621416703678,0.165188744185135,0,0,0,0.0539436614226722,0,0,1.38777878078145e-17,0.0976453993697304,0,0.172353290880717,0,0,2.71050543121376e-20,0,0,0,0,-0.122936599471359,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.00788610950508173,0.0179392241764103,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.0434612622396371,0,0,0.0287504485044721,-0.107971172803982,0,0,0,0,0,0.0429723333793362,0.062448394951255,0,0,0.00764760196947502,0,0,0,0.030390280168957,0.0427116982413733,0,0.0189825535112843,0,0,0,0,0,0.189486164379187,0,0,0,0,0,-0.166520786378453,-0.00886052312819812,0,0,0,0,0.0165112752062696,0,0,0.0218903252284258,-0.0123363827726009,0,0,0,0,0,0
Slope,0,0,0,0,0.406817961306203,0,0,0,0,0,0,0,0,-0.0952028843659372,0,0,0,0,0,0,0,0,0,0,0,0,-0.156543782821664,0,0,0,-0.287946666743941,0,0.475064324388326,0,0,0,0,0,0,-0.981057108094629,0,0,-0.921812539301368,0,0,0,0.544099775552862,0,0,0,0,1.09685285771293,0,0,0,-11.4396599897839,0,0
TED,0,0,0,0,0,-0.0459569905572058,0,0,-0.0588523881350287,0,0,0.248696958271947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190598456356293,0,0,0,0,0,0,0,0,0,0,0,0,-0.170563900919956,0,0,0,0,0,-0.0371072501632074,0,0,0,0,0.252612453358398,0,0,0,0,0.536513712043962,0,0
RealEstate_excess,0,0,0,0,-0.0633156712527705,0,0,0,-0.0621166912596249,0,0,0,0,0,-0.0187357148211558,0,0,-0.0666728442391202,-0.0754994740616982,0,0,0,0,0,0,0,0.00719646303458812,-0.044406129878709,0.118257401549736,0,-0.0459073250635084,0.0463660200489386,0.159872293710876,0,0,0,0,0,0,-0.0893963942779279,0,0,0,0,0,0,0,0,0,0,-0.0424827759855933,0.0488671767151132,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,-0.00785296373905375,0,0,-0.00333359457206943,-0.0773925696291472,0,0,0,0,0,0,0.0311284471719818,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,-0.0213042658953593,-0.0476442950438243,0,0,0,0,0,0,0,0,0,0.0111458219191019,0,0.0291838692598556,0,1.6940658945086e-21,0.000133985463712974,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.000918853574813165,-0.000123439954279152,0,0,-0.000818876955026587,0,0,-7.39011824743747e-05,-0.000978722541769845,0,0,0.000753463888408841,0,0,0,0,0.000300099832053911,0,0,0,-0.000157821125188635,0.000316441874697618,0,0,0,0,0,0,0,0,0,-0.00105579971103661,0,0,0,0,0,-0.00114452145607027,0,-0.000128384156093943,-0.0018472340814183,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0.0553316511602671,0,0,0.0575572072768009,0,-0.0413251756052897,0,0,0,0,0,0.00757009513354351,0,0,0,0,0,0,-0.032876755015523,0,0,0,-0.035468049475181,0,0,0,0,0,-0.014491130499164,0,0,0,0,-0.0304722274215316,-0.0679816423140401,0,-0.0473733001758317,-8.67361737988404e-19,0,0,0,0,-0.0678944627818265,0.0700941806082852,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00677665204762059,0,0,0,0,0,0,0,0,0,-0.000751458538479946,0,0,0,0,0,0,0,0,0,-0.00355458947202865,0,0,-0.0134648648870598,0,0,0,0,0,0,0,0,0,0,0,-0.0178973492821955,0,0,0,-0.00289723079137681,0,0,0,0,0,-0.0140006685728903,0.0227468994556083,0,0,0,0.0701860275029792,0,0
CarbonVol_Hubei,0,0,-0.0828334563010003,0,0,0,0,0,0,0,0,0,0,0,-0.0323193066635879,0,0,0,0,0,0,0,0,0,0,0,0.0216707983435493,-0.0123153712741655,0,0,0.0320276305098083,0,0,0,0,0,0,0,0,0,0,-0.0871036163660307,0,0,0,0,0,0,0,0,0.0172135482892213,0.0207696352922897,0,0,0,0,0,0
