,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600010.SH,X601898.SH,X601600.SH,X601991.SH,X600795.SH,X600188.SH,X600886.SH,X600362.SH,X600111.SH,X600688.SH,X600027.SH,X601992.SH,X600583.SH,X000709.SZ,X600309.SH,X600352.SH,X000898.SZ,X601158.SH,X600157.SH,X000792.SZ,X600660.SH,X000027.SZ,X000629.SZ,X600547.SH,X600489.SH,X002353.SZ,X000539.SZ,X600808.SH,X600008.SH,X000825.SZ,X600021.SH,X000060.SZ,X000831.SZ,X600549.SH,X600219.SH,X600307.SH,X000630.SZ,X600315.SH,X002470.SZ,X601699.SH,X600578.SH,X002004.SZ,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0.0791984963194466,0,0,0.255873840441993,0.257688888137323,0,0,0,0,0,0,0,0,0,0,0,0,0.00308639070706856,0.00779072011761781,0,0,0,0,0,0,0,0,0.00823717922286438,0.106120014878351,0,0.137815789163655,0.0483956974899035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264119917250202,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.271600798392802,0,0.149323329528284,0,0,0.0458900568500813,0,0,0,0,0,0,0,0.155133518672903,0,0,0,0.0547026606757661,0,0,0,0,0,0,0,0.1419326862134,0,0,0,0.037971865044216,0.141089264633472,0,0,-1.38777878078145e-17,0,0,0.0869904192377625,0,0,0.0286431356737061,0,0,0,0,0,0
X600886.SH,0.0838063964004968,0,0,0.0258040094930696,0.112937330948277,0,0,0,0.00197619400023126,0.418378556405649,0,0,0,0,0,0,0,0,0,0,0.0713732806999201,0,0,0,0,-0.0308292328659174,0.0340128828234324,0.1268801370698,0,0,0,0,0,0,0,0,0,0,0,0,0.0288610554252393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0583074353076663,0,0,0,0,0,0,0,0,0.108035162628507,0,0.147187135311649,0,0,0,0,0,0,0,0,0,0,0.0485663404461545,0,0,0,0,0,0,0,0,0,0.0307463068541421,-3.46944695195361e-18,0,0,0.0615544849082946,0,0.0145787027369308,0,0.17221407018894,0,0.0148673131243814,0,0,-0.0217936635679329,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0792533592155047,0.0993951276184085,0,0.0140696861678528,0.0327809746408039,0.046609487646985,0,0,0,0.110981075363304,0,0,0.0188596472893565,0,0,0,0,0,0,0,0.0547750221159146,0,0,0,0,0,0,0,0.0511867869613832,0,0.0568312352521615,0,0,0,0.031779541405886,0,0,0.0292561221779474,0,0,0,0,0.0330942312101668,0.0806459054990838,0,0,0,0,0,0
X600688.SH,0.169924446881501,0,0,0,0,0,0,0,-0.0898738534969052,0,0,0,0,0,0,0,0,0,0.109304059868528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190278623959697,0,0,0,0,0.492575086108925,0,0,0,0,0,0.0813943872300569,0,0,-0.0206916366916383,-0.0512302314282465,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.148433133980565,0.0238357630173226,0,0,0.136267279247668,0.174969021421159,0,0,0,0,0.0340242513785088,0,0,0,0.0212394435486031,0,0,0.1994714272738,0,0,0,0,0,0,0,0,0,0,0.112894348838219,0,0,0.0569252128886252,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00933567347555576,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.140247365415085,0,0,0,0,0,0,0.0278820397503737,0,0,0,0,0,0,0.0804225091622501,0,0,0.0765793778474822,0.11686651278389,0,0,0,0,0,0.0221929108497065,0.0613207674063644,0,0,0,0,0,0,0,0,0.0696897836113152,0,0,0,0,0,0,0,0,0,0.104672687450392,0,0.00161186378646451,0.0484957928648943,0,0,0,-0.0384019619709153,0,0
X600583.SH,0,0.113867849423785,0,0.284412724954231,0,0,0.0630211812849649,0,0.170638178585119,0.105745338698218,0,0,0,0,0,0,0,0.0337448367250423,0,0,0,0,0,0,0,0,0.156585547656294,0,0,0,0,0,0,0,0,0,0.0123030778915606,0,0.0205736561190685,0,0,0,0,0,0,0,0,0,0,0,-0.0533146146184499,0.0241988397889113,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.0542046310473992,0,0,0,0,0,0,0,0,0.00278450978119894,0,0,-0.00234192192475916,0.555920406638676,0,0,0,0,0,0.0640376300195463,0,0,0,0,0.214081034323118,0,0,0,0,0,0,0,0,0,0,0,0,0.0973453251290355,0,0,0,-0.014002127053735,0,0,0,0,0,0,0
X600309.SH,0,0,0,0.272325774597107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693531383851517,0,0,0,0,0,0,0.00727979418503725,0,0,0.185287479654729,0,0,0,0.102845714816762,0,0,0,0.175876668870368,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,-0.0694572331547662,0,0,0,0,0,0,7.49988595204938e-05,0,0,0,0,0,0.176304419423068,0,0,0.0794961381785109,0,0,-0.00103410109673685,0,0.210626361091072,0,0,0,0,0,0.275813427371332,0,-0.0336711216982252,0,0,-0.244412449294092,0.00350965433201146,0.0358121439696501,0,0,0,0,0.290826000806376,0.195690809073478,0,0,0,0,0,0.0327774217985456,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.101410496352459,0,0.0390955135571921,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.113395297820415,0,0,0.140237268654152,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658291500033694,0,0.304727418354385,0,0,0,0,0,0.0658261857896707,0,0,0,0,0,0,0.0782759797093883,0,-0.0388413300850124,-0.00831009732687286,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.0656504493001944,0,0,0,0,0,0,0,0.0114942602025131,1.73472347597681e-18,-3.46944695195361e-18,0,0,0,0,0.178097828219883,0,0.0563343883743198,0,0,0,0,0,0,0.00778660386419906,0.332816760099435,0,0,0,0,0,0,0,0,0,0,0,0.177668894307354,0,0,0,0.0393746485643747,0,0,0,0,0,0,0
X600157.SH,0,0.111388692165641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281319453511262,0.0377263706147679,0,0,0,0.123236843664369,0,-0.0119651594654975,0,0.0812186278166432,0,0,0,0,0,0,0.0328168150182484,0,0,0,0,0,0.0480195279795906,0,0,0,0,0,0,0,0.0681581382434492,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.15835872627364,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0742692450167102,0,0,0,0,0,0,0.106808516380698,0,0,0,0,0,0.0201992389332226,0,0.0891206430673308,0.147954820539022,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0292813857969729,0,-0.0475702085149705,-0.0455381745818899,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0343744610198122,0,0,0,0,0,0,0,0,0,0,0.0156785199615345,0,0,0.0835271065723776,0,0,0.100578215981535,0,0,0,0,0,0,0,0,0,0.223147568882535,0,0.116028825003197,0,0.218886889843546,0,0,0,0,0,0,0,0,0.106884345175696,0,0,0.0322403501880956,0,0,0,0.00621288378012737,0,0,0,0,0,0
X000027.SZ,0,0,0.13201125455577,0,0,0,0.109999529595001,0,0,0.161271985413613,0,0,0.230752877708875,0,0,0,0,0,0,0,0.0305757807247395,0,0,0,0.0771505479609268,0,0,0,0,0,0,0,0,0,0.0522582447796602,0.0971642807275835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.228224019051419,0.0132684905923728,0,0,0,0,0,0,0.135284792986927,0.0104980371156479,0,0.169649865660484,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024543077297773,0.0237923884676916,0,0.096207793457034,0.145499443247005,0,0.0727020936928682,0,0,0,0,0,0,0,0,0,0,-0.00441815469816779,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0869510359859166,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.00198826799196922,-0.00190075036167172,0,0,0,0,0,0,0,-0.0137040674533604,0,0,0.997655321667479,0,0,0,0,0,0.0295974939007478,0,0,0,-0.0197518723196798,-0.0194804498571913,0,0,0,0,0,0,0,0,0.0101983765153948,0.0177177729284715,0.1183095918185,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.11641811168526,0,0,0,0,0.118585554754594,0,0,0,0,0,0.0797038043831178,0,0,0,0,0,0,0,0.0363322403057143,0,0.496013897573245,0,0,0,0,0,0,0,0.00988651856077787,0,0,0,0,0,0,0,0,0.0797241139592865,0,0,0,0.01052995114062,0,0,0,0,-0.0300283780530293,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000382981624853913,0,0,0,0,0.266311490242445,-0.0510299146650959,0,0.0890619862120481,0,0,0,0.0165420424566916,0,0,0,0.0662484173053439,0,0,0,0,0.178225631071927,0,0.0290514790158627,0,0.0889798326071547,0,0,0,0,0,0.0826587001297694,0,0,0,-0.0303835146656503,0,0.0533246047458462,0,0,-0.0885748733224427,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0.229935171090768,0,0,0,0,0,0,0.241790525068569,0,0.00605222574007787,0,0,0,0,0,0,0,0,0.111702479127029,0,0,0,0,0,0.0170959723576396,0.0271006219260863,0,0.0457349845046541,0,0,0,0.0707577978408768,0,0,0,0,0,0.139231302438862,0,0,0,0.00855903161708912,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.0323678520889102,0,0,0.0849299689393065,0.077426430997378,0.155521885551888,0,0,0,0,0.160939140463305,0,0,0.206297995574486,0.045277589080951,0,0,0,0,0,0,0,0,0,0,0,0.0716791156926055,0,0,0,-5.42101086242752e-20,0,0,0,0.00172980658146299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109560483000548,0,0,-0.0233502992391955,0,0,0,0,0.492706978957754,0.203348910675319,0,0,0,0,0,0,0,0,0,0,0,0.0038509615355851,0,0,0,0.0496444645940706,0.0673696114752725,0,0,0.0400759280203502,0,0,0.0539151842189725,0,0,-0.0266296978298608,-0.00145977659406124,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0.0311436622164583,0,0,0.0176383619148758,0,0.175596270658477,0,0,0,0,0,0,0.226080993229053,0,0,0.219620535412582,0,0,0,0,0.0628936108729646,0,0,0,0,0,0.0165240961705199,0,0,0,0,0,0,0.0854374268469442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,-0.0184892978656306,0,0,0,0,0.450869530117648,0,0,0,0,0,0,0,0,-0.101544652292482,0,0,0,0,0,0,0.236060950916458,0,0,0,0.203230954985413,0,0,0.272423401339879,0.0235257762512462,0.0427172060776984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199799321459428,0,0.339276480702166,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0.0528608432881872,0,0.163976171643263,0,-6.93889390390723e-18,0.0723236613413144,0,0,0,0,0,0,0,0,0,0.00458683363197348,0.0701809743910588,0,0,0,0,0,0.0927137824398322,0,0,0,0,0,0.0402179336018057,0,0,0,0.0593528353090598,0,0.0620925413769149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000831.SZ,0.00536964685465999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43051709659015,0,0,0,0,0,0,0,0,0,0,0,-0.0192196463355913,0,0,0,0,0,0,0,0,0,0.107889042584204,6.93889390390723e-18,0,0,0.138182378796289,0,0,0,0,0,0,0,0,0,0.05116919685604,-0.0179120068762485,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.0148613033566527,0,0,0,0,0,0,0,0,0,0,0,-0.0116945263515707,0.290987191905428,0,0,0,0.0107275952267725,0,0,0,0,0,0,0,0,0,0.0193700872807902,0,0,0,0,0,0,0.0182605701364625,0,0,0,0,0,0.193875233112305,0.14277531145491,0,0,-0.037971641872704,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169840382032296,0,0,0,0.280074497063961,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0581635789334613,0,0,0.0458983214592575,0,0,0,0,0,0,0.151096890691134,0,0,0,0,0.056956209685252,0,0,0,0,0,0
X600307.SH,0.0303057424960257,0,0,0,0.282315862358287,0,0,0,-2.16840434497101e-19,0,0,0.00362210755520763,0,0,0,0,0,0,0,0.0429990079197915,0,-0.0344281786385885,0,0,0,0,0,0,0,0,0,0,0,0.0444660395542597,0.083836427727785,0.437637856852068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010590906684424,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.151202362009242,0,0.265354150767997,0.0422960538220261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170921871542024,0,0,0,0,0,-0.00269815641592972,0,0,0,0,0,0,0.107739959066573,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0.219745346946482,0,0,0,0,0,0,0,0.0479660463762886,0.0648955872197429,0,0,0,0,0,0.0647467217206379,0,0,0.0270235629256711,0,0,0,0,0,0,0,0,0,0,-0.0122342595577025,0,0,0,0.0563573031861473,0,-0.00632810612530657,0,0,0,0.000377869865949577,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0994071012513382,0,0,0.0280951961462212,0,0.0217444316486483,0,-0.0180430133219985,0,0,0.0174292195114277,0,0,0.0663975711591258,0,0,0,0,0.0444625325507753,0,0,0.112159533253246,0,0,0,0,0,0,0.0910611274423559,0.100470750485382,0,0,0,-0.0878908881750307,0,0,0,0,0,0
X601699.SH,0,0,0,0,4.33680868994202e-19,0,0.125017007708988,0.156831097929312,0,0.11605389982555,0,0.0815382338419817,0.0216329404365349,0,0,0,0,0,0.10870028162627,0.075168205047764,0.0822925563169096,0,0,0,0,0,0,0.0195701535069586,0,0,0,0,0,0.0177823680705093,0,0.0541731493057755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0.112849142082652,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0863038864311186,0.0913530611266203,0,0,0.132949886441014,0,0,0,0,0,0,0,0,0,0.218968549527306,0,0,0,0,0,0,0.0170215716990834,0,0,0,0,0,0,0,0,0,0,0.0153071388232626,0,0,0,0,0,0
X002004.SZ,0,0,0,0,0,0,0,0,-0.0953083605195269,0,0,0,0,0,0,0.060706537720019,0,0,-0.0427526157312384,0,0,-0.0542355068994069,0,0,0,0.112026169394648,0,0,0,0,0,0,0,-0.0615706205800616,0.133422054381819,0,0,0.14604802441601,0,0,0,0,0,0,0.0672848682833734,0,0,0,0,0,0,-0.0530800758211786,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0.208731104297372,0.0705318554058343,0.0408277356186607,0,0,0,0,0,0,0,0,0.0985251033147719,0.155841615868459,0.0620343151022692,0,0.386002829549711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307001597522996,0,0,0,0,0,0,0,0,-0.00168146497591505,0,0,-0.0227902991959573,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.0826425141923314,0,0,0,0,0,0,0,0,0,0,0,-0.0423063246123272,0.105790855436906,0,0,0,0,0,-0.00837144082416575,0,0,0,-0.0703187554051878,-0.0544519727596749,0,0.00262220622215251,0,0,0,0,-0.0338433695603119,0,0.0508481657856723,0,0,0,0.0548271783759696,0,-0.0661365890888812,0,0,0,0,0,-0.0596552336887434,0,0,0,0,0,0,0
Slope,0,-0.173339362933465,0,0,-0.305196725898359,0,0.0891849214274384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0552370944290416,0,-0.102231070920249,-0.17532710867474,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111864520165906,0,0,0,0,0,0.205675656442368,0,0,0,0,0,0,0.215527827044315,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307404827012919,0,0,0,0,0,0,-0.229677617810559,-1.38777878078145e-17,0,0,0,0,0,0,0,0.116383519388801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.537525176035757,0,0,0.303211722866368,0,0,0,0,-1.01170847072237,0,0
RealEstate_excess,0,0,0,0,0,0,-0.238282419290223,0,0,0,0,0,0,0,0,0,0,0,0.0360459088151003,0,0,0.0104640973802889,0,0,0,0,0,0,0,0,0,0,0,0,0.13052566886211,0,0,0.115226337063945,0,0,0,0,0,-0.296654494588429,0,0,0,0,0,0,0.00651572194055727,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.026353195037355,0,0.273409314000699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165279716913102,0,0,0,0,-0.515720555249108,0,0,0.115558347648316,0,-0.0258137008077497,0,-0.165313382185244,0,0,0,0,0,0,0,0,0,0,0,0,-0.00288257668510393,-0.186877674597663,0,0,-0.133844326814337,0,0
MKvol,0,0,0,0,0.00690762032999807,0,0,0,0,0.00576957571787658,0,0,0,0.0147596462469292,0,0.0111878528131081,0,0,0.00788187935283296,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,-0.0164714631818691,0,0,0,0,0,0,0,0,0,0,-0.0107592163437215,0,0,0,0,0,0,-0.0039358229522744,-0.00232087236623633,0,-0.00250117720161141,0.0110230782630676,0,0,0,-0.0209835488632632,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105881311995727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00049776253782616,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0231096926690848,0.0241048322372437,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.0177935146598344,0,0,0,0.0057192618370067,0,0,0,0,0,-0.0108604125957305,0,0,0,0,0,0,0,-0.00910385047305416,0,0,0,0,0,0,-0.0102168195176692,0,0,0,0,0.00904580824901674,0,0.00452494871205186,0,0,0,0,0,0,-0.00201601947477215,0,0,-0.0245495105320565,-0.00253506251741828,0,0,0,0.180627996089135,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036984252006793,0,0,0,-0.0203556074623536,0,0.000900540787771877,0,0,0,0,0,0.00478253531584489,0,4.87576162313555e-05,0,0,0,0,0.0129065490798836,0,0,0,0,0,0,0,0,0,0.035290339377352,-0.00456898448165731,0,0.0148670427942474,0,0,0,0
