,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600019.SH,X000792.SZ,X600111.SH,X002466.SZ,X600010.SH,X000301.SZ,X601600.SH,X002271.SZ,X600188.SH,X000708.SZ,X600660.SH,X600011.SH,X601898.SH,X600362.SH,X600547.SH,X600176.SH,X600426.SH,X600886.SH,X000825.SZ,X600219.SH,X000786.SZ,X000408.SZ,X600803.SH,X002080.SZ,X000959.SZ,X000932.SZ,X600795.SH,X601991.SH,X000723.SZ,X000898.SZ,X000807.SZ,X000983.SZ,X600801.SH,X600399.SH,X300037.SZ,X600295.SH,X002192.SZ,X600808.SH,X600027.SH,X601699.SH,X000831.SZ,X600688.SH,X600352.SH,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0329883630182856,0,0,0,0,0,0,0,0.00887043879249054,0,0,0,0,0.010100997121225,0,0,0,-0.0916433574384881,0,0,0,0,0,0.112175369660471,0,0,0.00335254497754776,0,-0.0102752236545577,0,0.0426688620213717,0,0,0,0.0467532215093848,0,0,0,0,0,0,-0.0483832438233968,0,0,0,0,0,0
X600028.SH,0.259776442567226,0,0,0,0,0,0,0,0,-0.0836709340989167,0.0289753145235297,0.0617818479141876,0,0,0,0.00265512141935921,0,0,0,0,0,0.0125938759823694,0,0,0.0335093815287759,0,0,0,0,0,0,0,0,0,0,0,0.0393171962426537,0.0343078819935674,0,0,0,0.00860217928956676,0,0,0,0,0,0.0770100531892738,0,-0.00937418170938108,0,-0.0093118803890965,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,-0.0479115285772853,0,0,0.0567954641584245,0,0.0226104869630726,0,0,0,0.150566673556956,0,0,0,0,0.0415889820065046,0,0.0690088048476912,0.046861746132445,0,0,0,0,0,0,0,0,0,0.0272154245064912,0.0132166388209587,0,0,-0.112811753143443,0,0,0,0,-2.16840434497101e-19,0,0.106149889197012,0,0.0437381436773235,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.100944194052557,0,0.0169223901112292,0,0,0.078969026761197,0,0.00292166595740331,0,0,0,0,0,0,0.0399105602657572,0,0,0,0.0153480069585348,0,0,0,0.0126726924385745,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0305657509594124,0,0,0,0,0,0,0,-0.0271161101964658,-8.67361737988404e-19,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.0224080214445211,0.290995355607065,0,0,0,0,0,0,0,-0.0107335513252905,0.132817388402539,0,0,0,0,0,0,0,0,0.0504851519735137,0,0,0,0,0,0,0.0622580666637812,0,0,0,-0.200701008033645,0.0279695320600048,0.446777584154153,0.166217080315146,0.178947414845371,0.0849697160964207,0,0,0.122804286869744,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.0148037814537917,0,0,0,0,-0.00765396690096328,-0.043881153373935,0,0,0,0,0,0,0,0,0,0.087371404078802,0.0676866961729443,0,0,0,0,0,0,0,-0.036701128814893,0,0,0,0.595370980447261,0,0,0,0,0,0,0,0,0,0,0,0,0.0132606316680392,0.0231198771122465,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.0985934801584306,0,0,0,0.0495197550042561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427734049996958,0,0,0,0,-0.0197555564607628,0.048580676769819,0,0.0459039954319923,0,0,0.0186926000729616,0,0,0,0,-0.0436195034952595,-0.00948681358664481,0,0,0,-0.128204053036261,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378104282395398,0,0,0,-0.038048426998759,0,0.0743853126877274,0,0,0,-0.0824805568193165,0,0,0.126380258934806,-0.0232619360834803,0,0,0,0,0,-0.346810672632278,0,-1.73472347597681e-18,0.136645702335086,0.0352641823404605,0,0,0.191907324907356,0,0,0,0,0,0,0,0,0,0.0609545722980712,0.0594837657180683,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.141396607325272,0,-0.155049506886396,0,0,0,0.272601408267512,0,0,0,0,-0.0180801549723153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265014772952226,0,0,0,0,0,0,0,0,0.238279698587154,0,0,0.232683213079096,0,0,0,0.217566559287176,0,0,0,0,0.0244103375224074,0.0102707052036415,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.0474755899837885,0,0,0,0.258310116195904,0,0,0,0.369939575839788,0,-0.0860275912215352,-0.129136445376867,0,0,0,0,0,0,0,0,0.0714863958415085,0,0,0.295703560498414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211624705331288,0,0,0,0,0,0,0,0,-0.0782133112921154,0.139142360228896,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.38154646729279,0,0.28483384148915,0,0,0,0,0,0,0,0,0,0,0.0391560832407229,0,0,0,0,-0.0953005226333379,0,0,-0.0368577946123628,0,0,0.0953963556197707,0,0,0,-2.16840434497101e-19,0.174618756508859,0,0,0,-0.0134179630669194,0,0.0514294088763085,0.0771740301431246,0,0,0,0,0,0,0,0,0.0158823370980005,0,0.026281375192436,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399078113806933,0,0,-0.11999722258816,0,0,0.371019168748105,0,0,0,0,0,-0.0564463659459294,0,0.0378421992866968,0,0,0,0,0,0,0.238778716090446,0,0,0,0.0766219337418334,0,0,0,0,0,0.0457125612638266,0,0,0.375930709800428,0,0.0801656416398053,-0.207792146588798,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.178197073195818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643979724057236,0,0.213833169453078,0,0,0,0,0,0,0,0.00549746082719114,0,0.287338791805479,0,0,0.0158601942262497,0,0,0.0109245155134839,0.122890089734652,0,0,0.00183977549187769,0,0,0,0,0,-0.025029239286126,0,0,0,0,0,0
X002271.SZ,0,0,0,0.120464072428225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114101747317143,0,0,0,0.160071635061322,0,0,0,0.0817701827569367,0,0,0,0,0,0,-0.0568086751078441,0,0,0,0.0801704095541456,0,0,0,0,0.0418305226291939,0,0,0,0,0.0935543211876816,-0.128617495767111,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0.151466805089042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170429414012194,0,0,0.122933332409578,0,0,0,0,0,0,-0.186590989729592,0,0,0.234018988900136,-0.047640566989693,0,-0.110003420645789,0,0.0617198415402492,8.67361737988404e-19,0,0.0755527132868732,0.136982555066759,0,0,0,0,0,-0.0849733474582213,0,0,0,0,0,0
X000708.SZ,0,0,0,0,-0.0704978278723788,0,0.331041025039326,0,0,0,-0.0261916936227824,0,0,0,0,0,0,0.182835266634308,0,0,0,0.0260339060886346,0,0,0,0,0,0,0,0,0,0,0,0,0.130601263332888,0,0,0,0,0.0688295392509262,-3.46944695195361e-18,0.144558930781456,0.118134028097523,0,0,0,0,0,0,0.0622608884581956,0,0.0133672133095535,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,-0.00334744333728631,0,0,0,0,0,0.190754415956606,0,0.060514345597036,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631502029284266,0.0536450487706518,0,0,0,0.0623512092573443,0,-0.0241196678268655,0,0,0,0.178935630105656,0.129549311162101,0.0543204869998084,0,0,0,-0.00340822989138592,0,0,0,0,-0.00725205060971016,-0.0108306079929145,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.183423833654905,-0.0390117496942059,0.0125349206419441,0,0,0,0,0,0.159909945240739,0,0.00703981880097394,0,0.0498010418299687,0,0,0,0.109602136824933,0,0,0,0,0,-0.0953784415045464,0,0,0,-0.0267530759016786,0,0,0,0,0.341772818981026,0,-0.00420306656634291,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.167772542674909,0,0,-0.162174592275299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117645384048704,0,0,0,0,0,-0.345121549272029,0.0240960467359388,-0.0750466950422952,0,0,0.324409053329157,0,0,0,0,0,0,-0.0387181383058125,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0232611958140738,0,0,0,0.040473505686171,0.0807222538599587,0,0.000876012775223508,0.0845482693941197,-0.122416376814218,0,0,0,0,0,0,0,0,0.175429160159321,0,0.0595232471681361,0.0100335599161576,0,0,0,0,0,0,0,0,0,0,0.179269301452413,0,0,0,0,0.0634030911822119,0,0,0,0,0,0,0,0.0284832496923512,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.0705664578750226,0,0,0,-0.0609158473987041,0,0.15075155986786,0,0,0,0,0.034333369309754,0,0,0,0,0.0126173482018942,0,0,0.0617728769364045,0,-0.0815248219182461,0,0,0,0,0,0,0.0473610279828179,0,0,0,0,0,0,-0.11612014249305,0.0228483376315669,-0.0265777025101194,0,0,-0.0210340205220817,0,0,0,0,-0.0324139873442004,0,0,0,0,0,0,0
X600176.SH,0,0,0,-0.0857191983923875,0,0,0,0,0,0,0,0,0,0,0,0,0.0977875617472555,0.0300097226563531,0,0,0,0,0,0.0628633777504818,0,0,0.131343966521717,0,0,0.138886243254605,0.178706356292662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00385721659647834,0.0191753564292665,0,0,0,0,0,0
X600426.SH,0,0,0,0.357782787428958,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0317264205318844,0,0,0,0,0,0,0,0.201925473751087,0,0,0,-0.0724496862063189,0,0,0.137055645003473,0,0,0,0,0,0,0.160376998034561,0,0,0,0.0147364446624617,-0.0883221783997329,0,0,0,0,0.0662461156891626,-0.0846907839917529,0,0,0,0,0,0
X600886.SH,0,0,0,0.0607734502778467,0,0,0,0,-0.116675127086078,0,0,0,0,0.0183450383659521,0,0,0,0,0,0,0,0.36306667674918,0.05061018028757,0,0,0,0,-0.0149335463178967,0,0,0,0,0,0,-0.283186652544181,0,0.107275085788991,0,0,0,0,0,0,0.0184029801529989,0,0,0,0,0,0,0,0.00310818286028393,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0.0380486542056778,0,0,0,0,0.0504885303977956,0.103021628967194,0,0,0,0.147707212875248,0,0,0,0,0,0,0,-0.0717012363035043,0,0,0,0,0,0,0,0,0,0,0,0,0.455460900590842,0.051473756170356,0,0,0,0,0,0,0,0,0,0.0899658562137333,0,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.0201235573552549,0,0.0251779654025508,0,-0.105369829536377,0,0,0,0,0,0.290998371092734,0,0,0,0,0.00575197739694822,0,0,0.0145810131247747,0,0,0,0,0,0,0,0,0.327308202832121,0,0,0,0,-0.0287434930152884,0,0,0,0.0842008292565659,0,0,0,0,0,0.0568841161453255,0.0174081516730793,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.0680264835395719,0.196340432858637,0,0,0,0,0,0,0.34138331024449,-0.200913401100194,0,0,0,0,0,0,0,0.0394100789464438,0.100342072332918,0,0.0521898219670631,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.227305392176257,0,0.0077515329944285,0,0.0230705863983594,0,0,0,0,0,0,0,0,0,-0.0530921647826003,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.131953765000937,0,0.37817585261759,0.355693650767408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.100058434501804,0,0,0,-0.0341737222512357,0.132488720925523,-0.0777731817703387,0,0,0,0,0,0,0,0.154820738205103,0,-0.072358027022519,0.0844017137659948,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,-0.0162574022517378,0,-0.00932814086161441,0.113377389583507,0,0,0,0,0,0,0,0,0,0,-0.123152605090989,0,0,0,0,0.0674013180887125,0,-0.198800597250189,0,0,0,0,0,0,0.120499904895888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00975871891138747,-0.00777920460984678,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0.0784535664619863,0,0,0,0,0,0,0.112161774480556,0,-0.0286128272118441,-0.0725693778668567,0,0,0,0,0,0,0.248141014950085,0,0,0,0.0433121782531888,-0.0320904611988658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155880695788245,0,0,0,0,0.0309990801207962,-0.0470716994486665,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0.233537094802238,0,0,0,0,0,0,0,0,0,0,0.0916516709310207,0,0.134964977670642,0,0,0,0,0,0,0,0,0,-0.00155378776272228,0.382568188692739,0,0,0,0,0,0.00750038254531527,0,0,0,0.00125123527517809,0,0,0,0,0,0,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.167023456596434,0,0,0,0,-0.0510937360750961,0,0,0.0789432209494699,0,0,0,0,0,0,0,0,0,0,0,0.202223203231827,0,0,0.0503682122285038,-0.0409282396621617,0,0,0,0,0,0,0.127483702554896,0,0.105083126012194,0,-0.0554751336384864,0,0,0.00977600887545087,0.270431258742807,0,0,0,0,0,0,0,-0.0140690152034799,0.0433547886939374,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.0155631499907386,-0.104378711698901,-0.0528494338040545,0.00954536030980353,0,0,0,0,0.139325962219709,0,0,0,0,0,-0.172816651287542,0,0.126053593616368,0,0,0,0.0346040679154813,0,0,0,0,0,0,0,0.00729678643640809,0.0557887815536974,0,0,-0.00999750348541241,0.001222615481324,0,0,0,0.11873202291607,0,0,0,0,-0.00668696259139147,0,0,0,0,0,0,0
X601991.SH,0,0,0,0.0421268170575356,0,0,0,-0.0313151351711523,0,0,-0.0171146888625329,0,0,0,0.0439439041953625,0,0.0202974754718231,0,0.0587854195569453,0,0,0,0,0,0,0.159804664607719,0,0,0,0.042795095576509,0,0,0,0,0.0362832010371686,0,0.00565166774797337,0.0100819345840343,0,0,0,0,0,0,0,0.0134472842761348,0,0,0,1.73472347597681e-18,0,0.0112714513683455,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187271160256006,0,0,0,0,0.216637857067006,0,0,0,0,0,0.0159078994806729,0,-0.126724680237406,0,0,0,0,0,0.250897512784886,0,0,-0.0537196068126384,0,0.178265768333369,0,-0.0297172610980149,0,0,0,0,0,0.112234866755548,0,0.0491350155739638,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0.00840971277208805,0,0,0,0.0511577644986285,0,0,-0.0201996456083364,0,0,0,0,0.11930183292497,0,0,0,0,0,0,0,0,0.429356970140624,0,0,0,0,0.0164643218849104,0,0,0,0,0,0,0.387011084784963,0,0.0061391860888777,0,0,0,0,0,0,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0.00460782709070918,0,0,0.0370655755326927,0.678533351836895,0,0,0,0,0,0,0,0,0,0,0,0,0.0474734723211637,0,0,0,0,0,0,0,0,0.0991652694475968,0,0,0,0,0,0,0,0,0,0,0.0505094723199648,0.147520089580994,0,0,0,0,0,0.0132624041953381,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0.148234797475235,0,0,0.0575562530459186,0,0,0,0,0,0,0,0,0,0.0541444288190422,0,-0.0845338883241672,0,0,0,0,0,0,0,0,0,0.0798190289072401,0,0,0,-0.160523708430516,0.137653402665693,0,0.0128702630488613,0,0.227159152497645,0.0341760690218104,0,0,0,0,0,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,-0.0464975516414384,0.551521541051478,0,0,0,-0.00735850077073644,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.064441898554103,0.0407127192737961,0,0,0,0.0210831451089154,0,0,0.0204367735214671,0.00476596935764194,0,0.085862130958401,0,0,0,0,0.0639346131775992,0,0,0,-0.00917648534284458,0,0,0,0,0.0520886273971737,0,0,0,0,-0.00760989985126919,0,0,0,0,0,0,0
