,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X002271.SZ,X600660.SH,X000708.SZ,X601898.SH,X600362.SH,X601600.SH,X600547.SH,X600010.SH,X600111.SH,X002466.SZ,X000786.SZ,X000301.SZ,X600188.SH,X600886.SH,X600011.SH,X600426.SH,X600176.SH,X600803.SH,X601991.SH,X000932.SZ,X600219.SH,X600801.SH,X000807.SZ,X000027.SZ,X000898.SZ,X600795.SH,X000825.SZ,X600489.SH,X600352.SH,X600688.SH,X600157.SH,X600315.SH,X600516.SH,X601168.SH,X600808.SH,X600027.SH,X002353.SZ,X000723.SZ,X600486.SH,X002080.SZ,X601699.SH,X600299.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.330411456434784,0,0,0,0,0,0,0,0,0,0.0141746135674227,0,0,0,0,0,0,0,0,0,0,0.00277701293379881,0,0,-0.00172793339063788,0,0,0,0,-0.000610268914250789,0,0,0,0,0.0463100850456311,0,0,0,0,0,0,0,0.0502416871750629,0,0,0,0,0,0.0330798316903696,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0.0588195329492407,0,0,0.0605922275225025,0,0,0,0,0,0,0,0,0,0.171383880738583,0,0,-0.0564273882434548,0,0,0,0.145984082718874,0,0.0174385541876587,0,0.0687125491627176,0,0,0,0,0,0,0,0,0,0.0100310187606128,0,0,0,0,0,0,0,0,0,0,0,0,0.00376402130984165,0,0
X601088.SH,0,0,0,0,0,0,0.106333614042054,0,0,0,0,0,0,0,0,0,0,0,0,0.0104765229931891,0,0,0,0,0,0,0,0,0,0.0776784483906718,0,0,0,0,0,0,0,0,0,0.133940048243925,0,0,0,0,0,0,0,0.0749389721821254,0,0,0,0.00521105159220055,4.33680868994202e-19,0,0,0,0.00897966185062752,0,0
X600309.SH,0,0,0,0,0,0,0.124213294435587,0,0,0,0,0.140789077016785,0,0,-0.0491666637977827,0.127574828920272,0,0.190623202739215,0,0,0,-0.129037358513144,0.144235674099375,0.0230288182678716,0,0,0,0,0,0,0,-0.063779928232773,0,0.0904698899984689,0,0,0,0,0.138328724964799,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0478890325613631,0,0,0,0,0,0
X600585.SH,0,0,0,0.0158072933799009,0,0,0,0,0,0.0492891342705184,0,0,0,0,0,0,0,0,0,0.101905016747248,0,0,0.0547162001274747,0,0,0,0.0575562812753321,0,0.0805996865034238,0,0,0,0,0,0,0,0,0,0,0.0399114324695164,0,0,0,0,0,0.0129983909263072,0,0,0,0,0,0,-0.0166693159470951,0,0,0,-0.0207520174251618,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358430412591263,0,0,0,0,0,0,0,0,0,0.396678330766606,0,0,0.0968110961852351,-0.0041190553701384,0.00799393850315429,0,0.230299334716108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0630260426743852,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.0805594142010702,0,0,0.0563506848058234,0,0,0.0322008580064702,0.10141599532925,0.483365732225638,0.0841868136286928,0.273804413366508,0,0,0,0,0.0189345751324019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216925006093118,0,0.0638659949253924,0,0,0,0,0,0,0,0,0,0,-0.00839566827773114,0,0
X002271.SZ,0,0,0,0.0238472237463166,0,-0.224599187342452,0.0128244570680959,0,0.00801538398907968,0,-0.0470690967427317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048126791508918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172332455948846,0,0,0,-0.0184387065717819,0,0,-0.0455222406263068,0,0,0,-0.0544152411284253,0,0
X600660.SH,0,0,0,0,0,0,0.193674555757951,0,0,0,-0.176556127375416,0,0,0,0,0,0.0352449405551657,0.0730444344159197,0,0,0,0,0,0,0,0,0,0,0,0,-0.0323713801592923,0,0,0,0,0,0,0,0,0,0,0,0,-0.0927088600941062,0,0.280943545652798,0.123755053558366,0,0,0,0,-0.0120443115567683,-0.0227571251975298,0,0,0,-0.0242597211500649,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.253004492139614,0,-0.0718563767627276,0.208792168918047,0,0,0,0.0257093853003155,0,0,0,0,0,0,0.131377174291108,-0.0411439513695802,-0.0839396615396235,-0.155031616581039,0,0.330966186320486,0,0,0,0,0,0,0,0,0.153110626630141,0,0,0.190649127670841,0,0,0.0849092753870571,0,1.38777878078145e-17,0,0,0.0980312284541351,0,0,0,0,-0.093251945787502,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383442521355262,0,0.0800769238368777,0,0,0,0,0,0,0,0,0,0,0,0,0.143603926601382,0,0,0,0.0504502763874029,0,0,0,0.282434317728136,0,0,0,0,0,0.0733448188844688,0,0.0395419717273207,0,0,0,0,0,0,0.0358414792968348,0,0,0,0.0600537842646309,0,0
X600362.SH,0,0,0,0,0,0,0.153357275317564,0,0,-0.0175280048727574,0,0,0,0,0,0,0,0,0.0121935094964562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294187947839275,0,0,0,0,0,0,0.303274112133042,0,0,0,0,0,0,0,0,0.623520467547887,0,-0.0713457242326621,0,0,0,0,-0.0457108835185791,0,0
X601600.SH,0,0,0,0,0,0,0,0,-0.0703929590115721,0,0,0.212404166206602,0,0,0,0.116704615957725,0,0,0,0,0,0,0,0,0,0,0.0316951891386675,0.00260527132909072,0,0.36417823956107,0,0,0,0.0538358087546233,0,0,0,0,0,0,0,0.0299348047525431,0,0,0,0,0,0,0,0.0237542475811313,0,0,0,0,0,0,-0.0228280950011031,0,0
X600547.SH,0,0,0,-0.0303918875500638,0,1.73472347597681e-18,0,0,0,0,0,0.0789498932929831,0,0,0.111239070017977,0.0845205116370176,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0323572972111969,0.165947191804576,0,0,0.161406567335641,0.0382283453862547,0,0,0,0.0417178984632035,0,0,0,0,0,0,0,0.0011100015534063,0,0,0,0,-0.00679487633905282,0,0,0,0,0,0,0
