,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X600585.SH,X002460.SZ,X000708.SZ,X600019.SH,X600660.SH,X002271.SZ,X600547.SH,X600362.SH,X000786.SZ,X600176.SH,X600426.SH,X002466.SZ,X000301.SZ,X600111.SH,X601600.SH,X600011.SH,X600352.SH,X600886.SH,X601898.SH,X600219.SH,X600010.SH,X600486.SH,X002353.SZ,X600803.SH,X600188.SH,X600801.SH,X601168.SH,X601991.SH,X600795.SH,X600489.SH,X600299.SH,X002080.SZ,X600688.SH,X600315.SH,X000723.SZ,X300037.SZ,X000932.SZ,X600549.SH,X600399.SH,X600027.SH,X000807.SZ,X000830.SZ,X600157.SH,X601992.SH,X600409.SH,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.16932190868518,0,0,0,0,0,0.0136632129753732,0,-0.0312879165632328,0,0.048517821509645,0,0,8.67361737988404e-19,0,0,0.00782247274336849,0,0,0,0,0,0,0,0,0.0773678665757456,0,0.0120244435253933,0,0.0418227504059605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100042774569347,0,0,-0.00121185836793842,-0.00368759260420865,0,0,0,-0.0010545486961985,0,0
X600028.SH,0,0,0,0,0,0,0.136176167893843,0.049354769977801,-0.0241622780337898,0,0,0,0,0,0.0175469697841512,-0.000734698947897791,-0.0184012032609222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221228986025409,0,0,0.105947481873219,0,0,0,0,0,0,0,0,0,0,0,0,0.00113066265140447,-0.010490467718583,0,0,0,0.0194670644988569,0,0
X600309.SH,0,0,0,0,0,0,0.0441704742621969,0,0,0.186267807988305,0,-0.0274590266128506,0,0,0.0481936127715179,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.162547516321656,0.0451031777125387,0,0,0,0,0,0,0,0,0,0,0.0650728857333222,0,0,0,0.2441748670621,0,0,0,0,0,0,0,0.0624102955041818,0,0.0100604281682553,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.0319170521547372,0,0,-1.73472347597681e-18,0,0,-0.0775456765513384,0.00278798042187648,0,0,0,0,0,0,0.140860288573715,0,0,0,0,0,0.385013910789747,0,0.11704418386034,0,0,0,0,0,0,0,0,0,0.0707715218297678,0,-0.0633094155863523,0,-0.0105016005584738,0,0,0,0,0,0,0.0309463421083074,0,0,0,0,-0.0362675085423308,0,0
X600585.SH,0,0,0,0,0,0,0,-0.0509312027635968,0,-0.0418322967859037,0,0.0251437457246213,-0.0437437269824224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101783296854236,0,0,0,0,0,0,0,0,-0.0273799415635928,0,0,-0.0365405874284969,0,0,0,0,0,0.0719256332170532,-0.0169793991999655,-8.67361737988404e-19,0.00652224576608554,0,0,0,0,4.33680868994202e-19,0,0
X002460.SZ,0,0,0,0,0,0,0.0744465132535885,0,0.441253670128279,0.202044925042859,0,0,0,0.078240623724233,0,0.169904242615233,0.0883819045564366,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456721533149029,0,0,0,0,0,0,0,0.178725286199942,0.0481175013735318,0,0,0,0,-0.113225688127755,0,0,0,0,0.0806226064872564,-0.20593201227719,-0.0418078949298755,0,0,0,0,0.0501947994015949,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.444497693292081,0,0,0,0,0.0356982686592961,0,0,-0.532730771362418,0,0,0,0,0.337472057901035,0.272701645401743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120764273644785,0,0,0,0,0,-0.256838620678573,0,0,0,0.0349776196763587,0,0,0,-0.0188366525113596,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282750026723515,0.055323408116586,0,0,0,0,0.119590730908977,0,0,0,0,0,0,0,0,0,0,0,0.0291347283441562,0,0.0164605737056087,0,0,0.044394558571286,0,0.0970449003742249,0,0,0,0,0,0,0,-0.0569401084127852,-0.0200353468082283,0,0,0,0,0.000385578580404756,0,0
X600660.SH,0,0,0,0,0,0.105718000229746,0,0,0,0.0409230987917802,0,0.0049148211860315,0,0.154193102965655,0,0,0.0553905106225323,0,0,0,0.00682866725003008,0,0,0,0,0,0,0,0,0,0,0.0917821609733808,0,0,0,0.0424169906373021,0,0,-0.165310082493985,0.0253113803312273,0,-0.0784511533150138,0.0608884990445488,0,0,0.0476436084779761,0,0,0,0,0,-0.018146124126174,0,0,0,0,-2.16840434497101e-19,0,0
X002271.SZ,0,0,0.198719883690466,0,0,0,0,0,0.15550222337507,0,0,0,0,0.0226145149858113,0,0.0365054448707575,0,0,0,0,0.0392899701209698,0,0,0.0211275755221065,0,0,0,0,0,0,0,0,0,0,0,0.0469734982049122,0,0.0370181694698346,-0.0852092089042875,0,0,0,0,0,0,0.0905007117867322,0,0,0,0,0,0,-0.0745548727179517,0,0,0,0.0493807909980083,0,0
