,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601992.SH,X601898.SH,X600795.SH,X600688.SH,X600309.SH,X601991.SH,X601600.SH,X300072.SZ,X600660.SH,X600547.SH,X600188.SH,X600362.SH,X600886.SH,X600027.SH,X000709.SZ,X600157.SH,X002466.SZ,X600339.SH,X600111.SH,X000898.SZ,X000959.SZ,X600489.SH,X601158.SH,X600008.SH,X600299.SH,X000883.SZ,X600176.SH,X600352.SH,X002271.SZ,X600219.SH,X600578.SH,X000723.SZ,X600583.SH,X000408.SZ,X002460.SZ,X000630.SZ,X000539.SZ,X600021.SH,X000027.SZ,X000792.SZ,X600808.SH,X000786.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.262943603535253,0,0,0,0,0,0.0469046434707132,0.101933431030355,0,0,0,0,0.0881475708458291,0,0,0,0,0,0,0,0,0,0,-0.0173700733011481,0,0,0,0,0,0.00948472656349768,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15961743160111,0,0,-0.0119009406322991,-0.0152780779184542,0,-0.00202642466880588,0.00628348051092705,0,0,0,0,0,0
X600028.SH,0,0,0.0376972923274209,0,0,0,0,0,0,0,0.0989655798835944,0,0,0,0,0,-0.141755449541634,0.0466806632411725,0,0,0,0,0,0,-0.0416740384088815,0,0.0388048124005823,0,-0.101714490862995,0,0,0,0,0,0,0.0564444465926918,0,0,0,0,-0.00613465099668991,-0.0460605935884263,0,0,0,0,0,0,0,0,0,0.00115258823531037,0,0,0,0,0,0
X601088.SH,0,0,0,0.0123844560985857,0,0,0,-0.000864214684789447,0,0,0,0,-0.0291189310982573,0,0,0,0,0,0,0,0,0,0,0,-0.0247024773078615,0,0.224837304118006,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0551404279665246,0,0,-0.0152066727708543,0,0,0,0,0,0,-0.00114194891204699,-0.0162459294603332,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.261589102562398,0,0,0,0,0,0,0,0,0.105951196032834,0,0,0,0,0,0,0.0962812569906907,0,0.267223032684185,-0.0446198390132383,0,0,-0.0126698428369924,0,0,0,0,0.0364427313034392,0,0,0,0,0,0,0,0,0,0,0,0.0283564883618616,0,0,-0.00219784300802346,0,0,0,0,0,0,0
X600011.SH,0,0,0.18154349829789,0,0,0,0,0,0,0,0,0,0.0782221426114015,0,0,0,0.01584840108755,0,0,0,0.389517959348019,0.0346049497263665,0,0,0.039339792045183,0,0,0,0,0,0.0803199051635317,0,0,0,0,-0.102009733239931,0,0.140871123472541,0,0,-0.0388126788433758,0,0,0,0,0,0,0,0,0,0.0715996961523943,-0.0489726418144264,0,0,0,0,0,0
X600585.SH,0,0,0,0,-0.0546278243001166,0,0,-0.0126187948168036,0,0,0,-0.0768897173871175,-0.0708249691356559,0,0,0,0,0,0,0,0,0,0,0.103992267203765,-0.128095409885778,0,0.0698426774216166,0,0,0,-0.0523547325132041,0,0,0,0,0.0161398964183748,0,0,0,0,0.145685627171626,0.0339814415604147,0,0,0,0,0,0,0,0,-0.0155722914726614,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.049308118998635,0.0263810463653676,0,0,0,0,0,0,0,0.0694798194863121,0,0,0,0.040440855775937,0.16768140627123,0,0,0,0.0624666619576265,0,0,0,0,0,0,0,0,0,0,-0.00775418421490017,0,0,0,0.120805130651492,0,0,0,0,0,0.0263142479773225,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,-0.045826787007222,0,0.261366891450645,-0.0962768765573693,0,0,0,0,0,0,0.53650109844238,0,-0.276708671603318,0,0,0,0.0667779083123753,0.172962857558165,0,0.423960390615464,0,0,0,0,0.0180052364771923,0,0,0,0,0,0,0,0,0,0,0,0,0.190346725269412,0,0.0155391685081587,0.0402921082191692,0,0,0,0,0,0
X601898.SH,0,0,0.217087459202425,0.00924539368520817,0,0,0,0,0,0,0,0.0621872668019651,0,0,0,0,0,0.0641674519508251,0.26324538232073,0,0,0,0,0.0762584743913371,0,0,0,0,0,0,0.013916240526439,0,0,0,0,0,0,0.136448346926559,0,0.10146652640866,0.0134416580123669,0,0,0,0,0,0,0,-0.0504568084136182,0,-0.00968374091948192,-0.00471891315295524,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.12087654502714,0,0,0,0,0,0,0.0648450452818142,0.00719808171342746,0,0.0196083978692261,0,0.0375608861666515,0,0,0,0.0212771408647697,0.0372560374752744,0,0,-0.010090190729098,0,0,0,0,0,0,0,0,0,0,0,0,0.0298848354706476,0,0,-0.0479892568548503,0,0,0.130589884398183,0,0,0,0,0,0,-0.00323053551457404,0.015107002561108,0,0,0,0,0,0
X600688.SH,0,0.409730614770936,0,0,0,0,0,0,0,-0.00279647467091428,0,0.00144515878789319,-0.0367404371972934,0,0,0,-0.0502783191925686,-0.0425432879590495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0811750685289731,0,-0.0232007238760208,0,0,0,0,0.00239673226923462,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202666900790647,0,0.0620058437166714,0.0606895402334634,0,0.0449828224017307,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103430755125244,0,0,0,0,0,0,0,-0.104490109876699,0,0.312633085190972,0,-0.152466354375673,0.3184122584044,0,0.117457933905336,0,-0.0147777868269706,0.0179045922714915,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822708684909298,0,-0.240588088491858,0,0,0,0,0,0,0,0,-0.051940793577427,0.266709675444719,0,0,0.17700490700542,0,0,0,0,0.0945887244862906,0,0.0133063264913689,0,0,0,0,0,0,0,0,0,0,0,0,0.242160587252712,0,0.154022074609311,-0.144586232301853,0,0,0,0,0,0
X601600.SH,0.283900671889837,0,0,0,0,0,0,0.0289299058747599,0,0,0,0,0,0,0,0,0,0,0.31393393886619,0,0.28031648975455,0,0,0.00396742514434734,0.0672465370490337,0,0.124482259917621,0.0125172871391072,0.094844664272612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.000568732424226574,0,0,0,0,0,0
X300072.SZ,0,0,0,0,-0.354949270192167,0,0,-0.0809750159379013,0,0,0,0.807714204071393,0.320693730748218,0,0,0.157811662180431,-0.120980513418418,0,0,0,0,-0.0702994119136775,0,0,0,0,0,0,-0.0411016679312347,0,0.416879983651366,0,0,0,0,0.0687777898179394,0,0,0,0,-0.164817387316044,-0.297508404199084,0,0.140075381178076,0,0,0,0,-0.156762292011822,0,0.118333591729682,0.0412669234075103,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.149236155245881,0,0,0,0,0,0,0,0.0716363913444959,0.0565571712589359,0,0,0,0.0455794593019838,0,0,0,0,0,0,0,0,0,0,-0.149998289714694,0,0,0,0,0,0.112253709553593,0,0,0,0,0,-0.007809866095482,0,0,0,0,0,0.0515239713892056,0,0,-0.0110275155490254,-0.0315407545159676,0,0,0,-0.055346572110286,0,0
X600547.SH,0,0,0,0,0.20880436144429,-0.0635784469252037,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.174749282557343,0,0,0,0,0,-0.0875488815648917,0,0.0315202954071108,0,0,0,0,0,0,0.168782091082708,0.724869492626868,0,0,0,0,0,0,0,-0.732767673132261,0.0908432967137464,0,0,0,0,0,0,0,0.173350773393157,0,-0.0241189409648782,0.0617373069192675,0,0,0,0,0,0
X600188.SH,0,0,-0.0087865577148247,0,0,0,0,0.200735370990758,0.592463080859085,0,0,0,0.0669836913080396,-0.166709105789671,0,0,0,0,0,0,0,0.0503972329897716,0,0,-0.318541777385761,0,0,0,0,0,0,0,0,0,0,-0.0673280249588722,0,0.0968023381942707,0,0,0.00527830410994145,0,0.259221716025907,0,0,0,0,0,0,0,0,0.0384892218999964,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0280810330557216,0,0,0,-0.162395513812002,0,0,0,0.0169791422223123,0,0,0,0,-0.0104963373668455,0,0.197434572764608,0.0012130194237077,0,0.319326195678093,0,0.0413191950607199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13302897912958,0,0,0,0,-0.00630339504655804,0,0,0,0,0,0
