,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600019.SH,X600111.SH,X000792.SZ,X000301.SZ,X002466.SZ,X600010.SH,X601600.SH,X600188.SH,X000708.SZ,X600660.SH,X601898.SH,X002271.SZ,X600011.SH,X600362.SH,X600547.SH,X600176.SH,X600426.SH,X000807.SZ,X600886.SH,X000825.SZ,X000408.SZ,X600096.SH,X600219.SH,X002080.SZ,X000959.SZ,X000786.SZ,X300037.SZ,X000983.SZ,X600803.SH,X000932.SZ,X000898.SZ,X600295.SH,X002326.SZ,X000630.SZ,X600795.SH,X000723.SZ,X600141.SH,X600801.SH,X601991.SH,X601699.SH,X600688.SH,X600808.SH,X002497.SZ,X600352.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0,0,0,0.0175107772605501,0,0,0,0,0,0.112595302972143,0,0.262729765581401,0,0,0,0,0,0,0,0,0,0.148366823170732,0,0,0.0966222855746065,0,0.0658905951655535,0.0554881871865416,0,0,0,0,0,0,0,0,0.0210894800242749,0.00949615639427452,0,0,0,0,0,0,0.023252634383542,0,0.0308927328026256,0,0,0,0.0474662762872413,-0.0290346066227562,0,0,0,-0.0969753718589848,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0557256626847176,0.0775246715171703,0,0,0,0,0,0,0,0,0,0.0169481285931167,0,0,0,-0.0586514569956038,0,0,0,0,0,0,0,-0.0773835890408575,0,0,-0.0904228931022759,0,0,0,0.0871431114880895,0,0.061334480880488,0,0.0119203031501454,0,0,0.13036634298581,0,0,0,-0.0332462522686521,0,0,0,0,0,0
X600176.SH,0,0,0,0,-0.0159877370160478,0,0,0,0,0.017381313629709,0,0,0,0,0.0401994406377734,0,0,0,0,0,0,0,0,0,0.0636548171122171,0,0,0,0,0.201557505504264,0.171072309630432,0.177084864934974,0,0,0,0,0,0,0,0,0,0,0.0202300773913918,0,0,0,0,0,-0.0493872673664978,0,0,0,0.00747792118864588,0,0,0,0.0218825366056221,0,0
X600426.SH,0,0,0.0909659984353011,0.228320653117012,0,0,0,0,-0.0241109653263952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172254609005332,0,0.171722495826367,0,0,0,0.0849708216202,0,0,0,0.0240272921980401,0.124884015428599,0,0,0,0.137560893478007,6.93889390390723e-18,0,0,0,0,0,-0.217963990504105,0,0,0,-0.052645083710386,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.044747790384222,0,0,0.366864816612966,0,0,0,-8.67361737988404e-19,0,0,0.306111798112365,0,0,0,0,0.0727731215158686,0,0.00538889118495182,0.117493440492484,3.46944695195361e-18,0,0,-0.063071398114528,0.0784139857293904,0,0,0,0,0,-0.00758281244561934,0,0,0,0.086653996162352,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.042156133620907,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0276504327276667,0,0,0,0,0,0,0,0,0.301158858689404,0,0.134330476262148,0,0,-4.33680868994202e-19,-0.0176871633309997,0,0.0127384331195062,0.0564112626053012,0,0,0,0,0,0,0.0694487389114003,0.00819762101617812,0,0,-0.0752311153511301,-0.245265669081451,0,0,0,0,0.0834970424553649,0,0,0,0,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0.0170852813639792,0,0,0,0,0,0,0,0,0.0642388638044421,0,0,0.314590223758166,0,0,0,0,0,-0.123009062940985,0,0,0,0,0,0,0,0,0,0,0.0167815618898229,0,0.296839515665067,0.231721935976713,0.0232893542366893,0.0127666138640986,0,0,0,0,0,0,0.108160630243306,0,0,0,0,0,0.0242962316900825,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.0847083703030291,0,0.370914816576224,0.298619411963698,0,0,0,0,0,0,0,0,0,-0.0212795584573837,0,0,0,0,0,0,0.0274311894453438,-0.007605999687838,0,0,0,0.00352626909445476,0,0,0,-0.0864383117086208,-0.124446655734087,0.0711497756288158,0,0,0,0,0,-0.0418438724847423,0,-0.0952781588356475,0.23157981418542,0,0,-0.109528745979039,0.0776281151797784,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0.0793197524081325,0,0.0354224957485879,0,0,0,0,0,0,0,0,0,0,0.414739468656254,0.0721224894219137,0,0,0,0,0,0,0.0967119256864805,0,0,0,0,0,0,0.151857769578202,0.038217816827793,0,0,0.0163678937969072,0.468165007852032,0,0,0,0,0,0,0,-0.041038852198082,-0.090926554262822,0.0453040124442285,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.0788294973460557,0.0192170503426311,0,0.203894479692467,0,0,0,0,0,0,0.428473682344729,0,0,0,0.015039789069094,0,0,0.0262747400689089,0,0,0,0,0,0,0,0,0,0,-0.0792148577555154,0,0,0,0,0,0,0,0.0935008403912748,0,0,0.0203696350974504,0,0,0.0318427411958291,0.0881952714299702,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0.122144534914418,0,0,0,0,0,0,0,0,0,0,0,0.0527644449054989,0,0,0,0,0,0,0,0,0,0,0.132847718587467,0.0320596468728145,0.00179386742139733,0,0,0,0,-0.0198134101706261,0,0,0.0872597363249816,0,0,0,0,0,0.093466793886378,0,0,0.102051613283674,-0.0932272293982329,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0.170598898331044,0,0,0,0,0.0745467973617267,0,0,0,0,0,0,0,0,0.0755043000117401,0,0.0718047816749059,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.110136257142589,0,0,0,-0.0198962033432454,0.0218144217645734,0,0,0.0339492901841195,0,0,0,0,0,0,-0.0595256579647797,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.00536156263036208,0,0.144048325247592,0,0,0,0.00649827582967109,0.001247154366425,0,-0.131741087128137,0,0,0,0.382112069902731,0,0,0,0,0.102706855213707,0,0,0,0,0,0,0,0,0,0.013280272193132,0,0,0,0,0,0.00861836371866818,0,0,0,0,0.315003069955153,0,0,0,0,0,0,0,0,-0.0449905966228926,0,0,0,0,0,0
X300037.SZ,0,0,0,0.0960555347827828,0,0,0,0.026445025651493,-0.0192440015505971,0,0,0,0,0,0,0,-0.178127047725695,0,0,0,0,0,0.0626050182430092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253135208765862,0,0,0,0,0,0,0,0,0,-0.0723551171189584,0.196684374638412,0,-0.285498001308955,0.0928502760240295,-0.0964997351875284,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554272947052342,0,0,0,0,0,0,0,0,0.0128394993971412,0,0,0.209646334971296,0,0,0,0,0,0,0,0.0177920169380464,0.236585439302766,0,0,0,0.0492975769814778,0,0,0,0.167551645395203,0,0.199366544623803,0,0,0,0,0,0,0,0,0,0,0
X600803.SH,0,0,0.222186607757388,0,0,0,0,0,0,0.0920078162890101,0,0,0,0.00144012486625471,0.0244739840918375,0,0,0,0,0.0463315078687438,0,0.207112591231845,-0.179635165209036,0,0,0,0,0,0,-0.192575893424783,0,0,0,0.0118343413309941,0,0,0,0,-0.0770043319794549,0,0,0.0863681928378837,0,0,0,0,0.288554563702512,0,0,0,0,0.0542566399354443,-0.00583145202909608,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.061031914676796,0,0.0600342633573666,0,0,0,-0.102207221828942,0.0626274787346317,0,0,0.0860517547896626,0,0,0,0,0,0,0,0,0,0,0.126504555450034,0.0640689709644936,0,0,0,0,0,0,0.108271532227818,0,0,0.0767488069883713,0,-0.0562452911744613,0,0,0,0,0,0,0,0,0.298366873279593,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0.022199904342947,0,0,0,0,0.00839080703166441,0,0.0631333786206861,0.0204418206391626,0,0,0,0,0,0,0,0.111057923241176,0,0,0,0,0,0,0,0,0,0,0,0,0.372294913218806,0,0,0,0,0,0.03501182333168,0,0,0,0,0,0.420749537793444,0,0,0,0,0.00751138323434312,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0,0,0,0.233355387326625,0.150740770047773,0,0,0,0,0.226069839387783,0.0961960397393881,0,0.105737525062519,0,0,0,0,0.429001429457796,-0.0568322045630262,0,0,0,0.0756509032939209,0,0,0,0,0,0.0861738842214244,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,-0.00475292082301671,0,0,0,0,0,0.0414300676528076,0,0,0,0,0,0,0
X002326.SZ,0,0,0,0,0.108805163455377,0,0,0,0,0,0,0.290870873539527,0,0,0.0592584620743271,0,0,0,0,0,0,0.193218387883495,0,0,0,0,0,0.0444628431325501,0,0,0.0159791718265499,0,0,0,0,0,0,0.0749616701539071,0,0,0,0.0326399367493135,0,0,0,0,0,0,0.2242652554705,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.023794637597257,0,0.0060415179636446,0.027175540287908,0,0,0,0,0,0,0.376259455179604,0,-0.0651982369625757,0,0,0,0,0,0.0755805953642164,0,0,0.0906103340184438,0,0,0,0,0,0,0,0,0,0,0,0.144296627573951,0,0,0,0,0,0,0,0,0.00526353406695789,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,-0.0303369866830807,0,-0.0871948482044373,0,0,0,0,0,0,0,0,0,0.0531270078136006,0,0,-0.0305666815614507,0,0,0,0.172695643647914,0.0928550036840817,0,0,0,0.0125802875476089,0,0,0,-0.051890229773183,0,0,0,0.0238318068806454,0,0,0.215907880955896,0,0,0,0,0,0,0,0.0259005576185855,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0.0267157067677984,0,0,0,0,0,0,0,0,-0.10576014848672,0,0,0,0.349396879148494,0,0,0,0,0,0,0,-0.0105718960125143,0,0,0,0,0,0,0.0424268046721243,0,0,0,0,0.096509798807813,0,0,0,0,0,0,0,0,0.00391262861591126,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0.204936672513457,0,0,0,0,0.0189869609441578,0,0,0,0,0.0742982600780505,0,0,0,0,0,0,0,0,0.126445133237162,0,0,0,0.396893705122115,0,0,0,0,0,0,0.0470226846347117,0,0,0.0783981680864447,-0.0874369368827302,0,0,0,0,0,0,0.1863924530179,-0.0970417612493818,0,0,0,0,0.0246026727595523,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0.350886584483899,0.0105243528120507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647897541303439,0.0213237574810082,0,0,0.157096132049309,0,0.121909497857568,0,0,0,-0.0852755965890873,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.00681253188685802,0,0,0,-0.0247757896223659,0,0
X601991.SH,0,0,0,0.0845489388915371,0,0,0,0,0,0,-0.00790645074429614,0,0,0,0,0,0,0,0,0,0,0,0.0130082014391138,0,0,0,0,0,0.143885303922414,0.0215521811587029,0,0,0,0.0489168298201567,0,0,0,0.00640226118424398,0,-0.0396770092690493,0,0.0279346372488835,0,-0.0169192734691484,0,0.0435694986146913,0,0,0,0,0,0,0.0240953119682774,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0.0806065095368189,0,0,0,0,0,0.177468334297907,0,0,0.146671062907873,0,0,0,0,0,0,0,0,0.0805805337602347,0.0151384346716583,0.0733612046948853,0.00514046604851434,-0.0619843813510198,0,0,0,0.363062433575544,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.138498245078156,0,0,0,-0.201015358193796,0.181074379142955,0,0,0,0,0,0
X600688.SH,0.247441061008805,0,0,0,0,0,0.0228266864499392,0,0,0,0,0.0242914083914483,0,0,0,0,0,0,0.0631545338709406,0,0,0,0.0953513728822012,0,0,0,-0.033547932447571,-0.0379024258338572,0,0.1198801821198,0,0,0.0514071233915668,0.0716948655224637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00322977031218962,0,0,0,-0.0100882961227449,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0.0486780091689644,0,0.064012367724199,0,0,0,0,0,0,0,0.137527677349448,0,0,0,0.0109274879680816,0.0088505435684667,0,0,0,0,0,0,0,-0.107097255360512,0,0,0.306539251820597,0.648587844966338,0,-0.0489115088872817,0,0,0,0,0,0,0,0,0,0,0,0,-0.0348674831362827,-0.0028839595787965,0,0,0,0,0,0
X002497.SZ,0,0,0,0,0.0418192044632383,0,0,0.0777519110082648,0,0,0.313729735636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132844462550685,0.208019213177924,0,0,0.108353584854887,-0.0329393755449944,0.154785757108425,0,0,0,0.010021286111322,0,0,0,0,0,0,0,0,0.103209349548795,-0.105194149797854,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113086753585386,0.0940056817840858,0,0,0,0,0,0,0,0.0560926331254316,0,0,0.062415468612747,0,-0.00505456267817132,0.0203091469148977,0,0,0,0,0,0,0,0.124334081584883,0,0.0103163865540898,0,0.0152147675979723,0,0,0,0,0,-0.00195642074969352,0,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0679014839761182,0,0,0,0,0,0,0,0,-0.0148358873852525,0,0,0,0,0,0,0,-0.0285132845337679,0,0,0,0,0,0,0,0,0,0,0,-0.0893405604619297,0,0,0,0,0.0113765763973919,0.00693510645090606,0,0,0.0627090723209679,0,0,0,0.0356510097628734,0,0,0,0,0,0,-0.0695512187494212,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0.0180628260624637,0.168648305888636,0,0,0,-0.0692987924012129,0,0,0,-0.0503571511624233,0,0,0,0,0.0967483633272648,0,0,0,0,0,-0.0905375300578369,0,-0.204078582207528,0,-0.164857380093857,0,0,0,0.135990588030269,-0.0586917834034386,0,0,-0.196000467143802,0,-0.111537747428496,0,0,0,0.0173661062947755,0,0,0,0,0.876171165732128,0,0,0,0,0,0
TED,0,0,0,0,-0.0363005219893341,0,0,0,0,0,-0.244293430758904,0,0,0,0,0,0,0,0,0,0,0,0,0.0796066910677379,0,0,0,0,0.0779401058992335,0,0,0,0,0.0917101088398523,0,0,0,0,0,0,0,0.0299029308332672,0,0,0,0,0,0,0,0,-0.247647125954169,0.619996567339302,0,0,0,0,-0.102372063817196,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0.0443260927555484,-0.0476810274848796,0.0502748184350238,0,-0.053521741737157,0,0,0,0,-0.0138638039709813,0,0,0,0,0,0,0,-0.0057631013601735,-0.0737185232046429,0,0,0,0.0224214297710116,0,0,0,0,0,0,-0.0386051701381499,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168484631532572,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0303111128346976,0,0,0,-0.070317328953625,0,0,0.0985869862920697,0.00453199528868727,-0.0209929206432092,0,0,0,0,0,0,0,0,0,0,0,0,-0.0248436500648143,0,0,0,0.0636297108558569,0,0,0,0,0,0,-0.0231885665076483,0.0357429858029101,0,0,0.0344502977288084,0,0,0,0,0,0,-0.0397949983682054,0,0,0,-0.027184988948491,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.00011225950347553,-0.000641714067584471,0,0,-0.000276930570296264,0.00317532132188161,0,0,0,0,0,0,0,0,0,-0.00149300050173036,-0.000663988867461318,0,0,0,-0.000163576141573458,0,0.000832491787072514,0,0,0,0,0,0,0,0,0,0.00133398649754219,0,0,0,0,0,0,0,0,-0.00441817330451034,-0.000816988273271426,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0224729271602222,0,0,0,0,0,-0.0318066545872706,0.00279313734227596,0,0,0,0,0,0,0,0,0,0,0,-0.0476542691286856,0,0.104903109825931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109751262047149,0,-0.00525026126528517,0,0,0,-0.083811797339561,0.0159015301729755,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.00145553120217592,0,0,0,-0.00190938671155306,0,0,0,0,0,0,0,0,0.00360546034823122,0,0,0,0,0,0,0,0,0,0.00111838815180469,-0.000961174115966083,0,0,0.00112989571994022,0,0.000841523093688923,0,0,-0.0049460527034257,0,0,0,0,0,0,0.000312925298406492,0,-0.00896849024741795,-0.0230188721893882,0.012604772859726,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,-0.000776193605356326,0,0,0,0,0,0,0,0,0,0.00157027079426926,0.00182268358903628,0,0.00584767488795155,0,0,0,0,0,0,0,0,0,0,0,0,-0.00614340992428881,0.00288239865379195,0,0,0,0,0,0,0,0,0,0,0,0,0.0121826142154052,0,0,0,0,-0.00709979636307483,0,0
