,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600660.SH,X600019.SH,X600188.SH,X600585.SH,X601600.SH,X600886.SH,X600011.SH,X600547.SH,X600010.SH,X000792.SZ,X600795.SH,X600111.SH,X002460.SZ,X600362.SH,X600489.SH,X000301.SZ,X000708.SZ,X600160.SH,X002466.SZ,X600803.SH,X600027.SH,X601991.SH,X000807.SZ,X000786.SZ,X600426.SH,X000983.SZ,X600176.SH,X000877.SZ,X600219.SH,X002128.SZ,X601699.SH,X000630.SZ,X000408.SZ,X600157.SH,X600096.SH,X600985.SH,X601168.SH,X000933.SZ,X002353.SZ,X600352.SH,X002271.SZ,X600378.SH,X600995.SH,X600688.SH,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706734124820847,0,0,0.171826381211335,0.219361737696834,0,0,0,0,0.0835356430380499,0.0323103347309311,0,0,0,0,0.0584298489137801,0,0,0,0,0,0,0,0,0.067958516848173,0.0459900463823681,0,0,0,0.096336413493354,0,0,0.0110589016550325,0,0,0,0,0,-0.00301099174920602,0,0,0,0,-0.0111620134708227,0,0
X600795.SH,0,0,0,0,0,0,0,0.0195795080103771,0,0,0.440615000615119,0.00115114304475848,0,0,0,0,0.0324211876226588,0,0,0,0,0,0,0,0.0215524120259345,0.369482383319836,0,0.00845085572460547,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0286771172878358,0,0,0,0,-5.42101086242752e-20,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833106190828868,0,0.179082223163421,0,0,0,0.149732854139255,0,0,0,0.141345666775843,0,0,0,0,0,0,0,0,0,0,0.192687960786236,0,0,0,0.0959771143154699,0,0,0.0224653157681321,0,0,0,-6.93889390390723e-18,0,-0.00881986938463418,0,0,0,0,0.0284854345346655,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.50272551171542,0,0,0,0,0,0,0.0411084534431815,0,0.789637981107207,0,0,0,-0.0506345169505647,0,0,0,0,0,0,0,-0.0896738777100256,0,0,-0.0867205570456118,0,0,0,0,0,0,0,0,0,0,0,0,-0.00801593334940699,0,0,0.047604499270454,0,-0.0514431624549563,0,0
X600362.SH,0,0,0,0.292663669024439,0,0,0,0,0,0.213452377356356,0,0,0,0,0,0,0.0089295594178531,0.0769807110707653,0,0,0.00726701050897071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.278308229690976,0,0,0,0,0,0,0.00391523889182817,0,0,0,0,0,0,0,-0.0223505582049036,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.0364292284428296,0,0,0,0,0,0,0.671372325075447,0,0,0,0,0,0.269574564495197,0,0.000283208663865859,0,0,0,0,0,0,0,0,0,0,0,0.0339553329424126,0,0,0,0,0,0,0,0,1.73472347597681e-18,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0637161085634986,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309017570771201,0,0,0,0,0,0.286281648958692,0,0,0,0.0975556756720722,0,0,0,0.0396549253756206,-0.268446209123883,0,0,0.615091977778093,0,0,0,0,0,0,-0.481017181738698,0,0,0,0.168379250775882,0,0,0,0,0,0,0,0,-0.0970382697021155,0,0,0,0,0.0408740668057508,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106047248186452,0,0,-0.00968492614194253,0,0,0,0,0.17681678465962,0,0,0.0413814615907827,0.145982826086952,0.357793177278213,0,0,0,0,0,0,0,0.0818804348756818,0.0484545044519143,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,-0.0566143479331521,-0.0106608225671449,0,0,0,-0.0181776431968988,0,0
X600160.SH,0,0,0,0,0,0.0301340180049205,0,0,0,0,0,0,0,0,0.218561844686405,0,0,0,0,0,0.128321930418869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637125709367683,0,0.121252712703852,-1.73472347597681e-18,0,0.0891777553150637,0,0.0811913669471606,0,0,0,0.245231353593254,0,0,0,0,0,0,0,0,0,-0.0224771276257591,0,0
X002466.SZ,0,0,0,0,0,0,0,0.140047806154911,0,0,0,0,0,0,0,0,0.107140149741167,0.649998114964212,0,-0.129929217769239,0,0,0,0,0,0,0,0,0,0,0,0.13150233665246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258103967442769,0,0,0,-0.0330959105320104,-0.145983737452219,0,0,0,-0.0227750227497621,0,0
X600803.SH,0,0,0,0.508822793252507,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120443018272748,0,0,0,0.240770820385298,0.0148400224810886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0534670025288507,0,0,0,0,0.10388580139526,0,0,0,0,0,0,0,0,-0.0494479696558428,0,0,0,-0.0875619142054162,0,0
X600027.SH,0,0,0,0,0,0,0,0.0878425274517789,0,5.42101086242752e-20,0,0.107159046709409,0,0,0,0,0.00738853800006127,0.00603744781815213,0,0.0908281340283589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271233059914725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00177307278076061,0,0,0,-0.0113362717473295,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0.0767677870216921,0,0,0,0,0,0,0,0,0,0.0407641562082183,0,0,0.0240391986600037,0,0,0,0,0,0,0,0,0,0.0643985125823921,0,0.0108320856032675,0,0.0407190588963637,0,0.181625001026676,0,0.0345952837330455,0,0,0.00329176854962885,0,0.142838271421007,0,0,0,0,0,0,0,0,-0.000448221933725935,0,0
X000807.SZ,0,0,0,0,0,0,-0.0283194823095808,0,0,0.350550190105557,0,0,0,0,0,0,0.0687613617167435,0,0,0,0,0,0,-0.0534549572420225,0,0,0,0,0,0,0,0,-0.0471476555999773,0,0,0,0,0,-0.072809761013535,0,0,0,0.517946859662735,0.0943848844091905,0,0,0,0,0,0,0,0,0,0,0,0,0.012889841878648,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.0343812898456075,0.189180013781413,0.113555209937078,0,0,0,0,0,8.67361737988404e-19,0,0,0.0990552591749893,0,0,0,-0.00107430832208225,0,0,0,0,0,0.232459663543096,0.0422535256446973,0,0,0,0,0,0,0,-0.0711691160761248,0,0,0.284412332486995,0,-0.190397304877865,0,0.142002609924141,0,0,0,-0.14050721300941,0,-0.0424539715002394,0,0,0,0,-0.00980358261136833,0,0
X600426.SH,0,0,0,0.0730851694601342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055432536143988,0.0697359154158035,0.0134613197270281,0,0,0.106270183448623,0,0,0.0420780234689978,0,0,0,0.0987365482160363,0,0,0.224743869482767,0,0,0,0,0,-0.00183723889613066,0,0,0,0,-0.0056846247035668,0,0
X000983.SZ,0,0,0,0,0,0,0,0.0463140962751226,0,0.0240229392031777,0,0,0,0,0,0,0,0,0,0,0,0.203490384901645,0,0,0,0,0,0,0.0448965880297036,0,0,0.0267450708537191,0,0,0,0.147539824198502,0.126069653127251,0,0,0,0,0,0.131380589341803,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168623829752971,0,0
X600176.SH,0.0613610769555587,0,0,0.126054212270858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184466329052449,0,0,0.115775112119516,0,0,0.0859110060631905,0,0,0,0,0,0.0674528593992758,0,0,0.0304410219275389,0,0,0,0,0,0.0471556743989458,0,0.170386174287561,0,0,0.0976829964792653,0,0,0,0,0,0,0,-0.00373027182701072,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251129126293331,0,0,0,0.11454285641729,0,0,-0.0161592047840508,0,0,0,0,0,0,0,0,0,0,0.166751520607045,0,0,0,0,0,0,0,0,0,0,0.322074298680084,0,0,0,0,0,0,-0.100472578036018,0,-0.167780778669289,0,0,0,0
X600219.SH,0,0.112539223575196,0,0,0,0,0,0,0,0.525416677152085,0.0311100272936211,0,0,0,-0.0422687216625177,0,0.0697773469776027,0,0,8.08450962492373e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.192434021030831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00787815902566001,0,0,-3.46944695195361e-18,0,-0.012055982575502,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0825246010913982,0,0,0.0681437254193762,0,0.082917843879158,0,0.0734863680091049,0,0,0,0,0,0,0,0,0,0,0.142090553611876,0,0,0,0,0.22379348235247,0,0.200967508022662,2.16840434497101e-19,0,0,0.0961844516143088,0.0238139047810974,0,0,0,0.018566777162769,0,0,0,0,0.0244446236424466,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020888229393199,0,0,0,0,0,0.0333012336782801,0.173987041627236,0,0.132074396858978,0,0,0,0,0,0,0,0.403917982519906,0,0,0,0,0,0,0.0998583907076593,0,0,0,0.118896713946819,0,0,0,0,0,0,0,0,0,-0.0256217678525727,0,0,0,0,0.0396626052133611,0,0
X000630.SZ,0,0,0,0.078390563771383,0,0,0,0,0,0.0758276533968482,0,0,0,0,0,0,0,0,0.148744723380268,0,0,0.0169970956463427,0,0,0,0,0,0,0,0.0690377258488578,0.166792692690755,0,0,0,0,0,0,0,0.0298539789652278,0,0,0,0.050059540427317,0,0,0,0,0,0.426005891133242,0,0,-0.00937475638026564,0,-0.107710033195592,0,0,-0.00431994160439272,0,0
X000408.SZ,0,0,0,0.0583024741481611,0,0,0,0,0,0.206866670844034,0,0,0,0,0,0,0,0.129176048703097,0,0.0793451345345791,0.00803459900516295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119186100297244,0,0,0,0,0,0,0.165844986093893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0.275687612906619,0,0.425599021684517,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0658204280367675,0.0402929747795552,0,0,0,0,0,0,0,0,0,0,0,0,0.186428084084264,0.0195859291328794,0,0,0,0,0,0,0,0,0,0.101907267578845,0,0
X600096.SH,0,0,0,0,0,0,0,0,0.191498222021541,0,0,0,0,0,0.25113646090444,0,0,0,0,0,0.119198422942809,0.00332018702323889,0,0,0,0,0,0.0567435519690514,0,0,0,0,0.0351683082961788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19007997124331,0,0,0,0,0,0,0,0,0,-0.0104212748025698,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443118344794434,0,0,1.0842021724855e-19,0,0,0,0,0,0.308997882870331,0,0,0,0.00477209269314507,0,0.103218695229018,0.124236693779377,0,0,0,0,0.100339854292171,0,0,0,-0.0113123024866205,0,0,0,0,-0.0436430646815831,0,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1038099609085,0,0,0.115187987909685,0,0,0,0,0,0,0,0,0,0,0.106357484676089,0,0.0970198715937409,0.0998016720808533,0,0,0,0,0,0.138105670876612,0,0,0,0.148124296916731,0,0,0,0,0.0148066032075285,0,0,0,0,0.024341594380812,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0.0365685417783693,0,0,0,0,0,0,0,0,0,0,0.119685370851797,0,0.0959368523642667,0,0,0,0,0.301737903461402,0,0,0,0,0,0,0,0.034441136978134,0,0.0930674244290858,0,0,0.16843751360655,0.162722858652365,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419058444849159,0,0,0,0,0,-0.0296580818175219,0,0,0,0,0,0,0.316487884828278,0,0.404553698501029,-0.415848451628694,0,0,0,0,0,0,0.269952197895542,0,0,0,0,0,0,0,0,0,0,0,-0.014996319881447,-0.0422171026028946,0.0164209901167619,0,0,-0.0131004193344872,0,0
X600352.SH,0,0,0,0,0.0336758643886798,0,0.0127117672534166,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0634409896003993,0,0.0789974627037896,0,0,0,0,0,0,0,0,0,0,0.0330237528010466,0,0,0,0.100013650016798,0,0,0,0.042418816295854,0,0,0,0.0164944960268932,0.0444042984385153,0,0,0,-0.0488745332811537,0,0,0,0,0,0,0
X002271.SZ,0,-0.00815389494434055,0,0,0,0,0,0,0,0,0,0,0,0,0.287373613560656,0,0,0,0,0,0.130743299626241,0,0,0,0,0,0,0,0.156110667352562,0,0,0,0.571782852620876,0,-0.16126716543327,0,0,0,0.0122067183942808,0,0,0,0,0,0,0,0,0,0,0,0,-0.105448524954801,0.197575575831931,0,0,0,-0.0120231897650765,0,0
X600378.SH,0,0,0,0,0,0,0,0.0463543387017542,0,0,0,0,0.303843838864544,0,0,0,0.121914356541799,0.0549646506857187,0,0,0,0,0.29079925168681,0.0525424711787809,0,0,0,0.0353577133795265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101592820480892,0,0.0278989166463049,0,0,0,-0.044052663366739,0,0,0.0396166871720671,0,-0.0443456133905404,0,0
X600995.SH,0,0,0,0.0743876259774815,0,0,0,0,0.0562613493940355,0,0,0,0,0,0,0,0,0.00601715999462475,0,0,0,0.21564741758969,0,0.0436127010533292,0,0,0.306710841708365,0,0,0,0,0,0,0,0.0432756549038402,0,0,0,-0.0456667918994006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0329551626315621,0,0
X600688.SH,0,0,0,0,0,0,-2.16840434497101e-19,0.0392846304852741,0,0,0,0,0,0.0790807961073109,0,0,0,0,0,0,0,0,0,0.0507944794895733,0,0.0131515918893922,0,0,0,0,0,0.296979928005557,0.0268901220481117,0,0,0,0.0609816035327401,0,0.0126141429893948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119272178405293,0,0
X600549.SH,0.170130543364309,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.238933853158799,0,0,0.0122287158356969,0,0,0,0,0,0,0,0.124170010588243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162959315593696,0,0,0,0,0,-0.0354082049468888,0,0,0,0,0.032276004075541,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.118714893044801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266734325527912,0,0,0.15120930326998,0,-0.0222098178983977,0,0,0,0,0,0,0,0,0,0.032104572055802,0,0,0,0.11437897777723,0.000427101149924054,0,0,-0.134768428838853,0.0444777159828042,0,0,0,0,-0.0120739087181613,0,0,0,-0.00982553352975112,0,0
Slope,0,0,0,-0.103546216411255,0.966593429761206,0,0,0,-0.547712872447047,0,0,0,0,0,0.564530266986291,-1.12259522509272,0,0,0,0,0,0,0,0,0,0,0,0,-0.338425606893257,0,0,0,0,0,-0.555123940505904,0,0,0.247054495352324,0.321912519995939,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97277915439262,0,0,0,0.248056085240437,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741674955965772,0,0,0.0937275936849029,0,0,0,0,-0.0922929762231083,0,0,0,0,0,0,0,0,0.0640317714365737,0,0,0,-0.248395971151867,0,0,0,0,0,0,0.0789584838420794,0,0,0,0,-0.12495484755615,0.342164610989341,0,-0.0232423266542799,0,0,-0.215065983126787,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00949202929634429,0,-0.425625635538954,0.00998174237630248,0,0,0,0,0,0,0,-0.0303449526126903,0,0,0.170157850455464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220959904455783,-0.154252817873827,0.425109653354637,0,0,0,0,0.0727000005663026,0,0,0,0,0,0
MKreturn,0,-0.360585336968487,-0.227147155366709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267842648064559,0,0,0,0.155954053001738,0,0,-0.0568730776002905,0,0,0,0,0,0,0,0,-0.354042965338485,0,0,0,0,0,0.0992984538345785,0,0,0,-0.0452104329630937,0.133717233872868,0,0.117228219586114,0,0,0,0,0,-0.0437055625855792,0.055864934863462,0.250911035253081,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0528073419480296,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.000471181081222661,0,0,0,0,0,0.00571314055603174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173033120363294,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,-0.00237526063002018,0,0,0,0,-0.0545189097358386,0,0
CarbonVol_Hubei,0,0,0,0,0.018895907437907,-0.0372610725325056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000359843785770528,0,0,-0.00841669706984404,0,0,0,0,0,0,0,0,-0.0038897768584843,0,0,0,0,0,0.00245267067777153,0,0,0,0,0,0,0.00917032890424219,-0.0110639745297273,0,0,0,0,-0.0323731849721424,0.0125894928686366,0,0,0,-0.0486771583420498,0,0
