,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600188.SH,X600362.SH,X600111.SH,X600623.SH,X601992.SH,X600886.SH,X600157.SH,X600299.SH,X002466.SZ,X600547.SH,X601158.SH,X600660.SH,X600352.SH,X000792.SZ,X000709.SZ,X600583.SH,X600489.SH,X600309.SH,X000539.SZ,X000898.SZ,X000883.SZ,X000629.SZ,X000027.SZ,X000630.SZ,X002075.SZ,X000060.SZ,X000959.SZ,X300072.SZ,X600021.SH,X000983.SZ,X002470.SZ,X600176.SH,X600098.SH,X600578.SH,X000012.SZ,X600022.SH,X600160.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.205207586367753,0,0,0,0,0,0,0,0,0,0,0,0.0276886181684992,0.0432959961056716,0,0,0,0,0,0,0.0590237022214528,0,0,0,0.0456820563425388,0,0.0690015345952102,0,0,0,0,0,0,0,0,0,0,0.00694731238290074,0.0149063053260142,0.00609692926486664,0,0,0,-0.00837470323112314,0,0,0,0,0,0,0
X600028.SH,0,0,0.014130645468205,0,0,0,0,0.0465008538221787,0.284368566567241,0,0,0,0,0,0,0,0,0,0,0,0.0102917157629235,0,0,0,0,0.00561580746929556,0,0,0,0,0,0,0,0,0,0,0,0.0133454166334262,0.00939838500475431,0,0,0,0,0,0,0,0,0.0378271656312639,0,0,0,0.000917395485376934,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.0398878290484509,0,0.476299619605006,0,0,0,0,0.00408599724834245,0.0528728601079203,0,0.0436060261030043,0,0,0,0,0,0,0,0,0,0,0.0101918145351666,0,0,0,0,0,0,0.0646093406283304,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166960377130323,0,0,-0.0119113447785213,0,0,0,0,0,0,0
X600011.SH,0,0,0.0654044760790282,0,0,0,0,0.0476324941427894,0.172471578638464,0,0,0,0,0,0,0,0,0,0,0,0,0.0157575739185324,0,0,0,0,0.0311012244262988,0,0.00153255499600845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00268150664488482,0.0801464016762444,0,0.067593920997739,0,0,0,-0.0183210440341091,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0194571692547404,0,0,0,0.0138752521441618,0,0.321542851329978,0,0,0,0,0,0,0.00194052066333609,0,0,0,0,0.0271729244060726,0,0,0,0,0,0,0.116104133903068,0,0,0,0.0922634383907126,0.0520425800007296,0,0.0265926083864907,0.0167144398933741,0,0.0369871211785139,0,0,0,0,0.134707119575167,0,0.020787473188223,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0747548355041226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549210248969972,0,0,0,0,0,0,0.0393917478388136,0,0,0.0772393878405096,0,0,0,0,0,0.169601996581007,0,0,0.0375894197200788,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0547850008031171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174058671585442,0,0,0,0,0.0430653486965163,0,0,0,0.126935232772889,0,0,0,0,0.0839689311051953,0,0,0,0,0,0,0,0.014147623359704,0.110164688706339,0,0,-0.04109101856899,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0.137108987580843,0,0,0,0,0.0911189317483368,0,0,0,0,0,0,0,0,0,0.0858414236812567,0,0,0,0.042043721982457,0,0,0,0,0,0,0,0,0,0,0.261734127339187,0,0,0,0,0,0,0.0331492960852584,0,0.048369148703103,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0187863187255252,0,0,0,0,0,0,0,0,0,0,0,0.00895832177847931,0,0,0.16300626930534,0.114620809240918,0,0,0,0,0,0.0437252486733475,0,0,0,0,0,0.225774673699209,0,0.0650737351276224,0,0,0,0,0,0,0,0,0,0,0.122720808564691,0,0.103632005624263,3.46944695195361e-18,0.000741948506795614,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.176338143570076,0,0,0,0,0,0,0,0.108376149475767,0,0,0,0,0,0.206605308168082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097866745224394,0,0,0,0,0,0,0,0,0,0,0.204969295125785,0,-0.0227945689620596,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0647270716394396,0,0,0,0,0,0,0,0,0.0654710533941506,0,0,0,0,0,0.214974673266475,0,0,0,0,0,0,0,0,0.0151151608649099,0,0,0,0,0,0.0778687236553058,0.0397956993199302,0,0,0,0.0448202315417877,0,0,0,0,0,0.163907428483429,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0.00185270049845255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225739638246404,0,0,0.0824590129867529,0.170899607792076,0,0,0.0055095678759686,0,0,0.134892137107763,0,0,0,0.183143550454901,0,0.0208845394856451,0.116573973828092,0.0205465806563151,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.0776071741195922,0.0444213012310883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902123653361917,0,0,0.0389832181873208,0,0,-4.33680868994202e-19,0,0,0,1.73472347597681e-18,0,0,0.00680935172499212,0.0882133710862784,0,0,0.271008105128303,0,0.0885051606392712,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.0701656223873434,0,0.0764343788612495,0,0,0,0,0.0914355694969162,0,0,0,0,0,0,0,0,0,0,0,0.0429593099214262,0.187704929466488,0,0,0,0,0.112875489249843,0,0,0,0,0.0443799459477598,0.119430458932409,0.137752175802203,0,0,0.0595107171153073,0,0,0,0,0,0,0,0,-0.00274124829599456,-0.0566929423181904,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00875420497143703,0.145640792404803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232630159921501,0,0,0,-0.0157651178873754,0,0.242536356502098,0,0,0.0984848628767379,0,0.115625538849639,0,-0.013117399456623,0,0,0.136541147362507,0,0,0,0
X600111.SH,0,0,0,0,0.120532712369609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113982979063101,0,0,0,0.214949850523984,0,0.0922026111870373,0,0,0,0,0.0560634804456436,0,0,0,0,0,0.129682700508024,0.134725229373704,0,0,0.0456186786731311,0,0.0142623084529714,0,0,0,0,0,0,-0.025772699072283,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245644173661792,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186127472596824,0,0.0800927584215143,0.149819467026807,0,0,0,0.0926538772828679,0,0.259491041995802,0,-0.0209366673117563,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.1776836182631,0.10018493013657,0,0,0,0,0,0,0.0227883039622965,0,0,0,0,0,0,0,0,0,0,0.149937367866656,0,0,0,0,0,0,0,0,0,0,0.180096427293017,0,0,0.255561287658313,0,0,0,0,0,0,0,0,0,0,0,0,-0.0421113577700851,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.0992359348095282,0,0,0,0,0,0,0,0,0,0,0.0044937443349491,0.135513238856809,0,0,0,0,0.0477794189307836,0,0,0.125919082694607,0,0,0,0,0.0909071326833973,0.0263329434581311,0,0,0,0,0,0,0,0,0,0,0.141408398008219,0,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.165571093489973,0,0,0,0,0,0,0,0.0157926168843658,0,0,0,0,0,0,0,0,0,0.00167428044844721,0,0,0,0,0,0,0,0,0.237105084229089,0,0,0.0776793307117708,0,0,0,0,0.246419558185983,0,8.67361737988404e-19,0,0.0885729216092853,0,0.0980370098929142,0,0.0237675157178976,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369858749510884,0,0,0,0,0,0,0,0,0,0.190068402709317,0,0,-0.0107192933585865,0,0,0,0,0,0,0,0.0313108029077697,0.20842957751971,0,0,0,0,0,0,0.172938398337938,0,0.253558367003392,0,0.0386070037827049,0,0.0141305091621862,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.174457291154557,0,0,0,0,0,0,0,0,0.139680585040351,0,0,0,0,0,-0.0632507832913563,0,0,0,0.184664317779334,0,-0.0679587603969199,0,0,0,0,0,-0.0843650918830659,0,0,0,0.394911094957891,-0.419307491773782,0,0,0,0,0,0,0,0,0,0.427906316899947,0,0,0.0415885189608898,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0655825186995478,0,0,0,0,0,0,0,0,0,0,0,0,0.921412763673394,0,0,0,0,0.0261053482423168,0,0,0,0.127242253409246,0,0.0416191608970132,0,0,0.0196751945548272,0,0,0,-0.0281480864792336,0,0,0,0.00763354604432843,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0211703744307343,0,0,0,0,0,0,0,0,0.063033789064639,0,0,0.263011615023019,0,0.000313300456007555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00697954328473937,0.0502926552066335,0.0260452055825601,0.11923315356435,0,0.0916347875052678,0,0,0,0.156578907133308,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.177478210077817,0,0,0,0.10200825907958,0,0,0,0.000194279943434849,0,0,0,0,0,0,0,0.0703686756512256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588584887108519,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.118792591274333,0,0,0,0,0,0.107533575223831,0.284085317565985,0,0,0.00205165655556111,0.0487167372964718,0,0,0,0,0,0,0,0,0.0900196658305101,0.125888394614444,0.0377698185420147,0,0.119136738096747,0,0,0,0.000726585738613313,0,0.00418820754185748,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.0366945241812996,0,0,0,0,0,0,0,0,0.0423784298017332,0.0454891750827346,0,0.0247834816029455,0,0,0,0.053278116388714,0.145227444548733,0,0,0,0,0,0,0,0,0,0,0.0248797073977268,0,0,0,0,0.0589207390051564,0,0,0,0,0,0,0,0.0691717409886786,0,0.156787109084785,0,0.198318796361795,0,0.0363113467647544,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.0392089744072157,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634723104724634,0,0,0,0,0,0,0,0,0,0,0.350352109357629,0,0,0,0,0.0116054023890732,0.0983691015367519,0.0853961145393419,0,0,0.0733677621066311,0,0,0,0,-0.0454646728948855,0.242361689711471,0.015617523679522,0,0.0364672629284212,0,0,0,0,0,0,0
