,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600547.SH,X600010.SH,X601898.SH,X600660.SH,X601991.SH,X601600.SH,X600688.SH,X600886.SH,X600795.SH,X600362.SH,X600188.SH,X600027.SH,X000898.SZ,X601992.SH,X600176.SH,X002466.SZ,X600516.SH,X600111.SH,X000709.SZ,X600352.SH,X002460.SZ,X000629.SZ,X600489.SH,X600299.SH,X600808.SH,X000786.SZ,X601158.SH,X600801.SH,X600219.SH,X000825.SZ,X600157.SH,X000553.SZ,X002271.SZ,X000883.SZ,X600583.SH,X002470.SZ,X002110.SZ,X600339.SH,X000408.SZ,X600021.SH,X601699.SH,X000630.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.234536138516699,0,0,0,0,0,0,0,0,0,0,0.0990850985185512,0.0886833681381978,0,0,0,0.0559125264267346,0,0,0,0,3.46944695195361e-18,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831020874481526,0,0,0.0218689177311997,0,0.0577066946080776,0,0.00156776900765794,0.00714049596442876,0,0,0,-0.0075638001120428,0,0
X600028.SH,0,0,0,0,-0.0880845943558269,0,0,0,0,0,0.167570554400144,0,0,0,0,0,0,0,0,-0.0643588329070316,0,0,0.0461361949460757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0842678851858213,0,0.194994486955646,0,0,0.0976256020601311,0,0.221971686061201,0,0,0,0,0,0,0.0322417442219404,0.0801598596423701,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.125246358509265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677322320315225,0,0,0,0,0,0,-0.016891600481051,-0.0132964220717548,0.123029082566593,0,0,0,0,0,0,0,0,0.130807884843807,0,0,0,0,0,0,0.0793294291427136,0.0154874590543689,0,-0.0501777833390352,0,0.010886445392669,0.0101822124598721,0,0,0,0.0672667260143558,0,0
X600585.SH,0,0,0,0,0.0300060691031769,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.087282257772874,0,0,0,0,0,0,0,0,0,-0.0985198292531802,0,0.0535786645048042,0.220367606289877,0.0830499303980721,0,0.473465895156098,0,0,0.0418748937587031,0,0,0,0,-0.00542450514107612,0,0,0,0,0,0,0,-0.012754552522118,-0.00671089802625399,0.000340115205384608,0,0,0,0.103489341879869,0,0
X600019.SH,0,0,0.0547130429944407,0,0,0.0319725240812808,-0.013376884456409,0,0,0,0,0,0,0,0,0,0,0,0,0.126960296609991,0,0.0654079845032927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183059239402749,0,0,0,0,0,0.270585360296787,0,0,0,0,0,0,0,0.00588005551537898,0.00994758621142958,0,0,0,0.0311550397579849,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613014605417136,0,0,0,0,0,0,0,0,0.407458902915029,0,0,0.140858594047506,0,0,0,0,0.017468585240714,0,0,0,0.200236767445834,0.0388416898847686,0,0,0,0,0,0,0,0.0318022723297795,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477320140755838,0,0,0.606095793037787,0,0.0102303597374425,0,0,-0.199741836131737,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506597721347969,0,0,0,0,0.0351807284847859,0,-0.100216752298703,0,0,0,0,0,0,0,0,0,0,0,-0.017025356000164,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0893177423711818,0,0,0,0,0,0,0,0,0,0.205117449935816,0.701721928577277,0,0,0,0,0,0,0,0,0.0511549828777977,0,0,0,-0.0262803715961466,0,0,0,0.0946802829076185,0,0,0.0917579901553048,0,0,-0.0118771324111678,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037827848788429,0,0.140829059512219,0,-0.136380889629022,0.0526981081155396,0,0,0,0,0,0,0,0,0,0,0.0731482269834641,0,0,0,0,0.134139542894056,0,0,0,0.0768833495330932,0.14704712608768,0,0,0,0,0,0,0.00488357683357793,0.00516168621127114,0,0,0,0.018250651287468,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0680272780136247,0,0,0,0,0,0,0,0,0.170994608113978,0,0,0.0450866903457922,0,0,0,0.0157594578755916,0,0.0291637423656071,0,0,0,0,0,0,0,0,0.0256439673119001,0,0.0107056571567206,0,0,0.069877014750856,0,0,0.0214415367353045,3.46944695195361e-18,0,0,-0.0234432995751388,0.0427907800584599,0,0,0,0.0332756011961196,0,0
