,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X000792.SZ,X600111.SH,X600011.SH,X002271.SZ,X600188.SH,X000877.SZ,X600660.SH,X000708.SZ,X002466.SZ,X600010.SH,X000301.SZ,X601600.SH,X601898.SH,X600547.SH,X600886.SH,X600362.SH,X600426.SH,X600176.SH,X000723.SZ,X000786.SZ,X600219.SH,X600803.SH,X601991.SH,X000408.SZ,X600795.SH,X002080.SZ,X600688.SH,X002353.SZ,X600801.SH,X000807.SZ,X600027.SH,X600352.SH,X000825.SZ,X000959.SZ,X000932.SZ,X300073.SZ,X600157.SH,X600489.SH,X601699.SH,X300037.SZ,X600516.SH,X600486.SH,X600160.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037459916825909,0,0,-0.118318702480961,0,0,0,0,0.250130086580539,0,0.0885390281471246,0,0,0.695359926539025,0,0.00144704598513566,0,0,0,0.000451774494189798,0,0,0,-0.0354793081958997,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0992677817716099,0,1.0842021724855e-19,0,0,0,0,0,0
X600188.SH,0,0,0.137514090056352,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19408401172864,0.0782200279568929,0,0.335100383633069,0,0.328884071955087,0,0,0,0.0563720152995399,0,0,0.279460697895604,0,0,0,0.223007080464377,0,0,0,0.0194198464050374,0,0,0,0,0,0,0,0,0.158769313542589,0,0,0,0,0,0.0100441279890833,0,0,0,0,-1.73472347597681e-18,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0.0573154994425346,0.057336528767583,0,0,0,0,0.118931324565662,0,0,0,0,0,0,0,0,-0.120917355788982,0,0,0,0,0,0,0,0,0,0.260543788911208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0634452424257472,-0.021389533583795,0,0,0,0,0,0
X600660.SH,0,0,0.0910724478242566,0.357677605525792,0,0,0,0,0,0,0,0,0,0,0,-0.0600258402909878,0,0.0195935487702805,0,0,0,0,0,0,0,0,0,0,0,0,-0.0326882605520487,0,0.0411351255866442,0,0,0,0.041898760457185,0,0,0,0,-0.226286961702016,0,0,0,0,0,0,0.0539931484654573,0,0,-0.089694178385777,0,0,0,0,-0.11235460161255,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.174128740326907,0.0299244678212124,0,0.0557397594505289,0,0,0,-0.0623386761713729,0,0.0638286032686354,0,0,0,0,0,0,0,0,0,0.066352420449031,0,0,0,0,0,0,0,0.114636509360934,0,0,0,0,0.0475697878038493,0,0,0,0,0,0,0,0,0.0872718036263944,0,0,0.013009269247838,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.533867149216528,0,0.0955968453798202,0,-0.0160410839005714,0,0,-0.0777947971991637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337130630493269,0,0,0,0,-0.290911811043574,0,-0.193590782477289,0,0,0.143296981688535,0,0.102900437344794,0,0,0.153400726926369,0,0,0,0,0,0.0222563421393115,-0.0578519054723541,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.00471493889673488,0,0,0,0,0.0777653133130563,0,0,0,0,0,0.0610389886426834,0,0,0,0,0,0,0,0,0,-0.0550847852240896,0,0.0821606847144744,0,6.93889390390723e-18,0,0,0.0337096960418701,0.0853835502410235,0,0,0.0714319855270514,0.206268501556835,0,0,0,0,0,0,0,0,0,0,0.0220259277665821,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0.011767941672147,0.0293255557793222,-0.091256617918534,0,0,0,0,0,0,0,0.150402023758988,0,0,0,0,0,0,0,-0.0164776926204565,0.305343292184219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146806110399156,0,0,0,0,0,0,0,0,0,0.0846780949401571,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0900906633457708,3.46944695195361e-18,0,0,0,0,0,0,0.0884425364720062,0.0985267023445263,0,0,0,0,0,0,0,0,0,0,0,0.115857798034782,0,0,0,0,0,0,0.507763057539234,0,0,0,0,0,0.00867205027780121,0,0,0,0,0,0,0,0,0.0420766226252999,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.197493914354233,0,-0.010769465036584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582990093907663,0,0,0.202589320345227,0,0,0,0.132260589687621,0,0,0,0,0.0813823433730827,0,0.0738495519269383,0,0,0,0.0256929292902884,0,0,0,0,0.0220483595950622,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0.0126797600658085,0,0,0,-0.0313943134041653,1.73472347597681e-18,-0.120352882863348,0.0371128731051042,0,0,0,0,0,0,-0.0330987853874962,-0.0250714614350655,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0723869962429305,0,0.94630987913066,0,0.0275638707122648,-0.0233721047894271,0,0,0,0,0,0,0,0,-0.0124068942940928,0,0
X600886.SH,0,0,0,0,0,0.0310235586812641,0,0,0.00751878881595438,0.204399833475791,0,0.0329758605877106,0,0,0,0,0,0,0,0,0,0,0,-0.0179324923415359,0,0,0,0,0,0.347998791034819,0,0.0799553354687305,0,0,-0.1160918140847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117999306174746,0.0256166001054255,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.0427195494928508,0.0817269345216885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238617243269378,0,0,0,0,0,0.0225558155998512,0.0754479515234634,0.140326870712265,0.0106270999950206,0.000790829103815217,0,0,0.0647806720826835,-0.00987721607646671,0,0,0,0,0.0147070905445084,0,0.0949431618965723,0,0,0,0,-0.0353498420841104,0,0,0,0,0,0
X600426.SH,0.0688031076249173,0,0,0,0,0,0,0.0273115112429431,0,0,0,-0.0367427515814675,0,0,0,0.0947605410852843,0,0.0835194834921737,0,0,0,0,0,0,0,0.0860093564693024,0.0452363479344212,0,0.0554371909910588,0,0,0,0,0.276846227850492,0,0,0,-0.106345417788772,0,0,0,0,-0.0131956317382682,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00933063111050457,0,0
X600176.SH,0,0,0,0,0.115073687818503,0.147925081580425,0,0,0,0.0471522343619145,0.0766382011035966,0,0,0,0,0,0,0,0,0.0496628864585424,0,0,0,0,0,0.0111956339438363,0.126093545779478,0,0,0,0.00359495908759571,0,0,0,0,0,0,0.0425135125392431,0,0,0,0,0,0,0,0,0,0,0,0.178096924391647,0,-0.0198942744409291,0.0137941402779082,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0.422784485154715,0,0,-0.28800962213017,0,0,0.00526314894345838,0,0,0,0,0,0.240258087207574,0,0,0,0,0,0,-0.328995108958453,-0.0299275268945307,0.135053382944348,0,-0.105180968119468,0,0,0,0,-0.0393826758691659,0,0,0,0,0,0,0,0,0,0.0668800171249607,0,0,-0.0466477829658883,0,0,0,0.00399396401229271,0,0
X000786.SZ,0,0,0,0,0.247930259516241,0,0,0,0,0,0.368993794342042,-0.124821540576413,0,0,0,0,0,0,0.117568459901765,0,0,0,0,0,0.080595439954298,0.281645248505343,0,0,0,0,0,0,0,-0.00780602437625103,0,0,0,-0.0411644217665952,0,0,0.0475049995464263,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.0254799070521865,0,0
X600219.SH,0,0,0,0,0,0.0439052198451661,0,-0.0392408594002735,0,0,0.119079631469158,0,0,0.0183520873975689,0,0,0,0.0594834791265746,0.442813553042912,0,0.071100771698064,0,0,-0.0330219740877241,0,-0.00690898786239921,0,0,0,0,0,0.177910130889346,0,0,0,0,0,0,0,0,0.0789352205689159,0,0,0,0,0,0,0.062452985990404,0,0,0.00402391094673725,0,-0.00507139196875196,0,0,0,0,0,0
X600803.SH,0,0,0,0,-0.16296284701567,-0.0157779681656428,0,-0.037802002576078,0,0,0,0.0425664256654304,0,0,0,0,-0.156587259974033,0,0,0,0,0,0,0.0819535431829117,0,0.143874296088239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826239122693548,0.0949127517150979,0,0,0.0058382890576546,0,0,0,0,0.014761404924939,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.166439013266396,0,0,0,0,0,0,0,0,0,0,0,0.353286780789554,0,0,0,0,0,0,0,0,0,0.126811756194328,0,0,0,0,0,0,0,0,0.11084377433127,0,0,0.0930654613811449,0,0.0136681059540088,0,0,0,0,0,0.111959450219088,-0.0368782007511603,-0.232170894729927,0,0,0.0728403599628288,0,0
X000408.SZ,0,0,0,0,0,0,0,0.145741884866803,0.038216134688197,0.0718521068934013,0,0,0,0,0,0.287758686821054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.205032061546019,0,0,0.0371962712620879,0,0,0,-0.0610945578504213,0.0168785304508405,0,0,0,0,0.151049615478602,0,0,0,0,-0.00740792154770385,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.102957690216752,0,0,0,0,0,0.0297230659585347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274313635154413,0,0,0,0,0,0,0,0.261785091386767,0,0.0679307407490232,0,-0.0450108623112795,0,0.0672459485919678,-0.0613604417432495,0,0,0,0.0129299457334829,0,0
X002080.SZ,0,0,0,0,0,0.22661172112244,0,0,0,0.0978575807392131,0,0,0,0,0,0,0,0.0617882678363374,0,0.338256270164175,0,0,0,0,0,0,0,0,0,0,0.0239722870271181,0,0,0,0,0,0,0,0,0,0,0,0.0157472332471164,0,0,0.125322967209781,0.0763341142018275,0,0,0.224882415687871,0,-0.155969588773316,0.103585632230125,0,0,0,0,0,0
X600688.SH,0.290937683213293,0,0,0,0,0,0,0,0,0.0713695909521544,-0.022923726676867,0,0,0,0,0.0582620192435137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144186662540326,0,0,0.242815521696741,-0.0361689004919311,0,0,0,0,0,0,0.168638442943905,0,0,0,0.0711822211807474,-0.0105486770796183,0,0,0,0.0553710329816038,0,0
X002353.SZ,0,0,0,0,0,0,0,-0.128716089115582,0,0,0,0,0,0,0,-0.159811598558257,-0.0845482803495944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106984270778368,0,0,0.181743030507934,-0.0402955926098091,0,0,0,0,0.0113267823473976,-0.0351198398276404,0,0,0,0.171855653676903,0,0,0,0,0.0269180212614323,0,0,0,-0.01335061812544,0,0
X600801.SH,0,0,0,0,0.72382413938742,0,0.0140246374773745,0,0,0,0,0.05880529887353,0.161452362582123,0,0.0102096855270171,0,0,0,0,0,0,0.0697833897941647,0,0,0,0,0,0,0,0.102934060186713,0,0,0,0,0.0596422916132687,0,0,-0.215547730781741,0,0,0.0821266498003352,0,0,0,0,0,0,0,0,0,0,-0.0190730927927422,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0.123498920464608,0,0,0,0.0687099035225771,0,0,0,0,0,0.00329835670232895,0.35292425307284,0,0,0,0,0,0,0.042441365820174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161904552441135,0,0,0,0,0,-0.0558618584402102,-0.0222903860472402,0,0,0,0.000477869034679129,0,0
X600027.SH,0,0,0,0,0,0,0,0,-0.0418082494062902,0.511174326694821,0,0,0,0,0,0,0,0,0,0,0,0.116934323472325,0,-0.0798925051550497,0,0,0,0,0,0,-0.061561690420091,0.207676189892603,0.0316983165333746,0,-0.0999343252694338,0,0,0,0,0,0,0,0,0,0,-0.047209065551639,0,0.12233217661631,0,0,0.174803509338703,0.0357503707704831,0,0,0,0,-6.93889390390723e-18,0,0
X600352.SH,0.0646978897905618,0,0.0108565729034822,0,0,0,0,0,0,0,0,0,0,0,0.036170557373349,0,0,0,0,0,0,0,0,-0.0164467315824539,0,0,0,0,0,0,0,0,0,0,0,0.00306177915597022,0.0765341606545585,0,0,0,0,0,0,0,0,0,0,0,0,-0.0514638642585234,0,0,-0.0409698528293769,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.382933757498313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137909072538031,0,0,0,0,0,0,0.116608395001856,0,0,0,0,0,0,0.0240120128905488,0,0,0,0,0,0,0,0,0,0,-0.0030476015746947,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0.532938983953235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122691159513707,0,0,-0.122323894180951,0,0,0,0,0,0.117667425289278,0,0,0,0,0,0,0,0,0.191270612795801,0,0,0,0,0,0,0,0,0,0,0,0.0358042175484179,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0.3745927994192,0,0,0,0,0,0,0,0,0,0,0,0.116796064398037,0.0409841177401816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210951972789393,0,0,0,0,0.0295784549703926,0,0,0,0,0,0,0,0,0,0,-0.000298553290736902,0,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0.485109119530326,0,0,0,-0.0185777135550263,0,0,0,0.0547462998843593,0,0,0,0.0870072362824186,0,0,0,0,0,0,0,0,0,-0.0257893107176249,0,0,0,0,0,0.0306211948175767,0,-0.098893035588844,0,-0.150151303520886,0,0,0,0,0,0,0,0,0.203244420160016,0,0,0,0,0,0.00299057410771074,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,-0.0943252259981678,0,0,0,0.0483828850053958,0,0.0295577967957584,0,0,0,0,0.0644372306851614,0,0,0,0,0,0,0,0,-0.00351793350809457,0,0,0,0.163447173944712,-0.0182234043749152,0.117683115987949,0,0,0,0,0.0661517530838653,0,0,0,0,0,0,0,0,0.028126065625362,0,0,0,0,0,0.0971745059364724,0,0,0,0,0.0505915730204899,0,0
X600489.SH,0,0,0,0,0,0,0,-0.078610930064776,0,0.0469493321263962,0,0,0,0,0.0987905838084402,-0.0204675795096622,1.73472347597681e-18,0,0,0,0.683805040425134,0,0,0.0776104551232292,0,0.0108039264499341,0,0,0,0,0,0,0,0,0,0.0183392553292157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00753648176103376,-0.00236224160862956,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,-0.00345659771799216,0,0,0.281487569089859,0,0,0,0,0,0.10586597498749,0,0.223043333820439,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283736998151513,0,0,0,0,0,0,0.202425090801962,0,0,-0.0996997148254014,0,0,0,0,0.0583787158946465,0,0,0,-0.0986174435421835,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0.0641632804236596,0,0,0,0,0,0,0,0,0,0.147057080718807,0,0,0,0,0,-0.1968389002444,0,0,-0.0597233655914748,0,0,0,0,0,0,0,-0.213137906573696,-0.136196432587294,0,0,0,0.18623201185918,0.158861483401367,0,0.0308866684976557,0,0,0,0,-0.0478476206525184,0,-0.00588430674835528,-0.0720775839110788,0,0.0114455875671785,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0.0565036848786503,0,0,0.0373150251267646,0,0,0,0,0,0.0793697381911509,0,0,0,0,0,0,0,0,-0.0922167238790891,0,0,0,0,0.117640027722205,0,0.28260966072251,0,0,0,0,0,0,0,0,0,0,0,0,0.262405203509013,0,0,0,0,0,0.169693011259524,-0.0667683552350535,0,0,0,0.0514393523036181,0,0
X600486.SH,0,0,0,0,0,0.0118313402956195,0,0,0,0,0,0,0,0,0,0,-0.00912429761467305,0.0355175673860873,0,0.105837717983722,0,0.149383985677011,0,0,0,-0.162109212726003,0,0,-0.0620368063510406,-0.104203798024866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144875769656778,0,0,0.197713227314214,0,-0.00278017143840831,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0.244187738519449,0,0,0,0,0,0,0,0,0.0238101624533893,0.118743168747962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254190176808082,0,0,0,0.0226540021289294,0.233660482380105,0,0,0,0,0,0,0,0,0,0.0506096558392509,0,0,0,0,0,0,0,0,-0.0269181549066519,0,0
Change_TY3M,0,0,0,0,0,0.060771607665364,0,0,0,0,0,0,0,0,-0.0420073704232452,0,0,0,0,0,0,0,0,0,0,0.0173992010948181,0,0,-0.44864357559519,0,0.0485135006402153,0,0,0,0,0,0,0.0887499841765591,0,0,0,0,-0.118323529870844,0,0,0,0,0.0447699179770483,0.311714581013746,0,0,0.104862205488756,-0.187672823852419,0,0,0,-0.0459839028620303,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132584133553075,0,0.184645031562473,0.0196126857264174,0,0,0,0,0,0.108959540628147,0,0.078732883687934,0,0,0,0,-0.0848830237090099,-0.0623446006427118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162361246004677,0,-0.129817419859109,0.227944532946217,0,0.996298705120893,0,0,0,0.359331678069562,0,0
TED,0,0,0,0,0,0,0,-0.21292451105436,0,0,0,0,0,0,0,0,0,0.0899071064987447,0,0,0,0,0,0,0,-0.0202095436875761,0,0,0,0.110049021757377,0,0,0,0,0.100867300281601,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0783810474277298,0,-0.207232378921283,0.559162565945671,0,0,0,0,-0.897222987342771,0,0
RealEstate_excess,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0294406532633295,0,0,0,-0.0390687316522947,0.0176363167933374,0,0,0,-0.063567770826131,0.0837889557324996,0,0.0374470759746626,0,0.131593189874598,0,0,0,0,0,-0.0588769176672612,0,0,0,-0.0234374411842752,0,-0.0137602255596621,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.00838158449673017,0,0,0.0374314117614449,0,0,0,0,-0.0341422196183833,0.0323726676747958,0,0,0,0,0,0,0,-0.0339949569628324,-0.011260703544364,0.0152884090057669,0,-0.105782850841853,-0.0428967283046252,0,0,0,0,0,0.00589009421133628,0,0,0,0,0,0,-0.0473757815220408,0,0,0,0,0,-0.058694689811189,-0.0634949218578238,4.33680868994202e-19,0,0,0,0,0.0277946079569639,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.00127477064194067,-0.00030449181652604,0,0,0,0.000385098933694792,0,0,0,0,0,0,0,0.000641785374556982,0,0,0,0,0,0,0.000259499071337043,0,0,0,0,0,-0.000523513376812365,0,0,-0.000226690942593376,0,0,9.88587466210976e-05,0,0,0,0,0,0,0,0,0.000416267483764404,0,0,0,0,0.00373038080149104,0,0
CarbonVol_Shenzhen,0,0,0.0222297189259038,0,0,0,0,-0.0527028569068453,0,0,-0.148070550202891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174718251121816,0,-0.189564190461215,0,0,0.00835713147856658,0,-0.307061790191599,0,0,0,0,0,0,0,0,0.300199504624769,-0.843078455512372,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.0208956784163304,0,0,0,-0.00968288834345413,0.000981442600550378,-0.00169106402724149,0,0,0,0,0.0103686123075264,0,-0.00130930089062244,0,0,0,0,0,0,0,0,0,0,0,0.00473151675671982,0,0,0,0,0,0,0.00372242549005508,0,0,0,0,0,0,0.00319068182250146,0,0.00125206599777059,0,0,0.00709086351209471,0,0,0,0.0215803970975489,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00278819604663953,0,-0.00522818777290642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013800486562777,0,0,0,0,0,-0.0615025196799772,0.0433353671356177,0,0,0,-0.0232668559160487,0,0
