,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X600585.SH,X002460.SZ,X000792.SZ,X601898.SH,X600011.SH,X000301.SZ,X600019.SH,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X600886.SH,X000877.SZ,X600795.SH,X600547.SH,X601600.SH,X002271.SZ,X601991.SH,X600803.SH,X600426.SH,X600027.SH,X600176.SH,X600362.SH,X000983.SZ,X601699.SH,X000723.SZ,X000629.SZ,X600348.SH,X600096.SH,X000408.SZ,X000786.SZ,X600160.SH,X600141.SH,X002353.SZ,X600157.SH,X600219.SH,X002080.SZ,X300073.SZ,X000933.SZ,X600985.SH,X600378.SH,X600801.SH,X600489.SH,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600011.SH,0,0,0,0,0,0,0,0,0.261623633710226,0,0,-0.169263264632369,0,0,0,0,0.148453158167848,0,0,0,0,0,0,0,0.189502507447287,0,0.603778649086216,0,0,0,0,-0.385300108593594,0.12183578281245,-0.0153752383502067,0,0,0.0710376372255581,0,0,0,0.528484841283263,0,0,0,0,0,0,0.0532532914211474,0,0,0,0.00451778164148845,0.00914696171661157,0,0,0,-0.24864242691361,0,0
X000301.SZ,0,0,0,0,0,0,0,0.00736817260254747,0,0,0,0,0,0,0,0,0.0691083222514452,0,0,0,0,0,0,0,0.298301097614512,0,0.0323009509879992,0,0,0,0,0.0362454746498679,0,0,0,0,0,0,0,0,0,0,0.509425901329432,0,0,0,0,-0.0109574794080045,0,0,0,0,-0.0734341268177791,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.0275187642967547,0,0,0,0.0728071931113462,0.0146091569657922,0.026335269087909,0,-0.0167758642904538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0750014182696073,0,0,0,0.190503321500571,0,0,0,0,0.0180144418702411,0,0,0.0649719847661914,0,0,0,0,0,0,0,-0.0674899891657486,0,0,0,0.0566034194205372,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.010473830210464,0,0,0,0,-0.207012749686789,0,0,0,0,0,0,0,0.17671465905971,0,0,0,0,0,0,0,0,-0.0489630850439017,0,0.543733721067253,0,0,0,0,0,0,0,0,0,0,0.028878967311336,0,0,0.192193515928304,0,0,-0.069486533665751,0,0,0,0,0,0
X600660.SH,0,0,0,0,-0.0538939380289688,0,0,0.0216019342483416,0,0,0,0.0158634331142656,0,0,0,0,0,0,0,-0.0670307927605064,0,0,0.0179984027057887,0,0,0,0,0,0,-0.034167635579195,0,0,0,0.119910848937359,0,0,0,0,0,0,0,0,0.0195063985368576,0.155793687032229,0,0,0,0,0,0,0,0,-0.0382954331170565,0,0,0,-0.0103279231838568,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0296373672933991,0,0,0,0,-0.0684507615009983,0,0,0.0495372835339015,0,0,0,0,0,0.0317738321332713,0.130283908944678,0,0,0,0,0,-0.0928414926451953,0,0,0,0,0,0,0,0,0,0,0.190269839067875,-0.0141548688851832,0,0,0,0,0.0880553246702555,0,0,0.0374701615384332,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,-0.0457888282520784,0,0,0,0.010474334261602,0,0.0618900976685572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0834321926217202,0,0,0.0368730706864849,0,0.0147215930046146,0,-0.0732581048105453,0,0,0.102680139420917,0,0,0,0.283024985803103,-0.160109157521569,0.204871692290554,0,0.0270839713940996,0,0,0,0,0.202492781003242,0,0,-0.0821852256467244,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.124741558533594,0,0,0,0,0,0,0,0,0,0,0,0.0538611261302096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00254677129193324,0,0,0,0,0.00776050058771067,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171378824538302,0,0
X000877.SZ,0,0,0,0.011176833306633,0,0.165904464854369,0,0,0,0,0,-0.0685527463140901,0,0,0,0,0,0,0,0,0,0,0,0.1042354034659,-0.124372117285534,0,0,0,0,0,0,0,0,0.122294885470692,0,0,0.188706916574984,0,0,0,0,0,0.0371814000857663,0,-0.193615216140319,0,0,0,0,0.0153588239779413,0,0.0463998554235707,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.204190576903476,0.278970395103768,-0.013440484094462,0,0,0,0,0,0.171855303804951,0,0,0,0,0,0.256174780633693,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0322735571640844,0,0,0,0,0,0,0,0,0,0,-0.13739398545161,0,0.139973354963152,0.00231834768791562,0,0,0,0.0543412404300889,0,0
X600547.SH,0,0,0,0,0,0.0100883831764304,0,0,0,0,0,0.00638117299564023,0,0,0,0.0334432041738522,0,0,0,0.0198001089441319,0,0.0147088186849087,0,0,0,0.000719154479196898,0,0,0,0,0,0,0,0,0,0,0,-0.00199077101804907,0,0,0,0,0,0,0,0,0,0,0.0819433258488078,0,0,0,0.0090310050055071,0,0,0,-0.0415432828962215,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0799960429775126,0.101108965914748,0,0,0,0,0,0.103454539581874,0.00832223088253788,0,0,0,0,0,0,0,0,0,0,0,0,0.0137621770319625,-4.33680868994202e-19,0,0.0760133848330669,0.0260267073695907,0,0,0,0,0,0,0,0.131901708993182,0.0945297916046405,0,0,0,0,0,0,0,0,-0.0606187202347717,-0.0271721327779798,0,0,0,-0.0323044929751079,0,0
X002271.SZ,0,0,0,0,0,-0.227525600095528,0.00391895839920198,0,0,0,0,0,0,0.178038639510982,0,-0.040353922023208,0,0,0,-0.209798963493513,0,0,0,0,-0.0999822605716648,-0.108277877175674,0,0,0,0,0,0,0,0.180838038159722,0,0,1.0261264866143,0,0,0,-0.303435748990068,0,-0.0989864169425075,0,0,0,0,0,0,0,0,0.0148067806892545,0.0518872534853375,0,0,0,0.0456604315840478,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.13927478271965,0,0,0,0,0,0,0,0,0.155902727610303,0,0,0,0,0,0,0.162806259169169,0,0,0.0640948860251994,0,0,0.0327950364965784,0,0.0420882203088729,0,0,0.0871354718504398,0,0,0,0,0.0643975499694994,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406991731714013,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00682711909833452,0.090923088143512,0,0,0,0.165148673948977,0,0.100895181416397,0,0,0.0130124060090576,0,0,0,0,0,0,0,0.0476340123233099,0.106174021530382,0.0267685221000933,0,0,0,0.0103905962061388,0,0
X600426.SH,0,0,0,0,0,0,0,-0.0315039137577394,0,0.0236762874428023,0,0,0,0.0706746601455575,0,0.169628005264112,-0.0386290634016422,0,0,0.0603953311499542,0,0,0,0,0.0580541707552135,0,0,0,0,0,0,0,-0.0355711616676679,0,0.0760965036153304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795735331793874,0,0.0143408187026931,-0.0130651091755878,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,-0.0968718834465792,0,0,0,0,0.0818397944304452,0.0265807534598471,0,0,0,0,-0.19300653110793,0,0,0.20720734108204,0,0,0,0.230943450353803,0,0,0,0,0,-0.140150110302684,0,0,0.0790410784458923,0,-0.0797840936304897,0,0,0,0,0,0,0,0.142922379109526,0,0,0,0,0,0,0,0,0.128598408525585,0.0173253180906528,0,0,0,0,0,0
X600176.SH,0,0,0,0.251529786015764,0,0,0,-0.0394467597880449,0,0.0326001040630643,0,0,0,0,0,0,0.102195966339787,0,0,0,0,0,0,0,0,0.0146307558517134,0,0,0,0.0414870369176754,0,0,0,0,0.0690370378027434,0,0.031278979034788,0,0,0.141827778106489,0.0221519621127488,0,0,0,0,0,0,0,0,0,0,0,-0.0338871940073512,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.0367810381851857,0,0.0174580284053379,0,0,0,0,0,0,0,0.0212055040019468,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0778234540079983,0.0337557709402836,0.0472524181187292,0,0,0,0,0,0.122798991357002,0.0350381384921935,0.0245976579021709,0.055131642226659,0,0,0,0,0.021008076539364,0,0,-0.0304664434821415,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.260616183007489,0,0,0,0,0.340830541836355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39224161511097,0,0,0,0,0,0.00591413332935927,0,0,0,0,0,0,-0.0184036884636894,0,0.187753911241734,0,0,0,0,0,0.110971683728871,0.0406028445555903,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0.152554608929952,0,0.0132792665579257,0,0,0,0,0,0,0,0.0800409898360662,0,0,0,0,0,0,0.0124008463481291,0,0,0.39855433127584,0,0,-0.0264613932769227,0.086941282674932,0,0,0,0,0.0367560435721301,0,0,0,0,0,0.183762702091264,0,0,0,0,0.105524161517247,0,0,-0.00979699921254576,0,0,0,0.0229822666451409,0,0
X000723.SZ,0,0,0,0,0,0.142544052475566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11731393909609,0,0,0,0,0.0377991775056042,0,0,0.0631928209855677,0,0,0,0,0.120234559172746,0.165181647334188,0,0,0,0.121770978068693,0,0.100784281457543,0,0,0,0,0,0,0,-0.0241486429564494,0,0,0,0.0213393849719735,0,0
X000629.SZ,0,0,0,0,0,0,0,0.634873613929685,0,0,0.179345973034445,0,0,-0.30741081081436,0.310248947984801,0,0,0,0,-0.349776150596765,0,0,0,0,0,0,0.212845681366665,0,0,0,0,0,0,0,0,0,0,0,0.341462069539024,0.133023485159915,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,-0.0344700948651193,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.373233713966129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118213917563603,0,0.0297010181365341,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220122082756583,0,0.484165323100709,0,0.0420657035837013,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.138873830470728,0,0,0,0,0,0,-0.0071657541947865,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0.0452856086322066,-0.185369290287991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285296110014646,0.0925164824783084,0,0,0,0,0,0,0,0.734868554148941,0.195513758980564,0,0,0,0,0,0,0,0,0,0,0,0,0.0218217119549519,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.48720349416311,0,0,0.218294958250896,0,0,-0.103642299204295,0,0.160713200813238,0,0.0101136421340724,0,0,0,0,0,0,0,0,0,0,0.0351226098415107,0,0,0,-0.116985794761767,0,0,0,0.0455103754236646,0,0,0,0,0,0,0,0,0.0895666997786701,0,0,0.0184271679728896,-0.073777731638651,0,0,0,0.0412215219851593,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0.155430246568946,0,-0.00715846254637243,0,0,0,0.218808325449696,0.00119698003269991,-0.0129053913937575,0,0,0,0,0,0,0,0,0,0,0.39096937161812,0,0,0,0,0,0,0,0,0,0,-0.151783611738452,0,0,0,0,0,0,0,0,0,0,0.0639271155960911,0,0,0,0,0,0,-0.0203500070846119,0,0,0,0,0,0,0
X600160.SH,0,0,0,-0.178169506258954,0,0,0,0,0,0,0,0,0,0,0,0,-0.0915597609262731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137545324742937,0,0,0,0,0,0,0,0,0.174781264330644,0.0494041330492161,0,0,0,0,0,0.244195014603282,0,0,0.13767913400649,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0.138727716899874,0,0,-0.0321896716743667,0,0,0,0,0,0.0889389533575508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00268466660683989,0.580636716690324,0,0,0,0,0,0,0,0,0,0.0318667002926595,0,-0.00508255720645105,0,0,0.0634485157260403,0.0213230838338283,0,-0.00446083150686207,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.0772771269826595,0,0,0,0,0,0,0.053315143972085,0,0,0,0,0,0,0,0,0,0,0,-0.0741284809777019,0,0,0,0,0,0,0.0140697544397074,0,0.0293458969614268,0.0918473367175558,0,0,0,0,0,0,0,0.068107960502531,0,-0.0554150473109392,0.268122516759774,0,0,0,0,0.168815853734028,0,0,-0.0413837482561346,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.0854685452161354,0.0783972666145432,0,0,0,0,0,0,0,0,0,0.180433766267757,0,0.0528461683265125,0,0,0,0,0,0.0242696500934987,0,0,0,0.0496383749977859,0,0,0,0.0594140280020545,0,0,0,0,0,0,0,0,0,0,0,-0.0142776339103076,0,0,-0.0147173675967107,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0.0690066520588322,0,0,0,0,0,0,0,0.00576339336913593,0,0,0.0919373475705394,0,0.0287425698340526,0,0.00496604310870435,0,0,0,0,0.00765166408797492,0.046023471023847,0,0,0,0.0911101803397478,0.0594609463134914,0,0.135746151941058,0,0,0.0436099004541428,0,0.16388928491687,0,0,0,0,0,0,-0.0150448840809747,-0.0110243652949358,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.0260286059938953,0,0.219085354957727,0,0,0,-0.0231319357447282,0,0.184758681583524,0,0,0,0,0,0,0,0,0,0.186250497589532,0.210978770870354,0,0,0,0,0,0,0.0240461143277508,0,0.0629561251185866,0,0,0,0,0,0,0,0,0,0.159959443110718,0,0,-0.00363552976434274,0,0,0,0,0,-0.0342559127072444,0,0,0,0.121668287160486,0,0
X300073.SZ,0,0,0,0,0,0,0,0.162442266694164,0,0,0.0697643981424274,-0.0894422573129845,0,0.0396509786229984,0.217383413980537,0,0,0,0,0,0,0,0,0,0,0,0.0861682739928981,0,0,-0.163842966970542,0,0,0.0952438626098076,-0.0153799603366246,0.177329002817589,0.0552350496926669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206805816571655,0,0,0,0.03049791378336,0,0
X000933.SZ,0,0,0,0,0,-0.0115446574196357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101934591482632,-0.0423039187314211,-0.087462889848881,0,0,0,0,0,0.582131675874495,0,-3.46944695195361e-18,0,0,0,0,0,0,0.065901533916305,0,0.198909438121938,0,0,0,0,0,0,0,0,0.0710031895117407,0.101441337330672,0.0616202069768288,0,0,0,0,0,0
X600985.SH,0,0.0498431871517395,0,0,0,0.00088556769849376,0,0,0,0.329334665617523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210555721188174,0.138452972285774,0,0,0,0.0604669255115492,0,0,0,0,0,0,0,0,0,0.0436315697163096,0,0,0,0,0,0,0,-0.0154114029821035,0,0,0,-0.0126294490651812,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22889492677905,-0.127440056782291,0,0,0,0,0,0,0,0,0.0134506815234559,0,0,0,0,0,0,0,0,0.145882297832418,0,0,0,0,0.105315363093362,0,0,0,0,0,0,0,0,0,0,0,0.0464038146074483,0,8.67361737988404e-19,-0.0272712729466177,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.126748977428516,0,0.193506516090993,0,0,0,0.0347622004447096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662669998038578,0,0,0,0.329742160575722,0,0.0074013480581005,0,0,0,0,-0.0602781278897739,0,0,0,0,0,0,0,0.00693404348627704,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.0576084563761429,-1.0842021724855e-19,0,0,0,0,0,0,0,0.509936321359428,0.0301052529592136,0,0,0,0,0,0.00577055625174991,0,0,0,0,0.00111153994212214,0,0,0,0.0729935063034273,0,0,0,0,0.00828399599301341,0,0,0.0171884696434877,0,0.0279834681014516,0,0,0.0258493676563002,0,0,-0.00875414219736778,0,0,0,0.00212654697311328,0,0
X600549.SH,0,0,0,0,0,0.0253975726572905,0,0,0,0,-0.00320586971022802,0,0,0.02189397704823,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,-0.119388716279481,0,0,0,0,0,0,0,0,0.257656362356257,0,0,0,0,0,0,0,0,0,0.123915225998984,0.00893103110544742,0,0.313100137623195,0,0,0,0,0,0.0662247885237754,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0062405460220545,-0.0264845363385651,0,0,0,0,0,-0.109930088761024,0,0,0.0403896698698134,0,0,0,0,0,0,0,0,-0.0165029040762081,0,0,0,0,0,0,-0.119388141234721,0,-0.0761038655893807,0,3.46944695195361e-18,-0.218366286790063,0,0,0,0.0933717188734913,0,0,0.0723841390979108,0,0,0,0,0,0,-0.00462947968079417,0,-0.120820843767982,-0.0370921602569006,0,0,0,0.0992930878331661,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.0935562214947036,-0.134580069687719,0,0.101193217249269,-0.047500557293353,0,-0.13719325615268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116363946262372,0,0,0,0,0,0.0460832223814838,0,0,0,0,0,0,0.02520266143547,0,0,0,-0.487783298067088,0,0.150083000257018,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,-0.0550824871334667,0.0228753823540249,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108193851984255,0,0,0,0,0,0,0,0,0.191736484919245,0.10130500454667,0,0,0,0.196272408946702,-0.0910034629786172,-0.294215913546377,0,0,0,0,0,0,0,0,0,0,0,0.189994762644216,0,0,0,0,1.18959176843884,0,0
RealEstate_excess,0,0,0,0,0,0.0426235252988862,0,-0.0539361715890939,0,0,0.0507893398867926,0.0353570638949441,0,-0.0113032912424625,0,0,0,-0.0303752629311411,0,0,0,0,0,-0.131581837700871,0,0,0,0,0,-0.0323403688327767,0,-0.0358165494898217,0,0.0462355352899551,0,0,0,-0.00178940815884041,0,0,0,0,0.0529215041935518,0,-0.105123880647987,0,0,0,0,0,0,-0.0240018502813566,-0.0231429576655066,0,0,0,0,0,0
MKreturn,0,-0.099649005533961,0,0,-3.46944695195361e-18,0.0699250118850456,0,0,0,0,0,0.0399846884907393,0,-0.140647281055585,-0.0216063000064994,-0.0243196400765866,0,0,0,0.0595979941996054,0,0,0,0,0,0,0,0,0,-0.0164641506824724,0,0,0,0,0,0,0,0.00661296067998521,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263797430351043,-0.0324121540702684,0,0,0,0.0320516820026388,0,0
MKvol,0,0,0,0,0,0,0,-0.00214724759577663,0,0,0,-0.000304258197544884,0,0,0,0,0,0,0,-0.00210532867883036,0,0,0,0.000286509199102779,0,0,0,0,0,0,0,0,0.00584223219238879,-0.000352988902584258,0,0,0,0,0,-0.000756740145081066,0,0,0,0,0,0,0,0,0,0,0,-0.00493551306288873,0.00641794765571945,0,0,0,0.0211285995870848,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,-0.0259517614446751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243084546272528,0,0,0,0,-0.0770359481302174,0.0746974010526006,0,0,0,0,0,0,0,0,-0.282995083569714,0.234591832347332,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,9.60456486647012e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00133521954243997,0,0,0,-0.0012906900886837,0,0.00136654016842416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00474329396587491,0,0,0,0.018073045822022,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000429520866589591,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,-0.000513514412627635,0,0,-0.00108820118439285,0,0,0,-0.00147749482617381,-0.00784621846579479,0,0,0,0.0105265986574891,0,0
