,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600547.SH,X000723.SZ,X601600.SH,X600352.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600188.SH,X600886.SH,X600795.SH,X600362.SH,X600801.SH,X601992.SH,X600027.SH,X600111.SH,X000898.SZ,X600176.SH,X000786.SZ,X600516.SH,X002466.SZ,X000709.SZ,X002460.SZ,X002271.SZ,X600299.SH,X002110.SZ,X000629.SZ,X600489.SH,X601158.SH,X600219.SH,X000990.SZ,X000883.SZ,X600808.SH,X000553.SZ,X600985.SH,X000630.SZ,X000027.SZ,X600583.SH,X600157.SH,X000825.SZ,X600426.SH,X600339.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.0651345217495499,0,0,0,0,0,0,0,0,0.0166529405766108,0.0561467024267175,0,0,0.0449522368319229,0,0,0,0,0,0,0.00751908167369744,0,0,0,0,0,0,0,0,0,0,0,0.0973069250130275,0,0,0,-2.71050543121376e-20,0,0,0.0550641992161987,0,-0.0060560236745299,-0.0118953866365749,0,0,0,0,0,0
X600028.SH,0,0,0.123485652084158,0,0,0.00110839174985502,0,0,0,0,0.104987336334419,0,0,0,0,0.0497067995646066,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.00243488914891724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125086547936973,0.0643478366825277,0,0,-0.00524463354407841,0,0,0,3.8577037755273e-05,0,0
X601088.SH,0,0,0,0.181854846067933,0,0,0,0,0,0,0.0929678170815475,-0.187557606591149,0,0,0,0,0.0625267846286234,0,0,0,0.2069615262627,0,0,-2.77555756156289e-17,0,0,0.0103171149080421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627091024392466,0,2.16840434497101e-19,0,0,0.0134568496671773,-0.0373179347182219,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.194172286520583,0,0,-0.00259417752688749,-1.0842021724855e-19,0,-0.0182368833269775,0,0,0,0,0,0,0,0,0.501050704069278,0,0,0,0,0,0,0,0,0,0,0,-0.0378577168836879,0.0118083501000932,0,0,0,0,-0.00786890716505633,0,0,-0.0240720317637994,0,0,0,0,-0.00934536380674582,0,0,-0.00252712192173472,0,-0.0182874092281083,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.0499317109923148,0.0550161150915855,0,0,0,0,0,0,0,0,0,0.173201111210731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614660426227467,0,0,0,0.145677936036523,0,0,0,0,0,0,0,0,0,0.0158611135521919,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.133772962393813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386537719667761,0.00961777827777022,0,0,0,0,0,0.4107165406165,0,0,0,-0.108497397049709,0.0651950202106864,0,0,0,0,-0.0429554370952477,0,0,0,0,0.193151270998712,0,0,0.0413637149194469,-0.00904901879912235,0,0,0,-0.0522699130176752,0,0
X600011.SH,0,0,0,0,0,0.00698639153660841,0,0,0,0,0.0456472661987725,0.173795384141564,0,0,0,0,0,0,0.123211243182546,0,0,0,0.288301329313087,0,0,0,0,0,0,0,-0.0790297551254653,0,0,0,0,0,0,0,-0.0501936738994295,0,0,0,0.00103952629565771,0.00206622421660223,0,0,0.017146435524717,0,0,0,0,0.040227359016436,0,0,0,0,0.00528236891275598,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0893629263860132,0,0,0,0,0,0,0,0,0,0,0,0,0.0394731367440949,0,0,0,0,0,0,0.0413624623086832,0,0,0,0.0934976279271743,0,0,0.243680433404526,0,0,0,0,0,0,0,0,0.192352387466349,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,-0.00532746400494559,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00905414408101601,0,0,0,0,0,0,0,0,0.0620863361102505,0,0,0.180644465046643,0,0,0.0150786574119822,0,0,0.0447144028151423,0,0,0,0,0.133332942538966,0,0,0,0,0,-0.0278216204820221,0,0,0,0.0221483319155734,0,0
X000723.SZ,0,0,0,0,0.317715873848625,0,0,0,0,0,0,0.528925977300697,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22431640072512,0,0.353237862999373,0,0,0,0.473975050161402,0,0.40590160839225,0,0,0,0,-0.0241869527947039,0,0,0,0,0,0,0,0.128991077327596,0,0,0,0,0,0,0,0,0,-0.0513331769443133,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.03135380660737,0,0,0,0,0,0,0,0,0,0.0478102740346419,0.0013892019056301,0,0,0.220516741323307,0,0,0,0.0273511724433463,0,0,0,0,0,0,0,0,0,0.241781733372636,-1.0842021724855e-19,0,0,0,0,0,0,0,0.038640024248891,0,0.158583400151322,0,0,-0.00673030701952066,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407447867379647,0.199718500468076,0,0,0,0,0,0.443609451894987,-0.23160598209544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147036085656661,0,0,0,0,0,0,0,-0.137750112521521,0.271240870894671,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.133588766552851,-0.0145278413616965,0,0,0,0,0.174779292455175,0,0,0.0586529509034811,0.108184807363287,0,0,0.0438662695906688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00775784784491954,0,0,0,0.0250901496983603,0,0,0,0,-0.0275263275656809,0,0,0,0,0,0,0
