,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600623.SH,X002466.SZ,X600157.SH,X600886.SH,X600111.SH,X600362.SH,X600188.SH,X600547.SH,X601992.SH,X600660.SH,X600299.SH,X000792.SZ,X601158.SH,X600309.SH,X600583.SH,X600489.SH,X000709.SZ,X000883.SZ,X300072.SZ,X600352.SH,X000539.SZ,X000898.SZ,X002407.SZ,X000027.SZ,X000723.SZ,X002460.SZ,X600549.SH,X000630.SZ,X002470.SZ,X600176.SH,X600098.SH,X600021.SH,X000012.SZ,X000983.SZ,X600612.SH,X000959.SZ,X000629.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0248889798019601,0,0.0549900888646467,0,0,0,0.0230807760671087,0,0.0191600016928666,0,0,0.0484777793912994,0,0,0,0,0,0,0,0,0.218713252128509,0.083010119540896,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222611362415484,0.0356110040248829,0,0,0,0,0.015122581545307,0,0,0,0.00237698840045656,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.074467602472415,0,0,0,0,0,0,0,0,0,0.0754863656116928,0,0.0341299646852491,0,0,0,0,0,0,0.0670781055468731,0.175822132572951,0,0,0,0,0.0272343423805654,0,0,0,0,-0.0577945601373583,0,0.00500054760580275,0,0,0.0208562813101472,0,0,0,0,0,0,0.0189068870064195,0,0,0.00456182640223418,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.195210583557154,0,0,0,0,0,0,0.0245767591008892,0,0,0,0,0.0196292831132337,0,0,0.0431096477944498,0,0.0059855249227741,0,0,0.120916737020261,0,0,0,0,0,0,0,0,0.00235038311356392,0,0.121444757325027,0,0,0,0,0,0,0,0,0,0,0,0.115013038759072,0,-0.0282842424555904,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0361109360416575,0,0,0,0,0,0.354691078154364,0.00287126649009737,0,0,0,0,0,0,0,0,0,0,0.0321089618939723,0,0.00871524206847472,0.115586912168788,0,0,0,0,0.0105591098552763,0,0,0,0,0,0,0,0,0,0,0.0285301995195023,0,0,0,0,0,0,0,0,-0.0105275258667403,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.0566498275220252,0,0,0,0,0,0,0.0366954926414287,0,0.0662894352041369,0,0.20908548342943,0,0,0,0,0,0,0.0667985082079961,0,0,0.0133521798332135,0.0942253299276432,0.0223813333866586,0,0,0,0,0,0,0,0.0986341948538198,0,0.0910164937240432,0,0,0,0,0,0.0852222257641615,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0180337733512968,0,0.000987563713494038,0,0,0,0.0552234967051028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31903132595998,0,0,0,1.73472347597681e-18,0.026700190514907,-0.0112398353178753,0,0,0,0,0,0,0.024445129028375,0.155655775931739,0.00515815259836069,0,-0.00685239723930674,0,0,0,0,0,0,0
X600585.SH,0,0,0.121015271164527,0,0,0.220708479112059,0,0,0,0,0,0,0,0,0,0,0,0.123160151867422,0,0,0,0.105491451146178,0,0,0,0,0,0,0,0.0675727175239036,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0977801121715085,0,0,0,0,0,0,0,0,0,0,0,-0.0222680129613783,0,0.0472406483108206,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00926117429747542,0,0,0,0.168644126543608,0.0276771629229495,0,0,0.022480059063996,0,0.163246648964423,0,0,0,0,0,0.229982635295876,0,0,0,0,0,0,0,0,0,0,0.107167828329319,0,0,0,0,0,0,0.199229367233951,0,-0.0552185999868225,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535332773851184,0,0,0,0,0,0,0,0.0082835757010027,0.0966352001143259,0,0,0.0860344200373764,0,0.0541202241955536,0,0,0.15130581326174,0,0,0,0,0.115246211031523,0,0.0508314136727726,0.0300497888973705,0,0.122659643193783,0,0,0,0,0.0467000903855332,0.043076438071216,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0112624527651912,0,0,0,0,0,0.044123240478761,0,0,0,0,0,0.150802814740081,0,0,0,0,0.0388313565017517,0,0,0,0,0,0,0,0.159493322364015,0,0,0,0,0.163497760910343,0,0.154589209147783,0,0,0,0,0,0,0,-0.147439565106279,0.142630873333826,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.147532808864307,0,0,0,0,0,0.067984294093201,0,0.000967371875565752,0,0,0,0,0,0,0,0,0,0,0,0,0.157354112736961,0,0,0,0,0.118563756685856,0,0,0,0,0,0,0,0,0,0,0.0986742523562354,0,1.73472347597681e-18,0,0.0268554507613384,0,0.0353454758246128,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00913941772438537,0,0,0,0,0,0.0654038632912497,0.0578563850633601,0,0,0.095592851733231,0,0,0,0,0.0464940079249657,0,0,0,0,0,0,0,0,0,0.154243116245222,0.087133065464475,0,0,0.0623322142492277,0,0,0,0,-0.021822638857742,-0.00787056898731264,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.0566925341629059,0,0.0189965210548455,0,0,0,0,-1.73472347597681e-18,0.0301467306779981,0,0,0,0,0,0,0,0,0.0154592463231091,0.126282949665685,0,0,0.108057533415247,0,0,0,0,0.051474690390886,0,0,0,0,0,0,0.0155578129605293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386931795086782,-0.0699609815813326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516262755573312,0,0,0,0.0458468269254199,0,0,0,0.210079726174987,0,0,0,0,0,0.110185919401673,0,0,0,-0.0290704216443917,0,0,0,0.270955878541631,0.0849701311755929,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.175148005934834,0.102299120718239,0,0,0,0,0,0,0,0,0,0,0,0.0392953873636104,-0.0660529762979829,0,0,0,0.295265491259313,0,0,0,0,0,0,0,0,0,0,0.297515652508091,0,0,0.5437851180533,0.0725524904380636,0,-0.0472284192142452,0,0,0,0,-0.0919622704651299,0,0,0,0,0.14827420527067,-0.100232276627024,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0683664689756854,0,0,0,0,0,0,0,0,0.00725002497619018,0,0,0,0,0,0.0578255985055638,0.0887872234306196,0,0,0,0,0,0,0,0.172206261761526,0,0,0,0,0.00361031274792598,-3.46944695195361e-18,0,0,0,0,0,0,0.213837097146749,0,0,0.0668745179471225,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253330175936991,0.0685418208345858,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.203124901143976,0,0,0,0,0.164117368639106,0,0,0,0,0,0,0.0144393562899449,0,0.0147788436450955,0.0136325069936996,0.164124257556615,0,0,0,0,0,0,0,0.00451434731708242,0,0,0,0,0,0,0
