,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600547.SH,X600886.SH,X600585.SH,X600011.SH,X600660.SH,X601600.SH,X600795.SH,X000792.SZ,X600489.SH,X600362.SH,X600010.SH,X000708.SZ,X600111.SH,X600803.SH,X600027.SH,X002460.SZ,X601991.SH,X600160.SH,X000301.SZ,X600426.SH,X002466.SZ,X000983.SZ,X601699.SH,X000786.SZ,X600176.SH,X600219.SH,X000807.SZ,X600985.SH,X002128.SZ,X000630.SZ,X000933.SZ,X000877.SZ,X601168.SH,X600096.SH,X000408.SZ,X000883.SZ,X000027.SZ,X600378.SH,X000932.SZ,X600995.SH,X002353.SZ,X002271.SZ,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,0,0,0.138063469629448,0,0.0747940992381227,0,0,0,0,0.0786479980495855,0,0,0,0,0,0.161290104942364,0,0,0,0,0,0.0603650244679459,0,0,-0.00447592604894417,0,0,0,0,0,0,0,0,0,0,0,0.24060858953852,0,0,0,0.217460382037005,0,-0.0032738825978975,0,0,0.0354867977739538,0.0245258774510659,0,0,0,0,0,0
X600160.SH,0,-0.347895705757387,0,0,0,0,0,-0.0362538074126933,0,0,0,0,0,0,0,-0.315256066780394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983560093987136,0,0.530098689639832,0,0,0,0,0,0,0.116693740890841,-0.0960166402246061,0,0.0331579054075343,0,0,0,-4.33680868994202e-19,0.123190093089889,0,0,0,-0.132302635169434,0,0
X000301.SZ,0,0,0,0,0,0,0,0,-0.0504442013877308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243165990527433,0,0,0,0.000191988917519829,0,-1.0842021724855e-19,0.0838293645651422,0,0,0,0.0202794800877419,0,0,0,0,0,0,0.0953330797530405,0,0.0845501057433025,0.0266961159269233,0,0,-0.013336586342153,0,0,0,0,0.0139044252065866,0,0
X600426.SH,0,0,0,0.312851867198525,0,0,0,0,0,0,0,0.0613885044620996,0,0,0,0,0,0,0,0,0.0983172784995971,0,0,0,0,0,0,0,0,0,0.0220857629336782,0.185379297524852,0,0,0,0,0,0,0,0.0620643376339155,0.181991380584766,0,0,0,0,0,0,0,0,0,0,-0.0326419468746503,0,0,0,0,0.00218437559926061,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161026306156113,0.0355724827863867,0,0,0,0,0,0,0,0.786310463031306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104551678922861,0,0,0,0.0467115143193861,0,0,-0.0393664092127047,-0.0106603697389801,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.00163014538729384,0,0,0,0,0,0,0,0.00963249918850433,0,0,0,0,0,0.19067596506908,0,0,0,0,0.287332934706441,0.0391781815275152,0.0798440860511077,0.0740358894859283,0,3.46944695195361e-18,0,0,0,0.0268656952976006,-0.0305632938216631,0,0,0,0,0,0,-0.0389191611243516,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.118428084326999,0.11076171875436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0426856793945563,0,0,0,0,0,0.111114559115827,0,0,0,0,0,0.397872021110873,0,0,0.116871950448641,0,0,0,0,0,0,0,0,-0.106698926970323,0,0,0,0,0,-0.088886560878107,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,-0.0902787447834142,0,0,0,0.288020946916911,0,0,0,-0.0332007060652472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290205608526573,0,0,0,0,-0.111429144959854,0,0,0,0,0.150928962407983,0,0,0.0837052296438077,0,0,0,0.0551692187753052,0,0,-0.0515888735119394,-0.0266248756740876,-0.125655911280134,0,0,-0.0378286216407154,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0180642911237953,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.373569874167431,0.0396751467961469,0,0.353292498806806,0.313081815838372,0,0,0,0,0,0,0.0594356195984549,0,0,0,0,-0.0119561375031305,0.0981972587717177,0.0128142386066941,0,0,-0.105565171648807,0,0,0,0.109569203030675,0,-0.230023190934423,0,0.0538960071259987,0,0,0,0.0170402808111016,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203352631290081,0.0330586670251685,0,0,0,0,0.082855752736506,0,0,0,0,0.0656581507835145,0,0,0,0,0,0,0,0.0674551139064143,0,0,0,0.0178030503490729,0,0.474972344091574,0,0,0,0,-0.0430188442994912,0,0,-6.93889390390723e-18,0.112942214936362,0,0,0,0.0252077133579235,0,0,0,-0.00909275772810671,0,0
X000807.SZ,0,0,0,0,0,0,0,0.0660985852602692,0,0,0,0,0,0,0,0,0.284839562999928,0,0,0,0,0.238365979637251,0,0.0904928711431542,0.0851015733977201,0,0.0730011822389496,0,0,0,-0.0565195425125745,0,0,0,0,0,0.154235222975441,0.125729242313944,0.0655608760438572,0,0,0,0,0,0,0,0,0.0864489449553504,0,0,0,0,0.0972095710835619,0,0,0,-2.16840434497101e-19,0,0
X600985.SH,0,0,0,0,0.0164045039874212,0.211147759264484,0,0,0,0,0,0,0.070970153236796,0,0,0,0,0,0,0,0,0.0905312532714778,0,0,0,0,0,0,0,0.294149038900187,0,0.117354647794021,0,0,0,0,0,0,0,0,0,0,0,0,0.0844117244602251,0.10697561710552,0,0,0,0,0,0,0,0,0,0,0.00724223824397413,0,0
X002128.SZ,0,0,0,0.0476988513113378,0,0,0,0,0,0,0.167205378271564,0,0,0,0,0,0,0,0,0,0,0,0,0.0762083036676249,0.00851373051284563,0,0,0,0.199257092733199,0,0,0,0,0,0,0,0,0.301556728377576,0,0,0,0,0,0,0,0,0,0,0.0904595977734097,0,0,0,0,0,0,0,-0.0976052142237376,0,0
X000630.SZ,0.00702147499448754,0,0,0,0,0,0,0.127100956914946,0,0,0,0,0,0,0,0.0714247910926498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302574572532375,0,0,0,0.165502792376272,0,0.345274126695331,0,0,0.0530348943970652,0,0,0,0,0.0397114348747646,0.0419464573713398,0,0,0,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.22928890899167,0,0,0,0,0,0,0,0,0,0,0,0.089694210898523,0,0,0,0,0.0693244501227823,0,0,0,0.153834837606496,0,0.0500636980107768,0,0,0,0,0,0,0.249155140173542,0,0,0,0,0.12666204396136,0,0,0,0,0,0,0,0,-0.018677601965102,0,0
X000877.SZ,0,0,-0.0835506036568378,0,0,-0.0293259112540237,0,0,0,0,0,-0.135918390193463,0,0,0,0,0,0,0.189357341260453,0,0,0,0,0,0,0,0.103605356451144,0,0,0,0,0,0,0,-0.0395730810902296,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.142074355479384,0,-0.124755303062594,0,0.0280995757004333,0,0,0,0.0368907854566707,0,0
X601168.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.249393898494885,0,0.210021037524405,0.0385779411988539,0.647534613972728,0,0,0,0,0.0200197991484063,0,0,1.73472347597681e-18,0,0.0473228251792339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670988425953779,0,0,0,0,0,0,0,0,0,0,0.0727643534842306,0,0,0,-0.0444667392658027,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0916174423973165,0,0,0.149901267786138,0,0,0.241016534014389,0,0,0,0.187030219016224,0,0,0,0,0,0,0,0,0.108951043716994,0.0747848575515168,0,0,0,0,0,0,0.0493924323120661,0,0,0,0,0,0,0,0,0.0120208407599884,0,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00505816713690769,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0224511131843634,0,0,0,0,-0.0459014800146192,0.159711353837459,0,0,0,0,0,0,0,0,0.402128325778904,0,0,0,0,0,0,0,0.300707336328739,-0.156590917696934,0,0,0,0,0,0,0,0.033876751953159,0,0
X000883.SZ,0,0,0,0,0.0871869885008289,0.0156664356527653,0,0,0,0,0.1753774612952,0,0.378136632588661,0.112883681272194,0,0,0,0,0,0,0,0,-0.0227392839602626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553067903556774,0,0,-0.0544736096239975,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,-0.103999300373756,0,0,0,0,-0.00185565995675821,0,0
X000027.SZ,0.0473419763760253,0,0,0,0.182860348918559,0,0,0,0,0,0.0578509794197111,0,0,0,0,-0.0325330955588006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252581210990623,0,0,0,0,0,0,0,0.251359280471692,0,-0.122183855278777,0,0.0655984682915675,0,0.116626481104641,0,-0.0880039434082716,0,0,0,0,0,0.00309935675810441,0,0
X600378.SH,0,0,0,0,0,0,0,0,0.210947645519425,0,0,0,0,0.0820718566404398,0,-0.0531255341128917,0,0,0,0.0179891533850857,0,0,0,0,0,0,0,0.178728894627209,0,0,0,-0.010327359991084,0,0,0,0,0,0.0587931438177328,0,0,0,-0.183237107168788,0,0,0,0,0,-0.00271904892352325,0,0.0811376509900482,0,-0.0509317024589874,-0.130359285261535,-0.23268720843026,0,0,0.0531810417768881,0,0
X000932.SZ,0,0,-0.0741232970408648,0,0,0,0.239335485703345,0,0,0,0,0,0,0,0,0,0,0.25066036506311,0.0335457341652446,0,-0.0138927757750129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583115865405509,0,0.0867518809963376,0,0,0,0,0,0.0310186750486835,0,0,0,0.218412084637408,0,0,0.0702810668316846,0,0,0,0,0.0031333910227648,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200374964174204,0,0,0,0,0,0,0,0,0,0.00194935404524964,0,0,0,0.175954351954833,0,0,0,0,0,0,0.0226916605516221,0,0,0.00728740677461613,0.0433725502898114,0,0,0,-0.0621834800415194,0,0,0,0.0727425597823327,0,0
X002353.SZ,0,0,0,0,0,0,-0.0747723846016265,0,0,0,0,0,0,0,0,0.0555236886182733,0,0,0,0,0,0,0,0,0,0,0.25887680881014,0.0902365993296513,0,0,0.123028469275419,0,0,0,0,0,0,0.304164946752023,0,0,0,0.174222304273177,0,0,0.13435082987757,0,0,0,0,0,0,0,0.0115242747615851,0,0,0,-0.00623327034816805,0,0
X002271.SZ,0,0,0,0.109272025487498,0,0,0,0,0,0.076704671212344,0,0,0,0,0,0,0.0874292492157302,0,0,0,0,0,0,0,0,0,0,0.117778698517674,0,0,0.089305855966373,0.221225067256654,0,0,0.0710306102036843,0,0.018879817148567,1.73472347597681e-18,0.0720870673477133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0392229344435475,0,0,0.0979848811861379,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216623872080231,0,0,0,0,0.00848950140963453,0,0,0,0,0.0270163025357807,0,0,0,0,0,0.0442348839473214,0.10725123764672,0,0,0,0,0,0,0,0,0.0206254072864383,0.0786022563307647,0,0,0,0,0,0,0.112262581538944,0,0,0,-0.0150487964151529,-0.0558137643912738,0,0,0,0,0
Change_TY3M,0,0,-0.0641691433929006,0,0,0,0.197773608878406,0.204232544208225,0,0,0,0.126216877232902,0,0,0,0,0,0,0,0,0,-0.0960486644438634,0,0,0,0.00909473213248554,0,0,0,0,0,3.46944695195361e-18,0,0,0.121108246154953,-0.303493878086938,0,0,0,0,0,-0.0250368297379146,0,0,0,0,0,0,0,0,0,-0.026814051416987,-0.0483452159358347,0.0722512595200025,0,0,0.0505463847766068,0,0
Slope,0.025111525442682,0,0,0,-0.00949061687140168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116683040284409,0,0,0,0,0,0.114962092003611,0,0,0,0.10056296045674,0,0,0,0,0,0,0,0,0,-0.132825673461949,0,0,0,0,0,0,0,0,0,0,0.669650904650891,0.0473356154406611,0,0,-0.105982471580053,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0697116124136424,0.00412876743923671,0,0,0,0,0,0,0,0,0,0,0,0,-0.0848192518945038,0,0,-0.00724152215707868,0,0,0,0,0,0,-0.0494525417292524,0.0815510528423094,0,0,0.56650385647668,0,0,0,0,-0.0530876095304606,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0.0260463338630597,-0.0426219630699997,0,-0.196271017191976,-8.67361737988404e-19,0,0,0,-0.0772715889313973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108932372171753,0,0,0,0,0,-0.050093185477892,0,0,0,0,0,-0.0674238739568371,-0.0176874638912019,0,0,0,0,0,-0.036756663661995,-0.0134657981008605,0,0,0,-0.0150843959430867,0,0
MKreturn,0,0,0.02124581519765,0,0,0,0,0,0,0,-0.0267530748700848,0,0,-0.165733448002656,0,0.0356954393727635,0,0,0,0,0,0,0,0,0,0,0,0.0266537458597754,-0.00833862307190919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0289644374265543,0,0.0147325374712393,-0.0756330496502006,0,0,0,-0.0210299885884755,0.0508012970238774,0,0,-0.0227972016213668,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00163336561209123,0.00171829390523027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.22537039293615e-05,0,0,0,0,0,0,0,-0.000593711161367111,0,0,0,0,0,0,0,4.48702956140052e-05,0,0,0,-0.00374593561744432,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166139153564015,-0.0101096568597669,0,0,0.0129412583232753,0,0,0,0,0,0,0,0.00346367668288362,0,0,0,0,0,0,0.00240544389598613,0,0,0,0,0,0,0,0,0,0.0174701371516243,0,0,0,-0.00277386099332461,0,0.0158044126951577,0.00202973629457393,0.0207482009791027,0,0,0,0.00687090828698063,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00182557680358032,0,0,0,0,0.010046112674918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149034639701964,0,0,0,0,0,0,-0.025553012122672,-0.00465500088158883,0,0,0,0.00427735890398413,0,0
