,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600309.SH,X601898.SH,X600010.SH,X601991.SH,X600688.SH,X600547.SH,X600188.SH,X601600.SH,X600660.SH,X600886.SH,X600795.SH,X600362.SH,X000898.SZ,X600027.SH,X601992.SH,X600299.SH,X600111.SH,X600516.SH,X600176.SH,X000709.SZ,X002466.SZ,X600808.SH,X000629.SZ,X002460.SZ,X600352.SH,X002110.SZ,X000825.SZ,X600489.SH,X600801.SH,X300072.SZ,X600339.SH,X601158.SH,X000553.SZ,X600219.SH,X600583.SH,X601699.SH,X600426.SH,X000883.SZ,X000786.SZ,X000932.SZ,X000301.SZ,X000408.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0.239118370251442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10382402816446,0,0,0,0,0,0,0.0423445261694496,0,0,0,0,0,0.113452866129363,0,0,0,0,0,0.0245959485553439,0,0,0,0,0,0,0.112549043151707,0,0,0,0,0,-0.0335254878389008,0,0.0771632928523189,0.0139698529409921,0.0197578258840643,0,0,0,-0.263580798628763,0,0
X600547.SH,0,0,0,0,0,0,0.0936605373865006,0,0,0,0,0,0,0,0.00648578560502092,0.0765590619467138,0,0,0,0,0,0,0,0,0,0,0.00446127432955308,0,0,0.062395613619472,0,0,0.194088852291817,0.607676114480213,0,0,0,0,0,0,0,0,0,0,0.0159654062569005,0,-0.0436382645133365,0,0,0.032752109576702,-0.0230419480382005,0,0.000110896295909631,0,0,0,0
X600188.SH,0,0,0,0,0,0.00522448051057818,0,0.0824762962903311,0,0,0,0,0,0.185684076922532,0,0,0,0,0,0.129990607831309,0,0,0,0,0,0,0,0,0.0341970707708184,0,0,0,0,0,0,0,0,0,0,0,0,0.494816849776507,0,0,0,0.165748486614988,0,-0.0250815668354376,-0.0929664920853211,0.0151970828387034,-0.00777999344975045,0,-0.0975186078300045,0,0,0,0
X601600.SH,0,0,0,0,0.0405405878334329,0,0,0.13863790595816,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0900553641869097,0,-1.73472347597681e-18,0,0.00786281845667675,0,0,0.0174405899767649,0,0,0,0.00451200627301864,0,0,0.0109740717985784,0,0.398913168622086,0.0303144217312732,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.0329144429957743,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0999078181015325,0,0,0,0,0,0.00663689943592349,0,0,0,0,0,0,0,0,0,0.0951314840379216,0,0,0,0,0.125638186039726,0,0,0.0584529589714809,0,0,0,0,0,0,0.0539219683322923,0,0,0,0.0298909066943956,0,0.35636470673689,0,-0.0559939044512193,-0.0264506400247465,0,0,0,0.0245908393242872,0.0227179108004405,0,0,0,0,0,0
X600886.SH,0,0.18593954162474,0,0,0,0.15197409888389,0,0,0.0645064125127548,0,0,0,0,0,0.109395670850514,0,0,0,0,0.0477098330493756,0,0,0,0,0,0,0,0,-0.0119078533431609,0,0,0,0.041817630840089,0,0,0,0,0,0,0.0964174933657845,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.000547868227881794,0,0,0,0,0,0
X600795.SH,0,0.0832924077554262,0,0,0,0,0,0,0,0,0,0,0,0.110800882613077,0,0,0,0.103752832912247,0,0.133004560799476,0,0,0,0,0,0,0.0689899399842228,0,0,0,0,0,0,0,0,0,0.043816276172447,0,0,0,0,0,0,0,0,0,0,0,0,-0.0160860804390147,-0.027689210696176,0,0,0,0,0,0
X600362.SH,0,0,0.0686755647383838,0.0591097320460269,0,0,0,0,0,0,0,0,0,0.294310880334252,0,0,0,0,0,0,0,0,0,0,0,0,0.00997971991168549,0,0.0837204797424007,0,0.168728515845145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00620336329028849,-0.0418882871215909,0,0,0,0,0,0
X000898.SZ,0,0,0,0.45142268063219,0,0.048850137603396,0,0,0,0,0,0,0.117495389513945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211172581426434,-0.0533163309097634,0,0,0,0,0,0,0,-0.0666515402497611,0,0,0,0,0,0.161402370464233,0,0.0388967898987442,0.0695772233770949,0.014840767415837,0,0,0.0228781850841902,-0.0167448235922209,0,0,0,0,0,0
X600027.SH,0,0,0.124062728451305,0.256912964720082,0,0.491865185798724,0,0,0,0,0,0.00297702950077691,0,0,0,0,0.363999989999637,0,0,0,-0.083506411301089,0,0,0,0,0,-0.117418687915396,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173055506525647,0,0,0,0,0,0,0,0,-0.00305627984575486,-0.0103958164301862,-0.118937279647247,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153858638413754,0.117717254723629,0,0,0,0,0.0481383020126808,0.143352389123405,0.0556821674502369,0.000889400292153368,0.0309475896616032,0,0,0,0,0,0,0,0,0,0,0,0,0.177039076672899,0,0,0,-0.0286199202846411,-0.0195122382847283,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0.0368137628225166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513911179795319,0,0,0,0,0.125648406806977,0,0,0,0,0.021411809694118,0,0.00397987973936187,0,0,0,0,0,0,-0.0346441404868716,-0.029451230529561,0,0,0,-0.251145561899291,-0.0146211397631915,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241783394916663,0,0,0,0,0,0,0.142640880486081,0,0,0,0.154455791902994,0,0,0,0,0,0.0387498305428565,0.00758633915138337,0,0,0.0448588571730884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0226998209211937,0.00723822808248401,0,0,0,0,0,0
X600516.SH,0,0.282776616684256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10808038794112,0,0,0,0,0,0,0.0303215639617877,0.237066443984315,0.186473568659611,0,0,0,-0.0261330265900988,0,0,0,0,0,0,0,0,0,0.277861384114246,0,0,0,0,-0.0041806576119921,-0.0582987280057307,0,-0.0644469297090548,0,0.0322002120819606,0,0
X600176.SH,0,0,0,0,0,-0.0202150339751581,0,0,0,0,0,0,0,0.0584484953132409,0,0,0,0,0,0,0,0,0.0398088137595988,0,0,0,0,0,0,0.0364335617911133,0,0,0,0,0,0.137327093886389,0,0,0.476113584473508,0,0,0,0.298749740567423,0,0,0,0,0.0437345354640569,0,-0.00962452675483185,-0.029366383131671,0,0,0,0,0,0
X000709.SZ,0,0.0270776020911024,0,0.00669174169199468,0.109313614027665,0,0,0,0,0,0,0,0,0.209860913093813,0,0,0,0,0.115917925782795,0,0,0,0,0.14116757534287,0,0,0,0,0,0,0,0,0.0613607434877919,0,0,0.0908951163230441,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00188528239948833,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0.0737207863646929,0,0,0,0,0,0.198345727167014,0,0,0,0.0752737469020856,0.299960582883505,0,0,0,0,0,0,0,0,0.00689325003892178,0,0.0892051872442289,0,0,0,0.635788213897084,0,0,0,0,-0.101069750545536,0,0,0,0,0,0,0,0,0,0,0,0,0.115033459473474,0,0.00549278435850868,0.00632857645303318,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0.0966384264846289,0,0,0,0,0,0,0,0.615815023477161,0,0,0,0,-0.00848273851379188,0,0,0,0,0,-0.013588408706716,0,0,0,0,0,0,0,0,-0.0731802415145723,0,-0.0134432096611322,0,0.0592028422000554,0,0,0.288360017951627,0,-0.0893192850027347,0,0,0.0152982988230357,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,-0.52033412928487,0,0,0,0,0,0,0.051138860429806,0,0,0,0,0,0,0,0,0,0.110325714492752,0,0.954973457766691,0,0,0,0.0366052937786661,0,0.130868205153955,0.206148659228492,0,0,0,-0.102076002519833,0,0,0,0,0,0,-0.7970903249317,0,0.118936731023149,0,-0.359812883512372,0,0,0.0124616163520437,0,0,0,-0.483818342690201,0,0
X002460.SZ,0,0.0625360837922138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.758541090611603,0,0.00560714352918959,0,0,0,0,0,0,0.0505324111528678,0,0,0,0,0,0,0,0,0.160975095367226,0,0,0.0648109419284228,0,-0.0588178293147128,-0.0653813389189761,0,-0.169333002020766,0,-0.185831936459234,0,0
X600352.SH,0,0,0,0,0,0,0.11564640757872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222133380751348,0,0.387174217946347,0,0.0182225319762189,0,0,0,0,0,0.0690814879946439,0,0,0,0.00738028207458731,0,0,0,0,0.0628022162845055,0,0,0,0,0,0,0,0,0.0138091188448954,-0.0307645119976733,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345997698523057,0,0,0,0,0,0,0,0,0,0.0392714350322783,0,0,0,0,0,0,0,0,0,0,0,0,0.168134956578106,0,0,0,0.653166335967016,0,0,0,0.0199307901514118,-0.0388849626833044,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.27311610357758,0,0,0,0,0.0507016123887199,0,0,0.14606477985548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698896559982986,0,0,0,0,0,0,0.128871962593498,0,0,0,0,0,0,0,0,-0.0771338502669595,0,0,0.19420919409488,0,-0.0391609060536094,-0.00414412231740681,0,0,0,0,0,0
X600489.SH,0.00180106009114747,0,0,0,0,0,0,0,0,0,0.0445060047596663,0.504049935928072,0,0.0334254906925269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519976175555009,0,0.128073953763896,0,0,0,0,0,0,0,0,0.0579016126657427,0.0470206420646623,0,0,-0.00660709783050967,0,0,0,0,0,0,0
X600801.SH,0,0,0.0920127468417128,0,0.129169654638571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167188929539176,0,0,0,0,0,0,0,0,0.217366161629876,0,0,0,0,0,0,0.00534352532200033,0,0,0,0.362404440034648,0,0.277613614171166,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,-0.107321577879397,0,0,0,-0.202955555386705,0,0,0,0,0,0,0,0,-0.0604901524842523,-0.337206263434308,0,0.277907596259028,0,0,0.335269451703899,0,-0.0686211113261792,0,0.177080624521267,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138920101820942,0,0,-0.160083670367129,0,0,-0.675687093678285,-0.0655193497264752,-0.0225187854114133,0,0,0,0,0,0
X600339.SH,0.225002997815365,0,0,0,0,0,-0.0717315650817281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707022899353613,0,0,0,0,0,0.0573840074933139,0.116929223348864,0,0,0,0,0.524414700530276,0,0,0,0,0,0.195345037532875,-0.0558132379702215,0,-0.0230379855013849,0.0144439274588345,0,0,0,0,0,0
X601158.SH,0.0311597608480816,0.0380786065348447,0.00157517751333931,0,0,0,0,0.0806349983655839,0,0,0,0,0,0.0294334764891115,0,0,0,0,0,0,0,0,0,0.0196175329765167,0,0,0.153456723508995,0,0,0,0.0565390581723622,0,0,0,0.0341324819794808,0.0160318639629986,0,0,0,0,0,0,0,0,0,0,0.0257231156162994,0,0,-0.005765766766467,-0.0114146133026232,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0.0421904784973815,0,0,0,0.0803511032237555,0,0,0,0.0899472207178227,0,0,0,0,0,0,0,0.0110068688228116,0,0.029715287144705,0.198498381490222,0,0.182940988101328,0,0,0,0,0,0,0,0,0.026784289158716,0,0,0,0,0,0,0.390354943198242,0,0.014042512956905,0,0,-0.043139253449288,-0.164487688585963,-0.0586805088955641,-0.0688446101672158,0,0.0819205769280542,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.131751415971449,0,0,0,0,0,0,0.198609743993614,0,0,0,0,0,0,0,0,0,0,0,0,0.0976757436715621,0,0,0,0,0,0,0,-0.0262613992426276,0.0200079732261335,0,0,0,0,0.12340462065266,0.134398842576759,0,0,0,0,-0.11894409831319,0.0736365241962925,0,0.0197933991428376,-0.016860806699744,0,0,0,0,0,0
X600583.SH,0.594478127794175,0,0,0,0,0,0,0,0,0,0,0,0,0.085285035907193,0.158953495926367,0,0,0,0,0,0,0,0,0,0.155392715399083,0,2.77555756156289e-17,0,0,0.0130412929199987,0,0,0,0,0,0.0257562443896045,0.455348367015298,0,0,0,0,0,0,0,0,-0.184418521848793,0,0,0.0455064187533331,0.0135029724676351,0.0118777736340797,0,0,0,0,-0.0278042468283103,0
X601699.SH,0,0,0.233258630567712,0.00428532211367696,0,0,0,0,0,0,0,0,0.287081125807337,0,0,0,0,0,0,0,0,0,0,0,0,0.0779780008492765,0,0.0414852647157508,0.126801752110351,0,0,0.0274938257919314,0.00118710036979541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00241530510787606,-0.0402974239519409,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,-0.0824522079345733,0.464716690938052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444130356587562,0,0,0,0,0,0,0,0.15127660926097,0,0,0,0,0,0,0,0,0.0564558268994753,0.105208817418832,0,0,0,0.039383750871123,0,0,0,0,0,0,0
X000883.SZ,0,0,0.0358055749129944,0,0,0,0,0.0381320494442587,0.0626562036203072,0,0,0.0768488067973886,0,0,0,0,0,0.0529172399500389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0430989021926943,0,0.174177419661757,0,0.0487458014505383,0,0,0,0,0,0,-0.0219415351279382,-0.00158169850793242,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.303055821268522,0,0.030887228450641,0,0,-0.0194380430349772,0,0,0,0,0,0,0,0,0,0,0,0,0.0955434260093213,0,0,-0.118635635152609,0,0,0,0.0305287283855389,0.716774001103235,0,0,0,0,0,0,0,0,0,0,-0.0853811898011125,0.0940381316849882,0,0,0,0,0,0,-0.0240448451536681,-0.0457108600333463,0,0.038572595342616,0,0,0,0
X000932.SZ,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0204956309150887,0,0,0,0.103316858244859,0,0,0,0,0,0.0673817371665359,0,0,0,0,0,0,0,0,0.193339525836921,0.013330001646365,0,0,0.574440631931818,0,0,0,-0.0076165174733778,0,0,0,0,0,0,0,0,0,0,0.0273433183816236,0,0,0.00361809591285628,-0.00495396427669398,0,0,0,0,0,0
X000301.SZ,0.513361392565942,0,0,0,0,0,0,0,0,0.116593239844171,0,0,0,0,0,0,0,0,0.0236876888885051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010534754361082,0,0,0.297873463775005,0,0,0,0,0,0,0,0,0,0,0.067648889594934,0,-0.0525040701121135,-0.0351653203238857,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.452976503831795,0,0,0,0,0,0,0,0,-0.147643612277367,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.207209087821945,0,0,0,0.279787355182447,0.134670684543301,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00186577975205473,-0.0280232668413078,0,0,0,0,0,0
Change_TY3M,-0.250236374133777,0,0,0,0,0,0,0,0,0,0,-0.0626290936201233,-0.409660934777364,0,0.187263793832775,0,0,0,0,0,0,0,0,0,0.109305210181018,0,0.0840414796067901,0,0.213792667996942,0,0,0,0,0,0,-0.517449909038545,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0479798933232281,-0.137676548607927,0,0.136098083078383,0,0,0,0
Slope,0,0,0,0,0.208554586244958,2.77555756156289e-17,0,-0.839870344486849,0,0,0,0,0,0,0.325726338733438,0,0,0,0,0,0,-1.08792553419286,0,-2.362705213096,0,0,0,0,0.413329822555097,0,0.753842094482029,0,0,0,0,0,0,0,0,0,0,0,2.43164520174583,0,0,-0.845345711116116,0,0,-1.71665313894071,0,-0.695451535208913,0,0,0,0,0,0
TED,0,-3.46944695195361e-18,0,0.00813017974469843,0,0.18479052434026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.591687626726645,0.281438948811634,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.0151504958307445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138998336810764,0.0652955014140516,0,0,0,0,-0.050007189427027,0.0442650255332194,0,0,0,0,0,-0.0728602481923775,-0.149773180515856,0,0.0331568500761255,0,0,0,0,-0.00413081461203303,0,0,0,0,0,-0.0135102900061782,0
MKreturn,0,0,0,0,-0.0429361353822471,0,0.11352248811507,0,0,0,0,0,-0.342862388081797,0,0,0,0,0,-1.73472347597681e-18,0,0.207549130989584,0,0,0,0,-0.154113777057854,0,0,0,0,0,0,-0.13911526230663,-0.0801465333922913,6.93889390390723e-18,0.000347491124186583,0,0,0,0,0.0941547772774546,0,0,0,0.0924823628378071,0,0,-0.0841571162319991,0,-0.00729399804060044,-0.053242324710073,0,0,0,0,-0.0336422334696214,0
MKvol,0,0,0,0,0,0.000552743380773618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000713447790726783,0,-0.000541257125344395,0,0,0,0,0,0,0,-0.000542158441297944,0,0,0,0,0,0,0.000668312922824183,0.000131973899095694,0,0,0,0.0300471084947521,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0158813569540293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183468732032927,-0.0181023453670056,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00417225250396143,-0.00459299809842184,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.00092610692529374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00171214255542459,0,0,0,0,0,0,0.00264787805562029,0,0,-0.0070757406281662,0,0.00343354389536888,0,0.00631412405831835,-0.00718677909042062,0,0,0,0,0.0141248538519369,0
