,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X002460.SZ,X002466.SZ,X000792.SZ,X600547.SH,X601898.SH,X601600.SH,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X000301.SZ,X600886.SH,X002271.SZ,X000877.SZ,X600362.SH,X600426.SH,X600795.SH,X600803.SH,X600176.SH,X600027.SH,X600489.SH,X601699.SH,X601991.SH,X000983.SZ,X000807.SZ,X600160.SH,X000786.SZ,X600995.SH,X000629.SZ,X000933.SZ,X600219.SH,X300037.SZ,X002080.SZ,X000932.SZ,X000723.SZ,X600378.SH,X600688.SH,X600096.SH,X000408.SZ,X000831.SZ,X600157.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000792.SZ,0,0,0,0,0,0,0,0.0818536970781252,0,0.052525135159895,0,0,-0.0428323936656552,0,0.204033543499607,0,0,0,0,0,0.0612983564044348,0,0,0,0,0,0,0,-0.0358361124186661,0.0423513432448391,0,0,0,0.0624657173563795,0,0,0,-0.0906738297281045,0,0.0578773427647372,0,0,0,0,0,0,0,0,0,0,0,0.029680077032843,4.33680868994202e-19,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0485855957766906,0,0,0,0,0,0,0,0,0,0.0844765740861906,0,0,0.0791657373069907,0,0,0,0,-0.176966148166583,0,0,0.623530902525096,0,0,0,0,0.0547366880313968,0,0,0,0.0180990735940706,0,0.0507304606049314,0.0382977951874099,0,0,0,0,0,0,0,0,0,0,-0.0223603487139596,0,0,0,0,0,0,0
X601898.SH,1.73472347597681e-18,0.329839556893999,0,0,0,0.00755563842422245,0,0,0,0,0,0.064877133978493,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0.219930249244492,0,0,0,0,0,0,0,0.0143906949560642,0,0,0.130618172154129,0,0,0,0,0,0,0,0,0,0,0,0,0.0897597841487771,0,0,0,0.0129889368700262,-3.4707717946955e-05,0,0,0,0,0,0
X601600.SH,0,0,0,0,-0.0874818448382947,0.141522985017793,0,0,0,0,0,0.146590127161767,0,0,0,0,0,0,0,0,-1.38777878078145e-17,-1.38777878078145e-17,0.314941843246938,0,0,0,0.0793569995204855,0,0,0,0,0,0.306038185328896,0.0879875275918874,0.238659086728056,0,0.0477395637988332,0,0,0,0,0,0,0,0,0.00303505269709831,0,0,0,0.102969346637137,0,0.0329054688688476,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0218034214579333,0,0,0,0,0.0644281020261695,0.0309366859497194,0,0,0,0,0,0,0,0,0,0,0.0415746595016594,0,0,0,0.072603031374438,0.0171898445451964,-1.0842021724855e-19,0,0.00757204146754533,0,0,0,0,0,0,0.151958892913023,0.0767460571638994,0,0.0499957248424239,0,0,0,0.00730173551859976,0,0,0,0.405191635851871,0,0,0,0,-0.0398918639545656,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.00470518039829817,0,0,0,0,0,0,0,0,0,0,0,0.0282357445881095,0,0.0828706185440589,0,0,0,0,0,-0.0636808333865104,0.0648531967609093,0,0,0.0390910414985908,0.112207645124251,0,0,0,0,0,-0.0215628078466302,0.1739245686776,0,0,0,0,0.00267408368577724,0,0,0,0,0,0,-0.010492727499355,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.0388618932500476,0,0,0,0,0,0,0,0,0,0,0,0,0.0335399412230649,0,0.027347189914908,0,0,0,0,-0.0442288627101567,0,0,-0.00258890758137977,0.0247689167724393,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.0992065835418558,-0.00397852450821533,0,0,0.012550640588319,0,0.0912383701257754,0,0.131786363070743,0,0,0,0.0286817806687394,-0.0378505092167069,-0.181958595540341,0,0,0,0,0
X600010.SH,0,0,0,0.0509470119097807,0,0.136818614902699,0,0,0,0,0,0,0,0,0.192544017695041,0,0,0,0.0485438326566147,0,0,0.107464345270121,0,0,0,-0.00226094101305155,0,0,0,0,0,0.0259897394843239,0,0,0,0,0.0355334637803353,0.0212304608115371,0,0.0256677106157272,0,0,0,0,0,0,0,0,0,0.0606835979383679,0,-0.0246338536437406,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0788954384937869,0,0,0,0.0423074902226503,0,0,0,0,0,0,0,0,0,0,0,0.101829040598711,0,0.128720341346902,0,0,0,0,0.0698953307006926,0.0191704310946567,0,0,0,0,0,0,0.0412782489984112,0.101835281175351,0,0,0,0,-0.0612422375839384,0.0159526093874334,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0807785073652058,0,0,0.0325408750396165,0,0,0,0,0,0,0,-0.200810087714707,0,0,0,0,0,0,0,0,0,0.0712711674668165,0,0,-0.0333045666102858,-0.0622986501004785,0,0,0,0,0.0256111069277727,0.0699240654426045,0,1.0842021724855e-19,0,0.000750144319567467,0,0,-0.0048312178943173,0,0,0,0,0,0,0.0177224838631989,0,-0.0160022123048691,0.0231777497985031,0,0,0,0,0,0
X002271.SZ,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0804619809430713,0,0,0,0,0,0,0,0,0,0.0676485011616352,0,0,0.0497998186539143,0,0,0.0528572998610812,0,0,0,0,0.221405434684281,0,0,0,0,0.172147908960314,0.205044787431766,0.204085955095703,0,-0.0856361568861148,0,0,0,0.0319409267634208,0,0,0,0.0141374487161519,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,-0.0313434180349211,0.229509600198455,0.49267584961511,0,0,0,0,0,0,0,0,0,0,0.186902460622878,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00963200881536564,0,0,0.0609525519968701,0,0,0,0,0,0,0,0,0,0,0,0,0.0159092718568874,0,0,0,0.0104950500143194,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0471945577701561,0,0,0,0,0,0,0.0403946029448865,0,0.40709281207672,0,0,0,0,0,0,0.100996423944724,0,0,0,0,0,0,-0.0189791456371405,0,0,0,0.00182354025481597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339143471462546,0,0.0615705454589535,0,0,0,0,0,0,0,0,0
X600426.SH,0,0.144820502743693,0,0.737796768398165,0.349505847468524,0,0,0,0,0,0,6.93889390390723e-18,0.0273943301810556,0,0,0,0,0,0,0,0.101226551653092,0,0,0,0,0.094440060041219,-0.0955785985150421,0,0,0,-0.0147167001445507,0,0,0,0,0,0,-0.370946345857831,0,0,0,0,0,0,0,0,0,0,0,0,0.250406412083578,0.0135117490834881,0.0454223280957167,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.120216736960802,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139171483495702,0,0.174709327783356,0,0,0,0,-1.73472347597681e-18,0,0.315224466058549,0,0.0551802044990447,0,0,-0.022350281497128,0,0,0,0,0,0,0,0,0.0640255794321233,0,0,0,-0.00292534581149069,0,0,0,0,0,0,-0.0355398993354375,0,0,0,0,0,0
X600803.SH,0,0,0,0,0.125050412834631,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.247414619672769,0,0,0,0,0,-0.0925361261449247,0,0,0.266431524166024,0,0,0,0.00437877174245151,0,0.0296524569028284,0,0,0,0.0561735308706039,-0.0161960576026379,0,-0.0955939043584716,0,0,0,0,-0.0677431144579169,0,0,0,0,0,0,0,0,0,0,-0.000651519081794596,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.00638159385212699,0,0,0,0,0,0.178439440599929,0,0,0,0,0,0,0.0846794526674914,0,0.0213959199052149,0.264898527222485,0,-0.0317764428875757,0,0.0535354482290967,0,0,0,0,0,0,0,0,0.120117167666434,0,0,0,0,0.0762407585316078,0,0,0,-0.0155997483759554,0,0,0,0,0,0,0,0.0396542776901958,-0.0237168316470748,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.416960904410441,0,-0.113055512973902,0,0,0,0,-0.0459714274660806,0,0,0,0,0,-0.0398780134162738,0,0,0,0.588944249441196,0.0191360930418473,-0.0882324300965778,0,0,0,0,0,0.125834238627709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891310242380173,-0.00862603836985136,-0.0188547217606455,0,0,0,0,0,0
X600489.SH,0,0,0,0,0.00209928964024776,0,0,0,0,0,0,0.681096074047011,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0660971152903664,0,0,0,0.0595390249432426,0,0,0.107138505773434,0,-0.0206470423074295,0,0,0,0,0.0459379881805842,0,0,0,0,0,-0.0158528927002765,0,0,0,0,0,0.0295041751690293,-0.0632345034323315,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.138232387455133,0,0,-0.0392836332502512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203247507526173,0,0,0,0,0,0.408165658896451,0,0,0,0,0,0.11510298129392,0,-0.044343389538619,0,0,0,0.114979648331182,0,0.43796493307777,0,0,0,0.158920982044238,0,-0.0413579737198354,-0.000927267096880021,0,0,0,0,0,0
X601991.SH,0,0,0.131216278858479,0,-0.122628571192873,0,0,0,0,0,0,-0.00481160821917957,0,0,0,0,0,0,0,0,0,0,0,-0.00845485708491336,0,-0.0153693106385584,0,0.278890563029622,0,0,0,0,0,0,0,0,0,0.0879164702698669,0,0,0,0,0.19957742938763,0,0,0.000443642390767331,0,0,0,0,0,0.0118233716949554,-0.0266518293527051,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.275512210618683,0.116733350030733,0,-0.0548516732594489,0,0,0,0,0.00180121918114919,0,0,0,0,0,0,0,0.000694952588243775,0.0435865823084188,0,0,0,0,0,-0.21910696624862,0,0.359699600448055,0,0,0,0,0.0194034033010805,0,0,0,0,0,0,0.0363837260549787,0,0,0,0.0179493382060233,0,0.057359195215431,0,0.00635395328708192,0,0.0249044290217442,-0.0303347079941426,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,-0.23876716206011,0,0,0,0.46240594380444,0,0,0,0,0,0,0,0,0,0,0,0.206670933838172,0,0,0,0,0,0,0,0.0132143187440519,0,0,0,0.27854892413998,0,-0.0171331287768296,-0.0510744980254134,0,0.13265944165885,0,0,0,0,-0.0102019174900673,0,0.106328356368158,0.0165335434420834,0,0.0161160469219931,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0.129587805998871,0,0.0129287874131565,0,0.117002122641217,0,0,0,0,0,0,0,0,0,0.0227213478472311,0,0,0,0,0,0,0,0,0,0,0.114427839682822,0,0.247785792058809,0,0,0,0,0,0,0,0,0.145833567990331,0,0,0,0,0,-0.0268341874965365,-0.0398900388597252,0,0,0,0,0,0
X000786.SZ,0.0385569258333345,0,0,0,0,0,0,0.0245231243985465,0,0,0,0,0.0988898377599021,0,-0.0663547815530615,-0.000677772121191812,0,0,0,0,0.0689367814774629,0,0.0329631089014997,-0.0240524614835862,0,0,0.473827699208589,0,-0.171999130155546,0,0,0,0,0,0,0,0,0.000337936581083186,0,0,0,0,0,0,0,0,-0.101986811753352,0,0,0,0,0.0897834097216927,-0.0632754255989576,0,0,0,0,0,0
X600995.SH,0,0,0,-0.0595735083711143,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.16516130414329,0,0,0,0,0,0,0.0920949149645759,0,0,0,0,-0.107750329234885,0,0.080963644159306,0,0,0.15077515183404,-0.0143418118014708,0,0.1432763982059,0,0,0.00825594145791991,0.0675194074364909,0,-0.0289778174786341,0,0,0,0,0,0,0,0,0,0,-0.0365072381361493,-1.73472347597681e-18,0.0170173628316485,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.177019495109556,0,0,0,0,0.0859932648663977,0,0,0,0.0658134747019826,0,0,0,0,0,0,0,0,0,0,0.0121819984799581,0,0,0,0,0.0519017480946002,0,0,0.0495965088177323,0,0.0206081697863152,0,0,0,0,0,0,0,0.138714770416838,0,0.137238222006179,-0.0460878026636166,-0.017565416872021,0.00929262491579285,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225612331204912,0.250499581535962,0,-2.16840434497101e-19,0.197356292539093,0,0,0.467656904050673,-0.0368426292192397,0.0730635391000645,0,0,0,0,0,0,0,0,0.130679189397372,0,0,0,0,0,0,0,0.0210965873320723,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501825475611985,0,0,0,0,0.102433373041738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249300528883902,0.0376894630570923,0,0,0.0849400219467151,0,0,0,0,0,0,-0.00019039744319152,0,0,0.063216735344245,0.0160972238184948,0,0,0,-5.34177804896539e-05,0,0,0,0,0,0,0
X300037.SZ,0,0,0,-0.174937236710244,0,0,0,0,0,0,0.205127626711001,0,0,0,0,0,0,0,0,0,0.174952529963478,0,0,0,-0.472342331188181,0,0,-0.137450600485992,0.09428380960102,0,0,0,0,0.205249344692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108957125900553,0,0,0,0,-0.0158746019889364,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370973576914228,0,0.102856696414321,0,0,0,0,0.0151915993356529,0.314965193507422,0.0523017913261854,0,-0.177051131689108,0,0,0.057256809717842,0,0,0,0.0995219079693836,0,0,0,0,0,0,0,0,0.0606611170727978,0,0,0,0,0,0.0425690929375249,-0.0145470982613037,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149675852257748,0,0,0,0,0.0813033064029957,0,0.037829983677725,0.123719736674119,0,0,0,0,0,0.0436887964012285,0,0,0,0,0,0,0,0,0,0,0,0,-0.00261839369785904,0,0,0,0,0,0,0,0,0,0,0.0389448979759937,-0.0208733045524396,0,0,0,0,0,0
X000723.SZ,-0.0633194773656458,0,0,0,0,0,0,0,0,0,0,-0.0602798140900046,0,0,0,0,0,0.0740900584596973,0.0418675016412177,-0.0255968231319693,0,0,0,0,0,0,0,0,0,0,0.248776415351145,0,0.240768565117978,-0.0216689566037525,0,0,0.147217925855853,0,0,0,0,0,0,-0.0104799987399952,0,0,0,0.0564487888656464,0,0,0,-0.00129914318122119,0,0,0,0,0,0,0
X600378.SH,0,0,0,-0.472896126932305,0,0,0,0.171316702028064,0,0.126502527002621,0,0,0,0,0,0,0,0,0,0,0.0722770602916668,0,0,0,0,0,0,0,-0.0242423865877165,0,0,-0.227403835526675,0,0.130513006592577,0,0,0,0,0,0,0.183065737493917,0,0,0,0,0,0,-0.0134602472544146,0,0,0,0,0.0419445657213338,0,0,0,0,0,0
X600688.SH,0.0664519530967404,0.123238950487747,0,0,0,0.377603851877938,0,0.0466440381721266,0,0,0,0.00204622962834065,0.049962628246863,0,0,-0.0414137209957531,0,0,0.141133786582884,0,0,0.00730424094126282,0.0716637840197055,0.0575790078250526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279463102922098,0,0,-0.337034975462469,0,0,0,0,0,0,0,0,0.0135141335819601,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,-0.0223662755833439,0,-0.119144947640735,0,0.0494463168503943,0,0,0,0,0,-0.0365604631554891,0.066633321839664,7.33062262526715e-05,0,0,0,0,0,0,0,0.0449168007739618,0,0.0205590931444045,0,0.102156813030635,0.0962397346764935,0.239115051200031,0,0,0,0,0.00590330252366036,0,0,0,0,0,0,0.106514152074659,0,0,0,0,0,0,0,0,0,0,0
X000408.SZ,0,-0.215495069321968,0,0,-0.00558303066640262,0,0,0,0.325382966687794,0.0739712335449545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114345815116628,0,0,0,0,0,0,0,0.0343906602213412,0,0,0,0,0,0.00555518073725692,0,0,0.0501535493832912,0,-0.0603070188163356,0,0,0,0,0,0,0,0.0937168216180491,-0.0906532829129764,0,0,0,0,0,0
X000831.SZ,0,0,0,-0.0806841000050245,0.0794675036206608,0,0,0,0,0,-0.147141313265145,0,0,0,1.06268363871462,0,0,0,0,-0.0620714418548655,0,0,0,0,0,0,0,0,0,0.0276008785271915,0,0.0135019053612162,0,0,0,0,0,0,0,0,-0.0712573262777634,0,0,0,0,0,0,0,0,0,0,0.0295166626636746,0.0450419568371372,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.0445542183117291,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.03177750575206,0,0,0,0.0447998300432507,0,0,0,0,0,0,0.105791383927985,0,0,0,-0.00152739511417027,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.0311788123462336,0,0,0,0,0,0,0,0,0.114091292323804,0,0,0,0,0,0,0.0668091847774552,0,0.308856047295454,0,0,0,0,-0.0658248375955045,0,0.0482548371454066,0,0,0.21701827272689,0,0,0,0,0.0343248981661055,0,0,0,0,0,-0.00505123845292528,0,0.0186818282746271,0,-0.0823117313868234,0,0,0,-0.016476470998074,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.00277385814383342,0,-0.317659971019325,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699191923690087,0,0,0,0.239267359363524,0,0,0,0,0.177337445374529,-0.14367615313398,0,0,0,0,0,0,0,0,0,0.0439571283655695,0,0,0,0,0,0,0,0.0738561663275548,-0.144305080321775,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135492904487548,0,0,0,0,0,0,-0.0198864538127023,0,0.152312332165363,0,0,0,0,0,0,0,0,0,0,-0.0557060169207326,0,0,-0.286116474350083,0,0,0,0,0,0,0,0,1.26944137786228,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.167167115841462,0,0,0,0,0,0,-0.168659236014547,0,0,0,-0.036020668059672,0.0216676150543746,0,0,0,0.098682778317438,0,0,0,0,0,-0.0206031232609864,0,8.67361737988404e-19,0.275873785688071,0,0,0,0,-0.0419711769459384,0,0,0,0,0,0,0,0,-0.182138605930955,-0.019747910550446,0,0,-0.069157377793741,0.852164563434698,0,0,0,0,-3.53368616780777,0,0
RealEstate_excess,0,0,0,0,0.00275034205783113,0,-0.0649208417094615,0.124983387605825,0,0,0,0.0192870301902675,0,0,0,0,0,0,0,0,-0.0245030355345696,0,0.0571694827483407,0,0,0.0493883108543418,0,-0.0565708414474476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00717258171160631,0.120555707556188,-0.120627423753588,-0.0970222147061134,0,0,0,0,0.0225963254677468,-0.0497209095663212,0,0,0,0,0,0
MKreturn,0,-0.096966815745738,0,0,0,0,0,0,0,0.0294228297761231,0,0,0,0,-0.0190799710025873,0,0,0,0,0,0,0,0,-0.0594027123958343,0,-0.131380522879973,0,0,0,0,0,-0.0423925453008542,0.0502509620355476,0,0,-0.00615027388580195,-0.0796967566564723,0,0,0,0.0886801187193539,0,0,-0.0186497311315152,0,-0.00640955648816732,0,0,0,0,0,0.0240193728622796,-0.0151089194159487,0.0301231806877141,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5381012473175e-05,0,0,0,0,0,0,-0.000704942032318689,0,0,0,0,0.000918313046837489,0,0,0,0.000945497417695793,0,0,0,0,0,0,0,0.00294396547780535,-0.0046699143040134,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0.0157381709455083,0,0,0,0,0,0,0,0,0,-0.0142870260193305,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.000632535451801187,0,0,0,-0.0318104817812798,-0.0178924954180051,0,0,0,0,0,-0.0181499626445965,0,0,0,0,-0.00936641622860428,0,0,0,0,0,0,0,0,0,0.0309775736250912,0,0.107190115208765,-0.139304252814173,0,0,0,0,0,0
CarbonVol_Guangdong,-0.00283323674260019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00441796935050604,0,0,0,0,0,-0.0038763551282842,-0.00710137696159793,0,0,0.0116510202832025,0,0,0,0,0,0.00475475733516323,0,0,0,0,0,0,0,0.035285843643876,-0.0482439770237813,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00197649861639144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00367190042896156,0,0,0,0,0,0,0
