,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X600585.SH,X002466.SZ,X000792.SZ,X600011.SH,X601898.SH,X600019.SH,X600547.SH,X600660.SH,X600111.SH,X600010.SH,X000708.SZ,X600795.SH,X600886.SH,X000301.SZ,X002271.SZ,X000877.SZ,X601600.SH,X600426.SH,X600027.SH,X600362.SH,X600803.SH,X600176.SH,X601991.SH,X601699.SH,X000983.SZ,X000408.SZ,X000629.SZ,X600160.SH,X000786.SZ,X000723.SZ,X600219.SH,X600378.SH,X600489.SH,X600995.SH,X002080.SZ,X600348.SH,X600096.SH,X600157.SH,X600688.SH,X000933.SZ,X000807.SZ,X600985.SH,X600141.SH,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,-1.38777878078145e-17,0,0.184477190379335,0,0.0794962344736744,0,0,0,-0.0163572536207644,0,0,0,0,0,0,0,0,0,0,0,-0.036827402517705,0,0,0.06458063398568,0,0,0.146962251673556,0,0,0.0439410820766,0.391774346514725,0,0,0,0,0,0,0,0,0,-0.024801265728611,0.0187410007378852,0,0,0,0.0643056650490417,0,0,0,0,0,-0.0317724101657882,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.0113066326900873,0,0,0,0,0,0,0,0,0,0,0,0.114532734636489,0.283779873689569,0.144804476825327,0,0,0.122704745976136,0,0,0,0,0,0,0,0,0,0,0,0,-0.097637323509738,0,-0.0558584418962654,0,0,0,0,0,0.00268179401851183,0,0.00865538095383911,0,-0.00492916895072192,0.0115171604587092,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,-0.0500976134495875,0,0,0,0,0.43163676341078,0.0208031222877093,0,0,0,0,0,0,0,0,0,0,0,0.202114745771163,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101211478453798,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122856107932383,0,0,0,0,0,0,0,0,0.079716895136853,-0.0688291417747235,0,-0.0066496381131642,0,0,0,0,0,-0.0252217416683705,0,0,0,0.102216008707955,0,0,0.153898058804319,0.0654339637249738,0,0,0,0,0,0.106898278360752,0,0.0444933273862136,0,0.0559152321012854,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.176053850508142,0,0.00884168975546081,0,0,0,0,0,0,0,-0.039826271516052,0,0,0,0,0.120333311035527,0,0,0,0,0,0,0,0.0500268792374176,-0.014855360329073,0,0.180495202143054,-0.0292679833015571,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.174451893236686,0,0,0,0,0,0.0762566164801845,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320066981773426,0,0,0.132595974080938,0,0,-0.0905269097027365,0,0,-0.0245213613807037,0,0,0,0,0,0,0,0.128702880276356,0,0,0,0,0,0,0,0,0,0,0,0.0128587851869425,0,0,0,0,0,0,0,0.015978500145889,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.0760867787751032,0,0.0803385856606198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174491292913777,0,0,0,0,0,0,0.0450848891838195,0,0,0,0.00698759320969613,-0.114469756654613,0,-0.0112048160895788,0,0,0,0
X600795.SH,0,0,0,0,0,0.0404158632350276,0,0,0,0.206985243878628,0,0,0,0,0,0,0,0,0,0,0,0.0542486900819048,0,-0.0811562318688465,0.0764531162863071,-0.14793516142464,-0.0668177173699146,0,0.111505203848454,0,0,0,0,0.0202146936388415,0,0,0,0.0993157734200024,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0545304256251022,0.139530944957313,0,0,0,0,0,0
X600886.SH,0,0,0,-0.0115075933362573,0,0,0,0,0,0.0626581272376182,-3.46944695195361e-18,0,0,0.0507443039616282,0,0,0,0,0,0,-0.0236513756326846,0,0,0,0.00385023657606934,0,0,0,0,0,0,-0.0358472685822981,0.0238116057777323,-0.109240034318851,0,0,0,0,0,0,0.0301143760239515,0.0854494234767545,0,0,0,0,0,0.205231007540437,0,0,0,-0.0397654269657959,-5.42101086242752e-20,0,0,0,0,0,0
X000301.SZ,0,0,0,0.0323683776260908,0,0,0,0,0,0,0,0,0,0,0,0,0.074085637138866,-0.456292457155572,-0.337865138270102,0,-0.294401136211236,0,0,0.291434342700907,0.0976040541781138,0,0,0,0,0,0,0,0.254415711124685,0,0,0,0,0,0,0,0,0,0,0,0,0.0380103443720794,0,0.277656024531906,0,0,0,-0.0526887142573074,0.0644867304116626,0,0.495421243431782,0,0,0,0
X002271.SZ,0,0,0,0,-0.0394841571139102,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.0572283362062659,0,0.0317542043400099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510044556782687,0,0,-0.0377579172827888,0,0.115554175579137,0,0,0,0,-0.112096904733319,0,0.00167882776876477,0,0.0874483520554996,0,0,0,0.00312186571799112,0,0,0,0,0,0
X000877.SZ,0,0,0,0,-0.0376654712758774,0,0,0.234062033266922,0,-0.130267058007855,0,0,0,0,0,0,0,0,0,0.0315108600040003,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.198396763553338,0,0,0,0,-0.00267831670159741,0.294217215760516,-0.0249430948497325,0,0,0,-0.0515920871005901,0,0,0,0.145119031373756,0,-0.0219851709305428,0.0124428488707482,0,0.37510972733219,0,0,0,0
X601600.SH,0.102022749335036,0,0,0,0,0,0,0,0,0.0318630547060552,0,0.260131056623008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166242450773609,0,0,0,0,0,0,0.266043409418215,0,0.18575230408289,0,0,0,0,0,0,0,0.213566544239811,0,0,0,0,-0.00998840912077408,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.203201180499023,0,0,0.0724001495897778,0,0,0,0,0,0,0,0,0,0,0,0,0.0968660530852488,0,0,0,0,0,0,0.00567596226627633,0,0,0,0.0123302036411435,0,0,0,0.220362777793176,0,0,-0.0263504360767492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0.351004133485262,0,0,0,-0.105213982993135,-0.256736782330741,0,0,0.0497178997657542,0.23211767907985,0,0,0,0,0,0,0,0,0,0.270715345883713,0.0651004241074711,0,0,0.00467082251380545,-0.115543468140007,0,0,0,0,0,0.119843903481709,0.212578209916747,0,0,0,0,0.0637715802200343,0,0,0,0,0,-0.013530441988498,0.0808876543240387,0,0,0,0,0,0
X600362.SH,0.057468399784146,0,0,0,0,0,0,0,0.00457781751687425,0,0.0408158325662857,0,0.275122989526414,0,0,0,0,0,0,0,0,0,0.14401573125129,0,0,0,0.0514657028393766,0,0,0.00760459504129222,0,0,0.0531933832236272,0,0,0,0,0,0.0119210468291504,0,0,0,0,0,0,0,0.17423269667036,0,0,0,0,0.00317389717683069,0,0,0,0,0,0,0
X600803.SH,0,0,0.231571380229721,0,0.243110968451846,0,0,0.00673507118136589,0,0.0718019508971688,0,0,0,-0.0635472328983673,0,0,0,0,0,0,0,0,0,0,-0.0412668595132842,0,0,0,0,0,0,0.177819531856592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0474432035507072,-0.0422906174323679,0,0,0,0,0,0
X600176.SH,0,0.108990474010177,0,0,0,0,0,0,0.00558509323121835,0,0,0,-0.0457537548528673,0,0,0,0,0,0,0,0,0.153370791541664,0,0,0,0,0,0,0,0,0,0.112668527372353,0,0,0.251474126699716,0,0,0,0,0.0772767726121722,0.246124576433939,0,0,0,0,0,0,0,0,0,0,-0.0121024081340816,0.0166054326439865,0,0,0,0,0,0
X601991.SH,0,0,0.102497816628447,0,0.223508025313354,-0.155735480709351,0,0,0,0.179495870994898,0,0,0,0,0,0,0,0.985898009605373,0,0,0,0.0427011078487427,0,0,0.0268606440903758,0,0,0,0,-0.25301914855134,0,-0.127466281932089,0,0,0,0,0,0,0,0,0.102552320237311,0.00665273296898987,0,0,0,0,0,0,0,0,0.301191481535011,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.395141690915347,0,0,0.120160165462084,-0.160630953042131,0,0,0,0,-0.284699002658776,-0.0805268067107495,0,0,0.0112394164643024,0,0,0.0576011580685188,0,0,0,0,0,0.0399143882795622,0,0,0,0.286532617500367,0,0.0778288389361387,0,-0.0855606212948647,0,0,0.100450083589176,0,0,0,0,0,0,0,0.0895302908522607,0,0,0.177369968122032,0,0,0.0185742155784008,-0.0569255632839287,0,0,0,0,0,0
X000983.SZ,0,0,0,0,1.38777878078145e-17,-0.00264975735048102,0,0,0,0,0.449167156270213,0,0,0,0,0,0,-0.0856215691908665,0,0,0,0,0,0,0,0,0.230533971386437,0,0,0.15937747259405,0,0,0,0,0,0,0,0,0,0,0,0.113862706434408,0,0,0,0.237098658720862,0,0.12839458302299,0,0,0,-0.0344767001526606,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.38645420424715,0.424787430218517,0,-0.13448057463577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985455728880115,-0.00676304364895224,0,0,0,0,0,-0.0644940250492596,0,0,0,0,0,-3.46944695195361e-18,1.0842021724855e-19,0,0,0,-0.0582109945993895,0,0,0,0,0,-0.0150747310453136,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0.22904775588077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191972519764921,0,0.598335975791994,0,0,0,0,0,0.456276686609369,0,0,0,0.0693876135260769,0,0,0,0,0,0,-0.0479835636234365,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103780126579771,0,0,0,0,-0.245122387444882,0,0,0.105835109174268,0,0,0,0,0.169493866403445,0,0.0778303414446947,0.155594196277579,0.306801656392914,0,0,0,0,0.137528942877634,0,0,0,0,0.00694239620992018,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.105028940269448,0,0.141591092382732,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268561014712858,0,0,0,0,0,0,0.277098762845493,0.0660355774089605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678852534948573,0,0,0,0,0,-0.00137855569470637,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.118056956847932,0,0,0,0,0,0,0,0,0,0.294686461283897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112466029547391,0,0.0678063744463808,0,0,0,0,0.0590819176524526,0,0,0.106508789879615,0.0256998361127513,0,0,0,0.0953879196335695,0,0,0,0.0929035627622352,0,0.00413044917699825,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199562552068453,0,0,0,0,0,0,0.080452796281747,0,0,0,0,0,0,0,0,0,0.0190405184250431,0.0330342900921318,0,0,0,0.0410375803861583,0.0337071617804009,0,0,0,0.141154048435113,0,0.119800836978082,0.115854321501516,0.38743438802434,0,0,0,0,-0.0207174287003174,-0.000587566746234288,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0.00850774494229516,0,0,0,0,0,0,0.187132126511691,0,0,0,0.0269367435982359,0,0,0.0887635886466283,-0.0117025798559349,0,0,0,0,0,0,0,0,0,-0.269069153224765,0,0,0.24979009357557,0,0,0.158388951184136,0,0,-6.93889390390723e-18,0,0.0747298279068187,0,0,0,1.73472347597681e-18,0,-0.0375746218747451,0.0962425115890611,0,0,0.029357709022973,0,0,0,0,0,0,0
X600489.SH,0,0,0.157896656131355,0,0,0,0,0,0,0,0,0,0.215511119374459,0,0,0,0,0,0,0,-0.00708496395921428,0,0.0605511783412894,0.0678625139938858,0,0.285512764925874,0.0489656463749045,0,0,0.00304186906893751,0,0,0,0,0,0,0,0,0,0,0,-0.0214879393994616,0,0,0,0,0,0,0,0,0,-0.00643921918554155,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,-0.081256537961098,0,0,0,0,0,0,0,0,0,0,0,0,0.194617041926223,0.134342011240039,0,0,0,0.183836157611184,0,0,0,0,0,0,-0.0763420846852177,0,0.121345762891058,0,0,0,0.271237416526304,0,0,0.151140138907629,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.0364585036362728,-0.00157245638945753,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.240988514560623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853408953862328,0,0,0.221510095836582,0.0744779856699449,-0.206724838416392,0,0,0.140847431197174,0,0.0733165278102351,0,0,0,0,0.0754479943206475,0,0,0,0,0,0,0,0.262238848603601,0,0,0,0.0180519662107302,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.0877210167019453,0,0,0,0,0.0934276340871281,0.351939967581129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27340211491284,0,0,0,0,0,0,0,0,0.0862838761652038,0,-0.168079765407834,0,0,0,0.165152227802739,0,0,0.0514871558399032,0,0,0,0,0,0,0,0,0.0029151956800463,0.0493997194177469,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0.38886393851266,0,0.182123750082245,0,0,0,0,0,0,0,0,0.155916704813075,0,0,0,0.00373494478001175,0,0,0.0245118194589538,0,0,0,0,0,0.0545115810391505,0.242430269664348,0,0.0017754522700411,0,0,0,0,0,0,0,0,0.00857622310127527,0,0,0,0.13708247863226,0,0,0,0,0,-6.93889390390723e-18,0.0700092710504797,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164742363030987,0,0,0,0,0,0.0172271459255394,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.00834714195951324,0,0,0,0.12752757296697,0,0,0.0205963717671774,0,0,0,0,0.0513061808903597,0,0,-0.0110532869985704,0,0.232375300560498,0,-0.0284594664504423,0.0162736292680601,0,0,0,0,0,0
X600688.SH,0.00994310010803323,0,0,0,0,0,0,0,0,0.0106708072285108,0,0,0,0,0,0,0,0,0,-0.0428829084017818,0,0,0,-0.124813957818633,0,0,0.146851204411078,0,0.116221075392237,0,0,0,0,0,0,0.0740857225139148,0.23465325335406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152251635284112,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.550471433902954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00571930067578094,0,0,0,0,0,0,0,0,-0.122124292125451,0,0.158652546963634,0,0.0431025477596597,0,0,0,0.733572321929938,0,0,0.180264583902022,0,0,0,0,0,0,0.1239968786161,0,0,0,0,-0.0198953769775227,-0.0281238345156786,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151948241389309,0.087576385289904,0,0,0,0,0,0,0,0.112939840288835,0,0,0,0,0,0,0,0.0438864856388898,0,0,0,0,0.203750810906662,0.219057304921431,0,0,0,0,0.0181834008273673,0,0,0,1.0842021724855e-19,0,0,0.0105684221866894,0,0,-0.0372278577939883,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237555108309501,0,0,0.0741984430038942,0.0418667379549211,0.205465252165451,0,0,0.14347632877813,0,0,0,0.0422312520117823,0,0.159215853515341,0,0,0,0,0,0,0,0,0,0,0,0.0317554421147375,0,0,0.0108046051595929,0,0,0,0,0,-0.00741437753114567,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0.0743833957323409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345461829174117,0,0.013518092476686,0,0.00015454337923301,0,0,0,0,0,0.207284334573571,0,0,0,0,0.0186674035771744,0.301207443755757,0,0,0.00510323429934601,0.00394727569996585,0,0,0,0,-0.0076073047960093,-0.0356983195976422,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0.102026893657122,0,0,0,0,0,0,0,0,0,0.150709844879488,0,0,0,0.0722395423630112,0,0,0,0,0,0,0.0395975544954178,0,0,0,0,0,0.0161252575785839,-0.0349060137901727,6.93889390390723e-18,0,0,0.241097905549693,0,-0.016671739587246,0.0965838435903683,0.0574513837745693,0,0,0,-0.0113639798071009,0.0234584377707495,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.0824999881653576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033138410700033,0,0.137793425273972,-0.0325864129939109,0,0,0.0118766150840239,0,0.0160374175579556,0,0,0,0,0,0,0,-0.0140062219254145,-0.0381927645907425,0,0.131416338051846,0,0,0,0,0,0.0430891347253563,-0.29309317148108,0,0,0,0,0,0
Slope,0,-0.41318577237119,0,0,0,1.28398209816241,0,0,0,-3.5412376900592,0,0,0,0,0,0,0,0,0,-1.05883400685817,0,0,0,0,0,0,0,0,0,0.695154420034981,0,0,0,0,0,0,0,0,0,2.01911222731552,-0.261278456214741,1.37204122103082,0,0,0,0,0,0,-1.21072017176271,0,0.0740319832882257,0,0,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210562780772265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.00943177986550709,0,-0.251105687699491,0,0,-0.0960506728432018,-0.0243399384221542,0,0,-0.786865876332019,0.275350110492694,0,0,0,0,0,0,0
RealEstate_excess,0,-1.73472347597681e-18,0,0,0,-0.0266324073070924,0,-0.131560533787844,0,0,0,0,0,0,0,0,0,0,0,0,-0.065397980720951,0,0,0,0,0,0.0433948929509248,0,-4.33680868994202e-19,-0.0557711753476291,0,0,0.00679360412539343,0,0,0,0,-0.253865389327469,0,0,0.251868155276801,0,0,0,0,0,0,-0.0249849190807804,0,0,0.00646943270911971,0.00704878162108503,-0.0151347678562824,0,0,0,0,0,0
MKreturn,0,0,0,-0.00707176026272519,0,-0.113222371389993,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101044644012162,0.00935218612761048,0.111985486050395,0,-0.0574323485133264,-0.0503466943233634,0,-0.0213691494788771,0,0.0581445493779479,-0.0102441634982847,0,0.0459819774527291,0.0109115433823806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0086921057180928,0,0,-0.0115103333203789,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00116340992774466,-2.11777295686225e-05,0,0,0,0,0,0,0,0.000745036467379361,0,0,0,0,0,0,0,0,0,0,0.000155476520089344,0.000424139346680262,0,0,0,0,0,0,0,0,0,0,-0.00311349381719924,0.000385047960128675,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141550684569451,0,0,0,0,-0.0220635169403106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116626436123966,0.0186406266401707,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00171756200865552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000624324944932228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00090845227066963,0,0,0,0.000978858446783184,0,0,0,0,-0.00481372571450291,-0.0105653809268308,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0.00815415703862259,0,0,0.00282063136793157,0,0,0,0,0,0,0,0,0,0,0,0,-0.0054380214540655,0,0,0,-0.0077799302910821,0,0,0,0,0,0,0,0,0,-0.00508537969739645,0,0,0,0,0,-0.00589266819214385,0,0,0,0,0,0,0,0,0,0,0.0145201227274672,-0.00537273404457642,0,0,0,0,0,0
