,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X002466.SZ,X300072.SZ,X600688.SH,X600660.SH,X002460.SZ,X600795.SH,X601992.SH,X600362.SH,X600188.SH,X601991.SH,X600547.SH,X600111.SH,X600886.SH,X000898.SZ,X600516.SH,X000709.SZ,X000792.SZ,X600157.SH,X600027.SH,X000786.SZ,X000408.SZ,X600176.SH,X600339.SH,X600219.SH,X000723.SZ,X600489.SH,X000959.SZ,X002271.SZ,X000553.SZ,X600352.SH,X601158.SH,X600808.SH,X000883.SZ,X000807.SZ,X000630.SZ,X600549.SH,X000983.SZ,X002092.SZ,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0410359561864967,0,0,0,0,0,0,0.037020052294881,0,1.0842021724855e-19,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.00855954747087178,0,0,0,0,0,0,0.0535469071451223,0.057056258150661,0,0,-0.0552890890785724,0,0,0.0591154969403181,0,0,0,0,0,-0.0104904407493199,0.0204296533508816,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0205164286169465,0,0,0,0,0,0,0,0,0,0.0430092882000724,0,0,0,0,0,0.03093734245511,0.0490836716868314,0,0,-0.0798770574798792,0,0,0,0,0,0,0,-0.0775152186204867,0,0,0,0,0.0351547624483243,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.00298808631553992,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.0452775585435766,0,0,0,-0.0584533155720825,0,0,0,0,0,0,0,0.940706842391138,0,0,0,0,0,0.0338115385178738,0,0,1.73472347597681e-18,0,-0.0675318215976038,0,0,0,0,0,0,-0.00171561780802563,0,0,0,0,0,0,0,0,0,0,0,0,0.0539710535203434,0.0920255932924117,0,0,0.0642031561296294,-0.0501735270801852,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0482327987058218,0,0.216248794329861,-0.0132434323413297,0.186841344955596,0,0,0,0,0,0,0,0,0,0,0,0.0746011364925213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339159103324204,0,0,0,0.056387228066755,0,0,0,-0.0728332743150398,-0.0101235065180728,-0.0196398384445919,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,-0.000305779431026462,0,0.0785966578924708,0,0,0,0,0,0,0.0216292170162143,0,0,0,0,0,0,0.0117050013001443,0,0,-0.103408601249544,0,-0.10894749563339,0,0,0.134593918923125,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.00528483855020397,0,0.111875774018739,0,0,0,0,0,-0.106575151287052,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0.302229036621439,0,0,0.373338239015667,0.082607669462352,0,0,0.0971565125096304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0487111085597487,0,0,0,0,0,0,0,0,0,0,0.0218603627952721,0,0.118163963945475,0.0138768271590431,0,0,0.0233599789451187,0,0,-0.00576682120056024,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0653095834761308,0,0,0,0,0,0,0,0,0,0,0,0.0935417117841988,0.0726440265889187,0,0,0.075174341332818,0,0,0,0.145991342616951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108940102951941,0,0,0,0.110008682388012,0.0931932718859157,0.0723420128181036,0,0,0,0.0116421475393768,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.468396036387057,0,0,0,-0.0111186083309665,0,0,0.320862063538929,0,0,0,0,0,0,0,0,0,0,0.101479624249952,0,0,0,0,-0.0252028039679431,0,0.281535212755695,0,0,0,0,0,-0.196971772134392,0,0,0,0,0,-0.187872403677158,0,0,0,0.162879089446526,0,0,0,0.071381389479468,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.10072830029216,0,0,0,0,0,-0.00882207850495808,0,0,0,0,0.0303516445196386,0,0,0,-0.0190024939083937,0,0,0,0,0.0648934111457583,0.107226602855219,0,0,0,0,0,0,0,0,0,0,-0.020973188424152,0.024542307462333,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118861979723192,0.266508541521708,0,0,0,0,0.166079447473848,-0.0236651038213818,0,0,0,0,0,0,0,0,0.052394938168194,0.0188455203466023,0,0,0,0,0,0,0,0,0,0,0.0593369759554362,0.0696753217300301,0,0,0,0,0.00751941373571127,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564420819395784,-0.0344212328730519,0,0,0,0,0,0,0,0.0252112004523407,0.0399385023706703,0,0.00829953261288751,0,0,0.0450630493076285,0.0718402408662128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0962670652188509,0,-0.0443701627602194,0,0,-0.00305370620989242,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0382483898548848,-0.246072386916279,0,0,0,0,0,0,0,0,0,0,-0.0770494914934551,0,0,0,-0.0184020033704966,0,0,0,0.0384825931006293,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.076238348881032,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106731751525125,-0.0703070356638937,0.0344594119693535,0,0,-0.0708872195903351,-0.156112350094133,0,0,0,0,0,0,0,0,0,0,0,0,0.10506594039693,0,0,0,0,0.276660313153931,0,-0.0496558416225019,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.102945078656483,0,0.0767435556389131,0,0,0,0.21575399691942,0,0,0,-0.0133954268410036,0,-0.0741052975972211,0,0,0,0,0,0,0.0128927009679542,0,0.028440767627406,0,0,0.0681746492480717,0,0,0,0,0,0,0,0,0.0429513433319932,-0.0970105331935184,0,0,0,0.0281054050835821,0,0,0,0,0,0,-0.105809341626493,0.0935974332352016,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.576941517749719,0.144387696925902,0,0,0,0,0,0,0,0,-0.0461336668558726,0.0048306379741738,0,0,0,0,0.0844225286655786,0,0,0,0.0882016478552615,0,0,0,0,0,0,0,0,0.400128693296976,0,0,0,-0.062949703083963,0,0.150882172178102,0,-0.0928746732622566,0,-0.446582805087538,0,-0.00345481569015267,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0331607108079508,0,0,0,0,0,-0.0678457192575609,0,0,0,0,0,0,-0.301894807059205,0,0,0,0,0,0.0741110240635882,0,0,0,0,0,0,0,0,0,0,0.124660852613408,0,0,0,0,0,0,0.0837235486629895,0,0.119773227532956,0,0,0,0,0,0,0,-0.047273278635862,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.0493942743067552,0,0,0,0.0339748364814232,0,0,-0.056911425038207,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0962857801118559,0,-0.00585081965911543,0,0,0,0,0,0.0313976286415805,0,0,0.332245382228965,0,0,0.342732268767268,0,0,0,0,-0.0362937345926573,0,-0.0251092430834828,0,0,0,-0.113274948410886,0,-0.0423095574785866,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,-0.0128303642274515,0,0,0,0,0,0,0,0,0,0,0.39312305081799,0,0,0.0511273251663549,0,0,0,0,0,0,0,0,-0.032622115914643,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628915096076392,0,0.00385567103610685,0,0,0,-0.0218286365896974,-0.000107536866571053,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0151045103359207,0,0,0,0.0372999363719851,0.0601415345464143,0,0,0,0.0869290459942528,0,0,0.196426541441072,0,0,0,0,0,0,-0.0287685622068298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520920508791838,0,0,0.362108670563356,0.168173847215321,0,0,-0.0105662554076782,0.0347851303223489,0,0,0,0,0,0
X601991.SH,0,0,-0.0685797329992039,0,-0.0419203916355827,0.0953107227916559,0,0.0269405832203976,0.219703233125259,0,0.0355442027729264,0,0,0,0,0,0,-0.0323327392974852,0,0,0,-0.0156902201441585,0,0,0,0,0,0,0,0,0,0.0140174049226457,0.200108723794673,0.0203360094922107,0,0,0,-0.046621982575653,0.00968379118605171,0,0,0,0,0,0,0,0,0.0820011046865746,0.10957452654422,0,-0.0183485370555794,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0816370401006627,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0158472252734236,0.0560216178569386,0,0,0,0,0.544055787300691,0,0,0,0,0,0,0,0.00801744480928573,0,0.0211009587428479,0,0,0,0,0,0.0105775995089744,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,-0.265570149345423,0,-0.0607648402720503,0,0,-0.148309373636493,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281053599336684,0.171897202257466,-0.0427125511160674,0,0,0.0261286436571044,0.203727804479604,0,0,0,-0.110935814857244,0,0,0,0,0.086359008296586,0,0,0,0,0,0.747071882736337,0.204091190911593,0,0,0,0,-0.0501180685955338,0,0,0,0,0,0
X600886.SH,0,0,0.0141591154866575,0,0.0378819758974602,0,0,0,0,0,0,0.0236100851193728,0,0,0,0,0,0,0.00434001488876983,0,0.0860678827010939,0,0,0,8.67361737988404e-19,0,-0.0169532426528467,0,0,0,0.0272188707813236,0.0593191071949815,0,-0.0576385264002434,-0.0619293936684911,0,0,0.0712632924602793,0,0,0,0,0,0,0,0,0,0,0,-0.110481887403801,-0.045394645291504,0.0384979169086798,0,0,0,0,0,0
X000898.SZ,0,0,0,0.173048825460324,0,0.0116254673874402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,-0.0181136786276321,0,0,0,0,0,0,0.0848575144094516,0,0,0,0,0.600910443094232,0,0,0,0,0.0279702783001312,-0.00695787591306908,0,0,-0.0328456921233595,0.00482384207012277,0,0,0,0,0,0
