,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X002466.SZ,X600585.SH,X600019.SH,X000792.SZ,X600011.SH,X601898.SH,X600111.SH,X000301.SZ,X600660.SH,X600010.SH,X601600.SH,X000708.SZ,X002271.SZ,X600547.SH,X000877.SZ,X600886.SH,X600426.SH,X600795.SH,X600362.SH,X000983.SZ,X600176.SH,X601699.SH,X600027.SH,X600803.SH,X601991.SH,X000807.SZ,X600995.SH,X000786.SZ,X000629.SZ,X600160.SH,X000408.SZ,X600219.SH,X000831.SZ,X600489.SH,X600096.SH,X000723.SZ,X002080.SZ,X600378.SH,X000933.SZ,X600348.SH,X000630.SZ,X300037.SZ,X600141.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002271.SZ,0,0,0,0,0,0,0.166090981222668,0,0,0,0,0,0,0,0,-0.003978781628111,0,0,0,0,0,0,0.0144262732418681,0,0,0.0450987683091278,0,0,0,0,0,0,0,0.673304502297791,0,0,0,0,0,0,0,0,0,-0.0519192662423914,0,0,0,0,0,0,-0.105229012023654,-0.0138988437626008,0.00347940433334615,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0.15085317952789,0.13436308597164,0,0,0,0,0,0,0,0,0,0,0,0,0.0927556616347823,0,0,0,0,0.155392485963729,0,0,0,0,0,0,0,0,0,0.660128280621384,0,0,0,3.46944695195361e-18,0,0,0,4.33680868994202e-19,0,0,0,0.0200285652953712,-0.032723319434566,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0.0447177785990941,0,0,0,0,0,0,0,0.108960285890194,0.190420329278304,0,0,0,0,0,0,0,0,0,0,0,0.178487925432811,0,0,0,0,0.349198833678257,0.00928684387518992,0,0,0,0,0,0,0,0.066893846117082,0,0,0,0,0,0,0,0,0.0149724458466946,-0.00550964278164188,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0268977492739163,0,0,0,0,0,0.242420111470073,0,0,0,0,0,0,0,-0.013108776401002,0,0,0,0,0,0,0,0,0,0.10256560110926,0,0,0,0,0,0,0,0,0,0,0,0,-0.100219942429091,0,0,0,0,-0.201710495188148,0,0,0,-0.00903022733657579,-0.0133275349747014,-0.0172999553368803,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.0447751179297331,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.294585043471787,0,0,0,0,0.0516331774791751,0,0,0,0,0,0,0,0,0,0,0,0,-0.240958012245255,0.0156407572443238,0.0993529091788132,0,0,0,0,0,0.000846041103037964,-0.0177585278614516,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0401136064368668,0,0.136133278668558,0,0,0,0,0,0,0,0,0,0,0,0.0201999430855825,0,0.0179682674001347,0.309792121157013,0,0.166486750562968,0,0,0,0,0,0.33288249126015,0,-0.220239666649914,0,-0.271706695667745,0,0,0.143078737392006,0,0,-0.147135443374846,0,0,0,0,-0.0314041013671807,0.0251478858571734,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115109472093742,0,0,0,0.179739038199738,0,0,0,0,0,0,0,0.028356818046392,0,0.0825546753993587,0,0.223261495567026,0,0.0271908968846866,0.043296715411023,0,0,0,0,0,0,0,0,0,0.057748540565132,0,0.0522149661103697,0,0,0,0.0110935589118929,-8.67361737988404e-19,-0.000938746617240338,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0.0546997742975336,0,0,0,0.219566705950115,0,0,0,0,0,0,0,0,0,0,0,0.00689382302653534,0,0,0,0,0.257299530807874,0,0.363825029847488,0,0.250129614791234,-0.293773451222594,0,0,0,0,0,0,0,0,0,0,0,0.351636114478133,0,0.0294165020887623,0.251899115840331,0,0,0,0.00889554466020638,-0.0216570656327488,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085358720563449,0,0,0,0,0,0.0421063141556544,0.0134924013207505,0,0,0,0.0492157844259778,0,0,0,0.119345822140619,0,0.218879516599957,0,0,0.0430145193185863,0,0,0,0.0412791983084141,-0.00946460455384694,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.466068875334711,0,0,0,0,-0.0278888250270622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061640657969724,0,0,0,0,-0.0359442938710218,0,0,0,0,-0.168127651744078,0,0,0,0,0,0,0.14257428147956,0.0104001595299859,0,0,0,0,0.0135786970886283,-0.00578716627081528,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.624022991973201,0,-0.113189977267044,0,0,0,0,0,-0.0513060659773732,0,0.272676597094714,0,-0.300646854667122,0.137859707487785,0,0,0,0.0545989465686108,0,0,0.127505459428053,0,0,0,0,0,0,0,-0.00613701630452377,0,0,0,0,0,0,0,0,-0.0332652494691806,0,0,0,-0.065521719153957,0.0211275195222846,0,0,0,0,0,0
X600803.SH,0,0,0,0,0.38690819710691,0,0,0,0,0,0.336453419859255,0,0,0,0,0,0,0,0,0.0923296360643721,0,0,0,0,0,0,0,0,0,0,0.0701187196059676,0,0,0,0,0.0710877433955573,0,0,-0.0625161897725981,0,0,0,0,0,0,0,0,0.0192944786324362,0,0,0.0510548557164659,0.030789240448372,-0.0192745054940805,0,0,0,0,0,0
X601991.SH,0.120056303766671,0,0,0,0.00257343416931488,0,-0.132817194792056,0.273180923910176,0,0,0.178181576256774,0,0,0.0750651960106297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124867048083144,0,0,0,0,0.0135164186809937,0,0,0,0.0183343642671713,0,0.0748080850365441,0,0,0,0,0,0,-0.100199116338665,0.11369120307711,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.024510910817717,0,0,0.157480339491318,0.098832694910527,0,0,0.0564555201299934,0,0.0639377782011622,0,0.0251101282701497,0,0,0,0.0654420832696736,0.0112260179667643,0,0,0,0.0352039856524867,0,0,0,0,0,0,0,0,0,0,0,0,0.053804742522139,0,0.249121577060724,0,0,-1.73472347597681e-18,0,0,0,0.0137518769663293,-0.00199066600037016,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231730432107959,0,0,0,0.00724943771427765,0.0760176803518641,0,0,0.0232620863975465,0,0,0,0.099172033271808,0.0340753797796214,0,0.0886539347799075,0,0.0837646323086138,0,0,0,0.0106375855804576,-0.00609917824391727,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388313716965458,0,0.229523123006417,0,0,0,0,0,0,0,-0.11504075550949,0.0746614731912098,0.0444537674822967,0.168895869238305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036741049248737,0,0,0.0668098711683092,-0.0112505910566092,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0808977820687901,0.206275085271161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154031025144943,0,0,0.134555754291888,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.137451939076845,0,0.00571363626230655,0,0,0,0.0543635706732453,0.0199594564366969,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0.0864911753307635,0.147937188198586,0,0,0,0,0,0,0,0,-0.125352847305957,-0.0542080347885082,0,-0.0899588535651877,0,0,0,0,0,0,0,0,0,0,0.058555456520017,0,0,0,-0.0557121359581379,0.0621061797981665,0,0,0,0,0,0,0,0,0.204616090536556,0,0,0,0.110588017124237,0,0,0,-0.0160207928245996,0.0230050179742831,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.219468047006313,0,0,0,0,0,0,0.0474363626355937,0,0.00537256891097505,0,0,0,0,0,0,0,0.0323570466119397,0,0,0,0,0.168972652480744,0,0,0.0332656797548317,0,0,0,0,0,0,0.0355277502483887,0,0,0,0,0,0,0,0,0.0154835891338255,0,0,0,0.00540714014675437,0.0156221971164858,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0333344783611791,0,0,0.165823862660532,0,0,0,0,0.0106345690942437,0,0,0,0,0.0575174224617326,0,0,0,0,0,0,0,0,0,0,0.0490177341638402,0,0,0.179976647936863,0,0,0.0455123293947187,0,0,0,0.0675355119252944,0,0,0,0,0,0,0,0,0,0,0,0,0.0138619173642263,0.00709111110399623,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.663520567371891,0,0.0917570356959127,0.143075504594109,0,0,-0.165221623508225,-0.390552711000585,0,0,0,0,0,0,0,0,0,0,0.0504879627305216,0,0.149298606894648,0,0,0,-0.0357518870726201,0,0,0,0,0,0.194701205678468,0,0,0,0,-0.199634426656474,0,0,0.0479537439791802,0.0293827984833464,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0788682421529408,0,0,0,0.490627855215025,0,0,0,0,0,0,0,0,0,0,0,0.022798628158916,0,0,0,0,0.0518459960567952,0,0.037085496535529,0,0,0,0,0,0,0,0,0,0,0,0,0.00265872838536121,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,-0.064638689956078,0,0,0,0,0,0,0.0102565923441813,0,0.0968571428383656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089280372691047,0,0,0,0,0,0,0,-0.02060845510162,0,0,0,0,0.0565061928315059,0,0.416302356334237,0,0.0212049281581661,0.437754892683221,0,0,0.0482795457551667,-0.00599318095079664,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0.112035658217465,0,0.0370831992764419,0,0,0.234720341306317,0,0,0,0,0,0,0,0.102148059985409,0,0,0,0,0,0,0,0.081988117875059,0,0.0541320711286392,0,0,0,0,0,0,0,0,0,0,0,0.0126888635886241,0,0,0.0698404070107822,0,-1.73472347597681e-18,0,0,0,0.0246047136788971,0.00646694453264561,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0.23495146945345,0,0,0,0,0,0,0.15980490260232,0,0,0,0,0,0,0,0,0,0,0,0,-0.236741860221058,0,0,0.0671053672219402,0.123456843303229,0,0,0.0278595207581673,0,0,0,0.0329035856792289,0,0.033130801511267,0,0,0,0,0,0,0.172696785454409,0,0,0,-0.00104284850145861,0.00870775636969514,0,0,0,0,0,0
X600378.SH,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.221415042050837,0,0,0,0,0,0,0,0,-0.150974666171156,0,0,0,0,0,0,0,0,0,-0.103001743765002,0.0402953603661014,0,0,0,0,0,0,0,0,-0.27318254366523,0,0.0401706436420644,0,0,0,0,0,0,0,0,0,0,0.0473438239655189,0,-0.477933469178084,0,0,0,0,0
X000933.SZ,0,0,0,0,0.326193507618299,0,0,0,0,0,0,0.0717327936144474,0,0,0,0,0,0,0,0.132522672854195,0,0,0.192755275612543,0,0,0.153316648440651,0,0,0,0,0,0,0,0,0.155710455638698,0,0,0,0,0,0,0,0,0,0,0.109305697155632,0,0,0,0,0.0314029846566358,0.0344688458935834,0.000564095746282264,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131775532560676,0,0,0,0,0,0,0.301193103483239,0,0,0.119906090261649,0,0,0,0,-0.0416252023412973,0,0,0,0,0,0,0.322402501683056,0,0,0,0.175027287429129,0,0,0.117193722012438,0,0,0,0,0.0406217943480467,0,0,0,0,0,0
X000630.SZ,0,0,0,-0.120364152746886,0,0,0,0,0.495977417786807,0,0,0,0,0,0,0,0,0,0.104612212857778,0.0727352574900784,0,0,0,0,0.265672725423135,0,0,0,0,0,0.0441771481060744,0,0,0,0,0,0,0,-0.0170375779335025,0,0,0,0,0,0,0,0,0,0,0,0.184091395071426,0.0444989967866365,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0.495836754006578,0,0,0,0.0263600763540218,0.00947262501580459,0,0,0,0,0,0,0,0,-0.0447236633540798,0,0,0,0,0,0,0,-0.161927331984055,0,0,0.0475648576170484,0,0,0.112860130739105,0.30610082314961,0,0,0,-0.223851289989413,0,0.0957625088528456,0,0.261276222198707,0,0,0,0,0,0,0,0,-0.0402127638809871,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.0250431773620861,0,0,0.0462556720646829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595981903728785,0,0,0,0.0677886475511279,0,0.215207959984705,0,0.0436507596154847,0,0.0678558359115436,0.0941956771846856,0,0.045793362349248,0,0,0.0748175460770385,0.0213624071340504,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.0193222360728901,0,0,0,0,0,0,0,0,0,0.0647776937761766,0,0,0,0,0,0.0208025835283948,0,0,0,0,0,0,0.043347741025422,0,0.0527149537695522,0,0,0.0575557669240799,0.0661588898210997,0,0,0,0,0,0,0.0426367078151169,0,0.0131151350545892,0,0,0,0,0,0,0,0.0031614149656443,0.00907501185170704,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.0378145747133486,0,0,0,0.132895696331599,0,0.284843575302972,0,0,0,0,0.0212121656017201,-0.298170004062715,-0.290841814829871,0,0,0,0,0,0,0,0,-0.337565826455264,0,0,0,0,-0.0472352043705773,0,0,0,0,0,0,0,0,0,-0.313191291295041,0,0,0,0.372232627169285,0,0,0,0,0,-0.0751143617857086,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284006386393145,0,0,0,0,0,0,0,0,-0.428502983234505,-0.94594808415887,0,0,0,0,-0.503663115534597,0.813100243078427,0,0,0,0,0,0,0,0,0,0,1.42621896828131,-0.725127987872841,0.726799159283876,-0.268162744673712,0,0,1.130890113218,-0.376332379378407,0,0,0,0,0.59985539154104,0.173576719634009,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,-0.89884914213431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.342440248222739,0,-0.63849953980489,0.347589035368413,0.45805334673915,0,0,-0.10651553338577,0,0,0,0,0,0,0,-0.0786390229661637,-0.373753882807071,0,0.939602805510565,0,0,0,0,-1.80781985515622,0.0033459369746224,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.107236727278051,0,0,0,0,0,0,0,0,0,0,-0.00339877358211585,0,-0.0303663739636797,0,0,0,0,0,0,0.057203965520561,0,0,0,0.0925972241356195,-0.0984207880387478,0,-0.00692830520069256,0,0,0,0,0,0,0,0,0,0,0,0.153999824464526,0,0,0,0,0,0.0959375102039083,0,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.0450468395627005,0.036320800434287,0,-0.0463607567467526,-0.0521752944640564,0,-0.00561051229191983,0,0,0,0,0,0,0,0,-0.0381843058873313,0.143822000503671,0,-0.0566917678470156,0,0.00768586226138201,0.0720576491998826,0,-0.000921029671155227,0,-0.0238293987963975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138492175691365,0.00705940822586394,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111197875689846,0,0,0,0,0,0,0,0,0,-0.00140137379912281,0,0,0,0,0.00365106593598928,0,0,0.000736842453299708,0.00232651038899007,0,0,0,-0.00228938606567939,-0.000869343935616054,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00243212293872296,0,0.00845532726206683,0,0,0,0,-0.00919317103805659,-0.00885087595072193,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113281269093082,-0.0131988549241357,0.018639766864617,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0.000245619317074485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,-0.00240867108691361,0,0,0,0,0,0,0,0.00140677158421662,0,0,0,-0.004659778599604,0.00582578782619162,-0.0111027905323484,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,-0.00977919671780966,-0.000423355523636477,0,0,0,0,0,0,0,0,0,0,-0.00532539525579903,0,0,0,0,0,0,0,0,0,0,0,-0.0110424338868826,0,-0.00452437770218428,0,0,0,0,0,0,0.0165553212979879,0.00619867168209495,-0.0453599942737576,0,0,0,0,0
