,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X600547.SH,X601991.SH,X601600.SH,X600688.SH,X600660.SH,X600886.SH,X600188.SH,X600795.SH,X600362.SH,X000898.SZ,X600027.SH,X601992.SH,X600111.SH,X600176.SH,X600516.SH,X002466.SZ,X002460.SZ,X000709.SZ,X600299.SH,X000629.SZ,X600808.SH,X600352.SH,X002075.SZ,X600219.SH,X000825.SZ,X600801.SH,X300072.SZ,X601158.SH,X000786.SZ,X600489.SH,X000553.SZ,X002110.SZ,X600339.SH,X000883.SZ,X600583.SH,X601699.SH,X000408.SZ,X000301.SZ,X000792.SZ,X000630.SZ,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.201598952214252,0,0.119143600565013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168033346634178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228491758542512,0,0,0,0,0.357073846008251,0,0,0,0,0,0.0760936282459183,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.517241782864192,0.0941647602640062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030923874719948,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413441681369033,0,0,0,0.0248665095856156,0,0.263955736660753,0,0,0,0,0,0,-0.0917417764937639,0.00593605226241447,0,0,0,0,0,0,0
X601088.SH,0.018838421176141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532993120284212,0,0,0,0,0,0,0,0,0,0,0,-0.0383075407598961,0.0143020984496158,0,0,0,0,0,0,0,0,0,0,0,0.324591796064276,0.0650005105075525,0,0,0,0,0.136651427307806,0,0,0,0,0,-0.0101579218589398,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0225163035383111,0.11961897997154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00965959152470249,0,0,0,0.037510980522867,0,0.0525582338645135,0.000781540364019888,0,0,0.4741525279198,0,0,0,0,0,0,0,0,0,0,0,0,0.168390939356628,0,0.0924737274296498,0,0.0243195108193061,0,0,0,0,0,0,0
X600019.SH,0,0.117175945108227,0,0.0425173590691398,0,0,0,0,0,0,0,0,0,0,0,0.00734469982275431,0,0,0.615006657711368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258359261644803,0,0,0,0,0,0,0,0,0,0,-0.00767372261726005,0.000382901766022625,0,0,0,0,0.0450941289619937,0
X600011.SH,0,0,0,0.0373706885253153,0,0,0,0,0,0,0,0.0784316833188419,0,0,0.0287227594071137,0,0,0,0,0.627777403969576,0,0,0,0,0.106760787453867,0.0239767220791896,0,0,0,0,0,0,0,0,0,0,0,0,-0.250054108964323,0,0,0,0,0,0,0,0,0.0142156776949097,0,0,0,-0.00123415481882957,0.071176289790319,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100157864336144,0,0.270624331843581,0,0,0,0,0,0,0,0,0,0,0,0,-0.410758538363626,-0.0135984229190844,0,0,0,0.135720652609429,0,0,0,0.130773117767553,-0.498366378113662,0,0,0,0,0,0,0,0,0,0,0,-0.270538077032923,-0.0614257493542361,0.0684944078785501,0,0,0,0,-0.235698682575131,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682135689080955,0,0.2512958843587,0,0,0.125591019522305,0.0051287554212549,0,0,0.0239223911319758,0,0,0,0,0,0.035193220112018,0,0,0,0,0,0,0.0554104738973328,0,0,0,0,0,0,0,0.152630173409155,0,0.0055772821857642,-0.0230291225294922,0,0,0,0,0,0
X601898.SH,0.298003673505121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038323250747334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773872310946294,0,0,0,0,0,0.0367443809592755,0,0.110550084529596,0,0,0.231645046557486,0,0,-0.0197778733294442,0,0,0,-0.0555371406815188,0,0
X600547.SH,0,0,0,0,0,-0.0614365290955489,0.0863854157199736,-0.0240708489882855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265660098500191,0,0,0,0,0.530394292265337,0,0,0.0246374445586209,0,0,0,0,0,-0.00239133034412147,0,0,0,0.019157981711897,-0.00703482951917631,0,0.0720431516455259,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.111721017905131,0,0,0,0,0.0643987654079374,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.104733619844053,0,0,0,0,0,0,0,0,0,0,0,0,0.0404817520369936,0,0,0,0,0,0,0.0576179795170263,0.153166247917928,0,-6.93889390390723e-18,0.06978437911562,-0.019991365056022,0,0,0,0,0,0,0
X601600.SH,-2.16840434497101e-19,0,0,0.102925615866102,0,0.0283193345185813,0.059404278171558,0,0,0,0,0,0,0.0275378299531729,0,0,0,0,0.0430669312378184,0,0,0.0838561991649097,0,0,0.0765280475297234,0,0,0,0,0,0,0,0.138687748717218,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0333889652988719,0,0.103928331709235,0,0,0,-0.00393915112976242,0,0,0,-0.00553351004324085,-0.0758935938559964,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245225428458735,0,0.0271797419128545,0,0,0,0.0311841771259991,0,0,0.0349026024706608,0,1.73472347597681e-18,-5.42101086242752e-20,0,0,0.0411991898761211,0.367099285011255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769961717235944,0,0,0,0,0.0578112889320423,-0.00411516531308382,0.0460273996337786,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0216108780076595,0,0,0,0,0,0.386852137997455,0,0,0.144510516402421,0,0,0,0,0,0,0.282494744809086,0,0,0,0,0,0.059551412500299,0,0,0,0,0,0,0,0,0,0,0.00418040199042238,0,0,0,0.17454553856836,0,0,0,-0.0348707537636219,0,-0.132196075634035,0,-0.00856665642674477,0.075133165655665,0,0.0962315619943316,0,0,0,0
X600886.SH,0,0.070205971237763,0,0,0,0.121848097147525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215694397396592,0,0.0114405226941347,0,0,0,0,0,0,0,0.0865130952343596,0,0,0,0.096159830672152,0,0,0,0,0,0,0,0,0,0.0697506456849814,0,0,0,-0.000318150157040914,0.0210862988214272,0,0,0,0,0,0
X600188.SH,0,0,0.667124069953527,0,0,0,0.107603609105032,0,0,0,0,0,0.253940259261489,0.162091244036313,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637576032996234,0.000633982157657275,0,0,0,0,0,-0.118137671767626,0,0,0,0,0.195629518349966,0.0758656281351838,0,0,0,0.117803950836204,0,0,0.0506881037203556,0,0,0,8.67361737988404e-19,0.0337259045991673,0,0,0,0,0,0
X600795.SH,0,0.0127595435783699,0,0,0.0372801059930232,0,0,0,0,0,0,0,0,0,0,0,0,0.201305362055965,0,0,0,0,0,0.185056859543698,0.0200767025845053,0,0,0,0.00440466275046126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00268171763932664,-0.0433976612841064,0,0,0,0,0,0
X600362.SH,0.0365198622430906,0,0,0,0.0414446125549114,0,0.137585405857906,0,0,0,0,0.0345044911735413,0,0,0,0,0,0,0,0,0,0,0,0.141734550628934,0.0732815452812904,0,0,0,0.0346299801446624,0,0,0,0,0,0,0,0,0,0,0,0.0246684402496805,0,0,0,0,0,0.0168722340540701,0,0,0,0,-0.00101656066925322,-0.0749864989493613,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.484292922970258,0,0.0566899089514069,0,0,0,0,0.0841485787005253,0,0.0134767679043459,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0240296481014642,0,0.375797066853936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135794310705495,-0.0531033130212555,0,0,-0.0667057569204672,-0.0404052208069962,0.0677246435078296,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.542847549502357,0.255485569096079,0,0,0,-0.039590400710356,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,-0.20754744272391,0,-0.0551967941830537,0.142966462631304,0,0,0,0,0,0,0,0,0.192020531788026,0,0.139979571468358,-0.0493273987356686,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.00580086334665673,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48920727893705,0,0,0,0,0,0,0,0,0,0,0.025919823358931,0,0,0.151051968986087,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00433166245490859,-0.042955086623826,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.256849840400668,0,0,0,0,0,0,0,0,0.0719485875128183,0,0,0,-0.0349364818966922,0,0,0,0,0,0,0,0.0858352975680939,0,0.27364991389676,0,0,0.0433701652272368,0,0,0,0,0,0.119157291783248,0,0,0,0,0,0,0,-0.0231403562179249,0.0242649880398978,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0750603466758483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418965618977017,0.210719837472806,0,0,0,0.119381693000006,0.0952709649611959,0,0,0,0,0,0,0,0,0,0,0,-0.0915424386839455,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0.0934856621112225,0,0,0,0,0,0,0,0,0,0,0,0,0.31369910228816,0,0.174458074694635,0.0500827734644961,0,0,0.0904495983143633,0,0,0,0,0,0,0.195848374112527,0,0,0,0.0489393985726045,0,0.00738483985088982,0,0,0,0.0610092580163913,0.0173874880985801,0,0,-0.00871390674197091,-0.00834967428254388,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.155671191948532,0,0,0,0,0,0,0.0785693268115497,0,0,0,0,0,0,0,0,0,0,0,0.0695269656076765,0,0.630938529564743,0,0,0,0,0,0,0,0,0,0.117184243994017,0,0,0,0,0,0,0,0,0,0.0659883206692862,-0.0193200897453923,0,0,0,0,-0.00849007239146433,0.0140901007777266,0,0,0,0.0247507365452195,0.00613838796604152,0
X002460.SZ,0,0.0877269395441097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.723776435034848,0,0,0,0.116768465854193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0954873913369006,-0.00170506111329298,0,-0.0484119790420308,0,-0.173213965677742,0,0
X000709.SZ,0,0.099770139174779,0,0,0.015484711931243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313563854103213,0,0,0.142633881846872,0,0,0,0,0,0,0,0,0.154883090515321,0.0526629499381712,0,0.10895042087682,0,0,0,0,0,0,0,0,0,0,0,0.143698947706522,0,0,0,0.0158162757225312,-0.007689769608043,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.0201759392300591,0,0,0,0,0,0.0732265675940842,0,0,0,0,0,0,0,0,0,0.029987218645343,0,0,0,0,0,0,0,0.303296556891918,0,0,0,0.0881187179570874,0.0631571199161138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00546319594473967,-0.111891863608797,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0.290632657143392,-0.555174444388142,0,0,0,0,0,-0.198283631471234,0,0,0,0,0,0,0.0549121005126288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.576739453404893,0.426378864955331,0,0,0,0.104352672009878,0,0,0,-0.0373693668526347,0.634928414616967,-0.124633978678353,0,0,0,0.0754515915552573,0,-0.084380274559783,0.2306377740916,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,-0.0468938999657382,0,0.106716790756756,0,0,0,0,0,0.786757114621159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189385928369354,-0.0273516813840715,0,0,0,0,0,0,0,0,0,-0.00531137376461786,0.00477108067282716,0,0,0,0,0,0
X600352.SH,0,0,0,0.0356451827146551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821263407321142,0,0.131880680906003,0.205234035788153,0,0,0.0763407270002095,0,0,0,0,0,0,0,0,0,0.18606610860828,0,0,0.0586062545014593,0,0,0.00460244044662671,0,0,0,0.0430983085903329,0,0,0,-0.0138063556387446,-0.00264932264333175,0,0,0,0,0,0
X002075.SZ,0,0,0,0.0221490245327983,0,0,-0.0657372229534033,0,0,0,0,0,0,0,0,0,0,0,0,0.086172750832236,0,0,0,0,-0.0183424353446187,-0.0976782369594153,0,0.00803244245653847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0750604078662326,0.0439449963482352,0,0,0,0.239731238678458,-0.271407185486025,0,3.46944695195361e-18,0,0.268937877437332,0,0
X600219.SH,0,0,0,0,0,0.0135972912788334,0.127690478263664,0.0536204828233376,0,0,0,0.142066740143868,0,0,0,0,0,0,0,0,0,0,0,0,0.019048160024539,0,0.100121919501227,0,0,0,0,0,0,0,0,0,0,0,-0.00738894703154395,0,0,0.0385376028393959,0,0.154317172898618,0.0720299277471684,0.0634771715774876,0,0,0,0,-0.0521699374473384,0.0158981614909458,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.0884378926120977,0.0801205441539404,0,0.055768740158333,0,0,0,0.0396548230797679,0,0,0,0,0,0,0,0.082342635981041,0,0.0667446455783167,0,1.73472347597681e-18,0,0,0.0232544311720429,0,0,0,0,0,0,0.00225256842511699,0,0,0,0,0,0,0,0,0.433566910858907,0,0,0,0,0,0,-0.0325801838734954,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.303520202753588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256501095454436,0.235634636849514,0,0,0,0,0,0,0.135959626588915,0,0,0,0,0,0,0,0.109091806364787,0.0698298414716567,0.112733896313307,0.231281183472181,0,0,0,0,0,0,0,0,0,0,0,0.0129507237780599,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,-0.0768002582684614,0,0,0,0,0,0,0,0.103854605735449,0,0,0,0,-0.472813141909652,0,0,0,0.499230822672459,0,0,0.0823371563245635,0,0.139130174026201,0,0,0,0,0,0.0267715664825289,0,0,0,-0.174457788493876,0,0,0,0,0,0,0,0,0,0.309567475783586,0,-0.150745242670495,-0.765890369382925,-0.045310081493972,-0.0619669909213259,0,0.134715555232988,0,0,0,0
X601158.SH,0.0534837224543352,0.0517174080952465,0,8.67361737988404e-19,0,4.33680868994202e-19,0,0,0,0,0,0.0246300483772167,0,0,0,0,0,0,0,0,0.118803500350017,0,0,0.0896725380941216,0,0,0,0,0,0,0.0451881188841686,0,0,0.00845712057978145,0,0,0,0,0,0,0,0,0,0.00835972197385242,0,0,0.0746869262105805,0.0598052013105483,0,0,0,0.011528887167429,-0.0212118953329351,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.0383949432401138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532820384945508,0,0.148993654891593,0,0,0,0,-0.128758507265843,0,0.112487593880063,0.512201903325283,0,0,0,0.0189014999450066,0.0112260714382039,0,0,0,0.0299687214315159,0.058241003486985,0,0,0,0,0,0,0,0,0,0,-0.0179961629433029,-0.0395762940807542,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,-0.0550617063657983,0.0751570129529406,0,0.618726329648583,0.0843111448804273,0.0695847118463816,0,0,0,0,0,0,0,0,0,0.0979161106904721,0,0,0,0,0,0,-0.0185416114206673,0,0,0,0,-0.0625969120786191,0.0290997494228998,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0317305175044149,0,0,0,0,0.0097272637499157,-0.0577172729218923,0,0,0,0,-0.136585730392603,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0.24167628186244,0,0,0,0,0.0566834677823879,0,0,0,0,0,0,0.296215242549095,0.556133989857516,0,0,0,0,0,0,0,0,0,0,0.0269587248136588,0,0,0,0,0,0,0,0,0,0,0,0,-0.0646972687548534,0,0,-0.0870517219970015,0,-0.163583501674934,0,0,0,-0.0139993880760253,0,0
X002110.SZ,0,0,0,0.0265073043104852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435755895997584,0.0544580745145445,0,0.000517146560301229,0,0,0.0937226606605604,0,0,0,0,0,0,0,0,0,0,0.0411975807974105,0,0.113454570386452,0,0.682758555048445,0.0307959099320435,0.0117149061984961,0.00958184912568182,0,0,0,0,0,0
X600339.SH,0.1833373630058,6.93889390390723e-18,0,0,0,0,-0.0423881842114091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117260341457907,0,0,0.0350134836746232,0,0,0,0,0,0.0777235810316374,0.0793826988516747,0,0,0,0,-0.00166816633763506,0,0,0.643846182722128,0,-0.0833034776403146,0.187455341394017,0,0,0,-0.143298539556631,-0.000325886090231366,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,1.73472347597681e-18,0.0827839365757719,0,0,0,0,0,0,0,0.0840611507697701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591903701552851,0,0,0.108499206166923,0,0.00233736316220954,0,0.0278399770416653,0,0.0606218057181021,0,0,0,0.0854496711900555,0,0,0,-0.0102521424031972,-0.0476178781843867,0,0,0,0,0,0
X600583.SH,0.534976366263695,0,0,0,0,0.0478783562409913,0,0,-0.0786288381849524,0,0,0,0,0.270435644190173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00169384508046466,0,0,0,0.397998046375525,0,0,0,0,0,0,0,0,0.01100072806232,-0.0250952729787083,0,0,0,0,-0.0371622362281058,-0.0518420342305991,0
X601699.SH,0,0,0.0760350569891085,0,0,0,0,0,0,0,0,0.195421437757573,0,0,0,0,0,0,0.0447948246565574,0,0,0,0,0,0,0,0,0,0.263796902586693,0.00646800966255848,0,0,0,0.00480535281419809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00149778621757561,0,0,0,0,0,0
X000408.SZ,0,0,0.187175143502068,0.0454436689542056,0,0,0,0,0,0,0,0,0,-0.0528797643650964,0,0,0,0,0,0,0,0,0,0.115856977602681,0.0230864605282039,0.181181538022576,0,0,0,0,0,0,0.00683753419800591,0,0,0.148640514362608,0,0,0,0,0,0,0,0,0.0329230991226843,0,0,0,0,0,0,-0.0303197947561916,0,0,0,0,0,0,0
X000301.SZ,0,0,0.0775808924660909,0,0,0,0,0,0.168804755832054,0,0.237753515595501,0,0,0,0,0.148237635201097,0,0,0,0.0218791876086713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121140064292506,0,0,0,0.204114996570341,0,0,0.267147153998861,0,0,0,0,0,0.0069473473128585,0,0,0,-0.0437052787648356,0,0,0,0,0,0,0
X000792.SZ,0,0,-0.0750738135476726,0,0,0,0,0.0134022854728283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170427881990492,0,0.034115909054905,-0.0139098206816246,0,0.147840492266762,0,0,0,0,0,0,0.428675825179692,0,0,0,0,0,-0.0459992864799311,0,0,0,0,0,0,0,0.193171299484288,0,-0.0619399491298656,-0.0399667958366361,0,0,0,0,0,0
X000630.SZ,0,0,0,0.0095360946962233,0,0,0,0.0454158187458713,0,0,0.0211539334597017,0,0,0.0719619717082505,0,0,0,0,0,0,0,0,0,0.0452536513055146,0.020670547216585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.14832477194074,0,0,0,-0.0383101088151582,-0.010619365740738,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0.0428713111050028,0,0,0,0,0,0,0,0,0.123832597764646,0,0,0.0746538900605347,0,0,0,0,0,0,0,0,0,0.0350556191351722,0.137626285527916,0,0,0,0,0.0675254267907171,-0.0130274948783274,0,0,0,0,0.582544886314442,0,0,0,0,0,0,-0.0149181561563722,0,0,0,-0.0271415692591845,0,0,0,0,0,0,0
Change_TY3M,-0.231609878507535,0,0,0,0,0,0,0,0,0,0,0,0,0.298524979510757,0,-0.175828317237278,0,0,0,0,0,0,0,0,0,0,0,0,0.0103516252972428,0,0,0,0,0,0,-0.133697839821184,0,0,-0.304231375099763,0,0,-0.0327624133013534,0,0,-0.0112069059808034,0,0,0,0,0,0,0,-0.287773970944601,0,0,0,0,0,0
Slope,0,0,-3.46944695195361e-18,0,0.51190105332629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04500233750396,0,0,0.346201210773442,0,0,-0.801469115368042,0,0,0,0,0,1.46040724851011,0,0,0,0.0150465369824476,0,0,0,0,0,0,0,0,0,-0.56388818300748,0,-0.208054445260923,0,0,0,0,0.287677565876696,-0.290854000430606,0,0,-4.11797229844663,0,0
TED,0,0,0,0,0,0.18614579363422,0,0,0,0,0,0,0,0,0,0,0,0,0.0274807083280236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.569093008969971,0.280046346582317,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.0443441715388578,0,-0.0218485912117337,0,0.0322748363472329,0,0,0,0,0,-0.0171059707577447,0,0,0,0,0,0,0,0,0,0.0839261965711624,0,0,0.0780925950413811,0,0,0,0,0,-0.0333992302151301,0,0,0.0389231935616211,0.136878406693688,0,0,0,0,-0.0531009417782218,-0.142114600241483,0,0,0,0,0,0,-0.0392419265906345,0.0218575693987926,0,0,0,0,-0.083888239728529,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0505379762412958,0,0,0,0,0,0,0,0,0,0,-0.144787574211182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.350607679654086,0,0,0,0,0,0.0150358076235974,-0.0368259851811651,-0.00456825913632824,0,0,0,0,0,0
