,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X002271.SZ,X000708.SZ,X002466.SZ,X601898.SH,X000301.SZ,X601600.SH,X600547.SH,X600111.SH,X600362.SH,X600426.SH,X600188.SH,X600010.SH,X600886.SH,X600011.SH,X000786.SZ,X600176.SH,X000408.SZ,X601991.SH,X600795.SH,X002080.SZ,X600803.SH,X002353.SZ,X600219.SH,X000027.SZ,X300037.SZ,X600352.SH,X600489.SH,X600688.SH,X000932.SZ,X000898.SZ,X000825.SZ,X600315.SH,X002409.SZ,X000807.SZ,X601699.SH,X600801.SH,X000830.SZ,X000959.SZ,X600486.SH,X600399.SH,X000983.SZ,X600027.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0.0446248255189385,0,0,0,0,0,0,0.00852726574826734,0,0,0,0,0,0,0,0.144138482340357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561659402258312,-0.0359335009113936,-0.0275008131674179,0,0,0,0,0.0670647049805006,-0.0155113932708608,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0.082535036603847,0,0,0.00991187867243177,0,0,0,0,0,0,0,0,0.0808497630450596,0.0429514037738407,0,0,0,0,-0.056290643774759,0,0,0,0,0,0,0,0,0,0,0,0.0501007871663392,0,0,0,0,0.0755664091344888,0,0,0.0586207891137084,0,0,0,0,0,0,0.024555397278204,0.0889332351745007,0,0,0,-0.0355083874050233,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027459469752301,0,0.0319803589333328,0.174787491883217,0,0,0,0,0.0439119845064805,0.0153547461954603,0,0,0,0,0,0,0,0,0,0,0,0.0169764469530163,0,0,-0.0455188822334429,0,0,0,0,0,0,0,0,0.0668491572544051,0,0,0.0121461334987037,0.0161203011226215,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0620835255133211,0,-0.031414186188999,0,0,0,0,0.091443664782077,0,0.303097008149044,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290699284238389,0.0377056566654715,0.0618679850907808,0,0,0.204879598955248,0,0.0341613347858442,0,0,0,0,-0.0162605114544345,-0.0495275851720147,0,0,0,-0.0632842973312853,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0427557752774801,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0509310798646817,0,0,0,0.00123976559089022,0,0,0,0,0,0,0,0,0.0172290723957726,0.139039104733695,0,0,0.00260576051503901,0,-0.0400261461117985,0,0,0,0,0,0.483471491666641,0,0,0,0,0,0,0,-0.0742703934574988,0.106292672830367,0,0,0,0.00515413583045956,0,0
X002460.SZ,0,0,0,0,0,0,0,0.144718060028339,0,0,0.454780849642352,0,0.0509084774129012,0,0,0,0,0.0176089338431629,0,0,0,0,0,0.0402473962436801,0.0583367081809585,0,0,0.0236284455846353,0,0,0,0,0.171861451405277,0,0,0,0,0,0,0,-6.93889390390723e-18,0.19576452233905,0,0,2.16840434497101e-19,0,0,0,0,0,0,-0.0098398109478358,0,0,0,0,0,0,0
X600019.SH,0,0,0,0.0278199743542673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797048136074917,-0.00380844662160617,0,0,0,0,0,0,0,0,0,0,0,0,0.355019424260504,0.0756909041622117,0,-0.158169803142854,0.165404378979961,0,0,0,0,0,0.0423956858896903,0,0,0,0,0.0243070464961014,0,0,0,-0.0576007653038785,0,0
X600660.SH,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.021551050629977,0,0.00378400947352726,0,0,0,0,0,0,-0.00579971365169636,0,0,0.255475598369812,0,0.0833149563545931,0,0,0.0373070229301087,0,0,0,0,0.28993777477076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0719637832692821,0,0,0,0,-0.019922320295889,0,0
X002271.SZ,0,0,0,0.105117604669547,0,0,0,0,0,0,-0.0910989183009871,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1045654021717,0,0,0,0,0,0,0,0,0,0.0884720995417047,0,-0.0336059506036764,0,0,0,-0.019712120240642,0,0,0,0,0,0.0969243740631672,0.00778972177725217,-0.00540716792554299,0,0,-0.00619515598991332,-0.0371767853703631,0,0,0,0.100138508036091,0,0
X000708.SZ,0,0,0,0,0,0,0,0.148654637172783,0,0,0,0,-0.00283765932826733,0,0,0,0.00136305631557371,0.0810009823295697,0,0,0,0,0,0,-0.0535234328805217,0,0,0,0,0,0,0,0,0,0,0,0.174489621820503,0.0663784835832429,0,0.0618138240626445,0,0,0.00614470919156703,0,0.0265620305659503,0,0,0,0,0,0,0,-0.0518767200807951,0,0,0,0.0995935984326955,0,0
X002466.SZ,0,0,0,-0.0499480297034718,0,0.275500978614838,0,0,0,0,0,0,0.0751228811670241,0,0,0.050593762168544,0.365840256835969,0,-0.221330082335674,0,0,0,0,0,0.0959659056542723,0,0,0,0,0,0.533811992391768,0,0,0,0,0,0,0,0,0,0,0,-0.128547196235887,0,0,0,0,0.479629361280047,0,0,0,-0.159677488038002,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,-0.220426486530627,0,0.157962067134667,0,0,0,0,0,0,0,0,0.59014365328643,0,0,0,0,0,-0.00438610108405061,0,0,0,0,0,0,0,-0.0765210602521042,0,0,0,0,0,0,0,-0.130836939004268,0.0912755646615961,0,0,-0.0704837396872471,0,0.337826037216387,0.222932462386071,0.183397608138471,0,0,0,0,0,0,0,0.0282993313772289,0,0
X000301.SZ,0,0,0,0,0.162588151598991,0,0,0,0,0,-0.0609455005819806,0,0,0,0,0,0,0,0.0131661907413442,0,0,0,0,0.0273831841052918,0,0.286044091631764,0,0,0,0,0,0.0583785936287653,0.0285631675029716,0,0,0,0,0,-0.122732993649391,0,0.190424107881791,0,0,0,0,0,0,0.10685454342247,0.301532048218464,0,0,0,0.0467507053614605,0,0,0,0.0890122283369307,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.0334971739948034,0,-0.0287810332601898,0,0,0,0.102699234043553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153815931323223,0.0919580310269786,0,0,0.505255162602932,0.0485596755405543,0,0,0.0672887831253909,0,0,0,0,0,0.0108546075490726,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,-0.00694314950397983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0733780628013684,0,0.00774187368731479,0,0,0,-0.068909167336354,0,0,0.259042095403602,-0.000407791526278321,0,0.209622982374713,0,0.0391614580888099,0,0.0654065037104513,0,0,0,0,0,0.135802739335374,0,0,0.0447778784541593,0,0,0,0,-0.0355283014616972,0,0,0,-0.0210749900082255,0,0
X600111.SH,0,0,0,0,0,0.00197785532476062,0,0,0,0,0,0,0,0,0,0,0.0623328400007662,0,0,0.207903008594571,0,0,0,8.67361737988404e-19,0.0426520672667129,0,0,0,0,0,0,0,0.104738039429352,0,0,0,0,0,0.0986183398341846,0,0,0,0,0,0.0211245412461381,0,0,0,0,0,0,-0.0698248107027719,-0.0161183312497661,0,0,0,-0.0320031960132061,0,0
