,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X600011.SH,X002460.SZ,X601898.SH,X600660.SH,X600010.SH,X601600.SH,X600801.SH,X600886.SH,X002466.SZ,X600362.SH,X000786.SZ,X002271.SZ,X600688.SH,X600352.SH,X600188.SH,X600795.SH,X601991.SH,X601992.SH,X600111.SH,X000723.SZ,X002353.SZ,X600027.SH,X600176.SH,X600299.SH,X600426.SH,X600489.SH,X600516.SH,X000792.SZ,X000898.SZ,X600583.SH,X000401.SZ,X601158.SH,X600219.SH,X000932.SZ,X000553.SZ,X000709.SZ,X000883.SZ,X600612.SH,X002080.SZ,X600486.SH,X000630.SZ,X600160.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.0383819412662778,0.162389536943164,0,0,0.0566250620589904,0,0,0.0653603336566755,0,0,0,0.0516169743900327,0,0,0,0,0.0378577197012768,0,0,0,0,0,0,0,0.103367675783118,0,0,0,0,0,0,0,0,0,0,0,0.192026556499665,0.00868413365306956,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0254867453984035,0,0
X600028.SH,0.214666623561555,0,0,0,0,0,0,0,0,0.0242822256100395,0,0,0,0.0364441885770886,0,0,0.0501504295437049,0,0.0524197191488459,0,0.0907233788834678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756106432320087,0,0,0,0,0,0,0,0,0.0010977908627175,0,0,0,0,0,-0.018619218935797,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164145403255833,0,0,0.119308612272231,0,0.0397250002742206,0,0,0,0,0,0,0,0,0.0620383562830114,0,0,0,0,0.0367938186866017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00175740088720002,0,0
X600585.SH,0,0,0,0,0,0,-0.00617860181618759,0,0,0,0,0,0,0,0.420529909025069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040024755060302,0,0,0,0,0,0.179164255457788,0,0,0.103948306864314,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0142378831344311,0,0,0,-8.67361737988404e-19,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.128433157235861,0,0,0.0592033188045944,0,-0.102936591299362,0.082090726371591,0,0,-0.141463861764334,3.46944695195361e-18,0,0,0,0,0,-0.0355334457856318,0,0,0,0,0,0,0.162929724485723,0,0,0,0,0,0,0,0,0,0,0,0.283428653920521,0.07704811544245,0,0,0.0353688928885031,-0.0199064592795438,0.000156749952172455,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.00756844973362781,0,0,0,0,0,0,0.104065160404696,0,0,0.144848983363109,0,0,0,0.000899945993094599,0,0,0,0.134976929848593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382642146008451,0,0,0,0,0.0359967701513007,0,0,0,0,0.000990652007478997,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,-0.0215525008000053,0,-0.0238420942784868,0,0,0,0,-0.0405847884430202,0,0,0.0540952588024118,0,0,0,0,0,0,0,0,0,0,0,0.0139822256237168,0,0.917095378684483,0,0,0,0,0,0,0,0,0,0,0,0.273184455711922,-0.0318815610159251,-0.0287865615247679,0,0,0,0.0125097490259752,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,-0.0884027678625279,0,0,-0.0534799841282023,0,0,0,0,0,0,-0.127768993780212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365079087791217,0.0933095103646039,0,0,0,0,0,0.222658410823682,0,0,0,0,0,0,0,0,0.211221139432175,0,0.280001807434357,0,0.00945786378798259,0.0140948646703903,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.00333219706080317,0,0,0,0,0,0,0.0104264482634189,0,0,0,0.0761442312528292,0,0,0.320068059459286,0,0,0,0.00714125834662427,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185674862703103,0.150923136248233,0,0,0,0.0594043384983333,0,0,0.0489842193237569,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.278470990531863,0,0,0,0,0,-0.0966298439872534,0,0.204365070887839,-0.200043964087105,0,0.0742928875262412,0,0,0,0,0,0,0,0.0999520893840244,0,0,0.0467735727906632,0,0,0,0,-0.261000661502318,0,0.283813003847941,0,0,0,0,0,0,0,0,0.278957387770915,0,0,0,0,0,0.0170829437599575,-0.149050531630072,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.0152063484951749,0,0,0,0.167108191381446,0,0,0,0,0,0,0.066478917175748,0,0.472969259134898,0,0,0,0,0,0,0,0,0.0753816868317236,0,0,0.00299796804239201,0,0.0114048783429573,0.0267244355618003,0,0,0,0,0,0,0,0.00266054209114545,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.118625276772369,0,0,0.0847063263605258,0,0,0,0,0,0,0,0,0,0,0.0287271189322312,0,0,0.0535164952757825,0,0,0,0,0,0.0860667308531078,0,0,0,0,0,0,0.0871507422216363,0,0.130089387541133,0,0,0,0,0,0.0707305462469387,0,0,-0.0561367898947237,0,0,0,0.0815403868887785,0,-0.00502607203864769,0.00266537078482679,0,0,0,0.0137146382855518,0,0
X600010.SH,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0645766919491512,0,0,0,0.171677740297489,0,0,0.0227071017960003,0,0,0,0.0830809262654855,0.245378365080413,0,0,0,0.00590425769863716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184996717621,0,0,0,0,0,0,0,0.00811854411793667,0,0.00164699808650083,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.0128470933150172,0,0,0,0,0,0,0.0673384626953639,0,0,0,0.0616596149294621,0.195544867200945,0.0358866841527613,0,0,0.0283925000728382,0.146593540785668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194688659195453,0,0,0,0.11276723926941,0,0.0420653292304058,0,0,0,0,0.0118558908228995,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.542226339355168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253563861504189,0.0961608743839389,0,0,0.0620452987317388,0,0,0,0,0.0399849888657084,0,0,0,0,0.0169376354447568,0,0.00980906693873737,0,0,0.0353634554953891,0.269342815754134,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00804236201263524,0,0,0,-1.73472347597681e-18,0,0
