,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600795.SH,X600547.SH,X601600.SH,X300072.SZ,X600188.SH,X601991.SH,X600027.SH,X600157.SH,X600362.SH,X600111.SH,X600886.SH,X601992.SH,X600309.SH,X600489.SH,X600660.SH,X600623.SH,X600299.SH,X002466.SZ,X000792.SZ,X002075.SZ,X601158.SH,X000709.SZ,X000723.SZ,X000898.SZ,X600352.SH,X000408.SZ,X600583.SH,X000883.SZ,X000959.SZ,X000983.SZ,X600549.SH,X000539.SZ,X000027.SZ,X600176.SH,X600126.SH,X600021.SH,X002470.SZ,X000630.SZ,X000012.SZ,X600098.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0433222896862211,0,0,0.0361538828014832,0,-0.00361244573418116,0,0,0.0235956798053964,0,0,0,0.0624001338705601,0,0,0,0,0,0,0,0.0105805155905625,0,0,0,0,0.0316042439572501,0,0,0,0,0,0,0,0,0.0408756411076418,0,0,0,-0.00268947276838484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0.0335325524059146,0,0.112312935089955,0,0.071338618356276,0,0,0,0,0.0471871790425672,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440741470324524,0,0,0,0,0,0,0,0.0482909973582735,0,0,0,0.0408395005885228,0,0,0,0,0.0175118325717364,0,0,0,0.0338087421226692,0,0,0,-0.0125133351341552,0.00238597093468032,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,-0.0313043061981501,0,0.0477986128878932,0.123097635600472,0,0,0,0,0.00251879229737239,0,0,0.0805645929880314,0,0,0,0,0,0,-0.0181555157834138,0,0,0,0,0,0,0,0,0.0407983478962334,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011458498695884,0.0821820246469702,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.101940499562311,0.10556299777823,0,0.11077117882112,0,0,0,0.0673473592069822,0,0,0,0,-0.033406487650863,-0.13869356124953,0.00407030286788687,0,0,0,0,0,0,0.191581613285507,0,0,0,-0.0393551810222613,0,0.0455042280857859,0,0,-0.148364397956868,0.0151892933955186,0,0,0,0,0,0,0,0.0170161953000284,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.146491021782231,0,0,0,0,0,0,0.00234365829645257,0,0,0,0,0.0236871372275662,0.138536596164789,0,0,0,0,0,0,0,0,0.0315682475160207,0,0,0,0,0,0,0,0.059242016479976,0,0,0.0655430738518991,0.0741520555742701,0,0,0,0.0264391908028819,0,0,0,0.0422731606433236,0,0.0116928300273783,0,0,-0.00716045141247436,0,0,0,0,0,0
X600585.SH,0,0.321173878834658,0,0,0,0,0,0,0,0,0,0,0.0469214475529207,0.130238807619089,0,0,0,0,0,0,0.0961410024773187,0,0,0.125836505549912,0,0,0,0,-0.145896621188865,0,0,0,0,0.105928751324496,0,0,0,0,0,0.0224812581606371,0,0,0,0.00750955328602654,0,0,0,-0.124171390282964,0,0.0285713206801916,0,0.0445297958935372,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,-0.0225028045018058,0,0,0,0,0,0,0,0,0,0,0,-0.0261857408509384,0,0,0.0411080926058949,0.00837505712810684,0,0,0,0,0,0,0,0,0,0,0.00325370748040357,-0.0166413272439492,0,0,0,-0.0308066603015766,0,0,0,0,0.00738179624602829,0,0.0322213778388517,0,-0.0388957021362564,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.0323000472782666,0,0.0874446937636501,0.161868010835788,0,0,0,0,0,0,0.0493309561376632,0,0,0,0.0549712649662203,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0915751547517569,0,-0.0834619993544961,0,0,0,0.065388423663885,0,0,0,0.077959377891025,0,0.211562011731085,0,0.0395890800517115,-0.0277737827949742,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.117138820784935,0,0,0,0,0,0.063111470378192,0,0,0,0.0801861671081592,0,0,0,0,-0.0387544115579558,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0195191353067238,0.0339746571010061,0,0,0.0527916679085967,0,0,0.178356811882505,0.0168701756669262,0,0,0,0,0,0.00651337324958441,-1.73472347597681e-18,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0135577351995817,0,0,0.058991805344955,0,0.023544977610935,0,0.0684361291570123,0,0,0,0,0,0,0,0,0,0.048500993635531,0,0,0,0,0,0.0745030545704459,0,0.0305844934280804,0,0.0179575130556763,0,0,0.0444792693934544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,-0.0255561280123449,0,0,0,0,0,0,0,0,-0.122525005361665,0,0,0.218806390563956,0.0248217682724681,0.721249782074921,0,0.22046088258804,0,-0.0278285478399456,0,0,0,0,-0.151576447333104,0,0,0,0,0,0,-0.162764250602602,0,0,0,-0.109216589742778,4.33680868994202e-19,0,0.168761409161129,0,0,0,0.251089633704018,0,0.054672070203793,0.119637365166696,0,0,0,0.11611726705544,0,0
X601600.SH,0,0,0,0,0,0,0,0.00852801123950091,0,0,0.0267762076990287,0,0,0.0319441764459725,0,0,0.0725008814760594,0.144497611421971,0,0,0,0.143288028220101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149102908742209,0,0.202071550258273,0,0,0,0.0532883117727657,0,0,0,0,0,0,0,-0.0774826154173056,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0.0820779750472024,0,0,-0.0616446483984246,0,0,0,0,-0.188427920796372,0,0,0,0,0,-0.0861888175911743,0,0.462914273202012,0,0,0.136910341564299,0,0,0,0,0,0,0,0,0,0,0,0,-0.0398289975281322,0,0,0.033022968569753,-0.495128753141145,0,0,0,0,0,0,0,-0.402121674052449,0.26214754108729,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0854227665336778,0,0,0,0,0,0,0,0,0,0,0,0.0846160525468473,0,-0.0810844580225285,0,0,0,0,-0.0744720074426365,0,0,0,-0.038265896459489,0,0,0.67513564845407,0,0,0,0,0,0,-0.0965429204402559,0,0,0,0.434577902814409,0,-1.73472347597681e-18,0.072208724282018,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408566107366224,0,0,0.00748131808023084,0.0184936946202112,0,0.0150125247414118,0,0,0,0,0,0,0,0,0,0,0.191456221155411,0,0,0,0.00910494249988408,0,0,0,0,0,0.117848680545267,0,0,0,0.0413129312372377,0,-0.00270299487222491,-0.0230829106484027,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.122318970197979,0,0,0,0,-0.0429491150711752,0,0,0,0,0,0,0,0,0.349022126659249,0,0.0189737433900732,0,0,0,0,0,0,0,0,0,0,0,0.0380519079323335,0,0,0,0,0,0.0333801341941597,0,0,0,0,0.0184800185719749,0,0,0,0,0,0,0.0022143496226448,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0639221017122557,0,-0.0289475098872269,0.106129402163064,0.0194098358415356,0.15755399331816,0,0,0,0,0.0548051003876444,0,0,0,0,0,0,0,0,0.0405660684967554,0,0,0,0,0,0,0.0663773407660276,0,0,0.0629102882255674,0,0,0,0,0,0.0706196062637239,0,0,0,0,0.0810512011236734,0,0,0,0.011674117375142,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.197610326648065,0.221882216124273,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706711815208831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215386381630065,0.097678949811581,0.0707475849941215,0,0,0,0,0,0,0.469554385801793,0.0109218860392391,0,0.108062136800494,0,0.0523763080097224,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0016406642459996,0,0,0,0.193133488730061,-0.153219026965451,0,0,0,0,0,0,0,0,0.176704750606695,0.137775818029672,0.0684426099632661,0,0,0,0,0,0,0,0,0.0176104883614524,0,0.157635770955,0,0,0.0564937199932658,-1.73472347597681e-18,0,0,0,0,0,0.310455738397336,0,0.0148473831171839,0,0,0,0,0,0,0
X600886.SH,0,0,0,0.298298980229889,0,0.0222897644112814,0,0,0,0,0,0,0,0,0,0.176706703234623,0,0,0,0,0,0.00706957035387144,0,0,-0.0212540185242327,0.191696768624098,0,0,0,0,0,0,0,0,0.0350445771123643,0,0,0.0489112446119887,0.109219102879027,0,0,0,-0.0503361677637846,0,0,0.0146615372648478,0,-0.0427189239033885,0,0,0,0,-0.0957097106715057,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.410298362707712,0,0,0,0,0,0,0,0.0950879985937913,0,0,0,0,0,0,0,0.133607900568035,-0.0781654857641339,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0289753224380257,0,0,0,0,0,0,0,0,0,0.0620503625773497,0,0.0381609241680097,0,0,0,0,0,0,0
X600309.SH,0,0,-0.0494827416610774,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193820443800689,0,0,0,0,0,0,0.210026413442689,0,0,0,0.0541204897226498,0,0.284785971227402,0,0.0632201680459982,0,0,0,0,0,0,0.0329631017453308,0.0189439179260624,0.000534179082650316,0,0,0,0,0,0,0,0,0,0,0.0340348474046441,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.208046048578353,0,0,0.750413417242266,0,0,0,0,0,0,0.303737126273313,0,0,0,0,0,0,0,0,0,0.140570444844977,0.0706937947106408,0,0,0,-0.119580838453242,0,-0.00791202197713479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402641363082013,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.257206305049832,0,0,0,0,0,0,0.0216095500543774,0,0,0,0,0,0,0,0,0.156098870302234,0,0,0,0.0345912898758069,0,0,0,0.121035238136498,0.00725272192424204,0,0,0,0,0.0896581389894715,0,0,0,0,0,0,0.203360243628741,0.106953145788013,0,0,0.0127410153422729,0,0,0,0,1.0842021724855e-19,-0.0433404654907887,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0.438572801430473,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243653258022997,-0.0797043792557165,0,0,0.0353613254625401,0,0,0,6.93889390390723e-18,0,0.128196044481977,0,0.0193853757737281,0.281619556264119,0,0,-0.253589331784284,-0.158984123611249,0,0,0,0,0,0.0282051950385561,0,0,0,0,0,0,0.0352803884386409,0.0760520582883947,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985954912691815,0,0,0,0,0,0,0,0,-0.0618213094296401,0,0.0440486447948338,0,0,0,0,0,0,0,0,0,0.192146649744482,0,0,0,0.0345151130683952,0,0,0,0,0,0,0,0,0.198414658753754,0,0.0777607282881251,0,-0.0159325501011458,0.104663779498448,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,-0.181491189497746,0,0,0,0,0,0,0,0.0516785984738392,0,0,0,0,0.264260011181952,0,0,0,0.0838672524743538,0,0.135371926850353,0,0,-0.0128144029515647,0,0,0,0,0,0,0,0,0,0,0.0402305324537137,0,0,0,-0.118236819280574,0.0856156616175194,0,0,0,0,0,0,0,0,0.101281212816453,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241513397946547,0,0,0,0,0.0303761984566077,0.184572645678189,0,0,0.231726458179963,0,0,0,0,0,0,0,0.185461072369419,0,0.0538588587348862,0,0.240986234238166,0.0252586905822993,0,0,0,0,0.329596969481054,0,0.0396420697564883,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.128323479384025,0,0,0,0,-0.192886097222244,0,0,0,0,0,0,-0.0890968762492565,0,0,0,0,0.684013743401942,0,0,0,0,-0.364733034347501,0.0245604413048983,0,0.156825192504489,0,0.0891131930167808,0,0,-0.106425730186746,0.166486077980599,0.0791966842314442,0,0,0,0,0.243306369313941,0,0,0.0441709644092818,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0856849536178771,0,0,0,0,0,0,0,0,0,0,0,0,0.230334890057723,0.0182907096458846,0.0503708003735889,0,0,0,0.0518247563524314,0.105070555726231,0,0,0,0,0,0.0278317236279275,0,0,0,0,0.0885450286613377,0,0,0.140837635579448,0,0,0.186216798850484,0,0,0,0,0,-0.0455160754422214,-0.0558254637061588,0.0442848709502406,0,0,0,0,0
