,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X600585.SH,X002460.SZ,X600660.SH,X600019.SH,X000708.SZ,X002271.SZ,X600547.SH,X000786.SZ,X600176.SH,X002466.SZ,X600426.SH,X000301.SZ,X600362.SH,X600011.SH,X600111.SH,X600886.SH,X601600.SH,X601898.SH,X600010.SH,X600486.SH,X600352.SH,X600803.SH,X002353.SZ,X600188.SH,X601991.SH,X600489.SH,X002080.SZ,X600219.SH,X600795.SH,X600801.SH,X600688.SH,X600299.SH,X300037.SZ,X000723.SZ,X600027.SH,X000932.SZ,X000027.SZ,X601168.SH,X600157.SH,X600399.SH,X601992.SH,X002409.SZ,X600315.SH,X600516.SH,X000898.SZ,X300073.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600426.SH,0,0,0.347625479960684,0,0,0,0,0,0,0,0,0,0,0,0,0.102637349871621,0,0,0.0439954893471653,0,0,0.0958150106030831,0,0.0363984421393279,0,0,0,0,0,0,0.143170302857437,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.123492357932072,0,0,0,0,0,0,0,0,0.0112375933808949,0,0,0,-0.0149569845379463,0,0
X000301.SZ,0,0,0,0,0,0.150312860566847,0,0,0,0,0,0.338273454766991,0,0,0,0,0,0,0.475213451873252,0,0,0,0,0,0,0.37809844838815,0.420464795439437,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.210791577994322,0,0.0932786787604816,0,0,-0.149515421540353,-0.100716456551068,0,-0.326494946205709,0,-0.120442910903349,-0.0753096085812688,0,0,0,0,0.052713854405903,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.247042701251706,0,0,0,0,0,0.203976480066723,0,0,0,0,0,0.079553870603218,0.13040406202015,0,0,0,0,0,0.108416263526343,0,0,0.0427965205348139,0,0,0,0,0,0,0,0,0,0,0.143065222166047,0,6.93889390390723e-18,0,0,0,0,0,0.241962895526985,0,-0.0122544216468596,0,0,0,0,-0.000709235918357315,0,0
X600011.SH,0,0,0,0,0,0,-0.0499871188504061,0,0,0,0,0,0,0.0533949301253017,0,0,0.00333062118704273,0,0.0806951784537605,0,0,0,0,0,0,-0.0510010731085749,0,0,0.0550169556470501,0,0.0118686002595234,0,0.0809970976012451,0,0,0,0,0,0,0.0036003437941657,0.0432733328776434,0,0.0570871161348536,0,0,0,0,0,0,0,0,0.0105249555263882,0,0,0,0,0.00442046694974496,0,0
X600111.SH,0,0,0,0,0,0,0,0.543175142673744,0,0,0,0,0,0.136671047010346,0,0.125411701484434,0.00145448700035712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282428468976336,0,0,0,0,0,-0.0762613407550143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00701964671117156,-0.0254409973296791,0,0,0,-0.0300688546543892,0,0
X600886.SH,0,0.0747333394305279,0,0,0,0.00725065574601525,0,0,0,0,0,0.0138118969360377,-0.0493402009318904,0,0,0,0,0.292734253005048,0,0,0,0,0,0,0,0,0,0,0,0.15478799715094,0,0,0,0,0,0,0,0,0,0,0,0.00458546381295099,0,0,0,0,0,0,0,0,-0.10507387384958,0.0788175390107267,-0.0895779022333781,0,0,0,-0.0238029469202486,0,0
X601600.SH,0,0,0,0,0,0,-0.0788218840814845,0.138286777888314,0,0,0,0,0,0,0,0,0.07495328294819,0,0.0205040985291301,0,0,0.115726853003029,0,0,0,0,0,0,0,0,0,0.29120784501479,0,0,0,0,0,0.209065080560042,0,0,0,0,0,0,0,0,0,0,0,0.0723324917256314,0,0.00576185894014696,-0.0339302079618221,0,0,0,-0.0254310082049931,0,0
X601898.SH,0,0,0,0.0895536009832354,0,0,0,0,0,0,0,0,0,0,0,0,0.167877096549273,0,0,0,0,0,0,0,0,0,0,0.0367189803100676,0,0,0.114956572663515,0,0,0,0,0,0,0.128128630162022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00795828884225603,0,0,0,-0.0287786818747228,0,0
X600010.SH,0,0,-0.0548725438135816,0,0,-0.0166393161725845,0,0,0,-0.179947666672173,0,0,0.157688338021503,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.0405334679955428,0,0,0,0,0,0,0,0,0,0,0,0.0891816079414787,0,0.181357896148691,0.137401108578787,0,0,0.100450424201021,0,0,0,0,0,0,0.000928101035242107,0,0,0,-0.00714070810410971,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0897351654673984,0.0157123799461026,0,0.0779616118841696,0.0119640747613689,0,0.135172417171675,0,0,0,0,0,0.186242925201803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0994238236312796,0.129257926890672,0,0,0,0.0312498425201306,0,0
X600352.SH,0,0,0.0218871352344111,0,0,0,0,0,0,0.129865458077076,0,0,0.238509566584197,-0.0395014871296345,0,-0.0600137043775581,0,0,-0.0494621971144169,0,0,0,0,0,0,0,0,0,0,0.0443802740159495,0.0873347808581804,0,0,0,0,0,0,0,0,0,0,0,0,0.16329405582613,0,0,0,0,0,0,0,0,0.0287620896400638,0,0,0,-0.00710274026127358,0,0
X600803.SH,0,0,0,-0.0217592322640794,0,0,0,0.122834193886699,0,0,0,0.145115043375513,0,-0.0222666404389526,0,0.121251123842025,0,-0.083609639603849,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.126256183113252,0,0,0,0,0,0,0.00892849817292404,0,0,0,0,0,-0.0857500707439319,0,0,-0.00477869170358928,0,0,0,-0.0124609408140536,0,0
X002353.SZ,0,0,0,0,0,-0.0169797210420713,-0.0529800624818528,0,0,0,0,0,0,-0.0134508313728951,0,0.110561493150631,0,0,0.154126537761217,0,0,0,0,0.13581601612094,0,0,0,0,0,0,0,0,0,0,0,0,-0.0179836225410204,0,0,-0.165366943154869,0,0.0166274022522928,0,0,0,0,0,0,0,0,0,0.019711308762766,0,0,0,0,0.0100411175204728,0,0
X600188.SH,0,0,0,0.486654228920826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116126107663016,0,0,0,0,0,0,0,0,0,0,0,0.0209302900352907,0,0,0,0,0,0,0.00249807304245181,0,0,0,0.0297102113692105,0,0.0222743509628948,0,0,0,0,0,0.0485723709656182,0,-0.0255338817290299,0,0,0,0,-0.0198081515842849,0,0
X601991.SH,0,0,0,0,0,0,0.0470056575202483,0,0,0,0,0,0,0,0,0.105935872327993,0.00545997214305368,0.169991010799728,0,0,0,0,0,0,0,0,0,0,0,0,0.118308430631528,0,0,0,0,-0.0204307463551328,0,0,0,0,0.0726188983688101,0,0,0.0703658543530772,0,0,0,0,0,0,0,-0.0338916652260354,0,0,0,0,0.00432957720134391,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.76711399449061,0,0,0,0,-0.0229531539646558,0,0,0,0,0.017640300558228,0,0,0,0.0152817524498056,0,0,0,0,0,0.0737807305849073,0.0404890496760672,0,0,0,0,0.0512029434083497,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451119149011781,0.0202520400654947,-0.033629766331205,0,0,0,-0.00956966103026864,0,0
X002080.SZ,0,0,0.119460833811099,0,0,0,0,0,0,0,0,0,0,0.129464481786529,0,-0.151474167660071,0.00979146619856303,0,0,0,0,0.05639669430697,0,0,0,0,0,0,0.0744481758099411,0,0,0.0185254781399602,0,0.158822308829167,0,0,0,0,0,0,0,0.163601056959534,0,0,0,0,0,0.150874096095872,0.470163970352187,0,0,-0.106561173191654,0.0731669149601711,0,0,0,0.176689193842282,0,0
X600219.SH,0,0,0.0055090286623967,0,0,-0.145182507129053,0,0,0,0,0,0,0,0,0,0,0.180306344573493,0,6.7762635780344e-21,0,0,0,0,0.19412442918284,0,0,0,0,0,0,0.0644427238551683,0,0,0,0,0.0975898685904653,0,0,0,0,0,0.184204407795707,0,0,0,0,0,0,0,0.126857978920713,0,-0.0422940565965517,0.0758874782452273,0,0,0,0.0115788951501156,0,0
X600795.SH,0,0,0,0,0,0,0,0,-0.0588664375680628,0,0,0,0,0.058234970050562,-0.000961412901814415,0,0,0.208348731421649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00965702257312179,0,0,0.0547204568584116,0,-0.00439058335085123,0,0,0,0,0,0,0,0,0,0.0362656106841747,-0.0602839090483148,0,0,0,-0.0200204464702895,0,0
X600801.SH,0,0,0,0,0.20033062337282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000614094341418049,0,0,0,0,-0.0502143187108219,0,0,0,0,-0.104949573059643,0,0,0,0,-0.0605681508804514,0,0,0.187066068995199,0,0.113508367417377,0,0,0,0,0,-0.0440518511446965,0,0,0,-0.00673879821604918,-4.33680868994202e-19,0,0,0,-0.00692341967633798,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0490480141159779,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169748481395344,0,0,0,0,0,0,0,0,0,0.0490803936785234,0,0,0,0,0,0,0,0,0,-0.196662265901296,0,0.0694046349068143,0,0.0094894859679194,0.00537584344165152,0,0,0,-0.00521822832170954,0,0
X600299.SH,0,0,0,0,0,-0.0877374938761187,0,0,0,0,0,-0.0474135538474655,0,0.101014091007914,0,-0.0188492838770888,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102648894522779,0,0.00261341906544732,0,0,0,0,0.132272652267608,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188224962554027,0.0320738552020177,0,0,0,0,-0.0243148730088481,0,0
X300037.SZ,0,0,0,0,-0.213586028184379,0,-0.0670203609881836,0,0,0,0,0,0,0.0490079376971994,0,0,0,-0.021917370296782,0,0,0,0,0,-0.202488647255198,0,0.238590262394761,0,0,0,0,0,0,0,0,0,0.125962839496012,0,0.147676721487619,0,0,0,0,0,0,0,0.219737681896872,0.122130485352199,0,0,0.231208030721626,0,-0.0478363051380312,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0.0408435869910196,0,0,0,0,0,0,0,0.218497138998389,0,0,0,0,0,0,0.15002329296301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687840649884972,0,0,0,0,0.0292234665265946,0.262495667628331,0,0,0,0,0.268147658978311,0,0,0,0,-0.0293873847885692,0,0,0,-0.00497370951764003,0,0
X600027.SH,0,0.116332852428402,0,0,0,0,-0.0178331237044751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000984885365649051,0.0737014308006867,0,0,0,0,0,0,0,0,0,0,0,0.240949252569867,0,0,0,0,0,0,0,0.0124580103860508,0,0.0244509522892074,0.000164859713088863,0.0299697911092562,0,0,0,-0.0190748510063656,0,0
X000932.SZ,0,0,0,0,0,0,0,0.231962529930477,0,0,0,0,0,0.00667269856583381,0,0,0,0,0,0,0,0,0,0.0520131412066271,0,-0.102619956582734,0,0,0,0,0.0228035084078413,0,0.163432124950343,0,0,0,-0.0166415772784952,0,0,0,0,0.0401947624752384,0.0144200773653435,0,0,0,0,0,0,0,0,0.000414933325050152,0.0237413846596664,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165602600940315,0,0,0,0,0,-0.052137624108972,0,0,0,0.140564053364599,0,0,0,0,0,0,0,0,0.271966922039731,0,0,0,0,0,0,0,0,0,0,0,0,0.0027136252864508,-0.0172295373302318,0,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0.327003863445379,0,0,0.10175696145004,0,0,0,0,0,0.112108380474817,0,0.341451566475903,0,-0.0511741065432314,0,0,0,0.690502887999346,0,0,0,0,0,0,0,-0.085052493980582,0,0,0.0916557019633857,0,0,0,0,0,0,0,0,0,0,0,0,0.0058008121173071,0,0,0,0,0,0,0,0,0,0.0144444178221124,0,0
X600157.SH,0,0,0,0,0,0,-0.238009789919286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00913774592174367,-0.13656019381753,0,0,0,0,0.202600616563127,0,0,0,0,0,0,0,0,0,0,0,0.211923159690764,0,0.228529175711003,0,-0.122112768233793,0,-0.0684571830253386,0.126369443352878,0,0.0247381273581242,0,0,0,-0.00977254160978637,0,0
X600399.SH,0,0,0,0,0,0,0.0575208363134301,0,0.176173130680435,0,0,0,0,-0.0285583338808302,0,-0.00112059841911082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297791282249075,0,0,0,0,0,0,0,0,0,0,0,0,0.0670100801025871,0,-0.0239562032007399,0,0,0,0,0.0290280150934739,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0254125645720308,0,0,0,0,0,0,0,0,0,0,0.00212218648943172,0,0,0.064539636356251,0,0,0.0294920960211754,0,0,0.171648713042598,0.0842320052921299,0,0,0,0,0,0,0,0,0.0247098257739758,0,0.0163678697796407,0,0,0,0,0,-0.0181566427482268,0.0105452328102543,0,0,0,-0.00342189536892673,0,0
X002409.SZ,0,0,0.103351964337274,0,0,0.0497495379057283,0,0,0,0,0,0,0,0,0,0.197119597404839,0,0,0,0,0,0,0,0,0,0,0.0755939648772857,0,0,0,0,-0.0118763996637135,0,0,0,0,0.118401312611201,0,0,0,0,0,0,0.0427996252000047,0,0,0,0,0,0,0,-0.0202747622842316,0.0419026152993274,0,0,0,-0.00629802864891055,0,0
X600315.SH,0,0,0.123860503466426,0,0,0,0,0,0,0,0,0.0693655115539802,0,0,0,0.0552069559330312,0,0,0,0,0,0,0,0.0387302439419289,0,0,0.0245304110160547,-0.0584280113300517,0,0,0,-0.147806242352744,0,0,0,0,0.0461890889788157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00355903450968812,0,0
X600516.SH,0,0,0,0,-0.0562518884721085,0.0983398496291228,0,0,0,0,0,0,0,0.110982408468127,0,-0.155965928228913,0,0,0.0995445471420138,0,0,0.112293017821349,0,0,0,0,0,0,0,0,0.10603790554393,0,0,0,0,0,0.0267052044081393,0,0,0,-0.0517043092759489,0,0,0,0,0,0,0,0,0.0718000135612248,-0.0201714612802167,-0.0222308043362615,0.0803941616090515,0,0,0,-0.0230759550816322,0,0
X000898.SZ,0,0,0.174552412639483,0,0,0,0,0.108840551158386,0.0356644562635909,0,0,0,0,0,0,-0.0780159746729451,0,0,0,0,0.0827037016168717,0.0623937410014112,0,0,0,0,-0.0164832465047524,0,0,0,0.0958980458074343,0,0,0,0,0,0.0110724641925391,0,0,0.314618604434037,0,0,0,0,0,0,0,0,0,0,0,0,-0.00211562661239622,0,0,0,-0.0121341102579421,0,0
X300073.SZ,0,0,0,0,0,0,0.163750504293735,0,0,0,0,0.181648363802123,0.0529743470953046,0.00659803133661232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224905225338906,0,0,0,0,0.351404500134449,0,0,0,0,-0.0174120302094581,0,0.0120862684637487,0,0.265902087379609,0,0,0,0,0,0,-0.0501339403733562,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.198486118121292,0,0,0,0.113992297682468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013536787909105,0.0244697229296323,0,0,0,-0.0842584494489738,0.148217777551053,0,0,0.0363491623422599,-0.0752640690879064,0,0,0,0,0,-0.0402879838073833,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0.0626414135533249,0,0,0,0,0,0,0,0,0,0,0,0.596651431524107,0,0,-0.0762859816783135,0,0,0,0,0,0,0,0,-0.400624580871961,0,0,0,0,0.983315910200695,0,0.0185919522911106,0,-0.154870141414074,0,0,0,-0.104516293305841,0,0,0,0,0,0,0.971118599902709,0,1.57766119421907,0,0,0,0.164235825426742,0,0
TED,0,0,0,0,0,0,0,0.125810524500513,0,-0.0921846366186218,0,0,0,0.0776650001485383,0,0.188105654007451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.363029441804604,0,0,0,0,0,0,0,0.215986828271933,0,0.0665189294374002,0,0,-0.595939219814345,0.683593065402959,0,0,0,0,-0.189215131911237,0,0
RealEstate_excess,0,0,0,0,0,0,0.0618863969214249,-0.0845846972842433,0.163787971168237,-0.00402019763250165,0,0,0,0.0313710232265687,0,0,-0.0536111876138698,0,0,0,-0.0114630513360473,0,0,0,0.0616309087701405,0,0,0,0,0,0,0,0,0,0,0,-0.0566212484058985,0,0,-0.0624470453804116,0.00174246384039208,0,0,0,0,0,0,0,0,0,0,0,-0.0088845269684331,0,0,0,-0.017277761905998,0,0
MKreturn,0,0,0,0,0,-0.034468030063186,0,0,0,0,0,0,0,0.0195178819237141,0,0.0293680227209422,0,0,0,0,0,-0.0296967664426529,0,0,0,0,0,0,0,0,0.0219802394294506,-0.053597142397205,0,0,0,0,0.014447094491225,0,-0.0581084077503823,0,-0.0650336835741917,0.0129157206330271,0,0,0,0,0,0,0,0,-0.0240220030311009,0,0.00528450080047546,0,0,0,-0.0170595511575193,0,0
MKvol,0,0,0,0,0,0,-0.000180200412320728,0,0,0,0,-0.000644597684466728,0,0,0,-0.00015878455774663,0,0,-0.00109590750949101,0,0,0,0,0,0,0,-0.000745978583598568,0,0,0,0.00107047418589444,0.00093556138715289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000751775482490087,0,0,0,-0.00166037473045212,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.0987056937256797,0,0,0,0,0,0,0,0.0679893849527386,0,-0.167396631790946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305630243900824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42248587735313,-1.1326636958295,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00300289208798088,0,0,0,0,-0.00401174709146911,-0.00242252602222232,0,-1.73934787456398e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000300635158873842,0,0,0,0,0,0,0.00244095741283078,0,0,0,0,0,0.00356978912837725,0,0,0,0,0,0,0.00632801265412203,-0.00147291844208558,0,0,0,0,-0.00276906252467576,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000970388537041496,-0.00177057462689008,0,0,0,0.00138331537365138,0,0
