,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600309.SH,X600011.SH,X600010.SH,X600188.SH,X600660.SH,X601898.SH,X600688.SH,X601600.SH,X600362.SH,X601991.SH,X002466.SZ,X600795.SH,X600886.SH,X000898.SZ,X600547.SH,X600516.SH,X300072.SZ,X600111.SH,X002460.SZ,X600176.SH,X600027.SH,X600352.SH,X000553.SZ,X000786.SZ,X601992.SH,X000825.SZ,X000709.SZ,X600299.SH,X601699.SH,X000792.SZ,X600808.SH,X002110.SZ,X002271.SZ,X600426.SH,X000932.SZ,X000883.SZ,X600315.SH,X601158.SH,X600219.SH,X000830.SZ,X000983.SZ,X600489.SH,X600801.SH,X000408.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000792.SZ,0,0,0,0,0,0,0,0,0.104671735534965,0,0,0,0,0,0,0,0,0,0,0.280080554338391,0.246135283013201,0,0,0,0.179311912805168,0,0.121575445285508,0,0,0,0,0,0,0,0,0,0,0,0,0.115677797135925,0,0,0,0,0.0777170344253241,0,0,0,0.0831960005114505,0,-0.0141826132695979,0.0099878483890662,0,0,0,0.070008498137588,0,0
X600808.SH,0,0,0,0,0,0,0,0.225172923135291,0,0,0,0,0,0,0,0,0,0,0.0255040155830325,0,0.0359092991291823,0,0,0.0443794534646058,0,0,0,0,0,0.110313063425348,0,0,0,0,0,0,0,0,0,0.361332862345465,0,0,0,0,0,0,0,0,0.0710786512818498,0,0,-0.0291558134156745,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0,0,0,0.0697794686496735,0,0,0,0,0,0,0.0494776263958109,0,0,0,-0.112028917273538,0.433663992725687,0,0.0390907612378035,0,0,0,0,0.00471054135153166,0,0,0,0,0,0,0,0,0,0.137384018417989,0,0.0138938873208871,0,0,0,0.155858770111238,0,0,0,0,0,0,-0.0566929120266819,-0.0122628211552432,0,0,0,0,0,0
X002271.SZ,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.0670621789972818,0,0,0,0,0,0,0.178532750748808,0,0,0,0,0,0,0,0,0,0.014394182415793,0.0122818161402566,-0.0441465953035495,0.105370521415571,0.361582161112893,0,0,-0.0227815370751836,0,0,0,0.207781920988415,0,0,0,0,0,0,0,0,-0.105242470686478,0,0.218574864816844,0,0,0.0307759689417696,0,0,0.329347058107313,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183101297604505,0.0447860370156937,0,-0.0893805274313167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.849456996581379,0,0,0,0,0,0.0123047888109663,-0.0552633767539502,0,0,0,-0.0581582347332955,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.163910750130438,0,0,0,0,0,0,0,0,0,0.0747856814770994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175388119329912,0.608288421638216,0.394081240646815,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00118757094405176,0.0176027549606502,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223646332160624,0,0,0,0,0.085841030567588,0,0.0137563882617127,4.33680868994202e-19,0,0,0.226344143897624,0,0.0310225044179282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00381545307469187,0,0,0.0384466845141355,0,0,0.0102320258581884,0.0041544098709162,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,-0.128015268529595,0,0,0,-0.130475143322929,0,0,0,0,0,0,0.0533288605561727,0,-0.0852257393039299,0,0.308479864632889,0,0,0,0,0,0,0,0,0.122435390883614,0,0,0,-0.105435936255082,0,0,-0.0311001310168448,0,0,0,0,0.0965924551585235,0,0.326533527206668,0,0,0.0579801452518482,0.0102745678938849,-0.0400801600530738,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0658583651565103,0,0,0,0,0,0,0,0,0,0,0.0180417054440922,0,0,0,0,0.201663225377946,0,0,0,0,0.0123988686799662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296327640468558,0.107314497648978,0.0774140725440444,0,0,0,0.00701845295050153,0.0102276938367447,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.21995139919067,0,0,0,0,0,0,0,0.0237251653904407,0,0.129971773765778,0,0,0,0,0,0,0,0,0.0572681046211056,0,0,0,0,0.0701010019431475,0,0,0,0,0,0,0,0.150155817428045,0,0.0013463694218865,0,0.0224826854189154,0,-0.00602533622239733,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0.223844508747333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018642328566802,0.228928943829121,0,0,0.120036636012735,0,0,0,0,0,0,0,0.153486097929868,0,0.0110782418223216,3.46944695195361e-18,0,0.00226635777211035,0,0.367813279559916,0,0,0,0,0,0,0,0,0,0,0,0.00421311020277234,-0.00883599933455405,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.0685199984675135,0,0,0,0.290660937931016,0,0.262870531297709,0,0,0,0,0,0,0,0,0,0,0,0,0.00496340108233219,0,0,0,0,0,0.0494820418844734,0,0,0,0.0181427761958811,0,0,0,0,0,0.153037422101021,0,0,0,0,0.109226969198135,0,0,0.0214453873519885,0,0,0.0136182759448689,-0.0265371231099509,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.0291539004643027,0,0.212718939682492,0,0,0,0,0,0,0,0,0,0,0,0.719489384403837,0,0,0,0,0,0,0,0,0,0,0,0,0.0166739429897624,0,0.0192391608599584,0,0,0,0,0,0,0.0284116130448728,0,0,0.0168687517947759,0,0,0,0.0496373860187323,0,0.0179648427408599,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.140394290920371,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158233035783818,0,0.0230245618126059,0,0,0,0.148502863693432,0,0,0,0,0,0,0,0,0,0,0,0,0.0344266830449765,0.0721653501151487,0.124821997058812,0,0,0,0,0.131167039213298,0,0,0,0,0,-0.0190519131241528,-0.00975570911996301,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.160600272259956,0.123631655329582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118118178733673,0,0,0,0.339408588251724,0,0,0,0,0,0,0.119737657747256,0.0520272026531429,0,0,0,0,0,0,0,0,0,0,0.0772732445298586,0,0,0,0.040064145406845,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0489870658079568,0,0,0,0,0.0990854556485271,-0.0308323849652179,0,0,-0.254359030103502,0,0,0,0,0,-0.21626360357169,0,0,-0.0824926564741895,0,0,-0.213288309487669,0,0.0829923898571212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319166364282322,0,0,0.0541415635257797,0,0,0,0.184609772870719,0,-0.0263185591076025,-0.0740510162698367,0,0,0,0.0864702549721673,0,0
Slope,0,0.301896651356653,0,0,0,0,0.300450110625171,-0.675095176724295,0,0,0,0,0,0,0,0.539933629400659,0,0,0,0,0,0,0,-0.323214307447988,0,0,0,0,-0.545332602235818,0,0,0,0,-0.276905157188453,0.988615101858134,0,0,0,0,0,0,-0.132511592490182,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.94887113331209,0,0
TED,0,-2.77555756156289e-17,0,0,0,0,-1.2023744026287,-0.199546860247889,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.156395747748503,0,0,-0.18241747400052,0,0,0,-0.34572918255069,0,1.22164728724556,0,0,-0.0143454027058303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.248288078193792,-1.06966605075704,0.17440154067813,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23327929885355,0,0,0,0,0,0,0,0,-0.135209731001365,0,0,0,0,0,0,0,-0.105613861313909,0,0,0,-0.0383530490841148,0,0,0,0,-0.00881136062830922,0,0,0,0,0.0370432043585496,0,0.0585710442814151,0,-0.00110793026113453,0.00227440557592899,0,-3.46944695195361e-18,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.00858467914220419,0,-0.0676915115327248,0,0,0,0,0,0,0.0109011549172964,0,0,0,0.00156488624727598,0,0,0,0,0,0,-0.0619442342890123,0,0.0224171780595394,0,0,0,-0.0623323346717323,0,0,0,0,0.178387792610223,0,-0.0732799752602139,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0225440753301445,-0.0401358018810743,0.219792270661896,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.00210502759009954,0.000374659861023421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00095578455451807,0,0,0,0,0,0,-0.00041370131396785,0,0,0.000491791127977197,0,0,0,0,-6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0,0.00284729315476311,-0.00166634716651984,0,0,0,-0.0240521180373042,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0292280155037291,0,0,0,0.0198644284410274,0,0,0,0.0125639989194686,0,0,0,0,0,0,0,0,0,-0.031731077799624,0.107522574003874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146914210704185,0,-0.0438845307724127,-0.0622639708759645,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.000714264384197113,0,0,0,0,0,0,0.00226112194355799,0,0,0,0,0,-0.00321373873890386,0,0,-0.00525041526517087,0,0,0,0,0,0,0,0,0,0,0,0,-0.00501253253013393,-0.0103377906063639,0,0,0,0,0,0,0,0,0,0,0,0.0158917304937319,0.012533851507629,0,0,0,-0.0509859470472553,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.00324776159157501,0,0,0,0,0,0,0,0,0,0.000487402452582987,0,0,0,0.011032873821111,0,0,0,0.00478344071024105,0,0,0,0,-0.01150748172457,0,0,0,-0.00335675816765751,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.00143791004006466,0,0.0171218240076598,0.00323533236961039,0,0,0,-0.159906525279498,0,0
