,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601991.SH,X601600.SH,X600688.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X600583.SH,X601158.SH,X002353.SZ,X601992.SH,X000027.SZ,X000539.SZ,X600309.SH,X000898.SZ,X000709.SZ,X000883.SZ,X600352.SH,X600021.SH,X600660.SH,X002470.SZ,X000792.SZ,X600489.SH,X600022.SH,X600863.SH,X000629.SZ,X600098.SH,X600307.SH,X600547.SH,X300072.SZ,X600808.SH,X600578.SH,X600612.SH,X600623.SH,X601918.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.759587072885206,0.079566418890673,0,0,0,0,0,0,0,-0.0427221034882021,0,0,0,0,0,0,0,0,0,0,-0.0765411104708944,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00105945185352419,0,0,0,0,0,0,0,0,0.0409476173784037,0,0,0,-0.00956218957773139,0,0.0469441869981287,0,0,0,0
X600028.SH,0.464298319605299,0,0.180918584336203,0,0.0500152097044135,0,0.0956708257313626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107856101686483,0,0.0300961578120163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121926077388908,0.00915519020467802,0.142443573743244,0,0,0,0,0
X601088.SH,0,0,0,0.110538705973442,0.250549678055537,0.210729940711725,0.0341167254603092,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.114675681882884,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.102273826021287,0,0,0,0,-0.0811694286245756,0,0,0,0.0141516378718603,0,0,0,0,-0.012816294944797,0,0,0,0.00973994589366059,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.747030753849564,0,0,0.0225255642300337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00146426973589668,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.115656010919103,0,0.110599216441288,0,-6.93889390390723e-18,0,0.00947130167506688,0,0,0,0,0,0.259137568070656,0,-6.93889390390723e-18,0,0,8.67361737988404e-19,0.0662614963526779,0,0,0,0,0,0.0992312297100926,0,0,0,0,0,0,0,0,0,0,0.0631262908388111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0.200072084237271,0.024083691751163,0,0,0,0.0645851345411653,0,0.00509785138399046,0,0.0518365654821419,0,0,0,0.0848588935594718,0,0,0.104752332249714,0,0,0,1.73472347597681e-18,0,0.0713750082281975,0,0,0,0,0.100419239523843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0344719244062206,0,0,0,0,0,0,0
X600585.SH,0,0,-1.38777878078145e-17,0,0.0546955000067208,0.032126899668619,0,0,0,0,0,0,0,0.0276527486480441,0,0,0,0,0,0.0235042901859483,0,0,0,0,0.354331357722057,0,0,0,0,0,0.293318652926761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024583363217943,-0.0199198694634756,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.681339670063066,0,0,0,0,0,0,0.0433997942067927,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0323611550555337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127641372858929,0,0,-0.0208344642310012,0,0,0,0,0,0,0
X600795.SH,0,0,0,0.0452415347384078,0,0,0,0,0,0.0747217068075423,0.0540808759712773,0,0.0105025748089854,0,0,0,0.034589278825441,0,0,0,0,0.11920543794552,0.0517428833481444,0,0,0,0,0,0,0,0,0,0,0.0524678606201996,0.00681088415439572,0.227955546001738,0,0,0,0.00402724840948869,0,0.0460020185775055,0.167794769409801,0,0,0,0,0,-0.00851597386687251,0,0,0,0,0,0,0
X601991.SH,0,0,0,0.27347201080638,0.0097639605082992,0,0,0,1.73472347597681e-18,0,0,0,0.167221076419656,0,0,0,0.0302669907445419,0.263389222031318,0,0,0,0,0,0,0,0,0,0.00710078410674916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129333836982383,0,0.0437736462216557,0,0,0,-0.00290743923054563,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.192455857372471,0,0,0,0,0,0,0,0,0,0,0.00962742313184542,0,0,0,0.0872097455328422,0,0,0,0,0,0.0040289523585968,0,0,0,0,0,0,0,0.0276575893782961,0,0,0,0,0.00291357435233034,0.0216915088985903,0,0.11628335342396,0.022108028458772,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0.0582538908270168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559422306660213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663035658308358,0,0,0,0.422401989550475,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.148675041438398,0,0,0,0,0,0.156377173743435,0,0,0,0.155767251948407,0,0,0,0.0425762311259837,0,0.095280242138047,0,0,0,0,0.0897562865518308,0,0,0.0341240038475615,0,0,0,0,0.00161999998190496,0,0.136434411215656,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.024144467133677,0,0,0,0,0,0,0,0,0.148632799589965,0,0,0,0.0881430412898272,0,0,0,-0.0202768409010784,-0.00781358205421662,0,0,-0.234234009747316,0,0,-0.0367132981498984,0,0,0.21276166153343,0.0911764730273856,-0.126301802836478,0,0,-0.0490094795428481,0,0,-0.0888359605523284,0,0,0,0,0,0,0,0.454646897354677,-0.363516334273051,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.290363505487031,-0.0309724380167159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275867198368209,0,0.057399172470689,0,0,0,0,0.20756153689775,0,0,0,0,0,0,0.0939985267763509,0,0,0,0,0.012229271023769,0,0,0,0,0
X600111.SH,0,0,0.0982581599883326,0,0.00672219679959983,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0835325012537482,0.0958215696136112,0,0,0,0,0,0,0,0,0.0264964768913857,0.0675344718689903,0.164656125897602,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474311032907312,0.240265541438599,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.230873302562843,0.0150011621723297,0,0,0,0,0,0,0,0,0,0.181223920178894,0,0,0,0,0,0,0,0,0,0,0,0,0.0187223845904296,0.196441986779789,0,0,0,0.00476350947681533,0,0.0563114726352214,0,0,0.0642392936639303,0,0,0,-0.0220163064083021,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.140291689055524,0,0,0,0,0,0,0.119392461883355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399170038685352,0,0,0,0.0942927453594901,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.03143270126979,0,0,0.0116698337173463,0.0189473038149276,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.11204478246038,0,0,0.0241562560565941,0.0531441478948902,0,0,0,0,0.182733811213089,0,0,0,0,0.00981029188665758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155571709203906,0,0,0,0.156720278987838,0,0,0,-0.0518184108343084,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.248120244402847,0,0,0,0,0,0,0,0,0,0,0,0.231804008311761,0,0,0,0,0,0,0.0224269264732205,0,0,0,0,0,0,0.044742943493394,0,0,0,0,0,0.19655107731409,0,0,0.0623398148855828,0,0,0.0204168277131094,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25128214217695,0,0,0,0,0,0.0204363570334996,0,0,0.256968111670657,0,0.259614743818441,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0.0741111714276262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161936632228076,0,0,0,0,0,0,0,0,0.0343390070388216,0,0,0,0,0.0343094634930421,0.180524329437382,0.0482707637598627,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0.56141850006632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208201980391743,0,0.0115815378730719,0,-0.146222739973956,0,0,0,0,0,0,0.248683099239733,0,0.0127056831505111,0,0,0,-0.327493250304555,-0.0210961461757019,0,0.040098413525259,0,0.00505550202881801,0,0,0,0,0,0
X600309.SH,0,0,0,0.25871079404261,0,0,0,0.0648030868450629,0,0,0.0345195347047207,0.029746647190725,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0922310441630951,0,0,0.256879414562323,0,0,0,0,0,0,0,0,0,0,0,0,0.00822776444858704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.406990839159312,0,0,0,0,0,0.0938507603322577,0,0,0,0,0,0.0817757360395611,0.00349662104925117,0,0,0.0628926541083169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260046476993577,0,0,0,0,0.0181311411010928,0,0,0.0609381581520544,0,0,0,0,0.0598608290146768,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.150165554645082,0,0,0,0,0,0,-0.26404313328127,0,0,0,0,0,0,0,0,0,0,0.067856862722999,0,0.0470759834266733,0,0,0.497803619396817,0,0,0,0.0172183142071507,0,0,0,0,0,0,0,0,0,0,0.175067407645679,0.16312659826446,0.203920712655424,0,0,0,0
X000883.SZ,0,0,0,0,0.0884587456876444,0,0,0,0,0,0,0.0796261227676302,0,0,0,0,0,0,0.0753127289925341,0,0,0,0.104607969663383,0,0,0,0,0,0,0.104567962314587,0,0,0,0,0,0.398101494019632,0,0,0,0,0.0905773296465329,0,0,0,0,-0.0253537136248808,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335978695852601,0,0.0561798692674783,0,0,0.247838284516552,0,0,0,0,0,0,0,0,0,0,0,0,0.0534663891514149,0,0,0,0,0.0259309758019372,0.00102586702953585,0,0,0,6.55685519445441e-05,0.0298111446465649,0,0,-0.00393891743504387,-0.00267604713155459,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0.00731454939280132,0,0,0,0,0,0,0,0,0,0,0.0923996482278983,0,0,0,0,0.111285515873013,0,0,0,0,0,0,0,0,0,0.277391711799622,0,0,0,0.0621809091712615,0,0,0.217347377883408,0.143736489569871,0,0,0,0.00850048666535128,0,0,0,0,0,0
X600660.SH,0,0,0,0.136806730017741,0,0,0.111610206991482,0,0,0.345641052641375,0,0,0,0,0,0,0,0,0,0.0442613817627348,0,0,0,0,0,0.00950546238218502,0,0.0947765223009535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281343587345884,0,0,0,0,0,0,0
