,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600547.SH,X601600.SH,X600585.SH,X600886.SH,X600660.SH,X600795.SH,X600362.SH,X000792.SZ,X000708.SZ,X002466.SZ,X002460.SZ,X600027.SH,X600010.SH,X600111.SH,X601699.SH,X000301.SZ,X600489.SH,X600160.SH,X000983.SZ,X600426.SH,X600803.SH,X000877.SZ,X601991.SH,X000933.SZ,X600985.SH,X000630.SZ,X000807.SZ,X000786.SZ,X601168.SH,X000408.SZ,X002128.SZ,X600176.SH,X600612.SH,X600219.SH,X000932.SZ,X000883.SZ,X600096.SH,X600348.SH,X002271.SZ,X601666.SH,X600295.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.270229998407487,0,0,0,0,0,0,0.0152022102283121,0.0478363009242056,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.00554391842860778,0.0872277565928147,0,0,0,0,0,0,0,0,0,0.106334507129844,0,0,0,0.0642451393937561,0,0,0,0,0,0,0,0,0,-0.0394458468929758,0,0,0,0,0.047017793813232,-0.0398496521169805,0.0798580712217077,0,0,0,0,0
X601088.SH,0.0384697525984091,0,0,0,0.204221147658543,0,0,0.169830336997538,0,0,0,0,0,0,0,0,0,0,-0.0269073410315148,0,0,0,0,0,0,0,0.0335210184829741,0,0,0,0,0,0.10221794197022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111165483631439,0.0126932346656123,0,0,0,-0.0208816504038795,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,-8.67361737988404e-19,0.00126552234964477,0,0,0,0,0.0378176780257975,0,0,0,-0.0193490808967554,-0.141234409894386,0,0,0,0.00728479493674282,0,0.106996556028601,0.00964556179596126,0,0,0,0,0,0,0,0,0,0,0.154529345123606,0,0,0,0,0,0.0812434493047443,0,0,0,-0.0692720538470489,0.105930729638308,0,0,0,0.0245537818111971,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0565307916783022,0.0262747540988352,0,-0.105795199142234,-0.0487424934897896,0,0,0.0510358705133992,0,-0.0298803405129882,0.0733907257671243,0,0.201683600316877,-0.0937440420774099,0.194088826403827,0,0,0,0,0.115252154079272,0,0,0,0,0,0,0.21802103916062,-0.0630027898018986,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.097807292798481,0,0,0,0,0,0
X600188.SH,0,0.00954803960536355,0,0,0,0.199999627841155,0,0,0,0,0,0,0,0,0.00992964971913784,0,0,0,0,0,0,0,0.314968421920083,0,0.0179406186628407,0,0.0709189335506087,0,0,0,0,0,0,0,0,-0.0325438463738818,0,0,0.219623437016184,0,0,0,0,0,0,0,0,0.0270862270993764,0,0,0,-5.42101086242752e-20,0.000848923282861697,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.513533818295612,0,0,0.142627538383345,0,0,0,0,0,0,0,-0.140285403167539,0,0.0999697468536939,0,0.421533792761524,0,0,0,0,0,0,0,0,0,0.203987855409576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.7762635780344e-21,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.03976616507111,0,0,0,0,0,0,0,0,0.0252322986027792,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0789743631109532,0,0,0,0,0,0,0,0,0,0.0109425189896377,-0.0768089808736364,0.0578157162424822,0,0,0,0,0,0.0665108076314168,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X600011.SH,0.0243217489225705,0,0,0,0,0.157866075867719,0,0,0,0,0,0,0,0.165090352372932,0,0,0,0,0,0.241426739903006,0,0,0,0,0,0.00332348124324806,0,0,0,-0.0158262204542345,0.178240383462467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188534178901538,-0.041121565958284,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.173270104497824,-0.0916554321830295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596490499543062,0,0,0,0,0,0,0.2753809330412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0343949388473943,0,0,0,0,0,0
X601600.SH,0.140750632076988,0,0,0,0,0,0,0,-0.0707002441643187,0,0,0,0,0,0,0,0,0,-0.0833578452021017,0.297181556472884,0,0,0,0,0,0.0513884411568192,0,0,0,0,0,0.14889286242531,0,0,0.208809613040064,0,0.128375417258851,0,0,0.122680455138137,0.0895812269704844,0,0.0255098234168107,0,0,0,0,-0.0307305047521264,0,0,0,1.73472347597681e-18,0.0349513146496564,0.186651611771531,0,0,0,0,0
X600585.SH,0,0,0,0.00542132066397526,0,0.0649808612940126,0,0,0.0322789783820343,0,0,0,0,0,0,0,0,0,0,0,0.121163412350046,0,0,0,0,0,-0.0223465687940736,0,0,0,0,0,0,0,0,0.23541578557587,0,0,0,0.103504731978849,0,0,0.00419027735867812,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0152621481576336,-0.153803787708512,0,0,0,0,0
X600886.SH,-0.0169190333964993,0.0292410456201587,0,0,0.0529012934064446,0,0,0,0.0211847288122159,0,0,0,0.0115844801306081,0.427187271949481,0,0,0,0,0,0,0,0,0,0,0,0.00361890186800452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873638306728819,0,-0.0515348837361463,0.0610782411413348,0,0,0.022021637404693,-0.0240837509669059,0,0,0,0,0,0,0
X600660.SH,0.0723104467466034,0,0,0,0,0,0,0,0.0446348014492412,0,0,0,0,0,0,0,0,0,0,0,-0.0296107932559244,-0.0344086688445511,0,0,0,0,0,0.164897837016019,0,0,0,0.0027727839472263,0,0,0,0,-0.100118313132183,0,0.104714195594842,0,-0.0656580030398913,0,0,0,0,0,-0.0854904381097616,0,0,0,0,0,0.0638185374471871,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.0520969015120438,0,0.100637137989059,0,0,0,0,0,0,0,0.442332576371107,-0.037677257480724,0,0.112022577024949,0,0,0.108256514978115,0,0,0,0,0.00732497459939036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00223134587369513,-8.67361737988404e-19,0,0,0,0,0,0
X600362.SH,0,0,0,0.0503648444672328,0,0,0,0,0.0152585702271754,0,-0.168095234851802,0,0,0,0,0,0,0,0,0,0,0.00783951396420733,0,0.050092231200121,0.0598893921286076,0,-0.014082303187773,0,0,0,0,0,0,0.262557794303168,0.159348075563106,0,0,0.168020789582748,0,0,0,0,0,0,0,0,0.0321834987567155,0,0,0,0,-0.0413762115234478,0,0.0292777461413438,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865018428075165,0.039890959749739,0.378327647131592,0,0,0,0,0,0,0,0,0,0,0,0,0.0478296257296073,0,0,0,0,0.0540756966529738,0.0287868644858189,0,0.0247973678291435,0,0,0,0,0.0898096114076233,0,0,0.0213011829941813,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0.0401938575654281,0,0,0,0.0270173471966907,0.00873188815867866,0,0,0,0.00452002638877557,0,0,0,0,0,0,0,-0.0870570278539653,0,0,0,0,0,0.0653536256348841,0.00794468835360361,0,0,0,0,-0.138753555145266,0.238074066830827,0,0,0,0,0,0.0897864906749956,0,0.219469188702614,0,0.0807705632375159,0,-0.0773317709769948,0,0,0,0,0,0.0231879972547118,0,0,0,0,0,0
X002466.SZ,0.229010810059049,0,0,-3.46944695195361e-18,-0.111246452150075,-0.0396577838413215,0,0,0,0,0,0,-0.113232989412644,0,0,0,0,0,0.786889449002929,-0.0537340269698498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08094061813082,0,0,-0.105230115138301,0,0,0,0,0,0,0,0,0,0.0610522252340587,0.0600698208659507,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0.136620074032434,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73662929414522,0,0,0,0,0,0,0,0.0157476300295039,0,0.0692537607898955,0,0,0.0475846366690987,0,0,0,0,0,0,0.0617652101354447,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218420708070461,-0.063197720700466,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.386010086525903,0,0,0,0,0,0.328453867109852,0,0,0,0,0,0,0,-0.057405855639923,0,0,0,-0.090606878197662,0,0,0,0,0,0,0,0.242865189463981,0.0831931891914436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016807835511808,0.00521977603399214,0,-0.135028042620996,0,0,0,0
X600010.SH,0,0,0,0,0,0.0427276215791346,0,0,0,0,0.458191163840468,0,0,0,0,0,0,0,0,0,0,0.496400320847239,-0.0489366773589556,0,0,0,0,-0.0492299367234488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516097912976906,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,-0.00220828560912314,0,0,0,-0.037997183985508,0,0,0,0.413847196031521,0,0.0788007719047215,0,0,0.567901284838255,0,0,0,0,-0.0536031851285893,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.15045334356001,0,0,0,0,0,0,0,0,-0.0525322205654982,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.186888923112051,0,0,-0.00967996428494912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473859938632048,0,-0.136126923041726,0,0,0,0,0,0,0,0,0,0,-0.227283950643365,0.125475582524283,0,0,0,0,0.657954288760637,0,0,0,0,0,-0.02285494034208,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,-0.0568037682581813,0,0,0,0,0,0,0,0,0.0779236315558762,0,0,0.165777081382888,0,0,0,-0.0602420882569836,0.0276947694037719,0,0,0,0,0,0,0,0,0.099276287508426,0,0,0,0,0.0134770799071412,0,0.0535157244944614,0,0.174287357120634,0,0,0,0,0,0,-0.0332382245089433,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.617023082056635,0,0,0,0,0,0,0,0,0,-0.0297587326303523,0,0,0,0,0,0,0,0,0,0,0,0,0.0225311657963297,-0.0529447987986529,0,0,0,0.116792613787024,0,0,0,0.0727751582198998,0.138050240534951,0,0,0,0,0,-0.0240403129884763,0,0,0,-0.0102469838780904,-0.0090196090705877,0.0739418344373505,0,0,0,0,0
X600160.SH,0,0,0,0.0116156438334661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.316016307824704,0,0,0,0,0,0,0,0.184074893477538,0,0,0.693561924333002,0,0.0972236675983481,0,0,0.0172659029005079,-0.0875838134997659,0,0,0,0,0,0,0,0,0,0
