,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002271.SZ,X002460.SZ,X600011.SH,X600660.SH,X600886.SH,X601600.SH,X601898.SH,X600801.SH,X600362.SH,X600010.SH,X000786.SZ,X600489.SH,X600352.SH,X600111.SH,X600188.SH,X601991.SH,X600176.SH,X600688.SH,X600795.SH,X600426.SH,X002466.SZ,X600027.SH,X600529.SH,X600299.SH,X601992.SH,X002080.SZ,X600315.SH,X600612.SH,X002353.SZ,X600219.SH,X000301.SZ,X002409.SZ,X600486.SH,X000932.SZ,X600126.SH,X000027.SZ,X000723.SZ,X600516.SH,X601158.SH,X000401.SZ,X000898.SZ,X002250.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584085601104163,0,0,0,0,0,0.121947877698447,0,0,0,0,0.012863012944427,0,0,0,0,0,-0.0108118058014936,0,0,0.0047644769796299,0,0.0203715898182868,0.111574743496626,0,0,0,0,0,0,0,0,0.0398778321185246,0,0,0,0,0,0,-0.0107407506078517,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0.00621534330584891,0,0,0,0,0,0,0.0287311257714501,0,0,0,0,0,0,0,0,0,0,0,0.0108017310959011,0,0,0,0,0.0271142060260837,0.0137630233134198,0,0.0955199256945105,0,0,0,0,0,0.016134199191472,0,0.0929917923934531,0.0607885737652147,0,0,0,0.0162150381310669,0,-0.00421652725386568,0.00720629573831851,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.0793789222279289,0,0,0,0,0,0,0,0.320119037672126,0,0,0,0,0,0,0.110055477420745,0,0,0,0,0,0.009281413685532,0,0,0,0,0,0,0,0,0.102068870202114,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.0355156048387872,0.000285915745113223,-0.00913977412173536,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0361879152052756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10596791590521,0,0.0727649879390227,0,0,0.118798502419436,-0.011918274938172,0,0,0.142996326330016,0,0,0,0,0.110371445059969,0,0,0.0160689682683472,0,0,0.0357290660390782,0,0,0,0,0,0,0,0,0.00359867076588923,-0.00652666411212019,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0515326541207163,0,0.173351795853568,0,0,0,0.014100077386633,0,0,0,0,0,0,0,0,0.123615822443955,0,0,0.256904057327841,0,0,0,0,0,0,0,0,9.96842320202663e-05,0,0,0.0831916154238981,0,0,-0.038610072495046,0,0,-0.0263720787636393,0,0,0,0,0,-0.00632016492050681,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.025210153731073,0.112481511059078,0.0318883811815307,0,0,0,0,0,0,0,0,0,0.795618540985532,0,0,0,0,0,0,0,0,0.0308449891149197,0.0660913540671015,0.0759773558342018,-4.33680868994202e-19,0,0,0.0572534024917076,0.080100876637994,-0.0986402118428296,0,0,-0.00627469219796856,0,0,-0.0866108336969145,0,0,0,0,0.00173634415611318,0,0,-0.00875408878615244,0.00690802663174669,-0.0265273466988735,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180859467253666,0,0,0,0,0,0,0,0,0,0,0.0453381779214603,0,0,0,0,0,0,0,0,0,0,0,0.0524130291473779,0,0,0.0194657430675473,0,0,-0.0152475823501142,0,0.180121943204821,0,0,0.0309100062552312,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.226720692574513,0,0.59765146143599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000929662118181419,0,-0.0952724254227828,0.0676811915534439,0,0,0,0,0.0427637842602248,0,0,-0.0873992885694406,0,0,0.0839372665089833,0,0,0,0,0,0,-8.67361737988404e-19,-0.00950312437126473,-0.0183691429958817,-0.0047415032626028,0,0.0310433657689429,0,0,0,0
X002271.SZ,0,0,0.148463696841384,0,0.150442258507696,0,0,0,0,-0.0776640466680991,0,0,0,0,0,0,0,0,0.18272137105215,0,0,0,0,0,0,0,0,0,0.079951415054282,0,0.0136537260102952,0,0,0,0.0974121836345563,0,-0.0594811070570154,0,0,0,0.227328833103308,0,0.0282574452199052,0,0,0,0,0,0,0,0,-0.0177803911877776,-0.0154898654319346,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.0738993326206155,0,0,0,0,0,0,0,0,0,0,0,0,-0.213464450711002,0,0,0,0,0,0,0.0648982233710147,0,0.270524841988526,0,0,0.282222178453912,0.0496214849540722,0,0.0351069405747576,0,0,0.189067400984242,0,-0.0682864592455414,0.02691047412327,0.305723920927606,0,0,0,0,0,0,0,-0.000924225143664533,-8.67361737988404e-19,0,0,0,0,0,0
X600011.SH,0,0,0.144456307743997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713708314216245,0,0,0,0,0,0,0.117930283225773,0,0,0,0.113821640197262,0,0,0,0.0277285180696708,0,0,0,0,0,0.0688008586835031,-0.0149473552495303,0,-0.0760372073864402,0,0,0,0,0,0,0,-0.018062633555071,0.00893996394466078,-0.0058134702277403,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0572429413133063,-0.0528801612513455,0,0,0,0.0426367301155502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218360034397181,0,0,0,0.0205712657194581,-0.00639328459873198,0.129384995512996,0,0,1.35525271560688e-20,0,0,0,0.12317507497278,0,0,0,0,0.01795282188934,0,0,0.00956761753073326,0.019451197094401,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.0344872874123969,0,0.0741081396551305,0,0,0.170645255341791,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.00885703696282427,0.0371480723946574,0,0,0,0,0.0237743487550123,0,0,0,0,0,0,0,0.0238225523625802,0,0,0,0,0,0,0,0,0.000562559993085147,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.160319597800309,0,0.0688664345470892,0,0,0,0,0,0,0,0,0.142324674392749,0,0,0,1.0842021724855e-19,0,0.20349297657748,0,0.00570186219490719,0,0,0,0,0,-0.00656567181749972,0,0,0,0,0,0.0655364849966753,0,0,0,0,0,0,0,0.144999277172552,0.140128819224049,0,0,0,-0.00924605154408368,0,0.0106039644844122,-0.00957586459053543,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.00742126488348547,0.0779540024891482,0,0,0,0,0,0,0,0,0,0,0.155581919823768,0,0,0,0,0,0.310771543569662,0,0,0,0,0,0,0,-0.0995876003505675,0,0,0,0,0,0,0,0,0,0,0.00895035499598626,-0.0207987937352866,0,0,0,0,0,0,0,0,0,0.00197860226296723,0,0,0,0,0,0
X600801.SH,0,0,0.387993416126064,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279840682287883,0,0,0,0.0531792709964479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163684820513273,0.000439841696537824,0,0.223553441037969,0,0,0.0409999408362722,-0.0273879679497991,0.0395063639954653,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517456368674642,0,0,0.349396193137067,0,0,0,0,0,0,0,0,0,0,0,0.0449986221865541,0,0.0860705661325736,0,0,0,0,0.0603561909023288,0.0197682943743942,0,0,0.0503283773856723,0,0,0,0,0,0.0125854637066962,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.162175093326009,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.215020711540923,0,0,0,0,0,0,-0.0181518273308521,0.00362412258681894,0,0,0,0,0,0,0,-0.0405785993162587,0,0,-0.0272332096669852,0,0,0,0,0,0.338008955208755,0,0,0.00282417793136277,-0.0114135245085551,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182661225499578,0,0,0,0,0,0.0882880069438693,0,0,0.140886525425126,0,0,0,0.0923497428929795,0,-0.0693805200916469,0,0,0,0.0433501093653761,0,0,0.129899704735364,0,0,0,0,0.0437044002847851,0,0,2.16840434497101e-19,0,0,0,0,0,-0.0159160171594651,0.0112197039471784,0,-0.17203551576014,0,0,0,0
X600489.SH,0,0,0,0,0,0.742004422275615,0,0,-0.0328209201399347,0,0,0,0,0,0,0,0,0,-0.0243120787556625,0,0,0,0,0,0,0,0,0,0.0179307209225974,0,0,0,0,0,0,0,0.0540069518284657,0,0,0,0,0,0.0573998445345814,0,0,0.205098923211412,0,0,0,0,0,-0.00978089452295513,0.0131187825600861,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0812529555557093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104560979123268,0,0.067418705792619,0,0,0,0,0,0,0,0,0,0,0.0134625031926468,0,0,0,0,0,0,0,0,0.0204863889072512,0.154589083922426,0,0,0,0,0,0.00190879615064612,0.00314480099801417,0,0,0,0,0,0
X600111.SH,0,0,0,0,-0.0744906722826443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0786676092297247,0,0,0,0.01725957172455,0,0,0,0,0,-0.13074865556639,0.142462534947924,0,0,0,0.166972052512678,0,0,0.00162894201715214,0.0141087505211152,0.0360355209752158,0.381438733110283,0,0,0.272864138576788,0.034447243375736,0,-0.00896514316911426,0.0275466280812882,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.144626489683462,0,0,0,0,0,0.0853743745111687,0.192276617110142,0,0.305044533329818,0,0,0,0,0.063634311059111,0,0,0,0,0,0,-0.0133945257005469,0,0,0.0588338911782423,0,0,0,0,0,0,0,0,0,0,0,0,0.0132431774294114,0,0,0,0,0,0,0.0021239730053777,-0.00819926892864029,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132015133572842,0.0579152100544069,0,0.0728973822095472,0,0.00784827601458003,0,0,0,0,0,0,0.00429919640747242,0,-0.0460602934145009,0,0,0,-0.0145610101346773,0,0,0,0,0.0607527394659561,0,0,0,0,0.00889957839514565,0.118180527633209,0,0,0,0,0,-0.00617084961882236,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.13463354389884,0,0,0,0,0,0,0,0,0,0,0.109103498932197,0,0,0.0115128215602687,0,0,0,0,0,0,0,0,0.203968035259043,0,0,0,0,0,0,-0.012321849105033,0,0.0703329739560823,0,0,0,0,0,0,0,0.213638505069809,0.0884113380073871,0,0,0,0,0,-0.00476554715971446,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.125437951733338,0,0,0,0,0,0,0,0,0,0,0,0.217806441807061,0,0,0,0,0.168086996052551,0.024491387204786,0,0,0.0169750832285892,0,0,0,0,0.193845435324672,0,0,-0.0746617412947387,0,0,0,0,0,0,0,0,0,0.128171144778117,0.0750968914637959,-0.019333783900316,0.0050645100232634,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0900380135755159,0,0.0622497404387576,0,0,0,0,0,0,0,0.17909872350637,0.0920752615776302,0,0,0,0.106621220052131,0,-0.0087113283457529,0,0,0,0.0120556049690216,0,-0.00181569591047166,0,0,0,0,0,-0.0869383217466271,0,0,0,0,0.0140102977770107,-0.0510638437625645,0,0,-0.00759595547840279,0,0,0.0732462778751325,0,0,-0.00280070034730117,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.0346311708221161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100381173310053,0.0459711573225407,0,0,0.0657697850165093,0,0.00169602576337856,0.158471895713808,0,0,0,0.0704098447005551,0.0733129802692078,0,0,-0.028181878864779,0,0,-0.000404941942247271,0,0,0,0,0,0,0.0663102482812467,0,0,0.0197447759102567,0,0,0,-0.0764085376993878,0,0
X002466.SZ,0,0,0,0,0,0,0,0.435499538308609,0,0.264756863044616,0,0,0,0,0,0,0,0,0,0,0,0.217302453667904,0,0,0,0.419813446485922,0,0,0,0,-0.285106043366315,0,0,0.0243870756908646,0,0.137055560093998,0,0,0,0,0.111080519385156,0,0.0591434430243592,0,0,0,0,0,0,0,0,0.0179756922388785,-0.0661495500155209,0,0,0,0,0,0
X600027.SH,0,0,0,0,-0.0152011803527976,0,0,0,0,0,0.500135209742837,0,0,0.0244889499536289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0279633352153113,0,0,0,0,0,0.0486375736309313,0,-0.114640843491973,0,0,-0.00551716143404329,0,0,0,0,0.316931244610167,0.148433022269723,0,0,0,0,-0.0355931589918541,0,0.0115920751788815,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0,0,-0.117645519267385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0694782603309937,0.139544665262871,0,0,0,0,0,0.258229636047435,0.537477320538425,0,0,0,0,0.338709687188184,0,0.0846490019846399,0,0,0,0,0,0,0,0,0.0107732468557934,-0.00798151779057497,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.214524773797665,0,0.0580884086180111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260601809149691,0.0811685759037528,0,0.0491245697310356,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322441573123252,0,0,0,0,0,0.0154889514071653,-0.00990141345759021,-0.00111630063428868,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0.0166062346584426,0,0,0,0.177733977911216,0,0.0728397392030476,0.0257170230141359,0,0,0,0,0,0.101107660597015,0,0,0,0,0,0.0203606336910669,0,0,0,0,-8.67361737988404e-19,0,0,-3.46944695195361e-18,0,0,0.041640585158721,0,0,0,0,0.0192284199717647,0,0,0,0,0,0,-0.00327466107986699,-0.00897196651133044,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731173117389139,0,0,0,0,0,0,0,0,0.248906992002972,0,0,0,0.134582375235511,0,0.141167986743381,0,0,0,0.0838275536498296,0,0.129573123940665,0,0,0,0,0,0.115113601753319,0,0,0,0,0,0,-0.0612755127552634,-0.0550350049500912,0,-0.0119431301544791,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0.449619711372155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328443534107572,0,0,0,0,0,0,0,0,-0.0223321408877633,0,0,0.0995114141994618,0,0,0,0,0,0,0,0.180419037077904,0.0246188333372827,0.041057601000023,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0.221373607834006,0,0.146818091319074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658347638510224,0,0,0,0,0,0,0,0,0,0.0794183038348609,0,0,0,0,0,0,0,0,0,0.143705004257507,-4.33680868994202e-19,0,0,0,0,0,0.0137367744856232,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.324458897612037,0,0,0,-0.0833487117703593,0,0,0,0,0,0,0.111546013439645,0,0,0,0,0,0,0,0,0,0.397938693060686,0,0,0.0674820108262555,0,0.052042563359477,0,0,0,-0.0743764281971217,0,0,0,0,0,0,0,0,0,0.300143826284653,0.103707201862728,0,0,0,0,0,-0.0228146306948116,-0.0325984795540883,0,0,0,0,0,0
X600219.SH,0,0,0.177961621211736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224762691305238,0,0.0664016292095787,0,0,0,0,0,-0.0165786079469217,0,0,0,-0.0144511294090039,0,0.0103304254499076,0,0,0.0976570037995615,0,0,0,0,0,0.0552499757479902,0,0,0,0,6.93889390390723e-18,0.0100960501015085,-0.0134910777091289,0,-0.0222143118612327,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107436338362721,0,0,-0.109423234225692,0,0,0.0172054398240406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322235461471581,0,0,0.0114302036481613,0,0,0,0,0,0.258470054186302,0,0,0.0377633228624624,-0.0331331767810595,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975088126909895,0,0,0,0,0,0.0242820148630239,0,0,0.320751657157131,0,0,0,0.00341187332113489,0,0,0,0,0,-0.0753411709640725,0,0.101352631527225,0,0,0,0,0,0,0,0.193856226616087,0,0,0,0,0,-0.0805645150397407,-0.0232274096666275,0.147853385686071,0,0,0,0,0,0
X600486.SH,0,0,0,-0.177068731019165,0,0,0,0,0.428177841001602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157884058465342,0,0,0,0.0870329463342822,0,0.176627649818272,0,0,-0.0316253175296205,0,0,0,0,0,0,0,0,0.0488725585220213,0,0,0.126197021581613,-0.0180953378121584,0,0,0,0,0.000698615853032325,0.0302363664410517,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.0209598199243347,0.0112321984047333,0,0.0509208746786856,0,0,0,0,0,0.4214271878789,0,0,0.110425265579406,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.015992137030874,0,0,0,0,0,0.0614875723918142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00579584048325611,0.00982283523882855,0,0,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,0.0844065465552477,0.0382457086610614,0,0,0,0,0,0,0,0,0,0.0622896197023462,0,0,0,0,0,0,-0.0688726818104011,0,-0.948868799991181,-0.22974910164161,0,-0.0106852568602642,0,0,0.604787962694125,0.204471855753547,0,-0.0602653723180006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037575391643853,-0.00755787725167246,0,0,0,-0.487741083210535,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0.100399160316145,0,0,0,0,0,0,0.196923912871455,0,0,0,0,0,0.119517885162442,0,0,0,0,0,0.0304568527040106,0,0.0328902949162944,0,0,0,0,0,0,0,0,0.0336329051520299,0,0.0222038108372404,0.0574763842320505,0,0.079550465030323,0.0386739763542665,0,0,0,0,0,0.0135460882936437,-0.00655975740043963,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,-0.163700673566404,0,0,0,0,0,0,0,0,0,0,0.17668306997844,0,0,0,0,0,0.0639043866874804,0,0,0.0684113152810525,0,-0.0924489824789255,0.0894031214033068,0,0,0.00943364725970782,0,0.127705765493337,0,0,0.160709984603347,0,0,-0.0173526923581752,0,0,0.415247422322211,0,0,0,0,-0.0457068601237795,-0.0218037347542184,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0.0218442930915417,0,0,0,0,0,0,0,0,0,0.0552275499460871,-3.46944695195361e-18,0.0432676996799661,0,0.0336629418564352,0.132851993481676,0.0948232601196384,0,0,0,0,0,0,0.111959802504979,0,0,0,0,0,0,0,0.112708471345218,0,0,0,0,0,0,0,0.160305604224027,0,0,0.128335447929827,0.104661382005915,0.0547850104047085,0,-0.0107404979049414,0.0254367262480391,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0702697354291089,0,0,0,0,0,0,0,0.160669674701679,0,-0.00132596977162964,0,0,0,0.127291143163953,0,0,0,0,0,0.0672360394739011,0,0,0,0,0,0.036308685124887,-0.163222481549775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00957703768972407,-0.0062614110330373,0,0,0,0,0,0
X000401.SZ,0,0,0,0,0,0,0,0,0,0,0,0.34842422678582,0,0,0,0.227215559194936,0,0,0,-0.0180153135139607,0,0,0,0,0,0,0,0,-0.0324652821352864,0,0,0,0,0,0,0,0,0,0,-0.0139734379293922,0,0,0,0,0,0.191840284857633,0,0,0,0,0.111649002619448,-0.0152697112757703,0.0110869520221089,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122410907121263,0.0740241801823542,0.0744074703645861,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118614135229931,0,0,0,0,0,0.0681727632587536,0,0,0.0388137057185995,0,0,0,0,0.0410408820813406,0.0100832427142328,0,0,0,0,0,0.0226091245449788,0,0,0,0,0,0,0
X002250.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144667666428688,0,0.057147511607761,0.0556199649621407,0,0,-0.0304962289148207,0.112461410604861,0,-0.00251213920184904,0,0,0.0350452954610888,0,0,0.086391924751433,0,0,0,0,0,0,0,-0.0474729956323501,-0.000751724144151782,-0.0214151517787429,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.12422466356988,0,0.322105329040666,0,0,0,0,0,0,0,0.245976044217858,-0.143680597395436,0,0,0,0.266728537671499,0,0,0,0.0815272959630477,0,-0.155616046753059,0,0,0,0,0,0,0,0,-0.0876905054564162,0,0,0,0,-0.144767639274744,0,0,0,0,-0.353388455422714,0,0.0233142975559676,-0.106559678506122,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.198945217298781,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.335461154865982,0,0,0,0,0,0,-0.177383367500818,0.580263732630231,0,0.726972493002236,0,0,0,8.53733814417773,0,0
TED,0,0,0,0,0,0,0,0,0,0.60053569925957,0,0,0,0,0,0,0,0,0,0.8931039980271,0,0,0,0,0.280453647213823,0,0,0,-0.0867155217820649,0,0,-0.381408846857445,0,-1.58529624170969,0,0.483782393678055,-0.481180109833724,0,0,0,0,0,-0.413126994892715,0,0,0,0,0.603265272978256,0,0,-0.963327145594369,0.627955813084202,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0454706404641549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266727158060339,0,0,0,-0.00769044302016146,0.0741639729762116,0,0.0206414989376816,0,-0.101240612060254,0,0,0,0,0,0,0,0,-0.00914321017716838,0,0,-0.070181379974985,0,0,0,-0.0850544378767238,0,-2.16840434497101e-19,-0.0211680087739433,0,0,0,0.0292483672358397,0,0
MKreturn,0,0,0,0,-0.0374231674670093,0,0,0.206937331118848,0,-0.0128724327135683,0,-0.118856277021533,0,0.122223876882128,0,0,0,0,0,0,0,0,0.0123318294250695,0,-0.0592384031980224,0,0,0,0,0,0.0355689840051139,0,0,0,0,0,0.0357606028993871,0,0,0,-0.136785288499365,0,0,0,0.0175897036185646,0,0,0,0,0,0,0.00749223399118848,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00906904210708036,0,0,0,0,0,0.000516640150798039,0,0.00177896162620676,0,0,0,0,0.00188984003012062,0,0,0,-0.0032142715927705,0,0,0.00150015602029514,0,0,-0.000991409553803639,0,0,0,0,0.000611678682678258,0.0090420589448709,-0.00636483775061468,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190498455286343,0,-0.0319369358437252,0,0,0,-0.126116011611148,0,0,0,0,0,0,0,0,0,0,0,-0.0556194202992462,0.0597981980465577,-0.104037278282827,0,0,0,0,0,0,-0.0638968196366098,0,0,0,0,0,0,-0.0927021732862697,0,0.0852940784432517,0.0208145575541317,0,0,0,0,0,0
