,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X600010.SH,X601898.SH,X601600.SH,X601991.SH,X600795.SH,X600886.SH,X600188.SH,X600362.SH,X600111.SH,X600688.SH,X600027.SH,X600309.SH,X601992.SH,X600583.SH,X000792.SZ,X000898.SZ,X601158.SH,X000709.SZ,X600157.SH,X600352.SH,X600547.SH,X002353.SZ,X600489.SH,X000831.SZ,X000539.SZ,X000630.SZ,X000629.SZ,X600660.SH,X600008.SH,X000825.SZ,X600808.SH,X600219.SH,X000027.SZ,X002470.SZ,X600549.SH,X600578.SH,X600315.SH,X600307.SH,X600098.SH,X600021.SH,X000060.SZ,X601699.SH,X000983.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,0,0,0.278928810104606,0.269407757453453,0,0.0661701262930758,0,0,0,0,0.124520742847235,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775214763578162,0,0,0.0885785049191293,0,0.0286662393327233,0,0,0,0,0,0,0,0,0.0267616072874068,0.0409946800445839,0,0,0,0,0,-0.00458056792826247,0,0,0,0,0,0
X600886.SH,0.129558347352276,0,0,0,0,0,-0.0475185666452842,0,0,0.156306246711271,0,0,0,0,0,0,0,0,0,0,0,0.25576088715042,0,0.0515939015597539,0,0,0,0,0,0,0.287174687763989,0,0,0,0,0,0.0412966985801656,0.0318786409896203,0,0,0,0,0,0,0,0,0,0,0,0,-0.0247514075841589,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.251317107378488,0,0,0.111362797377296,0,0,0,0,0,0,0,0,0,0,0.0410241587703704,0.0181542538145875,0,0,0,0,0.301595501558856,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.106171688513156,0,0.268907166083411,0,0,0,0,0,0,0,0,0
X600362.SH,0.0841989418225794,0.0954305988627288,0,0.0631183767699513,0,0.0486606229097127,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0752178326044607,0,0,0,0,0,0,0,0,0,0,0,0,0.256691010479599,0,0,0,0,0.0325798546451639,0,0,0,0,0,0,0,0,0,0,0,0.0347009452494373,0,0,0,0,0,0,0,0,0
X600111.SH,0.12463167990869,0,0,0,0,0,0,0,0.127737817378179,0,0,0,0.0183915248740992,0,0,0,0,0.0466914618606857,0,0,0,0,0,0,0,0,0,0,0,0.0339642752337884,0,0.104959785775229,0,0,0,0,0,0,0,0,0.18670037460231,0,0,0.0311127978963776,0,0.0980639641131648,0,0,0,0,0.0832984502719405,0.0309337797419629,0,0,0,0,0,0
X600688.SH,0,0.0689470469239364,0,0.136072018447589,0.174573462251415,0,0,0,-0.154491559170174,0,0,0,0,0,0,0,0,0,0,0.10997486626304,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050596520892063,0,0,0,0,0,0,0,0,-0.0310540236416767,0.286013681081707,0,0.212524817404799,0,0,0,0,-0.0775329594481667,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0.0866808576935028,0.487163795865855,0,0,0,0,0,0,0,-0.01177250840972,0,0,0,0.0228819082286269,0,0,0,0,0.0890539782730645,0,0.0493186814942586,0,0,0,0,0,0,0,0,0,0,0.168204182319163,0,0,0,0.0856853115292634,0.0615360888688816,0,0,0,0,0.0461376207930049,0,-0.080093129376349,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0987746113226956,0,0,0.0283847609366283,0,0,0,0,0,0,0,0.0878770848821555,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0283681412671027,0,0,0,0,0,0,0,0,0.0538822430690911,0.0900513726675827,0,0,0.25297564888943,0.0997414308403255,0,0,0,0,0,0,0,0,0
X601992.SH,0.0851569497174855,0,0,0,0,0.176727497125262,0,0,0,0,0,0,0.122602853492584,0.199245875751373,0,0.0185414412175822,0,0,0,0,0,0.00864800585410183,0,8.41151731124715e-05,0,0,0.0556460216647583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907962524305371,0.0352854807378635,0,0,0,0,0,0
X600583.SH,0,0,0,0.123024230069962,0.0158603766040112,0,0.14091305983153,0.100303079276404,0.170198239041328,0.0440202698983436,0,0,0.0180034990511768,0,0,0.0530320772313056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0782281590315907,0,0,0,-1.73472347597681e-18,0,0,0.0305433213847432,0,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.117891217689142,0,-0.109344342547319,0,0,-0.0388692162799047,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0529134559903625,0,0,0,0,0,0,0.321405442756015,0,0,0.051921628946537,0,0,0.0470225842357604,0,0,0,0,0.052818045605436,8.67361737988404e-19,0.0819755167235653,0,0,0,0,0.0293932674944865,0.00978055193001313,0,0,0,0,0,0
X000898.SZ,0.0276203749736301,0,0,0,0,0.0995223507137009,0,0,0.045705249447232,0.023219724282159,0,0,0.117948231047662,0,0,0,0.0219266717598304,0,0,0,0,0,0,0.268460151571325,0,0,0,0,0,0,0,0,0,0,0,0.17296949977753,0.0803199452566856,0,0,0,0,-3.46944695195361e-18,0,0.00945296978669797,0,0,0,0,0,0,0,0.0123699209250784,0,0,0,0,0,0
X601158.SH,-0.035331871130737,0,0,0,-0.0556451674589636,0,0.0560940843167019,0,0,0,0.28453137103842,0,0,0,0,0,0.057622118149236,0,-0.0495570279508511,0,0,0,0,0,0,0.0182837121475566,0,0,0,0,0,0,0,0,0.678037946007597,0,-0.0465290223666041,-0.0434529682496232,0,0.066885371031739,0,0.00463501048132681,0,0,-0.0268452431119928,0.0206827468168632,0,0,0,0,0,0.032097699471497,-0.0381637458942506,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186355779213885,0,0,0,0,0.498777282393649,0,0,0,0,0,0,0,0,0,0,0.0996020677548985,0,0.0092209125881352,0.0468325801560416,1.38777878078145e-17,0,0,0,0,0.132019780820469,0,0,0.0755177305661644,0,0,0,0,0,0.0546481957757717,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00723570295491707,0,0,0,0,0,0,0.116976065346609,0,0,0,0,0,0,0,0,0,0,0,0.13305811411937,0,0,0.0895994601885984,0,0.0532756066124103,0.0165620302453427,0.117038821314684,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620585370454327,0,0,0,0,0
X600352.SH,0,0,0,0,0,-0.0538058624517844,0,0,0,0,0,0,0.127453730155049,0,0,0,0,0.167496269619323,0,0,0.157789366153898,0,0,0,0,0,0.00718811473950745,0.415363100830242,0,0,0,0,0,0,0,0,-0.0733524120341731,0,0,0.148874710557456,0,0,0.0311201103418721,0,0,-0.244764163583656,0,0,0,0,0,-0.0305843245998752,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0797232706496647,0,0,0,0,0,0,0,0,0,0,0,0.1198623069932,0,0,0,0,0,0,0.0534122669467922,0,0.0275591978075412,0.720043846348483,0,0,0,0,0,0.000683380726509654,0,0,0,0,0,0,0,0,0,0,0.0347926564230585,0,0,0,0,0,-0.00180389723200458,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,-0.00336164865658543,0,0,0,0,0,0,0,0,0,0,0,0,0.289094915813037,0,0,0,0.0839719717847038,0,0,0.120778881768827,0,0,0,0,0,0,-0.107682589404897,0,0,0.118051573809006,0,0,0,-0.0256330621638176,0.000871062852670186,0,0,0,0,0,0.05287400454874,-0.00781512846110471,-0.0308899136801209,0,0,0,0,0
X600489.SH,0,0,0.0230759740516468,0,0,0,0,0,0.137451027069429,0,0,0,0,0.0692039264002878,0,0,0,0,0,0,0,0,-0.0156480349406848,0,0,0,0.516429027061723,0,0,0,0.0483180485630751,0,0,0,0,0,0.026717649272421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000831.SZ,0.0457528098327861,0,0,0,0,0,0.135481572390276,0,0.0373279103900344,0,0,0,0,0,0.245296069316163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00374643054796258,0,0,0,0,0,0,0,0.163783695937196,0,0,0,0,0,-0.00433179401315327,0,0,0,0,0,0
X000539.SZ,0,0.0555807407192097,0,0,0,0.0166986125431535,0,0,0,0,0.00420268412705412,0,0,0,0,0,0,0.0433651094455641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280440532026263,0,0.265669043405717,0,0,0,0,0,0,0.124054592225699,0,0,0,0,0,0.00846370388611582,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.180013324526391,0,0,0,0.132074331877924,0.0613010972928417,0.230874912022946,0,0,0,0.110158341814485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658733569445759,0.151714701091278,0,0,0,0.0495925079474488,0.00492572130175831,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0.121574114638996,0,0,0.0699390512072941,0.188555302332547,0,0,0,0,0,0,0,0,0,0,0,0.21769406009769,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0983520060533424,0.0148288385044405,0,0,0,0.0665049656696869,0,0.0322552105840387,0.0885449223025861,0,0,0,0,0.00930430816099233,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0304115061899381,0,0,0,-0.0378650500455223,-0.0814423971433352,0,0.154871566261763,0.188885218763841,0,0,0.0895192561111807,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0226254433773135,0,0.0186569557621472,0,0.0355284869189546,0,0,0,0,0,0.0798924407176451,0,0,0,0,0,0,0.017538335557796,0,0,0,0,0,0
X600008.SH,0,-3.46944695195361e-18,0,0,0,3.46944695195361e-18,0,0,0,-0.0260087975858226,0,0,0.0440369145490692,0,0,0.082570624735503,0,0,0,0,0,0,0.436806330259282,0.0941602459951276,0,0,0,0,0,0,0,0,0,0.146678729885305,0,0,0.0516304145001843,0.0622367943738821,0,0,0,0,0,0,0,0,0,0,0,0,-0.048650517579128,-0.0284527493723131,0,0.0229569857257505,0,0,0,0
X000825.SZ,0,0,0,-0.132040246268,0,0,0.0811963908579359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138084963499832,0,0.572703563163436,0,0,0,0,0,0,0,0,0,0.0460187159774182,0,0,0,0.117641367374281,0.0713477282863164,0.00321051282833969,0,0,0,0,0.0212301267296706,0,0,0,0,0,0,0.0408747773057275,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.197364713316266,0,0,-0.0444734907510675,0,0,0,0,0,0,0,0,0,0,0,0.582721077210223,0,0.00835428560191818,0,-0.175156073934804,0,0,0,0,0.0736987716039492,0,0,0,0,0,0,0,0,0,0,0.0425455619549144,0,0,0,0.0105369502816999,0,0,0,0,0.0610474223824658,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.102911515047018,0,0.2565961769119,0.0621808462811414,-0.0714304167036907,0,0,0,0,0,0,0,0,0,0.216326435638729,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.124231470558036,0,0,0,0,0.0700111413523501,0,0,0,0,0,0,0,0,-0.0536954223749993,0,0.0281816723845799,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0.0137953221544977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784836071417802,0,0,0.0834816688478506,0,0,0,0.294548464574701,0,0,0.226892502047245,0.00267537467316787,0.0348433987374853,0,0.0803018474628635,0,0.000619476397424515,0.0414299206471046,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.148367957534542,0,0,0,0,0,0,0,0.115149925086599,-0.0487906979945232,0,0,0,0,-0.0453572595043472,0,0.299475630427871,0,0,-0.0307836736405383,0,0.152042063334812,0,0,0,0.0296840970295683,0,0,0,0,0,0,0,0,0.0887184530876443,0,0,0,0,0,0,0,-0.10032182065898,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.10863881591869,0,0,0,0,0,0,0,0.0613189868512898,0,0.0684479231090785,0.0653748601490106,0,0,0,0,0.0160046350157737,0,0,0,0,0,0,0,0,0,0,0,0,0.0797919944399517,0,0.0964296068731946,0,0,0,0,0,0.00879974315629613,0.0567970658076668,0,0,0,0,0,0,0.000920319748097161,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328488752465506,0,0,0,0.114563121444286,0,0,0,0,0,-0.0022729567062245,0,0,0,0,0.0224088893625793,0,0.257335554203925,0,0,0,0,0,0,0,0,0.146399512564674,0,0,0,0,0.115107129148521,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0.0130770531607817,0.0101095636743056,0,0,0,0,0,0.166889849536702,0,0,0,0,0,0.0598460472859177,0,0,0.0241289222286048,0,0,0,0.0366548081347958,0,0.168796659120077,0,0,0,0,0,0,0,0,0,-0.044455056386953,0,0,0,0,0,0,0.0934328719966123,0,0,0,0,0,0,0.0519234664691526,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0.109916983289485,0,0,0,0,0,0,0,0,0,0.111185232194221,0,0,0,0,0,0.09770051823733,0,0.196578769315136,0,0,0,0,0,0,0,0,0.0210969455426161,0,0.0531033538636751,0.230213127500136,0,0,0,0,0,0,0,0,0.0438488830144896,0,0,0,0,0,0,0.0333642974233127,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0.129622988804702,0,0,0,0,0,0,0,0.0156105733586848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0866073463851853,0,0.029560320901523,0.453232836043087,0,0,0.162183663172806,0,0,0,0.144236497590054,0,0,0,0,0,0,0,0,0.0242013514020937,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0.368066496277876,0,0,0.100286867985234,0,0,0,0,0,0,0,0.336652044870988,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.310699325131204,0,0,0,0,0,0.0572725839209976,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000703466507146908,4.33680868994202e-19,0,0,0,0,0,0
X000060.SZ,0,0,0.115838212251137,0,0,0,0.00352130026381658,0,0.0644377679908014,0,0,0,0.0942155592972237,0,0,0,0,0,0,0,0,0.0108682701379799,0,0,0,0,0,0,0,0,0,0.0505691635673727,0,0,0.00312062408177933,0,0.042105070561215,0.0740789525603687,0,0,0,0,0,0,0.0165038186532741,0,0,0,0.133972136748313,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0.0871279852845668,0,0,0.0558032765012886,0.0872755411240752,0,0.0215487934774382,0,0.00900845149831629,0.0570324324608093,0,0,0,0,0.0886754752445422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385929942622095,0,0,0.00197439939153068,0,0,0,0,0,0
X000983.SZ,0,0,0.0862683424022524,0,0,0.0312307598880618,0,0.182493779310043,0,0,0,0.0521619463748383,0.0201585064911786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123731090922673,0,0.0847412757584976,0,0,0,0,0,0,0.0301373237654375,0,0.394183725556281,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0204783390872149,0,0,0.0185485395756242,0,0,0.0113107567039573,0.0404074234185913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0790763480130834,0.0357239598001548,0,0,0,0,0,0,0.0493113014037601,0,0,0,0,0,0,0,0,-0.0511695224996002,0,0,0,0,0,0.0195235449938892,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.574460745344077,0.199421432253434,0,0,0,-0.808942296912085,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110612357491089,-0.0227027899972072,0,0,0.091099538511934,0,0,0,0,0,0,0,0,0,0,0,0,0.293090375637618,0,0,-3.46944695195361e-18,0,0.21388319504703,0,0,0,0,-0.118791560837908,0.0238719633446616,0,0,-1.11030955469587,0,0
TED,1.04281538425959,0,0,0,0,-0.857558848788906,0.251273406122676,0,0,0,0,0,0,0,0,0,-1.0078944460944,-0.264285709635795,0,0,0,0,0,0,-0.00159128167665923,0,0,0,0,0,0,0,0,0,0,0,-0.995884444548732,0,0,0,0,0,0.582043910417285,0,-0.768418495794676,0,1.54062654866951,0,0,-0.0415869303894644,-1.59730838030394,0,0,0,0,-5.9371651469846,0,0
RealEstate_excess,0,0,0,0,0,0,-0.190097533793256,0,0,0,0,-0.0765662440804729,0,0,0,0,-0.0500309455066862,0,0,0,0,0,0,0,0.202725822662735,0,0,0,0,-0.0263824681599019,0,0,0,0,0,0,0.18646955964829,0,0,0,0,0,-0.392034066176265,0.0271703631850591,-0.00069339987641931,0,0,0,0,0,0.147373199940057,0.0663242611027967,0,-0.0434542070297148,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0.065894331860479,0,0,0,0,0,0,0,-0.0407866619097716,0,0,0,0,0,0.0162099359251176,-0.414814966665299,0,-0.155461102669762,0,0,0,-0.0479635557813639,0.0101955583800445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00878087547554144,-0.0277039809868966,-0.149507985104553,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000683385553694931,0,0,0,-0.000466528172168775,0,0,0,0.0011526735945085,0,0,0,0,0,0.001321870152703,0.00134722722738005,0.00219564848888615,0,0,-0.0850129797372541,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0742311406371768,0,0,0.0562417720028207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146263797045617,0,0,0,0,0,0,0,0,0,0,0,-0.0232382212504154,-0.0167132248667047,0,0,-0.0229542042920556,0,0,0,0,0,0,0,0,-0.0352217786190293,-0.0888530668521844,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110394228077534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00316394297645334,0,0,0,0,-0.00272984342981432,0,0,0,0,0,0,0,0,0,0,0,0,-0.00918639666690134,-0.00401670588468974,0.00106757206763107,0,0,0.0930483412900624,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020280313869525,0.00277415778457695,0,0,0,0,0,0
